id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2472338637,469,6,2,49,56,7gnly6999wao1xarwct4p8fe9,0,13.4,43.3,2022-10-15T17:08:44.964Z,2022-10-16T00:26:00Z,3845892701,73,,3845892869,233,475,3845892699,56,Back,,,,,,,,,,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472338647,475,6,2,49,56,bqbbqm98ud8obe45ds9ohgyrd,1,86.6,56.7,2022-10-15T17:08:44.964Z,2022-10-16T00:26:00Z,3845892757,73,,3845892819,233,469,3845892755,56,Center,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472339073,476,1,2,50,25,bqbbqm98ud8obe45ds9ohgyrd,1,99.5,99.5,2022-10-15T17:09:13.637Z,2022-10-16T00:26:03Z,3845895359,6,,3845895369,141,32.3,3845895365,56,Center,3847038975,20,,3845895375,1,,3845895363,223,,3845895361,155,,3845895357,2,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,3847270987,178,,3845895367,140,3845895371,212,,96.8,45.8,3845895373,213,,,,,,,4.7,,,,,,,,,,,,,,,,,,,
2472339111,477,1,2,50,27,bqbbqm98ud8obe45ds9ohgyrd,0,96.8,32.3,2022-10-15T17:09:16.023Z,2022-10-16T00:26:10Z,3847271321,388,,3845895563,56,Center,3845895561,3,,3845895565,140,100.0,3845895569,212,4.3,3845895567,141,35.3,3845895571,213,0.5,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472339101,470,5,2,50,29,7gnly6999wao1xarwct4p8fe9,1,-0.9,65,2022-10-15T17:09:17.613Z,2022-10-16T00:26:12Z,3845895619,233,478,3845895511,56,Back,3845895513,346,,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472339117,478,5,2,50,29,bqbbqm98ud8obe45ds9ohgyrd,0,100.9,35,2022-10-15T17:09:17.613Z,2022-10-16T00:26:12Z,3845895585,56,Center,3845895587,346,,3845895655,233,470,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472339779,479,18,2,51,2,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-10-15T17:09:50.716Z,2022-10-16T00:26:14Z,3845899287,55,480,3845899223,44,Defender,3845921295,41,,3845899225,59,3,,,,,,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472339783,480,19,2,51,2,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-10-15T17:09:50.717Z,2022-10-16T00:26:15Z,3845921565,41,,3845899237,145,5,3845910007,292,4,3845910009,293,3,3845899239,59,19,3845899241,44,Defender,3845899243,55,479,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472340215,471,1,2,51,21,7gnly6999wao1xarwct4p8fe9,1,4.3,58.3,2022-10-15T17:10:10.008Z,2022-10-16T00:26:17Z,3845901657,212,68.8,3845901649,124,,3845901655,141,18.2,3845901661,1,,3845901659,213,5.9,3845901651,56,Right,3845901665,74,,3845901653,140,64.5,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472340273,472,43,2,51,26,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-10-15T17:10:14.723Z,2022-10-15T17:11:33Z,3845901985,213,5.3,3845901979,140,62.2,3845901981,141,10.6,3845901983,212,10.6,3845901977,56,Right,3845910131,144,1,,,,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472340303,473,1,2,51,29,7gnly6999wao1xarwct4p8fe9,1,58,5.5,2022-10-15T17:10:17.679Z,2022-10-16T00:26:20Z,3847271689,178,,3845902149,213,1.4,3845902145,141,15.6,3845902143,140,59.1,3845902141,56,Right,3845902147,212,7.0,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472340331,474,1,2,51,31,7gnly6999wao1xarwct4p8fe9,1,58.1,15.5,2022-10-15T17:10:19.629Z,2022-10-16T00:26:24Z,3847271851,178,,3845902345,212,8.1,3845902339,56,Right,3845902341,140,54.5,3845902343,141,5.0,3845902347,213,4.2,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472340369,475,1,2,51,33,7gnly6999wao1xarwct4p8fe9,1,53.4,8.9,2022-10-15T17:10:21.603Z,2022-10-16T00:26:28Z,3845902617,140,48.9,3845902619,141,32.5,3845902615,56,Back,3847271979,178,,3845902623,213,1.9,3845902621,212,16.7,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472340437,476,1,2,51,36,7gnly6999wao1xarwct4p8fe9,1,47.9,47,2022-10-15T17:10:24.611Z,2022-10-16T00:26:31Z,3845903027,140,49.9,3845903029,141,76.4,3845903025,56,Back,3845903031,212,20.1,3845903033,213,1.5,3847272203,178,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472340471,477,1,2,51,39,7gnly6999wao1xarwct4p8fe9,1,59.3,86.3,2022-10-15T17:10:28.371Z,2022-10-16T00:26:36Z,3847272413,178,,3845903185,141,95.6,3845903189,212,7.9,3845903183,140,63.8,3845903177,56,Left,3845903193,213,0.9,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472340527,478,1,2,51,40,7gnly6999wao1xarwct4p8fe9,1,63.5,95.7,2022-10-15T17:10:29.432Z,2022-10-16T00:26:40Z,3845903489,141,89.7,3845903485,56,Left,3847272641,178,,3845903491,212,8.5,3845903487,140,56.4,3845903493,213,3.6,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472602087,1175,43,2,51,40,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-10-15T17:10:29.506Z,2022-10-16T00:58:24Z,3847367029,178,0,3847367165,144,82,,,,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472340613,479,1,2,51,43,7gnly6999wao1xarwct4p8fe9,1,54.2,85,2022-10-15T17:10:31.951Z,2022-10-16T00:26:43Z,3845903977,141,67.6,3845903975,140,43.4,3845903979,212,16.4,3847272817,178,,3845903973,56,Back,3845903981,213,3.9,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472340651,480,1,2,51,47,7gnly6999wao1xarwct4p8fe9,1,37.8,55.5,2022-10-15T17:10:36.084Z,2022-10-16T00:26:50Z,3845904221,56,Back,3845904223,140,44.8,3845904229,213,4.9,3845904225,141,8.3,3845904227,212,32.9,3847273137,178,,3845904231,1,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472340667,481,1,2,51,49,7gnly6999wao1xarwct4p8fe9,1,44.8,8.3,2022-10-15T17:10:38.444Z,2022-10-16T00:27:06Z,3847273709,178,,3845904333,140,56.9,3845904331,56,Right,3845904335,141,9.1,3845904339,213,0.0,3845904337,212,12.7,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472340673,482,1,2,51,50,7gnly6999wao1xarwct4p8fe9,0,56.3,9.1,2022-10-15T17:10:39.438Z,2022-10-16T00:27:09Z,3845904381,141,7.3,3845904383,212,2.9,3845904385,213,5.8,3847273885,178,,3845904379,140,58.8,3845904377,56,Right,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472340711,481,61,2,51,50,bqbbqm98ud8obe45ds9ohgyrd,1,45.3,93.2,2022-10-15T17:10:39.561Z,2022-10-16T00:27:13Z,3847274075,178,,3845904607,56,Back,,,,,,,,,,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472340839,483,1,2,51,58,7gnly6999wao1xarwct4p8fe9,1,75.8,36.6,2022-10-15T17:10:46.779Z,2022-10-16T00:27:17Z,3845905449,141,85.7,3845905445,56,Left,3845905455,1,,3845905447,140,82.2,3845905453,213,1.4,3845905451,212,34.1,3847274267,178,,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472340861,484,1,2,52,1,7gnly6999wao1xarwct4p8fe9,0,82.2,85.7,2022-10-15T17:10:49.866Z,2022-10-16T00:27:21Z,3845905567,141,54.9,3847041709,20,,3845905569,212,23.0,3845905565,140,91.3,3847041707,223,,3845905559,2,,3845905561,155,,3845905563,56,Center,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,3847274399,178,,3845905571,213,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472340891,482,12,2,52,2,bqbbqm98ud8obe45ds9ohgyrd,1,7.4,41.6,2022-10-15T17:10:51.011Z,2022-10-16T00:27:24Z,3845905789,141,81.3,3845905785,56,Back,3845905823,15,,3847274545,388,,3845905793,213,1.7,3845905787,140,5.1,3845905791,212,27.1,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472603755,1019,83,2,52,8,bqbbqm98ud8obe45ds9ohgyrd,1,26,93.1,2022-10-15T17:10:57.258Z,2022-10-16T01:01:40Z,3847376399,399,212314,,,,,,,,,,,,,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472341015,485,61,2,52,10,7gnly6999wao1xarwct4p8fe9,0,67.3,5.9,2022-10-15T17:10:58.630Z,2022-10-16T00:27:36Z,3845906467,56,Right,3847275079,178,,,,,,,,,,,,,,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472603891,1025,43,2,52,10,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-10-15T17:10:58.636Z,2022-10-16T01:02:00Z,3847377183,233,1222,3847377337,144,67,,,,,,,,,,,,,,,,,,,3zqpvn7r1c779l9vwwh7yukfd,M. Kean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472603883,1222,43,2,52,10,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-10-15T17:10:58.637Z,2022-10-16T01:02:01Z,3847377339,144,67,3847377249,233,1025,,,,,,,,,,,,,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472341061,483,49,2,52,11,bqbbqm98ud8obe45ds9ohgyrd,1,37.4,90.2,2022-10-15T17:11:00.433Z,2022-10-16T00:27:42Z,,,,,,,,,,,,,,,,,,,,,,,,,3zqpvn7r1c779l9vwwh7yukfd,M. Kean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472603965,1026,67,2,52,11,bqbbqm98ud8obe45ds9ohgyrd,1,38.3,90,2022-10-15T17:11:00.491Z,2022-10-16T01:28:22Z,3847377629,233,1226,,,,,,,,,,,,,,,,,,,,,,3zqpvn7r1c779l9vwwh7yukfd,M. Kean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472603959,1226,67,2,52,11,7gnly6999wao1xarwct4p8fe9,0,61.7,10,2022-10-15T17:11:00.492Z,2022-10-16T01:02:09Z,3847377633,233,1026,,,,,,,,,,,,,,,,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472341139,484,1,2,52,15,bqbbqm98ud8obe45ds9ohgyrd,1,44.6,64.5,2022-10-15T17:11:03.734Z,2022-10-16T00:27:46Z,3847275435,178,,3845907137,212,19.5,3845907135,141,57.6,3845907139,213,6.0,3845907133,140,62.6,3845907131,56,Center,,,,,,,3zqpvn7r1c779l9vwwh7yukfd,M. Kean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472604147,1238,83,2,52,18,7gnly6999wao1xarwct4p8fe9,1,37.6,44.2,2022-10-15T17:11:06.607Z,2022-10-16T01:02:57Z,3847378647,399,225479,,,,,,,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472341219,485,1,2,52,18,bqbbqm98ud8obe45ds9ohgyrd,1,63.2,60,2022-10-15T17:11:06.643Z,2022-10-16T00:27:50Z,3845907563,213,1.1,3845907561,212,20.7,3845907555,56,Left,3845907559,141,87.8,3847275571,178,,3845907557,140,71.3,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472341245,486,1,2,52,21,bqbbqm98ud8obe45ds9ohgyrd,0,73.5,88.7,2022-10-15T17:11:09.901Z,2022-10-16T00:27:54Z,3847275669,178,,3845907667,140,90.3,3845907663,56,Center,3845907671,141,72.2,3845907673,212,20.9,3845907675,213,5.7,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472341263,486,8,2,52,21,7gnly6999wao1xarwct4p8fe9,1,13.3,26.7,2022-10-15T17:11:10.287Z,2022-10-16T00:27:58Z,3847275861,178,,3847042531,385,,3845907757,56,Back,,,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472341285,487,6,2,52,23,bqbbqm98ud8obe45ds9ohgyrd,1,95.6,79.8,2022-10-15T17:11:11.628Z,2022-10-16T00:28:00Z,3845907889,73,,3845908027,233,487,3845907887,56,Left,,,,,,,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472341299,487,6,2,52,23,7gnly6999wao1xarwct4p8fe9,0,4.4,20.2,2022-10-15T17:11:11.628Z,2022-10-16T00:28:00Z,3845907955,56,Back,3845908107,233,487,3845907957,73,,,,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342041,488,1,2,53,0,bqbbqm98ud8obe45ds9ohgyrd,0,99.5,99.5,2022-10-15T17:11:49.210Z,2022-10-16T00:28:04Z,3845912021,56,Center,3845912023,140,97.2,3845912027,212,28.0,3847043005,20,,3845912011,2,,3845912017,155,,3845912025,141,58.5,3845912029,213,4.6,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,3847276159,178,,3845912019,223,3845912015,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342065,488,12,2,53,1,7gnly6999wao1xarwct4p8fe9,1,3.7,43.1,2022-10-15T17:11:50.260Z,2022-10-16T00:28:08Z,3845912201,15,,3847276307,388,,3845912177,140,19.6,3845912183,213,5.8,3845912181,212,18.5,3845912179,141,31.5,3845912175,56,Back,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342171,489,44,2,53,5,bqbbqm98ud8obe45ds9ohgyrd,1,78.2,68.1,2022-10-15T17:11:53.865Z,2022-10-16T01:28:23Z,3845912733,286,,3845912757,233,489,3845912731,56,Center,,,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342131,489,44,2,53,5,7gnly6999wao1xarwct4p8fe9,0,21.8,31.9,2022-10-15T17:11:53.866Z,2022-10-16T00:28:13Z,3845912783,233,489,3845912483,285,,3845912479,56,Back,,,,,,,,,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342189,490,1,2,53,5,bqbbqm98ud8obe45ds9ohgyrd,0,74.6,71.3,2022-10-15T17:11:53.904Z,2022-10-16T01:28:23Z,3847276665,388,,3845912863,141,70.2,3845912859,56,Center,3845912861,140,85.1,3845912865,212,11.1,3845912857,3,,3845912867,213,6.2,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342219,490,1,2,53,8,7gnly6999wao1xarwct4p8fe9,1,13,33.3,2022-10-15T17:11:56.799Z,2022-10-16T00:28:23Z,3845912983,3,,3845912989,141,31.2,3845912985,56,Back,3847276871,388,,3845912993,213,6.2,3845912991,212,12.4,3845912987,140,24.7,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342227,491,49,2,53,9,7gnly6999wao1xarwct4p8fe9,1,26.3,29.2,2022-10-15T17:11:58.268Z,2022-10-16T00:28:29Z,,,,,,,,,,,,,,,,,,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342251,492,3,2,53,10,7gnly6999wao1xarwct4p8fe9,0,33.6,29.9,2022-10-15T17:11:59.414Z,2022-10-16T00:28:34Z,3847043461,465,,3845913175,56,Back,3847277451,178,,3845913593,286,,3845913587,233,491,,,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342293,491,7,2,53,10,bqbbqm98ud8obe45ds9ohgyrd,1,66.4,70.1,2022-10-15T17:11:59.431Z,2022-10-16T00:28:38Z,3845913443,56,Center,3847043545,383,,3845913445,285,,3847277665,178,,3845913529,233,492,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342301,492,49,2,53,12,bqbbqm98ud8obe45ds9ohgyrd,1,63.1,68.4,2022-10-15T17:12:00.963Z,2022-10-16T00:28:45Z,,,,,,,,,,,,,,,,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342333,493,1,2,53,12,bqbbqm98ud8obe45ds9ohgyrd,1,62,67.5,2022-10-15T17:12:01.018Z,2022-10-16T00:28:49Z,3845913665,213,3.5,3845913663,212,15.5,3845913661,141,60.5,3845913659,140,48.0,3845913657,56,Back,3847278245,178,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342399,494,1,2,53,14,bqbbqm98ud8obe45ds9ohgyrd,1,48,60.5,2022-10-15T17:12:03.433Z,2022-10-16T00:28:56Z,3845913967,140,63.6,3845913969,141,49.3,3845913965,56,Center,3847278613,178,,3845913973,212,18.1,3845913975,213,5.8,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342469,495,1,2,53,18,bqbbqm98ud8obe45ds9ohgyrd,1,54.6,64.1,2022-10-15T17:12:07.063Z,2022-10-16T00:29:00Z,3845914323,56,Left,3845914329,212,11.8,3845914325,140,54.4,3847278821,178,,3845914327,141,81.4,3845914331,213,1.6,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342533,496,1,2,53,22,bqbbqm98ud8obe45ds9ohgyrd,1,57.4,76.1,2022-10-15T17:12:11.218Z,2022-10-16T00:29:04Z,3845914649,213,4.4,3845914645,141,58.8,3847278997,178,,3845914641,56,Center,3845914643,140,53.7,3845914647,212,12.4,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342599,497,1,2,53,25,bqbbqm98ud8obe45ds9ohgyrd,1,54,58.4,2022-10-15T17:12:14.547Z,2022-10-16T00:29:07Z,3847279123,178,,3845915029,56,Left,3845915039,141,82.4,3845915035,140,66.8,3845915043,212,21.1,3845915047,213,0.9,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342661,498,1,2,53,27,bqbbqm98ud8obe45ds9ohgyrd,1,67.8,85.8,2022-10-15T17:12:16.500Z,2022-10-16T00:29:12Z,3845915347,140,67.9,3845915353,213,1.6,3845915351,212,6.3,3847279275,178,,3845915345,56,Left,3845915349,141,95.1,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342703,499,1,2,53,31,bqbbqm98ud8obe45ds9ohgyrd,1,67.9,95.1,2022-10-15T17:12:20.542Z,2022-10-16T00:29:16Z,3845915627,140,74.2,3845915623,56,Center,3845915635,212,15.0,3847279401,178,,3845915631,141,75.3,3845915637,213,5.2,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342731,500,1,2,53,33,bqbbqm98ud8obe45ds9ohgyrd,1,74.2,75.3,2022-10-15T17:12:21.624Z,2022-10-16T00:29:21Z,3845915819,140,60.1,3847279653,178,,3845915817,56,Center,3845915825,213,3.1,3845915823,212,14.8,3845915821,141,75.8,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342765,501,1,2,53,34,bqbbqm98ud8obe45ds9ohgyrd,1,60.1,75.8,2022-10-15T17:12:22.992Z,2022-10-16T00:29:26Z,3847279881,178,,3845916025,213,1.3,3845916023,212,11.7,3845916021,141,92.6,3845916017,140,62.6,3845916013,56,Left,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342825,502,1,2,53,36,bqbbqm98ud8obe45ds9ohgyrd,1,62.6,92.6,2022-10-15T17:12:24.713Z,2022-10-16T00:29:29Z,3847279961,178,,3845916365,141,66.8,3845916369,212,18.6,3845916361,140,56.7,3845916359,56,Center,3845916375,213,4.4,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342881,503,1,2,53,39,bqbbqm98ud8obe45ds9ohgyrd,1,56.1,66.5,2022-10-15T17:12:27.876Z,2022-10-16T00:29:33Z,3847280091,178,,3845916677,140,55.0,3845916679,141,33.7,3845916675,56,Center,3845916683,213,4.7,3845916681,212,22.3,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342941,504,1,2,53,41,bqbbqm98ud8obe45ds9ohgyrd,1,54.3,33.1,2022-10-15T17:12:30.414Z,2022-10-16T00:29:37Z,3845917005,56,Back,3845917017,212,24.9,3847280223,178,,3845917011,140,40.6,3845917015,141,63.0,3845917019,213,2.2,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472342961,505,1,2,53,44,bqbbqm98ud8obe45ds9ohgyrd,1,40.6,63,2022-10-15T17:12:33.193Z,2022-10-16T00:29:43Z,3845917151,141,71.3,3845917147,56,Center,3845917153,212,16.1,3845917155,213,0.4,3845917149,140,55.0,3847280433,178,,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472343023,506,1,2,53,45,bqbbqm98ud8obe45ds9ohgyrd,1,55,71.3,2022-10-15T17:12:34.426Z,2022-10-16T00:31:51Z,3845917509,140,41.8,3845917505,56,Back,3845917515,141,64.4,3845917519,213,3.5,3847284755,178,,3845917517,212,14.6,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472343079,507,1,2,53,49,bqbbqm98ud8obe45ds9ohgyrd,1,39,54.9,2022-10-15T17:12:38.399Z,2022-10-16T00:31:54Z,3845917807,213,0.7,3845917801,140,60.4,3845917803,141,84.5,3845917805,212,30.2,3845917799,56,Left,3847284839,178,,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472343113,508,1,2,53,51,bqbbqm98ud8obe45ds9ohgyrd,1,60.4,84.5,2022-10-15T17:12:40.006Z,2022-10-16T00:31:57Z,3845917977,56,Back,3845917987,213,2.8,3845917985,212,16.3,3845917997,156,,3845917981,140,45.9,3845917983,141,93.2,3847284949,178,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
