id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2500110495,384,1,1,37,39,3vo5mpj7catp66nrwwqiuhuup,1,63.6,71.7,2023-01-23T20:23:09.919Z,2023-01-24T03:38:04Z,3992362413,212,13.9,3992362411,141,91.7,3992362409,140,66.4,3992362407,56,Left,3992362415,213,1.4,3992644445,178,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110525,385,1,1,37,43,3vo5mpj7catp66nrwwqiuhuup,1,66.7,92.3,2023-01-23T20:23:13.957Z,2023-01-24T03:38:08Z,3992644487,178,,3992362613,213,3.8,3992362607,140,55.8,3992362609,141,79.6,3992362611,212,14.3,3992362605,56,Left,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110537,386,1,1,37,45,3vo5mpj7catp66nrwwqiuhuup,1,55.8,79.6,2023-01-23T20:23:15.950Z,2023-01-24T03:38:11Z,3992362681,140,54.2,3992362685,212,20.4,3992362683,141,49.7,3992362687,213,4.6,3992362679,56,Center,3992644499,178,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110567,387,1,1,37,47,3vo5mpj7catp66nrwwqiuhuup,1,54.5,51.2,2023-01-23T20:23:18.070Z,2023-01-24T03:38:36Z,3992362865,141,62.4,3992362861,56,Center,3992362863,140,69.2,3992644631,178,,3992362869,213,0.5,3992362867,212,17.2,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110571,388,4,1,37,48,3vo5mpj7catp66nrwwqiuhuup,1,68,58,2023-01-23T20:23:19.517Z,2023-01-24T03:38:43Z,3992362879,265,,3992362877,152,,3992362881,286,,3992362873,13,,3992362917,233,371,3992362875,56,Center,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110575,371,4,1,37,48,8le3orkfz6iix3jns6g9ojqjg,0,32,42,2023-01-23T20:23:19.518Z,2023-01-24T03:38:43Z,3992644661,178,,3992362893,13,,3992362935,233,388,3992362901,285,,3992362895,56,Back,3992362897,152,,3992362899,265,,,,,2l87vg4m0glbbdvnrg4zud51x,L. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110787,389,1,1,38,23,3vo5mpj7catp66nrwwqiuhuup,1,69.6,64.6,2023-01-23T20:23:54.304Z,2023-01-24T03:38:47Z,3992364239,212,19.3,3992364237,141,36.4,3992364229,5,,3992364245,213,4.8,3992364233,56,Center,3992644691,178,,3992364235,140,72.0,3992364231,152,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110817,390,1,1,38,25,3vo5mpj7catp66nrwwqiuhuup,1,72.2,36,2023-01-23T20:23:56.664Z,2023-01-24T03:38:50Z,3992364389,140,87.9,3992364387,56,Right,3992364393,212,26.0,3992644705,178,,3992364391,141,6.5,3992364395,213,5.4,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110831,391,1,1,38,31,3vo5mpj7catp66nrwwqiuhuup,1,88.8,16.5,2023-01-23T20:24:01.747Z,2023-01-24T03:38:53Z,3992364477,140,79.2,3992364479,141,24.7,3992644721,178,,3992364483,213,2.6,3992364481,212,11.5,3992364475,56,Center,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110851,392,1,1,38,32,3vo5mpj7catp66nrwwqiuhuup,1,79.2,24.7,2023-01-23T20:24:02.809Z,2023-01-24T04:24:00Z,3992364607,141,57.5,3992391293,154,,3992391291,210,15,3992364601,155,,3992364605,140,93.1,3992555533,20,,3992364603,56,Center,3992555531,224,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,3992364611,213,3992644741,178,1.0,,3992364609,212,3992364597,2,1,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110853,393,44,1,38,33,3vo5mpj7catp66nrwwqiuhuup,1,94.6,56.9,2023-01-23T20:24:04.419Z,2023-01-24T04:24:00Z,3992367945,233,372,3992364619,56,Center,3992364621,286,,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110861,372,44,1,38,33,8le3orkfz6iix3jns6g9ojqjg,0,5.4,43.1,2023-01-23T20:24:04.420Z,2023-01-24T03:38:59Z,3992367921,285,,3992364667,56,Back,3992367929,233,393,,,,,,,,,,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500115325,455,15,1,38,33,3vo5mpj7catp66nrwwqiuhuup,1,94.5,56.4,2023-01-23T20:24:04.475Z,2023-01-24T04:24:01Z,3992391299,24,,3992391321,230,99.0,3992391323,231,51.6,3992391319,147,56.0,3992391301,76,,3992390803,61,,3992391305,154,,3992391303,29,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,3992390805,56,3992391315,100,Center,,3992391311,102,3992391313,103,,52.5,3992644805,388,3992391307,55,3992390925,82,19,,392,,3992390923,328,,3992390919,15,,3992390931,233,373,3992391317,146,95.1,,,,,
2500110865,373,10,1,38,33,8le3orkfz6iix3jns6g9ojqjg,1,9.1,38.2,2023-01-23T20:24:04.497Z,2023-01-24T03:39:13Z,3992644873,388,,3992644875,15,,3992390945,233,455,3992364693,56,Back,3992390373,94,,,,,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110899,394,1,1,38,38,3vo5mpj7catp66nrwwqiuhuup,0,98.2,86.9,2023-01-23T20:24:09.201Z,2023-01-24T03:39:20Z,3992555687,224,,3992364889,140,95.4,3992364895,213,4.6,3992364891,141,55.8,3992364893,212,21.4,3992644927,178,,3992364883,2,,3992555689,72,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,3992364885,155,3992364887,56,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110917,374,44,1,38,39,8le3orkfz6iix3jns6g9ojqjg,1,5.1,46.3,2023-01-23T20:24:10.208Z,2023-01-24T04:24:01Z,3992364963,56,Back,3992364981,233,395,3992364965,285,,,,,,,,,,,,,,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110901,395,44,1,38,39,3vo5mpj7catp66nrwwqiuhuup,0,94.9,53.7,2023-01-23T20:24:10.209Z,2023-01-24T03:39:25Z,3992364903,56,Center,3992364987,233,374,3992364905,286,,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110945,375,12,1,38,39,8le3orkfz6iix3jns6g9ojqjg,1,5.6,48.4,2023-01-23T20:24:10.273Z,2023-01-24T04:24:02Z,3992365119,56,Back,3992365123,141,31.3,3992365125,212,11.6,3992365121,140,5.9,3992645003,178,,3992365127,213,4.7,,,,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110957,376,12,1,38,42,8le3orkfz6iix3jns6g9ojqjg,1,6.1,32.8,2023-01-23T20:24:12.897Z,2023-01-24T03:39:33Z,3992645029,178,,3992369039,15,,3992365173,141,30.3,3992365175,212,15.9,3992365171,140,21.2,3992365169,56,Back,3992365177,213,6.2,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110949,396,44,1,38,44,3vo5mpj7catp66nrwwqiuhuup,1,80.8,72.4,2023-01-23T20:24:14.869Z,2023-01-24T04:24:02Z,3992365147,56,Center,3992365149,286,,3992365213,233,377,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110961,377,44,1,38,44,8le3orkfz6iix3jns6g9ojqjg,0,19.2,27.6,2023-01-23T20:24:14.870Z,2023-01-24T03:39:37Z,3992365217,233,396,3992365187,56,Back,3992365189,285,,,,,,,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110951,397,61,1,38,44,3vo5mpj7catp66nrwwqiuhuup,1,78.1,74.1,2023-01-23T20:24:14.933Z,2023-01-24T04:24:02Z,3992365151,56,Center,3992645157,388,,3992645155,21,,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110965,378,61,1,38,44,8le3orkfz6iix3jns6g9ojqjg,1,16.6,29.2,2023-01-23T20:24:15.083Z,2023-01-24T03:39:53Z,3992365195,56,Back,3992645203,388,,3992645201,21,,,,,,,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110973,398,1,1,38,45,3vo5mpj7catp66nrwwqiuhuup,1,70.4,81.7,2023-01-23T20:24:16.175Z,2023-01-24T03:39:57Z,3992365259,140,76.5,3992365257,56,Center,3992365261,141,72.0,3992365265,213,5.5,3992365263,212,9.2,3992645229,178,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110981,399,1,1,38,48,3vo5mpj7catp66nrwwqiuhuup,1,78.4,66.6,2023-01-23T20:24:19.497Z,2023-01-24T03:40:00Z,3992365363,140,74.5,3992365365,141,27.1,3992365361,56,Center,3992645265,178,,3992365369,213,4.6,3992365367,212,27.2,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110989,400,1,1,38,51,3vo5mpj7catp66nrwwqiuhuup,0,74.7,27,2023-01-23T20:24:22.480Z,2023-01-24T03:40:02Z,3992365415,2,,3992555977,224,,3992365417,155,,3992365427,213,1.0,3992645275,178,,3992365423,141,55.2,3992555979,20,,3992365421,140,86.8,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,3992365425,212,3992365419,56,23.0,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111003,379,12,1,38,52,8le3orkfz6iix3jns6g9ojqjg,1,12.5,46.6,2023-01-23T20:24:23.410Z,2023-01-24T03:40:07Z,3992365527,140,24.6,3992365529,141,30.9,3992645313,178,,3992365525,56,Back,3992365531,212,16.6,3992365535,15,,3992365533,213,5.6,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500157983,1340,67,1,38,54,8le3orkfz6iix3jns6g9ojqjg,1,20.3,34.7,2023-01-23T20:24:24.887Z,2023-01-24T04:24:03Z,3992661867,233,1347,,,,,,,,,,,,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500157981,1347,67,1,38,54,3vo5mpj7catp66nrwwqiuhuup,0,79.7,65.3,2023-01-23T20:24:24.888Z,2023-01-24T04:20:22Z,3992661879,233,1340,,,,,,,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111019,380,1,1,38,54,8le3orkfz6iix3jns6g9ojqjg,0,20.9,35.7,2023-01-23T20:24:24.893Z,2023-01-24T04:24:03Z,3992369833,286,,3992369599,141,37.7,3992365585,56,Back,3992369601,212,3.0,3992369603,213,0.5,3992369827,236,,3992369597,140,23.4,3992369829,233,408,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,3992645371,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111725,408,74,1,38,54,3vo5mpj7catp66nrwwqiuhuup,1,72,72.9,2023-01-23T20:24:24.900Z,2023-01-24T03:40:21Z,3992369835,233,380,3992645405,178,,3992369671,56,Center,3992369673,285,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111027,401,1,1,38,55,3vo5mpj7catp66nrwwqiuhuup,0,72.7,54.6,2023-01-23T20:24:26.572Z,2023-01-24T03:40:27Z,3992365619,56,Center,3992365623,141,57.3,3992365625,212,3.6,3992365621,140,75.6,3992645463,178,,3992365627,213,0.5,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111023,381,49,1,38,56,8le3orkfz6iix3jns6g9ojqjg,1,20.4,37,2023-01-23T20:24:27.129Z,2023-01-24T03:40:31Z,,,,,,,,,,,,,,,,,,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111033,382,1,1,38,58,8le3orkfz6iix3jns6g9ojqjg,0,22,24.4,2023-01-23T20:24:29.396Z,2023-01-24T03:40:34Z,3992365659,140,41.1,3992365657,56,Back,3992645507,178,,3992365661,141,20.3,3992365665,213,6.1,3992365655,155,,3992365663,212,20.2,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111051,402,1,1,38,59,3vo5mpj7catp66nrwwqiuhuup,0,64.8,92,2023-01-23T20:24:30.691Z,2023-01-24T03:40:42Z,3992365765,141,100.0,3992365761,56,Left,3992365763,140,73.2,3992645575,388,,3992365769,213,0.6,3992365767,212,11.0,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111059,383,5,1,39,1,8le3orkfz6iix3jns6g9ojqjg,1,25.6,-1.8,2023-01-23T20:24:32.343Z,2023-01-24T03:40:44Z,3992365817,347,,3992365815,56,Back,3992365823,233,403,,,,,,,,,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111053,403,5,1,39,1,3vo5mpj7catp66nrwwqiuhuup,0,74.4,101.8,2023-01-23T20:24:32.343Z,2023-01-24T03:40:44Z,3992365779,347,,3992365829,233,383,3992365777,56,Left,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111201,384,1,1,39,24,8le3orkfz6iix3jns6g9ojqjg,0,28.4,0,2023-01-23T20:24:55.631Z,2023-01-24T03:40:47Z,3992366633,56,Right,3992366635,140,55.9,3992366631,107,,3992366643,1,,3992366641,213,0.2,3992366639,212,29.6,3992366637,141,8.0,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111211,404,8,1,39,26,3vo5mpj7catp66nrwwqiuhuup,1,41.5,87.2,2023-01-23T20:24:57.345Z,2023-01-24T03:40:52Z,3992645661,388,,3992556089,385,,3992366693,15,,3992366683,56,Back,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111241,385,4,1,39,27,8le3orkfz6iix3jns6g9ojqjg,1,63.7,18.1,2023-01-23T20:24:58.569Z,2023-01-24T03:41:00Z,3992366857,13,,3992366859,56,Right,3992366869,233,405,3992366863,265,,3992366865,286,,3992366861,152,,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111239,405,4,1,39,27,3vo5mpj7catp66nrwwqiuhuup,0,36.3,81.9,2023-01-23T20:24:58.570Z,2023-01-24T03:40:59Z,3992366849,265,,3992366847,152,,3992366845,56,Back,3992645709,388,,3992366851,285,,3992366843,13,,3992366875,233,385,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111341,406,17,1,39,35,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-01-23T20:25:06.529Z,2023-01-24T03:41:02Z,3992367497,392,,3992367501,13,243,3992367495,32,,,,,,,,,,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111647,407,40,1,40,0,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-01-23T20:25:31.232Z,2023-01-24T05:07:14Z,3992369233,44,"1, 3, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3992369235,59,"24, 36, 32, 95, 6, 23, 22, 10, 11, 20, 2, 5, 8, 9, 12, 14, 15, 21, 31, 33, 42, 45, 46, 90",3992369231,30,"8kttsnok9bbh7kpy3zz3j2xg5, asyzhp3qu95vmzdbau6nmoic5, 19856wqwrmzmvfw9thf0tzrv9, q6ns1fyw7w10xkkubh8etfc9, by2gxuixij1eciu56k8mb3cgl, ahgd3on22t4h7gg9ipnj1itw5, 1xscywgyfqisqexmpfvbf9g45, 7r2tgpdrr4v6n9d2gkzwmlazt, 6d7rip50yu2j7vyk76zokeehh, botfgp0oq4wqlwtcs9m90kded, 2r6hs8npijvt4wekd059t6tx, ci37qg2uu0z3nppxvn0z9034l, 9qow77e16pvlb3860yjpydryt, a5eki9p236y4zxmp9qz202pcl, aripnzu9yo2wlr8ud93ufdhih, can2l9ha4ufsxdjxdkb739fkk, ujb2hkujcnwnyrbsgk3ilmtx, 84so0uovope0pkt6cz2iisbth, 1xby8xmlvh1g5j4sw2eorcl49, 6zcok1vbaitp91a9nrac20t05, 5tbrcvo8oo264o7iksi3t0opg, 6vz9qzgtbh3iqzv73xw2xaiok, 7agtkarul2qlsc20avvj45w8a, 8qgbxff7xlg0zjtyees7ljljp",3992369243,319,,3992369241,194,7r2tgpdrr4v6n9d2gkzwmlazt,3992369239,131,"1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3992369237,130,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111845,386,1,1,41,16,8le3orkfz6iix3jns6g9ojqjg,1,64.2,3.2,2023-01-23T20:26:46.903Z,2023-01-24T03:41:17Z,3992370367,141,10.0,3992645843,178,,3992370369,212,4.7,3992370359,5,,3992370361,152,,3992370365,140,63.5,3992370363,56,Right,3992370371,213,1.7,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111863,387,1,1,41,19,8le3orkfz6iix3jns6g9ojqjg,1,69.2,23.6,2023-01-23T20:26:50.704Z,2023-01-24T04:24:04Z,3992556217,72,,3992370777,210,13,3992370467,56,Center,3992556215,223,,3992370463,2,,3992370465,155,,3992370477,1,,3992370779,154,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,3992370469,140,3992645869,178,93.3,,3992370471,141,3992370475,213,1,60.6,3992370473,212,,,,,0.8,35.7,,,,,,,,,,,,,,,,,,,
2500111869,388,44,1,41,21,8le3orkfz6iix3jns6g9ojqjg,1,94.2,58.6,2023-01-23T20:26:52.654Z,2023-01-24T04:24:04Z,3992370523,286,,3992370521,56,Center,3992370587,233,409,,,,,,,,,,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111873,409,44,1,41,21,3vo5mpj7catp66nrwwqiuhuup,0,5.8,41.4,2023-01-23T20:26:52.655Z,2023-01-24T03:41:23Z,3992370543,285,,3992370597,233,388,3992370541,56,Back,,,,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111877,389,13,1,41,22,8le3orkfz6iix3jns6g9ojqjg,1,95,61,2023-01-23T20:26:52.726Z,2023-01-24T04:24:05Z,3992645907,388,,3992556353,61,,3992370807,102,59.8,3992370649,15,,3992370797,77,,3992370653,328,,3992370809,103,55.6,3992370811,230,99.4,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,3992370813,231,3992370647,24,53.1,,3992370555,56,3992370799,29,,Center,3992370801,154,3992370803,55,,,,,387,,,,,,,,,,,,,,,,,,
2500111879,390,5,1,41,23,8le3orkfz6iix3jns6g9ojqjg,0,101.1,58.2,2023-01-23T20:26:54.230Z,2023-01-24T03:41:28Z,3992370567,346,,3992370565,56,Center,3992370621,233,410,,,,,,,,,,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500111885,410,5,1,41,23,3vo5mpj7catp66nrwwqiuhuup,1,-1.1,41.8,2023-01-23T20:26:54.230Z,2023-01-24T03:41:28Z,3992370613,56,Back,3992370615,346,,3992370617,233,390,,,,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500112015,411,1,1,41,40,3vo5mpj7catp66nrwwqiuhuup,1,4.3,49.4,2023-01-23T20:27:10.777Z,2023-01-24T03:41:32Z,3992371337,237,,3992371329,141,56.3,3992371327,140,8.6,3992371325,56,Back,3992371323,124,,3992371333,213,0.8,3992371331,212,6.5,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500112023,412,1,1,41,42,3vo5mpj7catp66nrwwqiuhuup,0,9.1,55.8,2023-01-23T20:27:13.601Z,2023-01-24T03:41:38Z,3992371381,1,,3992371373,140,51.7,3992371375,141,51.9,3992371371,56,Center,3992371379,213,6.2,3992371377,212,44.8,3992371369,155,,3992645949,178,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500112029,391,1,1,41,45,8le3orkfz6iix3jns6g9ojqjg,0,45.9,47.6,2023-01-23T20:27:15.950Z,2023-01-24T03:41:41Z,3992371415,213,0.0,3992371407,56,Center,3992371409,140,62.3,3992371411,141,48.4,3992371413,212,17.2,3992645969,388,,3992371405,3,,,,,95r0jtkw03vjohzwc8os8ielm,K. De Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500112039,413,1,1,41,46,3vo5mpj7catp66nrwwqiuhuup,1,38.1,50.9,2023-01-23T20:27:17.698Z,2023-01-24T03:41:53Z,3992646025,178,,3992371477,56,Back,3992371479,140,30.0,3992371475,3,,3992371483,212,9.6,3992371485,213,3.6,3992371481,141,44.5,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500112055,414,1,1,41,49,3vo5mpj7catp66nrwwqiuhuup,1,33.2,41.6,2023-01-23T20:27:19.828Z,2023-01-24T03:41:56Z,3992371591,213,5.2,3992371585,140,46.8,3992371583,56,Back,3992371587,141,3.7,3992371589,212,29.5,3992646037,178,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500112091,415,1,1,41,52,3vo5mpj7catp66nrwwqiuhuup,1,54.4,4.4,2023-01-23T20:27:23.060Z,2023-01-24T03:41:59Z,3992646053,178,,3992371787,212,11.0,3992371789,213,6.2,3992371783,140,64.9,3992371781,56,Right,3992371785,141,3.4,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500112105,416,1,1,41,59,3vo5mpj7catp66nrwwqiuhuup,1,63.2,21.5,2023-01-23T20:27:29.738Z,2023-01-24T03:42:01Z,3992371877,140,53.9,3992371879,141,52.4,3992646063,178,,3992371881,212,23.2,3992371883,213,2.0,3992371875,56,Center,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500112131,417,1,1,42,2,3vo5mpj7catp66nrwwqiuhuup,1,53.2,53.6,2023-01-23T20:27:33.029Z,2023-01-24T03:42:05Z,3992371993,56,Left,3992371995,140,67.1,3992371997,141,93.2,3992371999,212,30.6,3992372001,213,1.1,3992646083,178,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500112145,418,1,1,42,6,3vo5mpj7catp66nrwwqiuhuup,0,73.9,93.2,2023-01-23T20:27:36.779Z,2023-01-24T03:42:07Z,3992556607,224,,3992372097,1,,3992372079,2,,3992372087,56,Center,3992372085,155,,3992372095,213,5.3,3992372091,141,44.9,3992372093,212,38.3,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,3992556609,72,3992372089,140,,92.6,3992646091,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
