id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,keyPass,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/15/value
2465490961,123,7,1,13,4,7gnly6999wao1xarwct4p8fe9,1,88.4,86,2022-10-01T13:13:32.357Z,2022-10-01T18:08:34Z,3809348077,286,,3809348133,233,143,3811530715,178,,3809348075,56,Left,3810851927,384,,,,,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465490967,124,49,1,13,6,7gnly6999wao1xarwct4p8fe9,1,92.6,90.2,2022-10-01T13:13:33.742Z,2022-10-01T18:08:37Z,,,,,,,,,,,,,,,,,,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465490991,125,1,1,13,7,7gnly6999wao1xarwct4p8fe9,1,92.6,90.2,2022-10-01T13:13:34.902Z,2022-10-01T18:08:39Z,3809348241,140,84.8,3811531255,178,,3809348239,56,Left,3809348245,212,8.2,3809348243,141,90.6,3809348247,213,3.1,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491005,126,1,1,13,9,7gnly6999wao1xarwct4p8fe9,0,84.8,90.6,2022-10-01T13:13:36.749Z,2022-10-01T18:08:42Z,3809348329,213,3.3,3809348321,56,Left,3809348323,140,70.5,3809348325,141,86.1,3811531521,178,,3809348327,212,15.3,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491057,144,49,1,13,10,gi0l1habji5hpgar77dl5jqe,1,26.5,13.7,2022-10-01T13:13:37.662Z,2022-10-01T18:08:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491113,145,1,1,13,14,gi0l1habji5hpgar77dl5jqe,1,30.8,39.4,2022-10-01T13:13:41.483Z,2022-10-01T18:08:47Z,3809348895,212,16.7,3809348893,141,60.6,3809348889,140,38.9,3809348887,56,Back,3811532153,178,,3809348899,213,1.0,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491157,146,1,1,13,17,gi0l1habji5hpgar77dl5jqe,1,42.2,71.1,2022-10-01T13:13:44.719Z,2022-10-01T18:08:50Z,3809349147,140,38.0,3809349145,56,Back,3809349151,212,15.3,3811532381,178,,3809349153,213,1.9,3809349149,141,92.7,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491217,147,1,1,13,19,gi0l1habji5hpgar77dl5jqe,0,38,92.7,2022-10-01T13:13:47.194Z,2022-10-01T18:08:56Z,3809349473,140,80.3,3809349475,141,74.1,3809349477,212,46.2,3809349481,1,,3811532967,178,,3809349479,213,6.0,3809349469,155,,3809349471,56,Center,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491225,127,1,1,13,22,7gnly6999wao1xarwct4p8fe9,1,18.9,27.2,2022-10-01T13:13:49.676Z,2022-10-01T18:09:01Z,3809349517,56,Back,3809349525,213,2.3,3809349515,3,,3809349523,212,6.8,3809349521,141,34.3,3811533153,388,,3809349519,140,14.4,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491233,128,52,1,13,23,7gnly6999wao1xarwct4p8fe9,1,14.4,34.3,2022-10-01T13:13:51.175Z,2022-10-01T18:09:03Z,3810852667,377,,3811533591,178,,,,,,,,,,,,,,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491333,129,1,1,13,25,7gnly6999wao1xarwct4p8fe9,1,14.6,38.2,2022-10-01T13:13:52.572Z,2022-10-01T18:09:06Z,3809350151,140,20.4,3811533991,178,,3809350147,123,,3809350157,213,1.3,3809350149,56,Back,3809350153,141,71.0,3809350155,212,23.1,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491343,130,1,1,13,33,7gnly6999wao1xarwct4p8fe9,1,36.4,68.9,2022-10-01T13:14:00.655Z,2022-10-01T18:09:10Z,3809350209,212,4.8,3811534233,178,,3809350205,140,39.7,3809350203,56,Back,3809350211,213,5.5,3809350207,141,64.1,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491353,131,1,1,13,34,7gnly6999wao1xarwct4p8fe9,1,39.7,64.1,2022-10-01T13:14:01.918Z,2022-10-01T18:09:12Z,3809350269,140,36.7,3809350271,141,72.6,3809350267,56,Back,3809350275,213,2.1,3809350273,212,6.6,3811534441,178,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491373,132,1,1,13,36,7gnly6999wao1xarwct4p8fe9,1,36.7,72.6,2022-10-01T13:14:03.413Z,2022-10-01T18:09:15Z,3809350367,141,63.0,3809350363,56,Back,3811534583,178,,3809350365,140,37.4,3809350371,213,4.8,3809350369,212,6.6,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491439,133,1,1,13,37,7gnly6999wao1xarwct4p8fe9,1,43.8,62.1,2022-10-01T13:14:05.270Z,2022-10-01T18:09:17Z,3809350709,213,5.6,3809350697,56,Center,3809350701,141,46.9,3809350705,212,17.0,3811534803,178,,3809350699,140,56.7,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465932739,1081,83,1,13,40,gi0l1habji5hpgar77dl5jqe,1,42.3,43,2022-10-01T13:14:07.751Z,2022-10-01T18:42:06Z,3811704379,399,160174,,,,,,,,,,,,,,,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491481,134,1,1,13,41,7gnly6999wao1xarwct4p8fe9,1,62.4,68.3,2022-10-01T13:14:09.309Z,2022-10-01T18:09:19Z,3809350925,140,70.5,3809350923,56,Left,3809350927,141,96.8,3809350931,213,1.2,3809350929,212,21.2,3811535035,178,,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491515,135,3,1,13,44,7gnly6999wao1xarwct4p8fe9,1,72.2,95.8,2022-10-01T13:14:12.211Z,2022-10-01T18:09:24Z,3809351135,233,149,3809351099,56,Left,3810853253,464,,3811535413,178,,3809351101,286,,,,,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491509,149,45,1,13,44,gi0l1habji5hpgar77dl5jqe,0,27.8,4.2,2022-10-01T13:14:12.211Z,2022-10-01T18:09:25Z,3809351165,233,135,3809351073,56,Back,3809351077,285,,,,,,,,,,,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491559,136,1,1,13,47,7gnly6999wao1xarwct4p8fe9,1,69.5,92.4,2022-10-01T13:14:14.587Z,2022-10-01T18:09:29Z,3811535867,178,,3809351351,56,Center,3809351359,213,4.9,3809351357,212,13.2,3809351353,140,72.2,3809351355,141,73.4,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491599,137,1,1,13,50,7gnly6999wao1xarwct4p8fe9,1,72.2,75.6,2022-10-01T13:14:17.370Z,2022-10-01T18:09:34Z,3809351633,141,67.8,3809351635,212,6.2,3809351629,56,Center,3809351637,213,4.2,3811536349,178,,3809351631,140,69.1,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491605,138,3,1,13,53,7gnly6999wao1xarwct4p8fe9,0,79.2,65.8,2022-10-01T13:14:20.970Z,2022-10-01T18:09:42Z,3811537265,178,,3809351657,56,Center,3809351833,233,150,3809351659,286,,3810853515,465,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491621,150,7,1,13,53,gi0l1habji5hpgar77dl5jqe,0,20.8,34.2,2022-10-01T13:14:21.102Z,2022-10-01T18:09:46Z,3810853709,385,,3809351773,233,138,3809351733,56,Back,3811537633,178,,3809351735,285,,,,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491613,139,61,1,13,53,7gnly6999wao1xarwct4p8fe9,1,80.5,62.9,2022-10-01T13:14:21.212Z,2022-10-01T18:09:50Z,3809351701,56,Center,3811538229,178,,,,,,,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491677,151,49,1,13,54,gi0l1habji5hpgar77dl5jqe,1,23.4,36,2022-10-01T13:14:22.212Z,2022-10-01T18:09:56Z,,,,,,,,,,,,,,,,,,,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491687,152,1,1,13,54,gi0l1habji5hpgar77dl5jqe,1,23.4,36,2022-10-01T13:14:22.280Z,2022-10-01T18:10:01Z,3809352107,212,23.1,3809352099,140,11.7,3811539197,178,,3809352103,141,7.3,3809352109,213,4.2,3809352097,56,Back,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491715,153,1,1,14,0,gi0l1habji5hpgar77dl5jqe,1,11.7,7.3,2022-10-01T13:14:27.447Z,2022-10-01T18:10:05Z,3809352273,212,8.2,3811539551,178,,3809352275,213,0.5,3809352267,56,Back,3809352269,140,18.5,3809352271,141,13.2,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491745,154,1,1,14,3,gi0l1habji5hpgar77dl5jqe,1,17.8,11.9,2022-10-01T13:14:30.663Z,2022-10-01T18:10:09Z,3811539931,178,,3809352427,212,7.8,3809352423,140,12.1,3809352425,141,4.6,3809352421,56,Back,3809352429,213,3.8,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491785,155,1,1,14,5,gi0l1habji5hpgar77dl5jqe,0,11.2,10.2,2022-10-01T13:14:32.912Z,2022-10-01T18:10:12Z,3809352681,141,78.2,3811540373,178,,3809352679,140,21.8,3809352675,196,,3809352687,1,,3809352673,155,,3809352685,213,1.3,3809352677,56,Back,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,3809352683,212,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491819,140,49,1,14,8,7gnly6999wao1xarwct4p8fe9,1,75.1,4.9,2022-10-01T13:14:35.915Z,2022-10-01T18:10:16Z,,,,,,,,,,,,,,,,,,,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491885,141,1,1,14,13,7gnly6999wao1xarwct4p8fe9,1,59.7,1.9,2022-10-01T13:14:40.884Z,2022-10-01T18:10:21Z,3811541231,178,,3809353191,141,20.0,3809353187,56,Back,3809353195,213,2.5,3809353189,140,44.4,3809353193,212,20.2,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491929,142,1,1,14,16,7gnly6999wao1xarwct4p8fe9,1,43.3,20.9,2022-10-01T13:14:43.668Z,2022-10-01T18:10:23Z,3809353463,212,21.7,3809353465,213,2.5,3809353457,56,Back,3809353459,140,27.3,3809353461,141,41.0,3811541407,178,,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465491967,143,1,1,14,19,7gnly6999wao1xarwct4p8fe9,1,27.2,41,2022-10-01T13:14:46.970Z,2022-10-01T18:10:30Z,3809353635,212,31.9,3809353629,56,Back,3809353633,141,86.9,3809353637,213,1.4,3811541823,178,,3809353631,140,33.3,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492013,144,1,1,14,26,7gnly6999wao1xarwct4p8fe9,1,41.4,87.8,2022-10-01T13:14:53.380Z,2022-10-01T18:10:32Z,3809353907,141,82.2,3809353911,213,6.0,3811542445,178,,3809353905,140,53.7,3809353903,56,Left,3809353909,212,13.5,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492039,145,1,1,14,27,7gnly6999wao1xarwct4p8fe9,1,56.7,85.8,2022-10-01T13:14:55.125Z,2022-10-01T18:10:34Z,3811542649,178,,3809354017,213,1.3,3809354011,140,58.2,3809354013,141,95.9,3809354009,56,Left,3809354015,212,7.0,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492077,146,1,1,14,29,7gnly6999wao1xarwct4p8fe9,1,57.3,96.2,2022-10-01T13:14:56.676Z,2022-10-01T18:10:39Z,3809354233,212,15.7,3809354235,213,5.5,3809354229,140,67.6,3811543079,178,,3809354225,56,Left,3809354231,141,79.4,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492107,147,1,1,14,31,7gnly6999wao1xarwct4p8fe9,1,67.2,85.1,2022-10-01T13:14:58.948Z,2022-10-01T18:10:42Z,3811543479,178,,3809354389,212,10.7,3809354391,213,0.7,3809354387,141,95.3,3809354383,56,Left,3809354385,140,74.9,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492169,148,1,1,14,34,7gnly6999wao1xarwct4p8fe9,1,76.8,95.7,2022-10-01T13:15:02.332Z,2022-10-01T18:10:45Z,3811543789,178,,3809354725,212,8.1,3809354715,56,Left,3809354719,140,84.5,3809354729,213,0.0,3809354721,141,96.2,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492285,149,1,1,14,38,7gnly6999wao1xarwct4p8fe9,1,78.8,95.6,2022-10-01T13:15:06.142Z,2022-10-01T18:10:47Z,3809355391,213,4.3,3809355387,141,68.9,3811544157,178,,3809355385,140,70.9,3809355381,56,Center,3809355389,212,20.0,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492305,150,1,1,14,42,7gnly6999wao1xarwct4p8fe9,1,69.8,51,2022-10-01T13:15:09.986Z,2022-10-01T18:10:50Z,3809355509,140,65.7,3809355515,213,4.4,3809355513,212,15.2,3809355511,141,29.5,3809355507,56,Center,3811544527,178,,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492329,151,1,1,14,45,7gnly6999wao1xarwct4p8fe9,1,65.7,29.5,2022-10-01T13:15:13.023Z,2022-10-01T18:10:52Z,3809355637,213,1.2,3809355633,141,36.4,3809355635,212,4.9,3811544679,178,,3809355629,56,Center,3809355631,140,67.2,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492413,152,1,1,14,47,7gnly6999wao1xarwct4p8fe9,1,66.9,36.1,2022-10-01T13:15:14.939Z,2022-10-01T18:10:54Z,3809356143,213,4.9,3811544839,178,,3809356137,141,4.3,3809356141,212,22.0,3809356133,56,Right,3809356135,140,70.5,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492443,153,1,1,14,52,7gnly6999wao1xarwct4p8fe9,1,76.7,13,2022-10-01T13:15:19.790Z,2022-10-01T18:11:04Z,3810856737,20,,3809356321,155,,3811545075,178,,3810856735,224,,3809364989,210,13,3809364993,154,,3809356329,212,23.7,3809356319,2,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,3809356331,213,1.1,,3809356327,141,3809356323,56,Center,3809356325,140,,,,,,,,,,,,,,,,,,,,,,,1,44.2,86.7,,
2465492445,154,13,1,14,53,7gnly6999wao1xarwct4p8fe9,1,86.7,44.2,2022-10-01T13:15:20.891Z,2022-10-01T18:11:04Z,3809365049,55,153,3809356337,22,,3809365063,230,98.8,3809365047,154,,3809356339,17,,3811545759,388,,3809356441,153,,3809365065,231,47.7,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,3809365061,147,60.8,,3809365043,29,3809365053,102,70.1,3809365033,15,3809365055,103,3809365057,328,,3809356341,56,Center,3809365059,146,3809365039,73,,,,,,,,,,,,,,20.8,91.9
2465492803,157,12,1,14,54,gi0l1habji5hpgar77dl5jqe,1,7.4,36.2,2022-10-01T13:15:21.911Z,2022-10-01T18:11:07Z,3809358283,56,Back,3811546027,178,,3809358285,140,6.3,3809358289,212,20.4,3809358291,213,4.7,3809358287,141,6.3,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492585,155,1,1,15,1,7gnly6999wao1xarwct4p8fe9,1,89,95.9,2022-10-01T13:15:28.590Z,2022-10-01T17:58:03Z,3809357083,56,Left,3811479495,178,,3809357087,140,79.8,3809357091,141,88.4,3809357095,212,10.9,3809357097,213,3.6,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492629,156,1,1,15,4,7gnly6999wao1xarwct4p8fe9,1,78.6,82.2,2022-10-01T13:15:31.822Z,2022-10-01T17:58:07Z,3809357333,56,Center,3809357335,140,69.7,3809357337,141,47.9,3809357341,213,4.3,3811479687,178,,3809357339,212,25.1,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492659,157,1,1,15,7,7gnly6999wao1xarwct4p8fe9,1,69.7,47.9,2022-10-01T13:15:35.076Z,2022-10-01T17:58:11Z,3809357531,141,31.6,3809357527,56,Center,3811479835,178,,3809357535,213,5.2,3809357529,140,75.8,3809357533,212,12.8,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492687,158,1,1,15,10,7gnly6999wao1xarwct4p8fe9,1,75.8,31.6,2022-10-01T13:15:37.523Z,2022-10-01T17:58:16Z,3811480071,178,,3809357679,140,65.1,3809357681,141,29.6,3809357683,212,11.3,3809357685,213,3.3,3809357677,56,Center,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492717,159,1,1,15,11,7gnly6999wao1xarwct4p8fe9,1,63,27.5,2022-10-01T13:15:39.008Z,2022-10-01T17:58:19Z,3809357829,141,4.6,3809357833,213,4.9,3811480223,178,,3809357831,212,15.9,3809357827,140,66.1,3809357825,56,Right,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492761,160,1,1,15,14,7gnly6999wao1xarwct4p8fe9,1,66.1,4.6,2022-10-01T13:15:41.820Z,2022-10-01T17:58:24Z,3809358107,212,15.3,3809358101,56,Center,3809358103,140,61.0,3811480531,178,,3809358105,141,25.7,3809358109,213,1.9,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492791,161,1,1,15,16,7gnly6999wao1xarwct4p8fe9,1,60.9,27.4,2022-10-01T13:15:44.188Z,2022-10-01T17:58:26Z,3809358241,140,55.5,3811480701,178,,3809358247,213,1.8,3809358245,212,28.4,3809358239,56,Center,3809358243,141,68.3,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492849,162,1,1,15,19,7gnly6999wao1xarwct4p8fe9,1,55.5,68.3,2022-10-01T13:15:47.300Z,2022-10-01T17:58:29Z,3809358563,140,63.3,3809358565,141,92.0,3811480829,178,,3809358567,212,18.1,3809358571,213,1.1,3809358561,56,Left,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492859,163,1,1,15,24,7gnly6999wao1xarwct4p8fe9,1,70.9,91.7,2022-10-01T13:15:51.591Z,2022-10-01T17:58:41Z,3811481597,178,,3809358631,56,Left,3809358639,213,1.7,3809358637,212,3.8,3809358633,140,70.6,3809358635,141,97.2,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492891,164,1,1,15,25,7gnly6999wao1xarwct4p8fe9,1,70.6,97.2,2022-10-01T13:15:53.031Z,2022-10-01T17:58:49Z,3809358793,141,84.9,3809358789,56,Left,3809358795,212,9.9,3811482005,178,,3809358797,213,4.1,3809358791,140,65.5,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492911,165,1,1,15,28,7gnly6999wao1xarwct4p8fe9,0,70.9,82.8,2022-10-01T13:15:55.586Z,2022-10-01T17:59:05Z,3811483017,178,,3809358917,213,4.9,3809358911,140,73.4,3809358913,141,63.8,3809358915,212,13.2,3809358909,56,Center,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492917,158,49,1,15,29,gi0l1habji5hpgar77dl5jqe,1,24.8,30.3,2022-10-01T13:15:56.377Z,2022-10-01T17:59:09Z,,,,,,,,,,,,,,,,,,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492941,159,1,1,15,29,gi0l1habji5hpgar77dl5jqe,1,24.8,30.3,2022-10-01T13:15:56.431Z,2022-10-01T17:59:12Z,3809359103,212,4.6,3809359105,213,5.2,3809359099,140,27.0,3809359097,56,Back,3811483419,178,,3809359101,141,24.5,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465924401,975,43,1,15,29,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-10-01T13:15:57.116Z,2022-10-01T19:09:50Z,3811659455,178,0,3811822221,144,82,,,,,,,,,,,,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492949,160,1,1,15,30,gi0l1habji5hpgar77dl5jqe,1,27,24.5,2022-10-01T13:15:58.036Z,2022-10-01T19:11:05Z,3809359143,212,8.1,3809359145,213,1.6,3809359139,140,26.4,3809359137,56,Back,3809359141,141,36.4,3811483889,178,,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465924485,978,43,1,15,31,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-10-01T13:15:59.072Z,2022-10-01T19:09:55Z,3811659925,178,0,3811822479,144,82,,,,,,,,,,,,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465492981,161,1,1,15,32,gi0l1habji5hpgar77dl5jqe,1,26.4,36.4,2022-10-01T13:15:59.484Z,2022-10-01T17:59:33Z,3809359305,213,6.0,3809359297,56,Back,3809359303,212,10.2,3809359301,141,32.2,3809359299,140,35.7,3811484757,178,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465493007,162,1,1,15,34,gi0l1habji5hpgar77dl5jqe,0,36.3,45.3,2022-10-01T13:16:01.773Z,2022-10-01T17:59:35Z,3809359447,212,33.0,3811484839,178,,3809359443,140,67.1,3809359445,141,54.7,3809359451,1,,3809359441,56,Center,3809359449,213,0.2,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465493015,166,49,1,15,37,7gnly6999wao1xarwct4p8fe9,1,31.2,45.4,2022-10-01T13:16:05.299Z,2022-10-01T17:59:40Z,,,,,,,,,,,,,,,,,,,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
