id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/15/value,assist,qualifier/18/value
2541684205,450,1,2,45,12,6tuibxq39fdryu8ou06wcm0q3,1,71.9,94.1,2023-04-30T14:05:41.161Z,2023-04-30T19:17:25Z,4240041229,141,84.7,4240041231,212,7.3,4240041225,56,Left,4241280035,178,,4240041227,140,68.6,4240041233,213,4.2,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684233,451,1,2,45,15,6tuibxq39fdryu8ou06wcm0q3,0,66.8,83.2,2023-04-30T14:05:44.201Z,2023-04-30T19:17:27Z,4240041367,212,40.9,4240041361,56,Center,4241280165,178,,4240041365,141,23.3,4240041369,213,4.8,4240041363,140,70.1,4240041371,1,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684225,390,49,2,45,17,8le3orkfz6iix3jns6g9ojqjg,1,29.2,76,2023-04-30T14:05:46.681Z,2023-04-30T19:17:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684263,391,1,2,45,17,8le3orkfz6iix3jns6g9ojqjg,1,29.2,76,2023-04-30T14:05:46.721Z,2023-04-30T19:17:39Z,4240041513,212,6.3,4240041507,56,Back,4241280723,178,,4240041509,140,33.6,4240041515,213,5.5,4240041511,141,69.7,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684309,392,1,2,45,19,8le3orkfz6iix3jns6g9ojqjg,1,37.1,69,2023-04-30T14:05:48.549Z,2023-04-30T19:17:48Z,4240041775,140,34.5,4240041777,141,85.3,4240041781,213,1.8,4241281145,178,,4240041773,56,Back,4240041779,212,11.4,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684333,393,1,2,45,23,8le3orkfz6iix3jns6g9ojqjg,1,35.2,86.8,2023-04-30T14:05:52.684Z,2023-04-30T19:17:52Z,4240041927,141,80.5,4240041925,140,46.7,4240041931,213,5.9,4241281385,178,,4240041929,212,12.8,4240041923,56,Back,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684409,394,1,2,45,26,8le3orkfz6iix3jns6g9ojqjg,1,44.9,81.1,2023-04-30T14:05:54.904Z,2023-04-30T19:17:55Z,4240042349,213,3.2,4240042343,140,26.0,4240042347,212,19.9,4240042341,56,Back,4240042345,141,79.1,4241281489,178,,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684469,395,1,2,45,29,8le3orkfz6iix3jns6g9ojqjg,1,25.4,76.6,2023-04-30T14:05:58.523Z,2023-04-30T19:17:58Z,4240042653,141,50.3,4240042649,56,Back,4241281681,178,,4240042655,212,23.6,4240042651,140,10.8,4240042657,213,4.0,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684519,396,1,2,45,33,8le3orkfz6iix3jns6g9ojqjg,0,9.9,45.5,2023-04-30T14:06:02.128Z,2023-04-30T19:18:01Z,4240042939,56,Back,4240042945,212,37.1,4240042947,213,5.3,4240042941,140,28.3,4240042949,1,,4240042943,141,0.0,4241281877,178,,4240042937,155,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684525,397,5,2,45,35,8le3orkfz6iix3jns6g9ojqjg,0,34.1,-1.5,2023-04-30T14:06:04.576Z,2023-04-30T19:18:07Z,4240042957,56,Back,4240042963,347,,4240043153,233,452,,,,,,,,,,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684557,452,5,2,45,35,6tuibxq39fdryu8ou06wcm0q3,1,65.9,101.5,2023-04-30T14:06:04.576Z,2023-04-30T19:18:06Z,4240043109,56,Left,4240043127,233,397,4240043111,347,,,,,,,,,,,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684869,398,43,2,45,37,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2023-04-30T14:06:06.077Z,2023-04-30T14:07:12Z,4240044607,347,0,4240048923,144,5,4240044605,56,Back,,,,,,,,,,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684839,453,1,2,45,51,6tuibxq39fdryu8ou06wcm0q3,1,75.9,100,2023-04-30T14:06:20.592Z,2023-04-30T19:18:10Z,4240044439,56,Left,4240044447,212,9.3,4240044445,141,93.6,4240044443,140,83.0,4240044449,213,5.6,4240044435,107,,,,,,,,37kr5th62ugmy4j55i3n45k2d,R. Marchizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684845,454,1,2,45,52,6tuibxq39fdryu8ou06wcm0q3,0,82.5,95.6,2023-04-30T14:06:21.639Z,2023-04-30T19:18:14Z,4240044475,140,80.1,4240044477,141,87.4,4240044481,213,4.3,4241282373,178,,4240044479,212,6.1,4240044473,56,Left,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684877,399,49,2,45,53,8le3orkfz6iix3jns6g9ojqjg,1,24.6,9.7,2023-04-30T14:06:22.276Z,2023-04-30T19:18:17Z,,,,,,,,,,,,,,,,,,,,,,,,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684945,400,1,2,45,53,8le3orkfz6iix3jns6g9ojqjg,0,24.6,9.7,2023-04-30T14:06:22.345Z,2023-04-30T19:18:23Z,4240044955,56,Back,4240044991,212,4.0,4240045001,213,4.3,4240044965,140,23.1,4241282739,178,,4240044979,141,4.3,,,,,,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684967,401,4,2,45,54,8le3orkfz6iix3jns6g9ojqjg,1,21.2,8.6,2023-04-30T14:06:23.464Z,2023-04-30T19:18:27Z,4240045071,56,Back,4240045077,265,,4240045075,152,,4240045169,233,455,4240045079,285,,4240045067,13,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541684983,455,4,2,45,54,6tuibxq39fdryu8ou06wcm0q3,0,78.8,91.4,2023-04-30T14:06:23.465Z,2023-04-30T19:18:27Z,4240045135,265,,4240045137,286,,4240045131,56,Left,4241282949,178,,4240045129,13,,4240045211,233,401,4240045133,152,,,,,37kr5th62ugmy4j55i3n45k2d,R. Marchizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541685397,402,1,2,46,18,8le3orkfz6iix3jns6g9ojqjg,1,26.4,11.4,2023-04-30T14:06:47.661Z,2023-04-30T19:18:32Z,4241283221,178,,4240047133,141,39.5,4240047129,56,Back,4240047127,152,,4240047125,5,,4240047135,212,24.0,4240047137,213,2.2,4240047131,140,12.6,dnk24js88d4ie661mwo7jkq95,S. Walukiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541685517,403,1,2,46,27,8le3orkfz6iix3jns6g9ojqjg,1,12.1,49.3,2023-04-30T14:06:55.783Z,2023-04-30T19:18:36Z,4240047817,213,0.7,4241283421,178,,4240047811,140,30.9,4240047815,212,26.0,4240047809,56,Back,4240047813,141,74.2,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541685571,404,1,2,46,28,8le3orkfz6iix3jns6g9ojqjg,1,30.9,75.4,2023-04-30T14:06:57.761Z,2023-04-30T19:18:39Z,4241283635,178,,4240048109,141,91.7,4240048113,213,2.3,4240048105,56,Back,4240048111,212,15.6,4240048107,140,20.5,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541685599,405,1,2,46,31,8le3orkfz6iix3jns6g9ojqjg,0,25.6,93.2,2023-04-30T14:07:00.579Z,2023-04-30T19:18:43Z,4240048261,213,6.0,4240048253,141,75.9,4240048249,140,65.5,4240048243,155,,4241283903,178,,4240048247,56,Center,4240048257,212,43.5,4240048263,1,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541685611,456,1,2,46,35,6tuibxq39fdryu8ou06wcm0q3,0,37.7,26.1,2023-04-30T14:07:03.832Z,2023-04-30T19:18:48Z,4240048363,141,0.0,4240048371,213,4.9,4240048357,140,41.4,4240048355,56,Back,4240048353,3,,4241284075,178,,4240048367,212,19.4,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541685899,406,5,2,46,37,8le3orkfz6iix3jns6g9ojqjg,1,61.9,101.4,2023-04-30T14:07:06.734Z,2023-04-30T19:18:51Z,4240049935,233,457,4240049887,347,,4240049883,56,Left,,,,,,,,,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541685613,457,5,2,46,37,6tuibxq39fdryu8ou06wcm0q3,0,38.1,-1.4,2023-04-30T14:07:06.734Z,2023-04-30T19:18:51Z,4240049957,233,406,4240048375,56,Back,4240048377,347,,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541685985,407,1,2,46,52,8le3orkfz6iix3jns6g9ojqjg,1,65.9,100,2023-04-30T14:07:21.672Z,2023-04-30T19:18:54Z,4240050389,213,6.0,4240050383,140,81.1,4240050379,107,,4240050385,141,95.3,4240050387,212,16.6,4240050381,56,Left,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686007,408,1,2,46,57,8le3orkfz6iix3jns6g9ojqjg,1,79.8,96,2023-04-30T14:07:26.253Z,2023-04-30T19:19:02Z,4240050481,141,98.9,4241284599,178,,4240050485,213,0.5,4240050477,56,Left,4240050479,140,83.2,4240050483,212,4.1,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686045,409,1,2,46,59,8le3orkfz6iix3jns6g9ojqjg,0,84.7,98.7,2023-04-30T14:07:28.564Z,2023-04-30T19:19:07Z,4240050683,213,5.6,4240050679,141,79.4,4240050677,140,100.0,4240050675,56,Left,4240050681,212,21.6,4241284765,178,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686049,410,5,2,47,0,8le3orkfz6iix3jns6g9ojqjg,0,101.4,75.9,2023-04-30T14:07:29.692Z,2023-04-30T19:19:09Z,4240050769,233,458,4240050703,56,Center,4240050705,346,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686015,458,5,2,47,0,6tuibxq39fdryu8ou06wcm0q3,1,-1.4,24.1,2023-04-30T14:07:29.692Z,2023-04-30T19:19:09Z,4240050527,346,,4240050525,56,Back,4240050745,233,410,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686215,459,1,2,47,5,6tuibxq39fdryu8ou06wcm0q3,1,3.7,47.9,2023-04-30T14:07:34.463Z,2023-04-30T19:19:13Z,4240051611,212,15.6,4240051617,237,,4240789999,189,,4240051609,141,66.9,4240051603,124,,4240051607,140,12.0,4240051605,56,Back,4240051613,213,1.0,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686239,460,1,2,47,12,6tuibxq39fdryu8ou06wcm0q3,1,26.6,65.8,2023-04-30T14:07:41.234Z,2023-04-30T19:19:16Z,4240051753,141,35.1,4240051749,56,Back,4240051755,212,21.1,4241285235,178,,4240051757,213,4.6,4240051751,140,23.7,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686303,461,1,2,47,14,6tuibxq39fdryu8ou06wcm0q3,1,22.9,28.6,2023-04-30T14:07:43.504Z,2023-04-30T19:19:21Z,4240052133,212,19.1,4240052125,56,Back,4240052135,213,5.5,4241285535,178,,4240052131,141,9.7,4240052129,140,36.4,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686327,462,1,2,47,19,6tuibxq39fdryu8ou06wcm0q3,1,45.7,6.7,2023-04-30T14:07:48.473Z,2023-04-30T19:19:24Z,4241285661,178,,4240052279,141,2.8,4240052283,213,6.0,4240052281,212,9.7,4240052277,140,54.6,4240052275,56,Right,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686369,463,1,2,47,21,6tuibxq39fdryu8ou06wcm0q3,1,54.7,2.9,2023-04-30T14:07:50.041Z,2023-04-30T19:19:27Z,4240052481,140,46.0,4240052487,213,3.0,4240052485,212,9.2,4240052483,141,4.9,4241285941,178,,4240052479,56,Back,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686429,464,1,2,47,23,6tuibxq39fdryu8ou06wcm0q3,1,44.6,6.2,2023-04-30T14:07:51.801Z,2023-04-30T19:19:30Z,4241286029,178,,4240052791,141,31.0,4240052785,56,Back,4240052795,213,2.3,4240052787,140,29.6,4240052793,212,23.1,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686507,465,1,2,47,25,6tuibxq39fdryu8ou06wcm0q3,1,34.3,36.6,2023-04-30T14:07:54.515Z,2023-04-30T19:19:33Z,4240053161,213,1.5,4240053159,212,30.7,4240053153,56,Back,4241286221,178,,4240053155,140,37.1,4240053151,155,,4240053157,141,81.5,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686529,466,1,2,47,29,6tuibxq39fdryu8ou06wcm0q3,1,42.7,80.4,2023-04-30T14:07:58.162Z,2023-04-30T19:19:36Z,4240053301,213,5.6,4240053299,212,13.8,4240053293,56,Center,4240053295,140,52.6,4241286333,178,,4240053297,141,67.0,,,,,,,37kr5th62ugmy4j55i3n45k2d,R. Marchizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686587,467,1,2,47,31,6tuibxq39fdryu8ou06wcm0q3,1,52,63.4,2023-04-30T14:08:00.123Z,2023-04-30T19:19:39Z,4241286493,178,,4240053645,141,49.6,4240053641,56,Center,4240053647,212,9.6,4240053649,213,4.9,4240053643,140,53.8,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686669,468,1,2,47,34,6tuibxq39fdryu8ou06wcm0q3,1,52.9,43.6,2023-04-30T14:08:03.609Z,2023-04-30T19:19:42Z,4240054005,140,61.3,4240054007,141,6.2,4240054009,212,26.9,4240054003,56,Right,4240054011,213,5.0,4241286641,178,,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686729,469,1,2,47,38,6tuibxq39fdryu8ou06wcm0q3,1,69.1,13.2,2023-04-30T14:08:06.901Z,2023-04-30T19:19:46Z,4240054299,141,38.6,4240054301,212,17.4,4240054303,213,1.4,4240054295,56,Center,4241286845,178,,4240054297,140,71.2,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686887,470,1,2,47,41,6tuibxq39fdryu8ou06wcm0q3,1,75.4,47.9,2023-04-30T14:08:10.705Z,2023-04-30T19:19:50Z,4240055131,141,85.1,4240055135,213,1.3,4240055133,212,26.0,4241287027,178,,4240055123,56,Left,4240055129,140,81.0,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541686973,471,1,2,47,49,6tuibxq39fdryu8ou06wcm0q3,1,78.9,69.3,2023-04-30T14:08:18.143Z,2023-04-30T19:19:53Z,4241287141,178,,4240055529,213,5.0,4240055517,56,Center,4240055519,140,86.5,4240055525,212,25.9,4240055521,141,33.0,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541687043,472,1,2,47,53,6tuibxq39fdryu8ou06wcm0q3,1,80.8,33.4,2023-04-30T14:08:22.202Z,2023-04-30T19:19:57Z,4240055899,140,94.7,4240055905,213,5.5,4240055901,141,11.0,4241287303,178,,4240055903,212,21.1,4240055897,56,Right,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541687067,473,1,2,47,56,6tuibxq39fdryu8ou06wcm0q3,0,94.4,14.9,2023-04-30T14:08:25.612Z,2023-04-30T19:19:58Z,4240056015,155,,4240056023,212,18.2,4240056017,56,Center,4241287371,178,,4240796571,20,,4240056025,213,1.5,4240056013,2,,4240796569,224,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,4240056019,140,96.3,4240056021,141,,,,,,,,41.5,,,,,,,,,,,,,,,,,,,,,,
2541687099,411,12,2,47,57,8le3orkfz6iix3jns6g9ojqjg,1,4.6,55.5,2023-04-30T14:08:26.625Z,2023-04-30T19:20:02Z,4240056185,141,85.0,4240056187,212,20.1,4240056181,56,Back,4240056209,15,,4241287545,178,,4240056183,140,3.7,4240056189,213,1.6,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541687127,412,49,2,47,58,8le3orkfz6iix3jns6g9ojqjg,1,3.7,85,2023-04-30T14:08:27.681Z,2023-04-30T19:20:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541687177,413,1,2,48,0,8le3orkfz6iix3jns6g9ojqjg,1,3.7,85,2023-04-30T14:08:29.322Z,2023-04-30T19:20:09Z,4240056573,56,Back,4240056589,212,17.5,4240056583,141,95.7,4240056591,213,0.4,4241287905,178,,4240056577,140,18.9,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541687193,414,1,2,48,3,8le3orkfz6iix3jns6g9ojqjg,0,18.9,95.7,2023-04-30T14:08:31.887Z,2023-04-30T19:20:15Z,4240056691,141,88.3,4241288129,178,,4240056687,56,Back,4240056695,213,6.1,4240056689,140,41.7,4240056693,212,24.5,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541687199,474,49,2,48,4,6tuibxq39fdryu8ou06wcm0q3,1,59.9,6.2,2023-04-30T14:08:33.331Z,2023-04-30T19:20:18Z,,,,,,,,,,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541687291,475,1,2,48,5,6tuibxq39fdryu8ou06wcm0q3,1,62.4,10.4,2023-04-30T14:08:34.657Z,2023-04-30T19:20:22Z,4240057167,140,62.7,4240057165,56,Center,4240057173,213,1.5,4241288443,178,,4240057171,212,12.9,4240057169,141,29.4,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541687347,476,1,2,48,9,6tuibxq39fdryu8ou06wcm0q3,1,68.2,39,2023-04-30T14:08:38.338Z,2023-04-30T19:20:25Z,4240057445,141,64.1,4241288651,178,,4240057439,56,Center,4240057453,213,1.6,4240057443,140,68.1,4240057449,212,17.1,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541687411,477,1,2,48,11,6tuibxq39fdryu8ou06wcm0q3,1,73.1,76.4,2023-04-30T14:08:40.650Z,2023-04-30T19:20:29Z,4240057779,212,5.9,4241288801,178,,4240057781,213,0.7,4240057775,140,77.5,4240057771,56,Left,4240057777,141,81.7,,,,,,,37kr5th62ugmy4j55i3n45k2d,R. Marchizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541687437,478,1,2,48,15,6tuibxq39fdryu8ou06wcm0q3,1,74.3,76.7,2023-04-30T14:08:43.850Z,2023-04-30T19:20:32Z,4240057913,212,7.4,4240057907,56,Center,4240057909,140,67.3,4241289049,178,,4240057915,213,3.0,4240057911,141,78.1,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541687603,479,1,2,48,16,6tuibxq39fdryu8ou06wcm0q3,1,67.3,78.1,2023-04-30T14:08:44.861Z,2023-04-30T19:20:35Z,4241289225,178,,4240058699,141,95.0,4240058701,212,20.5,4240058703,213,0.6,4240058697,140,83.5,4240058695,56,Left,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541687651,480,1,2,48,24,6tuibxq39fdryu8ou06wcm0q3,0,90.5,81.2,2023-04-30T14:08:53.220Z,2023-04-30T19:20:38Z,4241289375,178,,4240803231,223,,4240058949,56,Center,4240058953,141,44.1,4240058951,140,93.6,4240803233,20,,4240058947,155,,4240058957,213,4.8,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,4240058945,2,,4240058955,212,,,,,,,,25.4,,,,,,,,,,,,,,,,,,,,,,
2541687705,415,12,2,48,26,8le3orkfz6iix3jns6g9ojqjg,1,7.3,56,2023-04-30T14:08:55.105Z,2023-04-30T19:20:43Z,4240059253,213,4.9,4240059249,141,31.0,4240059245,56,Back,4240059255,15,,4240059247,140,10.4,4241289557,388,,4240059251,212,17.3,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541687757,416,12,2,48,28,8le3orkfz6iix3jns6g9ojqjg,1,10.4,30.4,2023-04-30T14:08:56.897Z,2023-04-30T19:20:46Z,4240059543,141,23.3,4240059539,56,Back,4241289701,388,,4240059547,213,5.9,4240059541,140,21.9,4240059555,15,,4240059545,212,13.0,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541687823,481,1,2,48,32,6tuibxq39fdryu8ou06wcm0q3,0,92.3,88.9,2023-04-30T14:09:01.059Z,2023-04-30T19:20:50Z,4240059843,213,4.9,4240805213,224,,4241289899,178,,4240805215,72,,4240059845,1,,4240059841,212,56.6,4240059839,141,6.7,4240059835,56,Right,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,4240059837,140,100.0,4240059831,2,4240059833,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541687829,417,5,2,48,36,8le3orkfz6iix3jns6g9ojqjg,1,-1.2,88.3,2023-04-30T14:09:05.072Z,2023-04-30T19:20:52Z,4240059871,56,Back,4240059919,233,482,4240059873,346,,,,,,,,,,,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541687835,482,5,2,48,36,6tuibxq39fdryu8ou06wcm0q3,0,101.2,11.7,2023-04-30T14:09:05.072Z,2023-04-30T19:20:52Z,4240059961,233,417,4240059897,346,,4240059893,56,Right,,,,,,,,,,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541688207,418,1,2,48,52,8le3orkfz6iix3jns6g9ojqjg,1,4.7,61,2023-04-30T14:09:21.193Z,2023-04-30T19:20:56Z,4240061853,237,,4240061843,140,3.4,4240061849,213,4.5,4240061881,189,,4240061839,124,,4240061841,56,Back,4240061847,212,6.7,4240061845,141,51.3,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541688293,419,1,2,48,55,8le3orkfz6iix3jns6g9ojqjg,1,3.8,42.5,2023-04-30T14:09:23.773Z,2023-04-30T19:21:01Z,4240062291,141,9.4,4240062287,140,11.4,4241290273,178,,4240062283,56,Back,4240062293,212,23.9,4240062299,213,5.1,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541688335,420,1,2,48,58,8le3orkfz6iix3jns6g9ojqjg,0,11.7,5.9,2023-04-30T14:09:26.845Z,2023-04-30T19:21:05Z,4240062507,140,56.9,4240062505,56,Right,4240062513,213,0.1,4240062515,1,,4240062511,212,47.5,4241290439,178,,4240062503,155,,4240062509,141,9.5,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
