id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/17/value,qualifier/12/value,assist,qualifier/15/value
2537865047,145,1,1,22,14,8le3orkfz6iix3jns6g9ojqjg,0,10.6,92,2023-04-23T10:52:48.858Z,2023-04-23T22:38:03Z,4212785857,141,93.0,4212785859,212,1.9,4212785853,56,Back,4212785885,233,262,4212785889,286,,4212785883,236,,4215987843,178,,4212785855,140,12.3,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,4212785861,213,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,
2537865027,262,74,1,22,14,3vo5mpj7catp66nrwwqiuhuup,1,87.9,6.5,2023-04-23T10:52:48.876Z,2023-04-23T22:37:59Z,4212785755,56,Right,4212786037,233,145,4215988035,178,,4212785757,285,,,,,,,,,,,,,,aripnzu9yo2wlr8ud93ufdhih,R. Bellanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538538013,1327,67,1,22,14,8le3orkfz6iix3jns6g9ojqjg,1,11.2,91.6,2023-04-23T10:52:48.935Z,2023-04-24T01:30:57Z,4216380475,233,1930,,,,,,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538538011,1930,67,1,22,14,3vo5mpj7catp66nrwwqiuhuup,0,88.8,8.4,2023-04-23T10:52:48.936Z,2023-04-24T01:18:10Z,4216380491,233,1327,,,,,,,,,,,,,,,,,,,,,,aripnzu9yo2wlr8ud93ufdhih,R. Bellanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865057,146,61,1,22,14,8le3orkfz6iix3jns6g9ojqjg,1,10.6,91.8,2023-04-23T10:52:48.986Z,2023-04-24T01:30:57Z,4212785915,56,Back,4215988933,178,,,,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865061,147,5,1,22,15,8le3orkfz6iix3jns6g9ojqjg,0,12,101.5,2023-04-23T10:52:50.728Z,2023-04-23T22:38:18Z,4212785933,56,Back,4212785935,347,,4212785991,233,263,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865053,263,5,1,22,15,3vo5mpj7catp66nrwwqiuhuup,1,88,-1.5,2023-04-23T10:52:50.728Z,2023-04-23T22:38:19Z,4212785905,347,,4212785953,233,147,4212785903,56,Right,,,,,,,,,,,,,,,,aripnzu9yo2wlr8ud93ufdhih,R. Bellanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865107,264,1,1,22,20,3vo5mpj7catp66nrwwqiuhuup,1,87.2,0,2023-04-23T10:52:55.487Z,2023-04-23T22:38:23Z,4212786215,212,13.5,4212786211,140,83.4,4212786213,141,17.0,4212786209,56,Right,4212786217,213,1.9,4212786207,107,,,,,,,,aripnzu9yo2wlr8ud93ufdhih,R. Bellanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865147,265,1,1,22,23,3vo5mpj7catp66nrwwqiuhuup,1,84.5,12.8,2023-04-23T10:52:57.995Z,2023-04-23T22:38:36Z,4212786469,212,6.1,4212786463,56,Right,4212786467,141,3.8,4212786471,213,4.7,4212786465,140,84.7,4215989897,178,,,,,,,,ci37qg2uu0z3nppxvn0z9034l,R. Gagliardini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538345939,942,3,1,22,25,3vo5mpj7catp66nrwwqiuhuup,0,88.3,2.3,2023-04-23T10:53:00.166Z,2023-04-23T22:38:46Z,4215331903,467,1lota2za1imhl3oydwa89u5l,4215331899,286,,4215331897,56,Right,4215331901,465,,4215990727,178,,,,,,,,,,,aripnzu9yo2wlr8ud93ufdhih,R. Bellanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865149,266,4,1,22,25,3vo5mpj7catp66nrwwqiuhuup,1,88.3,2,2023-04-23T10:53:00.479Z,2023-04-23T22:38:54Z,4212786481,265,,4212786475,13,,4212786479,152,,4212786477,56,Right,4212786559,233,148,4212786483,286,,,,,,,,aripnzu9yo2wlr8ud93ufdhih,R. Bellanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865157,148,4,1,22,25,8le3orkfz6iix3jns6g9ojqjg,0,11.7,98,2023-04-23T10:53:00.480Z,2023-04-23T22:38:54Z,4212786537,265,,4212786533,56,Back,4212786539,285,,4212786531,13,,4215991155,178,,4212786535,152,,4212786567,233,266,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865559,268,1,1,23,14,3vo5mpj7catp66nrwwqiuhuup,1,89.5,1.9,2023-04-23T10:53:49.209Z,2023-04-24T01:30:58Z,4215333907,20,,4212788761,141,47.5,4212788755,152,,4212788749,2,,4212788753,155,,4212790111,154,,4215991413,178,,4212788763,212,31.0,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,4212790109,210,4212788757,56,Center,1,4212788759,140,90.7,4215333905,224,,13,4212788751,5,4212788765,213,,,,,,,,,,,1.5,,,,
2537865567,269,44,1,23,15,3vo5mpj7catp66nrwwqiuhuup,1,92.2,47,2023-04-23T10:53:50.360Z,2023-04-24T01:30:57Z,4212788891,233,149,4212788811,56,Center,4212788813,286,,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865573,149,44,1,23,15,8le3orkfz6iix3jns6g9ojqjg,0,7.8,53,2023-04-23T10:53:50.361Z,2023-04-23T22:39:09Z,4212788847,285,,4212788845,56,Back,4212788899,233,269,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865571,270,13,1,23,15,3vo5mpj7catp66nrwwqiuhuup,1,91.5,45.8,2023-04-23T10:53:50.448Z,2023-04-24T01:30:58Z,4212789495,328,,4212790143,233,150,4212790177,231,49.1,4212790165,55,268,4212790171,103,13.9,4215992269,388,,4212788837,56,Center,4212790155,75,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,4212790159,29,4212789489,24,,,4212788835,17,,4212912633,21,,,4212790169,102,4212790175,230,4212790161,154,,,,,,,,,98.6,,39.8,,
2537865597,151,5,1,23,16,8le3orkfz6iix3jns6g9ojqjg,1,-1.3,59,2023-04-23T10:53:51.755Z,2023-04-23T22:39:36Z,4212789903,361,,4212789003,56,Back,4212790361,233,271,4212817895,346,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865581,271,5,1,23,16,3vo5mpj7catp66nrwwqiuhuup,0,101.3,41,2023-04-23T10:53:51.755Z,2023-04-23T22:39:36Z,4212788907,56,Center,4212817871,346,,4212791103,361,,4212790373,233,151,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865585,150,43,1,23,17,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2023-04-23T10:53:52.706Z,2023-04-23T10:54:13Z,4212788927,56,Back,4212789989,144,10,4212789519,233,270,4212788925,94,0,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865803,152,1,1,23,40,8le3orkfz6iix3jns6g9ojqjg,1,4.8,50.3,2023-04-23T10:54:15.608Z,2023-04-23T22:39:40Z,4212790315,141,67.2,4212790325,237,,4212790317,212,11.5,4212790319,213,1.6,4212790313,140,4.7,4212790309,124,,4212790311,56,Back,,,,9jx56wcoj1htd69i749wfwkx5,S. Perisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865819,153,1,1,23,43,8le3orkfz6iix3jns6g9ojqjg,1,5.3,71.6,2023-04-23T10:54:18.231Z,2023-04-23T22:43:01Z,4212790393,155,,4212790399,141,63.5,4212790397,140,32.3,4212790395,56,Back,4216002501,178,,4212790401,212,28.9,4212790403,213,6.1,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865839,154,1,1,23,45,8le3orkfz6iix3jns6g9ojqjg,0,32.3,63.5,2023-04-23T10:54:20.129Z,2023-04-23T22:43:10Z,4212790511,168,,4216002867,178,,4212790517,141,56.6,4212790519,212,17.7,4212790509,3,,4212790513,56,Back,4212790515,140,48.6,4212790521,213,6.0,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865835,272,44,1,23,46,3vo5mpj7catp66nrwwqiuhuup,1,52.9,41.9,2023-04-23T10:54:21.417Z,2023-04-24T01:30:58Z,4212790495,286,,4212790591,233,155,4212790493,56,Center,,,,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865847,155,44,1,23,46,8le3orkfz6iix3jns6g9ojqjg,0,47.1,58.1,2023-04-23T10:54:21.418Z,2023-04-23T22:43:19Z,4212790619,233,272,4212790561,56,Back,4212790563,285,,,,,,,,,,,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865861,273,1,1,23,46,3vo5mpj7catp66nrwwqiuhuup,1,54.4,40.4,2023-04-23T10:54:21.475Z,2023-04-24T01:30:59Z,4216003463,388,,4212790635,140,65.2,4212790639,212,11.7,4212790633,56,Center,4212790641,213,0.3,4212790637,141,44.9,4212790631,3,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865865,274,49,1,23,48,3vo5mpj7catp66nrwwqiuhuup,1,65.5,48.2,2023-04-23T10:54:22.882Z,2023-04-23T22:43:39Z,,,,,,,,,,,,,,,,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865871,275,1,1,23,48,3vo5mpj7catp66nrwwqiuhuup,1,65.5,48.2,2023-04-23T10:54:23.656Z,2023-04-23T22:43:46Z,4212790695,56,Center,4212790703,213,0.6,4212790697,140,72.4,4216004405,178,,4212790699,141,55.8,4212790701,212,8.9,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865875,276,1,1,23,49,3vo5mpj7catp66nrwwqiuhuup,1,72.4,55.8,2023-04-23T10:54:24.684Z,2023-04-23T22:43:52Z,4216004629,178,,4212790731,141,48.2,4212790733,212,6.3,4212790729,140,69.0,4212790727,56,Center,4212790735,213,4.1,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865893,277,1,1,23,51,3vo5mpj7catp66nrwwqiuhuup,1,70.5,47.3,2023-04-23T10:54:25.997Z,2023-04-23T22:44:01Z,4216005159,178,,4212790805,140,76.3,4212790811,213,6.1,4212790807,141,45.8,4212790803,56,Center,4212790809,212,6.2,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865911,278,1,1,23,52,3vo5mpj7catp66nrwwqiuhuup,1,76.2,44.2,2023-04-23T10:54:27.177Z,2023-04-23T22:44:11Z,4212790905,213,5.1,4216005727,178,,4212790899,140,78.5,4212790897,56,Center,4212790901,141,35.8,4212790903,212,6.2,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865927,279,1,1,23,53,3vo5mpj7catp66nrwwqiuhuup,0,78.7,35.4,2023-04-23T10:54:28.678Z,2023-04-23T22:44:18Z,4216006043,178,,4212791039,286,,4212790991,212,2.8,4212790985,56,Center,4212790989,141,33.1,4212790987,140,80.9,4212791033,236,,4212790993,213,5.7,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,4212791035,233,,,,,,,,,,,156,,,,,,,,,,,,,,,,,,,
2537865941,156,74,1,23,54,8le3orkfz6iix3jns6g9ojqjg,1,18,65.9,2023-04-23T10:54:28.892Z,2023-04-23T22:44:22Z,4212791021,56,Back,4212791045,233,279,4212791023,285,,4216006325,178,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865945,157,49,1,23,55,8le3orkfz6iix3jns6g9ojqjg,1,15.6,70.8,2023-04-23T10:54:30.301Z,2023-04-23T22:44:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537865961,158,1,1,23,56,8le3orkfz6iix3jns6g9ojqjg,1,15.6,70.8,2023-04-23T10:54:31.609Z,2023-04-23T22:44:39Z,4212791145,141,48.4,4212791147,212,17.1,4212791143,140,23.0,4212791149,213,5.2,4212791141,56,Back,4216007175,178,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866019,159,1,1,23,58,8le3orkfz6iix3jns6g9ojqjg,0,22.8,47.3,2023-04-23T10:54:32.886Z,2023-04-23T22:44:53Z,4212791451,141,5.2,4212791457,1,,4212791453,212,44.6,4212791449,140,55.4,4212791447,56,Right,4216007757,178,,4212791455,213,5.6,,,,d7xfjvw4kun7fx4j9ldr6cb11,N. Haas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866013,280,49,1,24,3,3vo5mpj7catp66nrwwqiuhuup,1,39.6,95.9,2023-04-23T10:54:38.523Z,2023-04-23T22:45:05Z,,,,,,,,,,,,,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866071,281,1,1,24,5,3vo5mpj7catp66nrwwqiuhuup,1,39.9,93.5,2023-04-23T10:54:39.966Z,2023-04-23T22:45:09Z,4212791721,140,43.1,4216008561,178,,4212791723,141,71.1,4212791727,213,4.9,4212791725,212,15.6,4212791719,56,Back,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866087,282,1,1,24,8,3vo5mpj7catp66nrwwqiuhuup,1,45.6,68.7,2023-04-23T10:54:43.721Z,2023-04-23T22:45:16Z,4212791815,213,6.2,4216008945,178,,4212791811,141,68.1,4212791809,140,55.4,4212791813,212,10.3,4212791807,56,Center,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866103,283,1,1,24,9,3vo5mpj7catp66nrwwqiuhuup,1,55.5,69.1,2023-04-23T10:54:44.692Z,2023-04-23T22:45:19Z,4216009123,178,,4212791891,56,Back,4212791893,140,46.8,4212791897,212,17.5,4212791901,213,2.1,4212791895,141,91.1,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866135,284,1,1,24,12,3vo5mpj7catp66nrwwqiuhuup,1,44.7,92.3,2023-04-23T10:54:46.891Z,2023-04-23T22:45:24Z,4212792089,140,23.3,4212792087,56,Back,4212792095,213,4.1,4216009403,178,,4212792091,141,48.7,4212792093,212,37.2,4212792097,1,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866145,285,1,1,24,16,3vo5mpj7catp66nrwwqiuhuup,1,24.4,45.8,2023-04-23T10:54:51.051Z,2023-04-23T22:45:28Z,4212792145,141,12.2,4216009699,178,,4212792141,56,Back,4212792147,212,25.1,4212792149,213,5.1,4212792143,140,34.3,,,,,,,c9lu69xk59a75bnpzgalh1kut,S. Handanovič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866233,286,1,1,24,25,3vo5mpj7catp66nrwwqiuhuup,1,31.7,36.1,2023-04-23T10:54:59.905Z,2023-04-23T22:45:35Z,4216010063,178,,4212792657,56,Back,4212792659,140,30.3,4212792665,213,1.7,4212792663,212,17.7,4212792661,141,62.0,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866273,287,1,1,24,26,3vo5mpj7catp66nrwwqiuhuup,1,30.8,66.6,2023-04-23T10:55:01.753Z,2023-04-23T22:45:42Z,4216010305,178,,4212792859,212,21.4,4212792853,56,Back,4212792857,141,95.3,4212792861,213,1.2,4212792855,140,39.1,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866295,288,1,1,24,29,3vo5mpj7catp66nrwwqiuhuup,0,43.5,98,2023-04-23T10:55:04.578Z,2023-04-23T22:45:46Z,4212792991,1,,4212792979,141,70.3,4212792971,56,Center,4216010537,178,,4212792983,212,38.3,4212792987,213,5.8,4212792969,155,,4212792975,140,75.3,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866315,160,1,1,24,31,8le3orkfz6iix3jns6g9ojqjg,0,24.4,29,2023-04-23T10:55:06.335Z,2023-04-23T22:45:54Z,4212793063,3,,4216010865,388,,4212793081,212,12.4,4212793075,141,45.8,4212793085,213,1.2,4212793071,140,28.9,4212793065,56,Back,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866351,289,1,1,24,34,3vo5mpj7catp66nrwwqiuhuup,1,78.3,53.3,2023-04-23T10:55:09.225Z,2023-04-23T22:46:00Z,4212793241,212,8.1,4212793239,141,59.1,4212793237,140,85.0,4212793243,213,0.5,4216011045,178,,4212793235,56,Center,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866355,290,50,1,24,35,3vo5mpj7catp66nrwwqiuhuup,1,85.9,56.4,2023-04-23T10:55:10.471Z,2023-04-23T22:46:15Z,4212793251,286,,4212793381,233,161,4212793249,56,Center,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866371,161,7,1,24,35,8le3orkfz6iix3jns6g9ojqjg,1,14.1,43.6,2023-04-23T10:55:10.642Z,2023-04-23T22:46:20Z,4216011855,178,,4212793319,56,Back,4212793371,233,290,4215348503,385,,4212793321,285,,,,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866379,162,49,1,24,38,8le3orkfz6iix3jns6g9ojqjg,1,11.4,71.9,2023-04-23T10:55:13.457Z,2023-04-23T23:16:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866415,163,1,1,24,40,8le3orkfz6iix3jns6g9ojqjg,0,10.4,93.8,2023-04-23T10:55:15.458Z,2023-04-23T22:46:35Z,4212793541,1,,4212793533,140,12.6,4212793569,286,,4212793529,157,,4212793535,141,94.7,4212793537,212,2.4,4216012551,178,,4212793539,213,0.3,1lota2za1imhl3oydwa89u5l,F. Bandinelli,4212793565,233,4212793531,56,Back,,4212793563,236,,,,,291,,,,,,,,,,,,,,,,,,,
2537866419,291,74,1,24,40,3vo5mpj7catp66nrwwqiuhuup,1,87.7,5,2023-04-23T10:55:15.499Z,2023-04-23T22:46:39Z,4216012787,178,,4212793571,233,163,4212793549,285,,4212793547,56,Right,,,,,,,,,,,,,aripnzu9yo2wlr8ud93ufdhih,R. Bellanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866635,164,5,1,24,41,8le3orkfz6iix3jns6g9ojqjg,1,11,101.2,2023-04-23T10:55:16.402Z,2023-04-23T22:46:49Z,4212794699,347,,4212794697,56,Back,4212794705,233,292,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866423,292,5,1,24,41,3vo5mpj7catp66nrwwqiuhuup,0,89,-1.2,2023-04-23T10:55:16.402Z,2023-04-23T22:46:49Z,4212793577,347,,4212793575,56,Right,4212794717,233,164,,,,,,,,,,,,,,,,aripnzu9yo2wlr8ud93ufdhih,R. Bellanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866645,165,1,1,25,3,8le3orkfz6iix3jns6g9ojqjg,1,21.8,100,2023-04-23T10:55:38.225Z,2023-04-23T22:46:55Z,4212794755,212,10.3,4212794753,141,97.1,4212794757,213,6.0,4212794747,107,,4212794749,56,Back,4212794751,140,31.2,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866667,166,1,1,25,4,8le3orkfz6iix3jns6g9ojqjg,1,31.2,97.1,2023-04-23T10:55:39.776Z,2023-04-23T22:47:01Z,4212794907,212,5.6,4212794909,213,5.3,4212794901,140,34.2,4212794899,56,Back,4216013813,178,,4212794905,141,90.3,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538349501,696,3,1,25,6,8le3orkfz6iix3jns6g9ojqjg,0,32.3,85.3,2023-04-23T10:55:41.333Z,2023-04-23T22:47:10Z,4215351781,464,,4216014227,178,,4215351783,467,ci37qg2uu0z3nppxvn0z9034l,4215351777,56,Back,4215351779,285,,,,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866669,167,4,1,25,6,8le3orkfz6iix3jns6g9ojqjg,1,33.2,86.2,2023-04-23T10:55:41.755Z,2023-04-23T22:47:14Z,4212794915,56,Back,4212795005,233,293,4212794919,265,,4212794913,13,,4212794917,152,,4212794921,285,,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866681,293,4,1,25,6,3vo5mpj7catp66nrwwqiuhuup,0,66.8,13.8,2023-04-23T10:55:41.756Z,2023-04-23T22:47:13Z,4212794981,152,,4212795025,233,167,4212794983,265,,4216014351,178,,4212795029,286,,4212794977,13,,4212794979,56,Right,,,,ci37qg2uu0z3nppxvn0z9034l,R. Gagliardini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866841,168,1,1,25,23,8le3orkfz6iix3jns6g9ojqjg,1,39.7,69.5,2023-04-23T10:55:58.209Z,2023-04-23T22:47:18Z,4216014555,178,,4212797147,189,,4212796145,152,,4212796155,213,2.8,4212796153,212,6.1,4212796143,5,,4212796149,140,34.3,4212796147,56,Back,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,4212796151,141,,,,,,,,,,,72.9,,,,,,,,,,,,,,,,,,,
2537866851,169,1,1,25,24,8le3orkfz6iix3jns6g9ojqjg,1,33.9,70.3,2023-04-23T10:55:59.724Z,2023-04-23T22:47:24Z,4212796217,56,Back,4212796219,140,29.1,4212796225,213,4.4,4216014795,178,,4212796221,141,45.6,4212796223,212,17.5,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866861,170,1,1,25,29,8le3orkfz6iix3jns6g9ojqjg,1,25.7,35.9,2023-04-23T10:56:04.187Z,2023-04-23T22:47:32Z,4212796299,213,2.5,4212796293,140,8.9,4212796297,212,22.2,4212796291,56,Back,4212796295,141,55.7,4216015187,178,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866901,171,1,1,25,32,8le3orkfz6iix3jns6g9ojqjg,1,8.9,55.7,2023-04-23T10:56:07.203Z,2023-04-23T22:47:39Z,4212796537,140,20.5,4212796539,141,87.5,4212796541,212,24.8,4212796531,56,Back,4212796543,213,1.1,4216015457,178,,,,,,,,9jx56wcoj1htd69i749wfwkx5,S. Perisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866927,172,1,1,25,36,8le3orkfz6iix3jns6g9ojqjg,1,25.4,89.1,2023-04-23T10:56:11.145Z,2023-04-23T22:47:49Z,4212796731,213,5.4,4212796725,140,48.3,4212796733,1,,4216015863,178,,4212796723,56,Back,4212796729,212,39.3,4212796727,141,43.4,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866967,173,1,1,25,37,8le3orkfz6iix3jns6g9ojqjg,1,48.3,43.4,2023-04-23T10:56:12.742Z,2023-04-23T22:47:59Z,4212796985,56,Right,4212796993,213,5.0,4212796991,212,24.3,4216016297,178,,4212796987,140,55.4,4212796989,141,9.4,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537866987,174,1,1,25,44,8le3orkfz6iix3jns6g9ojqjg,1,66.7,8.2,2023-04-23T10:56:18.918Z,2023-04-23T22:48:18Z,4216016907,178,,4212797127,212,7.8,4212797123,140,59.5,4212797129,213,3.4,4212797125,141,5.2,4212797121,56,Right,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537867041,175,1,1,25,48,8le3orkfz6iix3jns6g9ojqjg,1,60.1,9.4,2023-04-23T10:56:22.930Z,2023-04-23T22:48:26Z,4212797405,213,2.5,4216017561,178,,4212797397,56,Back,4212797399,140,44.2,4212797401,141,27.4,4212797403,212,20.7,,,,,,,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
