id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/14/value,assist
2451045757,161,1,1,18,17,dxq76zcvnokq07cszdx0i6kve,0,60.9,98.3,2022-08-26T16:50:51.720Z,2022-08-27T00:56:30Z,3733578589,178,,3732549541,212,12.6,3732549537,140,72.5,3732549543,213,6.0,3732549539,141,93.5,3732549535,56,Left,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451055089,320,49,1,18,18,67z1gqyiuzpmmb15q5fy7ntc4,1,30.2,11.3,2022-08-26T16:50:52.940Z,2022-08-27T00:56:37Z,,,,,,,,,,,,,,,,,,,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451045801,153,1,1,18,19,67z1gqyiuzpmmb15q5fy7ntc4,0,32.3,7.1,2022-08-26T16:50:53.842Z,2022-08-27T00:56:46Z,3732598295,141,6.6,3733578765,178,,3732598299,213,6.0,3732598429,286,,3732549781,56,Back,3732598297,212,1.4,3732598427,236,,3732600467,233,308,duqiler25n63ksi0fxreo50mi,A. Colpani,,3732598293,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451055631,308,74,1,18,19,dxq76zcvnokq07cszdx0i6kve,1,71.1,87.3,2022-08-26T16:50:53.938Z,2022-08-27T00:57:03Z,3732600137,285,,3732600475,233,153,3732600135,56,Left,3733578831,178,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451045791,162,61,1,18,19,dxq76zcvnokq07cszdx0i6kve,1,65.7,88.4,2022-08-26T16:50:54.034Z,2022-08-27T00:56:59Z,3733578957,178,,3732549703,56,Left,,,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451056085,315,61,1,18,19,dxq76zcvnokq07cszdx0i6kve,1,67.6,92.3,2022-08-26T16:50:54.223Z,2022-08-27T00:57:11Z,3733579179,178,,3732602421,56,Left,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451045813,163,1,1,18,22,dxq76zcvnokq07cszdx0i6kve,1,56.1,84.6,2022-08-26T16:50:56.628Z,2022-08-27T00:57:21Z,3732549849,140,54.3,3733579455,178,,3732549847,56,Center,3732549853,212,7.2,3732549855,213,4.4,3732549851,141,74.4,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451045823,164,1,1,18,24,dxq76zcvnokq07cszdx0i6kve,1,54.3,74.4,2022-08-26T16:50:58.736Z,2022-08-27T00:57:26Z,3732549903,212,13.3,3732549897,56,Center,3732549899,140,64.1,3732549905,213,5.6,3732549901,141,62.1,3733579539,178,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451045847,165,1,1,18,25,dxq76zcvnokq07cszdx0i6kve,1,64.1,62.1,2022-08-26T16:50:59.458Z,2022-08-27T00:57:31Z,3732550043,141,71.0,3732550039,56,Center,3733579651,178,,3732550047,213,2.4,3732550041,140,57.8,3732550045,212,9.0,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451045875,166,1,1,18,29,dxq76zcvnokq07cszdx0i6kve,1,58.5,66.2,2022-08-26T16:51:03.963Z,2022-08-27T00:57:39Z,3732550143,140,54.1,3732550147,212,26.7,3732550149,213,4.5,3732550141,56,Center,3732550145,141,27.5,3733579779,178,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451045887,167,1,1,18,32,dxq76zcvnokq07cszdx0i6kve,1,56.7,26.2,2022-08-26T16:51:06.415Z,2022-08-27T00:57:43Z,3732550227,213,5.2,3733579875,178,,3732550219,56,Right,3732550225,212,18.1,3732550221,140,65.1,3732550223,141,2.9,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451045933,168,1,1,18,34,dxq76zcvnokq07cszdx0i6kve,1,65.1,2.9,2022-08-26T16:51:08.567Z,2022-08-27T00:57:47Z,3732550453,213,0.2,3732550445,56,Right,3732550447,140,86.8,3732550449,141,9.5,3732550451,212,23.2,3733579937,178,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451045965,154,45,1,18,39,67z1gqyiuzpmmb15q5fy7ntc4,0,13.4,87.4,2022-08-26T16:51:13.663Z,2022-08-27T00:57:54Z,3732551129,233,169,3732550605,285,,3732550603,56,Back,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451045935,169,3,1,18,39,dxq76zcvnokq07cszdx0i6kve,1,86.6,12.6,2022-08-26T16:51:13.663Z,2022-08-27T00:57:54Z,3733401417,465,,3732551125,233,154,3733580059,178,,3732550457,56,Right,3732550459,286,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451045973,170,1,1,18,42,dxq76zcvnokq07cszdx0i6kve,0,90,10.6,2022-08-26T16:51:16.777Z,2022-08-27T00:57:58Z,3732550637,155,,3733580153,178,,3733401525,20,,3732550725,233,155,3732550641,140,90.1,3732550645,212,1.3,3732550729,286,,3732550643,141,12.5,60no437awq8i5th7nlffh3dn9,J. Makengo,,3732550639,56,Right,3732550723,236,,3733401523,224,,3732550635,2,3732550647,213,1.5,,,,,,,,,,,,,,,,,,,,,,,
2451045995,155,12,1,18,42,67z1gqyiuzpmmb15q5fy7ntc4,1,3.5,83,2022-08-26T16:51:16.817Z,2022-08-27T00:58:04Z,3732550713,185,,3732550715,56,Back,3733580259,178,,3732550743,233,170,,,,,,,,,,,,,42kcyb3d0nlrld251epht6lsl,S. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046031,171,1,1,18,44,dxq76zcvnokq07cszdx0i6kve,1,86.2,27.7,2022-08-26T16:51:18.577Z,2022-08-27T00:58:14Z,3733401563,20,,3732550873,56,Center,3732550875,140,93.0,3732550871,155,,3733580519,178,,3732550869,2,,3732550879,212,28.1,3733401561,223,,b881arnahhahg0iaix4mx266t,R. Pereyra,,3732550881,213,1.3,3732550877,141,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046055,172,1,1,18,49,dxq76zcvnokq07cszdx0i6kve,1,89.7,68.4,2022-08-26T16:51:23.764Z,2022-08-27T00:58:54Z,3732551007,140,93.2,3732551013,213,0,3732551009,141,68.4,3732551005,56,Center,3733581335,178,,3732551011,212,3.7,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046059,173,1,1,18,51,dxq76zcvnokq07cszdx0i6kve,0,94.9,71.7,2022-08-26T16:51:25.410Z,2022-08-27T00:59:00Z,3732551039,213,4.5,3732551037,212,3.1,3732551033,140,94.3,3732551029,155,,3732551035,141,67.2,3732551031,56,Center,3733581399,178,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046069,156,61,1,18,51,67z1gqyiuzpmmb15q5fy7ntc4,1,6,35.3,2022-08-26T16:51:25.606Z,2022-08-27T00:59:13Z,3733581665,178,,3732551079,56,Back,,,,,,,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046083,157,52,1,18,52,67z1gqyiuzpmmb15q5fy7ntc4,1,1.8,46.6,2022-08-26T16:51:26.804Z,2022-08-27T00:59:17Z,3733401629,377,,3733581705,178,,,,,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046189,158,1,1,19,2,67z1gqyiuzpmmb15q5fy7ntc4,1,11.3,50,2022-08-26T16:51:36.839Z,2022-08-27T00:59:23Z,3733581813,178,,3732551641,141,73.8,3732551645,213,0.9,3732551643,212,20.6,3732551639,140,23.4,3732551637,56,Back,3732551635,123,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046201,159,1,1,19,8,67z1gqyiuzpmmb15q5fy7ntc4,1,25.2,74.6,2022-08-26T16:51:42.537Z,2022-08-27T00:59:31Z,3733581959,178,,3732551691,141,68.7,3732551695,213,5.9,3732551689,140,34.5,3732551693,212,10.6,3732551687,56,Back,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451250821,986,43,1,19,8,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-08-26T16:51:42.691Z,2022-08-27T01:43:20Z,3733662295,144,82,3733662181,178,0,,,,,,,,,,,,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451250875,989,43,1,19,8,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-08-26T16:51:42.731Z,2022-08-27T01:43:28Z,3733662585,144,82,3733662487,178,0,,,,,,,,,,,,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046207,160,1,1,19,8,67z1gqyiuzpmmb15q5fy7ntc4,1,34.9,68.6,2022-08-26T16:51:43.202Z,2022-08-27T00:59:37Z,3732551723,213,2.7,3732551719,141,73.4,3732551717,140,28.0,3732551715,56,Back,3733582141,178,,3732551721,212,7.9,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046243,161,1,1,19,11,67z1gqyiuzpmmb15q5fy7ntc4,1,29.3,72.9,2022-08-26T16:51:45.820Z,2022-08-27T00:59:41Z,3733582179,178,,3732551901,140,26.6,3732551905,212,9.0,3732551907,213,4.4,3732551903,141,60.3,3732551899,56,Back,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046317,162,1,1,19,15,67z1gqyiuzpmmb15q5fy7ntc4,1,27.7,51.9,2022-08-26T16:51:49.335Z,2022-08-27T00:59:45Z,3732552201,141,22.7,3732552205,213,4.9,3732552203,212,20.1,3733582261,178,,3732552199,140,30.5,3732552197,56,Back,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046327,163,1,1,19,19,67z1gqyiuzpmmb15q5fy7ntc4,1,29.7,16.4,2022-08-26T16:51:53.320Z,2022-08-27T01:00:00Z,3732552243,141,4.7,3732552239,56,Back,3732552247,213,5.6,3733582625,178,,3732552245,212,12.0,3732552241,140,38.3,,,,,,,aqihfinmho5z4o2r2umpddsyd,L. Marrone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046355,164,1,1,19,22,67z1gqyiuzpmmb15q5fy7ntc4,1,38.3,4.7,2022-08-26T16:51:56.596Z,2022-08-27T01:00:22Z,3732552353,56,Back,3732552361,213,2.2,3732552359,212,13.5,3733583129,178,,3732552357,141,21.2,3732552355,140,31.2,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046359,165,1,1,19,25,67z1gqyiuzpmmb15q5fy7ntc4,1,31.6,22,2022-08-26T16:51:59.708Z,2022-08-27T01:01:19Z,3732552383,56,Back,3732552391,213,1.9,3732552387,141,47.8,3733584205,178,,3732552389,212,18.7,3732552385,140,25.5,,,,,,,aqihfinmho5z4o2r2umpddsyd,L. Marrone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046409,166,1,1,19,27,67z1gqyiuzpmmb15q5fy7ntc4,1,25.4,48.2,2022-08-26T16:52:02.061Z,2022-08-27T01:01:25Z,3732552627,141,77.3,3732552629,212,21.5,3732552631,213,1.2,3732552625,140,33.4,3732552623,56,Back,3733584361,178,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451251369,1009,43,1,19,33,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-08-26T16:52:07.498Z,2022-08-27T01:44:37Z,3733665181,144,82,3733665083,178,0,,,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046429,167,1,1,19,33,67z1gqyiuzpmmb15q5fy7ntc4,1,52.1,82.7,2022-08-26T16:52:07.807Z,2022-08-27T01:01:30Z,3732552703,140,63.3,3733584437,178,,3732552705,141,90.9,3732552701,56,Left,3732552707,212,13.0,3732552709,213,0.4,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451251431,1012,43,1,19,35,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-08-26T16:52:09.886Z,2022-08-27T01:44:47Z,3733665513,178,0,3733665665,144,82,,,,,,,,,,,,,,,,,,,9noq0ogmqc2cwj3nowoadcdlh,M. Valoti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046459,168,1,1,19,35,67z1gqyiuzpmmb15q5fy7ntc4,1,65.5,89.6,2022-08-26T16:52:10.172Z,2022-08-27T01:01:50Z,3732552857,212,6.2,3732552859,213,0.6,3732552855,141,94.8,3732552851,56,Left,3732552853,140,70.3,3733584815,178,,,,,,,,9noq0ogmqc2cwj3nowoadcdlh,M. Valoti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046463,169,1,1,19,39,67z1gqyiuzpmmb15q5fy7ntc4,1,72.7,88.2,2022-08-26T16:52:14.065Z,2022-08-27T01:01:55Z,3732552881,56,Center,3732552885,141,62.6,3732552889,213,4.2,3732552887,212,19.5,3732552883,140,64.4,3733584923,178,,,,,,,,42kcyb3d0nlrld251epht6lsl,S. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046481,170,1,1,19,43,67z1gqyiuzpmmb15q5fy7ntc4,1,64.4,56.7,2022-08-26T16:52:17.412Z,2022-08-27T01:01:59Z,3732552961,56,Right,3732552965,141,6.2,3732552969,213,5.2,3733584999,178,,3732552971,1,,3732552967,212,38.0,3732552963,140,79.9,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451251597,1017,43,1,19,46,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-08-26T16:52:20.915Z,2022-08-27T01:45:17Z,3733666749,144,82,3733666463,178,0,,,,,,,,,,,,,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046493,171,50,1,19,46,67z1gqyiuzpmmb15q5fy7ntc4,1,78,13.8,2022-08-26T16:52:21.232Z,2022-08-27T01:02:06Z,3732553001,286,,3732552999,56,Right,3732553047,233,175,,,,,,,,,,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046503,175,7,1,19,47,dxq76zcvnokq07cszdx0i6kve,1,22,86.2,2022-08-26T16:52:21.332Z,2022-08-27T01:02:11Z,3732553025,285,,3733585317,178,,3732553043,233,171,3733410247,383,,3732553023,56,Back,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046507,176,49,1,19,48,dxq76zcvnokq07cszdx0i6kve,1,27.6,85.8,2022-08-26T16:52:22.981Z,2022-08-27T01:02:18Z,,,,,,,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046527,177,1,1,19,51,dxq76zcvnokq07cszdx0i6kve,1,31.3,82.7,2022-08-26T16:52:25.889Z,2022-08-27T01:02:23Z,3732553145,141,60.8,3732553141,56,Back,3733585623,178,,3732553149,213,5.0,3732553147,212,15.5,3732553143,140,35.3,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046553,178,1,1,19,53,dxq76zcvnokq07cszdx0i6kve,1,35.3,60.8,2022-08-26T16:52:28.142Z,2022-08-27T01:02:27Z,3732553279,212,34.8,3732553277,141,28.0,3733585709,178,,3732553281,213,5.6,3732553275,140,60.8,3732553273,56,Center,3732553283,1,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046571,179,1,1,19,57,dxq76zcvnokq07cszdx0i6kve,1,73.6,21.2,2022-08-26T16:52:32.206Z,2022-08-27T01:02:31Z,3732553373,212,24.0,3733585783,178,,3732553367,56,Center,3732553371,141,34.0,3732553375,213,0.4,3732553369,140,94.9,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046575,180,61,1,19,59,dxq76zcvnokq07cszdx0i6kve,0,95.1,35.2,2022-08-26T16:52:33.999Z,2022-08-27T01:02:37Z,3733585941,178,,3732553391,56,Center,,,,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046583,172,5,1,20,1,67z1gqyiuzpmmb15q5fy7ntc4,1,-1.4,67.7,2022-08-26T16:52:35.435Z,2022-08-27T01:02:44Z,3732553415,56,Back,3732553433,233,181,3732553417,346,,,,,,,,,,,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046581,181,5,1,20,1,dxq76zcvnokq07cszdx0i6kve,0,101.4,32.3,2022-08-26T16:52:35.435Z,2022-08-27T01:02:45Z,3732553411,56,Center,3732553413,346,,3732553437,233,172,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046681,173,1,1,20,13,67z1gqyiuzpmmb15q5fy7ntc4,1,4.7,59.4,2022-08-26T16:52:47.760Z,2022-08-27T01:03:32Z,3732553919,237,,3732553911,141,36.1,3732553915,213,5.0,3732553909,140,9.9,3732553907,56,Back,3732553913,212,16.8,3732553905,124,,3732553901,189,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046713,174,1,1,20,23,67z1gqyiuzpmmb15q5fy7ntc4,1,25.8,33.2,2022-08-26T16:52:58.059Z,2022-08-27T01:03:42Z,3733587833,178,,3732554121,140,37.7,3732554125,212,14.2,3732554127,213,5.8,3732554119,56,Back,3732554123,141,23.2,,,,,,,aqihfinmho5z4o2r2umpddsyd,L. Marrone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046731,175,1,1,20,27,67z1gqyiuzpmmb15q5fy7ntc4,1,42.1,14.2,2022-08-26T16:53:01.966Z,2022-08-27T01:03:49Z,3732554183,212,9.5,3733588043,178,,3732554179,140,35.3,3732554185,213,3.9,3732554181,141,4.9,3732554177,56,Back,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046745,176,1,1,20,30,67z1gqyiuzpmmb15q5fy7ntc4,1,35.3,4.9,2022-08-26T16:53:04.390Z,2022-08-27T01:03:57Z,3732554257,212,18.3,3732554259,213,2.1,3733588293,178,,3732554255,141,28.6,3732554251,56,Back,3732554253,140,27.1,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046753,177,1,1,20,34,67z1gqyiuzpmmb15q5fy7ntc4,1,26.4,38.2,2022-08-26T16:53:08.548Z,2022-08-27T01:04:20Z,3732554291,141,64.8,3732554295,213,1.3,3733588899,178,,3732554287,56,Back,3732554293,212,18.6,3732554289,140,30.5,,,,,,,aqihfinmho5z4o2r2umpddsyd,L. Marrone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046773,178,1,1,20,37,67z1gqyiuzpmmb15q5fy7ntc4,1,43.5,76.7,2022-08-26T16:53:11.662Z,2022-08-27T01:04:26Z,3733589091,178,,3732554389,140,56.8,3732554393,212,16.4,3732554387,56,Left,3732554391,141,89.3,3732554395,213,0.6,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046787,179,1,1,20,40,67z1gqyiuzpmmb15q5fy7ntc4,1,62.8,89.4,2022-08-26T16:53:15.084Z,2022-08-27T01:05:25Z,3732554461,213,0.5,3733590749,178,,3732554453,56,Left,3732554455,140,68.6,3732554457,141,94.8,3732554459,212,7.1,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046795,180,1,1,20,43,67z1gqyiuzpmmb15q5fy7ntc4,1,72.9,95.4,2022-08-26T16:53:17.692Z,2022-08-27T01:05:29Z,3732554495,140,64.8,3733590843,178,,3732554497,141,90.3,3732554499,212,9.2,3732554501,213,3.5,3732554493,56,Left,,,,,,,42kcyb3d0nlrld251epht6lsl,S. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046839,181,1,1,20,45,67z1gqyiuzpmmb15q5fy7ntc4,1,65.1,89.9,2022-08-26T16:53:19.705Z,2022-08-27T01:05:36Z,3732554699,212,13.4,3732554697,141,74.1,3732554695,140,57.5,3732554701,213,4.1,3732554693,56,Center,3733591021,178,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046851,182,1,1,20,50,67z1gqyiuzpmmb15q5fy7ntc4,1,65.5,83.9,2022-08-26T16:53:24.853Z,2022-08-27T01:05:39Z,3733591067,178,,3732554761,141,93.3,3732554765,213,1.2,3732554757,56,Left,3732554759,140,68.0,3732554763,212,6.9,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046881,183,1,1,20,51,67z1gqyiuzpmmb15q5fy7ntc4,1,68.3,93.8,2022-08-26T16:53:25.695Z,2022-08-27T01:05:47Z,3733591295,178,,3732554883,56,Back,3732554891,213,3.3,3732554889,212,22.0,3732554887,141,88.8,3732554885,140,47.6,,,,,,,42kcyb3d0nlrld251epht6lsl,S. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046891,184,1,1,20,54,67z1gqyiuzpmmb15q5fy7ntc4,1,47.5,88.5,2022-08-26T16:53:28.963Z,2022-08-27T01:05:52Z,3732554963,56,Back,3733591381,178,,3732554971,213,4.6,3732554967,141,69.9,3732554969,212,12.7,3732554965,140,46.2,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046909,185,1,1,20,57,67z1gqyiuzpmmb15q5fy7ntc4,1,45.7,67.1,2022-08-26T16:53:31.663Z,2022-08-27T01:05:56Z,3732555065,213,5.4,3732555061,141,53.6,3733591451,178,,3732555057,56,Center,3732555063,212,12.0,3732555059,140,53.0,,,,,,,9noq0ogmqc2cwj3nowoadcdlh,M. Valoti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046919,186,1,1,20,59,67z1gqyiuzpmmb15q5fy7ntc4,1,52.4,63.3,2022-08-26T16:53:34.208Z,2022-08-27T01:06:04Z,3732555105,140,53.3,3732555107,141,86.3,3733591625,178,,3732555109,212,15.7,3732555111,213,1.5,3732555103,56,Left,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046931,187,1,1,21,2,67z1gqyiuzpmmb15q5fy7ntc4,1,53.7,86.7,2022-08-26T16:53:36.814Z,2022-08-27T01:06:07Z,3733591809,178,,3732555161,212,13.0,3732555163,213,0.4,3732555159,141,94.7,3732555157,140,64.9,3732555155,56,Left,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451046953,188,1,1,21,5,67z1gqyiuzpmmb15q5fy7ntc4,1,62,91.7,2022-08-26T16:53:39.950Z,2022-08-27T01:06:18Z,3732555267,140,58.3,3732555271,212,13.0,3733592279,178,,3732555269,141,73.4,3732555265,56,Center,3732555273,213,4.4,,,,,,,42kcyb3d0nlrld251epht6lsl,S. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
