id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2501011063,737,1,2,84,30,4klvxyeh3xcus4ongu7c00mgc,1,63.6,67.2,2023-01-27T19:14:37.220Z,2023-01-28T00:58:45Z,3997034765,141,57.8,3997034761,56,Center,3997034769,213,4.7,3997034767,212,6.4,3997034763,140,63.5,3997544599,178,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011081,738,1,2,84,32,4klvxyeh3xcus4ongu7c00mgc,1,63.5,57.8,2023-01-27T19:14:38.917Z,2023-01-28T02:23:09Z,3997625987,178,,3997034833,56,Center,3997034837,141,42.1,3997034839,212,13.4,3997034835,140,71.2,3997034841,213,5.4,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011093,739,1,2,84,33,4klvxyeh3xcus4ongu7c00mgc,1,71.5,42.4,2023-01-27T19:14:39.704Z,2023-01-28T02:23:18Z,3997626083,178,,3997034909,56,Center,3997034917,213,2.9,3997034913,141,44.9,3997034915,212,8.0,3997034911,140,64.1,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011121,740,1,2,84,34,4klvxyeh3xcus4ongu7c00mgc,1,63.8,44.5,2023-01-27T19:14:41.259Z,2023-01-28T02:23:21Z,3997035061,213,5.1,3997626157,178,,3997035053,56,Right,3997035057,141,18.5,3997035059,212,19.4,3997035055,140,71.4,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011151,741,1,2,84,38,4klvxyeh3xcus4ongu7c00mgc,1,74.5,22.7,2023-01-27T19:14:44.706Z,2023-01-28T02:23:25Z,3997035223,213,1.1,3997035215,56,Center,3997035219,141,32.7,3997035217,140,77.4,3997626195,178,,3997035221,212,7.5,,,,,,,1kafgt90durzi0trgasa35nqi,T. Cipot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011157,742,3,2,84,39,4klvxyeh3xcus4ongu7c00mgc,0,76.8,31.5,2023-01-27T19:14:45.768Z,2023-01-28T02:23:30Z,3997035395,233,917,3997477991,464,,3997035259,56,Center,3997035263,286,,3997626239,178,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011175,917,7,2,84,39,ej5er0oyngdw138yuumwqbyqt,0,23.2,68.5,2023-01-27T19:14:45.983Z,2023-01-28T02:23:34Z,3997035323,56,Back,3997478073,383,,3997035353,233,742,3997035325,285,,3997626305,178,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011169,743,61,2,84,39,4klvxyeh3xcus4ongu7c00mgc,1,77.3,36.7,2023-01-27T19:14:46.078Z,2023-01-28T02:23:38Z,3997626329,178,,3997035301,56,Center,,,,,,,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011187,918,49,2,84,41,ej5er0oyngdw138yuumwqbyqt,1,24.4,59.1,2023-01-27T19:14:47.639Z,2023-01-28T02:23:51Z,,,,,,,,,,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011219,919,1,2,84,41,ej5er0oyngdw138yuumwqbyqt,1,25.1,60.2,2023-01-27T19:14:47.678Z,2023-01-28T02:23:55Z,3997035599,213,3.3,3997035591,56,Back,3997035595,141,54.0,3997035593,140,5.6,3997035597,212,20.9,3997626485,178,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011257,920,1,2,84,43,ej5er0oyngdw138yuumwqbyqt,0,4.1,52.8,2023-01-27T19:14:49.557Z,2023-01-28T02:24:05Z,3997035765,213,0.6,3997035761,141,92.3,3997035767,1,,3997035763,212,47.9,3997626579,178,,3997035757,56,Back,3997035755,157,,3997035759,140,41.9,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011243,744,49,2,84,47,4klvxyeh3xcus4ongu7c00mgc,1,57.1,4.6,2023-01-27T19:14:54.455Z,2023-01-28T02:25:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011301,745,1,2,84,49,4klvxyeh3xcus4ongu7c00mgc,1,59,0.5,2023-01-27T19:14:56.350Z,2023-01-28T02:25:16Z,3997036041,213,0.2,3997036035,140,66.4,3997036039,212,7.9,3997036037,141,2.8,3997036033,56,Right,3997627445,178,,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011307,746,3,2,84,52,4klvxyeh3xcus4ongu7c00mgc,0,65.9,5.6,2023-01-27T19:14:58.816Z,2023-01-28T02:25:30Z,3997036077,286,,3997478257,464,,3997627517,178,,3997036075,56,Right,3997038643,233,921,,,,,,,,,,1kafgt90durzi0trgasa35nqi,T. Cipot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011313,921,7,2,84,52,ej5er0oyngdw138yuumwqbyqt,1,34.1,94.4,2023-01-27T19:14:58.905Z,2023-01-28T02:25:34Z,3997036151,233,746,3997036099,56,Back,3997478289,384,,3997627617,178,,3997036101,285,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011321,922,49,2,84,53,ej5er0oyngdw138yuumwqbyqt,1,36.8,85.3,2023-01-27T19:14:59.788Z,2023-01-28T02:25:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011385,923,1,2,84,54,ej5er0oyngdw138yuumwqbyqt,1,30.8,86.9,2023-01-27T19:15:00.866Z,2023-01-28T02:25:45Z,3997036457,56,Back,3997627731,178,,3997036459,140,40.6,3997036465,213,6.0,3997036461,141,82.1,3997036463,212,10.8,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011393,924,4,2,84,55,ej5er0oyngdw138yuumwqbyqt,1,45.6,89.1,2023-01-27T19:15:02.087Z,2023-01-28T03:31:17Z,3997036515,286,,3997036511,56,Back,3997036513,152,,3997036521,233,747,3997036509,295,,3997036507,13,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011389,747,4,2,84,55,4klvxyeh3xcus4ongu7c00mgc,0,54.4,10.9,2023-01-27T19:15:02.088Z,2023-01-28T03:31:17Z,3997036493,285,,3997036487,295,,3997036489,56,Right,3997036539,233,924,3997036485,13,,3997036491,152,,3997628009,178,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011835,925,18,2,85,35,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-01-27T19:15:42.094Z,2023-01-28T02:26:56Z,3997038807,44,Midfielder,3997038805,42,,3997038809,59,21,3997038859,55,926,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011843,926,19,2,85,35,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-01-27T19:15:42.095Z,2023-01-28T02:26:57Z,3997043085,293,3,3997043081,292,9,3997038833,42,,3997038843,55,925,3997038837,145,11,3997038839,59,99,3997038841,44,Forward,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011963,927,18,2,85,37,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-01-27T19:15:43.740Z,2023-01-28T02:27:01Z,3997039513,55,928,3997039481,59,30,3997039477,42,,3997039479,44,Midfielder,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501011965,928,19,2,85,37,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-01-27T19:15:43.741Z,2023-01-28T02:27:02Z,3997042913,292,7,3997042915,293,3,3997039493,44,Midfielder,3997039491,59,25,3997039485,42,,3997039495,55,927,3997039489,145,4,,,,2yijk5l991mdyjprmuudq7qzu,N. Pyyhtiä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012039,929,40,2,85,47,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-01-27T19:15:53.658Z,2023-01-28T02:27:24Z,3997039853,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",3997039847,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",3997039857,319,,3997039851,130,8,3997039849,59,"28, 3, 50, 25, 5, 26, 7, 8, 11, 20, 99, 1, 4, 22, 34, 55, 66",3997039855,194,1cu7fg8sf90isf9gp21e5fqh,3997039845,30,"4hrmzpx1nt5ze55fpby71mcb9, 1po7tmdv73zfjentt0p20wdlh, 7ohgxs03szerp6mwiiv58ryay, 2yijk5l991mdyjprmuudq7qzu, 4gmki0xpn2e9o9p7wnm0k8p1x, 3l0mj1zzhytxvm9tryvqv8kix, 1cu7fg8sf90isf9gp21e5fqh, 38de1wbyp2ruksgffna791n8p, 56bidwsegakrtx3z1qbbpnc6i, bpfg11qh1q0zj2x6sqd3srvmx, a46kdc4sdf7e6520s8gm9glm2, 46twjsjrm4ljb7bhobbpwx5h, 6xt6fnmwrs7btha4d2t7wkktm, a2n9op95qyb3rkye5pxqjb7bp, 9m6yva52cmdq7uu31qrwdrund, d6vg86aml1ttoyks4vvvk0smh, 5tfh0jvfxlw1aqfaiiok4pwr8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012075,930,1,2,85,50,ej5er0oyngdw138yuumwqbyqt,0,47.2,76.3,2023-01-27T19:15:57.407Z,2023-01-28T02:27:15Z,3997628961,178,,3997040031,1,,3997040017,155,,3997040025,141,61.1,3997040029,213,6.1,3997040021,56,Center,3997040027,212,45.3,3997040023,140,89.2,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,3997040019,152,,,3997040015,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012071,748,52,2,85,54,4klvxyeh3xcus4ongu7c00mgc,1,13.9,34.6,2023-01-27T19:16:01.036Z,2023-01-28T02:27:33Z,3997629139,178,,3997479045,377,,,,,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012159,749,1,2,85,55,4klvxyeh3xcus4ongu7c00mgc,1,15.4,36.6,2023-01-27T19:16:02.212Z,2023-01-28T02:27:38Z,3997629191,178,,3997040431,213,1.5,3997040425,140,15.9,3997040421,123,,3997040429,212,15.9,3997040427,141,60.0,3997040423,56,Back,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012179,750,1,2,86,1,4klvxyeh3xcus4ongu7c00mgc,1,30.5,74.1,2023-01-27T19:16:07.581Z,2023-01-28T02:27:42Z,3997629231,178,,3997040547,212,16.5,3997040543,140,29.8,3997040545,141,98.4,3997040541,56,Back,3997040549,213,1.6,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012219,751,1,2,86,3,4klvxyeh3xcus4ongu7c00mgc,1,29.8,98.4,2023-01-27T19:16:10.167Z,2023-01-28T02:27:46Z,3997040789,140,14.7,3997040791,141,57.8,3997040797,213,4.2,3997040787,56,Back,3997629289,178,,3997040793,212,31.8,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012263,752,1,2,86,7,4klvxyeh3xcus4ongu7c00mgc,0,14.9,57.5,2023-01-27T19:16:14.301Z,2023-01-28T02:27:48Z,3997041001,56,Right,3997041009,213,5.7,3997041005,141,13.2,3997629335,178,,3997041003,140,59.6,3997041007,212,55.8,3997040999,155,,3997041011,1,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012265,931,61,2,86,11,ej5er0oyngdw138yuumwqbyqt,1,38.1,86.3,2023-01-27T19:16:17.518Z,2023-01-28T06:18:15Z,3997629457,178,,3997041013,56,Back,,,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012301,932,49,2,86,13,ej5er0oyngdw138yuumwqbyqt,1,29.3,68.7,2023-01-27T19:16:20.188Z,2023-01-28T02:28:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012319,933,1,2,86,13,ej5er0oyngdw138yuumwqbyqt,1,29.8,68.5,2023-01-27T19:16:20.258Z,2023-01-28T02:28:09Z,3997041259,212,11.6,3997629613,178,,3997041255,140,35.8,3997041253,56,Back,3997041257,141,54.2,3997041261,213,5.3,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012329,934,1,2,86,15,ej5er0oyngdw138yuumwqbyqt,1,36,53.1,2023-01-27T19:16:21.670Z,2023-01-28T02:28:13Z,3997041331,212,11.3,3997041325,56,Back,3997041329,141,49.9,3997041327,140,25.4,3997041333,213,3.3,3997629709,178,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012361,935,1,2,86,16,ej5er0oyngdw138yuumwqbyqt,1,25.4,49.9,2023-01-27T19:16:22.866Z,2023-01-28T02:28:17Z,3997629765,178,,3997041505,56,Back,3997041509,141,22.7,3997041507,140,25.4,3997041511,212,18.5,3997041513,213,4.7,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012419,936,1,2,86,19,ej5er0oyngdw138yuumwqbyqt,1,25.4,22.7,2023-01-27T19:16:26.145Z,2023-01-28T02:28:23Z,3997629813,178,,3997041847,212,17.6,3997041843,140,38.4,3997041845,141,6.4,3997041849,213,5.6,3997041841,56,Back,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012429,937,1,2,86,21,ej5er0oyngdw138yuumwqbyqt,0,37.4,7.7,2023-01-27T19:16:27.888Z,2023-01-28T02:28:27Z,3997041913,213,0.9,3997041897,56,Center,3997629847,178,,3997041899,140,52.8,3997041903,141,39.2,3997041909,212,26.8,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012421,753,49,2,86,22,4klvxyeh3xcus4ongu7c00mgc,1,43,63.3,2023-01-27T19:16:29.476Z,2023-01-28T02:28:37Z,,,,,,,,,,,,,,,,,,,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012447,754,1,2,86,23,4klvxyeh3xcus4ongu7c00mgc,1,46.2,59.4,2023-01-27T19:16:29.542Z,2023-01-28T02:28:41Z,3997041989,213,1.6,3997041981,56,Back,3997041985,141,74.0,3997630015,178,,3997041983,140,46.3,3997041987,212,9.9,3997041979,155,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012473,755,1,2,86,24,4klvxyeh3xcus4ongu7c00mgc,1,44.6,72.6,2023-01-27T19:16:31.136Z,2023-01-28T02:28:46Z,3997042139,213,3.8,3997042131,56,Back,3997042135,141,68.8,3997630079,178,,3997042133,140,41.7,3997042137,212,4.0,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012549,756,1,2,86,27,4klvxyeh3xcus4ongu7c00mgc,1,40.9,66.9,2023-01-27T19:16:33.652Z,2023-01-28T02:28:51Z,3997630155,178,,3997042543,56,Center,3997042547,141,39.5,3997042549,212,26.5,3997042551,213,5.5,3997042545,140,58.8,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012593,757,1,2,86,31,4klvxyeh3xcus4ongu7c00mgc,1,54.3,47.9,2023-01-27T19:16:37.894Z,2023-01-28T02:28:57Z,3997042741,140,46.1,3997042749,212,15.2,3997042751,213,2.2,3997042745,141,66.3,3997630307,178,,3997042737,56,Back,,,,,,,1kafgt90durzi0trgasa35nqi,T. Cipot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012637,758,1,2,86,33,4klvxyeh3xcus4ongu7c00mgc,1,46.1,66.3,2023-01-27T19:16:40.370Z,2023-01-28T02:29:01Z,3997042957,213,0.7,3997042953,141,78.2,3997042955,212,13.1,3997042949,56,Center,3997630361,178,,3997042951,140,55.9,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012669,759,1,2,86,37,4klvxyeh3xcus4ongu7c00mgc,1,55.2,73.6,2023-01-27T19:16:43.847Z,2023-01-28T02:29:05Z,3997043143,213,3.5,3997630427,178,,3997043137,140,46.4,3997043141,212,10.0,3997043135,56,Back,3997043139,141,67.9,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012683,760,1,2,86,38,4klvxyeh3xcus4ongu7c00mgc,1,46.4,67.9,2023-01-27T19:16:45.411Z,2023-01-28T02:29:09Z,3997043209,141,96.6,3997043205,56,Left,3997043207,140,59.6,3997043211,212,23.9,3997630463,178,,3997043213,213,1.0,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012701,761,1,2,86,41,4klvxyeh3xcus4ongu7c00mgc,1,59.6,96.6,2023-01-27T19:16:47.740Z,2023-01-28T02:29:13Z,3997043295,56,Left,3997043301,212,10.4,3997043299,141,98.3,3997043297,140,69.4,3997043303,213,0.1,3997630491,178,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012723,762,1,2,86,42,4klvxyeh3xcus4ongu7c00mgc,0,69.4,97.8,2023-01-27T19:16:49.475Z,2023-01-28T02:29:17Z,3997043411,212,8.0,3997043413,213,3.1,3997043409,141,98.1,3997043405,56,Left,3997630545,178,,3997043407,140,61.8,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012733,938,8,2,86,43,ej5er0oyngdw138yuumwqbyqt,1,33.8,4.7,2023-01-27T19:16:49.835Z,2023-01-28T02:29:23Z,3997630603,178,,3997043455,56,Back,3997479645,383,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012743,939,49,2,86,43,ej5er0oyngdw138yuumwqbyqt,1,33,3.7,2023-01-27T19:16:50.478Z,2023-01-28T02:29:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012759,940,43,2,86,46,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-01-27T19:16:52.899Z,2023-01-27T19:16:58Z,3997043567,213,1.7,3997043563,141,25.2,3997043925,144,1,3997043565,212,14.1,3997043561,140,26.5,3997043559,56,Back,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012861,941,4,2,86,46,ej5er0oyngdw138yuumwqbyqt,1,34.6,7.1,2023-01-27T19:16:53.231Z,2023-01-28T02:29:51Z,3997046433,233,763,3997046437,286,,3997044061,265,,3997044055,13,,3997044059,152,,3997044057,56,Back,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012805,763,4,2,86,46,4klvxyeh3xcus4ongu7c00mgc,0,65.4,92.9,2023-01-27T19:16:53.232Z,2023-01-28T02:29:50Z,3997046461,233,941,3997043799,285,,3997043791,152,,3997043795,265,,3997630915,178,,3997043787,56,Left,3997043783,13,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501012845,764,17,2,86,50,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-27T19:16:56.520Z,2023-01-28T02:29:54Z,3997043961,392,,3997043963,13,243,3997043959,31,,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501013273,942,1,2,87,30,ej5er0oyngdw138yuumwqbyqt,0,26.2,27.4,2023-01-27T19:17:37.248Z,2023-01-28T02:29:58Z,3997630989,178,,3997046097,155,,3997046099,152,,3997046105,141,28.2,3997046103,140,69.8,3997046095,5,,3997046101,56,Center,3997046109,213,0.0,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,3997046107,212,,45.8,3997046223,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501013299,765,1,2,87,34,4klvxyeh3xcus4ongu7c00mgc,0,22.5,71.5,2023-01-27T19:17:41.184Z,2023-01-28T02:30:13Z,3997631125,178,,3997046285,212,11.0,3997046281,140,32.9,3997046277,3,,3997046279,56,Back,3997046287,213,0.1,3997046283,141,73.9,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501013343,943,1,2,87,37,ej5er0oyngdw138yuumwqbyqt,1,64.8,25.8,2023-01-27T19:17:44.416Z,2023-01-28T02:30:35Z,3997631185,178,,3997046539,212,10.7,3997046535,140,58.0,3997046541,213,4.0,3997046533,56,Right,3997046537,141,14.0,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501013359,944,1,2,87,40,ej5er0oyngdw138yuumwqbyqt,1,58,13.1,2023-01-27T19:17:46.924Z,2023-01-28T02:30:40Z,3997046639,213,5.6,3997046631,56,Right,3997046635,141,8.8,3997046633,140,61.3,3997046637,212,4.5,3997631205,178,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501013369,945,1,2,87,42,ej5er0oyngdw138yuumwqbyqt,1,62.4,8.9,2023-01-27T19:17:48.490Z,2023-01-28T02:30:43Z,3997046679,141,12.0,3997046683,213,2.7,3997046675,56,Right,3997631239,178,,3997046677,140,58.1,3997046681,212,5.0,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501013381,946,1,2,87,43,ej5er0oyngdw138yuumwqbyqt,0,58,12,2023-01-27T19:17:49.657Z,2023-01-28T02:30:47Z,3997046749,212,12.8,3997631249,178,,3997046751,213,6.2,3997046745,140,70.2,3997048825,233,769,3997046743,56,Right,3997046747,141,10.9,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501013393,766,12,2,87,43,4klvxyeh3xcus4ongu7c00mgc,1,25.1,90.9,2023-01-27T19:17:50.454Z,2023-01-28T02:31:15Z,3997046823,56,Back,3997631389,388,,3997048569,213,0.1,3997048565,141,91.3,3997048563,140,29.6,3997048567,212,4.7,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501013407,947,1,2,87,45,ej5er0oyngdw138yuumwqbyqt,1,68.6,12.6,2023-01-27T19:17:51.847Z,2023-01-28T02:31:23Z,3997046875,212,7.3,3997046871,140,69.9,3997046877,213,1.4,3997046869,56,Center,3997046873,141,23.1,3997631399,178,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
