id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/16/value
2527502951,159,5,1,18,46,btcy9nra9ak4m22ovr2ia6m5v,0,101.2,66.7,2023-04-02T13:19:53.594Z,2023-04-02T20:42:43Z,4157699967,56,Center,4157699969,346,,4157707047,233,208,,,,,,,,,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527503973,208,5,1,18,46,67z1gqyiuzpmmb15q5fy7ntc4,1,-1.2,33.3,2023-04-02T13:19:53.594Z,2023-04-02T20:42:43Z,4157706981,233,159,4157705281,56,Back,4157705283,346,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527503201,199,1,1,18,59,67z1gqyiuzpmmb15q5fy7ntc4,1,3.7,52.9,2023-04-02T13:20:06.731Z,2023-04-02T20:42:48Z,4157701295,141,57.9,4157701291,56,Back,4157708181,237,,4157701293,140,4.7,4157701297,212,3.6,4157708177,124,,4157701299,213,1.3,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527503313,200,1,1,19,1,67z1gqyiuzpmmb15q5fy7ntc4,1,4.7,57.9,2023-04-02T13:20:08.690Z,2023-04-02T20:42:52Z,4157701885,56,Back,4159603641,178,,4157701891,212,18.1,4157701889,141,31.4,4157701887,140,5.8,4157701893,213,4.8,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527503399,201,1,1,19,8,67z1gqyiuzpmmb15q5fy7ntc4,1,12.8,32.7,2023-04-02T13:20:15.358Z,2023-04-02T20:42:54Z,4157702365,212,21.4,4157702369,213,1.5,4157702359,140,14.6,4157702357,56,Back,4157702363,141,64.1,4159603749,178,,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527503493,202,1,1,19,12,67z1gqyiuzpmmb15q5fy7ntc4,1,20.7,76,2023-04-02T13:20:19.223Z,2023-04-02T20:42:57Z,4159603963,178,,4157702797,140,26.9,4157702809,212,13.6,4157702793,56,Back,4157702813,213,1.1,4157702803,141,93.6,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527503567,203,1,1,19,15,67z1gqyiuzpmmb15q5fy7ntc4,1,29.6,87.6,2023-04-02T13:20:22.958Z,2023-04-02T20:42:59Z,4157703165,140,25.8,4159604179,178,,4157703167,141,54.2,4157703169,212,23.1,4157703161,56,Back,4157703171,213,4.5,,,,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527503717,204,1,1,19,19,67z1gqyiuzpmmb15q5fy7ntc4,1,26.6,44.6,2023-04-02T13:20:26.285Z,2023-04-02T20:43:02Z,4157703955,212,21.2,4159604289,178,,4157703949,56,Back,4157703957,213,5.0,4157703951,140,31.5,4157703953,141,14.4,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527503759,205,1,1,19,24,67z1gqyiuzpmmb15q5fy7ntc4,1,35.3,23.1,2023-04-02T13:20:32.148Z,2023-04-02T20:43:05Z,4157704169,141,58.4,4157704171,212,25.9,4157704173,213,2.0,4157704161,56,Back,4159604475,178,,4157704165,140,26.1,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527503909,206,1,1,19,27,67z1gqyiuzpmmb15q5fy7ntc4,1,35.7,70,2023-04-02T13:20:34.959Z,2023-04-02T20:43:08Z,4157704975,141,96.7,4157704977,212,22.4,4157704979,213,0.9,4159604647,178,,4157704971,56,Back,4157704973,140,48.2,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527503965,207,1,1,19,32,67z1gqyiuzpmmb15q5fy7ntc4,1,52.7,96.5,2023-04-02T13:20:40.101Z,2023-04-02T20:43:11Z,4159604925,178,,4157705245,140,38.5,4157705251,213,3.8,4157705243,56,Back,4157705247,141,80.7,4157705249,212,18.4,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504063,209,1,1,19,36,67z1gqyiuzpmmb15q5fy7ntc4,1,38.5,66.6,2023-04-02T13:20:43.562Z,2023-04-02T20:43:16Z,4157705767,140,36.8,4159605229,178,,4157705769,141,27.5,4157705773,213,4.6,4157705771,212,26.6,4157705765,56,Back,,,,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504103,210,1,1,19,39,67z1gqyiuzpmmb15q5fy7ntc4,0,35.3,26.2,2023-04-02T13:20:46.945Z,2023-04-02T20:43:21Z,4157705957,212,10.9,4157705959,213,0.7,4159605617,178,,4157705951,56,Back,4157705953,140,43.3,4157705955,141,36.5,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527875439,1034,67,1,19,40,btcy9nra9ak4m22ovr2ia6m5v,1,59,66.4,2023-04-02T13:20:47.843Z,2023-04-02T23:44:01Z,4159674659,233,1292,,,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527875435,1292,67,1,19,40,67z1gqyiuzpmmb15q5fy7ntc4,0,41,33.6,2023-04-02T13:20:47.844Z,2023-04-02T21:12:32Z,4159674681,233,1034,,,,,,,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504109,160,8,1,19,40,btcy9nra9ak4m22ovr2ia6m5v,1,58.8,66.4,2023-04-02T13:20:47.859Z,2023-04-02T23:44:01Z,4159025923,383,,4157705975,56,Center,4159606155,178,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504113,161,49,1,19,40,btcy9nra9ak4m22ovr2ia6m5v,1,63,64.6,2023-04-02T13:20:47.997Z,2023-04-02T20:43:47Z,,,,,,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504243,162,1,1,19,42,btcy9nra9ak4m22ovr2ia6m5v,1,62.5,70.4,2023-04-02T13:20:49.890Z,2023-04-02T20:43:51Z,4157706439,56,Left,4157706445,212,10.6,4157706447,213,0.8,4159607647,178,,4157706441,140,69.2,4157706443,141,82.0,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504259,163,1,1,19,46,btcy9nra9ak4m22ovr2ia6m5v,1,75.9,75.3,2023-04-02T13:20:54.004Z,2023-04-02T20:43:56Z,4157706543,140,76.9,4157706551,213,4.9,4157706541,56,Center,4159607957,178,,4157706547,212,4.9,4157706545,141,68.3,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504289,164,1,1,19,47,btcy9nra9ak4m22ovr2ia6m5v,0,76.9,68.3,2023-04-02T13:20:54.678Z,2023-04-02T20:43:59Z,4157706731,140,73.0,4157706733,141,74.8,4157706737,213,2.3,4159608083,178,,4157706735,212,6.0,4157706729,56,Center,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504375,211,43,1,19,49,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-04-02T13:20:56.936Z,2023-04-02T17:44:02Z,4157707165,212,2.1,4159028423,144,1,4157707167,213,5.2,4157707163,141,27.2,4157707161,140,25.4,4157707159,56,Back,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504383,212,49,1,19,49,67z1gqyiuzpmmb15q5fy7ntc4,1,24.9,24.8,2023-04-02T13:20:56.939Z,2023-04-02T20:44:07Z,,,,,,,,,,,,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504397,213,3,1,19,49,67z1gqyiuzpmmb15q5fy7ntc4,0,24.6,26.8,2023-04-02T13:20:57.020Z,2023-04-02T20:44:12Z,4159608849,178,,4159029793,465,,4157707261,285,,4157707259,56,Back,4157707523,233,165,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504411,165,7,1,19,50,btcy9nra9ak4m22ovr2ia6m5v,1,75.4,73.2,2023-04-02T13:20:57.562Z,2023-04-02T20:44:16Z,4157707301,286,,4157707359,233,213,4159030217,384,,4157707297,56,Center,4159609171,178,,,,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504419,166,49,1,19,52,btcy9nra9ak4m22ovr2ia6m5v,1,65.6,90.2,2023-04-02T13:20:59.970Z,2023-04-02T20:44:21Z,,,,,,,,,,,,,,,,,,,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504457,167,1,1,19,52,btcy9nra9ak4m22ovr2ia6m5v,1,66.5,93.8,2023-04-02T13:21:00.034Z,2023-04-02T20:44:26Z,4157707581,213,3.9,4157707571,140,58.8,4157707567,56,Left,4157707579,212,11.1,4159609953,178,,4157707575,141,82.6,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504463,168,1,1,19,55,btcy9nra9ak4m22ovr2ia6m5v,1,58.4,85.7,2023-04-02T13:21:02.883Z,2023-04-02T20:44:29Z,4159610215,178,,4157707615,140,64.0,4157707617,141,85.3,4157707619,212,5.9,4157707621,213,6.2,4157707613,56,Left,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504481,169,1,1,19,56,btcy9nra9ak4m22ovr2ia6m5v,1,63.1,85.3,2023-04-02T13:21:03.422Z,2023-04-02T20:44:33Z,4157707715,141,90.9,4157707707,56,Left,4157707709,140,61.3,4157707717,212,4.3,4157707721,213,2.0,4159610443,178,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504535,170,1,1,19,57,btcy9nra9ak4m22ovr2ia6m5v,1,61.8,83.1,2023-04-02T13:21:04.519Z,2023-04-02T20:44:36Z,4157707929,141,93.2,4157707927,140,60.7,4159610685,178,,4157707931,212,7.0,4157707925,56,Left,4157707933,213,1.7,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504553,171,1,1,19,59,btcy9nra9ak4m22ovr2ia6m5v,1,58.1,95.4,2023-04-02T13:21:06.406Z,2023-04-02T20:44:39Z,4159610875,178,,4157708015,140,56.2,4157708019,212,8.1,4157708017,141,83.9,4157708013,56,Left,4157708023,213,4.5,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504619,172,1,1,20,0,btcy9nra9ak4m22ovr2ia6m5v,1,56.2,83.9,2023-04-02T13:21:07.461Z,2023-04-02T20:44:41Z,4157708405,56,Left,4157708415,213,1.8,4157708409,141,96.3,4157708407,140,54.2,4157708411,212,8.7,4159611027,178,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504665,173,1,1,20,3,btcy9nra9ak4m22ovr2ia6m5v,1,44.7,95.9,2023-04-02T13:21:10.564Z,2023-04-02T20:44:45Z,4157708667,213,4.3,4157708659,56,Back,4157708661,140,40.4,4159611245,178,,4157708663,141,81.2,4157708665,212,11.0,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504701,174,1,1,20,4,btcy9nra9ak4m22ovr2ia6m5v,1,39,82.2,2023-04-02T13:21:11.926Z,2023-04-02T20:44:48Z,4157708869,141,93.0,4157708863,56,Left,4157708873,212,17.7,4159611467,178,,4157708865,140,54.3,4157708875,213,0.4,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504729,175,1,1,20,6,btcy9nra9ak4m22ovr2ia6m5v,0,47.5,92.2,2023-04-02T13:21:14.020Z,2023-04-02T20:44:52Z,4157708985,140,38.0,4157708989,212,10.0,4157708993,213,3.1,4157708987,141,92.9,4159611745,178,,4157708983,56,Back,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504949,215,49,1,20,7,67z1gqyiuzpmmb15q5fy7ntc4,1,57.7,2.8,2023-04-02T13:21:14.975Z,2023-04-02T20:44:56Z,,,,,,,,,,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504739,214,1,1,20,7,67z1gqyiuzpmmb15q5fy7ntc4,0,56.3,4.4,2023-04-02T13:21:15.039Z,2023-04-02T20:45:00Z,4157709675,213,1.4,4157709673,212,5.8,4157709671,141,12.8,4157709031,56,Right,4159612169,389,,4157709669,140,57.1,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527877993,1072,67,1,20,8,btcy9nra9ak4m22ovr2ia6m5v,1,39.2,85.6,2023-04-02T13:21:15.960Z,2023-04-02T23:44:01Z,4159687611,233,1370,,,,,,,,,,,,,,,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527877987,1370,67,1,20,8,67z1gqyiuzpmmb15q5fy7ntc4,0,60.8,14.4,2023-04-02T13:21:15.961Z,2023-04-02T21:17:36Z,4159687619,233,1072,,,,,,,,,,,,,,,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504759,176,8,1,20,8,btcy9nra9ak4m22ovr2ia6m5v,1,38.9,87.2,2023-04-02T13:21:15.966Z,2023-04-02T23:44:02Z,4159614569,178,,4157709137,56,Back,4159043345,384,,,,,,,,,,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504779,177,49,1,20,9,btcy9nra9ak4m22ovr2ia6m5v,1,42.6,86.9,2023-04-02T13:21:16.495Z,2023-04-02T20:45:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504829,178,1,1,20,10,btcy9nra9ak4m22ovr2ia6m5v,1,42.6,86.9,2023-04-02T13:21:17.453Z,2023-04-02T20:45:42Z,4157709623,56,Back,4157709629,212,3.7,4157709627,141,83.3,4159614961,178,,4157709631,213,3.9,4157709625,140,40.0,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527878267,1375,83,1,20,12,67z1gqyiuzpmmb15q5fy7ntc4,1,61.2,19.9,2023-04-02T13:21:19.441Z,2023-04-02T21:18:12Z,4159688939,399,130963,,,,,,,,,,,,,,,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527504919,179,1,1,20,14,btcy9nra9ak4m22ovr2ia6m5v,1,37.9,75.6,2023-04-02T13:21:21.349Z,2023-04-02T20:45:45Z,4157710179,141,35.9,4159615161,178,,4157710169,56,Center,4157710189,1,,4157710181,212,32.4,4157710173,140,54.9,4157710185,213,5.3,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505019,180,1,1,20,18,btcy9nra9ak4m22ovr2ia6m5v,1,56.8,31.7,2023-04-02T13:21:25.671Z,2023-04-02T20:45:50Z,4157710839,140,67.0,4157710841,141,7.1,4157710835,56,Right,4159615457,178,,4157710845,213,5.3,4157710843,212,19.9,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505121,181,1,1,20,24,btcy9nra9ak4m22ovr2ia6m5v,1,65.4,15,2023-04-02T13:21:31.278Z,2023-04-02T20:45:53Z,4157711423,141,24.1,4157711421,140,73.9,4159615551,178,,4157711427,213,0.6,4157711419,56,Center,4157711425,212,10.9,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505189,182,3,1,20,27,btcy9nra9ak4m22ovr2ia6m5v,1,68.3,12.4,2023-04-02T13:21:34.420Z,2023-04-02T20:46:01Z,4157711787,286,,4159616063,178,,4157711819,233,216,4159047243,465,,4157711785,56,Right,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505127,216,45,1,20,27,67z1gqyiuzpmmb15q5fy7ntc4,0,31.7,87.6,2023-04-02T13:21:34.420Z,2023-04-02T20:46:01Z,4157711449,56,Back,4157711451,285,,4157711835,233,182,,,,,,,,,,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505219,183,1,1,20,31,btcy9nra9ak4m22ovr2ia6m5v,1,80.8,11.2,2023-04-02T13:21:38.479Z,2023-04-02T20:46:05Z,4159616307,178,,4157711955,141,15.0,4157711957,212,5.3,4157711959,213,2.6,4157711951,56,Right,4157711953,140,76.4,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505257,184,1,1,20,32,btcy9nra9ak4m22ovr2ia6m5v,1,73,15.6,2023-04-02T13:21:39.990Z,2023-04-02T20:46:07Z,4157712211,140,74.8,4157712213,141,8.9,4157712215,212,4.9,4159616469,178,,4157712217,213,5.1,4157712209,56,Right,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505277,185,1,1,20,35,btcy9nra9ak4m22ovr2ia6m5v,1,71.4,9.8,2023-04-02T13:21:42.236Z,2023-04-02T20:46:10Z,4159616623,178,,4157712327,140,71.8,4157712329,141,16.3,4157712333,213,1.5,4157712325,56,Right,4157712331,212,4.4,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505309,186,1,1,20,36,btcy9nra9ak4m22ovr2ia6m5v,1,71.4,16.7,2023-04-02T13:21:43.364Z,2023-04-02T20:46:12Z,4157712559,141,9.8,4159616747,178,,4157712553,56,Right,4157712569,213,4.0,4157712565,212,6.2,4157712555,140,67.5,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505375,187,1,1,20,37,btcy9nra9ak4m22ovr2ia6m5v,1,67.5,9.5,2023-04-02T13:21:44.451Z,2023-04-02T20:46:18Z,4159616827,178,,4157712937,56,Back,4157712939,140,47.9,4157712943,212,21.0,4157712945,213,2.9,4157712941,141,15.5,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505449,188,1,1,20,40,btcy9nra9ak4m22ovr2ia6m5v,1,48.4,18.6,2023-04-02T13:21:47.645Z,2023-04-02T20:46:20Z,4157713325,212,30.1,4159617181,178,,4157713323,141,60.8,4157713321,140,57.0,4157713319,56,Center,4157713327,213,1.3,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505557,189,1,1,20,43,btcy9nra9ak4m22ovr2ia6m5v,1,58.8,64.1,2023-04-02T13:21:51.021Z,2023-04-02T20:46:24Z,4157713887,141,87.8,4157713889,212,19.5,4157713891,213,1.0,4157713883,56,Left,4159617483,178,,4157713885,140,69.3,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505645,190,1,1,20,49,btcy9nra9ak4m22ovr2ia6m5v,1,75.9,87.1,2023-04-02T13:21:56.291Z,2023-04-02T20:46:34Z,4157714465,212,8.7,4157714469,213,4.0,4159617783,178,,4157715215,210,15,4157714457,56,Center,4157714461,141,77.5,4157714459,140,70.4,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2527505651,191,15,1,20,53,btcy9nra9ak4m22ovr2ia6m5v,1,74.5,58.3,2023-04-02T13:22:00.518Z,2023-04-02T20:46:34Z,4157714491,18,,4157715283,29,,4157714771,82,,4157715291,102,51.6,4157715301,231,50.4,4159618121,178,,4157715299,230,98.9,4157714821,233,217,3v6az10hxcowqkewd809cri6t,Luis Alberto,4159051357,215,,4157715287,55,190,4157714493,56,Center,,4157715295,146,4157714767,20,,4157715293,103,82.1,4157715279,78,,4157714489,22,,4157715297,147,,,,,,,19,56.1
2527505675,217,10,1,20,53,67z1gqyiuzpmmb15q5fy7ntc4,1,17.7,47.4,2023-04-02T13:22:00.758Z,2023-04-02T20:46:39Z,4157714869,233,191,4157714625,94,,4159618403,178,,4157714627,56,Back,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505681,192,6,1,20,55,btcy9nra9ak4m22ovr2ia6m5v,1,78.9,58.8,2023-04-02T13:22:02.510Z,2023-04-02T20:46:43Z,4157714651,75,,4157714981,233,218,4157714647,56,Center,,,,,,,,,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527505729,218,6,1,20,55,67z1gqyiuzpmmb15q5fy7ntc4,0,21.1,41.2,2023-04-02T13:22:02.510Z,2023-04-02T20:46:43Z,4157714913,56,Back,4157714915,73,,4157714997,233,192,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506291,193,1,1,21,30,btcy9nra9ak4m22ovr2ia6m5v,0,99.7,0.7,2023-04-02T13:22:37.623Z,2023-04-02T20:46:48Z,4159053845,20,,4157718015,155,,4159618971,178,,4157718025,141,45.6,4157718021,56,Center,4157718013,6,,4157718011,2,,4157718023,140,93.0,3v6az10hxcowqkewd809cri6t,Luis Alberto,4157718019,224,,4157718027,212,31.3,4157718029,213,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
2527506313,219,12,1,21,32,67z1gqyiuzpmmb15q5fy7ntc4,1,7.3,56.5,2023-04-02T13:22:39.205Z,2023-04-02T20:46:56Z,4157718135,213,1.7,4157718129,140,4.1,4157718127,56,Back,4157718131,141,100.0,4159619607,388,,4157718133,212,31.1,4157718257,167,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506355,194,5,1,21,34,btcy9nra9ak4m22ovr2ia6m5v,1,96.2,-1.8,2023-04-02T13:22:41.710Z,2023-04-02T20:46:59Z,4157718369,56,Right,4157718421,233,220,4157718371,347,,,,,,,,,,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506319,220,5,1,21,34,67z1gqyiuzpmmb15q5fy7ntc4,0,3.8,101.8,2023-04-02T13:22:41.710Z,2023-04-02T20:46:59Z,4157718163,347,,4157718445,233,194,4157718159,56,Back,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506933,195,1,1,22,1,btcy9nra9ak4m22ovr2ia6m5v,0,88.6,0,2023-04-02T13:23:09.134Z,2023-04-02T20:47:03Z,4157721573,107,,4157721581,212,17.2,4157721583,213,1.5,4157721579,141,23.2,4157721577,140,90.4,4157721575,56,Center,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527506937,221,12,1,22,3,67z1gqyiuzpmmb15q5fy7ntc4,1,9.3,74.8,2023-04-02T13:23:10.516Z,2023-04-02T20:47:07Z,4157721595,212,5.6,4157721585,56,Back,4159620279,178,,4157721589,140,14.4,4157721677,15,,4157721593,141,77.1,4157721597,213,0.3,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
