id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value
2453885049,15,1,1,0,30,gi0l1habji5hpgar77dl5jqe,1,34.4,82.4,2022-08-31T18:45:51.483Z,2022-09-01T05:54:30Z,3747710827,213,4.4,3749009349,178,,3747710819,56,Back,3747710825,212,19.2,3747710823,141,55.7,3747710821,140,28.6,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885101,16,1,1,0,33,gi0l1habji5hpgar77dl5jqe,1,29,53,2022-08-31T18:45:54.236Z,2022-09-01T05:54:37Z,3747711053,56,Back,3747711055,140,36.0,3747711061,213,5.0,3747711057,141,19.0,3747711059,212,24.3,3749009453,178,,,,,,,,40msbo4o5bwx0oeuz4743w161,L. Østigård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454138261,1471,43,1,0,36,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-08-31T18:45:57.299Z,2022-09-01T07:07:05Z,3749076597,144,82,3749076557,178,0,,,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885139,17,1,1,0,36,gi0l1habji5hpgar77dl5jqe,1,36,19,2022-08-31T18:45:57.529Z,2022-09-01T05:54:43Z,3747711227,56,Center,3747711229,140,57.0,3747711233,212,22.2,3747711231,141,22.4,3747711235,213,0.1,3749009523,178,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885153,18,1,1,0,37,gi0l1habji5hpgar77dl5jqe,0,56.8,22.4,2022-08-31T18:45:58.622Z,2022-09-01T05:54:49Z,3747711295,56,Center,3747711293,168,,3747711297,140,71.0,3747711299,141,26.1,3749009599,178,,3747711301,212,15.1,3747711303,213,0.2,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885127,3,49,1,0,39,bi1fxjrncd0ram0oi7ja1jyuo,1,30.9,74.8,2022-08-31T18:46:00.202Z,2022-09-01T05:54:54Z,,,,,,,,,,,,,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885221,4,1,1,0,40,bi1fxjrncd0ram0oi7ja1jyuo,1,30.5,81.4,2022-08-31T18:46:01.580Z,2022-09-01T05:55:02Z,3749009807,178,,3747711611,213,3.8,3747711613,1,,3747711607,141,48.8,3747711609,212,35.7,3747711605,140,3.8,3747711603,56,Back,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885271,5,1,1,0,45,bi1fxjrncd0ram0oi7ja1jyuo,0,7.2,42.8,2022-08-31T18:46:06.827Z,2022-09-01T05:55:07Z,3747711843,212,31.4,3747711841,141,59.9,3747711835,155,,3747711845,213,0.4,3747711839,140,35.0,3747711837,56,Back,3749009855,178,,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885285,19,49,1,0,47,gi0l1habji5hpgar77dl5jqe,1,60.4,39.8,2022-08-31T18:46:08.515Z,2022-09-01T05:55:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885313,21,50,1,0,47,gi0l1habji5hpgar77dl5jqe,1,58.8,43.2,2022-08-31T18:46:08.796Z,2022-09-01T05:55:19Z,3747712047,56,Center,3747712101,233,6,3747712051,286,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885305,6,7,1,0,47,bi1fxjrncd0ram0oi7ja1jyuo,0,41.2,56.8,2022-08-31T18:46:09.017Z,2022-09-01T05:55:24Z,3747712009,285,,3747712007,56,Back,3748280133,384,,3749010107,178,,3747712097,233,21,,,,,,,,,,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885303,20,43,1,0,50,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-08-31T18:46:11.814Z,2022-08-31T18:46:16Z,3747712005,285,0,3747712003,56,Center,3747712315,144,7,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885401,22,1,1,0,50,gi0l1habji5hpgar77dl5jqe,1,53.3,47,2022-08-31T18:46:12.020Z,2022-09-01T05:55:30Z,3749010195,178,,3747712477,140,45.9,3747712479,141,32.6,3747712481,212,12.5,3747712483,213,4.0,3747712475,56,Back,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885473,23,1,1,0,55,gi0l1habji5hpgar77dl5jqe,1,45,34.9,2022-08-31T18:46:16.601Z,2022-09-01T05:55:35Z,3749010259,178,,3747712775,140,38.0,3747712785,212,27.2,3747712781,141,73.4,3747712773,56,Back,3747712787,213,1.8,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454138449,1501,43,1,0,59,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-08-31T18:46:20.901Z,2022-09-01T07:08:16Z,3749077479,144,82,3749077457,178,0,,,,,,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885501,24,1,1,1,0,gi0l1habji5hpgar77dl5jqe,1,38.5,72.6,2022-08-31T18:46:22.059Z,2022-09-01T05:55:41Z,3749010333,178,,3747712927,140,46.9,3747712929,141,59.8,3747712931,212,12.4,3747712933,213,5.5,3747712925,56,Back,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885525,25,1,1,1,1,gi0l1habji5hpgar77dl5jqe,1,46.4,59.6,2022-08-31T18:46:22.997Z,2022-09-01T05:55:54Z,3747713041,140,40.0,3747713045,212,15.5,3747713043,141,80.2,3747713047,213,2.0,3747713039,56,Back,3749010549,178,,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885601,26,1,1,1,3,gi0l1habji5hpgar77dl5jqe,1,40.6,79.1,2022-08-31T18:46:24.763Z,2022-09-01T05:56:02Z,3747713469,213,1.1,3749010689,178,,3747713467,212,13.6,3747713465,141,96.6,3747713463,140,46.9,3747713461,56,Back,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885669,27,1,1,1,7,gi0l1habji5hpgar77dl5jqe,1,44.3,95.1,2022-08-31T18:46:28.250Z,2022-09-01T05:56:08Z,3747713767,140,32.9,3747713769,141,87.2,3747713771,212,13.1,3747713773,213,3.6,3747713765,56,Back,3749010789,178,,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885765,28,1,1,1,10,gi0l1habji5hpgar77dl5jqe,1,33,87.2,2022-08-31T18:46:31.120Z,2022-09-01T05:56:15Z,3749010877,178,,3747714279,213,0.6,3747714277,212,8.4,3747714275,141,93.9,3747714273,140,39.7,3747714271,56,Back,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885799,29,1,1,1,14,gi0l1habji5hpgar77dl5jqe,1,39.9,87.6,2022-08-31T18:46:35.516Z,2022-09-01T05:56:21Z,3747714467,141,35.9,3747714469,212,38.5,3747714465,140,25.0,3747714463,56,Back,3747714473,1,,3747714471,213,4.3,3749010955,178,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885851,30,1,1,1,17,gi0l1habji5hpgar77dl5jqe,1,25.9,36.8,2022-08-31T18:46:38.518Z,2022-09-01T05:56:26Z,3747714685,141,63.7,3747714681,140,22.8,3747714689,213,1.7,3747714687,212,18.6,3747714677,56,Back,3749011031,178,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885887,31,1,1,1,20,gi0l1habji5hpgar77dl5jqe,1,23.1,57.2,2022-08-31T18:46:41.666Z,2022-09-01T05:56:31Z,3747714871,140,19.5,3747714875,212,15.8,3747714873,141,34.7,3749011105,178,,3747714869,56,Back,3747714877,213,4.5,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885909,32,1,1,1,23,gi0l1habji5hpgar77dl5jqe,1,19.3,33.9,2022-08-31T18:46:44.308Z,2022-09-01T05:56:36Z,3747715009,141,19.0,3747715007,140,23.6,3747715005,56,Back,3749011161,178,,3747715011,212,11.1,3747715013,213,5.1,,,,,,,40msbo4o5bwx0oeuz4743w161,L. Østigård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885965,33,1,1,1,25,gi0l1habji5hpgar77dl5jqe,1,23.4,17.8,2022-08-31T18:46:46.264Z,2022-09-01T05:56:42Z,3747715309,56,Back,3749011265,178,,3747715311,140,29.1,3747715313,141,5.5,3747715315,212,10.3,3747715317,213,5.3,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885991,34,1,1,1,27,gi0l1habji5hpgar77dl5jqe,0,29,4.5,2022-08-31T18:46:48.657Z,2022-09-01T05:56:48Z,3747715447,213,5.9,3747715439,56,Back,3747715445,212,10.1,3747715441,140,37.9,3747715443,141,0.0,3749011379,178,,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886007,7,5,1,1,29,bi1fxjrncd0ram0oi7ja1jyuo,1,59.8,101.4,2022-08-31T18:46:50.406Z,2022-09-01T05:56:54Z,3747715527,347,,3747715525,56,Left,3747715541,233,35,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885995,35,5,1,1,29,gi0l1habji5hpgar77dl5jqe,0,40.2,-1.4,2022-08-31T18:46:50.406Z,2022-09-01T05:56:54Z,3747715461,56,Back,3747715463,347,,3747715553,233,7,,,,,,,,,,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886127,8,1,1,1,36,bi1fxjrncd0ram0oi7ja1jyuo,1,57.2,100,2022-08-31T18:46:57.626Z,2022-09-01T05:56:59Z,3747716131,140,35.0,3747716133,141,92.3,3747716135,212,24.1,3747716127,107,,3747716129,56,Back,3747716139,1,,3747716137,213,3.4,,,,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886181,9,1,1,1,39,bi1fxjrncd0ram0oi7ja1jyuo,1,33.5,89.1,2022-08-31T18:47:00.536Z,2022-09-01T05:57:04Z,3747716421,213,4.6,3747716419,212,31.4,3749011631,178,,3747716413,140,31.2,3747716415,141,43.1,3747716411,56,Back,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886195,10,1,1,1,43,bi1fxjrncd0ram0oi7ja1jyuo,1,31,44.9,2022-08-31T18:47:04.504Z,2022-09-01T05:57:11Z,3747716485,140,29.9,3747716483,56,Back,3747716491,213,1.6,3749011747,178,,3747716489,212,21.4,3747716487,141,76.3,,,,,,,44g3gj1lpougjwjpq9houab4l,A. Tuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886239,11,1,1,1,44,bi1fxjrncd0ram0oi7ja1jyuo,1,29.3,77.3,2022-08-31T18:47:05.849Z,2022-09-01T05:57:17Z,3747716773,212,22.1,3747716771,141,55.0,3747716775,213,3.9,3749011837,178,,3747716769,140,14.0,3747716767,56,Back,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886299,12,1,1,1,47,bi1fxjrncd0ram0oi7ja1jyuo,0,14.1,54,2022-08-31T18:47:08.388Z,2022-09-01T05:57:22Z,3747717029,1,,3747717027,213,0.7,3747717017,155,,3747717019,56,Back,3747717023,141,100.0,3747717021,140,48.0,3747717025,212,48.0,3749011953,178,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886303,13,5,1,1,49,bi1fxjrncd0ram0oi7ja1jyuo,0,46.4,101.8,2022-08-31T18:47:10.817Z,2022-09-01T05:57:29Z,3747717051,347,,3747717049,56,Back,3747717827,233,36,,,,,,,,,,,,,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886467,36,5,1,1,49,gi0l1habji5hpgar77dl5jqe,1,53.6,-1.8,2022-08-31T18:47:10.817Z,2022-09-01T05:57:28Z,3747717793,347,,3747717791,56,Right,3747717797,233,13,,,,,,,,,,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886509,37,1,1,1,59,gi0l1habji5hpgar77dl5jqe,1,47.4,0,2022-08-31T18:47:20.667Z,2022-09-01T05:57:37Z,3747718059,212,15.3,3747718057,141,9.3,3747718061,213,2.7,3747718053,56,Back,3747718051,107,,3747718055,140,34.5,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886555,38,1,1,2,3,gi0l1habji5hpgar77dl5jqe,1,32.6,19.1,2022-08-31T18:47:24.396Z,2022-09-01T05:57:41Z,3747718315,141,67.8,3747718313,140,34.8,3747718311,56,Back,3747718321,1,,3747718319,213,1.5,3749012251,178,,3747718317,212,33.2,,,,40msbo4o5bwx0oeuz4743w161,L. Østigård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
