id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2541931063,415,74,2,47,40,bqbbqm98ud8obe45ds9ohgyrd,1,9.8,6,2023-04-30T19:53:59.178Z,2023-05-01T01:44:41Z,4241382747,233,457,4241382475,285,,4241382473,56,Back,4242244025,178,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931079,416,5,2,47,41,bqbbqm98ud8obe45ds9ohgyrd,0,12.4,-1.8,2023-04-30T19:53:59.510Z,2023-05-01T01:44:45Z,4241382527,347,,4241382751,233,458,4241382525,56,Back,,,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931115,458,5,2,47,41,ej5er0oyngdw138yuumwqbyqt,1,87.6,101.8,2023-04-30T19:53:59.510Z,2023-05-01T01:44:45Z,4241382697,56,Left,4241382743,233,416,4241382699,347,,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931167,459,1,2,47,56,ej5er0oyngdw138yuumwqbyqt,1,87.2,100,2023-04-30T19:54:14.517Z,2023-05-01T01:44:50Z,4241382947,213,5.2,4241382941,140,92.1,4241382943,141,88.1,4241382937,107,,4241382939,56,Left,4241382945,212,10.6,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931191,460,1,2,47,56,ej5er0oyngdw138yuumwqbyqt,1,92.1,88.1,2023-04-30T19:54:15.431Z,2023-05-01T01:44:55Z,4241383063,56,Left,4241383075,213,1.9,4242244565,178,,4241383065,140,90.4,4241383069,141,95.1,4241383071,212,5.1,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931193,417,45,2,48,0,bqbbqm98ud8obe45ds9ohgyrd,0,6.6,6.7,2023-04-30T19:54:18.690Z,2023-05-01T01:45:01Z,4241383081,285,,4241383187,233,461,4241383079,56,Back,,,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931205,461,3,2,48,0,ej5er0oyngdw138yuumwqbyqt,1,93.4,93.3,2023-04-30T19:54:18.690Z,2023-05-01T01:45:01Z,4241383157,286,,4241786141,465,,4242244753,178,,4241383175,233,417,4241383155,56,Left,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931231,462,1,2,48,1,ej5er0oyngdw138yuumwqbyqt,1,97.8,96.3,2023-04-30T19:54:20.146Z,2023-05-01T01:45:05Z,4241383263,155,,4241383273,213,4.3,4241383261,2,,4241383271,212,33.9,4241786559,224,,4241786561,72,,4241383267,140,84.5,4241383269,141,50.8,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,4241383275,1,,4242244829,178,4241383265,56,,,,,,,,,Center,,,,,,,,,,,,,,,
2541931247,463,1,2,48,3,ej5er0oyngdw138yuumwqbyqt,1,84.5,50.8,2023-04-30T19:54:22.029Z,2023-05-01T01:45:11Z,4241383323,140,87.6,4241383319,3,,4241383325,141,63.9,4241383329,213,1.2,4242245041,388,,4241383327,212,9.5,4241383321,56,Center,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097123,1187,43,2,48,5,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-04-30T19:54:23.607Z,2023-05-01T02:39:18Z,4242310067,144,67,4242285043,233,1111,,,,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097121,1111,43,2,48,5,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2023-04-30T19:54:23.608Z,2023-05-01T02:39:18Z,4242310069,144,67,4242285059,233,1187,,,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931249,464,61,2,48,5,ej5er0oyngdw138yuumwqbyqt,0,88.2,65,2023-04-30T19:54:23.617Z,2023-05-01T02:39:38Z,4242245159,178,,4241383333,56,Center,,,,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931255,419,49,2,48,5,bqbbqm98ud8obe45ds9ohgyrd,1,11.1,33.6,2023-04-30T19:54:23.677Z,2023-05-01T02:39:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102053,1297,67,2,48,5,bqbbqm98ud8obe45ds9ohgyrd,1,10.9,32.8,2023-04-30T19:54:23.716Z,2023-05-01T02:43:11Z,4242310245,233,1528,,,,,,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542102051,1528,67,2,48,5,ej5er0oyngdw138yuumwqbyqt,0,89.1,67.2,2023-04-30T19:54:23.717Z,2023-05-01T02:39:30Z,4242310249,233,1297,,,,,,,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931251,418,43,2,48,6,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2023-04-30T19:54:24.613Z,2023-04-30T22:34:05Z,4241787113,383,0,4241383341,56,Back,4241788679,144,7,4241383363,233,464,4241383343,285,0,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931281,420,1,2,48,7,bqbbqm98ud8obe45ds9ohgyrd,1,11.1,30.4,2023-04-30T19:54:25.893Z,2023-05-01T01:45:30Z,4241383469,140,15.7,4241383467,56,Back,4241383471,141,17.3,4241383473,212,10.1,4242245545,389,,4241383475,213,5.2,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931283,421,1,2,48,9,bqbbqm98ud8obe45ds9ohgyrd,0,17.6,16.6,2023-04-30T19:54:27.487Z,2023-05-01T01:45:46Z,4241383479,56,Back,4241383483,141,19.4,4241383533,233,465,4241383485,212,5.0,4242245949,178,,4241383537,286,,4241383487,213,0.4,4241383481,140,22.0,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,4241383531,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931291,465,74,2,48,9,ej5er0oyngdw138yuumwqbyqt,1,71,82,2023-04-30T19:54:27.780Z,2023-05-01T01:45:50Z,4241383529,285,,4241383567,233,421,4241383527,56,Left,4242246091,178,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931303,466,1,2,48,10,ej5er0oyngdw138yuumwqbyqt,0,72,82.9,2023-04-30T19:54:28.759Z,2023-05-01T01:45:54Z,4241383589,141,83.8,4241383605,236,,4241383591,212,3.6,4241383587,140,75.4,4241383607,233,422,4241383593,213,0.2,4241383585,56,Left,4242246211,178,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,4241383611,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931301,422,74,2,48,10,bqbbqm98ud8obe45ds9ohgyrd,1,17.3,18.6,2023-04-30T19:54:28.882Z,2023-05-01T01:45:56Z,4241383619,233,466,4242246267,178,,4241383581,56,Back,4241383583,285,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931319,423,50,2,48,11,bqbbqm98ud8obe45ds9ohgyrd,1,18.7,5.6,2023-04-30T19:54:30.220Z,2023-05-01T01:46:12Z,4241385395,233,473,4241383659,56,Back,4241384795,285,,,,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931673,473,7,2,48,12,ej5er0oyngdw138yuumwqbyqt,1,81.3,94.4,2023-04-30T19:54:31.438Z,2023-05-01T01:46:15Z,4241385355,233,423,4241385349,56,Left,4242246769,178,,4241385351,286,,4241789899,383,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931323,467,49,2,48,13,ej5er0oyngdw138yuumwqbyqt,1,73.4,84,2023-04-30T19:54:32.204Z,2023-05-01T01:46:18Z,,,,,,,,,,,,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931329,424,45,2,48,14,bqbbqm98ud8obe45ds9ohgyrd,0,24.4,11.8,2023-04-30T19:54:32.653Z,2023-05-01T01:46:25Z,4241383689,285,,4241383745,233,468,4241383687,56,Back,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931339,468,3,2,48,14,ej5er0oyngdw138yuumwqbyqt,1,75.6,88.2,2023-04-30T19:54:32.653Z,2023-05-01T01:46:25Z,4241383737,233,424,4242247015,178,,4241790361,464,,4241383719,286,,4241383717,56,Left,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931341,469,61,2,48,15,ej5er0oyngdw138yuumwqbyqt,0,68.2,83.8,2023-04-30T19:54:34.008Z,2023-05-01T01:46:32Z,4242247133,178,,4241383721,56,Left,,,,,,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931353,425,49,2,48,16,bqbbqm98ud8obe45ds9ohgyrd,1,13.5,14,2023-04-30T19:54:34.761Z,2023-05-01T01:46:35Z,,,,,,,,,,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931369,426,1,2,48,19,bqbbqm98ud8obe45ds9ohgyrd,1,9.9,14.5,2023-04-30T19:54:38.335Z,2023-05-01T01:46:41Z,4241383845,141,26.8,4241383843,140,4.7,4242247503,178,,4241383841,56,Back,4241383849,213,2.1,4241383847,212,10.0,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931399,427,1,2,48,20,bqbbqm98ud8obe45ds9ohgyrd,0,4.7,26.8,2023-04-30T19:54:39.096Z,2023-05-01T01:46:44Z,4241384001,141,0.0,4241383999,140,50.3,4241384007,1,,4241383997,56,Right,4242247611,178,,4241383995,157,,4241384005,213,5.9,4241384003,212,51.4,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931403,428,5,2,48,25,bqbbqm98ud8obe45ds9ohgyrd,0,45.5,-1.3,2023-04-30T19:54:43.649Z,2023-05-01T01:46:49Z,4241384025,347,,4241384911,233,470,4241384023,56,Back,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931579,470,5,2,48,25,ej5er0oyngdw138yuumwqbyqt,1,54.5,101.3,2023-04-30T19:54:43.649Z,2023-05-01T01:46:49Z,4241384891,56,Left,4241384905,233,428,4241384893,347,,,,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931609,471,1,2,48,45,ej5er0oyngdw138yuumwqbyqt,1,61.1,100,2023-04-30T19:55:04.344Z,2023-05-01T01:46:58Z,4241385207,210,15,4241385035,212,16.0,4241385033,141,84.3,4241385029,56,Left,4241385031,140,71.1,4241385027,107,,4241385037,213,5.4,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2541931615,472,15,2,48,49,ej5er0oyngdw138yuumwqbyqt,1,73.8,67.6,2023-04-30T19:55:07.927Z,2023-05-01T01:46:59Z,4241385071,56,Center,4241385227,215,,4241385231,147,51.3,4241385267,233,429,4241385229,146,97.3,4241385109,20,,4241385219,55,471,4241385217,29,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,4242248089,178,,4241385223,102,4241385215,78,4241385067,22,,,50.7,4241385069,18,,,4241385225,103,4.4,,,,,,,,,,,,
2541931613,429,10,2,48,50,bqbbqm98ud8obe45ds9ohgyrd,1,2.3,48.4,2023-04-30T19:55:09.020Z,2023-05-01T01:47:01Z,4241385159,177,,4241385161,179,,4241792691,376,,4241385061,182,,4241385063,56,Back,4241385187,233,472,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931623,430,52,2,48,51,bqbbqm98ud8obe45ds9ohgyrd,1,2.3,48.4,2023-04-30T19:55:09.487Z,2023-05-01T01:47:08Z,4241792955,376,,4242248397,179,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931675,431,1,2,48,58,bqbbqm98ud8obe45ds9ohgyrd,1,7.4,45.5,2023-04-30T19:55:16.673Z,2023-05-01T01:47:18Z,4241385363,123,,4241385373,213,5.5,4241385365,56,Back,4242248657,178,,4241385367,140,19.7,4241385369,141,26.0,4241385371,212,18.5,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931693,432,1,2,48,59,bqbbqm98ud8obe45ds9ohgyrd,1,19.7,26,2023-04-30T19:55:17.858Z,2023-05-01T01:47:23Z,4241385465,56,Back,4241385473,213,5.4,4241385471,212,14.0,4241385469,141,10.0,4242248839,178,,4241385467,140,28.1,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931711,433,1,2,49,2,bqbbqm98ud8obe45ds9ohgyrd,1,28.2,10,2023-04-30T19:55:21.072Z,2023-05-01T01:47:32Z,4241385545,141,9.7,4241385543,140,36.6,4242249181,178,,4241385541,56,Back,4241385549,213,6.3,4241385547,212,8.8,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931727,434,1,2,49,3,bqbbqm98ud8obe45ds9ohgyrd,1,36.6,9.7,2023-04-30T19:55:21.806Z,2023-05-01T01:47:35Z,4241385615,141,10.8,4242249303,178,,4241385613,140,26.7,4241385611,56,Back,4241385617,212,10.4,4241385619,213,3.1,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931733,435,3,2,49,5,bqbbqm98ud8obe45ds9ohgyrd,0,29.2,9.6,2023-04-30T19:55:24.285Z,2023-05-01T01:47:38Z,4241385745,233,474,4241385637,56,Back,4241794013,465,,4241385639,285,,4242249389,178,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931747,474,7,2,49,5,ej5er0oyngdw138yuumwqbyqt,1,70.8,90.4,2023-04-30T19:55:24.411Z,2023-05-01T01:47:42Z,4241385701,286,,4242249553,178,,4241385699,56,Left,4241385713,233,435,4241793733,383,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931749,475,49,2,49,7,ej5er0oyngdw138yuumwqbyqt,1,69.3,94,2023-04-30T19:55:26.294Z,2023-05-01T01:47:44Z,,,,,,,,,,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931757,476,1,2,49,7,ej5er0oyngdw138yuumwqbyqt,0,72.1,96.5,2023-04-30T19:55:26.325Z,2023-05-01T01:47:47Z,4241385773,212,9.5,4242249705,178,,4241385775,213,5.2,4241385767,56,Left,4241385769,140,76.6,4241385771,141,84.4,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931759,436,49,2,49,8,bqbbqm98ud8obe45ds9ohgyrd,1,18.3,15.4,2023-04-30T19:55:27.027Z,2023-05-01T01:47:50Z,,,,,,,,,,,,,,,,,,,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931769,437,1,2,49,9,bqbbqm98ud8obe45ds9ohgyrd,1,18.3,15.4,2023-04-30T19:55:27.641Z,2023-05-01T01:47:53Z,4241385811,140,22.8,4242249909,178,,4241385817,213,5.4,4241385809,56,Back,4241385815,212,7.7,4241385813,141,6.5,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931785,438,1,2,49,11,bqbbqm98ud8obe45ds9ohgyrd,1,23.6,6.5,2023-04-30T19:55:29.495Z,2023-05-01T01:47:55Z,4241385859,56,Back,4241385861,140,27.0,4242249985,178,,4241385867,213,0.9,4241385865,212,5.6,4241385863,141,12.8,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931795,439,1,2,49,12,bqbbqm98ud8obe45ds9ohgyrd,0,28.8,11.7,2023-04-30T19:55:30.711Z,2023-05-01T01:47:59Z,4241385917,141,5.2,4241385919,212,6.5,4242250099,178,,4241385913,56,Back,4241385915,140,33.4,4241385921,213,5.5,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931819,477,8,2,49,13,ej5er0oyngdw138yuumwqbyqt,1,61.7,95.4,2023-04-30T19:55:31.719Z,2023-05-01T01:48:06Z,4241795127,385,,4241386047,56,Left,4242250365,389,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931849,440,5,2,49,13,bqbbqm98ud8obe45ds9ohgyrd,1,34.6,-2,2023-04-30T19:55:32.147Z,2023-05-01T01:48:10Z,4241386209,347,,4241386207,56,Back,4241386215,233,478,,,,,,,,,,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931821,478,5,2,49,13,ej5er0oyngdw138yuumwqbyqt,0,65.4,102,2023-04-30T19:55:32.147Z,2023-05-01T01:48:10Z,4241386067,347,,4241386225,233,440,4241386065,56,Left,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931883,441,1,2,49,26,bqbbqm98ud8obe45ds9ohgyrd,1,32.8,0,2023-04-30T19:55:45.069Z,2023-05-01T01:48:17Z,4241386425,213,1.1,4241386423,212,22.0,4241386417,56,Back,4241386419,140,42.1,4241386415,107,,4241386421,141,27.0,4241386427,1,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931891,442,61,2,49,30,bqbbqm98ud8obe45ds9ohgyrd,0,49.2,24.3,2023-04-30T19:55:49.074Z,2023-05-01T01:48:22Z,4242250847,178,,4241386453,56,Back,,,,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931899,479,49,2,49,31,ej5er0oyngdw138yuumwqbyqt,1,43.2,71.6,2023-04-30T19:55:50.253Z,2023-05-01T01:48:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931921,480,1,2,49,32,ej5er0oyngdw138yuumwqbyqt,1,43.2,71.6,2023-04-30T19:55:50.766Z,2023-05-01T01:48:30Z,4241386545,213,5.2,4241386539,140,53.3,4241386537,56,Center,4241386543,212,21.3,4241386541,141,44.4,4242251015,178,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931953,481,1,2,49,36,ej5er0oyngdw138yuumwqbyqt,1,65,45.5,2023-04-30T19:55:55.152Z,2023-05-01T01:48:39Z,4241386963,210,15,4241386657,141,62.4,4241386659,212,13.0,4241386661,213,1.1,4241386651,56,Center,4242251107,178,,4241386655,140,70.7,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2541931957,482,15,2,49,39,ej5er0oyngdw138yuumwqbyqt,1,75.7,67,2023-04-30T19:55:58.201Z,2023-05-01T01:48:40Z,4241386705,56,Center,4241386997,147,52.2,4241386981,133,,4241386727,72,,4241386991,103,20.3,4241387005,233,443,4241386989,102,46.9,4241386701,22,,bdb6j168crcrwje9k0titxv55,L. Ferguson,4241386995,146,98.4,4241386979,29,4241386977,81,4242251261,178,,,,4241386703,18,,,4241386993,215,,4241386983,55,481,,,,,,,,,
2541931961,443,10,2,49,41,bqbbqm98ud8obe45ds9ohgyrd,1,2.1,50.2,2023-04-30T19:55:59.523Z,2023-05-01T01:48:42Z,4241386719,178,,4241386723,56,Back,4241797845,378,,4241386849,233,482,4241386721,182,,4241386793,176,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931963,444,52,2,49,41,bqbbqm98ud8obe45ds9ohgyrd,1,2.1,50.2,2023-04-30T19:55:59.551Z,2023-05-01T01:48:47Z,4242251427,178,,4241798171,378,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541931991,445,1,2,49,45,bqbbqm98ud8obe45ds9ohgyrd,1,7.8,52.7,2023-04-30T19:56:04.363Z,2023-05-01T01:48:50Z,4241386901,56,Back,4241386907,212,31.3,4242251523,178,,4241386909,213,0.9,4241386905,141,90.1,4241386927,287,,4241386903,140,25.2,4241386899,123,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541932021,446,1,2,49,47,bqbbqm98ud8obe45ds9ohgyrd,1,25.2,92.3,2023-04-30T19:56:05.470Z,2023-05-01T01:48:55Z,4241387063,213,3.7,4241387055,56,Back,4242251669,178,,4241387057,140,18.0,4241387061,212,8.8,4241387059,141,85.7,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541932039,447,1,2,49,49,bqbbqm98ud8obe45ds9ohgyrd,1,18,85.7,2023-04-30T19:56:07.710Z,2023-05-01T01:48:59Z,4241387161,141,73.3,4241387159,140,4.0,4241387165,213,3.7,4241387157,56,Back,4242251815,178,,4241387163,212,16.9,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541932057,448,1,2,49,52,bqbbqm98ud8obe45ds9ohgyrd,0,5.5,76.7,2023-04-30T19:56:11.294Z,2023-05-01T01:49:00Z,4241387223,56,Back,4241387219,155,,4241387225,140,35.1,4241387229,212,31.1,4241387227,141,76.6,4242251843,178,,4241387231,213,6.3,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542098001,1239,67,2,49,54,ej5er0oyngdw138yuumwqbyqt,1,64.1,25.6,2023-04-30T19:56:13.004Z,2023-05-01T02:38:09Z,4242289597,233,1138,,,,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542097997,1138,67,2,49,54,bqbbqm98ud8obe45ds9ohgyrd,0,35.9,74.4,2023-04-30T19:56:13.005Z,2023-05-01T02:40:46Z,4242289601,233,1239,,,,,,,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541932075,483,61,2,49,56,ej5er0oyngdw138yuumwqbyqt,0,61.8,33,2023-04-30T19:56:14.529Z,2023-05-01T01:49:06Z,4242251981,21,,4241387301,56,Center,4242251983,178,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541932083,449,43,2,49,56,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2023-04-30T19:56:15.413Z,2023-04-30T19:56:20Z,4241387347,285,0,4241387497,144,7,4241387345,56,Back,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541932089,450,1,2,49,57,bqbbqm98ud8obe45ds9ohgyrd,1,39.7,64.4,2023-04-30T19:56:16.061Z,2023-05-01T01:50:03Z,4241387399,56,Back,4241387413,213,4.9,4241387405,141,48.7,4241387409,212,10.9,4242253491,178,,4241387401,140,41.8,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541932097,451,1,2,49,58,bqbbqm98ud8obe45ds9ohgyrd,0,42.3,48.1,2023-04-30T19:56:17.429Z,2023-05-01T01:50:06Z,4241387445,140,57.3,4241387451,213,0.1,4241387443,56,Center,4242253569,178,,4241387447,141,49.9,4241387449,212,15.8,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
