id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value,qualifier/16/value,qualifier/17/value,assist
2505951167,83,49,1,7,19,7gnly6999wao1xarwct4p8fe9,1,25.1,31.6,2023-02-10T19:55:10.160Z,2023-02-11T02:53:20Z,,,,,,,,,,,,,,,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951181,84,1,1,7,19,7gnly6999wao1xarwct4p8fe9,1,24.6,31.2,2023-02-10T19:55:10.228Z,2023-02-11T02:53:29Z,4022919981,141,22.9,4022919977,56,Back,4022919985,213,3.5,4023457393,178,,4022919983,212,15.4,4022919979,140,11.0,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951189,85,1,1,7,20,7gnly6999wao1xarwct4p8fe9,0,11.1,25,2023-02-10T19:55:11.498Z,2023-02-11T02:53:32Z,4022920023,212,55.3,4023457867,178,,4022920019,140,62.0,4022920021,141,4.1,4022920027,1,,4022920025,213,6.0,4022920015,157,,4022920017,56,Right,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951195,71,49,1,7,24,9dntj5dioj5ex52yrgwzxrq9l,1,31,97.8,2023-02-10T19:55:15.977Z,2023-02-11T02:53:41Z,,,,,,,,,,,,,,,,,,,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951213,72,1,1,7,26,9dntj5dioj5ex52yrgwzxrq9l,1,31,98.3,2023-02-10T19:55:17.103Z,2023-02-11T02:53:44Z,4022920225,213,4.0,4022920221,141,64.5,4022920217,56,Back,4023457999,178,,4022920223,212,30.8,4022920219,140,11.5,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951253,73,1,1,7,30,9dntj5dioj5ex52yrgwzxrq9l,1,10.1,63.6,2023-02-10T19:55:21.496Z,2023-02-11T02:53:47Z,4023458073,178,,4022920413,213,5.4,4022920409,141,26.3,4022920411,212,33.5,4022920407,140,30.9,4022920405,56,Back,4022920415,1,,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951295,74,1,1,7,37,9dntj5dioj5ex52yrgwzxrq9l,1,27.6,21.8,2023-02-10T19:55:28.145Z,2023-02-11T02:53:55Z,4023458179,178,,4022920643,212,20.6,4022920637,56,Back,4022920641,141,37.4,4022920639,140,44.4,4022920645,213,0.5,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951299,75,4,1,7,38,9dntj5dioj5ex52yrgwzxrq9l,1,43.3,38.3,2023-02-10T19:55:29.828Z,2023-02-11T02:54:13Z,4022920659,265,,4022920661,286,,4022920653,13,,4022920761,233,86,4022920657,152,,4022920655,56,Back,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951313,86,4,1,7,38,7gnly6999wao1xarwct4p8fe9,0,56.7,61.7,2023-02-10T19:55:29.829Z,2023-02-11T02:54:12Z,4022920739,285,,4022920733,56,Center,4023458309,178,,4022920737,265,,4022920735,152,,4022920767,233,75,4022920731,13,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951423,77,1,1,7,56,9dntj5dioj5ex52yrgwzxrq9l,1,47.4,46,2023-02-10T19:55:47.157Z,2023-02-11T02:54:22Z,4022921217,56,Back,4022921221,141,77.9,4023099037,5,,4022921225,213,2.2,4023458389,178,,4022921219,140,33.6,4022921223,212,26.1,4023099039,152,,9sxg58hszjq17avxgumftdu22,S. Tonali,,4023099491,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951431,78,1,1,8,1,9dntj5dioj5ex52yrgwzxrq9l,1,31.9,78.3,2023-02-10T19:55:52.488Z,2023-02-11T02:54:26Z,4022921265,212,12.7,4022921259,56,Back,4022921261,140,41.3,4023458431,178,,4022921269,213,0.7,4022921263,141,90.0,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951415,76,43,1,8,1,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-02-10T19:55:52.842Z,2023-02-10T20:42:02Z,4023098925,144,1,4022921175,56,Back,4022921177,140,45.6,4022921181,212,15.1,4022921171,5,0,4023098707,189,0,4022921179,141,54.0,4022921183,213,0.7,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,4022921173,152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951449,79,1,1,8,4,9dntj5dioj5ex52yrgwzxrq9l,1,41,90,2023-02-10T19:55:55.550Z,2023-02-11T02:54:31Z,4023458487,178,,4022921365,56,Back,4022921369,140,27.6,4022921373,141,59.6,4022921383,213,4.1,4022921379,212,25.0,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951475,80,1,1,8,7,9dntj5dioj5ex52yrgwzxrq9l,1,27.6,58.2,2023-02-10T19:55:58.697Z,2023-02-11T02:54:34Z,4022921479,141,10.9,4022921483,213,4.8,4023458499,178,,4022921485,1,,4022921475,56,Back,4022921477,140,31.3,4022921481,212,32.4,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951513,81,1,1,8,10,9dntj5dioj5ex52yrgwzxrq9l,1,33.3,10.9,2023-02-10T19:56:01.124Z,2023-02-11T02:54:38Z,4022921663,141,11.8,4023458571,178,,4022921661,140,46.8,4022921659,56,Back,4022921667,213,0.0,4022921665,212,14.2,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951523,82,1,1,8,17,9dntj5dioj5ex52yrgwzxrq9l,1,41.5,4.9,2023-02-10T19:56:08.986Z,2023-02-11T02:54:44Z,4022921743,212,11.0,4022921737,56,Back,4022921745,213,3.1,4022921741,141,5.2,4022921739,140,31.0,4023458661,178,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951531,83,1,1,8,20,9dntj5dioj5ex52yrgwzxrq9l,1,32,7.6,2023-02-10T19:56:11.295Z,2023-02-11T02:54:47Z,4023458687,178,,4022921793,140,22.2,4022921799,213,2.3,4022921791,56,Back,4022921795,141,25.6,4022921797,212,16.0,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951537,84,1,1,8,23,9dntj5dioj5ex52yrgwzxrq9l,1,22.2,24.2,2023-02-10T19:56:14.592Z,2023-02-11T02:54:50Z,4022921855,56,Back,4022921857,140,29.3,4022921863,213,5.2,4023458747,178,,4022921859,141,1.9,4022921861,212,16.9,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951567,85,1,1,8,26,9dntj5dioj5ex52yrgwzxrq9l,1,25,1.6,2023-02-10T19:56:17.500Z,2023-02-11T02:54:54Z,4022922035,141,6.8,4022922037,212,4.3,4022922031,56,Back,4022922039,213,1.0,4023458783,178,,4022922033,140,27.3,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951579,86,1,1,8,29,9dntj5dioj5ex52yrgwzxrq9l,0,27.3,2,2023-02-10T19:56:20.450Z,2023-02-11T02:54:57Z,4022922119,140,46.8,4022922117,56,Back,4022922115,155,,4023458821,178,,4022922125,213,0.5,4022922121,141,17.3,4022922123,212,23.0,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951591,88,1,1,8,31,7gnly6999wao1xarwct4p8fe9,1,52.9,86.3,2023-02-10T19:56:22.122Z,2023-02-11T02:55:19Z,4023459053,178,,4022922203,56,Left,4022922209,212,18.4,4022922201,3,,4022922211,213,0.2,4022922205,140,70.1,4022922207,141,91.5,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951597,89,49,1,8,32,7gnly6999wao1xarwct4p8fe9,1,70.1,91.5,2023-02-10T19:56:23.275Z,2023-02-11T02:55:28Z,,,,,,,,,,,,,,,,,,,,,,,,,43rid94d7jz7u5ba4xzb8bbe2,M. Adopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951609,90,1,1,8,33,7gnly6999wao1xarwct4p8fe9,1,71.9,88.1,2023-02-10T19:56:24.330Z,2023-02-11T02:55:31Z,4022922275,56,Center,4022922277,140,68.7,4022922281,212,11.2,4022922279,141,72.4,4022922283,213,4.4,4023459237,178,,,,,,,,43rid94d7jz7u5ba4xzb8bbe2,M. Adopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951617,91,1,1,8,33,7gnly6999wao1xarwct4p8fe9,1,68.7,72.4,2023-02-10T19:56:25.081Z,2023-02-11T02:55:34Z,4022922329,140,77.0,4023459275,178,,4022922333,212,9.2,4022922327,56,Center,4022922335,213,5.9,4022922331,141,67.9,,,,,,,6egg2gwvxxqv2i9hrr0zg4yz8,G. Gineitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951621,92,1,1,8,35,7gnly6999wao1xarwct4p8fe9,1,76.4,67.3,2023-02-10T19:56:26.974Z,2023-02-11T02:55:36Z,4022922383,213,4.8,4022922379,141,45.2,4023459317,178,,4022922381,212,15.1,4022922377,140,77.8,4022922375,56,Center,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951655,93,1,1,8,36,7gnly6999wao1xarwct4p8fe9,0,77.8,45.2,2023-02-10T19:56:27.791Z,2023-02-11T02:55:39Z,4022922531,56,Center,4022922537,212,29.5,4022922535,141,76.3,4023459339,178,,4022922533,140,97.4,4022922539,213,0.8,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951659,87,49,1,8,41,9dntj5dioj5ex52yrgwzxrq9l,1,1,21.1,2023-02-10T19:56:32.441Z,2023-02-11T02:55:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951671,88,1,1,8,41,9dntj5dioj5ex52yrgwzxrq9l,1,1,21.1,2023-02-10T19:56:32.545Z,2023-02-11T02:55:46Z,4022922609,140,14.4,4022922613,212,18.9,4022922607,56,Back,4022922615,213,5.6,4022922611,141,2.5,4023459459,178,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951675,89,1,1,8,43,9dntj5dioj5ex52yrgwzxrq9l,1,12,5.8,2023-02-10T19:56:35.085Z,2023-02-11T02:55:50Z,4022922623,56,Back,4022922629,212,4.6,4023459493,178,,4022922625,140,8.2,4022922627,141,2.3,4022922631,213,3.7,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951693,90,1,1,8,44,9dntj5dioj5ex52yrgwzxrq9l,1,8.2,2.3,2023-02-10T19:56:35.826Z,2023-02-11T02:55:53Z,4022922717,56,Back,4022922721,141,37.4,4023459557,178,,4022922725,213,0.7,4022922727,1,,4022922719,140,34.4,4022922723,212,36.4,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951705,91,1,1,8,49,9dntj5dioj5ex52yrgwzxrq9l,1,32.4,39.8,2023-02-10T19:56:40.835Z,2023-02-11T02:55:57Z,4022922843,212,25.5,4022922837,56,Back,4023459577,178,,4022922845,213,1.6,4022922841,141,77.3,4022922839,140,32.1,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951717,92,1,1,8,53,9dntj5dioj5ex52yrgwzxrq9l,0,32.3,79.2,2023-02-10T19:56:44.654Z,2023-02-11T02:56:00Z,4022922923,212,18.2,4022922919,140,45.2,4022922921,141,61.4,4023459617,178,,4022922925,213,5.6,4022922917,56,Back,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951751,95,1,1,8,56,7gnly6999wao1xarwct4p8fe9,1,53.7,36.9,2023-02-10T19:56:47.101Z,2023-02-11T02:56:09Z,4022923091,213,5.9,4023459683,178,,4022923087,141,33.3,4022923085,140,59.5,4022923089,212,6.6,4022923083,56,Center,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951741,94,49,1,8,56,7gnly6999wao1xarwct4p8fe9,1,53.3,34.8,2023-02-10T19:56:47.106Z,2023-02-11T02:56:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951761,96,1,1,8,57,7gnly6999wao1xarwct4p8fe9,1,59.5,33.3,2023-02-10T19:56:48.694Z,2023-02-11T02:56:15Z,4022923133,56,Center,4022923141,213,0.8,4022923139,212,10.0,4023459731,178,,4022923137,141,43.4,4022923135,140,66.4,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951783,97,1,1,8,58,7gnly6999wao1xarwct4p8fe9,1,67.2,46.6,2023-02-10T19:56:49.605Z,2023-02-11T02:56:19Z,4023459759,178,,4022923251,56,Center,4022923257,212,8.2,4022923255,141,42.7,4022923253,140,59.8,4022923259,213,3.5,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951797,98,1,1,9,2,7gnly6999wao1xarwct4p8fe9,1,67.6,59.7,2023-02-10T19:56:53.667Z,2023-02-11T02:56:23Z,4022923329,140,63.4,4023459777,178,,4022923333,212,6.1,4022923327,56,Center,4022923331,141,66.0,4022923335,213,2.4,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951815,99,1,1,9,3,7gnly6999wao1xarwct4p8fe9,1,63.4,66,2023-02-10T19:56:54.990Z,2023-02-11T02:56:29Z,4022923425,212,7.3,4022923427,213,1.2,4022923421,140,65.9,4023459831,178,,4022923423,141,76.0,4022923419,56,Center,,,,,,,43rid94d7jz7u5ba4xzb8bbe2,M. Adopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951845,100,1,1,9,7,7gnly6999wao1xarwct4p8fe9,1,68.6,76.4,2023-02-10T19:56:58.880Z,2023-02-11T02:56:32Z,4022923575,212,13.7,4022923577,213,1.3,4022923571,140,72.6,4022923569,56,Left,4022923573,141,95.6,4023459865,178,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951865,101,1,1,9,11,7gnly6999wao1xarwct4p8fe9,1,70.8,87.2,2023-02-10T19:57:02.396Z,2023-02-11T02:56:52Z,4022923687,141,71.8,4022923679,56,Center,4022923683,140,78.0,4022923693,213,5.3,4022923691,212,12.9,4023460015,178,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951871,102,61,1,9,12,7gnly6999wao1xarwct4p8fe9,0,76.9,70.9,2023-02-10T19:57:03.875Z,2023-02-11T02:57:05Z,4023460147,178,,4022923715,56,Center,,,,,,,,,,,,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951879,93,49,1,9,13,9dntj5dioj5ex52yrgwzxrq9l,1,22.2,25.6,2023-02-10T19:57:04.265Z,2023-02-11T02:57:12Z,,,,,,,,,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951889,94,1,1,9,13,9dntj5dioj5ex52yrgwzxrq9l,1,22.2,25.6,2023-02-10T19:57:04.334Z,2023-02-11T02:57:15Z,4022923801,212,10.8,4022923797,140,31.9,4022923795,56,Back,4023460249,178,,4022923803,213,5.9,4022923799,141,20.3,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951895,95,1,1,9,17,9dntj5dioj5ex52yrgwzxrq9l,1,34.4,15.7,2023-02-10T19:57:08.307Z,2023-02-11T02:58:10Z,4023460545,178,,4022923833,140,31.0,4022923839,213,4.3,4022923831,56,Back,4022923835,141,2.6,4022923837,212,9.6,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951927,96,1,1,9,18,9dntj5dioj5ex52yrgwzxrq9l,1,31.7,3.8,2023-02-10T19:57:10.016Z,2023-02-11T02:58:15Z,4022924009,212,14.4,4022924003,56,Back,4023460563,178,,4022924007,141,22.3,4022924005,140,25.0,4022924011,213,2.1,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951939,97,1,1,9,23,9dntj5dioj5ex52yrgwzxrq9l,1,25.8,20.8,2023-02-10T19:57:14.608Z,2023-02-11T02:58:20Z,4022924075,140,34.3,4022924077,141,1.9,4022924081,213,5.3,4023460587,178,,4022924079,212,15.6,4022924073,56,Back,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951945,98,1,1,9,26,9dntj5dioj5ex52yrgwzxrq9l,1,32.6,6.1,2023-02-10T19:57:17.155Z,2023-02-11T02:58:22Z,4022924103,140,30.1,4022924109,213,1.8,4023460599,178,,4022924101,56,Back,4022924105,141,22.3,4022924107,212,11.3,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951977,99,1,1,9,27,9dntj5dioj5ex52yrgwzxrq9l,1,30.5,21.7,2023-02-10T19:57:19.049Z,2023-02-11T02:58:28Z,4022924251,213,3.7,4022924247,141,8.6,4022924245,140,18.3,4022924243,56,Back,4022924249,212,15.6,4023460641,178,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951989,100,1,1,9,31,9dntj5dioj5ex52yrgwzxrq9l,0,18.2,23.2,2023-02-10T19:57:22.518Z,2023-02-11T02:58:32Z,4022924309,213,0.4,4022924303,140,36.4,4022924305,141,35.9,4022924307,212,21.0,4023460657,178,,4022924301,56,Back,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951993,103,8,1,9,32,7gnly6999wao1xarwct4p8fe9,1,65.4,52.7,2023-02-10T19:57:23.866Z,2023-02-11T02:58:38Z,4023460723,178,,4022924331,56,Center,4023338773,384,,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505951995,104,49,1,9,34,7gnly6999wao1xarwct4p8fe9,1,71.1,49.7,2023-02-10T19:57:25.166Z,2023-02-11T02:58:42Z,,,,,,,,,,,,,,,,,,,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505952005,105,13,1,9,35,7gnly6999wao1xarwct4p8fe9,1,73.6,50.7,2023-02-10T19:57:26.325Z,2023-02-11T02:58:45Z,4022924671,121,,4022924681,102,41.3,4022924377,22,,4022924689,231,50.5,4022924685,215,,4022924687,230,97.8,4023460783,178,,4022924675,29,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,4022924677,55,103,4022924381,56,4022924673,87,4022924683,103,56.9,4022924497,72,,,Center,4022924379,18,,,,,,,,,,,,,,,,,,,,,,
2505952169,103,5,1,9,36,9dntj5dioj5ex52yrgwzxrq9l,1,-1.4,55.6,2023-02-10T19:57:27.920Z,2023-02-11T02:58:47Z,4022925505,56,Back,4022925507,346,,4022925897,233,106,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505952009,106,5,1,9,36,7gnly6999wao1xarwct4p8fe9,0,101.4,44.4,2023-02-10T19:57:27.920Z,2023-02-11T02:58:48Z,4022925901,233,103,4022924399,346,,4022924397,56,Center,,,,,,,,,,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505952125,101,1,1,10,2,9dntj5dioj5ex52yrgwzxrq9l,1,5.2,49.3,2023-02-10T19:57:53.651Z,2023-02-11T02:58:49Z,4022925167,189,,4022925727,155,,4022925139,140,60.4,4022925145,212,58.2,4022925147,213,0.1,4022925683,124,,4022925135,56,Center,4022925141,141,56.4,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,4022925151,1,,4022925729,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505952147,102,4,1,10,4,9dntj5dioj5ex52yrgwzxrq9l,1,54,56.2,2023-02-10T19:57:55.618Z,2023-02-11T02:58:53Z,4022925333,13,,4022925475,233,108,4022925341,286,,4022925339,152,,4022925335,295,,4022925337,56,Center,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505952161,108,4,1,10,4,7gnly6999wao1xarwct4p8fe9,0,46,43.8,2023-02-10T19:57:55.619Z,2023-02-11T02:58:53Z,4023460841,178,,4022925441,285,,4022925439,152,,4022925433,13,,4022925487,233,102,4022925435,295,,4022925437,56,Back,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505952133,107,43,1,10,7,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-02-10T19:57:58.290Z,2023-02-10T19:58:04Z,4022925509,144,49,,,,,,,,,,,,,,,,,,,,,,6egg2gwvxxqv2i9hrr0zg4yz8,G. Gineitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505952229,104,1,1,10,20,9dntj5dioj5ex52yrgwzxrq9l,1,55.7,55.5,2023-02-10T19:58:11.532Z,2023-02-11T02:58:56Z,4022925911,152,,4022925915,140,42.4,4022925917,141,55.4,4023460865,178,,4022925921,213,3.1,4022925913,56,Back,4022925909,5,,4022925919,212,14.0,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505952251,105,1,1,10,22,9dntj5dioj5ex52yrgwzxrq9l,1,43.2,55.4,2023-02-10T19:58:13.972Z,2023-02-11T02:58:59Z,4022926051,141,89.6,4022926047,56,Back,4022926055,213,1.8,4023460881,178,,4022926053,212,24.0,4022926049,140,37.6,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505952261,106,1,1,10,27,9dntj5dioj5ex52yrgwzxrq9l,1,35.5,95,2023-02-10T19:58:18.199Z,2023-02-11T02:59:03Z,4022926135,212,29.1,4022926137,213,3.6,4022926131,141,75.5,4022926127,140,10.8,4023460939,178,,4022926123,56,Back,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505952291,107,1,1,10,29,9dntj5dioj5ex52yrgwzxrq9l,0,10.8,75.5,2023-02-10T19:58:21.004Z,2023-02-11T02:59:05Z,4022926323,157,,4022926329,140,41.9,4022926339,1,,4023460955,178,,4022926333,141,77.9,4022926325,56,Back,4022926337,213,0.0,4022926335,212,32.7,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505952287,109,44,1,10,33,7gnly6999wao1xarwct4p8fe9,1,56.4,20,2023-02-10T19:58:24.689Z,2023-02-11T04:01:12Z,4022926315,56,Right,4022926317,286,,4022926453,233,108,,,,,,,,,,,,,,,,43rid94d7jz7u5ba4xzb8bbe2,M. Adopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
