id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/17/value
2479666499,20,1,1,1,17,btcy9nra9ak4m22ovr2ia6m5v,1,38.6,12.6,2022-10-30T17:02:13.135Z,2022-10-31T00:13:03Z,3884704167,213,2.4,3884704163,141,21.0,3884704159,56,Back,3885821883,178,,3884704165,212,8.8,3884704161,140,32.2,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479666531,21,1,1,1,18,btcy9nra9ak4m22ovr2ia6m5v,1,32.2,21,2022-10-30T17:02:14.866Z,2022-10-31T00:13:07Z,3884704339,56,Back,3884704341,140,28.7,3884704345,212,23.7,3885821897,178,,3884704343,141,55.5,3884704347,213,1.7,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479666561,22,1,1,1,21,btcy9nra9ak4m22ovr2ia6m5v,1,29.1,56.4,2022-10-30T17:02:17.931Z,2022-10-31T00:13:11Z,3885821917,178,,3884704537,213,1.2,3884704533,141,94.9,3884704535,212,28.2,3884704529,56,Back,3884704531,140,39.2,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479666579,23,1,1,1,24,btcy9nra9ak4m22ovr2ia6m5v,1,41.5,94.7,2022-10-30T17:02:20.827Z,2022-10-31T00:13:14Z,3884704623,212,12.5,3885821927,178,,3884704617,56,Left,3884704619,140,53.4,3884704625,213,6.2,3884704621,141,93.8,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479666587,24,1,1,1,25,btcy9nra9ak4m22ovr2ia6m5v,1,53.4,93.8,2022-10-30T17:02:21.422Z,2022-10-31T00:13:20Z,3884704663,141,93.3,3884704667,213,3.2,3885821959,178,,3884704657,56,Back,3884704661,140,40.7,3884704665,212,13.3,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479666635,25,1,1,1,27,btcy9nra9ak4m22ovr2ia6m5v,1,40.5,93.3,2022-10-30T17:02:23.321Z,2022-10-31T00:13:24Z,3884704923,213,4.1,3884704917,140,31.9,3884704919,141,74.4,3884704915,56,Back,3884704921,212,15.7,3885821975,178,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479666675,26,1,1,1,31,btcy9nra9ak4m22ovr2ia6m5v,1,32.4,68.9,2022-10-30T17:02:27.330Z,2022-10-31T00:13:28Z,3884705131,196,,3884705135,140,37.2,3884705139,212,42.0,3884705127,155,,3884705141,213,4.8,3884705143,1,,3885821983,178,,3884705137,141,7.6,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,3884705133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479666687,27,1,1,1,33,btcy9nra9ak4m22ovr2ia6m5v,0,37.3,7.6,2022-10-30T17:02:29.816Z,2022-10-31T00:13:34Z,3885822003,178,,3884705197,140,40.4,3884705201,212,3.4,3884705195,56,Back,3884705199,141,8.9,3884705203,213,0.3,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479666679,15,61,1,1,34,49rkyo4do8uwj06geomw0xr4i,1,59.6,91.9,2022-10-30T17:02:30.206Z,2022-10-31T00:13:39Z,3884705155,56,Left,3885822019,21,,3885822021,178,,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479666705,28,1,1,1,35,btcy9nra9ak4m22ovr2ia6m5v,1,34.5,14,2022-10-30T17:02:32.127Z,2022-10-31T00:13:47Z,3884705289,141,26.7,3884705285,56,Back,3884705293,213,1.0,3885822061,178,,3884705291,212,10.4,3884705287,140,40.0,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479666715,29,1,1,1,36,btcy9nra9ak4m22ovr2ia6m5v,0,41.2,23.9,2022-10-30T17:02:32.809Z,2022-10-31T00:13:53Z,3884705331,212,10.5,3885822095,178,,3884705327,140,49.6,3884705329,141,15.5,3884705325,56,Back,3884705333,213,5.7,,,,,,,9462218yklkts6mod3cbfryz9,M. Vecino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479666727,16,49,1,1,37,49rkyo4do8uwj06geomw0xr4i,1,51.9,90,2022-10-30T17:02:34.067Z,2022-10-31T00:14:04Z,,,,,,,,,,,,,,,,,,,,,,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479666813,17,1,1,1,37,49rkyo4do8uwj06geomw0xr4i,1,51.9,90,2022-10-30T17:02:34.119Z,2022-10-31T00:14:14Z,3884705793,140,71.0,3884705797,212,20.1,3884705791,56,Left,3885822177,178,,3884705795,141,91.7,3884706407,210,13,3884705799,213,0.1,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479666815,18,13,1,1,41,49rkyo4do8uwj06geomw0xr4i,1,74.9,90.7,2022-10-30T17:02:37.414Z,2022-10-31T00:14:14Z,3885822213,178,,3884706449,231,58.3,3884705815,68,,3884706447,230,92.4,3884706443,103,18.1,3884706419,72,,3884706435,55,17,3884706445,215,,19gglji6ai70jiu7iqpkaxbyt,F. Bonazzoli,3884706423,75,,,3884706427,29,3884706441,102,36.5,3884705813,22,3884705817,56,Left,,,,,,,,,,,,,,,,,,,,,,,,
2479666833,19,5,1,1,44,49rkyo4do8uwj06geomw0xr4i,0,101.7,36.6,2022-10-30T17:02:41.061Z,2022-10-31T00:14:17Z,3884705915,346,,3884705913,56,Center,3884706237,233,30,,,,,,,,,,,,,,,,19gglji6ai70jiu7iqpkaxbyt,F. Bonazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479666883,30,5,1,1,44,btcy9nra9ak4m22ovr2ia6m5v,1,-1.7,63.4,2022-10-30T17:02:41.061Z,2022-10-31T00:14:17Z,3884706199,56,Back,3884706201,346,,3884706213,233,19,,,,,,,,,,,,,,,,9462218yklkts6mod3cbfryz9,M. Vecino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479666983,31,1,1,1,53,btcy9nra9ak4m22ovr2ia6m5v,1,4.1,57.1,2022-10-30T17:02:49.836Z,2022-10-31T00:14:29Z,3884706771,56,Back,3884706775,141,59.6,3884706779,213,0.2,3884706769,124,,3884706783,237,,3885455983,189,,3884706777,212,8.2,3884706773,140,11.7,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479667007,32,1,1,1,54,btcy9nra9ak4m22ovr2ia6m5v,1,11.7,59.6,2022-10-30T17:02:50.935Z,2022-10-31T00:14:34Z,3884706919,56,Back,3885822423,178,,3884706925,212,38.2,3884706921,140,22.7,3884706929,1,,3884706927,213,5.0,3884706923,141,6.0,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479667081,33,1,1,1,58,btcy9nra9ak4m22ovr2ia6m5v,1,22.8,5.5,2022-10-30T17:02:54.172Z,2022-10-31T00:14:41Z,3885822489,178,,3884707249,213,0.8,3884707245,141,18.5,3884707241,56,Back,3884707247,212,12.0,3884707243,140,30.5,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
