id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/16/value,qualifier/15/value
2483386981,280,4,1,39,47,af91jdcs6x0bqkmdb78rokod2,0,32.4,92.2,2022-11-08T20:25:01.141Z,2022-11-09T01:16:32Z,3904173475,152,,3904173543,233,495,3904173467,13,,3904173479,285,,3904173471,56,Back,3904173477,265,,3904655529,178,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483387497,496,1,1,40,25,9dntj5dioj5ex52yrgwzxrq9l,0,66,9.8,2022-11-08T20:25:39.647Z,2022-11-09T01:16:37Z,3904176349,2,,3904176369,140,92.4,3904176381,213,0.7,3904176357,155,,3904176383,1,,3904176353,5,,3904176361,152,,3904580155,20,,9sxg58hszjq17avxgumftdu22,S. Tonali,3904176373,141,41.2,3904655567,178,,3904176365,56,Center,3904580153,224,3904176377,212,,,,,,,,,,,,,,,,35.0,,
2483387555,282,12,1,40,27,af91jdcs6x0bqkmdb78rokod2,1,8,59.1,2022-11-08T20:25:41.106Z,2022-11-09T01:16:43Z,3904176683,212,8.0,3904176679,141,47.5,3904176675,140,6.9,3904177533,15,,3904655653,388,,3904176687,213,4.6,3904176671,56,Back,,,,1t1kgb0r5ca32f54emsscfob9,D. Ciofani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483387565,283,61,1,40,27,af91jdcs6x0bqkmdb78rokod2,1,6.9,47.5,2022-11-08T20:25:41.430Z,2022-11-09T01:16:50Z,3904176745,56,Back,3904655741,178,,,,,,,,,,,,,,,,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483387581,284,52,1,40,28,af91jdcs6x0bqkmdb78rokod2,1,0.4,49.6,2022-11-08T20:25:42.305Z,2022-11-09T01:16:56Z,3904655805,178,,3904580279,377,,,,,,,,,,,,,,,,,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483387749,285,1,1,40,39,af91jdcs6x0bqkmdb78rokod2,1,4,49.6,2022-11-08T20:25:53.181Z,2022-11-09T01:17:05Z,3904178147,189,,3904177759,141,64.4,3904177755,56,Back,3904177763,213,0.5,3904177757,140,21.5,3904177753,123,,3904655829,178,,3904177761,212,21.0,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483387773,286,1,1,40,41,af91jdcs6x0bqkmdb78rokod2,1,21.5,64.4,2022-11-08T20:25:55.380Z,2022-11-09T01:17:02Z,3904177895,212,18.9,3904178187,189,,3904177893,141,85.4,3904177891,140,33.3,3904177889,56,Back,3904177897,213,0.9,3904655883,178,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483387809,287,1,1,40,46,af91jdcs6x0bqkmdb78rokod2,1,31.8,84.2,2022-11-08T20:26:00.597Z,2022-11-09T01:17:10Z,3904178121,155,,3904178127,140,33.7,3904178135,1,,3904178123,196,,3904178131,212,45.2,3904178129,141,17.8,3904178125,56,Back,3904178133,213,4.8,9qrewt049r6yq88c715ymau39,S. Meïté,3904656051,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483387865,288,1,1,40,51,af91jdcs6x0bqkmdb78rokod2,1,35.3,21.2,2022-11-08T20:26:05.553Z,2022-11-09T01:17:15Z,3904178443,141,29.9,3904178447,213,2.5,3904178441,140,27.7,3904656165,178,,3904178439,56,Back,3904178445,212,9.9,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483387901,289,1,1,40,54,af91jdcs6x0bqkmdb78rokod2,0,28.4,31.7,2022-11-08T20:26:09.012Z,2022-11-09T01:17:18Z,3904178667,212,63.5,3904178661,56,Left,3904656215,178,,3904178663,140,68.7,3904178671,1,,3904178655,155,,3904178669,213,0.8,3904178659,196,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,3904178665,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483387905,290,5,1,40,58,af91jdcs6x0bqkmdb78rokod2,0,66.2,101.4,2022-11-08T20:26:12.711Z,2022-11-09T01:17:22Z,3904179209,233,497,3904178693,347,,3904178691,56,Left,,,,,,,,,,,,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483387977,497,5,1,40,58,9dntj5dioj5ex52yrgwzxrq9l,1,33.8,-1.4,2022-11-08T20:26:12.711Z,2022-11-09T01:17:22Z,3904179171,347,,3904179183,233,290,3904179169,56,Back,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388015,498,1,1,41,2,9dntj5dioj5ex52yrgwzxrq9l,1,36.4,0,2022-11-08T20:26:16.633Z,2022-11-09T01:17:27Z,3904179367,107,,3904179375,212,18.5,3904179369,56,Back,3904179371,140,21.4,3904179377,213,2.6,3904179373,141,12.7,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388093,499,1,1,41,7,9dntj5dioj5ex52yrgwzxrq9l,1,24.9,21.4,2022-11-08T20:26:21.071Z,2022-11-09T01:17:31Z,3904179777,213,1.4,3904656525,178,,3904179769,56,Back,3904179771,140,28.6,3904179773,141,68.4,3904179779,1,,3904179775,212,32.2,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388127,500,1,1,41,13,9dntj5dioj5ex52yrgwzxrq9l,1,43.5,71.6,2022-11-08T20:26:27.910Z,2022-11-09T01:17:36Z,3904180019,56,Left,3904180025,212,19.5,3904656609,178,,3904180023,141,89.6,3904180027,213,0.7,3904180021,140,57.9,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388141,501,1,1,41,16,9dntj5dioj5ex52yrgwzxrq9l,0,60.5,91.1,2022-11-08T20:26:30.254Z,2022-11-09T01:17:41Z,3904180107,56,Left,3904180113,212,20.1,3904656701,178,,3904180111,141,83.0,3904180109,140,78.9,3904180115,213,6.0,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388203,291,4,1,41,17,af91jdcs6x0bqkmdb78rokod2,1,21.2,14.6,2022-11-08T20:26:32.013Z,2022-11-09T01:17:58Z,3904180423,56,Back,3904180427,285,,3904180413,13,,3904180425,152,,3904180419,295,,3904180511,233,502,,,,,,,86nwv5baekm00h4d3z0suwhyh,P. Ghiglione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388209,502,4,1,41,17,9dntj5dioj5ex52yrgwzxrq9l,0,78.8,85.4,2022-11-08T20:26:32.014Z,2022-11-09T01:17:58Z,3904180455,286,,3904180447,13,,3904656919,178,,3904180451,56,Left,3904180541,233,291,3904180453,152,,3904180449,295,,,,,dmrj53hcw8vcffxx0lfudbob9,F. Ballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388685,292,1,1,41,56,af91jdcs6x0bqkmdb78rokod2,0,25.3,17.5,2022-11-08T20:27:10.457Z,2022-11-09T01:18:03Z,3904183039,1,,3904183027,152,,3904183035,212,56.8,3904183023,5,,3904183029,56,Center,3904183037,213,0.3,3904183031,140,76.5,3904656957,178,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,3904183033,141,44.6,3904183025,157,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388695,503,44,1,42,0,9dntj5dioj5ex52yrgwzxrq9l,1,22.2,55,2022-11-08T20:27:14.417Z,2022-11-09T01:47:12Z,3904183087,285,,3904183095,233,293,3904183085,56,Back,,,,,,,,,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388691,293,44,1,42,0,af91jdcs6x0bqkmdb78rokod2,0,77.8,45,2022-11-08T20:27:14.418Z,2022-11-09T01:18:08Z,3904183079,56,Center,3904183081,286,,3904183117,233,503,,,,,,,,,,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388715,504,1,1,42,0,9dntj5dioj5ex52yrgwzxrq9l,1,21,54.6,2022-11-08T20:27:14.454Z,2022-11-09T01:47:12Z,3904183209,213,0.1,3904183199,3,,3904657065,388,,3904183205,141,56.6,3904183207,212,15.6,3904183201,56,Back,3904183203,140,35.8,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388729,505,44,1,42,2,9dntj5dioj5ex52yrgwzxrq9l,1,35.8,56.8,2022-11-08T20:27:16.576Z,2022-11-09T01:47:13Z,3904183285,56,Back,3904183327,233,294,3904183287,285,,,,,,,,,,,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388721,294,44,1,42,2,af91jdcs6x0bqkmdb78rokod2,0,64.2,43.2,2022-11-08T20:27:16.577Z,2022-11-09T01:18:17Z,3904183257,286,,3904183255,56,Center,3904183339,233,505,,,,,,,,,,,,,,,,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388751,506,1,1,42,2,9dntj5dioj5ex52yrgwzxrq9l,0,36.2,56.1,2022-11-08T20:27:16.612Z,2022-11-09T01:47:13Z,3904183405,141,45.5,3904580765,168,,3904657131,388,,3904183401,56,Center,3904183407,212,18.9,3904183403,140,52.8,3904183409,213,5.9,3904183399,3,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388769,295,1,1,42,4,af91jdcs6x0bqkmdb78rokod2,1,46.9,51.3,2022-11-08T20:27:18.964Z,2022-11-09T01:18:23Z,3904183505,212,24.8,3904183499,56,Center,3904183503,141,35.2,3904183497,155,,3904183501,140,68.1,3904657161,178,,3904183507,213,5.8,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388781,296,1,1,42,6,af91jdcs6x0bqkmdb78rokod2,0,68.1,35.2,2022-11-08T20:27:20.378Z,2022-11-09T01:18:28Z,3904183577,3,,3904657207,388,,3904183585,212,9.6,3904183587,213,0.5,3904183581,140,76.0,3904183579,56,Center,3904183583,141,42.2,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388823,507,1,1,42,8,9dntj5dioj5ex52yrgwzxrq9l,0,22.4,51.6,2022-11-08T20:27:22.238Z,2022-11-09T01:18:33Z,3904183839,212,28.2,3904183835,140,31.7,3904183831,3,,3904183837,141,90.5,3904183833,56,Back,3904657269,388,,3904183841,213,1.2,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388895,297,1,1,42,12,af91jdcs6x0bqkmdb78rokod2,1,64.6,6.7,2022-11-08T20:27:26.341Z,2022-11-09T01:18:40Z,3904184171,141,6.1,3904184169,140,86.5,3904184173,212,23.0,3904184167,56,Right,3904657355,178,,3904184175,213,6.3,,,,,,,86nwv5baekm00h4d3z0suwhyh,P. Ghiglione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388953,298,1,1,42,16,af91jdcs6x0bqkmdb78rokod2,1,82.9,6.2,2022-11-08T20:27:30.386Z,2022-11-09T01:18:42Z,3904657385,178,,3904184567,140,67.0,3904184565,56,Right,3904184573,213,2.7,3904184571,212,18.9,3904184569,141,19.1,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388961,299,1,1,42,19,af91jdcs6x0bqkmdb78rokod2,0,66.8,17.8,2022-11-08T20:27:33.530Z,2022-11-09T01:18:45Z,3904657411,178,,3904184613,140,80.5,3904184621,212,15.6,3904184611,56,Center,3904184617,141,26.6,3904184623,213,0.4,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388977,508,8,1,42,20,9dntj5dioj5ex52yrgwzxrq9l,1,20.3,67.1,2022-11-08T20:27:34.994Z,2022-11-09T01:18:49Z,3904581025,384,,3904184679,56,Back,3904657483,178,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483481459,1607,67,1,42,22,9dntj5dioj5ex52yrgwzxrq9l,1,29.5,71.4,2022-11-08T20:27:36.080Z,2022-11-09T01:47:13Z,3904671049,233,816,,,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483481457,816,67,1,42,22,af91jdcs6x0bqkmdb78rokod2,0,70.5,28.6,2022-11-08T20:27:36.081Z,2022-11-09T01:45:53Z,3904671057,233,1607,,,,,,,,,,,,,,,,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389005,509,50,1,42,22,9dntj5dioj5ex52yrgwzxrq9l,1,24.5,71.2,2022-11-08T20:27:36.095Z,2022-11-09T01:19:00Z,3904184811,56,Back,3904189379,285,,3904189477,233,310,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389837,310,7,1,42,22,af91jdcs6x0bqkmdb78rokod2,1,75.5,28.8,2022-11-08T20:27:36.713Z,2022-11-09T01:19:07Z,3904189435,286,,3904581045,383,,3904189441,233,509,3904189433,56,Center,3904657627,178,,,,,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389017,300,61,1,42,22,af91jdcs6x0bqkmdb78rokod2,1,77.9,25.7,2022-11-08T20:27:36.879Z,2022-11-09T01:19:13Z,3904657659,178,,3904184889,56,Center,,,,,,,,,,,,,,,,,,,1t1kgb0r5ca32f54emsscfob9,D. Ciofani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389021,510,49,1,42,24,9dntj5dioj5ex52yrgwzxrq9l,1,22.8,80,2022-11-08T20:27:38.132Z,2022-11-09T01:19:18Z,,,,,,,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389035,511,1,1,42,24,9dntj5dioj5ex52yrgwzxrq9l,0,22.8,79.4,2022-11-08T20:27:38.781Z,2022-11-09T01:19:23Z,3904184997,140,32.4,3904185001,212,12.7,3904185003,213,5.6,3904184999,141,68.0,3904657753,178,,3904184995,56,Back,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389045,301,49,1,42,26,af91jdcs6x0bqkmdb78rokod2,1,64.3,26.2,2022-11-08T20:27:40.404Z,2022-11-09T01:19:27Z,,,,,,,,,,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389065,302,1,1,42,27,af91jdcs6x0bqkmdb78rokod2,1,63.2,25.9,2022-11-08T20:27:41.705Z,2022-11-09T01:19:32Z,3904185153,212,7.7,3904185149,140,69.0,3904185151,141,19.0,3904185155,213,5.6,3904185147,56,Right,3904657841,178,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389111,303,1,1,42,29,af91jdcs6x0bqkmdb78rokod2,1,68.7,19,2022-11-08T20:27:43.355Z,2022-11-09T01:19:36Z,3904185401,213,6.1,3904185395,140,86.3,3904185399,212,18.8,3904657879,178,,3904185393,56,Right,3904185397,141,14.0,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389121,304,1,1,42,31,af91jdcs6x0bqkmdb78rokod2,0,87.4,14,2022-11-08T20:27:45.802Z,2022-11-09T01:19:39Z,3904185459,213,1.5,3904185575,286,,3904185571,233,512,3904185449,155,,3904657917,178,,3904581433,224,,3904185447,2,,3904185455,141,19.4,86nwv5baekm00h4d3z0suwhyh,P. Ghiglione,3904185457,212,3.7,3904185569,236,,3904581435,20,,3904185451,56,3904185453,140,,,,Right,,,,,,,,,,,,87.7,,
2483389135,512,12,1,42,31,9dntj5dioj5ex52yrgwzxrq9l,1,11.3,82.8,2022-11-08T20:27:45.854Z,2022-11-09T01:19:45Z,3904185511,56,Back,3904185509,185,,3904185593,233,304,3904657993,178,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389197,305,1,1,42,35,af91jdcs6x0bqkmdb78rokod2,0,84.8,5.9,2022-11-08T20:27:49.818Z,2022-11-09T01:19:53Z,3904658093,178,,3904185829,213,2.4,3904185825,141,15.7,3904185827,212,9.5,3904185821,56,Right,3904185823,140,78.3,,,,,,,86nwv5baekm00h4d3z0suwhyh,P. Ghiglione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389217,513,43,1,42,36,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-11-08T20:27:50.455Z,2022-11-08T23:33:30Z,3904581885,144,61,3904185923,56,Back,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483481595,1636,67,1,42,36,9dntj5dioj5ex52yrgwzxrq9l,1,20.4,81.7,2022-11-08T20:27:50.561Z,2022-11-09T01:47:14Z,3904671425,233,824,,,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483481593,824,67,1,42,36,af91jdcs6x0bqkmdb78rokod2,0,79.6,18.3,2022-11-08T20:27:50.562Z,2022-11-09T01:46:58Z,3904671429,233,1636,,,,,,,,,,,,,,,,,,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483465737,1025,61,1,42,36,9dntj5dioj5ex52yrgwzxrq9l,1,21.5,81.8,2022-11-08T20:27:50.566Z,2022-11-09T01:47:14Z,3904582103,56,Back,3904658139,178,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389235,306,1,1,42,38,af91jdcs6x0bqkmdb78rokod2,1,73.4,21.2,2022-11-08T20:27:52.738Z,2022-11-09T01:20:00Z,3904186055,212,6.4,3904658169,178,,3904186057,213,0.6,3904186051,140,78.3,3904186053,141,26.9,3904186049,56,Center,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389239,307,61,1,42,39,af91jdcs6x0bqkmdb78rokod2,0,78.3,26.9,2022-11-08T20:27:53.266Z,2022-11-09T01:20:05Z,3904186073,56,Center,3904658209,178,,,,,,,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389255,514,61,1,42,39,9dntj5dioj5ex52yrgwzxrq9l,1,18.8,68.4,2022-11-08T20:27:53.582Z,2022-11-09T01:20:09Z,3904186119,56,Back,3904658237,178,,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483481693,828,67,1,42,40,af91jdcs6x0bqkmdb78rokod2,1,84.8,53.2,2022-11-08T20:27:54.507Z,2022-11-09T01:49:07Z,3904672097,233,1643,,,,,,,,,,,,,,,,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483481691,1643,67,1,42,40,9dntj5dioj5ex52yrgwzxrq9l,0,15.2,46.8,2022-11-08T20:27:54.508Z,2022-11-09T01:47:50Z,3904672105,233,828,,,,,,,,,,,,,,,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483392541,325,61,1,42,40,af91jdcs6x0bqkmdb78rokod2,0,84.1,53.1,2022-11-08T20:27:54.555Z,2022-11-09T01:49:07Z,3904658291,178,,3904204441,56,Center,,,,,,,,,,,,,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389407,516,12,1,42,41,9dntj5dioj5ex52yrgwzxrq9l,1,14.1,59.3,2022-11-08T20:27:55.468Z,2022-11-09T01:20:17Z,3904186845,141,35.5,3904658367,178,,3904186849,213,5.8,3904186843,140,43.6,3904186841,56,Back,3904186847,212,34.9,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389285,515,43,1,42,42,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-11-08T20:27:56.250Z,2022-11-08T20:31:54Z,3904204889,144,61,3904186263,56,Back,,,,,,,,,,,,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389327,308,1,1,42,44,af91jdcs6x0bqkmdb78rokod2,0,57.8,66,2022-11-08T20:27:58.260Z,2022-11-09T01:20:25Z,3904186465,3,,3904186473,212,13.0,3904186469,140,68.4,3904186471,141,75.8,3904186475,213,0.5,3904658449,178,,3904186467,56,Center,,,,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389401,309,4,1,42,46,af91jdcs6x0bqkmdb78rokod2,1,68.6,76.4,2022-11-08T20:28:00.348Z,2022-11-09T01:20:34Z,3904186823,286,,3904186817,10,,3904186935,233,517,3904186821,152,,3904186819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389417,517,4,1,42,46,9dntj5dioj5ex52yrgwzxrq9l,0,31.4,23.6,2022-11-08T20:28:00.349Z,2022-11-09T01:20:34Z,3904186905,285,,3904186941,233,309,3904658511,178,,3904186903,152,,3904186899,10,,3904186901,56,Back,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389931,311,1,1,43,27,af91jdcs6x0bqkmdb78rokod2,1,70.7,78.6,2022-11-08T20:28:41.823Z,2022-11-09T01:21:23Z,3904189995,213,3.6,3904189987,56,Center,3904189981,5,,3904190815,210,15,3904189993,212,4.0,3904189985,152,,3904658659,178,,3904189991,141,75.9,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,3904189989,140,67.3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2483389933,312,15,1,43,30,af91jdcs6x0bqkmdb78rokod2,1,73.1,76.3,2022-11-08T20:28:44.211Z,2022-11-09T01:21:23Z,3904190497,24,,3904190499,72,,3904190845,147,59.9,3904190841,215,,3904190849,231,53.4,3904190007,18,,3904190827,78,,3904190839,103,19,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,3904190541,233,518,3904190847,230,97.8,3904190833,55,311,3904190009,56,3904658815,178,3904190843,146,,Center,90.2,3904190837,102,50.5,3904190503,82,3904190829,29,,,,,,
2483389937,518,10,1,43,30,9dntj5dioj5ex52yrgwzxrq9l,1,9.5,37.1,2022-11-08T20:28:44.789Z,2022-11-09T01:21:27Z,3904658829,178,,3904190059,94,,3904190061,56,Back,3904190569,233,312,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389953,519,49,1,43,32,9dntj5dioj5ex52yrgwzxrq9l,1,18.9,22.6,2022-11-08T20:28:46.291Z,2022-11-09T01:21:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389975,520,1,1,43,32,9dntj5dioj5ex52yrgwzxrq9l,1,18.9,22.6,2022-11-08T20:28:46.295Z,2022-11-09T01:21:38Z,3904190265,140,22.9,3904190271,213,1.1,3904190269,212,8.9,3904190263,56,Back,3904658917,178,,3904190267,141,34.1,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483390017,521,1,1,43,33,9dntj5dioj5ex52yrgwzxrq9l,1,22.9,34.1,2022-11-08T20:28:47.790Z,2022-11-09T01:21:45Z,3904658961,178,,3904190483,140,27.7,3904190487,212,11.8,3904190481,56,Back,3904190485,141,18.4,3904190489,213,5.2,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483390069,522,1,1,43,38,9dntj5dioj5ex52yrgwzxrq9l,1,42,21.4,2022-11-08T20:28:53.021Z,2022-11-09T01:21:50Z,3904190781,212,17.8,3904190775,56,Center,3904190779,141,27.7,3904190783,213,0.2,3904658997,178,,3904190777,140,58.5,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483390091,523,1,1,43,42,9dntj5dioj5ex52yrgwzxrq9l,1,64,13.9,2022-11-08T20:28:56.558Z,2022-11-09T01:21:54Z,3904190953,56,Right,3904659019,178,,3904190961,213,4.6,3904190957,141,3.5,3904190955,140,63.1,3904190959,212,7.1,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
