id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value
2500072145,153,1,1,11,6,ej5er0oyngdw138yuumwqbyqt,1,7.8,73.8,2023-01-23T17:43:25.724Z,2023-01-23T23:40:52Z,3992137445,213,4.8,3992137439,140,9.5,3992137435,157,,3992547697,178,,3992137443,212,17.3,3992137441,141,48.5,3992137447,1,,3992137437,56,Back,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072161,154,12,1,11,8,ej5er0oyngdw138yuumwqbyqt,1,9.5,48.5,2023-01-23T17:43:27.582Z,2023-01-23T23:40:57Z,3992548053,388,,3992137535,213,0.3,3992137531,141,54.8,3992137537,15,,3992137527,56,Back,3992137529,140,22.4,3992137533,212,14.2,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072167,155,1,1,11,10,ej5er0oyngdw138yuumwqbyqt,0,22.4,54.8,2023-01-23T17:43:29.696Z,2023-01-23T23:41:10Z,3992548137,178,,3992137567,140,24.9,3992137573,213,1.1,3992137571,212,6.1,3992137569,141,62.9,3992137565,56,Back,3992137563,3,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072175,97,1,1,11,11,af91jdcs6x0bqkmdb78rokod2,0,71.2,41.5,2023-01-23T17:43:31.002Z,2023-01-23T23:41:15Z,3992137621,213,0.0,3992137619,212,17.9,3992137615,140,88.2,3992137613,56,Center,3992548179,178,,3992137617,141,42.8,3992137611,155,,,,,a7gi41760sk45wbkpbps3njdh,M. Castagnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072187,156,52,1,11,14,ej5er0oyngdw138yuumwqbyqt,1,11,57.9,2023-01-23T17:43:33.511Z,2023-01-24T05:53:22Z,3992709597,388,,3992346685,378,,,,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072225,157,1,1,11,18,ej5er0oyngdw138yuumwqbyqt,1,13.6,57.6,2023-01-23T17:43:38.193Z,2023-01-23T23:41:23Z,3992137841,141,6.8,3992137857,287,,3992137837,56,Back,3992137847,1,,3992137839,140,24.8,3992137835,123,,3992137845,213,5.0,3992548341,178,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,3992137843,212,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072255,158,1,1,11,23,ej5er0oyngdw138yuumwqbyqt,1,23.9,9.7,2023-01-23T17:43:42.666Z,2023-01-23T23:41:28Z,3992138037,212,14.7,3992548359,178,,3992138031,56,Back,3992138033,140,18.5,3992138039,213,2.0,3992138035,141,29.6,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072281,159,1,1,11,27,ej5er0oyngdw138yuumwqbyqt,1,26.7,39.5,2023-01-23T17:43:46.720Z,2023-01-23T23:41:31Z,3992138165,56,Back,3992138169,141,89.7,3992138171,212,34.2,3992138173,213,1.5,3992548383,178,,3992138175,1,,3992138167,140,28.5,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072313,160,1,1,11,30,ej5er0oyngdw138yuumwqbyqt,1,28.5,89.7,2023-01-23T17:43:49.724Z,2023-01-23T23:41:34Z,3992138343,56,Back,3992138353,212,16.1,3992138355,213,4.1,3992138349,141,70.4,3992138345,140,19.6,3992548395,178,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072341,161,1,1,11,34,ej5er0oyngdw138yuumwqbyqt,1,21.1,66.8,2023-01-23T17:43:54.458Z,2023-01-23T23:41:37Z,3992138519,56,Back,3992138527,213,4.5,3992138521,140,16.5,3992548403,178,,3992138523,141,38.3,3992138525,212,20.0,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072351,162,1,1,11,37,ej5er0oyngdw138yuumwqbyqt,1,18.6,34.6,2023-01-23T17:43:57.261Z,2023-01-23T23:41:42Z,3992138593,212,24.0,3992138589,140,30.0,3992138595,213,5.2,3992548429,178,,3992138587,56,Back,3992138591,141,4.0,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072367,163,1,1,11,40,ej5er0oyngdw138yuumwqbyqt,1,32.9,2,2023-01-23T17:44:00.254Z,2023-01-23T23:41:46Z,3992138671,213,0.9,3992138669,212,23.4,3992138665,140,46.7,3992548463,178,,3992138663,56,Back,3992138667,141,29.0,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072399,164,1,1,11,43,ej5er0oyngdw138yuumwqbyqt,1,45.1,20.5,2023-01-23T17:44:03.129Z,2023-01-23T23:41:54Z,3992138841,56,Right,3992138857,213,6.0,3992139039,210,15,3992138849,141,12.5,3992138845,140,64.8,3992138853,212,21.4,3992548483,178,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2500072403,165,15,1,11,49,ej5er0oyngdw138yuumwqbyqt,1,80.7,52.8,2023-01-23T17:44:09.283Z,2023-01-23T23:41:54Z,3992138869,22,,3992139055,103,0.6,3992139061,147,50.4,3992139047,29,,3992139053,102,46.9,3992139049,55,164,3992138871,18,,3992548501,178,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,3992139045,80,,3992139057,215,,,3992139069,233,100,3992138873,56,3992138901,72,,3992139059,146,,,,,,,,Center,97.8,,,,,
2500072409,100,10,1,11,50,af91jdcs6x0bqkmdb78rokod2,1,2.4,49.3,2023-01-23T17:44:10.091Z,2023-01-23T23:41:57Z,3992138913,179,,3992138915,182,,3992347361,376,,3992138939,233,165,3992138917,56,Back,3992138911,177,,,,,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072407,99,52,1,11,50,af91jdcs6x0bqkmdb78rokod2,1,2.4,49.3,2023-01-23T17:44:10.153Z,2023-01-23T23:42:02Z,3992548589,179,,3992347451,376,,,,,,,,,,,,,,,,,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072471,101,1,1,12,4,af91jdcs6x0bqkmdb78rokod2,1,15.8,49.7,2023-01-23T17:44:23.699Z,2023-01-23T23:42:06Z,3992139363,56,Back,3992139371,213,1.1,3992139369,212,33.1,3992139365,140,30.6,3992139373,1,,3992548601,178,,3992139367,141,92.7,3992139361,123,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072475,102,1,1,12,5,af91jdcs6x0bqkmdb78rokod2,0,32.6,95.1,2023-01-23T17:44:25.357Z,2023-01-23T23:42:11Z,3992548617,178,,3992139401,212,1.3,3992139397,140,33.7,3992139403,213,5.8,3992139393,155,,3992139395,56,Back,3992139399,141,94.2,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072477,166,61,1,12,5,ej5er0oyngdw138yuumwqbyqt,1,60.5,5.3,2023-01-23T17:44:25.490Z,2023-01-23T23:42:18Z,3992139405,56,Right,3992548745,388,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072485,167,44,1,12,8,ej5er0oyngdw138yuumwqbyqt,1,53.4,31.7,2023-01-23T17:44:28.352Z,2023-01-24T01:40:28Z,3992139441,286,,3992139445,233,103,3992139439,56,Center,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072481,103,44,1,12,8,af91jdcs6x0bqkmdb78rokod2,0,46.6,68.3,2023-01-23T17:44:28.353Z,2023-01-23T23:42:23Z,3992139451,233,167,3992139419,56,Back,3992139421,285,,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072491,168,1,1,12,8,ej5er0oyngdw138yuumwqbyqt,0,53.5,32.3,2023-01-23T17:44:28.420Z,2023-01-24T01:40:29Z,3992139485,212,18.4,3992139483,141,47.5,3992139477,3,,3992139487,213,0.6,3992139481,140,68.0,3992548851,388,,3992139479,56,Center,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072533,104,1,1,12,16,af91jdcs6x0bqkmdb78rokod2,1,33.7,55.7,2023-01-23T17:44:36.428Z,2023-01-23T23:42:32Z,3992139733,140,40.9,3992139735,141,64.6,3992139739,213,0.7,3992548921,178,,3992139731,56,Back,3992139737,212,9.7,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072543,105,1,1,12,18,af91jdcs6x0bqkmdb78rokod2,1,41,64.8,2023-01-23T17:44:38.066Z,2023-01-23T23:42:35Z,3992139787,212,18.3,3992139781,56,Back,3992139783,140,42.1,3992139785,141,91.7,3992548969,178,,3992139789,213,1.5,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072559,106,1,1,12,19,af91jdcs6x0bqkmdb78rokod2,1,42.2,91.7,2023-01-23T17:44:39.343Z,2023-01-23T23:42:38Z,3992549007,178,,3992139881,141,59.6,3992139885,213,5.2,3992139879,140,54.0,3992139883,212,25.1,3992139877,56,Center,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072571,107,1,1,12,21,af91jdcs6x0bqkmdb78rokod2,1,53.9,59.3,2023-01-23T17:44:41.308Z,2023-01-23T23:42:41Z,3992139991,213,1.1,3992549045,178,,3992139987,141,82.1,3992139983,56,Left,3992139989,212,17.3,3992139985,140,61.3,,,,,,,1t1kgb0r5ca32f54emsscfob9,D. Ciofani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072573,108,61,1,12,22,af91jdcs6x0bqkmdb78rokod2,0,61.3,82.1,2023-01-23T17:44:42.165Z,2023-01-23T23:42:44Z,3992549065,178,,3992140003,56,Left,,,,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072589,169,1,1,12,23,ej5er0oyngdw138yuumwqbyqt,1,34.6,14.5,2023-01-23T17:44:42.912Z,2023-01-23T23:42:49Z,3992140069,140,36.2,3992140071,141,28.4,3992140073,212,9.6,3992140075,213,1.4,3992549085,178,,3992140067,56,Back,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072593,170,49,1,12,25,ej5er0oyngdw138yuumwqbyqt,1,36.2,28.4,2023-01-23T17:44:44.749Z,2023-01-23T23:42:53Z,,,,,,,,,,,,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072637,171,1,1,12,26,ej5er0oyngdw138yuumwqbyqt,1,36.9,33.4,2023-01-23T17:44:46.218Z,2023-01-23T23:42:56Z,3992140297,212,20.8,3992549181,178,,3992140291,56,Back,3992140293,140,30.5,3992140295,141,62.4,3992140299,213,1.9,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072699,172,1,1,12,30,ej5er0oyngdw138yuumwqbyqt,1,32.7,73.5,2023-01-23T17:44:49.717Z,2023-01-23T23:43:03Z,3992140627,141,78.3,3992140631,213,0.2,3992140625,140,45.2,3992140629,212,13.5,3992549271,178,,3992140623,56,Back,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500148371,770,83,1,12,38,af91jdcs6x0bqkmdb78rokod2,1,34.2,7.9,2023-01-23T17:44:57.558Z,2023-01-24T01:36:08Z,3992594681,399,442430,,,,,,,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072709,173,1,1,12,38,ej5er0oyngdw138yuumwqbyqt,1,64.6,93.2,2023-01-23T17:44:57.578Z,2023-01-23T23:46:25Z,3992140667,213,2.9,3992140659,56,Left,3992140661,140,55.7,3992550875,178,,3992140663,141,96.5,3992140665,212,9.6,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072727,174,1,1,12,39,ej5er0oyngdw138yuumwqbyqt,1,55.8,96.5,2023-01-23T17:44:59.446Z,2023-01-23T23:46:36Z,3992140753,141,85.5,3992140755,212,7.5,3992140749,56,Left,3992140751,140,56.1,3992551029,178,,3992140757,213,4.8,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072735,175,1,1,12,41,ej5er0oyngdw138yuumwqbyqt,1,56.4,85.5,2023-01-23T17:45:01.125Z,2023-01-23T23:47:28Z,3992140791,213,1.8,3992551373,178,,3992140787,141,96.3,3992140783,56,Left,3992140789,212,7.6,3992140785,140,54.4,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072747,176,1,1,12,42,ej5er0oyngdw138yuumwqbyqt,1,54.4,96.3,2023-01-23T17:45:02.211Z,2023-01-23T23:47:33Z,3992140839,56,Back,3992140845,212,24.6,3992140843,141,70.1,3992140841,140,38.2,3992140847,213,4.0,3992551389,178,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072751,177,1,1,12,45,ej5er0oyngdw138yuumwqbyqt,1,39.7,67.2,2023-01-23T17:45:04.951Z,2023-01-23T23:47:36Z,3992551431,178,,3992140865,56,Center,3992140871,212,13.3,3992140869,141,62.0,3992140873,213,6.0,3992140867,140,51.9,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072765,178,1,1,12,47,ej5er0oyngdw138yuumwqbyqt,1,51.8,66.6,2023-01-23T17:45:06.603Z,2023-01-23T23:47:39Z,3992140951,141,94.4,3992140947,56,Back,3992140953,212,20.3,3992140955,213,1.9,3992140949,140,44.8,3992551473,178,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072769,179,1,1,12,49,ej5er0oyngdw138yuumwqbyqt,1,44.8,94.4,2023-01-23T17:45:08.790Z,2023-01-23T23:47:44Z,3992140987,212,11.3,3992140985,141,96.5,3992140989,213,0.1,3992140981,56,Left,3992140983,140,55.5,3992551537,178,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072779,180,1,1,12,50,ej5er0oyngdw138yuumwqbyqt,1,55.6,96.2,2023-01-23T17:45:10.465Z,2023-01-23T23:47:47Z,3992141047,141,89.6,3992141051,213,3.5,3992141045,140,42.5,3992141049,212,14.5,3992141043,56,Back,3992551575,178,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072799,181,1,1,12,53,ej5er0oyngdw138yuumwqbyqt,1,41.2,88.2,2023-01-23T17:45:12.513Z,2023-01-23T23:48:01Z,3992141191,56,Back,3992141197,212,13.8,3992141199,213,4.1,3992141195,141,71.1,3992141193,140,34.1,3992551679,178,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072823,182,1,1,12,57,ej5er0oyngdw138yuumwqbyqt,1,41,63.6,2023-01-23T17:45:16.879Z,2023-01-23T23:48:38Z,3992141321,155,,3992552051,178,,3992141327,141,4.4,3992141331,213,5.0,3992141325,140,53.4,3992141333,1,,3992141329,212,42.3,3992141323,56,Right,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072843,183,1,1,13,2,ej5er0oyngdw138yuumwqbyqt,1,49,8.6,2023-01-23T17:45:21.874Z,2023-01-23T23:48:46Z,3992141415,140,35.4,3992141419,212,20.9,3992141421,213,2.3,3992141413,56,Back,3992141417,141,31.1,3992552129,178,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072857,184,1,1,13,6,ej5er0oyngdw138yuumwqbyqt,1,38.5,30.7,2023-01-23T17:45:25.583Z,2023-01-23T23:48:52Z,3992552157,178,,3992141499,213,1.6,3992141495,141,69.2,3992141493,140,36.8,3992141497,212,26.2,3992141491,56,Back,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072877,185,1,1,13,8,ej5er0oyngdw138yuumwqbyqt,1,37.3,71,2023-01-23T17:45:28.414Z,2023-01-23T23:49:03Z,3992141597,56,Center,3992141601,141,69.5,3992141603,212,22.8,3992141599,140,59.0,3992552243,178,,3992141605,213,6.2,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072881,186,4,1,13,11,ej5er0oyngdw138yuumwqbyqt,1,57.8,70.2,2023-01-23T17:45:30.553Z,2023-01-23T23:49:06Z,3992141611,13,,3992141619,286,,3992141615,152,,3992141705,233,109,3992141617,265,,3992141613,56,Center,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500072891,109,4,1,13,11,af91jdcs6x0bqkmdb78rokod2,0,42.2,29.8,2023-01-23T17:45:30.554Z,2023-01-23T23:49:05Z,3992141709,233,186,3992141691,285,,3992552283,178,,3992141687,152,,3992141689,265,,3992141685,56,Back,3992141683,13,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073031,187,1,1,13,38,ej5er0oyngdw138yuumwqbyqt,1,64.4,79.2,2023-01-23T17:45:57.812Z,2023-01-23T23:49:12Z,3992142463,5,,3992142465,152,,3992142469,140,64.8,3992142471,141,59.7,3992142473,212,13.3,3992142467,56,Center,3992552329,178,,3992142475,213,4.7,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073039,188,1,1,13,39,ej5er0oyngdw138yuumwqbyqt,1,64.8,59.7,2023-01-23T17:45:58.697Z,2023-01-23T23:49:17Z,3992142515,141,70.5,3992142519,213,2.7,3992142513,140,50.8,3992142517,212,16.4,3992142511,56,Center,3992552349,178,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073057,189,1,1,13,40,ej5er0oyngdw138yuumwqbyqt,1,50.8,70.5,2023-01-23T17:46:00.478Z,2023-01-23T23:49:23Z,3992142597,56,Right,3992142601,141,17.3,3992142607,1,,3992142603,212,37.1,3992142599,140,58.7,3992552395,178,,3992142605,213,4.9,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073091,190,1,1,13,45,ej5er0oyngdw138yuumwqbyqt,1,61.2,13.1,2023-01-23T17:46:04.895Z,2023-01-23T23:49:28Z,3992142763,141,6.7,3992552479,178,,3992142769,1,,3992142765,212,38.3,3992142761,140,97.4,3992142759,56,Right,3992142767,213,6.2,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073093,191,50,1,13,48,ej5er0oyngdw138yuumwqbyqt,1,97.8,9.2,2023-01-23T17:46:08.144Z,2023-01-23T23:49:45Z,3992142777,56,Right,3992142779,286,,3992142813,233,110,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073083,110,7,1,13,49,af91jdcs6x0bqkmdb78rokod2,1,2.2,90.8,2023-01-23T17:46:08.779Z,2023-01-23T23:49:49Z,3992142735,285,,3992362631,385,,3992552661,178,,3992142727,167,,3992142731,56,Back,3992142809,233,191,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073089,111,5,1,13,50,af91jdcs6x0bqkmdb78rokod2,0,6.9,101.2,2023-01-23T17:46:10.278Z,2023-01-23T23:49:55Z,3992142751,56,Back,3992142929,233,192,3992142753,347,,,,,,,,,,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073117,192,5,1,13,50,ej5er0oyngdw138yuumwqbyqt,1,93.1,-1.2,2023-01-23T17:46:10.278Z,2023-01-23T23:49:54Z,3992142921,347,,3992142925,233,111,3992142919,56,Right,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073127,193,1,1,13,59,ej5er0oyngdw138yuumwqbyqt,1,92.7,0,2023-01-23T17:46:19.233Z,2023-01-23T23:50:00Z,3992142983,213,1.6,3992142977,140,92.1,3992142975,56,Right,3992142979,141,10.6,3992142981,212,8.3,3992142973,107,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073135,194,1,1,14,0,ej5er0oyngdw138yuumwqbyqt,1,92.1,10.6,2023-01-23T17:46:20.255Z,2023-01-23T23:50:06Z,3992143021,56,Right,3992143027,212,5.8,3992143023,140,91.1,3992552891,178,,3992143025,141,2.2,3992143029,213,4.5,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073151,195,1,1,14,4,ej5er0oyngdw138yuumwqbyqt,0,93.3,2,2023-01-23T17:46:23.837Z,2023-01-23T23:50:09Z,3992143101,213,1.5,3992143091,155,,3992363123,224,,3992143095,140,93.4,3992363125,20,,3992143097,141,5.8,3992552913,178,,3992143099,212,2.6,1po7tmdv73zfjentt0p20wdlh,S. Posch,3992143089,2,,3992144271,233,113,,3992143093,56,Right,,,,,,,,,,,,,,,,,,,,,
2500073143,112,61,1,14,4,af91jdcs6x0bqkmdb78rokod2,1,10,93.2,2023-01-23T17:46:23.926Z,2023-01-23T23:50:18Z,3992143065,56,Back,3992552999,178,,,,,,,,,,,,,,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073153,113,11,1,14,6,af91jdcs6x0bqkmdb78rokod2,1,2.7,46.7,2023-01-23T17:46:26.121Z,2023-01-23T23:50:24Z,3992553071,388,,3992144269,88,,3992144287,233,195,3992363309,378,,3992144267,56,Back,,,,,,,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073177,114,1,1,14,9,af91jdcs6x0bqkmdb78rokod2,0,10.9,37,2023-01-23T17:46:28.765Z,2023-01-23T23:50:28Z,3992143215,56,Back,3992143219,141,29.4,3992143221,212,39.5,3992143213,199,,3992143217,140,48.2,3992143225,1,,3992143223,213,6.2,,,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073197,196,1,1,14,12,ej5er0oyngdw138yuumwqbyqt,1,51.2,70.2,2023-01-23T17:46:32.083Z,2023-01-23T23:50:35Z,3992143311,213,0.6,3992143301,3,,3992553151,388,,3992143307,141,82.5,3992143303,56,Left,3992143305,140,64.1,3992143309,212,15.9,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073205,197,49,1,14,14,ej5er0oyngdw138yuumwqbyqt,1,64.1,82.5,2023-01-23T17:46:33.703Z,2023-01-23T23:50:41Z,,,,,,,,,,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500169619,1023,83,1,14,18,af91jdcs6x0bqkmdb78rokod2,1,41,6.8,2023-01-23T17:46:37.930Z,2023-01-24T05:55:50Z,3992710447,399,442430,,,,,,,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073245,198,1,1,14,19,ej5er0oyngdw138yuumwqbyqt,1,52.4,93.3,2023-01-23T17:46:38.787Z,2023-01-23T23:50:49Z,3992143521,212,7.3,3992143519,141,83.3,3992143515,56,Left,3992143523,213,5.1,3992553211,178,,3992143517,140,54.9,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500073261,199,1,1,14,20,ej5er0oyngdw138yuumwqbyqt,1,54.9,83.3,2023-01-23T17:46:39.743Z,2023-01-23T23:50:52Z,3992143581,56,Left,3992143587,212,11.6,3992553233,178,,3992143589,213,0.8,3992143585,141,95.6,3992143583,140,62.5,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
