id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2446401359,459,1,2,49,55,2tk2l9sgktwc9jhzqdd4mpdtb,0,4.1,59.1,2022-08-14T19:51:55.499Z,2022-08-15T04:19:06Z,3707933585,212,56.0,3707933581,140,55.3,3707933583,141,81.9,3707933577,157,,3707933587,213,0.3,3708939841,178,,3707933579,56,Left,3707933589,1,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446401409,409,1,2,49,58,49rkyo4do8uwj06geomw0xr4i,0,43.3,12.5,2022-08-14T19:51:59.154Z,2022-08-15T04:19:12Z,3707933799,213,0.2,3707933797,212,18.9,3707933793,140,61.0,3707933795,141,17.8,3707933791,56,Right,3707933789,3,,3708939875,178,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446401451,460,1,2,50,1,2tk2l9sgktwc9jhzqdd4mpdtb,1,39.8,77,2022-08-14T19:52:01.732Z,2022-08-15T04:19:19Z,3707933987,140,40.7,3707933985,56,Back,3707933983,3,,3707933993,212,9.4,3707933995,213,4.8,3707933989,141,63.2,3708939941,388,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446401493,461,1,2,50,4,2tk2l9sgktwc9jhzqdd4mpdtb,0,40.7,63.2,2022-08-14T19:52:04.436Z,2022-08-15T04:19:24Z,3707934183,3,,3707934185,56,Left,3708939981,178,,3707934187,140,56.1,3707934189,141,100.0,3707934191,212,30.7,3707934193,213,1.0,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446401661,410,5,2,50,8,49rkyo4do8uwj06geomw0xr4i,1,43.4,-1.6,2022-08-14T19:52:08.847Z,2022-08-15T04:19:29Z,3707935069,347,,3707935071,233,462,3707935067,56,Back,,,,,,,,,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446401505,462,5,2,50,8,2tk2l9sgktwc9jhzqdd4mpdtb,0,56.6,101.6,2022-08-14T19:52:08.847Z,2022-08-15T04:19:29Z,3707934233,347,,3707934231,56,Left,3707935089,233,410,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446401693,411,1,2,50,21,49rkyo4do8uwj06geomw0xr4i,1,45.7,0,2022-08-14T19:52:21.428Z,2022-08-15T04:19:35Z,3707935199,141,26.3,3707935203,213,1.4,3707935201,212,19.3,3707935197,140,48.7,3707935193,107,,3707935195,56,Back,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446401775,412,1,2,50,22,49rkyo4do8uwj06geomw0xr4i,1,48.7,26.3,2022-08-14T19:52:23.104Z,2022-08-15T04:19:39Z,3707935659,140,46.4,3707935663,212,13.5,3707935665,213,1.8,3707935661,141,45.8,3708940089,178,,3707935657,56,Back,,,,,,,19gglji6ai70jiu7iqpkaxbyt,F. Bonazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446401869,413,1,2,50,28,49rkyo4do8uwj06geomw0xr4i,1,71,77.9,2022-08-14T19:52:28.898Z,2022-08-15T04:19:43Z,3707936149,141,90.0,3707936147,140,80.3,3708940125,178,,3707936151,212,12.8,3707936145,56,Left,3707936153,213,0.7,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446401929,414,1,2,50,34,49rkyo4do8uwj06geomw0xr4i,1,80.2,83.8,2022-08-14T19:52:35.274Z,2022-08-15T04:19:52Z,3707938379,154,,3707936473,2,,3707936477,56,Center,3707936483,212,18.8,3707936481,141,61.1,3707938377,210,13,3708789165,20,,3707936479,140,90.4,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,3707936475,155,,3707936485,213,3708789163,223,3708940173,178,,,5.3,,1,,,,,,,,,,,,,,,,,,,,,,,
2446401935,415,13,2,50,35,49rkyo4do8uwj06geomw0xr4i,1,90.4,58.4,2022-08-14T19:52:36.108Z,2022-08-15T04:19:52Z,3707938399,108,,3707936503,56,Center,3707938387,29,,3707936501,17,,3707938397,103,63.9,3707938401,328,,3708940219,178,,3707936499,22,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,3707938403,230,99.0,3707938389,154,3707938391,55,3707938385,77,3707937945,20,,414,,3707938405,231,50.9,3707938395,102,,,59.7,,,,,,,,,,,,,,,
2446401949,416,5,2,50,37,49rkyo4do8uwj06geomw0xr4i,0,101,62.5,2022-08-14T19:52:37.548Z,2022-08-15T04:19:54Z,3707936567,56,Center,3707936645,233,463,3707936571,346,,,,,,,,,,,,,,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446401933,463,5,2,50,37,2tk2l9sgktwc9jhzqdd4mpdtb,1,-1,37.5,2022-08-14T19:52:37.548Z,2022-08-15T04:19:55Z,3707936631,233,416,3707936489,56,Back,3707936491,346,,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402367,464,1,2,51,6,2tk2l9sgktwc9jhzqdd4mpdtb,0,3.6,47.8,2022-08-14T19:53:06.397Z,2022-08-15T04:19:58Z,3707938749,213,5.8,3707938861,74,,3707938739,155,,3707938747,212,75.0,3707938737,124,,3707938751,1,,3707938743,140,67.5,3707938745,141,0.0,7gu0t0g8nej405k918fwsf8id,Rui Patrício,3707938741,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402493,417,5,2,51,12,49rkyo4do8uwj06geomw0xr4i,1,32.4,101.7,2022-08-14T19:53:12.469Z,2022-08-15T04:20:04Z,3707939295,56,Back,3707939299,233,465,3707939297,347,,,,,,,,,,,,,,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402375,465,5,2,51,12,2tk2l9sgktwc9jhzqdd4mpdtb,0,67.6,-1.7,2022-08-14T19:53:12.469Z,2022-08-15T04:20:04Z,3707939307,233,417,3707938785,56,Right,3707938787,347,,,,,,,,,,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402503,418,1,2,51,22,49rkyo4do8uwj06geomw0xr4i,0,38.4,100,2022-08-14T19:53:22.946Z,2022-08-15T04:20:07Z,3707939353,140,46.3,3707939355,141,88.5,3707939351,56,Back,3707939357,212,12.0,3707939359,213,5.5,3707939349,107,,,,,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402515,466,8,2,51,23,2tk2l9sgktwc9jhzqdd4mpdtb,1,49.9,13.9,2022-08-14T19:53:23.917Z,2022-08-15T04:20:12Z,3707939397,56,Back,3708940379,388,,3708791203,384,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402525,467,61,2,51,25,2tk2l9sgktwc9jhzqdd4mpdtb,0,49.9,30.1,2022-08-14T19:53:26.305Z,2022-08-15T04:20:19Z,3707939453,56,Back,3708940437,178,,,,,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402573,419,4,2,51,26,49rkyo4do8uwj06geomw0xr4i,1,52.8,61.8,2022-08-14T19:53:26.877Z,2022-08-15T04:20:23Z,3707939729,286,,3707939725,152,,3707939721,13,,3707939723,56,Center,3707939727,265,,3707939775,233,468,,,,,,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402569,468,4,2,51,26,2tk2l9sgktwc9jhzqdd4mpdtb,0,47.2,38.2,2022-08-14T19:53:26.878Z,2022-08-15T04:20:22Z,3708940463,178,,3707939713,265,,3707939787,233,419,3707939711,152,,3707939715,285,,3707939707,13,,3707939709,56,Back,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402675,420,1,2,51,37,49rkyo4do8uwj06geomw0xr4i,1,53.9,62.2,2022-08-14T19:53:37.849Z,2022-08-15T04:20:26Z,3707940279,5,,3707940289,212,12.0,3707940291,213,4.9,3707940285,140,55.5,3707940281,152,,3707940283,56,Center,3708940507,178,,3707940287,141,44.8,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402697,421,1,2,51,37,49rkyo4do8uwj06geomw0xr4i,1,55.5,44.8,2022-08-14T19:53:38.308Z,2022-08-15T04:20:30Z,3707940357,56,Right,3708940535,178,,3707940359,140,57.2,3707940365,213,4.8,3707940361,141,10.4,3707940363,212,23.5,,,,,,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402749,422,1,2,51,40,49rkyo4do8uwj06geomw0xr4i,1,57.2,10.4,2022-08-14T19:53:41.178Z,2022-08-15T04:20:34Z,3707940617,212,5.7,3708940585,178,,3707940611,56,Right,3707940615,141,9.4,3707940613,140,62.6,3707940619,213,6.2,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402799,423,1,2,51,45,49rkyo4do8uwj06geomw0xr4i,1,67.2,20.1,2022-08-14T19:53:45.916Z,2022-08-15T04:20:39Z,3707940873,56,Center,3707940875,140,90.4,3707940871,155,,3707940881,213,1.0,3707940877,141,71.4,3707940883,1,,3707940879,212,42.5,3708940631,178,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402805,424,3,2,51,48,49rkyo4do8uwj06geomw0xr4i,0,94.2,71.4,2022-08-14T19:53:48.887Z,2022-08-15T04:20:47Z,3708791907,465,,3707940909,56,Center,3708940699,178,,3707942531,286,,3707942651,233,469,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402827,469,7,2,51,48,2tk2l9sgktwc9jhzqdd4mpdtb,1,5.8,28.6,2022-08-14T19:53:49.087Z,2022-08-15T04:20:50Z,3708940723,178,,3708791987,384,,3707942619,233,424,3707941703,285,,3707940997,56,Back,,,,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446578553,961,43,2,51,50,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-08-14T19:53:50.793Z,2022-08-15T04:56:34Z,3708963393,144,67,3708963375,233,1060,,,,,,,,,,,,,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446578551,1060,43,2,51,50,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-08-14T19:53:50.794Z,2022-08-15T04:56:33Z,3708963379,233,961,3708963385,144,67,,,,,,,,,,,,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402857,470,49,2,51,50,2tk2l9sgktwc9jhzqdd4mpdtb,1,4,30.5,2022-08-14T19:53:50.795Z,2022-08-15T04:20:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446578577,966,43,2,51,50,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-08-14T19:53:50.892Z,2022-08-15T04:56:51Z,3708963479,233,1061,3708963567,144,67,,,,,,,,,,,,,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446578575,1061,43,2,51,50,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-08-14T19:53:50.893Z,2022-08-15T04:56:50Z,3708963565,144,67,3708963483,233,966,,,,,,,,,,,,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446578581,967,43,2,51,51,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-08-14T19:53:51.798Z,2022-08-15T04:56:47Z,3708963495,178,0,3708963529,144,82,,,,,,,,,,,,,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402955,471,1,2,51,56,2tk2l9sgktwc9jhzqdd4mpdtb,0,0.9,10.9,2022-08-14T19:53:56.591Z,2022-08-15T04:21:02Z,3707941569,213,6.2,3707941571,1,,3708940817,178,,3707941559,157,,3707941567,212,35.2,3707941563,140,34.2,3707941565,141,4.4,3707941561,56,Back,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446402949,425,49,2,52,0,49rkyo4do8uwj06geomw0xr4i,1,59.6,93.2,2022-08-14T19:54:01.158Z,2022-08-15T04:21:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403019,426,1,2,52,0,49rkyo4do8uwj06geomw0xr4i,1,58.5,92.3,2022-08-14T19:54:01.218Z,2022-08-15T04:21:12Z,3708940915,178,,3707941859,56,Center,3707941867,213,5.1,3707941863,141,73.2,3707941865,212,13.9,3707941861,140,63.2,,,,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403069,427,1,2,52,4,49rkyo4do8uwj06geomw0xr4i,1,66.8,65.7,2022-08-14T19:54:04.810Z,2022-08-15T04:21:17Z,3707942149,141,44.9,3708940959,178,,3707942151,212,14.8,3707942145,56,Center,3707942153,213,5.0,3707942147,140,71.1,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446578747,1001,83,2,52,8,2tk2l9sgktwc9jhzqdd4mpdtb,1,29.3,54.2,2022-08-14T19:54:08.638Z,2022-08-15T04:57:56Z,3708964239,399,199637,,,,,,,,,,,,,,,,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403095,428,1,2,52,9,49rkyo4do8uwj06geomw0xr4i,1,70.9,46.3,2022-08-14T19:54:09.698Z,2022-08-15T04:21:23Z,3707942283,140,61.9,3707942281,56,Center,3707942285,141,42.7,3707942287,212,9.8,3708941019,178,,3707942289,213,3.4,,,,,,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403149,429,1,2,52,11,49rkyo4do8uwj06geomw0xr4i,1,61,32.1,2022-08-14T19:54:12.005Z,2022-08-15T04:21:29Z,3707942579,213,4.8,3707942571,56,Right,3707942575,141,8.3,3708941075,178,,3707942573,140,61.8,3707942577,212,16.2,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403183,430,1,2,52,15,49rkyo4do8uwj06geomw0xr4i,1,59.5,15,2022-08-14T19:54:15.639Z,2022-08-15T04:21:33Z,3708941131,178,,3707942797,213,1.9,3707942793,141,34.6,3707942795,212,14.2,3707942791,140,54.9,3707942789,56,Center,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403229,431,1,2,52,18,49rkyo4do8uwj06geomw0xr4i,1,53.8,40.2,2022-08-14T19:54:18.330Z,2022-08-15T04:21:36Z,3708941195,178,,3707943069,213,1.5,3707943057,56,Center,3707943065,141,67.3,3707943061,140,55.2,3707943067,212,18.5,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403269,432,1,2,52,21,49rkyo4do8uwj06geomw0xr4i,1,56.3,68.4,2022-08-14T19:54:21.801Z,2022-08-15T04:21:41Z,3707943333,56,Center,3707943335,140,62.7,3707943341,213,5.4,3707943337,141,56.9,3708941239,178,,3707943339,212,10.3,,,,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403293,433,1,2,52,24,49rkyo4do8uwj06geomw0xr4i,1,56.1,67.2,2022-08-14T19:54:25.107Z,2022-08-15T04:21:49Z,3707943479,56,Back,3707943485,212,16.9,3707943481,140,40.3,3707943483,141,62.3,3707943487,213,3.3,3708941331,178,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403351,434,1,2,52,27,49rkyo4do8uwj06geomw0xr4i,1,39.3,62,2022-08-14T19:54:27.403Z,2022-08-15T04:21:54Z,3708941375,178,,3707943773,141,34.0,3707943769,56,Back,3707943775,212,19.3,3707943771,140,42.2,3707943777,213,4.9,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403431,435,1,2,52,30,49rkyo4do8uwj06geomw0xr4i,1,44,29.2,2022-08-14T19:54:30.643Z,2022-08-15T04:22:00Z,3707944219,56,Right,3707944229,212,20.6,3707944221,140,55.0,3707944223,141,4.2,3707944235,213,5.3,3708941411,178,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403483,436,1,2,52,36,49rkyo4do8uwj06geomw0xr4i,1,45.3,17.7,2022-08-14T19:54:36.599Z,2022-08-15T04:22:06Z,3707944593,212,22.7,3707944589,140,55.0,3708941461,178,,3707944595,213,1.1,3707944591,141,47.5,3707944587,56,Center,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403527,437,1,2,52,39,49rkyo4do8uwj06geomw0xr4i,0,57.7,51.6,2022-08-14T19:54:39.979Z,2022-08-15T04:22:09Z,3707944887,1,,3707944875,155,,3708941493,178,,3707944885,213,0.5,3707944881,141,72.9,3707944883,212,33.2,3707944877,56,Center,3707944879,140,86.1,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403523,472,12,2,52,41,2tk2l9sgktwc9jhzqdd4mpdtb,1,13.9,26,2022-08-14T19:54:42.315Z,2022-08-15T04:22:15Z,3707944863,141,22.3,3707944865,212,7.0,3707944861,140,20.1,3707944859,56,Back,3707944867,213,5.9,3707944903,15,,3708941537,178,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403601,438,1,2,52,47,49rkyo4do8uwj06geomw0xr4i,1,87.8,92.5,2022-08-14T19:54:47.799Z,2022-08-15T04:22:25Z,3707945395,140,97.0,3707945391,56,Left,3707945403,212,13.1,3708941641,178,,3707945409,213,5.5,3707945399,141,79.4,,,,,,,19gglji6ai70jiu7iqpkaxbyt,F. Bonazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446579221,1128,67,2,52,49,49rkyo4do8uwj06geomw0xr4i,1,97.9,78,2022-08-14T19:54:49.450Z,2022-08-15T05:15:12Z,3708966843,233,1072,,,,,,,,,,,,,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446579219,1072,67,2,52,49,2tk2l9sgktwc9jhzqdd4mpdtb,0,2.1,22,2022-08-14T19:54:49.451Z,2022-08-15T05:01:20Z,3708966847,233,1128,,,,,,,,,,,,,,,,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446579089,1117,43,2,52,49,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-08-14T19:54:49.474Z,2022-08-15T05:00:48Z,3708966541,144,67,3708966173,233,1050,,,,,,,,,,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446579085,1050,43,2,52,49,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-08-14T19:54:49.475Z,2022-08-15T05:00:49Z,3708966185,233,1117,3708966547,144,67,,,,,,,,,,,,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403607,439,61,2,52,49,49rkyo4do8uwj06geomw0xr4i,0,98.1,81.6,2022-08-14T19:54:50.138Z,2022-08-15T04:22:32Z,3708941707,178,,3707945437,56,Left,,,,,,,,,,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403677,440,5,2,52,53,49rkyo4do8uwj06geomw0xr4i,0,96.4,101.2,2022-08-14T19:54:53.378Z,2022-08-15T04:22:38Z,3707945915,347,,3707945913,56,Left,3707946027,233,473,,,,,,,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446403643,473,5,2,52,53,2tk2l9sgktwc9jhzqdd4mpdtb,1,3.6,-1.2,2022-08-14T19:54:53.378Z,2022-08-15T04:22:38Z,3707945985,233,440,3707945701,347,,3707945699,56,Back,,,,,,,,,,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446404003,441,18,2,53,22,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-08-14T19:55:22.500Z,2022-08-15T04:22:42Z,3707947825,42,,3707947893,55,442,3707947827,44,Midfielder,3707947829,59,20,,,,,,,,,,,,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446404009,442,19,2,53,22,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-08-14T19:55:22.501Z,2022-08-15T04:22:43Z,3707947861,55,441,3707947859,44,Midfielder,3707947851,42,,3707947855,145,7,3708025431,292,7,3708025433,293,5,3707947857,59,7,,,,6hc1n6z8szpr8z7pdlp4k8cet,F. Ribéry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446404069,474,1,2,53,26,2tk2l9sgktwc9jhzqdd4mpdtb,1,3,0,2022-08-14T19:55:26.468Z,2022-08-15T04:22:44Z,3707948309,140,21.1,3707948661,189,,3707948317,1,,3707948307,56,Back,3707948313,212,21.5,3707948311,141,13.6,3707948315,213,0.5,3707948305,107,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446404077,475,1,2,53,27,2tk2l9sgktwc9jhzqdd4mpdtb,1,21.1,13.6,2022-08-14T19:55:28.268Z,2022-08-15T04:22:47Z,3707948407,212,13.3,3707948403,140,23.3,3707948405,141,32.8,3707948401,56,Back,3707948409,213,1.4,3707949435,189,,3708941817,178,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446404087,476,50,2,53,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,24.9,31.9,2022-08-14T19:55:30.040Z,2022-08-15T04:22:51Z,3707948453,56,Back,3707948533,233,443,3707948455,285,,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446404095,443,7,2,53,30,49rkyo4do8uwj06geomw0xr4i,1,75.1,68.1,2022-08-14T19:55:30.513Z,2022-08-15T04:22:53Z,3708941877,178,,3707948493,56,Center,3707948495,286,,3708793749,384,,3707948513,233,476,,,,,,,,,,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446404099,444,49,2,53,31,49rkyo4do8uwj06geomw0xr4i,1,73.7,57.5,2022-08-14T19:55:31.998Z,2022-08-15T04:22:57Z,,,,,,,,,,,,,,,,,,,,,,,,,19gglji6ai70jiu7iqpkaxbyt,F. Bonazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446404135,445,1,2,53,34,49rkyo4do8uwj06geomw0xr4i,1,75.3,48.9,2022-08-14T19:55:34.344Z,2022-08-15T04:23:01Z,3707948723,140,73.6,3708941945,178,,3707948721,56,Center,3707948725,141,31.6,3707948729,213,4.6,3707948727,212,11.9,,,,,,,19gglji6ai70jiu7iqpkaxbyt,F. Bonazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
