id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,assist,qualifier/18/value
2519412681,426,1,1,42,35,2tk2l9sgktwc9jhzqdd4mpdtb,1,42.4,43.7,2023-03-12T17:44:10.264Z,2023-03-13T03:15:45Z,4094037211,212,24.0,4094037209,141,79.0,4094037207,140,42.5,4094037205,56,Back,4094037215,213,1.6,4095239905,178,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519412793,427,1,1,42,38,2tk2l9sgktwc9jhzqdd4mpdtb,1,39.3,77.9,2023-03-12T17:44:13.266Z,2023-03-13T03:15:52Z,4094037813,141,74.2,4094037811,140,61.0,4094037817,213,6.2,4094037809,56,Center,4094037815,212,22.9,4095239967,178,,,,,,,,cddggachzf198p1yhq9owtofd,M. Kumbulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519412825,428,1,1,42,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,73.1,78.7,2023-03-12T17:44:17.512Z,2023-03-13T03:15:56Z,4094038005,140,86.0,4094038003,56,Left,4094038011,213,0.6,4094038009,212,16.1,4094038007,141,91.5,4095240029,178,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519412845,429,1,1,42,45,2tk2l9sgktwc9jhzqdd4mpdtb,0,86.5,91.3,2023-03-12T17:44:19.758Z,2023-03-13T03:15:59Z,4094038121,2,,4094038129,141,54.0,4094766213,224,,4094038127,140,87.5,4095240075,178,,4094038125,56,Center,4094038131,212,25.4,4094038133,213,4.8,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,4094766215,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519412867,351,12,1,42,46,6tuibxq39fdryu8ou06wcm0q3,1,11.1,47.2,2023-03-12T17:44:21.076Z,2023-03-13T03:16:04Z,4094038241,140,14.2,4094038243,141,50.5,4094038247,213,0.6,4094038245,212,4.0,4094038239,56,Back,4095240149,178,,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519412891,430,61,1,42,46,2tk2l9sgktwc9jhzqdd4mpdtb,1,86.5,50.3,2023-03-12T17:44:21.191Z,2023-03-13T03:16:12Z,4094038383,56,Center,4095240249,178,,4095240247,21,,,,,,,,,,,,,,,,,2lyib1m8bhrkcc3ukk12fbefp,G. Wijnaldum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519413135,352,12,1,42,47,6tuibxq39fdryu8ou06wcm0q3,1,13.7,46.8,2023-03-12T17:44:22.115Z,2023-03-13T03:16:17Z,4094039737,56,Back,4094039747,141,41.9,4094039751,212,20.8,4095240303,178,,4094039741,140,33.3,4094039753,213,6.1,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519413045,431,1,1,42,52,2tk2l9sgktwc9jhzqdd4mpdtb,1,65.8,60,2023-03-12T17:44:27.202Z,2023-03-13T03:16:21Z,4094039275,56,Left,4095240337,178,,4094039279,141,93.4,4094039277,140,73.8,4094039281,212,24.2,4094039283,213,1.2,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519413091,432,3,1,42,59,2tk2l9sgktwc9jhzqdd4mpdtb,0,94.3,68,2023-03-12T17:44:33.515Z,2023-03-13T03:16:32Z,4095240483,178,,4094039507,56,Center,4094767423,465,,4094039509,286,,4094064929,233,353,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519413157,353,7,1,43,1,6tuibxq39fdryu8ou06wcm0q3,1,5.7,32,2023-03-12T17:44:35.503Z,2023-03-13T03:16:39Z,4094064893,233,432,4095240597,389,,4094767833,384,,4094039841,56,Back,4094039843,285,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519413169,354,49,1,43,2,6tuibxq39fdryu8ou06wcm0q3,1,7.5,34.8,2023-03-12T17:44:36.913Z,2023-03-13T03:16:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519413253,355,1,1,43,4,6tuibxq39fdryu8ou06wcm0q3,0,7,32.7,2023-03-12T17:44:38.929Z,2023-03-13T03:16:50Z,4095240763,178,,4094769443,286,,4094769441,236,,4094802067,233,433,4094040343,213,6.1,4094040341,212,2.1,4094040335,56,Back,4094040337,140,9.0,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,4094040339,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519413217,433,74,1,43,4,2tk2l9sgktwc9jhzqdd4mpdtb,1,88.6,70.5,2023-03-12T17:44:39.022Z,2023-03-13T03:16:54Z,4094040131,56,Center,4094040133,285,,4094802087,233,355,4095240843,178,,,,,,,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519413441,356,5,1,43,6,6tuibxq39fdryu8ou06wcm0q3,1,18.8,-1.6,2023-03-12T17:44:40.977Z,2023-03-13T03:16:57Z,4094041257,347,,4094041381,233,434,4094041255,56,Back,,,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519413239,434,5,1,43,6,2tk2l9sgktwc9jhzqdd4mpdtb,0,81.2,101.6,2023-03-12T17:44:40.977Z,2023-03-13T03:16:57Z,4094040259,347,,4094041411,233,356,4094040253,56,Left,,,,,,,,,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519413715,357,1,1,43,27,6tuibxq39fdryu8ou06wcm0q3,0,16.8,0,2023-03-12T17:45:01.787Z,2023-03-13T03:17:37Z,4094042917,212,24.7,4094042919,213,0.4,4094042907,56,Back,4094042911,140,38.9,4094042921,1,,4094042913,141,11.0,4094043379,189,,4094042905,107,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519413711,435,49,1,43,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,59.7,88.2,2023-03-12T17:45:03.728Z,2023-03-13T03:17:45Z,4094065283,189,,,,,,,,,,,,,,,,,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519413765,436,2,1,43,32,2tk2l9sgktwc9jhzqdd4mpdtb,1,68.7,79.8,2023-03-12T17:45:06.818Z,2023-03-13T03:17:55Z,4094093967,7,a1iz91ed6hus61yhhk2r0vkd1,4094043237,56,Center,4094043239,140,81.1,4095241701,178,,4094043241,141,74.8,,,,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519414305,359,55,1,43,32,6tuibxq39fdryu8ou06wcm0q3,1,21.4,35.7,2023-03-12T17:45:06.819Z,2023-03-13T03:17:56Z,,,,,,,,,,,,,,,,,,,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519413823,437,43,1,43,35,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T17:45:09.819Z,2023-03-12T17:45:36Z,4094043559,1,0,4094046309,144,1,4094043557,213,4.7,4094043549,56,Right,4094046197,459,0,4094043553,141,15.8,4094043551,140,90.2,4094043555,212,39.1,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,4094043545,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519414077,438,43,1,43,42,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T17:45:16.506Z,2023-03-12T17:45:35Z,4094044985,141,73.8,4094046159,144,1,4094044983,140,89.0,4094044981,56,Center,4094044991,1,0,4094044977,2,0,4094044989,213,1.7,4094044987,212,33.9,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,4094044979,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519414089,439,43,1,43,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T17:45:18.306Z,2023-03-12T17:45:34Z,4094046109,144,61,4094045027,56,Center,,,,,,,,,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519414095,440,43,1,43,51,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T17:45:26.138Z,2023-03-12T17:45:33Z,4094045083,56,Center,4094045085,346,0,4094045219,233,358,4094046067,144,5,,,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519414101,358,43,1,43,51,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-03-12T17:45:26.240Z,2023-03-12T17:45:36Z,4094046287,144,5,4094045105,346,0,4094045103,56,Back,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519414701,360,1,1,44,18,6tuibxq39fdryu8ou06wcm0q3,1,14.4,42.4,2023-03-12T17:45:52.792Z,2023-03-13T03:18:00Z,4094048379,141,79.1,4094048377,140,56.8,4094048381,212,51.0,4094048383,213,0.5,4095241753,178,,4094048385,1,,4094048369,5,,4094048373,241,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,4094048371,157,,4094048375,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519414747,441,43,1,44,22,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T17:45:57.417Z,2023-03-12T21:21:09Z,4094048631,56,Back,4094775079,144,61,,,,,,,,,,,,,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519414801,361,1,1,44,25,6tuibxq39fdryu8ou06wcm0q3,1,59.6,74.4,2023-03-12T17:45:59.645Z,2023-03-13T03:18:05Z,4094049005,141,68.8,4095241831,178,,4094049003,140,55.1,4094049001,56,Center,4094049009,213,3.8,4094049007,212,6.1,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519414899,362,1,1,44,28,6tuibxq39fdryu8ou06wcm0q3,1,56.4,72.9,2023-03-12T17:46:03.404Z,2023-03-13T03:18:09Z,4094049485,212,14.2,4094049479,56,Left,4095241883,178,,4094049487,213,1.1,4094049483,141,91.7,4094049481,140,62.2,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519414983,363,1,1,44,32,6tuibxq39fdryu8ou06wcm0q3,1,67.3,95.1,2023-03-12T17:46:06.923Z,2023-03-13T03:18:15Z,4094049935,141,97.1,4095241985,178,,4094049933,140,71.1,4094049931,56,Left,4094049939,213,0.3,4094049937,212,4.2,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519415015,364,1,1,44,34,6tuibxq39fdryu8ou06wcm0q3,1,70.1,95.2,2023-03-12T17:46:08.915Z,2023-03-13T03:18:20Z,4094050081,213,3.9,4094050073,56,Left,4094050077,141,82.6,4094050079,212,12.8,4095242049,178,,4094050075,140,61.1,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519415049,365,1,1,44,36,6tuibxq39fdryu8ou06wcm0q3,1,60.8,84.7,2023-03-12T17:46:11.042Z,2023-03-13T03:18:32Z,4094050281,213,6.3,4094050273,56,Left,4094050279,212,9.6,4094050277,141,84.5,4094050275,140,69.9,4095242265,178,,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519415077,366,1,1,44,38,6tuibxq39fdryu8ou06wcm0q3,1,68.3,94.4,2023-03-12T17:46:13.188Z,2023-03-13T03:18:45Z,4095242465,178,,4094050481,212,4.5,4094050473,56,Left,4094050483,213,0.7,4094050479,141,98.7,4094050477,140,71.6,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519415153,367,1,1,44,40,6tuibxq39fdryu8ou06wcm0q3,1,73.7,97.5,2023-03-12T17:46:14.784Z,2023-03-13T03:18:48Z,4094050921,141,91.8,4094050923,212,24.8,4094050919,140,97.0,4094050917,56,Left,4094050915,155,,4095242507,178,,4094050925,213,6.1,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519415181,368,1,1,44,43,6tuibxq39fdryu8ou06wcm0q3,0,96.2,91.9,2023-03-12T17:46:17.725Z,2023-03-13T03:19:23Z,4094051093,155,,4094051105,141,87.2,4094051097,56,Left,4094051101,140,95.0,4094051113,213,4.3,4095242949,178,,4094051109,212,3.4,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519415161,442,61,1,44,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,4.1,12.4,2023-03-12T17:46:18.005Z,2023-03-13T03:19:29Z,4095243085,178,,4095243083,15,,4094050943,56,Back,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519415193,369,1,1,44,45,6tuibxq39fdryu8ou06wcm0q3,0,92.7,71.3,2023-03-12T17:46:19.849Z,2023-03-13T03:19:36Z,4094051187,140,90.7,4094051193,213,4.5,4094051191,212,8.8,4094051189,141,58.8,4094051185,56,Center,4095243209,178,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519415225,444,61,1,44,45,2tk2l9sgktwc9jhzqdd4mpdtb,0,8.3,42.7,2023-03-12T17:46:20.415Z,2023-03-13T03:19:41Z,4095243337,178,,4094051349,56,Back,,,,,,,,,,,,,,,,,,,2lyib1m8bhrkcc3ukk12fbefp,G. Wijnaldum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519415365,370,15,1,44,47,6tuibxq39fdryu8ou06wcm0q3,1,95.5,54,2023-03-12T17:46:21.643Z,2023-03-13T03:19:55Z,4094052137,56,Center,4094053767,146,97.3,4094053769,147,52.9,4094053751,103,5.1,4094053747,102,51.8,4094053755,214,,4095243669,389,,4094052923,72,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,4094053843,233,445,4094053763,458,,4094053757,328,,4094052133,22,,4094053745,78,4094052135,16,,,,,,,,,,,,,,,,,,,,,,,,,,
2519415259,445,10,1,44,47,2tk2l9sgktwc9jhzqdd4mpdtb,1,3.3,47.2,2023-03-12T17:46:21.758Z,2023-03-13T03:19:59Z,4094781353,376,,4094053293,174,,4094053301,183,,4094051565,56,Back,4094053431,233,370,4094118363,389,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519415783,446,61,1,44,47,2tk2l9sgktwc9jhzqdd4mpdtb,1,5.5,36.3,2023-03-12T17:46:22.179Z,2023-03-13T03:20:08Z,4094054449,56,Back,4095243871,178,,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519415203,443,43,1,44,48,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T17:46:23.129Z,2023-03-12T21:26:04Z,4094051233,56,Back,4094785483,144,61,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519548881,907,43,1,44,49,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T17:46:23.995Z,2023-03-12T21:26:20Z,4094781809,376,0,4094786039,144,52,,,,,,,,,,,,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519415865,447,52,1,44,49,2tk2l9sgktwc9jhzqdd4mpdtb,1,4.9,44.2,2023-03-12T17:46:24.114Z,2023-03-13T05:40:10Z,4094784741,376,,4095364571,179,,4094109747,343,1,,,,,,,,,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519418817,373,4,1,44,49,6tuibxq39fdryu8ou06wcm0q3,1,95.9,53.6,2023-03-12T17:46:24.403Z,2023-03-13T03:20:51Z,4094070969,13,,4094084741,233,454,4094072703,348,m030tubgf3zpgf0axzm7z26t,4094070973,56,Center,4094070975,152,,4094070979,265,,4094071117,343,3,4094070983,286,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,4094070965,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519419387,454,4,1,44,49,2tk2l9sgktwc9jhzqdd4mpdtb,0,4.1,46.4,2023-03-12T17:46:24.404Z,2023-03-13T03:20:50Z,4094084767,233,373,4095244487,178,,4094074043,285,,4094074035,56,Back,4094074041,265,,4094074031,9,,4094074399,343,3,4094074033,13,,cddggachzf198p1yhq9owtofd,M. Kumbulla,,4094074039,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519415905,448,43,1,45,17,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T17:46:52.217Z,2023-03-12T17:47:34Z,4094059553,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519417181,372,70,1,45,35,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-03-12T17:47:09.859Z,2023-03-12T21:27:30Z,4094062123,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519425835,490,27,1,45,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T17:47:18.437Z,2023-03-13T03:21:38Z,4094109173,364,,4094109171,207,,4094109169,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519416517,371,43,1,45,47,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-03-12T17:47:22.383Z,2023-03-12T17:47:42Z,4094060251,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519425951,491,65,1,45,56,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T17:47:31.037Z,2023-03-13T03:21:44Z,4094109781,332,,4094109783,365,447,,,,,,,,,,,,,,,,,,,cddggachzf198p1yhq9owtofd,M. Kumbulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519416679,449,43,1,45,57,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T17:47:31.825Z,2023-03-12T17:47:35Z,4094059339,55,448,4094059613,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519421397,378,43,1,45,58,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-03-12T17:47:32.932Z,2023-03-12T17:56:28Z,4094107381,144,27,4094085043,207,0,4094085045,364,0,4094085041,201,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519416741,450,43,1,45,58,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T17:47:32.932Z,2023-03-12T17:52:51Z,4094089853,233,378,4094059717,201,0,4094091553,144,27,4094059719,207,0,4094059721,364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519421579,379,43,1,45,59,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-03-12T17:47:33.942Z,2023-03-12T17:56:30Z,4094086063,331,0,4094086065,365,370,4094086523,336,0,4094107469,144,65,,,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519417017,451,43,1,46,1,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T17:47:36.225Z,2023-03-12T17:52:53Z,4094066649,336,0,4094091749,144,65,4094061059,365,447,4094082045,332,0,,,,,,,,,,,,,cddggachzf198p1yhq9owtofd,M. Kumbulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519428021,492,28,1,46,53,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T17:48:27.793Z,2023-03-13T03:21:52Z,4094120747,55,490,4094120745,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519418367,453,17,1,47,0,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T17:48:34.823Z,2023-03-13T03:21:56Z,4094068591,343,3,4094068425,36,,4094068419,33,,,,,,,,,,,,,,,,,cddggachzf198p1yhq9owtofd,M. Kumbulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519421661,380,43,1,47,0,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-03-12T17:48:34.967Z,2023-03-12T17:56:32Z,4094086511,55,378,4094107673,144,28,4094086507,364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519418021,452,43,1,47,5,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-03-12T17:48:39.569Z,2023-03-12T17:52:55Z,4094091931,144,28,4094066619,55,450,4094066617,364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519419573,374,16,1,48,17,6tuibxq39fdryu8ou06wcm0q3,1,88.5,50,2023-03-12T17:49:51.965Z,2023-03-13T03:22:11Z,4094075583,353,455,4094075005,214,,4094077305,76,,4094077315,230,99.7,4094075003,56,Center,4094075463,72,,4094791599,395,99.9,4094077313,458,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,4094074999,9,,4094077317,231,50.2,4094791601,396,47.5,4094077307,102,53.2,4094075467,374,4094075001,17,4094077311,390,4095245589,178,,4094077309,103,15.8,433059,2023-03-12 17:49:51.479,,4094075471,375,48:16.998,,,,,,,,,,,,
2519419569,455,58,1,48,17,2tk2l9sgktwc9jhzqdd4mpdtb,0,0,0,2023-03-12T17:49:51.965Z,2023-03-13T03:22:07Z,4094074983,9,,4094074989,73,,4094075683,233,374,4094074991,56,Back,4094074987,179,,4094074985,186,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519420429,456,1,1,49,3,2tk2l9sgktwc9jhzqdd4mpdtb,1,50.1,50.4,2023-03-12T17:50:38.476Z,2023-03-13T03:22:21Z,4094079877,140,37.1,4094079879,141,57.8,4094079883,213,2.8,4094079881,212,14.5,4095245809,178,,4094079885,279,G,4094792155,189,,4094079875,56,Back,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519420449,457,1,1,49,5,2tk2l9sgktwc9jhzqdd4mpdtb,1,36.8,60.4,2023-03-12T17:50:40.111Z,2023-03-13T03:22:23Z,4094079985,140,34.5,4094792649,189,,4094079983,56,Back,4095245843,178,,4094079989,212,20.5,4094079991,213,1.7,4094079987,141,90.3,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519420465,458,1,1,49,8,2tk2l9sgktwc9jhzqdd4mpdtb,0,34.8,87.6,2023-03-12T17:50:43.323Z,2023-03-13T03:22:28Z,4094080069,140,36.3,4094080133,236,,4094080067,56,Back,4094080071,141,86.8,4094080073,212,1.7,4094080143,286,,4094080075,213,6.0,4094080137,233,375,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,4095245953,178,,4094080065,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
