id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/10/value,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value
2537431407,119,1,1,11,18,4plikfte18rv8v4l89z803d4y,0,87.3,93.9,2023-04-22T18:57:22.085Z,2023-04-23T03:53:00Z,4210449503,213,5.4,4210449497,140,91.0,4210449499,141,86.2,4210449501,212,6.5,4211217375,72,,4211217373,224,,4210449495,56,Left,4210449493,155,,14vhrqvqomi57x5mtsawm44b9,T. Augello,4210449491,2,4212054081,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431409,117,61,1,11,18,4klvxyeh3xcus4ongu7c00mgc,1,13.9,16.4,2023-04-22T18:57:22.209Z,2023-04-23T03:53:08Z,4210449505,56,Back,4212054337,21,,4212054339,178,,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431415,118,6,1,11,20,4klvxyeh3xcus4ongu7c00mgc,0,6.5,15.1,2023-04-22T18:57:23.781Z,2023-04-23T03:53:11Z,4210449613,233,120,4210449525,56,Back,4210449527,73,,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431425,120,6,1,11,20,4plikfte18rv8v4l89z803d4y,1,93.5,84.9,2023-04-22T18:57:23.781Z,2023-04-23T03:53:11Z,4210449579,56,Left,4210449581,73,,4210449587,233,118,,,,,,,,,,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431585,121,1,1,11,40,4plikfte18rv8v4l89z803d4y,0,99.5,99.5,2023-04-22T18:57:44.004Z,2023-04-23T03:53:14Z,4210450425,140,96.6,4210450423,56,Center,4210450431,213,4.6,4211220159,72,,4212054437,178,,4210450415,2,,4210450421,224,,4210450427,141,55.8,14vhrqvqomi57x5mtsawm44b9,T. Augello,4210450419,155,4210450417,6,,4210450429,212,,,,,,,,,29.9,,,,,,,,,,,,,,,,,,,,,,,,,
2537431573,119,44,1,11,42,4klvxyeh3xcus4ongu7c00mgc,1,4.1,42.8,2023-04-22T18:57:45.296Z,2023-04-23T06:08:16Z,4210450375,285,,4210450373,56,Back,4210450441,233,122,,,,,,,,,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431589,122,44,1,11,42,4plikfte18rv8v4l89z803d4y,0,95.9,57.2,2023-04-22T18:57:45.297Z,2023-04-23T03:53:19Z,4210450439,286,,4210450447,233,119,4210450437,56,Center,,,,,,,,,,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431581,120,61,1,11,42,4klvxyeh3xcus4ongu7c00mgc,1,4.8,41.5,2023-04-22T18:57:45.369Z,2023-04-23T06:08:16Z,4212054925,388,,4210450395,56,Back,4212054923,21,,,,,,,,,,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431657,121,12,1,11,43,4klvxyeh3xcus4ongu7c00mgc,1,15.6,53.4,2023-04-22T18:57:47.197Z,2023-04-23T03:53:42Z,4210450761,56,Back,4210450769,213,0.2,4212055181,178,,4210450767,212,25.6,4210450765,141,62.7,4210450763,140,39.2,,,,,,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431645,123,1,1,11,48,4plikfte18rv8v4l89z803d4y,1,60.8,37.4,2023-04-22T18:57:52.117Z,2023-04-23T03:53:45Z,4210450699,140,96.7,4212055225,178,,4210450703,212,55.0,4210450705,213,0.8,4210450701,141,96.2,4210450697,56,Left,4210450707,1,,4210450695,155,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431671,124,1,1,11,52,4plikfte18rv8v4l89z803d4y,1,96.7,96.2,2023-04-22T18:57:55.926Z,2023-04-23T06:08:17Z,4210450855,213,4.6,4212055341,178,,4211429235,224,,4210450847,140,93.6,4210450841,2,,4210450843,155,,4210450853,212,31.4,4210450851,141,50.3,14vhrqvqomi57x5mtsawm44b9,T. Augello,4211429237,72,4210451393,154,,4210450845,56,4210451391,210,13,,,,,1,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2537431691,125,44,1,11,54,4plikfte18rv8v4l89z803d4y,1,92.2,51.7,2023-04-22T18:57:57.837Z,2023-04-23T06:08:17Z,4210450931,286,,4210450979,233,122,4210450929,56,Center,,,,,,,,,,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431663,122,44,1,11,54,4klvxyeh3xcus4ongu7c00mgc,0,7.8,48.3,2023-04-22T18:57:57.838Z,2023-04-23T03:53:52Z,4210450789,56,Back,4210450791,285,,4210450989,233,125,,,,,,,,,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431695,126,13,1,11,54,4plikfte18rv8v4l89z803d4y,1,93.6,50.3,2023-04-22T18:57:57.914Z,2023-04-23T06:08:17Z,4210451401,29,,4210450953,17,,4210451411,103,55.6,4210451397,15,,4210451405,55,124,4210451399,85,,4210451415,230,98.6,4210450951,22,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,4210451403,154,4210451417,231,50.5,4210451413,328,4210450955,56,Center,4212055721,388,4210451409,102,,,,,44.9,,,,,,,,,,,,,,,,,,,,,,
2537431697,123,5,1,11,55,4klvxyeh3xcus4ongu7c00mgc,1,-0.4,54.6,2023-04-22T18:57:58.743Z,2023-04-23T03:54:10Z,4210450965,346,,4210450963,56,Back,4210451013,233,127,,,,,,,,,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431703,127,5,1,11,55,4plikfte18rv8v4l89z803d4y,0,100.4,45.4,2023-04-22T18:57:58.743Z,2023-04-23T03:54:09Z,4210450995,56,Center,4210450997,346,,4210451031,233,123,,,,,,,,,,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431847,124,1,1,12,16,4klvxyeh3xcus4ongu7c00mgc,1,4,54.4,2023-04-22T18:58:19.467Z,2023-04-23T03:54:16Z,4210451743,124,,4210451745,56,Back,4210452885,237,,4210452843,189,,4210451747,140,6.3,4210451751,212,5.9,4210451753,213,1.1,4210451749,141,62.3,bmqg7owjivu1f3grdigkid0b9,J. Zoet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432825,157,61,1,12,17,4klvxyeh3xcus4ongu7c00mgc,1,10.5,63.7,2023-04-22T18:58:20.466Z,2023-04-23T03:54:24Z,4210456923,56,Back,4212056029,178,,,,,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537433021,158,1,1,12,18,4klvxyeh3xcus4ongu7c00mgc,1,8.3,53.3,2023-04-22T18:58:21.932Z,2023-04-23T03:54:27Z,4210457937,140,48.9,4210457939,141,56.9,4212056073,178,,4210457941,212,42.7,4210457933,155,,4210457935,56,Back,4210457943,213,0.1,4210457945,1,,bmqg7owjivu1f3grdigkid0b9,J. Zoet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431849,125,61,1,12,20,4klvxyeh3xcus4ongu7c00mgc,0,46,49.6,2023-04-22T18:58:23.645Z,2023-04-23T03:54:39Z,4210451763,56,Back,4212056343,178,,4212056341,21,,,,,,,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431855,128,1,1,12,21,4plikfte18rv8v4l89z803d4y,0,54.6,46.1,2023-04-22T18:58:24.656Z,2023-04-23T03:54:43Z,4210451791,141,43.1,4210451785,3,,4212056501,178,,4210451795,213,6.0,4210451793,212,6.5,4210451787,56,Center,4210451789,140,60.5,,,,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431877,126,1,1,12,23,4klvxyeh3xcus4ongu7c00mgc,1,41.6,62.4,2023-04-22T18:58:26.557Z,2023-04-23T03:54:49Z,4212056675,178,,4210451895,56,Center,4210451893,155,,4210451901,212,15.0,4210451899,141,59.6,4210451897,140,55.8,4210451903,213,6.2,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431905,127,1,1,12,26,4klvxyeh3xcus4ongu7c00mgc,1,60.1,61.6,2023-04-22T18:58:29.309Z,2023-04-23T03:54:54Z,4210452071,141,81.8,4212056759,178,,4210452075,213,0.6,4210452065,155,,4210452073,212,24.7,4210452069,140,79.6,4210452067,56,Left,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431941,128,1,1,12,32,4klvxyeh3xcus4ongu7c00mgc,1,92.7,82.1,2023-04-22T18:58:35.353Z,2023-04-23T03:54:59Z,4210452283,213,4.0,4210452277,140,88.8,4210452279,141,75.0,4210452281,212,6.3,4212056883,178,,4210452275,56,Center,,,,,,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431945,129,61,1,12,33,4klvxyeh3xcus4ongu7c00mgc,0,90,75.4,2023-04-22T18:58:36.432Z,2023-04-23T03:55:05Z,4212057073,178,,4210452303,56,Center,,,,,,,,,,,,,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431961,129,49,1,12,34,4plikfte18rv8v4l89z803d4y,1,8.2,24.1,2023-04-22T18:58:37.490Z,2023-04-23T03:55:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432029,133,4,1,12,35,4plikfte18rv8v4l89z803d4y,1,13.5,25.2,2023-04-22T18:58:38.239Z,2023-04-23T03:55:20Z,4210452607,56,Back,4210452611,265,,4210452613,285,,4210452609,152,,4210452605,13,,4210452629,233,130,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432027,130,4,1,12,35,4klvxyeh3xcus4ongu7c00mgc,0,86.5,74.8,2023-04-22T18:58:38.240Z,2023-04-23T03:55:19Z,4210452603,286,,4212057489,178,,4210452637,233,133,4210452601,265,,4210452595,13,,4210452599,152,,4210452597,56,Center,,,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431967,130,43,1,12,37,4plikfte18rv8v4l89z803d4y,1,0,0,2023-04-22T18:58:40.228Z,2023-04-22T18:59:39Z,4210452379,56,Back,4210454205,144,61,,,,,,,,,,,,,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431991,131,43,1,12,40,4plikfte18rv8v4l89z803d4y,1,0,0,2023-04-22T18:58:43.510Z,2023-04-22T18:59:38Z,4210452471,141,38.2,4210452469,140,26.8,4210454183,144,1,4210452475,213,0.4,4210452465,56,Back,4210452473,212,21.8,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537431997,132,43,1,12,41,4plikfte18rv8v4l89z803d4y,1,0,0,2023-04-22T18:58:44.662Z,2023-04-22T18:59:37Z,4210454151,144,1,4210452491,140,17.8,4210452507,156,0,4210452495,212,9.6,4210452493,141,35.7,4210452489,56,Back,4210452497,213,3.3,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432081,134,1,1,12,54,4plikfte18rv8v4l89z803d4y,1,13,37.3,2023-04-22T18:58:57.577Z,2023-04-23T03:55:23Z,4210452891,5,,4210452895,56,Back,4210452893,152,,4210452901,212,27.8,4210452899,141,74.7,4210452897,140,23.6,4212057609,178,,4210452903,213,1.2,awpcf5w245iug4znjqctuebpx,N. Ravaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432093,135,1,1,12,57,4plikfte18rv8v4l89z803d4y,1,24,74.8,2023-04-22T18:59:00.828Z,2023-04-23T03:55:25Z,4210452971,212,16.1,4210452965,56,Back,4210452973,213,1.2,4210452969,141,96.9,4210452967,140,29.4,4212057689,178,,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432097,136,1,1,13,0,4plikfte18rv8v4l89z803d4y,0,31.4,91.7,2023-04-22T18:59:03.825Z,2023-04-23T03:55:28Z,4210453021,213,4.4,4212057759,178,,4210453015,141,74.7,4210453011,140,27.3,4210453007,56,Back,4210453017,212,12.3,4210453003,155,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432101,131,8,1,13,1,4klvxyeh3xcus4ongu7c00mgc,1,71.3,26.1,2023-04-22T18:59:04.418Z,2023-04-23T03:55:35Z,4210453055,15,,4210453023,56,Center,4211439697,384,,4212057931,388,,,,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432121,137,44,1,13,3,4plikfte18rv8v4l89z803d4y,1,32.8,52.2,2023-04-22T18:59:06.893Z,2023-04-23T06:08:18Z,4210453119,285,,4210453117,56,Back,4210453129,233,132,,,,,,,,,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432115,132,44,1,13,3,4klvxyeh3xcus4ongu7c00mgc,0,67.2,47.8,2023-04-22T18:59:06.894Z,2023-04-23T03:55:40Z,4210453107,286,,4210453161,233,137,4210453105,56,Center,,,,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432131,138,1,1,13,3,4plikfte18rv8v4l89z803d4y,0,31.5,50.1,2023-04-22T18:59:06.943Z,2023-04-23T06:08:18Z,4210453201,213,6.1,4210453199,212,10.4,4210453197,141,47.2,4210453191,3,,4210453193,56,Back,4212058211,388,,4210453195,140,41.2,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432133,133,1,1,13,4,4klvxyeh3xcus4ongu7c00mgc,1,58.1,48.1,2023-04-22T18:59:08.099Z,2023-04-23T03:55:46Z,4212058335,178,,4210453203,3,,4210453205,56,Center,4210453209,141,58.4,4210453213,213,0.9,4210453211,212,8.8,4210453207,140,63.1,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432137,134,49,1,13,6,4klvxyeh3xcus4ongu7c00mgc,1,63.1,58.8,2023-04-22T18:59:09.313Z,2023-04-23T03:55:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432145,135,1,1,13,6,4klvxyeh3xcus4ongu7c00mgc,1,63.1,58.8,2023-04-22T18:59:09.979Z,2023-04-23T03:55:54Z,4210453279,212,11.0,4210453281,213,2.8,4212058603,178,,4210453273,56,Center,4210453275,140,53.1,4210453277,141,63.7,,,,,,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432157,136,1,1,13,8,4klvxyeh3xcus4ongu7c00mgc,1,53.1,63.7,2023-04-22T18:59:11.572Z,2023-04-23T03:55:57Z,4210453351,141,78.2,4210453347,56,Center,4210453353,212,10.2,4212058673,178,,4210453355,213,1.3,4210453349,140,55.4,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432167,137,1,1,13,11,4klvxyeh3xcus4ongu7c00mgc,1,56.1,77.6,2023-04-22T18:59:14.454Z,2023-04-23T03:55:59Z,4212058765,178,,4210453421,56,Back,4210453423,140,45.3,4210453425,141,65.8,4210453429,213,3.8,4210453427,212,13.9,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432185,138,1,1,13,12,4klvxyeh3xcus4ongu7c00mgc,1,45.3,65.4,2023-04-22T18:59:15.862Z,2023-04-23T03:56:02Z,4212058839,178,,4210453577,56,Back,4210453585,213,4.6,4210453583,212,19.8,4210453581,141,36.7,4210453579,140,42.3,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432213,139,1,1,13,17,4klvxyeh3xcus4ongu7c00mgc,1,43.9,36.7,2023-04-22T18:59:21.045Z,2023-04-23T03:56:05Z,4210453723,141,66.0,4210453725,212,20.3,4210453721,140,47.7,4210453719,56,Back,4210453727,213,1.4,4212058903,178,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432229,140,1,1,13,23,4klvxyeh3xcus4ongu7c00mgc,1,51.8,66.4,2023-04-22T18:59:26.586Z,2023-04-23T03:56:09Z,4210453809,56,Back,4212059075,178,,4210453815,212,20.9,4210453813,141,39.4,4210453811,140,42.3,4210453817,213,4.2,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432311,142,1,1,13,25,4klvxyeh3xcus4ongu7c00mgc,1,40.6,39.4,2023-04-22T18:59:28.293Z,2023-04-23T03:56:11Z,4210454271,212,22.7,4212059115,178,,4210454273,213,2.7,4210454265,56,Back,4210454269,141,55.1,4210454267,140,21.5,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432319,143,1,1,13,37,4klvxyeh3xcus4ongu7c00mgc,1,24.9,49.4,2023-04-22T18:59:40.566Z,2023-04-23T03:56:15Z,4210454317,212,27.9,4210454319,213,5.9,4212059223,178,,4210454315,141,33.7,4210454313,140,49.4,4210454309,155,,4210454311,56,Back,,,,bmqg7owjivu1f3grdigkid0b9,J. Zoet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432333,144,1,1,13,39,4klvxyeh3xcus4ongu7c00mgc,1,49.4,33.7,2023-04-22T18:59:42.927Z,2023-04-23T03:56:22Z,4210454379,156,,4210454369,212,5.1,4210454367,141,30.9,4212059393,21,,4210454371,213,3.5,4210454365,140,44.9,4210454363,56,Back,4212059391,178,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432353,145,1,1,13,41,4klvxyeh3xcus4ongu7c00mgc,1,44.8,30,2023-04-22T18:59:44.386Z,2023-04-23T03:56:27Z,4210454487,141,4.4,4212059509,178,,4210454489,212,17.5,4210454485,140,46.3,4210454491,213,4.8,4210454483,56,Back,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432375,146,1,1,13,44,4klvxyeh3xcus4ongu7c00mgc,1,45.7,2,2023-04-22T18:59:47.307Z,2023-04-23T03:56:32Z,4210454621,141,8.8,4212059707,178,,4210454625,213,2.8,4210454623,212,12.8,4210454617,56,Back,4210454619,140,34.3,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432419,147,1,1,13,46,4klvxyeh3xcus4ongu7c00mgc,1,31.7,16.1,2023-04-22T18:59:49.875Z,2023-04-23T03:56:35Z,4210454809,140,32.1,4210454815,213,1.6,4210454813,212,27.7,4210454811,141,56.9,4212059803,178,,4210454807,56,Back,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432421,148,1,1,13,52,4klvxyeh3xcus4ongu7c00mgc,1,41.3,69.9,2023-04-22T18:59:56.107Z,2023-04-23T03:56:38Z,4210454835,141,64.2,4210454833,140,44.4,4210454831,56,Back,4212059895,178,,4210454837,212,5.1,4210454839,213,5.4,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432433,149,1,1,13,53,4klvxyeh3xcus4ongu7c00mgc,1,44.4,64.2,2023-04-22T18:59:57.017Z,2023-04-23T03:56:41Z,4210454909,140,35.9,4210454915,212,9.0,4210454913,141,62.9,4210454917,213,3.2,4212059971,178,,4210454905,56,Back,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432465,150,1,1,13,56,4klvxyeh3xcus4ongu7c00mgc,1,35.6,52.5,2023-04-22T18:59:59.635Z,2023-04-23T03:56:44Z,4210455081,56,Back,4210455085,141,45.8,4210455083,140,15.3,4210455089,213,3.4,4210455087,212,21.8,4212060101,178,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432509,151,1,1,14,0,4klvxyeh3xcus4ongu7c00mgc,0,14.9,40.6,2023-04-22T19:00:03.701Z,2023-04-23T03:56:48Z,4210455263,56,Center,4210455275,212,45.9,4210455261,155,,4210455271,141,31.3,4210455267,140,58.2,4210455279,213,6.1,4212060201,178,,4210455281,1,,bmqg7owjivu1f3grdigkid0b9,J. Zoet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537615385,777,44,1,14,3,4plikfte18rv8v4l89z803d4y,1,36.9,64,2023-04-22T19:00:06.896Z,2023-04-23T06:08:19Z,4211449997,285,,4211963817,233,852,4211449995,56,Back,,,,,,,,,,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537615389,852,44,1,14,3,4klvxyeh3xcus4ongu7c00mgc,0,63.1,36,2023-04-22T19:00:06.897Z,2023-04-23T03:56:52Z,4211450017,286,,4211963831,233,777,4211450015,56,Center,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432527,139,1,1,14,3,4plikfte18rv8v4l89z803d4y,1,36.2,68.2,2023-04-22T19:00:06.941Z,2023-04-23T06:08:19Z,4210455349,56,Back,4210455353,140,46.2,4212060525,388,,4210455357,141,73.3,4210455361,212,11.1,4210455345,3,,4210455365,213,0.3,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432591,141,49,1,14,4,4plikfte18rv8v4l89z803d4y,1,44.8,71.5,2023-04-22T19:00:07.924Z,2023-04-23T03:56:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432553,140,1,1,14,4,4plikfte18rv8v4l89z803d4y,0,44.7,72.6,2023-04-22T19:00:07.953Z,2023-04-23T03:57:03Z,4210455477,141,66.0,4210455479,212,22.3,4210455481,213,6.1,4212060701,178,,4210455475,140,65.5,4210455473,56,Center,,,,,,,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432621,153,49,1,14,6,4klvxyeh3xcus4ongu7c00mgc,1,38,39.4,2023-04-22T19:00:10.196Z,2023-04-23T03:57:13Z,,,,,,,,,,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537432613,152,1,1,14,8,4klvxyeh3xcus4ongu7c00mgc,1,37.3,38.9,2023-04-22T19:00:11.454Z,2023-04-23T03:57:16Z,4210455731,56,Back,4210455741,212,14.9,4210455735,140,38.2,4212060999,178,,4210455747,213,1.5,4210455737,141,60.8,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
