id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/22/id,qualifier/22/qualifierId,assist,qualifier/16/value
2505308301,939,43,1,27,11,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2023-02-07T20:13:50.204Z,2023-02-08T02:28:36Z,4019505985,144,67,4019505917,233,984,,,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505308299,984,43,1,27,11,49rkyo4do8uwj06geomw0xr4i,1,0,0,2023-02-07T20:13:50.205Z,2023-02-08T02:28:35Z,4019505983,144,67,4019505921,233,939,,,,,,,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255239,232,5,1,27,12,bqbbqm98ud8obe45ds9ohgyrd,0,60.9,101.8,2023-02-07T20:13:51.140Z,2023-02-08T02:08:39Z,4019233693,233,233,4019233633,347,,4019233631,56,Left,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255243,233,5,1,27,12,49rkyo4do8uwj06geomw0xr4i,1,39.1,-1.8,2023-02-07T20:13:51.140Z,2023-02-08T02:08:39Z,4019233669,56,Back,4019233671,347,,4019233685,233,232,,,,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255305,234,1,1,27,23,49rkyo4do8uwj06geomw0xr4i,1,44.4,0,2023-02-07T20:14:01.850Z,2023-02-08T02:08:41Z,4019234025,141,10.4,4019234021,56,Back,4019234023,140,26.5,4019234027,212,20.5,4019234019,107,,4019234029,213,2.7,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255343,235,1,1,27,26,49rkyo4do8uwj06geomw0xr4i,1,23.3,14.6,2023-02-07T20:14:04.716Z,2023-02-08T02:08:43Z,4019234239,140,5.1,4019501697,178,,4019234243,212,27.4,4019234237,56,Back,4019234241,141,43.5,4019234245,213,2.3,,,,,,,6l046k4t48abc079efzg2oic5,W. Troost-Ekong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255363,236,1,1,27,30,49rkyo4do8uwj06geomw0xr4i,0,7.4,44.7,2023-02-07T20:14:08.850Z,2023-02-08T02:08:46Z,4019234385,141,69.9,4019234379,155,,4019234381,56,Back,4019501705,178,,4019234391,1,,4019234383,140,40.6,4019234387,212,38.8,4019234389,213,0.5,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255357,233,44,1,27,33,bqbbqm98ud8obe45ds9ohgyrd,1,58.5,29.5,2023-02-07T20:14:11.758Z,2023-02-08T03:38:27Z,4019234363,286,,4019234361,56,Center,4019234457,233,237,,,,,,,,,,,,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255369,237,44,1,27,33,49rkyo4do8uwj06geomw0xr4i,0,41.5,70.5,2023-02-07T20:14:11.759Z,2023-02-08T02:08:49Z,4019234465,233,233,4019234425,285,,4019234423,56,Back,,,,,,,,,,,,,,,,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255367,234,1,1,27,33,bqbbqm98ud8obe45ds9ohgyrd,0,57.6,28.9,2023-02-07T20:14:11.839Z,2023-02-08T03:38:27Z,4019501735,388,,4019234415,212,13.3,4019234409,56,Center,4019234411,140,70.0,4019234407,3,,4019234417,213,0.2,4019234413,141,32.6,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505313003,1802,67,1,27,34,49rkyo4do8uwj06geomw0xr4i,1,32,65.9,2023-02-07T20:14:13.030Z,2023-02-08T04:43:42Z,4019519457,233,1569,,,,,,,,,,,,,,,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505313001,1569,67,1,27,34,bqbbqm98ud8obe45ds9ohgyrd,0,68,34.1,2023-02-07T20:14:13.031Z,2023-02-08T03:59:35Z,4019519461,233,1802,,,,,,,,,,,,,,,,,,,,,,7glxasv2ed6ey82dknto1y66t,Á. Di María,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255373,238,8,1,27,34,49rkyo4do8uwj06geomw0xr4i,1,31.8,66.7,2023-02-07T20:14:13.134Z,2023-02-08T04:43:43Z,4019234477,56,Back,4019462367,385,,4019501755,178,,,,,,,,,,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255393,235,1,1,27,36,bqbbqm98ud8obe45ds9ohgyrd,0,61.7,39.4,2023-02-07T20:14:14.635Z,2023-02-08T02:08:59Z,4019501775,178,,4019234575,1,,4019234571,212,35.6,4019234565,56,Right,4019234569,141,19.4,4019234573,213,5.9,4019234563,155,,4019234567,140,93.0,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255485,239,1,1,27,54,49rkyo4do8uwj06geomw0xr4i,1,14.2,59.9,2023-02-07T20:14:32.846Z,2023-02-08T02:09:01Z,4019235105,140,29.3,4019235109,212,28.5,4019235103,56,Back,4019235107,141,94.7,4019235111,213,1.0,4019501785,178,,,,,,,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255495,240,1,1,27,59,49rkyo4do8uwj06geomw0xr4i,1,30.5,92.5,2023-02-07T20:14:38.231Z,2023-02-08T02:09:04Z,4019235221,213,4.8,4019235215,140,30.8,4019235219,212,6.8,4019501801,178,,4019235213,56,Back,4019235217,141,82.5,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255503,241,1,1,28,0,49rkyo4do8uwj06geomw0xr4i,0,30.8,82.5,2023-02-07T20:14:39.279Z,2023-02-08T02:09:07Z,4019235275,141,86.4,4019501807,178,,4019235271,56,Left,4019235281,1,,4019235269,157,,4019235277,212,33.2,4019235273,140,62.3,4019235279,213,0.1,a6lo3s66xv87llkhwveoq1vqh,H. Nicolussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255517,236,1,1,28,2,bqbbqm98ud8obe45ds9ohgyrd,1,41.7,20,2023-02-07T20:14:40.574Z,2023-02-08T02:09:15Z,4019501839,388,,4019235401,56,Right,4019235405,141,9.7,4019235399,3,,4019235409,213,5.9,4019235407,212,20.2,4019235403,140,59.7,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255519,237,1,1,28,4,bqbbqm98ud8obe45ds9ohgyrd,0,62.1,9.1,2023-02-07T20:14:42.639Z,2023-02-08T02:09:17Z,4019235421,140,72.0,4019235415,3,,4019235425,212,10.6,4019235419,56,Right,4019501853,388,,4019235427,213,6.1,4019235423,141,6.2,4019235417,168,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255579,242,1,1,28,6,49rkyo4do8uwj06geomw0xr4i,0,30.5,93.6,2023-02-07T20:14:44.784Z,2023-02-08T02:09:21Z,4019235735,140,54.4,4019235731,157,,4019235741,213,6.0,4019235743,1,,4019235733,56,Left,4019235737,141,83.4,4019235739,212,26.0,4019501881,178,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255595,238,1,1,28,12,bqbbqm98ud8obe45ds9ohgyrd,0,41.9,20.8,2023-02-07T20:14:50.948Z,2023-02-08T02:09:25Z,4019501905,178,,4019235821,157,,4019235831,213,0.3,4019235825,140,71.1,4019235829,212,31.7,4019235833,1,,4019235827,141,32.8,4019235823,56,Center,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505308373,941,83,1,28,15,bqbbqm98ud8obe45ds9ohgyrd,1,64.2,28.4,2023-02-07T20:14:54.466Z,2023-02-08T02:31:23Z,4019506609,399,231058,,,,,,,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255649,243,1,1,28,15,49rkyo4do8uwj06geomw0xr4i,1,36.7,73,2023-02-07T20:14:54.505Z,2023-02-08T02:31:06Z,4019236125,140,36.5,4019236131,212,8.1,4019236121,56,Back,4019236135,213,1.6,4019501949,178,,4019236127,141,84.9,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255689,244,1,1,28,19,49rkyo4do8uwj06geomw0xr4i,0,42,88.6,2023-02-07T20:14:58.027Z,2023-02-08T02:09:39Z,4019236315,155,,4019236325,213,5.6,4019501971,178,,4019236321,141,32.2,4019236323,212,61.3,4019236327,1,,4019236317,56,Center,4019236319,140,87.6,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255687,239,52,1,28,23,bqbbqm98ud8obe45ds9ohgyrd,1,10,69.3,2023-02-07T20:15:02.012Z,2023-02-08T02:09:45Z,4019501993,178,,4019462551,376,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255761,240,1,1,28,29,bqbbqm98ud8obe45ds9ohgyrd,1,11.2,65.1,2023-02-07T20:15:07.552Z,2023-02-08T02:09:49Z,4019236679,141,39.8,4019236681,212,20.9,4019236677,140,22.5,4019236673,123,,4019236683,213,5.3,4019236675,56,Back,4019502005,178,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255843,241,1,1,28,35,bqbbqm98ud8obe45ds9ohgyrd,1,32.6,36.8,2023-02-07T20:15:13.926Z,2023-02-08T02:09:51Z,4019237135,56,Back,4019237141,212,21.3,4019237137,140,35.7,4019502019,178,,4019237143,213,1.4,4019237139,141,67.7,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255865,242,1,1,28,45,bqbbqm98ud8obe45ds9ohgyrd,1,58.5,59.1,2023-02-07T20:15:23.760Z,2023-02-08T02:09:54Z,4019237245,212,10.8,4019237241,140,68.8,4019502033,178,,4019237243,141,59.3,4019237247,213,0.0,4019237239,56,Center,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255881,243,1,1,28,46,bqbbqm98ud8obe45ds9ohgyrd,1,70,59.1,2023-02-07T20:15:25.493Z,2023-02-08T02:09:56Z,4019237333,212,15.7,4019237329,140,84.4,4019502045,178,,4019237327,56,Center,4019237335,213,0.3,4019237331,141,65.3,,,,,,,7glxasv2ed6ey82dknto1y66t,Á. Di María,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255885,244,3,1,28,48,bqbbqm98ud8obe45ds9ohgyrd,0,89.8,65.9,2023-02-07T20:15:27.400Z,2023-02-08T02:09:59Z,4019237357,56,Center,4019502055,178,,4019462713,465,,4019237359,286,,4019237537,233,245,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255905,245,7,1,28,49,49rkyo4do8uwj06geomw0xr4i,1,10.2,34.1,2023-02-07T20:15:27.533Z,2023-02-08T02:10:05Z,4019237481,167,,4019238573,14,,4019237485,285,,4019462665,385,,4019237483,56,Back,4019502073,178,,4019237521,233,244,,,,6l046k4t48abc079efzg2oic5,W. Troost-Ekong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255903,245,6,1,28,50,bqbbqm98ud8obe45ds9ohgyrd,1,88.8,65.2,2023-02-07T20:15:29.446Z,2023-02-08T02:10:11Z,4019237471,73,,4019237469,56,Center,4019237555,233,246,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505255917,246,6,1,28,50,49rkyo4do8uwj06geomw0xr4i,0,11.2,34.8,2023-02-07T20:15:29.446Z,2023-02-08T02:10:11Z,4019237543,56,Back,4019237581,233,245,4019237545,73,,,,,,,,,,,,,,,,,6l046k4t48abc079efzg2oic5,W. Troost-Ekong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256235,246,1,1,29,17,bqbbqm98ud8obe45ds9ohgyrd,0,99.5,99.5,2023-02-07T20:15:55.526Z,2023-02-08T02:10:15Z,4019239189,2,,4019462791,72,,4019239199,140,77.5,4019239387,345,,4019239207,1,,4019239203,212,55.1,4019239193,155,,4019239197,56,Center,7glxasv2ed6ey82dknto1y66t,Á. Di María,4019239205,213,4.3,4019239191,6,,4019239201,141,,4019239195,224,26.0,4019502137,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256253,247,49,1,29,20,49rkyo4do8uwj06geomw0xr4i,1,21.9,78,2023-02-07T20:15:59.335Z,2023-02-08T02:33:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256327,248,4,1,29,26,49rkyo4do8uwj06geomw0xr4i,1,20.6,77.2,2023-02-07T20:16:04.940Z,2023-02-08T02:10:31Z,4019239687,56,Back,4019239683,13,,4019239691,285,,4019239689,152,,4019239763,233,247,4019239685,295,,,,,,,,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256335,247,4,1,29,26,bqbbqm98ud8obe45ds9ohgyrd,0,79.4,22.8,2023-02-07T20:16:04.941Z,2023-02-08T02:10:30Z,4019239747,286,,4019239743,56,Center,4019239769,233,248,4019502201,178,,4019239739,13,,4019239745,152,,4019239741,295,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256449,249,1,1,29,39,49rkyo4do8uwj06geomw0xr4i,1,24.5,75,2023-02-07T20:16:18.328Z,2023-02-08T02:10:31Z,4019240419,5,,4019240429,212,12.2,4019240417,189,,4019240423,56,Back,4019240427,141,86.3,4019240421,152,,4019240425,140,33.5,4019502211,178,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,4019240431,213,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256477,250,1,1,29,44,49rkyo4do8uwj06geomw0xr4i,1,40.4,86.7,2023-02-07T20:16:23.311Z,2023-02-08T02:10:34Z,4019240537,213,4.2,4019240533,141,65.8,4019240529,56,Back,4019502227,178,,4019240535,212,16.4,4019240531,140,32.7,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256493,251,1,1,29,47,49rkyo4do8uwj06geomw0xr4i,1,33.8,62,2023-02-07T20:16:25.860Z,2023-02-08T02:10:37Z,4019502249,178,,4019240593,212,29.6,4019240587,56,Back,4019240591,141,19.4,4019240589,140,39.6,4019240595,213,4.9,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256529,252,1,1,29,50,49rkyo4do8uwj06geomw0xr4i,1,38.4,20,2023-02-07T20:16:28.560Z,2023-02-08T02:10:42Z,4019240789,141,34.2,4019240793,213,2.3,4019502259,178,,4019240787,140,30.4,4019240791,212,12.8,4019240785,56,Back,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256547,253,1,1,29,55,49rkyo4do8uwj06geomw0xr4i,1,34.8,40.1,2023-02-07T20:16:34.499Z,2023-02-08T02:10:45Z,4019240911,141,68.7,4019240907,56,Back,4019240915,213,1.6,4019502269,178,,4019240909,140,33.6,4019240913,212,19.5,,,,,,,6l046k4t48abc079efzg2oic5,W. Troost-Ekong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256563,254,1,1,29,58,49rkyo4do8uwj06geomw0xr4i,1,34,62.6,2023-02-07T20:16:37.390Z,2023-02-08T02:10:46Z,4019240999,140,31.2,4019241003,212,18.4,4019240997,56,Back,4019502283,178,,4019241005,213,4.6,4019241001,141,35.9,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256587,255,1,1,30,1,49rkyo4do8uwj06geomw0xr4i,1,32.4,31.6,2023-02-07T20:16:40.196Z,2023-02-08T02:00:17Z,4019241109,141,7.9,4019241103,56,Back,4019241117,213,5.2,4019499957,178,,4019241113,212,18.5,4019241105,140,41.0,,,,,,,6l046k4t48abc079efzg2oic5,W. Troost-Ekong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256607,256,1,1,30,4,49rkyo4do8uwj06geomw0xr4i,0,41.8,5.9,2023-02-07T20:16:42.849Z,2023-02-08T02:00:21Z,4019241231,140,72.0,4019499979,178,,4019241235,212,32.6,4019241239,1,,4019241227,155,,4019241237,213,0.2,4019241233,141,17.1,4019241229,56,Right,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256611,248,61,1,30,7,bqbbqm98ud8obe45ds9ohgyrd,0,25.6,87.5,2023-02-07T20:16:45.763Z,2023-02-08T02:00:30Z,4019500025,178,,4019241245,56,Back,,,,,,,,,,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256673,257,1,1,30,11,49rkyo4do8uwj06geomw0xr4i,0,78.7,7.5,2023-02-07T20:16:50.171Z,2023-02-08T02:00:37Z,4019463251,223,,4019241579,212,34.4,4019500053,178,,4019241573,56,Center,4019241577,141,55.1,4019241569,2,,4019241583,213,1.2,4019241587,1,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,4019241571,155,,4019241735,233,250,4019241575,140,,4019463253,72,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256687,249,44,1,30,13,bqbbqm98ud8obe45ds9ohgyrd,1,9.9,47,2023-02-07T20:16:51.729Z,2023-02-08T03:38:28Z,4019241651,56,Back,4019241665,233,258,4019241653,285,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256677,258,44,1,30,13,49rkyo4do8uwj06geomw0xr4i,0,90.1,53,2023-02-07T20:16:51.730Z,2023-02-08T02:00:42Z,4019241715,233,249,4019241605,286,,4019241603,56,Center,,,,,,,,,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256689,250,41,1,30,13,bqbbqm98ud8obe45ds9ohgyrd,1,9.5,49.1,2023-02-07T20:16:51.824Z,2023-02-08T03:38:28Z,4019241779,233,257,4019500103,388,,4019241669,140,32.2,4019241673,212,23.9,4019463289,378,,4019241671,141,51.2,4019241675,213,0.1,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256695,259,61,1,30,14,49rkyo4do8uwj06geomw0xr4i,0,70.4,50.7,2023-02-07T20:16:53.446Z,2023-02-08T02:04:55Z,4019241711,56,Center,4019500733,178,,,,,,,,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256725,251,4,1,30,16,bqbbqm98ud8obe45ds9ohgyrd,1,28.8,47.6,2023-02-07T20:16:55.272Z,2023-02-08T02:05:01Z,4019241961,233,260,4019241877,285,,4019241873,152,,4019241869,13,,4019241871,56,Back,4019241875,265,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256735,260,4,1,30,16,49rkyo4do8uwj06geomw0xr4i,0,71.2,52.4,2023-02-07T20:16:55.273Z,2023-02-08T02:05:01Z,4019241917,286,,4019241913,152,,4019241911,56,Center,4019500757,178,,4019241965,233,251,4019241909,13,,4019241915,265,,,,,a6lo3s66xv87llkhwveoq1vqh,H. Nicolussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256943,252,1,1,30,43,bqbbqm98ud8obe45ds9ohgyrd,1,36.4,55.7,2023-02-07T20:17:22.219Z,2023-02-08T02:05:06Z,4019243049,56,Back,4019243057,212,6.7,4019243047,152,,4019243059,213,1.6,4019243055,141,65.6,4019500797,178,,4019243051,140,36.0,4019243045,5,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256989,253,1,1,30,47,bqbbqm98ud8obe45ds9ohgyrd,1,36.8,66,2023-02-07T20:17:25.909Z,2023-02-08T02:55:31Z,4019500809,178,,4019243305,212,16.3,4019243299,56,Back,4019243301,140,35.7,4019243307,213,4.6,4019243303,141,42.1,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505256997,254,1,1,30,52,bqbbqm98ud8obe45ds9ohgyrd,1,36.9,40.6,2023-02-07T20:17:31.036Z,2023-02-08T02:56:02Z,4019243349,212,11.7,4019500823,178,,4019243345,140,39.7,4019243351,213,5.0,4019243343,56,Back,4019243347,141,23.9,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505257021,255,1,1,30,53,bqbbqm98ud8obe45ds9ohgyrd,1,39.7,23.9,2023-02-07T20:17:32.366Z,2023-02-08T02:05:18Z,4019243489,212,32.7,4019500837,178,,4019243483,56,Back,4019243487,141,49.0,4019243491,213,2.6,4019243493,1,,4019243485,140,13.1,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505257065,256,1,1,30,56,bqbbqm98ud8obe45ds9ohgyrd,1,13.1,49,2023-02-07T20:17:34.952Z,2023-02-08T02:05:24Z,4019243747,56,Back,4019243749,140,26.4,4019500861,178,,4019243753,212,24.3,4019243751,141,78.3,4019243755,213,1.0,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505257077,257,1,1,31,0,bqbbqm98ud8obe45ds9ohgyrd,1,26.8,77,2023-02-07T20:17:39.518Z,2023-02-08T02:05:29Z,4019243807,213,5.3,4019243803,141,65.6,4019500869,178,,4019243805,212,9.4,4019243801,140,31.8,4019243799,56,Back,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505257113,258,1,1,31,1,bqbbqm98ud8obe45ds9ohgyrd,1,31.9,65.4,2023-02-07T20:17:40.465Z,2023-02-08T02:05:33Z,4019243969,212,10.8,4019243963,56,Back,4019243967,141,56.6,4019243971,213,3.7,4019500891,178,,4019243965,140,23.3,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505257131,259,1,1,31,7,bqbbqm98ud8obe45ds9ohgyrd,1,28.7,50.9,2023-02-07T20:17:45.780Z,2023-02-08T02:05:37Z,4019244061,141,75.9,4019244065,213,1.6,4019500903,178,,4019244059,140,28.7,4019244063,212,17,4019244057,56,Back,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505257141,260,1,1,31,9,bqbbqm98ud8obe45ds9ohgyrd,1,29.7,77.4,2023-02-07T20:17:48.312Z,2023-02-08T02:05:43Z,4019244103,141,92.7,4019244107,213,0.9,4019500921,178,,4019244099,56,Back,4019244105,212,13.7,4019244101,140,38.2,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
