id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/15/value
2519079933,355,1,1,45,54,bi1fxjrncd0ram0oi7ja1jyuo,1,58.4,12.9,2023-03-12T12:19:16.702Z,2023-03-12T20:18:23Z,4094606655,178,,4092278611,141,21.6,4092281417,210,15,4092278615,213,0.8,4092278609,140,63.8,4092278607,56,Center,4092278613,212,8.2,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519079943,356,15,1,45,59,bi1fxjrncd0ram0oi7ja1jyuo,1,79.9,48.7,2023-03-12T12:19:22.107Z,2023-03-12T20:18:23Z,4094607237,178,,4092278637,22,,4092281439,103,19,4092281447,230,96.8,4092279795,82,,4092278639,18,,4092281437,102,50.9,4092281449,231,50,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,4092281443,146,81.9,4092281431,29,,,4092281499,233,4092281445,147,48.9,4092279789,72,,368,4092278641,56,Center,4092281441,215,,4092281429,78,4092281433,55,355,,,,,,,,
2519079939,368,10,1,45,59,7gnly6999wao1xarwct4p8fe9,1,19.6,47,2023-03-12T12:19:22.168Z,2023-03-12T20:18:26Z,4092279871,233,356,4092278627,56,Back,4092278625,94,,4094607383,178,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519079957,369,49,1,46,3,7gnly6999wao1xarwct4p8fe9,1,37.1,22.2,2023-03-12T12:19:25.421Z,2023-03-12T20:18:40Z,,,,,,,,,,,,,,,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519079993,370,1,1,46,3,7gnly6999wao1xarwct4p8fe9,1,36.9,22.4,2023-03-12T12:19:25.487Z,2023-03-12T20:18:45Z,4092278919,213,3.8,4092278911,56,Back,4092278917,212,12.9,4092278913,140,27.3,4094608481,178,,4092278915,141,10.6,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080023,371,1,1,46,7,7gnly6999wao1xarwct4p8fe9,1,30.8,25.5,2023-03-12T12:19:29.275Z,2023-03-12T20:18:48Z,4092279049,141,36.7,4092279055,213,1.0,4092279047,140,35.4,4094608745,178,,4092279051,212,9.0,4092279045,56,Back,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080049,372,1,1,46,9,7gnly6999wao1xarwct4p8fe9,1,39.8,51.8,2023-03-12T12:19:31.923Z,2023-03-12T20:18:52Z,4094608955,178,,4092279217,212,34.9,4092279219,213,0.8,4092279211,56,Left,4092279215,141,88.9,4092279213,140,62.8,4092279221,1,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080053,373,3,1,46,12,7gnly6999wao1xarwct4p8fe9,0,67.2,91,2023-03-12T12:19:35.138Z,2023-03-12T20:18:58Z,4093932001,464,,4092279589,233,357,4092279231,286,,4094609407,178,,4092279229,56,Left,,,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080127,357,7,1,46,13,bi1fxjrncd0ram0oi7ja1jyuo,1,32.8,9,2023-03-12T12:19:35.273Z,2023-03-12T20:19:02Z,4092279561,167,,4092279569,233,373,4094609627,178,,4092279563,56,Back,4092279565,285,,4093932191,385,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080131,358,5,1,46,13,bi1fxjrncd0ram0oi7ja1jyuo,0,32.3,-2,2023-03-12T12:19:36.216Z,2023-03-12T20:19:05Z,4092280093,233,374,4092279599,347,,4092279597,56,Back,,,,,,,,,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080211,374,5,1,46,13,7gnly6999wao1xarwct4p8fe9,1,67.7,102,2023-03-12T12:19:36.216Z,2023-03-12T20:19:04Z,4092280023,56,Left,4092280069,233,358,4092280025,347,,,,,,,,,,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080399,376,1,1,46,34,7gnly6999wao1xarwct4p8fe9,1,66.8,100,2023-03-12T12:19:57.210Z,2023-03-12T20:19:08Z,4092281025,212,10.3,4092281017,107,,4092281019,56,Left,4092281023,141,96.6,4092281027,213,5.9,4092281021,140,76.1,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519535091,1224,83,1,46,36,bi1fxjrncd0ram0oi7ja1jyuo,1,14.3,11.2,2023-03-12T12:19:58.857Z,2023-03-12T20:52:01Z,4094705189,399,195908,,,,,,,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080615,383,1,1,46,36,7gnly6999wao1xarwct4p8fe9,1,82.5,92.9,2023-03-12T12:19:58.873Z,2023-03-12T20:19:12Z,4092283153,141,97.9,4092283155,212,15.2,4094610183,178,,4092283151,140,68.4,4092282069,56,Left,4092283157,213,2.9,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080409,377,43,1,46,37,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-03-12T12:19:59.303Z,2023-03-12T12:20:27Z,4092281079,286,0,4092283013,144,50,4092281077,56,Left,,,,,,,,,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080421,359,43,1,46,37,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-03-12T12:19:59.304Z,2023-03-12T12:20:20Z,4092282507,144,7,4092281133,285,0,4092281139,233,377,4092281131,56,Back,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080457,378,1,1,46,38,7gnly6999wao1xarwct4p8fe9,1,70.4,96.6,2023-03-12T12:20:00.685Z,2023-03-12T20:19:14Z,4092281301,213,6.0,4092281295,140,86.8,4092281293,56,Left,4094610273,178,,4092281297,141,90.0,4092281299,212,17.8,4092281291,155,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080465,379,61,1,46,39,7gnly6999wao1xarwct4p8fe9,0,86.8,90,2023-03-12T12:20:02.128Z,2023-03-12T20:19:20Z,4092281335,56,Left,4094610573,178,,,,,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080469,360,49,1,46,40,bi1fxjrncd0ram0oi7ja1jyuo,1,8.3,14.7,2023-03-12T12:20:02.395Z,2023-03-12T20:19:26Z,,,,,,,,,,,,,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080489,361,1,1,46,41,bi1fxjrncd0ram0oi7ja1jyuo,0,8,14.7,2023-03-12T12:20:03.422Z,2023-03-12T20:19:29Z,4094611141,178,,4092281465,56,Back,4092281473,213,6.0,4092281463,155,,4092281467,140,23.6,4092281469,141,8.9,4092281471,212,16.8,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080491,380,49,1,46,42,7gnly6999wao1xarwct4p8fe9,1,70.4,93.5,2023-03-12T12:20:05.070Z,2023-03-12T20:19:32Z,,,,,,,,,,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080545,381,1,1,46,45,7gnly6999wao1xarwct4p8fe9,0,70.5,96.6,2023-03-12T12:20:07.514Z,2023-03-12T20:19:37Z,4094611647,178,,4092281705,213,5.7,4092281797,286,,4092281703,212,3.1,4092281699,140,73.0,4092281791,233,362,4092281789,236,,4092281695,155,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,4092281697,56,Left,4092281701,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080559,362,74,1,46,45,bi1fxjrncd0ram0oi7ja1jyuo,1,25.2,5.2,2023-03-12T12:20:07.565Z,2023-03-12T20:19:40Z,4092281815,233,381,4092281761,56,Back,4094611873,178,,4092281763,285,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080659,363,5,1,46,46,bi1fxjrncd0ram0oi7ja1jyuo,0,18.6,-1.3,2023-03-12T12:20:08.743Z,2023-03-12T20:19:44Z,4092282305,56,Back,4092282645,233,382,4092282307,347,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080605,382,5,1,46,46,7gnly6999wao1xarwct4p8fe9,1,81.4,101.3,2023-03-12T12:20:08.743Z,2023-03-12T20:19:44Z,4092282037,347,,4092282035,56,Left,4092282619,233,363,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080745,384,1,1,46,58,7gnly6999wao1xarwct4p8fe9,0,76.9,100,2023-03-12T12:20:21.140Z,2023-03-12T20:19:48Z,4092282761,212,25.4,4092282755,56,Center,4092282753,107,,4092282763,213,5.3,4092282757,140,90.8,4092282759,141,71.5,4092282765,1,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080757,364,44,1,47,0,bi1fxjrncd0ram0oi7ja1jyuo,1,8.7,26.8,2023-03-12T12:20:22.730Z,2023-03-12T21:15:27Z,4092282825,285,,4092282823,56,Back,4092282923,233,385,,,,,,,,,,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080765,385,44,1,47,0,7gnly6999wao1xarwct4p8fe9,0,91.3,73.2,2023-03-12T12:20:22.731Z,2023-03-12T20:19:51Z,4092282863,56,Center,4092282979,233,364,4092282865,286,,,,,,,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080761,365,12,1,47,0,bi1fxjrncd0ram0oi7ja1jyuo,1,8.1,27.1,2023-03-12T12:20:22.818Z,2023-03-12T21:15:27Z,4092282989,167,,4092282871,15,,4092282847,141,0.0,4092282851,213,4.6,4092282843,56,Back,4092282845,140,5.9,4092282849,212,19.9,4094612995,388,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080783,366,5,1,47,3,bi1fxjrncd0ram0oi7ja1jyuo,0,8.5,-1.8,2023-03-12T12:20:25.830Z,2023-03-12T20:19:56Z,4092282985,56,Back,4092283173,233,386,4092282987,347,,,,,,,,,,,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080813,386,5,1,47,3,7gnly6999wao1xarwct4p8fe9,1,91.5,101.8,2023-03-12T12:20:25.830Z,2023-03-12T20:19:56Z,4092283135,347,,4092283133,56,Left,4092283161,233,366,,,,,,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080935,367,30,1,47,4,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-03-12T12:20:26.919Z,2023-03-12T20:19:57Z,4092283879,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519080929,387,30,1,47,4,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-03-12T12:20:26.919Z,2023-03-12T20:19:57Z,4092283851,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519093837,368,18,2,45,0,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-03-12T12:36:09.923Z,2023-03-12T12:36:10Z,4092350309,44,Forward,4092350425,55,369,4092350307,42,,4092350311,59,11,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519093849,369,19,2,45,0,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-03-12T12:36:09.924Z,2023-03-12T13:06:47Z,4092350363,145,11,4092350357,42,,4092476901,292,6,4092350375,55,368,4092350371,44,Midfielder,4092350367,59,28,4092476903,293,2,,,,9ik51limpi4f3blp1r60hb27d,R. Oudin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519093977,370,18,2,45,0,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-03-12T12:36:16.144Z,2023-03-12T12:36:16Z,4092350949,44,Forward,4092350941,42,,4092350955,59,77,4092351009,55,371,,,,,,,,,,,,,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519093979,371,19,2,45,0,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-03-12T12:36:16.145Z,2023-03-12T12:36:17Z,4092350963,42,,4092350969,59,9,4092350973,293,3,4092350971,292,9,4092350967,145,9,4092350977,55,370,4092350975,44,Forward,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519095479,372,32,2,45,0,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-03-12T12:37:44.200Z,2023-03-12T19:44:03Z,4092358223,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519095473,388,32,2,45,0,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-03-12T12:37:44.200Z,2023-03-12T12:37:44Z,4092358205,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519095533,373,1,2,45,0,bi1fxjrncd0ram0oi7ja1jyuo,1,50.2,49.9,2023-03-12T12:37:44.673Z,2023-03-12T19:50:07Z,4092358503,213,3.1,4092358499,141,49.9,4092358505,279,S,4094532003,178,,4092358497,140,33.3,4092358501,212,17.7,4092358495,56,Back,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519404259,869,40,2,45,0,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-03-12T12:37:44.949Z,2023-03-12T17:38:11Z,4093991083,30,"3nfxhugbxid6o0r92txslivh1, a9jc36ub52lh0jgq2ya56wyui, 1oszv53od5pulbhx566ht984q, 4x1tm440b5cshi5gxkx5k9m95, bkz9b4cqf8f970myv8r49f561, 8mlps3xgwbxa7svajxfk2exud, 6e4y15kfry8fzixh99zpala6t, dd7i0ps16hldpriliccyvxct0, 46yp8iqh0qm7i75d98tfrsbxm, 9ik51limpi4f3blp1r60hb27d, 44f0q2ucrld1rwcwx63vgs7hl, d9sakxlp96siw0z1jltszdlgp, a6jwnrv86cly1ti085c9dnn6c, cntcffa67r95rbcf1154r92zu, 3iveuhunq47tg8lg0lm3d31sl, 9h01w81t6g5f5owrtipn9ybpx, 5cjx2i2perp5vr62en4cyer1m, 44g3gj1lpougjwjpq9houab4l, 3ail949zww61xhkymcg66bca1, 9tsvcw4xthhtoqgdowmhef7bp, 9t753r5hnyq6qe5o7csuurw15, 40g1jre7l8d2efvx9961kyqga, e3o8o5b5sxbjd2s17w14rmga, 90pjbz2aq8vz4qapqu1yt2ynd",4093991085,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4093991093,194,4x1tm440b5cshi5gxkx5k9m95,4093991089,130,4,4093991091,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4093991087,59,"30, 17, 25, 42, 6, 93, 29, 16, 9, 28, 27, 32, 31, 22, 1, 4, 7, 13, 14, 18, 21, 83, 84, 97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519095637,374,1,2,45,3,bi1fxjrncd0ram0oi7ja1jyuo,1,33.9,50.1,2023-03-12T12:37:47.349Z,2023-03-12T19:50:13Z,4092358983,56,Center,4092358985,140,68.2,4092358993,1,,4092358981,155,,4092358989,212,38.5,4094532181,178,,4092358991,213,0.4,4092358987,141,70.3,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519095651,375,44,2,45,6,bi1fxjrncd0ram0oi7ja1jyuo,1,69.3,72.6,2023-03-12T12:37:50.523Z,2023-03-12T21:15:28Z,4092359083,233,389,4092359049,286,,4092359047,56,Center,,,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519095607,389,44,2,45,6,7gnly6999wao1xarwct4p8fe9,0,30.7,27.4,2023-03-12T12:37:50.524Z,2023-03-12T19:50:17Z,4092358849,285,,4092359111,233,375,4092358847,56,Back,,,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519095667,376,1,2,45,6,bi1fxjrncd0ram0oi7ja1jyuo,0,68.2,70.3,2023-03-12T12:37:50.579Z,2023-03-12T21:15:28Z,4092359119,140,72.0,4092359123,212,7.2,4092359117,56,Center,4092359125,213,5.3,4092359121,141,61.4,4092359115,3,,4094532423,388,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519095643,390,49,2,45,8,7gnly6999wao1xarwct4p8fe9,1,32.6,37.4,2023-03-12T12:37:52.254Z,2023-03-12T19:50:23Z,,,,,,,,,,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519095723,391,1,2,45,8,7gnly6999wao1xarwct4p8fe9,1,32.6,37.4,2023-03-12T12:37:52.374Z,2023-03-12T19:50:28Z,4092359421,157,,4092359429,212,22.2,4092359433,1,,4092359427,141,6.1,4092359431,213,4.4,4092359423,56,Back,4094532889,178,,4092359425,140,26.7,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519095755,392,1,2,45,13,7gnly6999wao1xarwct4p8fe9,0,26.7,5.9,2023-03-12T12:37:57.430Z,2023-03-12T19:50:32Z,4094533067,178,,4092359553,157,,4092359561,212,37.0,4092359555,56,Right,4092359565,1,,4092359559,141,7.4,4092359563,213,0.0,4092359557,140,61.9,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519095773,377,49,2,45,15,bi1fxjrncd0ram0oi7ja1jyuo,1,40.2,90.5,2023-03-12T12:37:59.717Z,2023-03-12T19:50:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519095823,378,1,2,45,15,bi1fxjrncd0ram0oi7ja1jyuo,0,42,94.5,2023-03-12T12:37:59.815Z,2023-03-12T19:50:43Z,4092359927,56,Left,4092359935,213,0.3,4092359929,140,56.8,4092359933,212,16.1,4092359931,141,100.0,4094533579,388,,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519095827,379,5,2,45,17,bi1fxjrncd0ram0oi7ja1jyuo,0,57,101.4,2023-03-12T12:38:01.404Z,2023-03-12T19:50:47Z,4092359941,56,Left,4092359943,347,,4092360599,233,393,,,,,,,,,,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519095959,393,5,2,45,17,7gnly6999wao1xarwct4p8fe9,1,43,-1.4,2023-03-12T12:38:01.404Z,2023-03-12T19:50:47Z,4092360571,233,379,4092360525,56,Back,4092360527,347,,,,,,,,,,,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519096013,394,1,2,45,27,7gnly6999wao1xarwct4p8fe9,1,42,0,2023-03-12T12:38:11.301Z,2023-03-12T19:51:23Z,4092360793,141,3.2,4092360795,212,22.7,4092360799,1,,4092360787,107,,4092360791,140,20.6,4092360789,56,Back,4092360797,213,3.0,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519096071,395,1,2,45,30,7gnly6999wao1xarwct4p8fe9,1,15.7,4.4,2023-03-12T12:38:14.847Z,2023-03-12T19:51:28Z,4092361033,141,34.5,4092361029,56,Back,4092361035,212,23.4,4092361031,140,4.9,4094535587,178,,4092361037,213,2.1,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519096131,396,1,2,45,32,7gnly6999wao1xarwct4p8fe9,0,7.7,31.6,2023-03-12T12:38:17.128Z,2023-03-12T19:51:31Z,4092361363,1,,4092361357,141,29.3,4092361351,157,,4092361359,212,41.9,4092361355,140,47.6,4092361361,213,6.2,4094535707,178,,4092361353,56,Back,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519534579,1210,67,2,45,35,bi1fxjrncd0ram0oi7ja1jyuo,1,52.1,71.3,2023-03-12T12:38:19.536Z,2023-03-12T21:15:28Z,4094702515,233,1111,,,,,,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519534573,1111,67,2,45,35,7gnly6999wao1xarwct4p8fe9,0,47.9,28.7,2023-03-12T12:38:19.537Z,2023-03-12T20:51:03Z,4094702537,233,1210,,,,,,,,,,,,,,,,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519096157,380,1,2,45,35,bi1fxjrncd0ram0oi7ja1jyuo,0,55.8,69.4,2023-03-12T12:38:19.554Z,2023-03-12T21:15:29Z,4092361555,56,Center,4092361561,212,21.3,4094535835,178,,4092361553,157,,4092361557,140,76.0,4092361563,213,6.2,4092361559,141,66.1,4092361565,1,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519096137,397,43,2,45,37,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-03-12T12:38:21.329Z,2023-03-12T13:31:29Z,4092361439,141,30.9,4092361425,56,Back,4092361443,213,6.2,4092591951,144,1,4092361433,140,44.5,4092361421,168,0,4092361441,212,9.7,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519096159,398,44,2,45,37,7gnly6999wao1xarwct4p8fe9,1,27.2,34.7,2023-03-12T12:38:22.100Z,2023-03-12T21:15:29Z,4092361571,56,Back,4092361573,285,,4092361653,233,381,,,,,,,,,,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519096165,381,44,2,45,37,bi1fxjrncd0ram0oi7ja1jyuo,0,72.8,65.3,2023-03-12T12:38:22.101Z,2023-03-12T19:51:40Z,4092361713,233,398,4092361601,286,,4092361599,56,Center,,,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519096167,399,1,2,45,38,7gnly6999wao1xarwct4p8fe9,0,30.3,35.5,2023-03-12T12:38:22.223Z,2023-03-12T21:15:30Z,4092361619,213,5.8,4092361611,56,Back,4092361617,212,8.5,4094536215,388,,4092361613,140,37.3,4092361615,141,29.2,4092361609,3,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519096181,382,61,2,45,39,bi1fxjrncd0ram0oi7ja1jyuo,1,71.6,72.1,2023-03-12T12:38:23.296Z,2023-03-12T19:51:49Z,4094536539,21,,4092361699,56,Center,4094536541,388,,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519096223,383,49,2,45,40,bi1fxjrncd0ram0oi7ja1jyuo,1,68,71.7,2023-03-12T12:38:24.656Z,2023-03-12T19:51:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
