id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2445604601,9,50,1,0,15,7gnly6999wao1xarwct4p8fe9,1,32.5,95.1,2022-08-13T18:47:20.259Z,2022-08-14T03:39:25Z,3703653439,285,,3703653437,56,Back,3703653709,233,3,,,,,,,,,,,,,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604639,3,7,1,0,16,67z1gqyiuzpmmb15q5fy7ntc4,1,67.5,4.9,2022-08-13T18:47:21.170Z,2022-08-14T03:39:33Z,3705366291,388,,3704391171,385,,3703653615,167,,3703653687,286,,3703653617,56,Right,3703653683,233,9,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604649,4,5,1,0,18,67z1gqyiuzpmmb15q5fy7ntc4,0,68.8,-1,2022-08-13T18:47:23.214Z,2022-08-14T03:39:40Z,3703653833,233,10,3703653665,347,,3703653663,56,Right,,,,,,,,,,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604679,10,5,1,0,18,7gnly6999wao1xarwct4p8fe9,1,31.2,101,2022-08-13T18:47:23.214Z,2022-08-14T03:39:40Z,3703653743,347,,3703653741,56,Back,3703653797,233,4,,,,,,,,,,,,,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604953,11,1,1,0,32,7gnly6999wao1xarwct4p8fe9,1,33,100,2022-08-13T18:47:37.049Z,2022-08-14T03:40:20Z,3703655143,212,6.6,3703655139,140,32.9,3703655135,56,Back,3703655141,141,92.3,3703655145,213,4.7,3703655133,107,,,,,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604961,12,1,1,0,33,7gnly6999wao1xarwct4p8fe9,0,32.9,92.3,2022-08-13T18:47:37.802Z,2022-08-14T03:40:23Z,3703655171,213,2.2,3703655169,212,3.4,3703655165,140,31.0,3703655163,56,Back,3703655167,141,96.3,3705367449,178,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604949,5,8,1,0,34,67z1gqyiuzpmmb15q5fy7ntc4,1,64,4.3,2022-08-13T18:47:38.609Z,2022-08-14T03:40:28Z,3704394445,383,,3705367639,178,,3703655121,56,Right,,,,,,,,,,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604959,6,49,1,0,34,67z1gqyiuzpmmb15q5fy7ntc4,1,63.9,4.3,2022-08-13T18:47:39.298Z,2022-08-14T04:15:38Z,,,,,,,,,,,,,,,,,,,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445605059,7,4,1,0,35,67z1gqyiuzpmmb15q5fy7ntc4,1,75.8,2.6,2022-08-13T18:47:40.307Z,2022-08-14T03:40:45Z,3703655673,13,,3703655677,56,Right,3703655681,286,,3703655675,295,,3703655761,233,13,3703655679,152,,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445605071,13,4,1,0,35,7gnly6999wao1xarwct4p8fe9,0,24.2,97.4,2022-08-13T18:47:40.308Z,2022-08-14T03:40:45Z,3703655723,13,,3703655727,56,Back,3703655729,152,,3703655725,295,,3703655731,285,,3703655779,233,7,3705368101,389,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445605903,8,1,1,1,17,67z1gqyiuzpmmb15q5fy7ntc4,0,77,2.8,2022-08-13T18:48:21.687Z,2022-08-14T03:40:49Z,3703660321,2,,3703660335,212,31.5,3703660327,152,,3703660323,5,,3704394879,224,,3703660329,56,Center,3703660325,155,,3703660331,140,89.3,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,3705368279,178,3704394881,20,3703660333,141,45.0,3703660337,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445605965,14,12,1,1,18,7gnly6999wao1xarwct4p8fe9,1,10,62,2022-08-13T18:48:22.838Z,2022-08-14T03:40:55Z,3703660693,212,23.3,3703660687,56,Back,3705368439,178,,3703660695,213,0.6,3703660691,141,80.0,3703660689,140,28.9,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445606037,9,1,1,1,22,67z1gqyiuzpmmb15q5fy7ntc4,1,61.7,23.5,2022-08-13T18:48:26.570Z,2022-08-14T03:41:06Z,3703661073,141,34.8,3703661077,213,0.7,3703661065,3,,3703661069,56,Center,3703663441,210,13,3705368599,388,,3703661075,212,12.4,3703661071,140,71.0,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445606047,10,13,1,1,24,67z1gqyiuzpmmb15q5fy7ntc4,1,76.4,37.1,2022-08-13T18:48:28.687Z,2022-08-14T03:41:07Z,3703663503,230,98.2,3703663507,231,48.7,3703663497,108,,3703663493,215,,3703661123,56,Center,3703663491,103,84.7,3705368679,178,,3703662057,72,,91sgvwun5559mwe9bszj4xql1,A. Petagna,3703663467,77,3703661121,18,3703662055,24,,3703663473,29,,,3703663487,102,58.0,3703663481,55,9,,,,,,,,,,,,,,,,,,,,,,,
2445606063,11,5,1,1,26,67z1gqyiuzpmmb15q5fy7ntc4,0,100.8,48.8,2022-08-13T18:48:30.609Z,2022-08-14T03:41:11Z,3703661157,56,Center,3703661159,346,,3703661269,233,15,,,,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445606033,15,5,1,1,26,7gnly6999wao1xarwct4p8fe9,1,-0.8,51.2,2022-08-13T18:48:30.609Z,2022-08-14T03:41:12Z,3703661023,56,Back,3703661027,346,,3703661237,233,11,,,,,,,,,,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445606449,16,1,1,1,38,7gnly6999wao1xarwct4p8fe9,1,4.4,60,2022-08-13T18:48:43.102Z,2022-08-14T03:42:13Z,3703663343,56,Back,3703663347,141,46.6,3703663349,212,9.4,3703663341,124,,3703663345,140,2.1,3703663355,237,,3703663351,213,4.5,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445606517,17,1,1,1,45,7gnly6999wao1xarwct4p8fe9,0,9.1,44.3,2022-08-13T18:48:49.632Z,2022-08-14T03:42:15Z,3703663763,155,,3703663775,1,,3703663767,140,71.3,3703663771,212,66.6,3703663765,56,Center,3703663773,213,6.1,3703663769,141,24.9,3705370067,178,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445606581,12,61,1,1,48,67z1gqyiuzpmmb15q5fy7ntc4,1,27.7,62,2022-08-13T18:48:53.419Z,2022-08-14T03:42:23Z,3703664063,56,Back,3705370273,21,,3705370275,178,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445606633,13,1,1,1,49,67z1gqyiuzpmmb15q5fy7ntc4,0,29.2,59.9,2022-08-13T18:48:54.409Z,2022-08-14T03:43:33Z,3705372015,178,,3703664297,140,35.8,3703664299,141,66.1,3703664301,212,8.1,3703664305,213,0.5,3703664295,56,Back,,,,,,,1muwnu7rq4feejspx7no203px,A. Barberis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445923743,845,83,1,1,53,67z1gqyiuzpmmb15q5fy7ntc4,1,25.1,69.8,2022-08-13T18:48:57.689Z,2022-08-14T04:17:51Z,3705420059,399,160174,,,,,,,,,,,,,,,,,,,,,,1muwnu7rq4feejspx7no203px,A. Barberis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445606665,18,1,1,1,53,7gnly6999wao1xarwct4p8fe9,1,76,30.7,2022-08-13T18:48:57.701Z,2022-08-14T04:17:38Z,3703664451,213,1.2,3703664445,140,77.5,3703664449,212,4.4,3705372151,178,,3703664447,141,36.7,3703664443,56,Center,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445606719,19,1,1,1,54,7gnly6999wao1xarwct4p8fe9,1,77.8,37,2022-08-13T18:48:59.077Z,2022-08-14T03:43:56Z,3703664759,212,10.5,3703664755,140,82.1,3703664761,213,1.1,3703665979,154,,3703664753,56,Center,3703664757,141,51.0,3703665977,210,15,3705372319,178,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445924011,854,67,1,1,55,7gnly6999wao1xarwct4p8fe9,1,84.2,57.3,2022-08-13T18:48:59.832Z,2022-08-14T04:24:34Z,3705421435,233,846,,,,,,,,,,,,,,,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445924007,846,67,1,1,55,67z1gqyiuzpmmb15q5fy7ntc4,0,15.8,42.7,2022-08-13T18:48:59.833Z,2022-08-14T04:18:49Z,3705421459,233,854,,,,,,,,,,,,,,,,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445606729,20,15,1,1,57,7gnly6999wao1xarwct4p8fe9,1,84.6,58.3,2022-08-13T18:49:01.955Z,2022-08-14T03:43:56Z,3703666003,102,51.2,3703666015,231,49.8,3703665995,29,,3703664801,56,Center,3703666011,230,99.0,3703666005,103,19,3703665499,233,14,3703665993,78,,1tztnrv51q99ewl193qk526z9,N. Radonjić,3703666007,146,3703665999,55,3703664799,17,,3703665485,82,,,3703664797,22,,3703666009,147,57.4,86.6,19,3705372743,178,3703665481,72,3703665997,154,,,,,,,,,,,,,,,
2445606771,14,10,1,1,57,67z1gqyiuzpmmb15q5fy7ntc4,1,14.2,42.6,2022-08-13T18:49:02.078Z,2022-08-14T03:43:58Z,3703665009,56,Back,3705372781,178,,3703665547,233,20,3703665007,94,,,,,,,,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445606805,15,6,1,2,0,67z1gqyiuzpmmb15q5fy7ntc4,0,14.4,43.8,2022-08-13T18:49:05.441Z,2022-08-14T03:44:03Z,3703665323,233,21,3703665207,56,Back,3703665209,73,,,,,,,,,,,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445606811,21,6,1,2,0,7gnly6999wao1xarwct4p8fe9,1,85.6,56.2,2022-08-13T18:49:05.441Z,2022-08-14T03:44:03Z,3703665241,56,Center,3703665243,73,,3703665295,233,15,,,,,,,,,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607369,22,1,1,2,25,7gnly6999wao1xarwct4p8fe9,1,99.5,99.5,2022-08-13T18:49:29.980Z,2022-08-14T03:44:14Z,3703668333,213,3.5,3703668327,140,89.7,3703668323,6,,3705373059,178,,3703668331,212,10.8,3703668325,56,Left,3703668329,141,94.5,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607391,23,1,1,2,30,7gnly6999wao1xarwct4p8fe9,0,93.2,89.1,2022-08-13T18:49:34.800Z,2022-08-14T03:44:20Z,3704399927,224,,3703668505,141,59.6,3703668501,56,Center,3703668509,213,4.6,3703668495,2,,3703668507,212,20.1,3703668503,140,91.6,3705373167,178,,1tztnrv51q99ewl193qk526z9,N. Radonjić,3704399929,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607451,16,12,1,2,31,67z1gqyiuzpmmb15q5fy7ntc4,1,6.5,40.2,2022-08-13T18:49:35.517Z,2022-08-14T03:44:29Z,3703668843,141,0.0,3703668847,213,5.1,3703668839,56,Back,3703668913,167,,3703668841,140,17.9,3703668845,212,30.5,3705373287,178,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607459,17,5,1,2,33,67z1gqyiuzpmmb15q5fy7ntc4,0,17.6,-1.2,2022-08-13T18:49:38.050Z,2022-08-14T03:44:32Z,3703669213,233,24,3703668883,347,,3703668881,56,Back,,,,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607517,24,5,1,2,33,7gnly6999wao1xarwct4p8fe9,1,82.4,101.2,2022-08-13T18:49:38.050Z,2022-08-14T03:44:32Z,3703669149,56,Left,3703669151,347,,3703669173,233,17,,,,,,,,,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607593,25,1,1,2,39,7gnly6999wao1xarwct4p8fe9,1,81,100,2022-08-13T18:49:43.802Z,2022-08-14T03:44:42Z,3703669599,56,Left,3703669603,141,95.6,3703669607,213,3.5,3703669597,107,,3703669601,140,70.7,3703669605,212,11.6,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607625,26,1,1,2,40,7gnly6999wao1xarwct4p8fe9,1,70.2,95.6,2022-08-13T18:49:45.484Z,2022-08-14T03:44:50Z,3703669819,213,3.4,3703669811,56,Left,3703669815,141,92.9,3705373685,178,,3703669813,140,62.7,3703669817,212,8.1,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607635,27,1,1,2,42,7gnly6999wao1xarwct4p8fe9,0,62.7,92.9,2022-08-13T18:49:46.838Z,2022-08-14T03:44:58Z,3703669871,140,79.3,3705373825,178,,3703669875,212,29.9,3703669867,155,,3703669869,56,Center,3703669873,141,57.2,3703669877,213,5.3,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607687,18,1,1,2,44,67z1gqyiuzpmmb15q5fy7ntc4,0,21.7,44.1,2022-08-13T18:49:49.040Z,2022-08-14T03:45:02Z,3705373943,178,,3703670165,56,Back,3703670173,213,5.9,3703670169,141,34.2,3703670163,157,,3703670167,140,39.7,3703670175,1,,3703670171,212,20.1,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607727,19,45,1,2,46,67z1gqyiuzpmmb15q5fy7ntc4,0,30.9,35,2022-08-13T18:49:51.372Z,2022-08-14T03:45:12Z,3703670395,56,Back,3703670397,285,,3703670549,233,28,,,,,,,,,,,,,,,,1muwnu7rq4feejspx7no203px,A. Barberis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607739,28,3,1,2,46,7gnly6999wao1xarwct4p8fe9,1,69.1,65,2022-08-13T18:49:51.372Z,2022-08-14T03:45:12Z,3704400571,465,,3703670461,56,Center,3703670533,233,19,3703670463,286,,3705374109,178,,,,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607827,29,1,1,2,49,7gnly6999wao1xarwct4p8fe9,1,76.8,66.3,2022-08-13T18:49:53.503Z,2022-08-14T03:45:29Z,3703674113,4,,3703670941,56,Center,3703670949,213,6.0,3703673017,154,,3703670945,141,61.4,3705374325,178,,3703673015,210,15,3703670943,140,90.0,e2oeysariwd866ksilu3t4m7e,S. Ricci,3703670947,212,,,,,,,,,1,,,,,,,14.3,,,,,,,,,,,,,,,,,,,,,,
2445607839,30,15,1,2,50,7gnly6999wao1xarwct4p8fe9,1,90.7,62.9,2022-08-13T18:49:55.253Z,2022-08-14T03:45:30Z,3703671021,22,,3703673055,146,94.2,3703673033,78,,3705374573,178,,3703673043,55,29,3703673053,328,,3703673139,233,20,3703672523,72,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,3703671025,17,3703673041,154,3703673051,214,,3703671027,56,Center,,3703673049,103,2.5,3703673037,29,,,,3703673047,102,3703673057,147,,,48.9,58.8,,,,,,,,,,,,,
2445607831,20,10,1,2,50,67z1gqyiuzpmmb15q5fy7ntc4,1,6.4,41.2,2022-08-13T18:49:55.372Z,2022-08-14T03:45:32Z,3704411633,183,,3704403541,376,,3703672681,233,30,3703670975,173,,3703670981,56,Back,3703671851,389,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
