id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2515474535,289,1,1,40,5,9dntj5dioj5ex52yrgwzxrq9l,1,38.4,19.5,2023-03-04T20:27:08.144Z,2023-03-05T02:09:03Z,4073165597,213,1.9,4073165589,56,Back,4073178081,155,,4073165591,140,30.1,4074062869,178,,4073165593,141,55.2,4073165595,212,25.8,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515474611,290,1,1,40,12,9dntj5dioj5ex52yrgwzxrq9l,1,31.2,62,2023-03-04T20:27:15.597Z,2023-03-05T02:09:07Z,4073166057,56,Back,4074063111,178,,4073166065,213,0.3,4073166061,141,69.9,4073166059,140,46.7,4073166063,212,17.1,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515474647,291,1,1,40,17,9dntj5dioj5ex52yrgwzxrq9l,1,64.6,69.7,2023-03-04T20:27:20.217Z,2023-03-05T02:09:11Z,4073166277,141,91.5,4074063347,178,,4073166273,56,Left,4073166275,140,73.6,4073166281,213,1.0,4073166279,212,17.6,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515474663,292,1,1,40,20,9dntj5dioj5ex52yrgwzxrq9l,1,74.8,94.1,2023-03-04T20:27:23.424Z,2023-03-05T02:09:20Z,4073166347,212,8.7,4073166349,213,4.4,4073166345,141,82.1,4074063791,178,,4073166341,56,Left,4073166343,140,71.9,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515474681,293,1,1,40,21,9dntj5dioj5ex52yrgwzxrq9l,0,71.9,82.1,2023-03-04T20:27:24.089Z,2023-03-05T02:09:25Z,4074064077,178,,4073166475,212,24.3,4073166469,56,Left,4073166471,140,95.0,4073166473,141,79.6,4073166477,213,6.2,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515474689,333,49,1,40,23,4raiad4l2j5lkfaz92pk4osb,1,7.3,23.4,2023-03-04T20:27:26.255Z,2023-03-05T02:09:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515665327,1238,83,1,40,24,9dntj5dioj5ex52yrgwzxrq9l,1,93.4,82,2023-03-04T20:27:27.657Z,2023-03-05T03:13:12Z,4074207393,399,172912,,,,,,,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515474747,334,1,1,40,27,4raiad4l2j5lkfaz92pk4osb,0,3,6.8,2023-03-04T20:27:30.548Z,2023-03-05T02:09:34Z,4074064575,178,,4073166847,212,8.5,4073166849,213,6.1,4073166845,141,4.9,4073166843,140,11.0,4073166841,56,Back,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515474761,294,49,1,40,28,9dntj5dioj5ex52yrgwzxrq9l,1,84.5,95.9,2023-03-04T20:27:31.355Z,2023-03-05T02:09:39Z,,,,,,,,,,,,,,,,,,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515474777,295,3,1,40,30,9dntj5dioj5ex52yrgwzxrq9l,0,82.8,94.3,2023-03-04T20:27:33.622Z,2023-03-05T02:09:44Z,4073167271,233,335,4074065329,178,,4073167023,56,Left,4073614355,464,,4073167025,286,,,,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515474813,335,7,1,40,30,4raiad4l2j5lkfaz92pk4osb,1,17.2,5.7,2023-03-04T20:27:33.692Z,2023-03-05T02:09:49Z,4073167243,56,Back,4073614497,383,,4073167245,285,,4074065643,178,,4073167255,233,295,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515474817,336,49,1,40,32,4raiad4l2j5lkfaz92pk4osb,1,20.2,18.5,2023-03-04T20:27:35.372Z,2023-03-05T02:09:54Z,,,,,,,,,,,,,,,,,,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515474837,337,1,1,40,33,4raiad4l2j5lkfaz92pk4osb,1,20.2,18.5,2023-03-04T20:27:35.874Z,2023-03-05T02:10:05Z,4073167367,140,41.5,4073167373,213,5.9,4073167365,56,Back,4074066187,178,,4073167371,212,24.6,4073167369,141,3.4,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515474879,338,1,1,40,37,4raiad4l2j5lkfaz92pk4osb,0,41.1,6.2,2023-03-04T20:27:40.190Z,2023-03-05T02:10:12Z,4073167639,141,33.9,4073167629,56,Center,4073167643,212,41.2,4073167633,140,76.0,4074067089,178,,4073167651,1,,4073167647,213,0.5,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515474873,296,49,1,40,41,9dntj5dioj5ex52yrgwzxrq9l,1,24.4,66,2023-03-04T20:27:44.292Z,2023-03-05T02:10:18Z,,,,,,,,,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515474905,297,1,1,40,41,9dntj5dioj5ex52yrgwzxrq9l,1,24.4,66,2023-03-04T20:27:44.526Z,2023-03-05T02:10:21Z,4073167825,141,33.4,4073167829,213,4.5,4073167821,56,Back,4073167823,140,20.3,4074067623,178,,4073167827,212,22.6,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515474937,298,1,1,40,44,9dntj5dioj5ex52yrgwzxrq9l,1,20.1,32.5,2023-03-04T20:27:47.548Z,2023-03-05T02:10:25Z,4073167995,56,Back,4073167999,141,11.9,4073168003,213,5.3,4073168001,212,16.3,4074067845,178,,4073167997,140,28.1,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515474977,299,1,1,40,47,9dntj5dioj5ex52yrgwzxrq9l,1,27.6,15.3,2023-03-04T20:27:50.590Z,2023-03-05T02:10:29Z,4073168177,140,22.7,4073168183,213,2.0,4073168181,212,13.7,4073168179,141,33.9,4073168175,56,Back,4074067999,178,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475001,300,1,1,40,50,9dntj5dioj5ex52yrgwzxrq9l,1,21.5,33.3,2023-03-04T20:27:53.183Z,2023-03-05T02:10:35Z,4073168327,213,2.1,4074068365,178,,4073168323,141,58.8,4073168321,140,11.6,4073168325,212,20.2,4073168319,56,Back,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475011,301,1,1,40,52,9dntj5dioj5ex52yrgwzxrq9l,1,11.6,58.8,2023-03-04T20:27:54.936Z,2023-03-05T02:10:39Z,4073168437,213,1.4,4074068589,178,,4073168429,56,Back,4073168435,212,16.4,4073168431,140,15.0,4073168433,141,82.3,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475017,302,1,1,40,54,9dntj5dioj5ex52yrgwzxrq9l,1,15,82.3,2023-03-04T20:27:57.241Z,2023-03-05T02:10:43Z,4074068797,178,,4073168485,212,15.2,4073168481,140,29.3,4073168479,56,Back,4073168483,141,79.3,4073168487,213,6.1,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475041,303,1,1,40,56,9dntj5dioj5ex52yrgwzxrq9l,1,28.1,80.6,2023-03-04T20:27:59.491Z,2023-03-05T02:10:47Z,4073168643,56,Back,4073168649,212,10.2,4073168645,140,24.9,4073168647,141,94.7,4073168651,213,1.9,4074068989,178,,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475067,304,1,1,40,57,9dntj5dioj5ex52yrgwzxrq9l,0,24.9,94.7,2023-03-04T20:28:00.073Z,2023-03-05T02:10:52Z,4073168821,56,Center,4073168831,1,,4073615549,4,,4073168823,140,72.8,4073168819,155,,4073168829,213,5.9,4073168825,141,63.6,4073168827,212,54.6,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,4074069183,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475083,339,59,1,41,1,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-03-04T20:28:04.289Z,2023-03-05T02:10:58Z,4073168917,56,Back,,,,,,,,,,,,,,,,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475101,340,12,1,41,1,4raiad4l2j5lkfaz92pk4osb,1,21.6,35.1,2023-03-04T20:28:04.430Z,2023-03-05T02:11:02Z,4073169043,141,0.0,4073169041,140,50.5,4073169045,212,39.4,4073169039,56,Right,4073169047,213,5.6,4073169073,167,,4074069715,178,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475157,305,5,1,41,4,9dntj5dioj5ex52yrgwzxrq9l,1,52,101.9,2023-03-04T20:28:07.719Z,2023-03-05T02:11:06Z,4073169349,56,Left,4073169351,347,,4073169373,233,341,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475105,341,5,1,41,4,4raiad4l2j5lkfaz92pk4osb,0,48,-1.9,2023-03-04T20:28:07.719Z,2023-03-05T02:11:07Z,4073169065,347,,4073169381,233,305,4073169061,56,Back,,,,,,,,,,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475183,306,1,1,41,8,9dntj5dioj5ex52yrgwzxrq9l,1,55.7,100,2023-03-04T20:28:10.964Z,2023-03-05T02:11:11Z,4073169497,213,5.6,4073169489,56,Left,4073169487,107,,4073169491,140,67.7,4073169493,141,85.3,4073169495,212,16.6,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515665951,1254,67,1,41,9,9dntj5dioj5ex52yrgwzxrq9l,1,70.1,82,2023-03-04T20:28:12.720Z,2023-03-05T03:16:07Z,4074210431,233,1247,,,,,,,,,,,,,,,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515665949,1247,67,1,41,9,4raiad4l2j5lkfaz92pk4osb,0,29.9,18,2023-03-04T20:28:12.721Z,2023-03-05T03:15:12Z,4074210435,233,1254,,,,,,,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475191,307,1,1,41,9,9dntj5dioj5ex52yrgwzxrq9l,0,68.4,84.3,2023-03-04T20:28:12.742Z,2023-03-05T03:16:08Z,4073169569,156,,4073169537,141,87.4,4074070737,178,,4073172561,233,349,4073172559,236,,4073169541,213,2.1,4073169533,56,Left,4073169539,212,2.5,eyra5urhrm92240e7qbll736d,A. Rebić,4073169535,140,4073172565,286,,,,,,,,,,,,,,,,,,,,,,,,,,67.1,,,,,,,,,,,
2515475693,349,74,1,41,10,4raiad4l2j5lkfaz92pk4osb,1,31.2,12,2023-03-04T20:28:12.806Z,2023-03-05T02:11:24Z,4073172319,56,Back,4073172321,285,,4073172581,233,307,4074070929,178,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475273,308,1,1,41,14,9dntj5dioj5ex52yrgwzxrq9l,1,62.7,75.1,2023-03-04T20:28:16.798Z,2023-03-05T02:11:33Z,4073169955,56,Center,4073169959,141,49.6,4073169961,212,20.0,4073169963,213,4.2,4074071349,178,,4073169957,140,53.2,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475301,309,1,1,41,17,9dntj5dioj5ex52yrgwzxrq9l,1,53.2,46.6,2023-03-04T20:28:19.827Z,2023-03-05T02:11:38Z,4074071849,178,,4073170117,212,19.1,4073170119,213,4.8,4073170115,141,18.5,4073170113,140,54.2,4073170111,56,Right,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475323,310,1,1,41,19,9dntj5dioj5ex52yrgwzxrq9l,1,54.9,17.1,2023-03-04T20:28:22.165Z,2023-03-05T02:11:42Z,4073170233,141,4.4,4073170231,140,65.5,4073170229,56,Right,4073170235,212,14.1,4074072105,178,,4073170237,213,5.6,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475355,311,1,1,41,21,9dntj5dioj5ex52yrgwzxrq9l,1,62.8,3.7,2023-03-04T20:28:24.465Z,2023-03-05T02:11:47Z,4073170417,141,17.1,4073170415,140,56.7,4073170419,212,11.1,4073170421,213,2.2,4073170413,56,Right,4074072273,178,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475401,312,1,1,41,24,9dntj5dioj5ex52yrgwzxrq9l,1,56.2,25.2,2023-03-04T20:28:26.790Z,2023-03-05T02:11:53Z,4073170629,141,37.4,4073170625,56,Back,4073170633,213,2.7,4073170631,212,19.6,4073170627,140,39.3,4074072693,178,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475431,313,1,1,41,27,9dntj5dioj5ex52yrgwzxrq9l,1,38.5,38.5,2023-03-04T20:28:29.960Z,2023-03-05T02:11:59Z,4073170827,140,36.4,4073170825,56,Back,4073170829,141,63.4,4073170833,213,1.7,4073170831,212,17.1,4074072923,178,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475465,314,1,1,41,31,9dntj5dioj5ex52yrgwzxrq9l,0,37.6,63,2023-03-04T20:28:34.003Z,2023-03-05T02:12:03Z,4074073125,178,,4073171007,140,67.2,4073171003,155,,4073171015,1,,4073171011,212,42.5,4073171009,141,20.3,4073171013,213,5.5,4073171005,56,Right,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475489,342,1,1,41,34,4raiad4l2j5lkfaz92pk4osb,1,30.6,83.8,2023-03-04T20:28:36.775Z,2023-03-05T02:12:08Z,4073171123,141,91.8,4073171121,140,41.3,4074073307,388,,4073171125,212,12.5,4073171119,56,Back,4073171127,213,0.5,4073171117,3,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475509,343,1,1,41,35,4raiad4l2j5lkfaz92pk4osb,1,41.3,91.8,2023-03-04T20:28:37.819Z,2023-03-05T02:12:13Z,4074073607,388,,4073171251,213,3.5,4073171247,141,84.1,4073171245,140,28.9,4073171249,212,14.0,4073171243,56,Back,4073171241,3,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475515,344,49,1,41,37,4raiad4l2j5lkfaz92pk4osb,1,28.7,83.2,2023-03-04T20:28:40.352Z,2023-03-05T02:12:20Z,,,,,,,,,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475557,345,1,1,41,37,4raiad4l2j5lkfaz92pk4osb,1,27.9,83,2023-03-04T20:28:40.386Z,2023-03-05T02:12:23Z,4073171517,212,27.7,4073171513,140,8.3,4074074241,178,,4073171511,56,Back,4073171519,213,3.9,4073171515,141,55.8,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475609,346,1,1,41,40,4raiad4l2j5lkfaz92pk4osb,1,7.5,54.6,2023-03-04T20:28:42.979Z,2023-03-05T02:12:27Z,4074074411,178,,4073171817,141,12.2,4073171819,212,29.5,4073171815,140,13.6,4073171821,213,4.9,4073171813,56,Back,,,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475615,347,61,1,41,46,4raiad4l2j5lkfaz92pk4osb,0,18.9,6.2,2023-03-04T20:28:49.395Z,2023-03-05T02:12:36Z,4073171849,56,Back,4074074809,178,,,,,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475685,315,5,1,41,48,9dntj5dioj5ex52yrgwzxrq9l,1,75,101.8,2023-03-04T20:28:50.957Z,2023-03-05T02:12:39Z,4073172257,56,Left,4073172261,233,348,4073172259,347,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475625,348,5,1,41,48,4raiad4l2j5lkfaz92pk4osb,0,25,-1.8,2023-03-04T20:28:50.957Z,2023-03-05T02:12:39Z,4073172267,233,315,4073171911,56,Back,4073171913,347,,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475835,316,1,1,42,13,9dntj5dioj5ex52yrgwzxrq9l,1,73.3,100,2023-03-04T20:29:16.689Z,2023-03-05T02:12:43Z,4073173165,107,,4073173171,141,83.5,4073173169,140,76.0,4073173173,212,12.6,4073173175,213,4.9,4073173167,56,Left,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475885,317,1,1,42,14,9dntj5dioj5ex52yrgwzxrq9l,1,73,83.8,2023-03-04T20:29:17.536Z,2023-03-05T02:12:47Z,4073173455,213,2.9,4073173453,212,18.3,4073173447,56,Left,4073173451,141,91.1,4073173449,140,56.2,4074075345,178,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475949,318,1,1,42,19,9dntj5dioj5ex52yrgwzxrq9l,1,47.2,67.8,2023-03-04T20:29:22.746Z,2023-03-05T02:12:52Z,4073173867,56,Back,4074075673,178,,4073173875,213,3.8,4073173869,140,31.1,4073173871,141,50.1,4073173873,212,20.8,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475977,319,1,1,42,30,9dntj5dioj5ex52yrgwzxrq9l,1,31.9,38.9,2023-03-04T20:29:33.273Z,2023-03-05T02:12:56Z,4074075881,178,,4073173997,140,33.8,4073174003,213,4.8,4073174001,212,17.3,4073173995,56,Back,4073173999,141,13.7,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515475991,320,1,1,42,32,9dntj5dioj5ex52yrgwzxrq9l,1,33.8,13.7,2023-03-04T20:29:35.712Z,2023-03-05T02:13:01Z,4073174103,56,Back,4074076151,178,,4073174111,213,5.9,4073174105,140,47.1,4073174109,212,15.0,4073174107,141,5.8,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515476051,321,1,1,42,35,9dntj5dioj5ex52yrgwzxrq9l,1,43.3,7.1,2023-03-04T20:29:38.166Z,2023-03-05T02:13:05Z,4073174531,140,30.6,4073174533,141,11.3,4073174529,56,Back,4073174535,212,13.6,4074076397,178,,4073174537,213,2.9,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515476073,322,1,1,42,44,9dntj5dioj5ex52yrgwzxrq9l,1,25.7,61.4,2023-03-04T20:29:47.501Z,2023-03-05T02:13:11Z,4073174677,56,Back,4073174681,141,82.0,4073174679,140,19.8,4073174683,212,15.3,4074076799,178,,4073174685,213,2.0,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515476121,323,1,1,42,46,9dntj5dioj5ex52yrgwzxrq9l,1,21.8,82.9,2023-03-04T20:29:49.176Z,2023-03-05T02:13:15Z,4073174957,141,48.8,4074076969,178,,4073174955,140,7.7,4073174961,213,4.1,4073174959,212,27.5,4073174953,56,Back,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515476151,324,1,1,42,51,9dntj5dioj5ex52yrgwzxrq9l,1,18.4,44.9,2023-03-04T20:29:54.540Z,2023-03-05T02:13:19Z,4073175107,141,14.9,4073175103,56,Back,4074077205,178,,4073175111,213,4.9,4073175109,212,20.9,4073175105,140,22.8,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515476189,325,1,1,42,55,9dntj5dioj5ex52yrgwzxrq9l,1,22.3,16.7,2023-03-04T20:29:57.997Z,2023-03-05T02:13:25Z,4073175291,56,Back,4073175297,212,19.5,4073175293,140,11.8,4074077615,178,,4073175295,141,40.3,4073175299,213,2.2,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515476279,326,1,1,43,1,9dntj5dioj5ex52yrgwzxrq9l,1,16.9,43.6,2023-03-04T20:30:04.596Z,2023-03-05T02:13:30Z,4073175815,140,31.8,4073175819,212,36.6,4074077979,178,,4073175821,213,1.1,4073175811,155,,4073175813,56,Back,4073175823,1,,4073175817,141,92.3,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515476305,327,1,1,43,6,9dntj5dioj5ex52yrgwzxrq9l,1,31.7,82.4,2023-03-04T20:30:09.348Z,2023-03-05T02:13:37Z,4073175877,213,3.1,4073175873,141,82.3,4073175871,140,16.0,4073175869,56,Back,4073175875,212,16.5,4074078163,178,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515476337,328,1,1,43,8,9dntj5dioj5ex52yrgwzxrq9l,1,15,81.4,2023-03-04T20:30:11.546Z,2023-03-05T02:13:40Z,4073176085,56,Back,4073176089,141,50.3,4074078533,178,,4073176091,212,22.3,4073176087,140,8.3,4073176093,213,4.4,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515476365,329,1,1,43,12,9dntj5dioj5ex52yrgwzxrq9l,1,15.2,46.6,2023-03-04T20:30:15.604Z,2023-03-05T02:13:48Z,4074078981,178,,4073176277,140,75.6,4073176285,1,,4073176273,155,,4073176283,213,6.2,4073176275,56,Center,4073176279,141,43.3,4073176281,212,63.5,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515476411,330,1,1,43,17,9dntj5dioj5ex52yrgwzxrq9l,1,77.4,40.8,2023-03-04T20:30:20.535Z,2023-03-05T02:13:54Z,4073618181,156,,4073176565,141,36.3,4073176569,213,4.1,4073176561,56,Center,4073176559,3,,4074079335,388,,4073176563,140,75.2,4073176567,212,3.8,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515476419,331,61,1,43,19,9dntj5dioj5ex52yrgwzxrq9l,0,84.5,30.3,2023-03-04T20:30:22.659Z,2023-03-05T02:14:04Z,4074079785,178,,4073176607,56,Center,,,,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515476431,350,56,1,43,22,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-03-04T20:30:25.229Z,2023-03-05T02:14:08Z,4073176659,56,Back,,,,,,,,,,,,,,,,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
