id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,keyPass,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2527808875,246,1,1,28,15,9dntj5dioj5ex52yrgwzxrq9l,1,61.5,94,2023-04-02T19:14:12.656Z,2023-04-03T02:14:48Z,4159303301,141,92.4,4159303303,212,19.2,4159303297,56,Back,4159303305,213,3.2,4159303299,140,43.2,4160155481,178,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527808891,247,1,1,28,17,9dntj5dioj5ex52yrgwzxrq9l,1,42.4,93.8,2023-04-02T19:14:14.743Z,2023-04-03T02:14:53Z,4159303401,213,5.0,4159303395,140,44.2,4159303393,56,Back,4159303397,141,84.6,4159303399,212,6.5,4160155581,178,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527808933,248,1,1,28,18,9dntj5dioj5ex52yrgwzxrq9l,1,44.2,84.6,2023-04-02T19:14:15.241Z,2023-04-03T02:14:56Z,4159303629,56,Back,4159303635,212,16.5,4160155733,178,,4159303637,213,3.2,4159303633,141,84.1,4159303631,140,28.5,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527808981,249,1,1,28,20,9dntj5dioj5ex52yrgwzxrq9l,1,29.9,80.9,2023-04-02T19:14:17.753Z,2023-04-03T02:14:59Z,4159303883,213,4.8,4159303881,212,25.0,4159303877,140,31.8,4160155789,178,,4159303879,141,44.3,4159303875,56,Back,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809001,250,1,1,28,25,9dntj5dioj5ex52yrgwzxrq9l,1,31.5,45.4,2023-04-02T19:14:22.387Z,2023-04-03T02:15:04Z,4159304003,140,36.6,4159304007,212,5.9,4159304009,213,0.4,4159304001,56,Back,4159304005,141,49.0,4160155931,178,,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809047,251,1,1,28,26,9dntj5dioj5ex52yrgwzxrq9l,1,36.6,49,2023-04-02T19:14:23.269Z,2023-04-03T02:15:06Z,4159845391,156,,4159304211,212,23.5,4159304213,213,3.1,4159304209,141,49.4,4159304207,140,14.2,4159304205,56,Back,4160155999,178,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809105,252,1,1,28,30,9dntj5dioj5ex52yrgwzxrq9l,0,11,45.7,2023-04-02T19:14:27.397Z,2023-04-03T02:15:13Z,4159304495,56,Back,4159304505,1,,4159304501,212,39.2,4159304493,155,,4159304497,140,36.7,4159304499,141,3.9,4160156149,178,,4159304503,213,5.5,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809115,245,44,1,28,33,gi0l1habji5hpgar77dl5jqe,1,63.6,94.9,2023-04-02T19:14:30.203Z,2023-04-03T04:21:08Z,4159304569,233,253,4159304525,56,Left,4159304527,286,,,,,,,,,,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809109,253,44,1,28,33,9dntj5dioj5ex52yrgwzxrq9l,0,36.4,5.1,2023-04-02T19:14:30.204Z,2023-04-03T02:15:16Z,4159304715,233,245,4159304521,56,Back,4159304523,285,,,,,,,,,,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809137,246,1,1,28,33,gi0l1habji5hpgar77dl5jqe,0,63.9,93.8,2023-04-02T19:14:30.230Z,2023-04-03T04:21:08Z,4159304621,3,,4159304643,212,14.9,4159304627,56,Left,4159304633,140,77.1,4159304645,213,5.9,4159304639,141,85.6,4160156297,388,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809173,254,1,1,28,35,9dntj5dioj5ex52yrgwzxrq9l,0,28.2,10.2,2023-04-02T19:14:32.353Z,2023-04-03T02:15:24Z,4159304815,140,43.2,4159304811,3,,4159304821,213,0.2,4159304813,56,Back,4159304817,141,15.8,4159304819,212,16.2,4160156409,178,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809191,247,1,1,28,37,gi0l1habji5hpgar77dl5jqe,1,61.7,81.2,2023-04-02T19:14:34.643Z,2023-04-03T02:15:28Z,4159304927,212,8.8,4159304923,140,61.6,4159304929,213,1.6,4159304921,56,Left,4159304919,3,,4159304925,141,94.2,4160156467,178,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809193,248,49,1,28,39,gi0l1habji5hpgar77dl5jqe,1,61.3,94.2,2023-04-02T19:14:35.997Z,2023-04-03T02:15:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809217,249,1,1,28,40,gi0l1habji5hpgar77dl5jqe,1,58.8,93.5,2023-04-02T19:14:37.060Z,2023-04-03T02:15:35Z,4159305045,141,81.2,4160156675,178,,4159305043,140,36.6,4159305047,212,24.8,4159305049,213,3.5,4159305041,56,Back,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809255,250,1,1,28,41,gi0l1habji5hpgar77dl5jqe,1,36.7,81.2,2023-04-02T19:14:38.719Z,2023-04-03T02:15:39Z,4159305277,213,4.4,4159305273,141,54.2,4159305271,140,30.4,4159305275,212,19.5,4159305269,56,Back,4160156765,178,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809277,251,1,1,28,45,gi0l1habji5hpgar77dl5jqe,1,33.6,58.4,2023-04-02T19:14:42.553Z,2023-04-03T02:15:42Z,4159305393,141,76.9,4159305397,213,1.6,4159305389,56,Back,4159305391,140,33.5,4160156853,178,,4159305395,212,12.6,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809311,252,1,1,28,47,gi0l1habji5hpgar77dl5jqe,1,33.5,76.9,2023-04-02T19:14:44.392Z,2023-04-03T02:15:46Z,4159305639,213,4.4,4159305631,141,51.9,4159305627,140,28.5,4159305635,212,17.8,4159305623,56,Back,4160156937,178,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809329,253,1,1,28,52,gi0l1habji5hpgar77dl5jqe,1,31.6,44.8,2023-04-02T19:14:49.088Z,2023-04-03T02:15:50Z,4159305781,212,27.8,4159305775,56,Back,4159305783,213,4.9,4160157015,178,,4159305779,141,5.0,4159305777,140,37.6,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809337,254,1,1,28,54,gi0l1habji5hpgar77dl5jqe,0,40.7,4.9,2023-04-02T19:14:51.519Z,2023-04-03T02:15:55Z,4159306067,233,255,4159305829,212,3.8,4159305831,213,0.3,4159306065,236,,4159306071,286,,4159305827,141,6.8,4159305823,56,Back,4159305825,140,44.1,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,4160157099,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809373,255,74,1,28,54,9dntj5dioj5ex52yrgwzxrq9l,1,62.2,92.1,2023-04-02T19:14:51.675Z,2023-04-03T02:15:57Z,4159306011,56,Left,4160157121,178,,4159306073,233,254,4159306013,285,,,,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809461,255,5,1,28,55,gi0l1habji5hpgar77dl5jqe,1,43.6,-1.2,2023-04-02T19:14:52.351Z,2023-04-03T02:15:59Z,4159306535,233,256,4159306495,56,Back,4159306497,347,,,,,,,,,,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809385,256,5,1,28,55,9dntj5dioj5ex52yrgwzxrq9l,0,56.4,101.2,2023-04-02T19:14:52.351Z,2023-04-03T02:16:00Z,4159306559,233,255,4159306091,56,Left,4159306095,347,,,,,,,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809479,256,1,1,29,3,gi0l1habji5hpgar77dl5jqe,1,45.1,0,2023-04-02T19:15:00.448Z,2023-04-03T02:16:02Z,4159306605,141,18.3,4159306609,213,2.3,4159306603,140,32.8,4159306607,212,18.8,4159306601,56,Back,4159306599,107,,4159306631,189,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809553,257,1,1,29,11,gi0l1habji5hpgar77dl5jqe,1,37.7,30.6,2023-04-02T19:15:08.143Z,2023-04-03T02:16:20Z,4160157511,178,,4159307025,213,4.9,4159307023,212,15.1,4159307021,141,8.6,4159307017,56,Back,4159307019,140,39.9,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809581,258,1,1,29,12,gi0l1habji5hpgar77dl5jqe,1,38,9.2,2023-04-02T19:15:09.624Z,2023-04-03T02:16:23Z,4159307165,141,19.7,4160157575,178,,4159307169,213,2.2,4159307167,212,9.1,4159307163,140,32.7,4159307161,56,Back,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809607,259,1,1,29,14,gi0l1habji5hpgar77dl5jqe,1,33.7,17.9,2023-04-02T19:15:11.143Z,2023-04-03T02:16:27Z,4159307315,56,Right,4159307325,212,26.0,4159307317,140,56.9,4159307321,141,4.7,4159307329,213,5.9,4160157657,178,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809633,260,1,1,29,16,gi0l1habji5hpgar77dl5jqe,1,56.2,5,2023-04-02T19:15:13.885Z,2023-04-03T02:16:30Z,4159307463,213,2.9,4160157749,178,,4159307461,212,13.5,4159307459,141,9.8,4159307457,140,43.7,4159307455,56,Back,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809665,261,1,1,29,19,gi0l1habji5hpgar77dl5jqe,1,43.5,10,2023-04-02T19:15:16.293Z,2023-04-03T02:16:34Z,4159307665,141,33.4,4159307661,56,Back,4159307669,213,1.5,4159307663,140,44.4,4159307667,212,15.9,4160157847,178,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809715,262,1,1,29,21,gi0l1habji5hpgar77dl5jqe,1,44.8,39.2,2023-04-02T19:15:18.891Z,2023-04-03T02:16:36Z,4159307925,212,23.4,4160157909,178,,4159307923,141,64.0,4159307927,213,0.8,4159307919,56,Center,4159307921,140,60.3,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809751,263,1,1,29,27,gi0l1habji5hpgar77dl5jqe,1,73.3,66.7,2023-04-02T19:15:24.082Z,2023-04-03T02:16:41Z,4159308079,56,Center,4160157989,178,,4159308085,212,16.3,4159308081,140,87.3,4159308083,141,77.0,4159308087,213,0.4,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809777,264,1,1,29,30,gi0l1habji5hpgar77dl5jqe,1,87.8,75,2023-04-02T19:15:27.539Z,2023-04-03T02:16:45Z,4159308259,56,Left,4160158033,178,,4159308265,212,3.1,4159308261,140,86.9,4159308267,213,1.9,4159308263,141,79.3,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809815,265,1,1,29,33,gi0l1habji5hpgar77dl5jqe,1,86.5,80.3,2023-04-02T19:15:30.301Z,2023-04-03T02:16:50Z,4159308465,140,70.9,4160158121,178,,4159308471,213,3.1,4159308467,141,80.6,4159308463,56,Left,4159308469,212,16.4,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809831,266,1,1,29,36,gi0l1habji5hpgar77dl5jqe,1,69.9,70.9,2023-04-02T19:15:33.163Z,2023-04-03T02:16:55Z,4160158219,178,,4159308567,140,67.7,4159308569,141,56.3,4159308565,56,Center,4159308571,212,10.2,4159308573,213,4.5,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809853,267,1,1,29,38,gi0l1habji5hpgar77dl5jqe,1,68,52.5,2023-04-02T19:15:35.010Z,2023-04-03T02:16:58Z,4159308733,1,,4159308725,140,87.7,4159308731,213,5.3,4159308729,212,37.4,4159308723,56,Right,4159308727,141,6.7,4159308721,155,,4160158289,178,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809857,268,61,1,29,40,gi0l1habji5hpgar77dl5jqe,0,87.7,6.2,2023-04-02T19:15:37.384Z,2023-04-03T02:17:02Z,4159308743,56,Right,4160158379,21,,4160158381,388,,,,,,,,,,,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809877,257,5,1,29,41,9dntj5dioj5ex52yrgwzxrq9l,1,12.5,101.8,2023-04-02T19:15:38.519Z,2023-04-03T02:17:26Z,4159308833,233,269,4159308819,56,Back,4159308821,347,,,,,,,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527809865,269,5,1,29,41,gi0l1habji5hpgar77dl5jqe,0,87.5,-1.8,2023-04-02T19:15:38.519Z,2023-04-03T02:17:26Z,4159308851,233,257,4159308769,347,,4159308767,56,Right,,,,,,,,,,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810173,258,1,1,30,6,9dntj5dioj5ex52yrgwzxrq9l,1,12.2,100,2023-04-02T19:16:03.882Z,2023-04-03T03:22:56Z,4159310395,141,94.2,4159310397,212,19.9,4159310393,140,30.7,4159310389,107,,4159310399,213,6.1,4159310391,56,Back,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810213,259,1,1,30,8,9dntj5dioj5ex52yrgwzxrq9l,0,29.6,95,2023-04-02T19:16:05.747Z,2023-04-03T03:23:00Z,4159310567,1,,4159310563,212,19.9,4159310561,141,88.6,4159310565,213,6.1,4160224791,178,,4159310555,157,,4159310557,56,Back,4159310559,140,48.1,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810257,270,1,1,30,11,gi0l1habji5hpgar77dl5jqe,1,51.6,8.9,2023-04-02T19:16:08.502Z,2023-04-03T03:23:37Z,4159310817,213,0.1,4159310813,141,12.2,4159310811,140,72.3,4159310815,212,21.9,4160225197,178,,4159310809,56,Right,4159310807,3,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810265,271,1,1,30,13,gi0l1habji5hpgar77dl5jqe,0,72.3,12.3,2023-04-02T19:16:10.122Z,2023-04-03T03:23:41Z,4159310871,3,,4159310879,141,30.0,4159310877,140,79.1,4159310873,168,,4159310875,56,Center,4160225255,388,,4159310883,213,1.0,4159310881,212,14.0,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810281,260,1,1,30,14,9dntj5dioj5ex52yrgwzxrq9l,0,27.1,66.8,2023-04-02T19:16:11.643Z,2023-04-03T03:23:45Z,4160225289,388,,4159310975,213,6.2,4159310969,140,39.2,4159310967,56,Back,4159310973,212,12.8,4159310971,141,64.9,4159310965,3,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810287,272,44,1,30,16,gi0l1habji5hpgar77dl5jqe,1,62.4,37,2023-04-02T19:16:13.507Z,2023-04-03T04:21:08Z,4159311009,286,,4159311007,56,Center,4159311079,233,261,,,,,,,,,,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810289,261,44,1,30,16,9dntj5dioj5ex52yrgwzxrq9l,0,37.6,63,2023-04-02T19:16:13.508Z,2023-04-03T03:24:09Z,4159311011,56,Back,4159311013,285,,4159311145,233,272,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810291,273,1,1,30,16,gi0l1habji5hpgar77dl5jqe,0,63.8,38.8,2023-04-02T19:16:13.519Z,2023-04-03T04:21:09Z,4160225647,388,,4159311023,212,1.6,4159311017,56,Center,4159311021,141,40.1,4159311019,140,65.1,4159311025,213,0.6,4159311015,3,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810305,262,61,1,30,16,9dntj5dioj5ex52yrgwzxrq9l,1,38.7,64.5,2023-04-02T19:16:13.615Z,2023-04-03T03:24:13Z,4159311109,56,Back,4160225795,15,,4160225799,388,,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810333,263,1,1,30,18,9dntj5dioj5ex52yrgwzxrq9l,0,36.5,56.9,2023-04-02T19:16:14.992Z,2023-04-03T03:25:11Z,4159311235,212,5.8,4159311229,56,Back,4159311237,213,0.5,4159311233,141,61.2,4159311231,140,41.3,4160226417,178,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810327,274,8,1,30,18,gi0l1habji5hpgar77dl5jqe,1,59.6,42.4,2023-04-02T19:16:15.508Z,2023-04-03T03:25:15Z,4159847955,384,,4160226461,178,,4159311219,56,Center,,,,,,,,,,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810379,275,49,1,30,23,gi0l1habji5hpgar77dl5jqe,1,29.6,77.5,2023-04-02T19:16:20.725Z,2023-04-03T03:26:10Z,,,,,,,,,,,,,,,,,,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810537,276,1,1,30,30,gi0l1habji5hpgar77dl5jqe,1,40.2,83.9,2023-04-02T19:16:27.494Z,2023-04-03T03:26:13Z,4159312339,141,54.6,4159312337,140,13.2,4159312345,1,,4159312341,212,34.7,4160227217,178,,4159312335,56,Back,4159312343,213,3.8,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810577,277,1,1,30,34,gi0l1habji5hpgar77dl5jqe,1,13.6,53.9,2023-04-02T19:16:31.540Z,2023-04-03T03:26:15Z,4159312555,212,36.9,4159312553,141,6.1,4159312557,213,5.2,4159312559,1,,4159312547,155,,4160227237,178,,4159312551,140,30.3,4159312549,56,Back,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810617,278,1,1,30,37,gi0l1habji5hpgar77dl5jqe,1,30.4,4.4,2023-04-02T19:16:34.496Z,2023-04-03T03:26:19Z,4159312773,56,Back,4159312777,140,36.1,4159312769,3,,4159312785,212,8.9,4159312787,213,0.8,4159312781,141,14.1,4160227323,388,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810671,279,1,1,30,41,gi0l1habji5hpgar77dl5jqe,1,37.1,26.2,2023-04-02T19:16:38.491Z,2023-04-03T03:26:23Z,4160227349,178,,4159313079,212,13.1,4159313077,141,38.6,4159313073,56,Back,4159313081,213,0.7,4159313075,140,46.6,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810691,280,1,1,30,46,gi0l1habji5hpgar77dl5jqe,1,36.3,22.8,2023-04-02T19:16:43.667Z,2023-04-03T03:26:26Z,4159313209,140,24.8,4159313207,56,Back,4159313213,212,12.2,4159313211,141,25.0,4159313215,213,3.0,4160227407,178,,,,,,,,cp13vthbds3tl1wtfelfx2evp,G. Simeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810747,281,1,1,30,49,gi0l1habji5hpgar77dl5jqe,1,24.5,25.6,2023-04-02T19:16:46.251Z,2023-04-03T03:26:30Z,4159313519,213,2.1,4159313513,140,10.8,4159313517,212,28.3,4159313511,56,Back,4160227431,178,,4159313515,141,61.4,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810775,282,1,1,30,53,gi0l1habji5hpgar77dl5jqe,1,10.6,63.1,2023-04-02T19:16:50.648Z,2023-04-03T03:26:32Z,4160227449,178,,4159313669,56,Back,4159313675,212,10.6,4159313671,140,20.6,4159313677,213,6.2,4159313673,141,61.2,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810787,283,1,1,30,54,gi0l1habji5hpgar77dl5jqe,1,20.6,61.2,2023-04-02T19:16:51.629Z,2023-04-03T03:26:35Z,4159313751,56,Back,4160227469,178,,4159313753,140,11.1,4159313757,212,24.9,4159313759,213,4.3,4159313755,141,27.7,4159313777,156,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810887,284,1,1,31,2,gi0l1habji5hpgar77dl5jqe,1,32.3,23.7,2023-04-02T19:16:59.603Z,2023-04-03T03:26:40Z,4159314323,212,14.5,4159314321,141,34.2,4160227511,178,,4159314317,56,Back,4159314319,140,44.3,4159314325,213,0.5,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810925,285,1,1,31,3,gi0l1habji5hpgar77dl5jqe,1,44.7,33.3,2023-04-02T19:17:00.808Z,2023-04-03T03:26:44Z,4159314499,140,58.3,4159314497,56,Right,4159314507,213,5.6,4159314503,141,17.4,4159314505,212,17.9,4160227567,178,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810933,286,1,1,31,5,gi0l1habji5hpgar77dl5jqe,0,61.2,16.1,2023-04-02T19:17:02.933Z,2023-04-03T03:26:47Z,4159314715,233,265,4159314543,140,62.8,4160227591,178,,4159314549,141,23.3,4159314553,212,5.2,4159314539,56,Center,4159314555,213,1.2,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810963,264,61,1,31,6,9dntj5dioj5ex52yrgwzxrq9l,1,39.1,78,2023-04-02T19:17:03.036Z,2023-04-03T03:26:52Z,4160227633,178,,4159314641,56,Back,,,,,,,,,,,,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810965,287,1,1,31,7,gi0l1habji5hpgar77dl5jqe,0,68.4,39.7,2023-04-02T19:17:04.513Z,2023-04-03T03:27:12Z,4160227881,178,,4159314647,141,38.5,4159314651,213,3.5,4159314643,56,Center,4159314649,212,2.3,4159314645,140,66.4,4159315505,233,265,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527810969,265,61,1,31,7,9dntj5dioj5ex52yrgwzxrq9l,1,34.3,56.9,2023-04-02T19:17:04.792Z,2023-04-03T03:27:16Z,4160227915,178,,4159314657,56,Back,,,,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
