id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,assist,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value,qualifier/15/value
2466483689,377,49,1,44,18,6tuibxq39fdryu8ou06wcm0q3,1,24.9,60.8,2022-10-02T13:44:42.003Z,2022-10-02T20:17:13Z,,,,,,,,,,,,,,,,,,,,,,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466483751,378,1,1,44,19,6tuibxq39fdryu8ou06wcm0q3,0,22.4,62,2022-10-02T13:44:43.368Z,2022-10-02T20:17:18Z,3814642539,213,1.5,3814642529,157,,3816209409,178,,3814642537,212,18.4,3814642531,56,Back,3814642541,1,,3814642533,140,22.9,3814642535,141,89.1,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466483811,417,61,1,44,22,49rkyo4do8uwj06geomw0xr4i,0,76.1,4.1,2022-10-02T13:44:46.546Z,2022-10-02T20:17:27Z,3816209927,178,,3814642869,56,Right,,,,,,,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466483843,379,5,1,44,24,6tuibxq39fdryu8ou06wcm0q3,1,20.8,101.2,2022-10-02T13:44:48.258Z,2022-10-02T20:17:31Z,3814643023,233,418,3814642951,56,Back,3814642953,347,,,,,,,,,,,,,,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466483829,418,5,1,44,24,49rkyo4do8uwj06geomw0xr4i,0,79.2,-1.2,2022-10-02T13:44:48.258Z,2022-10-02T20:17:32Z,3814643057,233,379,3814642917,347,,3814642915,56,Right,,,,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466484089,380,1,1,44,41,6tuibxq39fdryu8ou06wcm0q3,1,20.1,100,2022-10-02T13:45:05.550Z,2022-10-02T20:17:45Z,3814644483,212,21.0,3814644481,141,95.0,3814644477,140,39.6,3814644485,213,6.1,3814644471,107,,3814644473,56,Back,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466484097,381,1,1,44,44,6tuibxq39fdryu8ou06wcm0q3,0,33.8,96,2022-10-02T13:45:08.908Z,2022-10-02T20:17:52Z,3814644533,212,0.6,3814644531,141,95.1,3814644535,213,4.9,3814644527,56,Back,3814644649,236,,3816211009,178,,3814644529,140,33.9,3814644655,286,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,3814644651,233,,,,,,,,,,,,,,,,419,,,,,,,,,,,,,,,,,,,,,,,,,
2466484103,419,74,1,44,45,49rkyo4do8uwj06geomw0xr4i,1,65.3,5.5,2022-10-02T13:45:09.113Z,2022-10-02T20:17:57Z,3814644551,56,Right,3814644553,285,,3816211137,178,,3814644687,233,381,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466484123,420,49,1,44,46,49rkyo4do8uwj06geomw0xr4i,1,67,4,2022-10-02T13:45:10.131Z,2022-10-02T20:18:02Z,,,,,,,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466484141,421,61,1,44,46,49rkyo4do8uwj06geomw0xr4i,0,68.9,4,2022-10-02T13:45:10.259Z,2022-10-02T20:18:11Z,3816211541,178,,3814644759,56,Right,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466484149,382,49,1,44,47,6tuibxq39fdryu8ou06wcm0q3,1,29.2,96.9,2022-10-02T13:45:11.246Z,2022-10-02T20:18:19Z,,,,,,,,,,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466484155,383,1,1,44,48,6tuibxq39fdryu8ou06wcm0q3,0,29.2,96.9,2022-10-02T13:45:11.968Z,2022-10-02T20:18:25Z,3814645383,233,422,3814644853,141,97.1,3814644851,140,31.7,3814645381,236,,3814644855,212,2.6,3814644857,213,0.1,3814645387,286,,3816212149,178,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,3814644849,56,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,
2466484235,422,74,1,44,48,49rkyo4do8uwj06geomw0xr4i,1,64.9,4.1,2022-10-02T13:45:12.060Z,2022-10-02T20:18:31Z,3814645261,285,,3814645259,56,Right,3814645597,233,383,3816212305,178,,,,,,,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466484203,384,5,1,44,49,6tuibxq39fdryu8ou06wcm0q3,1,32.2,101.2,2022-10-02T13:45:13.157Z,2022-10-02T20:18:39Z,3814645453,233,423,3814645109,347,,3814645107,56,Back,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466484251,423,5,1,44,49,49rkyo4do8uwj06geomw0xr4i,0,67.8,-1.2,2022-10-02T13:45:13.157Z,2022-10-02T20:18:39Z,3814645347,56,Right,3814645349,347,,3814645501,233,384,,,,,,,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466484413,385,70,1,45,4,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-10-02T13:45:28.684Z,2022-10-02T13:45:28Z,3814646343,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466484533,386,1,1,45,7,6tuibxq39fdryu8ou06wcm0q3,0,31.2,100,2022-10-02T13:45:31.881Z,2022-10-02T20:18:47Z,3814647009,140,56.1,3814647745,1,,3814647011,141,96.4,3814647013,212,26.3,3814647007,56,Left,3814647015,213,6.2,3814647005,107,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466484543,424,8,1,45,10,49rkyo4do8uwj06geomw0xr4i,1,45.7,7.9,2022-10-02T13:45:34.518Z,2022-10-02T20:18:53Z,3816213465,178,,3814647051,56,Back,3815687691,385,,,,,,,,,,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466484575,425,49,1,45,11,49rkyo4do8uwj06geomw0xr4i,1,49,15.9,2022-10-02T13:45:35.596Z,2022-10-02T20:18:59Z,,,,,,,,,,,,,,,,,,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466484689,426,1,1,45,11,49rkyo4do8uwj06geomw0xr4i,1,48.7,17.2,2022-10-02T13:45:35.630Z,2022-10-02T20:19:04Z,3814647691,212,19.0,3814647693,213,2.5,3814647689,141,34.0,3814647687,140,34.3,3814647685,56,Back,3816214077,178,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466484785,427,1,1,45,17,49rkyo4do8uwj06geomw0xr4i,1,39,34.7,2022-10-02T13:45:41.667Z,2022-10-02T20:20:38Z,3814648183,212,8.1,3814648181,141,22.8,3814648177,56,Back,3814648185,213,4.8,3814648179,140,39.5,3816217789,178,,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466484869,428,1,1,45,20,49rkyo4do8uwj06geomw0xr4i,1,43.4,25.7,2022-10-02T13:45:44.317Z,2022-10-02T20:20:43Z,3814648639,141,48.6,3814648643,213,0.6,3814648641,212,28.8,3814648635,56,Center,3816217963,178,,3814648637,140,66.5,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466484927,429,1,1,45,24,49rkyo4do8uwj06geomw0xr4i,1,68.8,53.1,2022-10-02T13:45:48.513Z,2022-10-02T20:20:48Z,3814648929,212,23.8,3814648927,141,86.6,3814648923,56,Left,3814648931,213,1.3,3816218199,178,,3814648925,140,75.2,,,,,,,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466485019,430,1,1,45,27,49rkyo4do8uwj06geomw0xr4i,0,75.1,86.3,2022-10-02T13:45:51.206Z,2022-10-02T20:20:52Z,3816218397,178,,3814649391,140,91.2,3814649385,2,,3814649387,155,,3814649397,213,5.3,3814649393,141,49.8,3814649389,56,Center,3814649395,212,30.0,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,3815690445,20,3815690443,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466485053,387,4,1,45,28,6tuibxq39fdryu8ou06wcm0q3,1,8.2,49.8,2022-10-02T13:45:52.096Z,2022-10-02T20:21:00Z,3814649587,13,,3814649595,285,,3814649591,56,Back,3814649589,294,,3814649593,152,,3814651399,233,431,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466485375,431,4,1,45,28,49rkyo4do8uwj06geomw0xr4i,0,91.8,50.2,2022-10-02T13:45:52.097Z,2022-10-02T20:21:00Z,3814651373,56,Center,3816218823,178,,3814651383,286,,3814651415,233,387,3814651369,294,,3814651365,13,,3814651379,152,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466485645,388,1,1,46,1,6tuibxq39fdryu8ou06wcm0q3,0,13.9,51.5,2022-10-02T13:46:25.244Z,2022-10-02T20:21:17Z,3814652957,5,,3814652967,141,93.3,3814652961,152,,3814652963,56,Left,3814652965,140,64.7,3814652959,157,,3814652969,212,60.4,3816219653,178,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,3814652973,1,3814652971,213,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
2466485685,432,1,1,46,6,49rkyo4do8uwj06geomw0xr4i,0,35.6,6.5,2022-10-02T13:46:30.457Z,2022-10-02T20:21:35Z,3814653191,3,,3814653193,56,Right,3814653195,140,67.0,3814653203,1,,3814653201,213,6.2,3814653197,141,4.3,3814653199,212,33.0,3816220589,388,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466485739,389,1,1,46,9,6tuibxq39fdryu8ou06wcm0q3,0,33.6,91.8,2022-10-02T13:46:33.206Z,2022-10-02T20:21:41Z,3814653517,213,6.2,3814653503,157,,3814653515,212,44.0,3814653511,140,75.3,3814653513,141,85.0,3816220845,178,,3814653507,56,Left,3814653519,1,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466485757,433,44,1,46,11,49rkyo4do8uwj06geomw0xr4i,1,24.2,16.2,2022-10-02T13:46:35.649Z,2022-10-03T00:36:28Z,3814653633,56,Back,3814653635,285,,3814653651,233,390,,,,,,,,,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466485745,390,44,1,46,11,6tuibxq39fdryu8ou06wcm0q3,0,75.8,83.8,2022-10-02T13:46:35.650Z,2022-10-02T20:21:46Z,3814653557,286,,3814653661,233,433,3814653555,56,Left,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466485765,434,12,1,46,11,49rkyo4do8uwj06geomw0xr4i,1,23.7,17.5,2022-10-02T13:46:35.716Z,2022-10-03T00:36:28Z,3814653707,15,,3814653687,213,5.2,3814653685,212,14.6,3814653681,140,30.7,3814653683,141,0.0,3816221545,388,,3814653757,167,,3814653679,56,Back,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466485993,391,5,1,46,13,6tuibxq39fdryu8ou06wcm0q3,1,65.9,101.5,2022-10-02T13:46:37.437Z,2022-10-02T20:22:05Z,3814654891,56,Left,3814654893,347,,3814654899,233,435,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466485779,435,5,1,46,13,49rkyo4do8uwj06geomw0xr4i,0,34.1,-1.5,2022-10-02T13:46:37.437Z,2022-10-02T20:22:06Z,3814654911,233,391,3814653745,347,,3814653743,56,Back,,,,,,,,,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466486045,392,1,1,46,26,6tuibxq39fdryu8ou06wcm0q3,1,60.7,100,2022-10-02T13:46:50.368Z,2022-10-02T20:22:11Z,3814655175,213,6.0,3814655165,107,,3814655171,141,95.0,3814655173,212,18.5,3814655167,56,Left,3814655169,140,77.8,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466486049,393,3,1,46,29,6tuibxq39fdryu8ou06wcm0q3,0,70.4,86.3,2022-10-02T13:46:53.506Z,2022-10-02T20:22:30Z,3816222837,178,,3814655199,286,,3814655197,56,Left,3815694587,464,,3814655419,233,436,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466486069,436,7,1,46,29,49rkyo4do8uwj06geomw0xr4i,0,29.6,13.7,2022-10-02T13:46:53.928Z,2022-10-02T20:22:35Z,3815694973,385,,3816223035,178,,3814655321,56,Back,3814655323,285,,3814655387,233,393,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466486089,394,43,1,46,32,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-10-02T13:46:56.119Z,2022-10-02T13:48:24Z,3814655399,56,Left,3814661793,144,61,,,,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466486159,395,4,1,46,32,6tuibxq39fdryu8ou06wcm0q3,1,61.1,91.6,2022-10-02T13:46:56.368Z,2022-10-02T20:22:43Z,3814655835,233,437,3814655797,13,,3814655805,286,,3814655801,152,,3814655803,265,,3814655799,56,Left,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466486153,437,4,1,46,32,49rkyo4do8uwj06geomw0xr4i,0,38.9,8.4,2022-10-02T13:46:56.369Z,2022-10-02T20:22:43Z,3814655751,56,Back,3814655753,152,,3814655755,265,,3814655757,285,,3814655749,13,,3816223357,178,,3814655855,233,395,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466486615,396,1,1,47,2,6tuibxq39fdryu8ou06wcm0q3,0,56.6,90.8,2022-10-02T13:47:26.591Z,2022-10-02T20:22:49Z,3814658287,141,23.7,3814658273,196,,3814658269,155,,3814658283,140,95.3,3814658277,152,,3814658265,5,,3814658291,213,5.4,3814658289,212,61.1,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,3814658293,1,3816223631,178,3814658279,56,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,
2466486611,438,49,1,47,8,49rkyo4do8uwj06geomw0xr4i,1,7.2,76,2022-10-02T13:47:32.272Z,2022-10-02T20:23:00Z,,,,,,,,,,,,,,,,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466486641,439,1,1,47,9,49rkyo4do8uwj06geomw0xr4i,1,6.4,75.8,2022-10-02T13:47:33.250Z,2022-10-02T20:23:04Z,3814658459,213,4.5,3814658455,141,63.5,3816224153,178,,3814658453,140,4.6,3814658451,56,Back,3814658457,212,8.6,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466486665,440,1,1,47,10,49rkyo4do8uwj06geomw0xr4i,0,4.4,63.5,2022-10-02T13:47:34.318Z,2022-10-02T20:23:07Z,3814658609,157,,3814658619,213,0.1,3814658611,56,Back,3814658621,1,,3814658613,140,42.9,3814658615,141,69.8,3816224323,178,,3814658617,212,40.7,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466486681,397,1,1,47,13,6tuibxq39fdryu8ou06wcm0q3,0,55,25.8,2022-10-02T13:47:36.937Z,2022-10-02T20:23:14Z,3814658695,56,Center,3814658693,3,,3814658697,140,67.8,3814658703,213,0.9,3814658701,212,21.7,3816224725,178,,3814658699,141,50.9,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466486709,441,61,1,47,15,49rkyo4do8uwj06geomw0xr4i,0,31.2,49.6,2022-10-02T13:47:39.325Z,2022-10-02T21:08:02Z,3816317925,388,,3814658861,56,Back,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466788731,1721,43,1,47,16,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-10-02T13:47:40.614Z,2022-10-02T23:49:31Z,3816315487,178,0,3816569409,144,82,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466486729,398,49,1,47,18,6tuibxq39fdryu8ou06wcm0q3,1,55.8,39.5,2022-10-02T13:47:41.949Z,2022-10-02T20:23:26Z,,,,,,,,,,,,,,,,,,,,,,,,,cc04mat3snly9oe4bt7xaeooa,K. Thorstvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466486823,399,30,1,47,19,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-10-02T13:47:43.525Z,2022-10-02T20:23:40Z,3814659429,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466486817,442,30,1,47,19,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-10-02T13:47:43.525Z,2022-10-02T20:23:40Z,3814659415,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466495467,443,18,2,45,0,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-10-02T14:02:55.992Z,2022-10-02T14:02:56Z,3814706175,59,2,3814706223,55,444,3814706173,44,Defender,3814706171,42,,,,,,,,,,,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466495475,444,19,2,45,0,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-10-02T14:02:55.993Z,2022-10-02T14:02:56Z,3814706209,44,Midfielder,3814706205,292,5,3814706201,145,6,3814706197,42,,3814706203,59,3,3814706211,55,443,3814706207,293,1,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466495725,445,18,2,45,0,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-10-02T14:03:12.854Z,2022-10-02T14:03:13Z,3814707487,59,25,3814707587,55,446,3814707483,42,,3814707485,44,Midfielder,,,,,,,,,,,,,q281ehu1acmc9v96sv9g8bmx,G. Maggiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466495735,446,19,2,45,0,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-10-02T14:03:12.855Z,2022-10-02T14:03:13Z,3814707545,145,11,3814707547,59,16,3814707551,293,3,3814707553,44,Midfielder,3814707555,55,445,3814707549,292,7,3814707539,42,,,,,rnahabpvj34tsl9q53gt2rit,I. Radovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466495949,400,18,2,45,0,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-10-02T14:03:12.954Z,2022-10-02T14:03:29Z,3814708727,55,401,3814708637,44,Forward,3814708639,59,9,3814708635,42,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466495957,401,19,2,45,0,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-10-02T14:03:12.955Z,2022-10-02T14:03:30Z,3814708703,55,400,3814708685,59,11,3814708683,145,9,3814708699,44,Forward,3814708675,42,,3814708693,293,3,3814708689,292,9,,,,14xoy6tg51xbydm69d5ybyfis,A. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466496587,402,32,2,45,0,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2022-10-02T14:04:00.790Z,2022-10-02T19:38:59Z,3814711723,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466496571,447,32,2,45,0,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-10-02T14:04:00.790Z,2022-10-02T14:04:01Z,3814711625,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466500135,481,43,2,45,0,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-10-02T14:04:01.035Z,2022-10-02T14:08:41Z,3814738697,144,40,3814729895,30,"d1e3dsz9lf7g69g2l6zfurpp1, etryzuxz65dmn5ewmocse66l1, b0e6d3zgwzbzysmt9b2ycvf56, 7pg1pu4ptby6hi0rp29hv4jxl, 4u281v53ges3kimtgac0tidm2, 4b7yhrh526hzn4vj8bh395v8q, c9shobonlrg7guoyb3iwnwdsl, rnahabpvj34tsl9q53gt2rit, 3mqhkh4iz4kesvmqui3hupgmi, 240qnsj5nj6l6s3cc618691at, 7j0c36u6kk97eur4virjoka8l, 68jk3onf54kl1mdfz8zuicvkl, ezpkmoz1z08da3o3g45m12lzp, 19gglji6ai70jiu7iqpkaxbyt, 53dvtfms2uxd500y87x5jf2eh, bhu3hiq2ln2cso48ndqe17bvt, drljavudmjvyj9mvyzq7gz2s5, 2mloh2yrhs60s1uwrfycc2i8l, 6lev0lne8w9snmho4a6hjiifp, 91dt2qi4j797auqtkydbdlel0, 488q58xm2ahxuvpeyfpgwfklw, 635lkjxjnrk1ytgjmz5qcr4a2, 3coml6cxqa86px9up8yy3oz1m",3814729897,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3814729899,59,"33, 30, 3, 18, 5, 66, 87, 16, 29, 99, 10, 1, 6, 9, 11, 14, 20, 23, 28, 35, 39, 71, 98",3814729901,130,2,3814729903,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3814729905,194,etryzuxz65dmn5ewmocse66l1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466496649,448,1,2,45,0,49rkyo4do8uwj06geomw0xr4i,1,50,50.1,2022-10-02T14:04:01.130Z,2022-10-02T19:48:03Z,3814712043,56,Back,3816133659,178,,3814712045,140,35.1,3814712047,141,51.9,3814712051,213,3.1,3814712053,279,S,3814712049,212,15.7,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466496679,449,1,2,45,2,49rkyo4do8uwj06geomw0xr4i,1,35.1,51.9,2022-10-02T14:04:03.052Z,2022-10-02T19:48:13Z,3814712221,56,Back,3814712231,213,1.6,3814712225,140,33.8,3814712227,141,82.8,3814712229,212,21.1,3816134225,178,,,,,,,,rnahabpvj34tsl9q53gt2rit,I. Radovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466496817,450,1,2,45,5,49rkyo4do8uwj06geomw0xr4i,1,34,81.6,2022-10-02T14:04:05.807Z,2022-10-02T19:48:23Z,3814712949,56,Back,3814712957,213,4.2,3816135001,178,,3814712955,212,11.3,3814712951,140,28.4,3814712953,141,67.4,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
