id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/10/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2451867337,199,74,1,22,5,6tuibxq39fdryu8ou06wcm0q3,1,64.2,1.9,2022-08-27T19:07:20.804Z,2022-08-28T02:53:39Z,3736898691,285,,3736898689,56,Right,3736899513,233,229,3738574371,178,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867809,200,5,1,22,6,6tuibxq39fdryu8ou06wcm0q3,0,66.6,-2,2022-08-27T19:07:21.963Z,2022-08-28T02:53:44Z,3736901419,56,Right,3736901421,347,,3736901557,233,230,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867379,230,5,1,22,6,4klvxyeh3xcus4ongu7c00mgc,1,33.4,102,2022-08-27T19:07:21.963Z,2022-08-28T02:53:44Z,3736898929,56,Back,3736901505,233,200,3736898931,347,,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867545,231,1,1,22,12,4klvxyeh3xcus4ongu7c00mgc,1,29.6,100,2022-08-27T19:07:28.107Z,2022-08-28T02:53:48Z,3736899951,213,3.8,3736899935,107,,3736899947,141,85.9,3736899949,212,18.0,3736899939,56,Back,3736899943,140,16.0,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867603,232,1,1,22,16,4klvxyeh3xcus4ongu7c00mgc,1,18.1,74.4,2022-08-27T19:07:31.662Z,2022-08-28T02:53:52Z,3738574761,178,,3736900239,212,8.6,3736900237,141,68.1,3736900233,56,Back,3736900241,213,5.8,3736900235,140,25.2,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867679,233,1,1,22,18,4klvxyeh3xcus4ongu7c00mgc,1,25.1,70.3,2022-08-27T19:07:34.294Z,2022-08-28T02:53:56Z,3736900713,212,15.5,3736900711,141,80.6,3738574867,178,,3736900715,213,0.5,3736900709,140,38.3,3736900707,56,Back,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867701,234,1,1,22,21,4klvxyeh3xcus4ongu7c00mgc,1,36,79.9,2022-08-27T19:07:36.999Z,2022-08-28T02:53:59Z,3736900861,212,8.0,3738574987,178,,3736900855,141,71.4,3736900867,213,4.0,3736900835,56,Back,3736900851,140,30.8,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867717,235,1,1,22,22,4klvxyeh3xcus4ongu7c00mgc,1,30.8,71.4,2022-08-27T19:07:38.172Z,2022-08-28T02:54:08Z,3738575239,178,,3736900945,56,Back,3736900951,212,8.2,3736900947,140,34.5,3736900949,141,60.8,3736900953,213,5.2,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867759,236,1,1,22,24,4klvxyeh3xcus4ongu7c00mgc,1,34.3,61.1,2022-08-27T19:07:39.378Z,2022-08-28T02:54:13Z,3736901173,56,Back,3736901179,212,22.0,3736901177,141,54.5,3738575385,178,,3736901175,140,13.8,3736901183,213,3.3,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452182017,966,43,1,22,25,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-08-27T19:07:41.078Z,2022-08-28T03:33:15Z,3738661077,178,0,3738661187,144,82,,,,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867909,237,1,1,22,25,4klvxyeh3xcus4ongu7c00mgc,1,13.8,54.5,2022-08-27T19:07:41.112Z,2022-08-28T02:54:18Z,3736901883,212,17.4,3738575513,178,,3736901877,56,Back,3736901879,140,19.4,3736901881,141,30.4,3736901885,213,5.1,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867947,238,1,1,22,31,4klvxyeh3xcus4ongu7c00mgc,1,30.8,21.6,2022-08-27T19:07:46.841Z,2022-08-28T02:55:03Z,3736902065,56,Back,3736902073,213,5.8,3736902069,141,13.2,3736902067,140,40.9,3738576721,178,,3736902071,212,12.0,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867951,239,61,1,22,32,4klvxyeh3xcus4ongu7c00mgc,1,41,13.2,2022-08-27T19:07:47.623Z,2022-08-28T02:55:05Z,3738576817,178,,3736902101,56,Back,,,,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867979,240,50,1,22,34,4klvxyeh3xcus4ongu7c00mgc,1,50.4,18,2022-08-27T19:07:49.769Z,2022-08-28T02:55:10Z,3736902393,233,201,3736902223,286,,3736902219,56,Right,,,,,,,,,,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867999,201,7,1,22,34,6tuibxq39fdryu8ou06wcm0q3,0,49.6,82,2022-08-27T19:07:49.953Z,2022-08-28T02:55:16Z,3736902359,233,240,3736902343,285,,3738577085,178,,3736902341,56,Back,3737742255,383,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451868073,241,1,1,22,37,4klvxyeh3xcus4ongu7c00mgc,1,42.3,21.5,2022-08-27T19:07:53.279Z,2022-08-28T02:55:22Z,3736902709,56,Back,3736902715,212,11.8,3736902711,140,39.4,3738577299,178,,3736902717,213,1.8,3736902713,141,38.3,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451868125,242,1,1,22,39,4klvxyeh3xcus4ongu7c00mgc,0,39.6,38.5,2022-08-27T19:07:55.126Z,2022-08-28T02:55:28Z,3736903003,1,,3736902987,155,,3736902997,141,100.0,3736902999,212,44.0,3736902993,56,Back,3738577477,178,,3736903001,213,1.4,3736902991,196,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,3736902995,140,,,,,,,,,,,,,,,,,,,48.7,,,,,,,,,,,,,,,,,,,,
2451868395,202,5,1,22,42,6tuibxq39fdryu8ou06wcm0q3,1,50.8,-1.8,2022-08-27T19:07:58.229Z,2022-08-28T02:55:35Z,3736905931,233,243,3736904499,347,,3736904495,56,Right,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451868131,243,5,1,22,42,4klvxyeh3xcus4ongu7c00mgc,0,49.2,101.8,2022-08-27T19:07:58.229Z,2022-08-28T02:55:36Z,3736905999,233,202,3736903023,56,Back,3736903025,347,,,,,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451868559,203,1,1,23,2,6tuibxq39fdryu8ou06wcm0q3,1,48.1,0,2022-08-27T19:08:18.202Z,2022-08-28T02:55:41Z,3736905391,141,5.0,3736905385,107,,3736905395,213,2.2,3736905387,56,Back,3736905389,140,45.1,3736905393,212,5.2,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451868597,204,1,1,23,5,6tuibxq39fdryu8ou06wcm0q3,0,55.7,1.8,2022-08-27T19:08:20.872Z,2022-08-28T02:55:46Z,3736905563,212,14.7,3736905555,140,69.5,3736905569,213,0.2,3738577929,178,,3736905549,56,Right,3736905557,141,5.6,3736905543,155,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451868609,244,49,1,23,9,4klvxyeh3xcus4ongu7c00mgc,1,19.4,90.3,2022-08-27T19:08:25.080Z,2022-08-28T02:56:05Z,,,,,,,,,,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451868705,245,1,1,23,9,4klvxyeh3xcus4ongu7c00mgc,1,16.5,84.5,2022-08-27T19:08:25.152Z,2022-08-28T02:56:10Z,3736906127,212,18.2,3736906123,140,6.9,3738578767,178,,3736906121,56,Back,3736906125,141,62.3,3736906131,213,4.1,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451868747,246,1,1,23,13,4klvxyeh3xcus4ongu7c00mgc,0,4.1,54.6,2022-08-27T19:08:28.910Z,2022-08-28T02:56:16Z,3736906407,1,,3736906403,212,39.7,3736906397,56,Back,3738578915,178,,3736906399,140,24.5,3736906405,213,5.3,3736906401,141,5.5,3736906395,155,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451868759,205,44,1,23,16,6tuibxq39fdryu8ou06wcm0q3,1,73.8,92.4,2022-08-27T19:08:31.746Z,2022-08-28T03:31:28Z,3736906453,286,,3736906451,56,Left,3736906581,233,247,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451868769,247,44,1,23,16,4klvxyeh3xcus4ongu7c00mgc,0,26.2,7.6,2022-08-27T19:08:31.747Z,2022-08-28T02:56:20Z,3736906511,285,,3736906843,233,205,3736906509,56,Back,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451868795,206,1,1,23,16,6tuibxq39fdryu8ou06wcm0q3,1,68.4,93.3,2022-08-27T19:08:31.778Z,2022-08-28T03:31:28Z,3736906621,212,7.6,3736906613,3,,3736906617,140,65.7,3736906619,141,83.0,3736906623,213,4.3,3738579109,388,,3736906615,56,Left,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451868813,207,49,1,23,18,6tuibxq39fdryu8ou06wcm0q3,1,65.5,81.8,2022-08-27T19:08:33.621Z,2022-08-28T02:56:24Z,,,,,,,,,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451868841,208,1,1,23,19,6tuibxq39fdryu8ou06wcm0q3,1,65.5,81.8,2022-08-27T19:08:34.747Z,2022-08-28T02:56:29Z,3736906881,212,6.7,3736906879,141,72.1,3736906877,140,66.8,3738579413,178,,3736906883,213,4.9,3736906875,56,Center,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451868921,209,1,1,23,22,6tuibxq39fdryu8ou06wcm0q3,1,68.5,80,2022-08-27T19:08:37.752Z,2022-08-28T02:56:37Z,3736907345,212,14.5,3736907341,140,81.9,3738579625,178,,3736907339,56,Center,3736907343,141,75.1,3736907347,213,6.1,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451868951,210,1,1,23,26,6tuibxq39fdryu8ou06wcm0q3,1,94.7,86.5,2022-08-27T19:08:41.522Z,2022-08-28T02:56:43Z,3736907509,56,Left,3736907515,212,10.1,3738579799,178,,3736907511,140,86.9,3736907513,141,95.2,3736907517,213,2.5,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451868975,211,1,1,23,27,6tuibxq39fdryu8ou06wcm0q3,0,86.9,95.2,2022-08-27T19:08:42.945Z,2022-08-28T02:56:47Z,3736907623,2,,3736907629,140,91.6,3736907635,213,4.9,3736907627,56,Center,3737744223,72,,3736907633,212,22.6,3736907625,155,,3736907631,141,62.8,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,3738579893,178,3737744221,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451869161,248,12,1,23,28,4klvxyeh3xcus4ongu7c00mgc,1,9.3,38.6,2022-08-27T19:08:43.819Z,2022-08-28T02:56:53Z,3738580161,178,,3736908653,141,28.3,3736908649,140,22.3,3736908657,212,15.3,3736908645,56,Back,3736908661,213,5.8,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451869103,212,1,1,23,31,6tuibxq39fdryu8ou06wcm0q3,1,76.3,64.2,2022-08-27T19:08:47.059Z,2022-08-28T02:57:02Z,3736908293,213,4.7,3736909177,210,15,3736908289,141,40.7,3736908287,140,76.5,3738580283,178,,3736908285,56,Center,3736908291,212,16.0,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451869109,213,15,1,23,33,6tuibxq39fdryu8ou06wcm0q3,1,77.4,39.5,2022-08-27T19:08:48.845Z,2022-08-28T02:57:03Z,3736909215,103,7.0,3736908325,56,Center,3738580451,178,,3736908873,20,,3736909205,29,,3736909243,233,249,3736909203,78,,3736909209,55,212,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,3736909221,147,3736909217,215,,3736908323,18,,3736908321,22,,3736909213,102,50.3,3736909219,146,97.7,,,,49.1,,,,,,,,,,,,,,,,,,,,
2451869171,249,10,1,23,34,4klvxyeh3xcus4ongu7c00mgc,1,1.8,50.4,2022-08-27T19:08:49.608Z,2022-08-28T02:57:16Z,3736908747,56,Back,3736908961,233,213,3736908745,182,,3737744919,376,,3736908919,177,,3736908921,180,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451869175,250,52,1,23,34,4klvxyeh3xcus4ongu7c00mgc,1,1.8,50.4,2022-08-27T19:08:49.640Z,2022-08-28T02:57:10Z,3737745059,377,,3738580713,178,,,,,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451869371,251,1,1,23,44,4klvxyeh3xcus4ongu7c00mgc,1,10.4,52.2,2022-08-27T19:09:00.030Z,2022-08-28T02:57:21Z,3736909925,140,13.2,3736909921,123,,3738580993,178,,3736909931,213,1.4,3736909929,212,15.4,3736909927,141,74.4,3736909923,56,Back,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451869401,252,1,1,23,48,4klvxyeh3xcus4ongu7c00mgc,1,16.3,74.8,2022-08-27T19:09:03.997Z,2022-08-28T02:57:26Z,3736910039,213,6.3,3736910037,212,10.1,3736910033,140,25.9,3736910035,141,74.4,3738581147,178,,3736910031,56,Back,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451869453,253,1,1,23,49,4klvxyeh3xcus4ongu7c00mgc,1,25.9,74.4,2022-08-27T19:09:05.222Z,2022-08-28T02:57:30Z,3736910217,213,1.5,3736910213,141,95.4,3738581259,178,,3736910209,56,Back,3736910215,212,14.3,3736910211,140,26.5,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451869511,254,1,1,23,51,4klvxyeh3xcus4ongu7c00mgc,1,26.1,95.4,2022-08-27T19:09:06.601Z,2022-08-28T02:57:34Z,3736910531,212,28.0,3738581425,178,,3736910525,56,Back,3736910533,213,5.5,3736910527,140,45.4,3736910529,141,67.0,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452183031,980,67,1,23,53,4klvxyeh3xcus4ongu7c00mgc,1,44.7,65.8,2022-08-27T19:09:08.887Z,2022-08-28T03:50:59Z,3738667493,233,1149,,,,,,,,,,,,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452183041,981,43,1,23,53,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-08-27T19:09:08.888Z,2022-08-28T03:36:10Z,3738667543,178,0,3738667631,144,82,,,,,,,,,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452183027,1149,67,1,23,53,6tuibxq39fdryu8ou06wcm0q3,0,55.3,34.2,2022-08-27T19:09:08.888Z,2022-08-28T03:36:08Z,3738667523,233,980,,,,,,,,,,,,,,,,,,,,,,9rzl0j9m9i30a62o1yofzvaad,G. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451869535,255,1,1,23,54,4klvxyeh3xcus4ongu7c00mgc,1,44.6,66.9,2022-08-27T19:09:10.011Z,2022-08-28T02:57:42Z,3736910717,212,9.1,3736910719,213,1.9,3736910713,140,41.9,3736910715,141,79.6,3738581691,178,,3736910711,56,Back,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451869591,256,1,1,23,55,4klvxyeh3xcus4ongu7c00mgc,1,41.9,79.3,2022-08-27T19:09:11.269Z,2022-08-28T02:58:21Z,3736911027,213,3.2,3736911023,141,78.4,3738583093,178,,3736911025,212,7.1,3736911021,140,35.2,3736911019,56,Back,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451869653,257,1,1,23,58,4klvxyeh3xcus4ongu7c00mgc,1,40.1,77.9,2022-08-27T19:09:13.646Z,2022-08-28T02:58:29Z,3736911351,212,10.3,3736911345,56,Back,3738583445,178,,3736911349,141,62.9,3736911347,140,39.0,3736911353,213,4.6,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451869727,258,1,1,24,1,4klvxyeh3xcus4ongu7c00mgc,1,41.7,59.4,2022-08-27T19:09:16.569Z,2022-08-28T02:58:33Z,3736911667,1,,3736911663,212,38.8,3736911665,213,5.0,3736911659,140,53.3,3736911657,56,Right,3738583619,178,,3736911661,141,5.3,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451869735,259,3,1,24,4,4klvxyeh3xcus4ongu7c00mgc,0,56.8,5.4,2022-08-27T19:09:19.630Z,2022-08-28T02:58:39Z,3736911719,56,Right,3738583819,178,,3737746133,465,,3736911721,286,,3736911985,233,214,,,,,,,,,,399j815r2akyfreynjrouwbmx,P. Hristov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451869783,214,7,1,24,4,6tuibxq39fdryu8ou06wcm0q3,0,43.2,94.6,2022-08-27T19:09:19.879Z,2022-08-28T02:58:44Z,3738584015,178,,3736911955,285,,3737746053,383,,3736911971,233,259,3736911953,56,Back,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452183625,990,43,1,24,5,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-08-27T19:09:21.008Z,2022-08-28T03:37:41Z,3738670913,144,82,3738670785,178,0,,,,,,,,,,,,,,,,,,,399j815r2akyfreynjrouwbmx,P. Hristov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452183611,989,67,1,24,5,4klvxyeh3xcus4ongu7c00mgc,1,57.1,7.1,2022-08-27T19:09:21.010Z,2022-08-28T03:51:00Z,3738670701,233,1169,,,,,,,,,,,,,,,,,,,,,,399j815r2akyfreynjrouwbmx,P. Hristov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452183605,1169,67,1,24,5,6tuibxq39fdryu8ou06wcm0q3,0,42.9,92.9,2022-08-27T19:09:21.011Z,2022-08-28T03:37:37Z,3738670745,233,989,,,,,,,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451869975,260,1,1,24,9,4klvxyeh3xcus4ongu7c00mgc,1,52.1,4.4,2022-08-27T19:09:24.372Z,2022-08-28T02:59:05Z,3736912979,141,21.5,3736912977,140,26.7,3736912981,212,29.1,3738584801,178,,3736912975,56,Back,3736912983,213,2.7,,,,,,,399j815r2akyfreynjrouwbmx,P. Hristov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451870033,261,1,1,24,15,4klvxyeh3xcus4ongu7c00mgc,1,31.3,48.5,2022-08-27T19:09:30.693Z,2022-08-28T02:59:14Z,3738585181,178,,3736913283,56,Back,3736913291,213,2.0,3736913289,212,17.7,3736913285,140,23.7,3736913287,141,71.7,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451870159,262,1,1,24,24,4klvxyeh3xcus4ongu7c00mgc,0,44.4,63.6,2022-08-27T19:09:39.818Z,2022-08-28T02:59:19Z,3736913971,213,5.1,3738585363,178,,3736913951,140,49.4,3736913945,56,Back,3736913965,212,13.8,3736913957,141,44.8,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451870167,215,49,1,24,25,6tuibxq39fdryu8ou06wcm0q3,1,49.9,51.4,2022-08-27T19:09:40.798Z,2022-08-28T02:59:25Z,,,,,,,,,,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451870321,216,15,1,24,32,6tuibxq39fdryu8ou06wcm0q3,1,94.6,31,2022-08-27T19:09:48.221Z,2022-08-28T02:59:30Z,3736914925,56,Center,3736922717,147,46.4,3736919627,233,263,3736922715,146,99.5,3736922709,103,2.5,3736914921,22,,3736922713,458,,3738585703,178,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,3736922705,78,3736914923,62,,3736922711,215,,3736916193,20,,3736922707,102,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451870327,263,10,1,24,33,4klvxyeh3xcus4ongu7c00mgc,1,1.1,54.5,2022-08-27T19:09:48.503Z,2022-08-28T02:59:36Z,3736919537,174,,3736919539,179,,3736919643,233,216,3737747195,376,,3736914967,56,Back,3736919541,183,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451870361,264,1,1,24,34,4klvxyeh3xcus4ongu7c00mgc,1,10.1,60.2,2022-08-27T19:09:49.981Z,2022-08-28T02:59:49Z,3736915173,140,8.5,3738586211,178,,3736915179,212,6.1,3736915183,213,4.4,3736915175,141,51.6,3736915171,56,Back,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451870371,265,49,1,24,35,4klvxyeh3xcus4ongu7c00mgc,1,8.6,51.6,2022-08-27T19:09:51.106Z,2022-08-28T02:59:55Z,,,,,,,,,,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451870441,266,1,1,24,35,4klvxyeh3xcus4ongu7c00mgc,1,8.6,51.6,2022-08-27T19:09:51.134Z,2022-08-28T02:59:59Z,3736915595,140,20.0,3736915597,141,68.5,3736915599,212,16.6,3736915593,56,Back,3738586465,178,,3736915601,213,0.8,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451870481,267,1,1,24,40,4klvxyeh3xcus4ongu7c00mgc,1,30.9,71.4,2022-08-27T19:09:56.115Z,2022-08-28T03:00:03Z,3738586593,178,,3736915773,56,Back,3736915777,141,89.0,3736915779,212,14.4,3736915781,213,1.0,3736915775,140,38.5,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
