id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/10/value,qualifier/15/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2461939993,258,49,1,25,20,67z1gqyiuzpmmb15q5fy7ntc4,1,15.2,37.9,2022-09-18T13:28:04.173Z,2022-09-18T18:44:28Z,,,,,,,,,,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940187,259,1,1,25,27,67z1gqyiuzpmmb15q5fy7ntc4,1,42.2,74.1,2022-09-18T13:28:11.808Z,2022-09-18T18:44:32Z,3790512825,213,0.4,3790512821,141,96.3,3790512827,1,,3790512823,212,42.2,3790512819,140,79.7,3791996465,178,,3790512817,56,Left,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940231,260,1,1,25,34,67z1gqyiuzpmmb15q5fy7ntc4,1,87.5,88.1,2022-09-18T13:28:18.924Z,2022-09-18T18:44:40Z,3790515019,210,15,3790513111,141,85.2,3790513115,213,3.6,3790513109,140,83.9,3790513113,212,4.3,3791996721,178,,3790513107,56,Left,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940235,261,15,1,25,38,67z1gqyiuzpmmb15q5fy7ntc4,1,89.3,68.4,2022-09-18T13:28:22.704Z,2022-09-18T18:44:40Z,3790513127,56,Center,3790515031,55,260,3790515047,231,53.2,3790515045,230,98.2,3790514773,233,222,3790513125,64,,3790515027,80,,3790515039,215,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,3790515035,102,46.9,3790514737,82,,3790514729,20,3790513123,22,,3791997027,178,3790515041,146,3790515037,103,19,3790515043,147,3790515029,29,,,,,,,67.5,90.3,,,,
2461940239,222,10,1,25,38,bqbbqm98ud8obe45ds9ohgyrd,1,11.1,33.5,2022-09-18T13:28:22.850Z,2022-09-18T18:44:43Z,3790514791,233,261,3790513151,94,,3790513153,56,Back,3791997129,178,,,,,,,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940395,262,1,1,25,50,67z1gqyiuzpmmb15q5fy7ntc4,1,88.4,93.8,2022-09-18T13:28:34.245Z,2022-09-18T18:44:47Z,3790514029,56,Left,3791997429,178,,3790514037,213,3.9,3790514033,141,79.4,3790514031,140,79.2,3790514035,212,13.8,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940421,223,45,1,25,53,bqbbqm98ud8obe45ds9ohgyrd,0,9.8,21.8,2022-09-18T13:28:37.001Z,2022-09-18T18:44:53Z,3790514169,56,Back,3790514171,285,,3790514323,233,263,,,,,,,,,,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940447,263,3,1,25,53,67z1gqyiuzpmmb15q5fy7ntc4,1,90.2,78.2,2022-09-18T13:28:37.001Z,2022-09-18T18:44:52Z,3791997675,178,,3790514303,233,223,3791714545,464,,3790514289,56,Center,3790514291,286,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940459,264,1,1,25,55,67z1gqyiuzpmmb15q5fy7ntc4,0,96.2,83.5,2022-09-18T13:28:39.103Z,2022-09-18T18:44:58Z,3790514361,213,4.5,3790514353,56,Left,3790514351,155,,3790514619,233,224,3791715321,72,,3790514617,236,,3790514355,140,96.0,3791997977,178,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,3790514359,212,0.9,3791715115,224,,3790514357,141,3790514623,286,,3790514349,2,,,,,,,,,,,,,,,82.2,,,,,,
2461940491,224,12,1,25,55,bqbbqm98ud8obe45ds9ohgyrd,1,2.5,20.2,2022-09-18T13:28:39.180Z,2022-09-18T18:45:01Z,3790514539,56,Back,3790514537,185,,3790514631,233,264,3791998145,178,,,,,,,,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940545,225,6,1,25,56,bqbbqm98ud8obe45ds9ohgyrd,0,3.6,20.2,2022-09-18T13:28:40.079Z,2022-09-18T18:45:03Z,3790514815,56,Back,3790514817,73,,3790514881,233,265,,,,,,,,,,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940481,265,6,1,25,56,67z1gqyiuzpmmb15q5fy7ntc4,1,96.4,79.8,2022-09-18T13:28:40.079Z,2022-09-18T18:45:03Z,3790514471,56,Left,3790514871,233,225,3790514473,73,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940887,266,1,1,26,25,67z1gqyiuzpmmb15q5fy7ntc4,0,99.5,99.5,2022-09-18T13:29:09.104Z,2022-09-18T18:45:08Z,3790516705,56,Center,3791998651,178,,3790516701,155,,3790516703,223,,3791716381,20,,3790516711,212,26.2,3790516707,140,95.0,3790516713,213,4.5,64z85woxiowxzod5e0g0x77x1,S. Sensi,,3790516697,2,,3790516709,141,61.6,3790516699,6,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940923,226,12,1,26,26,bqbbqm98ud8obe45ds9ohgyrd,1,7.1,37,2022-09-18T13:29:10.144Z,2022-09-18T18:45:24Z,3790516885,140,14.3,3790516891,213,5.2,3790516883,56,Back,3790516887,141,17.0,3791999291,178,,3790516889,212,15.6,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940935,227,44,1,26,28,bqbbqm98ud8obe45ds9ohgyrd,1,13.9,16.8,2022-09-18T13:29:12.719Z,2022-09-18T20:52:21Z,3790516949,285,,3790516947,56,Back,3790516961,233,267,,,,,,,,,,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940913,267,44,1,26,28,67z1gqyiuzpmmb15q5fy7ntc4,0,86.1,83.2,2022-09-18T13:29:12.720Z,2022-09-18T18:45:28Z,3790516853,286,,3790516987,233,227,3790516851,56,Left,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940943,228,1,1,26,28,bqbbqm98ud8obe45ds9ohgyrd,0,14.3,17,2022-09-18T13:29:12.752Z,2022-09-18T20:52:21Z,3790517013,140,25.2,3790517017,212,12.7,3790517019,213,5.8,3790517009,3,,3792000361,388,,3790517015,141,8.8,3790517011,56,Back,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940997,268,4,1,26,33,67z1gqyiuzpmmb15q5fy7ntc4,1,68.8,95.4,2022-09-18T13:29:17.707Z,2022-09-18T18:45:42Z,3790517265,152,,3790517261,13,,3790517297,233,229,3790517263,56,Left,3790517267,265,,3790517269,286,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940991,229,4,1,26,33,bqbbqm98ud8obe45ds9ohgyrd,0,31.2,4.6,2022-09-18T13:29:17.708Z,2022-09-18T18:45:42Z,3790517225,152,,3790517221,13,,3792000803,178,,3790517307,233,268,3790517223,56,Back,3790517227,265,,3790517229,285,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941111,269,1,1,26,42,67z1gqyiuzpmmb15q5fy7ntc4,1,63.5,94.4,2022-09-18T13:29:26.015Z,2022-09-18T18:45:47Z,3790517917,56,Left,3790517913,5,,3790517919,140,53.8,3790517923,212,11.6,3792001107,178,,3790517921,141,86.3,3790517915,152,,3790517925,213,3.6,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941201,270,1,1,26,46,67z1gqyiuzpmmb15q5fy7ntc4,1,54,80,2022-09-18T13:29:30.482Z,2022-09-18T18:45:50Z,3790518395,213,5.9,3790518389,140,59.9,3790518391,141,75.8,3790518387,56,Center,3792001313,178,,3790518393,212,6.8,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941233,271,1,1,26,50,67z1gqyiuzpmmb15q5fy7ntc4,1,58.5,77.5,2022-09-18T13:29:34.322Z,2022-09-18T18:45:54Z,3790518553,56,Left,3792001541,178,,3790518557,141,91.3,3790518561,213,0.6,3790518559,212,17.5,3790518555,140,72.6,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941243,272,1,1,26,52,67z1gqyiuzpmmb15q5fy7ntc4,1,72.6,91.3,2022-09-18T13:29:36.066Z,2022-09-18T18:46:01Z,3790518611,213,5.6,3790518605,140,76.5,3792002013,178,,3790518609,212,5.5,3790518603,56,Left,3790518607,141,85.9,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941255,273,1,1,26,53,67z1gqyiuzpmmb15q5fy7ntc4,1,76.5,85.9,2022-09-18T13:29:37.409Z,2022-09-18T18:46:05Z,3790518669,140,83.4,3790518667,56,Left,3790518673,212,8.9,3792002345,178,,3790518671,141,93.4,3790518675,213,0.6,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941279,274,1,1,26,55,67z1gqyiuzpmmb15q5fy7ntc4,1,83.3,94.7,2022-09-18T13:29:38.976Z,2022-09-18T18:46:08Z,3790518823,213,3.3,3790518819,141,92.8,3792002597,178,,3790518817,140,76.0,3790518815,56,Left,3790518821,212,7.8,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941299,275,1,1,26,56,67z1gqyiuzpmmb15q5fy7ntc4,1,78.5,90.9,2022-09-18T13:29:40.887Z,2022-09-18T18:46:11Z,3790518909,140,78.0,3790518907,56,Left,3792002709,178,,3790518913,212,4.9,3790518911,141,83.8,3790518915,213,4.6,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941337,276,1,1,26,58,67z1gqyiuzpmmb15q5fy7ntc4,1,76.1,83.8,2022-09-18T13:29:42.160Z,2022-09-18T18:46:15Z,3790519165,56,Center,3790519171,212,9.2,3792002893,178,,3790519167,140,68.9,3790519173,213,3.8,3790519169,141,76.0,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941369,277,1,1,27,0,67z1gqyiuzpmmb15q5fy7ntc4,1,69.3,72.1,2022-09-18T13:29:44.396Z,2022-09-18T18:46:18Z,3790519325,140,70.2,3792003027,178,,3790519331,213,4.8,3790519327,141,49.5,3790519323,56,Center,3790519329,212,15.4,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941393,278,1,1,27,2,67z1gqyiuzpmmb15q5fy7ntc4,1,70.7,45.8,2022-09-18T13:29:46.440Z,2022-09-18T18:46:21Z,3790519459,213,4.5,3790519457,212,13.0,3790519453,140,68.0,3790519451,56,Center,3792003199,178,,3790519455,141,27.1,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941435,279,1,1,27,4,67z1gqyiuzpmmb15q5fy7ntc4,1,68.1,26.4,2022-09-18T13:29:48.824Z,2022-09-18T18:46:24Z,3790519745,56,Right,3790519753,213,5.5,3790519747,140,81.0,3792003311,178,,3790519751,212,19.1,3790519749,141,6.7,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941465,280,1,1,27,8,67z1gqyiuzpmmb15q5fy7ntc4,1,85,12.4,2022-09-18T13:29:52.416Z,2022-09-18T18:46:28Z,3790519921,212,5.8,3790519919,141,19.2,3790519923,213,2.2,3790519917,140,81.6,3790519913,56,Right,3792003555,178,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941499,281,1,1,27,11,67z1gqyiuzpmmb15q5fy7ntc4,1,84.9,16.6,2022-09-18T13:29:55.383Z,2022-09-18T18:46:31Z,3790520125,213,4.3,3790520121,141,8.2,3790520119,140,82.6,3790520123,212,6.2,3790520117,56,Right,3792003749,178,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941557,282,1,1,27,12,67z1gqyiuzpmmb15q5fy7ntc4,1,81.9,9,2022-09-18T13:29:56.888Z,2022-09-18T18:46:35Z,3790520425,212,9.4,3790520421,140,74.5,3790520423,141,16.9,3790520427,213,2.5,3790520419,56,Right,3792003935,178,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941605,283,1,1,27,15,67z1gqyiuzpmmb15q5fy7ntc4,1,72.8,25.3,2022-09-18T13:29:59.029Z,2022-09-18T18:46:40Z,3790520717,213,1.9,3790520713,141,42.7,3790520707,56,Center,3790520715,212,12.5,3792004193,178,,3790520711,140,69.0,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941623,284,1,1,27,17,67z1gqyiuzpmmb15q5fy7ntc4,0,70.6,44.7,2022-09-18T13:30:01.205Z,2022-09-18T18:46:44Z,3790520777,141,49.2,3790520781,213,0.1,3790520769,155,,3790520779,212,28.5,3792004403,178,,3790520775,140,97.6,3790520771,56,Center,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941643,230,52,1,27,19,bqbbqm98ud8obe45ds9ohgyrd,1,3.7,48.8,2022-09-18T13:30:03.434Z,2022-09-18T18:46:46Z,3792004537,178,,3791720573,377,,,,,,,,,,,,,,,,,,,,3o573dblmfc1o3wkkt2nva8k5,M. Perin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941825,231,1,1,27,25,bqbbqm98ud8obe45ds9ohgyrd,1,11,52.4,2022-09-18T13:30:09.118Z,2022-09-18T18:47:00Z,3790521863,56,Back,3790521867,141,73.4,3790525375,189,,3790521869,212,17.0,3792004885,178,,3790521865,140,19.7,3790521871,213,1.0,3790521861,123,,3o573dblmfc1o3wkkt2nva8k5,M. Perin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942651,236,1,1,27,28,bqbbqm98ud8obe45ds9ohgyrd,1,15.7,72.5,2022-09-18T13:30:12.638Z,2022-09-18T18:46:58Z,3792005135,178,,3790525935,56,Back,3790525941,212,17.3,3790525937,140,32.2,3790525943,213,6.3,3790525939,141,72.2,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941917,232,1,1,27,30,bqbbqm98ud8obe45ds9ohgyrd,1,28.5,67.8,2022-09-18T13:30:14.771Z,2022-09-18T18:47:03Z,3790522249,213,6.1,3790522243,140,42.3,3790522247,212,14.7,3790522241,56,Back,3792005401,178,,3790522245,141,64.2,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941923,233,1,1,27,34,bqbbqm98ud8obe45ds9ohgyrd,0,64.9,55.7,2022-09-18T13:30:18.891Z,2022-09-18T18:47:08Z,3790522289,213,5.5,3790522287,212,11.4,3790522283,141,43.9,3790522281,140,72.6,3790522277,56,Center,3792005667,178,,,,,,,,7glxasv2ed6ey82dknto1y66t,Á. Di María,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941929,285,8,1,27,36,67z1gqyiuzpmmb15q5fy7ntc4,1,25.9,61.8,2022-09-18T13:30:19.982Z,2022-09-18T18:47:16Z,3791721515,385,,3792006203,178,,3790522331,56,Back,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942033,234,1,1,27,39,bqbbqm98ud8obe45ds9ohgyrd,1,70.7,31.6,2022-09-18T13:30:23.034Z,2022-09-18T18:47:26Z,3790522841,213,6.3,3790524001,210,15,3790522835,140,87.4,3790522839,212,17.5,3790524003,154,,3792006489,178,,3790522833,56,Center,3790522837,141,30.8,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942035,235,15,1,27,40,bqbbqm98ud8obe45ds9ohgyrd,1,87.4,30.8,2022-09-18T13:30:24.663Z,2022-09-18T18:47:26Z,3790524041,147,44.6,3790524037,146,97.6,3790524035,328,,3790524021,76,,3790524023,29,,3792006807,178,,3790522849,63,,3790524027,55,234,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,3790522851,56,Center,3790524109,233,286,3790523073,20,3790524025,154,,3790524031,102,3790524033,103,3790522847,22,,,,,,,,,,53.8,,,2.5,,,,
2461942063,286,10,1,27,41,67z1gqyiuzpmmb15q5fy7ntc4,1,1.8,52.1,2022-09-18T13:30:25.701Z,2022-09-18T18:47:29Z,3790523307,179,,3790522981,182,,3790522983,56,Back,3791725065,376,,3790523365,233,235,3790523305,177,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942067,287,52,1,27,42,67z1gqyiuzpmmb15q5fy7ntc4,1,2.5,49.4,2022-09-18T13:30:26.304Z,2022-09-18T18:47:34Z,3791725237,376,,3792007315,179,,,,,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942235,288,1,1,27,49,67z1gqyiuzpmmb15q5fy7ntc4,1,15,47.9,2022-09-18T13:30:33.467Z,2022-09-18T18:47:43Z,3790524847,189,,3790523907,141,85.4,3790523903,56,Back,3790523963,287,,3792007809,178,,3790523915,213,1.2,3790523905,140,23.2,3790523911,212,26.9,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,3790523901,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942289,289,1,1,27,54,67z1gqyiuzpmmb15q5fy7ntc4,1,23,85,2022-09-18T13:30:38.370Z,2022-09-18T18:47:45Z,3790524225,213,0.1,3790524245,189,,3792007907,178,,3790524221,141,86.7,3790524223,212,8.7,3790524219,140,31.2,3790524217,56,Back,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942317,290,1,1,27,56,67z1gqyiuzpmmb15q5fy7ntc4,1,32.1,88.1,2022-09-18T13:30:40.777Z,2022-09-18T18:47:49Z,3790524373,213,0.6,3790524367,140,38.5,3792008103,178,,3790524369,141,95.2,3790524365,56,Back,3790524371,212,8.3,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942325,291,1,1,27,58,67z1gqyiuzpmmb15q5fy7ntc4,1,38.5,95.4,2022-09-18T13:30:41.954Z,2022-09-18T18:47:53Z,3790524407,56,Back,3790524413,141,86.5,3790524417,212,7.9,3790524409,140,43.4,3790524419,213,5.4,3792008275,178,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942377,292,1,1,27,58,67z1gqyiuzpmmb15q5fy7ntc4,1,43.4,86.5,2022-09-18T13:30:42.838Z,2022-09-18T18:47:57Z,3790524645,213,3.4,3792008505,178,,3790524641,141,84.4,3790524637,56,Back,3790524643,212,6.6,3790524639,140,37.3,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942411,293,1,1,28,2,67z1gqyiuzpmmb15q5fy7ntc4,1,39.6,76.8,2022-09-18T13:30:46.351Z,2022-09-18T18:48:01Z,3790524809,140,45.1,3790524803,155,,3790524807,56,Back,3790524817,1,,3790524813,212,48.8,3792008747,178,,3790524811,141,5.6,3790524815,213,4.8,64z85woxiowxzod5e0g0x77x1,S. Sensi,,3790524805,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942515,294,1,1,28,9,67z1gqyiuzpmmb15q5fy7ntc4,1,57.6,7.7,2022-09-18T13:30:53.363Z,2022-09-18T18:48:04Z,3790525323,213,2.3,3790525319,141,20.4,3790525317,140,49.9,3790525315,56,Back,3792008941,178,,3790525321,212,11.8,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942543,295,1,1,28,11,67z1gqyiuzpmmb15q5fy7ntc4,1,48.7,21.9,2022-09-18T13:30:55.122Z,2022-09-18T18:48:07Z,3790525433,212,7.8,3790525423,56,Back,3792009075,178,,3790525429,141,19.8,3790525425,140,41.4,3790525435,213,3.3,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942609,296,1,1,28,12,67z1gqyiuzpmmb15q5fy7ntc4,1,37.9,25.3,2022-09-18T13:30:56.932Z,2022-09-18T18:48:10Z,3790525729,141,46.3,3790525733,213,2.0,3792009251,178,,3790525727,140,32.4,3790525731,212,15.4,3790525725,56,Back,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942679,297,1,1,28,15,67z1gqyiuzpmmb15q5fy7ntc4,1,32.8,53.1,2022-09-18T13:30:59.832Z,2022-09-18T18:48:13Z,3792009473,178,,3790526085,140,37.0,3790526083,56,Back,3790526087,141,80.4,3790526091,213,1.3,3790526089,212,19.1,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942741,298,1,1,28,20,67z1gqyiuzpmmb15q5fy7ntc4,1,41,86.2,2022-09-18T13:31:04.012Z,2022-09-18T18:48:17Z,3790526401,56,Back,3790526413,212,10.7,3790526417,213,0.7,3790526407,140,49.0,3792009743,178,,3790526409,141,96.0,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942885,299,1,1,28,23,67z1gqyiuzpmmb15q5fy7ntc4,1,44.8,91.3,2022-09-18T13:31:07.036Z,2022-09-18T18:48:20Z,3790527129,213,3.5,3790527133,1,,3790527127,212,40.5,3790527123,140,8.9,3792009937,178,,3790527121,56,Back,3790527125,141,69.5,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942997,300,1,1,28,31,67z1gqyiuzpmmb15q5fy7ntc4,1,12.8,64.9,2022-09-18T13:31:15.105Z,2022-09-18T18:48:24Z,3790527671,56,Back,3790527675,141,39.0,3790527679,213,4.8,3790527673,140,13.5,3790527677,212,17.6,3792010135,178,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943035,301,1,1,28,35,67z1gqyiuzpmmb15q5fy7ntc4,0,20.1,35.5,2022-09-18T13:31:19.252Z,2022-09-18T18:48:30Z,3790527909,140,84.1,3790527923,1,,3792010469,178,,3790527907,56,Center,3790527911,141,44.8,3790527915,212,67.5,3790527905,155,,3790527921,213,0.1,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943085,238,49,1,28,39,bqbbqm98ud8obe45ds9ohgyrd,1,24.5,71,2022-09-18T13:31:23.700Z,2022-09-18T18:48:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3o573dblmfc1o3wkkt2nva8k5,M. Perin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943079,237,43,1,28,42,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-09-18T13:31:26.484Z,2022-09-18T13:31:35Z,3790528699,144,3,3790528171,233,302,3790528135,56,Back,3790528137,285,0,,,,,,,,,,,,,3o573dblmfc1o3wkkt2nva8k5,M. Perin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943075,302,43,1,28,42,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-09-18T13:31:26.484Z,2022-09-18T13:31:35Z,3790528763,144,45,3790528109,56,Center,3790528111,286,0,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943133,239,1,1,28,42,bqbbqm98ud8obe45ds9ohgyrd,0,25.2,72.3,2022-09-18T13:31:26.906Z,2022-09-18T18:48:43Z,3790528423,1,,3790528409,56,Left,3790528407,157,,3792011109,178,,3790528417,212,51.6,3790528413,141,100.0,3790528411,140,70.7,3790528421,213,0.4,3o573dblmfc1o3wkkt2nva8k5,M. Perin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
