id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/15/value,qualifier/17/value,qualifier/14/value
2499681621,191,1,1,25,58,6tuibxq39fdryu8ou06wcm0q3,1,56.4,86.3,2023-01-22T14:28:02.337Z,2023-01-22T23:07:36Z,3990087515,212,9.1,3991346827,178,,3990087511,140,63.4,3990087513,141,94.2,3990087509,56,Left,3990087517,213,0.6,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681637,192,1,1,26,1,6tuibxq39fdryu8ou06wcm0q3,1,64.9,93.2,2023-01-22T14:28:04.996Z,2023-01-22T23:07:44Z,3990087599,212,5.4,3990087597,141,90.2,3990087601,213,3.5,3991346929,178,,3990087595,140,60.1,3990087591,56,Left,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681685,193,1,1,26,3,6tuibxq39fdryu8ou06wcm0q3,1,59.6,87.4,2023-01-22T14:28:06.729Z,2023-01-22T23:07:47Z,3990087853,56,Center,3990087861,213,5.5,3991346975,178,,3990087855,140,68.2,3990087857,141,73.3,3990087859,212,13.2,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681691,194,1,1,26,6,6tuibxq39fdryu8ou06wcm0q3,0,74.2,60.4,2023-01-22T14:28:09.879Z,2023-01-22T23:07:55Z,3990087973,286,,3991347083,178,,3990087891,140,73.8,3990087895,212,0.5,3990087967,236,,3990087969,233,229,3990087889,56,Center,3990087897,213,3.7,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,3990087893,141,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681697,229,74,1,26,6,67z1gqyiuzpmmb15q5fy7ntc4,1,24.4,40.3,2023-01-22T14:28:10.035Z,2023-01-22T23:07:59Z,3991347143,178,,3990087917,285,,3990088063,233,194,3990087915,56,Back,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681709,230,49,1,26,7,67z1gqyiuzpmmb15q5fy7ntc4,1,24.4,40.3,2023-01-22T14:28:11.039Z,2023-01-22T23:08:03Z,,,,,,,,,,,,,,,,,,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681729,231,1,1,26,7,67z1gqyiuzpmmb15q5fy7ntc4,1,24.4,40.3,2023-01-22T14:28:11.080Z,2023-01-22T23:08:06Z,3990088125,141,56.9,3991347337,178,,3990088121,56,Back,3990088123,140,38.2,3990088129,213,0.7,3990088127,212,18.4,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681735,232,1,1,26,9,67z1gqyiuzpmmb15q5fy7ntc4,0,38.3,54.6,2023-01-22T14:28:13.280Z,2023-01-22T23:08:13Z,3990088167,213,4.9,3990088159,56,Back,3990088165,212,10.1,3991347383,178,,3990088163,141,40.0,3990088161,140,40.1,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499919373,1124,67,1,26,10,6tuibxq39fdryu8ou06wcm0q3,1,57.7,62.8,2023-01-22T14:28:14.286Z,2023-01-23T00:34:29Z,3991374517,233,1372,,,,,,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499919371,1372,67,1,26,10,67z1gqyiuzpmmb15q5fy7ntc4,0,42.3,37.2,2023-01-22T14:28:14.287Z,2023-01-22T23:38:21Z,3991374523,233,1124,,,,,,,,,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681753,195,8,1,26,10,6tuibxq39fdryu8ou06wcm0q3,1,54.6,62.1,2023-01-22T14:28:14.316Z,2023-01-23T00:34:30Z,3991190207,384,,3991347405,178,,3990088243,56,Center,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681785,196,49,1,26,12,6tuibxq39fdryu8ou06wcm0q3,1,52.5,45.5,2023-01-22T14:28:16.305Z,2023-01-22T23:08:28Z,,,,,,,,,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681869,197,1,1,26,17,6tuibxq39fdryu8ou06wcm0q3,1,53.3,41.3,2023-01-22T14:28:21.239Z,2023-01-22T23:08:45Z,3990088963,213,4.7,3990088961,212,21.4,3991347715,178,,3990088955,56,Right,3990088959,141,9.8,3990088957,140,53.2,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681915,198,1,1,26,21,6tuibxq39fdryu8ou06wcm0q3,1,55.1,5.8,2023-01-22T14:28:25.224Z,2023-01-22T23:08:49Z,3990089199,141,2.3,3990089195,56,Right,3990089201,212,7.0,3990089203,213,5.9,3990089197,140,61.4,3991347751,178,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681945,199,1,1,26,25,6tuibxq39fdryu8ou06wcm0q3,1,59.1,5.8,2023-01-22T14:28:29.349Z,2023-01-22T23:08:54Z,3990089347,212,11.1,3990089349,213,1.8,3990089343,140,56.4,3990089341,56,Center,3991347783,178,,3990089345,141,21.6,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681991,200,1,1,26,27,6tuibxq39fdryu8ou06wcm0q3,1,55.8,24.1,2023-01-22T14:28:31.028Z,2023-01-22T23:08:56Z,3990089589,141,70.6,3991347815,178,,3990089595,213,1.6,3990089583,56,Center,3990089585,140,56.1,3990089591,212,31.6,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682003,201,1,1,26,32,6tuibxq39fdryu8ou06wcm0q3,0,64.8,82.3,2023-01-22T14:28:35.793Z,2023-01-22T23:09:00Z,3991347899,178,,3990089671,56,Left,3990089673,140,77.6,3990089677,212,18.7,3990089679,213,0.8,3990089675,141,100.0,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682009,202,5,1,26,34,6tuibxq39fdryu8ou06wcm0q3,0,78.2,101.2,2023-01-22T14:28:38.225Z,2023-01-22T23:09:05Z,3990090347,233,233,3990089705,347,,3990089703,56,Left,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682121,233,5,1,26,34,67z1gqyiuzpmmb15q5fy7ntc4,1,21.8,-1.2,2023-01-22T14:28:38.225Z,2023-01-22T23:09:04Z,3990090311,347,,3990090329,233,202,3990090309,56,Back,,,,,,,,,,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682189,234,1,1,26,45,67z1gqyiuzpmmb15q5fy7ntc4,1,24.4,0,2023-01-22T14:28:48.753Z,2023-01-22T23:09:08Z,3990090739,212,3.8,3990090737,141,3.8,3990090735,140,23.5,3990090733,56,Back,3990090731,107,,3990090741,213,1.8,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682193,235,4,1,26,46,67z1gqyiuzpmmb15q5fy7ntc4,1,30,4.6,2023-01-22T14:28:50.076Z,2023-01-22T23:09:15Z,3990090759,265,,3990090757,152,,3990090945,233,203,3990090761,285,,3990090755,56,Back,3990090753,13,,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682217,203,4,1,26,46,6tuibxq39fdryu8ou06wcm0q3,0,70,95.4,2023-01-22T14:28:50.077Z,2023-01-22T23:09:14Z,3990090887,13,,3990091025,233,235,3990090889,56,Left,3990090893,265,,3990090891,152,,3991348187,178,,3990090895,286,,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682309,236,1,1,26,57,67z1gqyiuzpmmb15q5fy7ntc4,1,25.6,6.2,2023-01-22T14:29:01.158Z,2023-01-22T23:09:20Z,3991348241,178,,3990091299,56,Back,3990091297,152,,3990091307,213,1.9,3990091301,140,20.6,3990091295,5,,3990091303,141,26.0,3990091305,212,14.5,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682363,237,1,1,27,0,67z1gqyiuzpmmb15q5fy7ntc4,1,23.3,28.7,2023-01-22T14:29:03.942Z,2023-01-22T23:09:22Z,3990091607,56,Back,3990091617,212,24.1,3990091609,140,23.2,3991348265,178,,3990091621,213,1.6,3990091611,141,64.1,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682379,238,1,1,27,5,67z1gqyiuzpmmb15q5fy7ntc4,1,41.7,75.3,2023-01-22T14:29:09.103Z,2023-01-22T23:09:25Z,3990091707,213,1.0,3990091699,56,Left,3990091703,141,97.1,3990091701,140,51.7,3991348281,178,,3990091705,212,18.2,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682389,239,1,1,27,7,67z1gqyiuzpmmb15q5fy7ntc4,0,54.9,96.3,2023-01-22T14:29:11.352Z,2023-01-22T23:09:29Z,3990091771,141,94.7,3990091773,212,18.3,3991348301,178,,3990091775,213,6.2,3990091767,56,Left,3990091769,140,72.3,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682399,204,49,1,27,8,6tuibxq39fdryu8ou06wcm0q3,1,27,3.8,2023-01-22T14:29:12.288Z,2023-01-22T23:09:33Z,,,,,,,,,,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682437,205,1,1,27,11,6tuibxq39fdryu8ou06wcm0q3,1,28.1,7,2023-01-22T14:29:14.421Z,2023-01-22T23:09:37Z,3990092027,141,27.0,3991348343,178,,3990092029,212,14.3,3990092031,213,1.3,3990092025,140,32.3,3990092023,56,Back,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682447,206,1,1,27,12,6tuibxq39fdryu8ou06wcm0q3,0,32.4,27.1,2023-01-22T14:29:16.101Z,2023-01-22T23:09:42Z,3991348397,178,,3990092111,212,12.1,3990092113,213,0.2,3990092107,140,43.6,3990092109,141,31.5,3990092105,56,Back,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499919979,1394,43,1,27,13,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-01-22T14:29:17.080Z,2023-01-22T23:41:22Z,3991377875,144,67,3991377625,233,1158,,,,,,,,,,,,,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499919975,1158,43,1,27,13,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-01-22T14:29:17.081Z,2023-01-22T23:41:22Z,3991377877,144,67,3991377633,233,1394,,,,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499920041,1400,67,1,27,13,67z1gqyiuzpmmb15q5fy7ntc4,1,56.9,66.7,2023-01-22T14:29:17.081Z,2023-01-23T00:34:30Z,3991377939,233,1159,,,,,,,,,,,,,,,,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499920037,1159,67,1,27,13,6tuibxq39fdryu8ou06wcm0q3,0,43.1,33.3,2023-01-22T14:29:17.082Z,2023-01-22T23:41:26Z,3991377959,233,1400,,,,,,,,,,,,,,,,,,,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682459,240,8,1,27,13,67z1gqyiuzpmmb15q5fy7ntc4,1,56.2,63.8,2023-01-22T14:29:17.094Z,2023-01-23T00:34:30Z,3990092177,56,Center,3991348433,178,,3991190965,384,,,,,,,,,,,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682511,241,49,1,27,14,67z1gqyiuzpmmb15q5fy7ntc4,1,63.6,64.4,2023-01-22T14:29:17.889Z,2023-01-22T23:09:53Z,,,,,,,,,,,,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682523,242,4,1,27,15,67z1gqyiuzpmmb15q5fy7ntc4,1,65,66.6,2023-01-22T14:29:18.503Z,2023-01-22T23:09:58Z,3990092499,56,Center,3990092497,13,,3990092503,265,,3990092501,152,,3990092515,233,207,3990092505,286,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682491,207,4,1,27,15,6tuibxq39fdryu8ou06wcm0q3,0,35,33.4,2023-01-22T14:29:18.504Z,2023-01-22T23:09:58Z,3990092333,56,Back,3990092537,233,242,3990092339,285,,3990092337,265,,3990092331,13,,3990092335,152,,3991348557,178,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682557,243,1,1,27,22,67z1gqyiuzpmmb15q5fy7ntc4,1,61.3,63.6,2023-01-22T14:29:25.511Z,2023-01-22T23:10:03Z,3991348635,178,,3990092733,212,13.6,3990127253,5,,3990092731,141,43.7,3990092729,140,60.0,3990127255,152,,3990092735,213,4.6,3990092727,56,Center,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682569,208,45,1,27,23,6tuibxq39fdryu8ou06wcm0q3,0,41.4,59.6,2023-01-22T14:29:27.073Z,2023-01-22T23:10:13Z,3990092867,233,244,3990092819,285,,3990092817,56,Back,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682561,244,3,1,27,23,67z1gqyiuzpmmb15q5fy7ntc4,1,58.6,40.4,2023-01-22T14:29:27.073Z,2023-01-22T23:10:12Z,3990092863,233,208,3991348683,178,,3991191175,465,,3990092781,56,Center,3990092783,286,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682583,245,1,1,27,26,67z1gqyiuzpmmb15q5fy7ntc4,1,60.8,37.6,2023-01-22T14:29:29.713Z,2023-01-22T23:10:19Z,3990092919,212,22.7,3990092917,141,6.5,3990092921,213,5.1,3990092913,56,Right,3991348713,178,,3990092915,140,68.7,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682623,246,1,1,27,28,67z1gqyiuzpmmb15q5fy7ntc4,1,70.9,6.1,2023-01-22T14:29:32.130Z,2023-01-22T23:10:26Z,3990093149,141,10.6,3990093147,140,64.2,3991348771,178,,3990093153,213,2.7,3990093151,212,7.7,3990093145,56,Right,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682625,247,1,1,27,32,67z1gqyiuzpmmb15q5fy7ntc4,0,69.4,8.1,2023-01-22T14:29:36.336Z,2023-01-22T23:10:35Z,3990093163,140,71.1,3990093161,56,Right,3990093165,141,8.1,3990093167,212,1.8,3991348847,178,,3990093169,213,0.0,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499683241,215,61,1,27,33,6tuibxq39fdryu8ou06wcm0q3,1,31.2,93.8,2023-01-22T14:29:36.508Z,2023-01-22T23:10:39Z,3990096803,56,Back,3991348897,178,,,,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682635,209,49,1,27,33,6tuibxq39fdryu8ou06wcm0q3,1,28.5,95.4,2023-01-22T14:29:37.283Z,2023-01-22T23:10:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682653,210,1,1,27,34,6tuibxq39fdryu8ou06wcm0q3,1,28.5,95.4,2023-01-22T14:29:37.974Z,2023-01-22T23:10:49Z,3991349179,178,,3990093383,141,94.4,3990093381,140,38.9,3990093385,212,10.9,3990093379,56,Back,3990093387,213,6.2,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682693,211,1,1,27,38,6tuibxq39fdryu8ou06wcm0q3,0,41.5,69.1,2023-01-22T14:29:41.461Z,2023-01-22T23:10:58Z,3990093609,56,Back,3990093617,213,5.1,3991349273,178,,3990093615,212,8.5,3990093613,141,57.5,3990093611,140,44.6,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682711,248,8,1,27,39,67z1gqyiuzpmmb15q5fy7ntc4,1,56.6,45.8,2023-01-22T14:29:42.830Z,2023-01-22T23:11:01Z,3991191723,383,,3990093709,56,Center,3991349321,178,,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499920441,1440,67,1,27,41,67z1gqyiuzpmmb15q5fy7ntc4,1,70.7,46.9,2023-01-22T14:29:44.924Z,2023-01-23T00:34:31Z,3991379823,233,1166,,,,,,,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499920435,1166,67,1,27,41,6tuibxq39fdryu8ou06wcm0q3,0,29.3,53.1,2023-01-22T14:29:44.925Z,2023-01-22T23:43:19Z,3991379831,233,1440,,,,,,,,,,,,,,,,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682745,249,1,1,27,41,67z1gqyiuzpmmb15q5fy7ntc4,1,69.9,44.5,2023-01-22T14:29:44.954Z,2023-01-23T00:34:31Z,3990093889,141,58.5,3990093887,140,74.7,3991349357,178,,3990093893,213,1.1,3990097585,210,15,3990093891,212,10.8,3990093881,56,Center,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682747,250,49,1,27,42,67z1gqyiuzpmmb15q5fy7ntc4,1,75.9,58.4,2023-01-22T14:29:45.908Z,2023-01-22T23:11:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682759,251,15,1,27,44,67z1gqyiuzpmmb15q5fy7ntc4,1,75.8,61,2023-01-22T14:29:47.691Z,2023-01-22T23:11:29Z,3990093981,18,,3990097037,72,,3990097611,102,52.1,3990097623,231,50.5,3990097689,233,212,3990093983,56,Center,3990097619,147,59.4,3990097049,82,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,3990097613,103,3990097621,230,19,,3990097605,29,,3990097615,215,3991349571,178,,3990097617,146,80.2,3990097607,55,97.5,,3991192011,76,3990093979,22,,,,,,,,,,249
2499682771,212,10,1,27,44,6tuibxq39fdryu8ou06wcm0q3,1,15,35.5,2023-01-22T14:29:47.844Z,2023-01-22T23:11:33Z,3990097135,233,251,3990094057,56,Back,3990094053,94,,3991349679,178,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682841,252,1,1,27,48,67z1gqyiuzpmmb15q5fy7ntc4,1,76.5,92.9,2023-01-22T14:29:52.202Z,2023-01-22T23:12:35Z,3991350565,178,,3990094437,212,15.0,3990094439,213,6.0,3990094431,56,Left,3990094433,140,90.1,3990094435,141,86.1,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682879,253,1,1,27,52,67z1gqyiuzpmmb15q5fy7ntc4,1,91.8,86,2023-01-22T14:29:55.779Z,2023-01-22T23:12:38Z,3990094653,140,79.9,3990094655,141,85.4,3990094649,56,Left,3990094657,212,12.5,3991350607,178,,3990094659,213,3.2,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682899,254,1,1,27,54,67z1gqyiuzpmmb15q5fy7ntc4,1,84.3,85.8,2023-01-22T14:29:58.075Z,2023-01-22T23:12:41Z,3991350623,178,,3990094785,141,73.1,3990094783,140,77.4,3990094781,56,Center,3990094787,212,11.3,3990094789,213,4.0,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682923,255,1,1,27,56,67z1gqyiuzpmmb15q5fy7ntc4,1,78.9,72.6,2023-01-22T14:30:00.144Z,2023-01-22T23:12:44Z,3990094925,140,88.8,3991350701,178,,3990094923,56,Left,3990094927,141,81.0,3990094929,212,11.9,3990094931,213,0.5,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682931,256,1,1,27,58,67z1gqyiuzpmmb15q5fy7ntc4,0,90.9,78,2023-01-22T14:30:02.227Z,2023-01-22T23:12:49Z,3991192547,72,,3990094973,56,Center,3991192543,225,,3991350787,178,,3990094979,212,8.0,3990094969,2,,3990094977,141,66.6,3990094975,140,88.9,4d17grk2qflzake218uz76uei,Carlos Augusto,3990094981,213,3991192545,386,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682949,213,8,1,27,59,6tuibxq39fdryu8ou06wcm0q3,1,8.6,36.3,2023-01-22T14:30:02.629Z,2023-01-22T23:12:53Z,3991192595,385,,3991350877,178,,3990095077,56,Back,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682983,257,1,1,28,2,67z1gqyiuzpmmb15q5fy7ntc4,1,87.7,86.6,2023-01-22T14:30:05.587Z,2023-01-22T23:12:59Z,3990095299,56,Left,3990095309,212,12.6,3990095303,140,77.0,3991350949,178,,3990095311,213,2.7,3990095305,141,95.0,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682989,214,45,1,28,3,6tuibxq39fdryu8ou06wcm0q3,0,24.9,5.4,2023-01-22T14:30:07.003Z,2023-01-22T23:13:04Z,3990095337,285,,3990095335,56,Back,3990095375,233,258,,,,,,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682985,258,3,1,28,3,67z1gqyiuzpmmb15q5fy7ntc4,1,75.1,94.6,2023-01-22T14:30:07.003Z,2023-01-22T23:13:04Z,3990095317,286,,3990095359,233,214,3991192765,465,,3991351037,178,,3990095315,56,Left,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499683035,259,1,1,28,5,67z1gqyiuzpmmb15q5fy7ntc4,1,74.4,91.5,2023-01-22T14:30:08.880Z,2023-01-22T23:13:09Z,3990095593,213,3.8,3990095591,212,36.0,3990095585,140,47.2,3990095595,1,,3990095581,56,Back,3990095589,141,59.3,3991351143,178,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499683115,260,1,1,28,10,67z1gqyiuzpmmb15q5fy7ntc4,1,47.1,57.6,2023-01-22T14:30:13.755Z,2023-01-22T23:13:13Z,3990096027,141,34.7,3990096029,212,16.7,3990096031,213,5.1,3991351175,178,,3990096025,140,52.8,3990096023,56,Center,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499683147,261,1,1,28,17,67z1gqyiuzpmmb15q5fy7ntc4,1,60.6,35.2,2023-01-22T14:30:20.561Z,2023-01-22T23:13:16Z,3990096227,141,60.2,3991351207,178,,3990096229,212,17.1,3990096231,213,1.5,3990096225,140,62.0,3990096223,56,Center,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
