id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value
2448761209,239,43,1,23,30,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2022-08-20T19:08:35.268Z,2022-08-20T19:11:50Z,3720451863,144,1,3720435639,140,75.3,3720435643,212,8.5,3720435637,56,Center,3720435645,213,5.6,3720435641,141,66.2,3720435635,168,0,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761221,186,49,1,23,30,4klvxyeh3xcus4ongu7c00mgc,1,28.3,32.1,2022-08-20T19:08:35.964Z,2022-08-21T02:38:49Z,,,,,,,,,,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761261,187,1,1,23,30,4klvxyeh3xcus4ongu7c00mgc,1,28.3,31.9,2022-08-20T19:08:36.020Z,2022-08-21T02:38:52Z,3720435893,213,4.8,3720435885,56,Back,3720435887,140,30.2,3721820991,178,,3720435889,141,2.9,3720435891,212,19.8,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761291,188,1,1,23,34,4klvxyeh3xcus4ongu7c00mgc,1,30.3,2.9,2022-08-20T19:08:39.655Z,2022-08-21T02:38:55Z,3720436043,213,0.5,3721821167,178,,3720436031,140,34.8,3720436029,56,Back,3720436035,141,7.0,3720436041,212,5.5,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761321,189,1,1,23,35,4klvxyeh3xcus4ongu7c00mgc,0,35,7.1,2022-08-20T19:08:41.154Z,2022-08-21T02:39:00Z,3720436165,56,Back,3720436173,212,11.6,3720436167,140,46.0,3721821495,178,,3720436169,141,6.4,3720436175,213,6.2,,,,,,,4ypa8ma678embtagi427eg4id,J. Sala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449031627,1251,67,1,23,36,3vo5mpj7catp66nrwwqiuhuup,1,55,93.7,2022-08-20T19:08:42.043Z,2022-08-21T03:56:32Z,3721921279,233,1023,,,,,,,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449031607,1023,67,1,23,36,4klvxyeh3xcus4ongu7c00mgc,0,45,6.3,2022-08-20T19:08:42.044Z,2022-08-21T03:13:08Z,3721921289,233,1251,,,,,,,,,,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761437,240,8,1,23,36,3vo5mpj7catp66nrwwqiuhuup,1,53.7,90.9,2022-08-20T19:08:42.163Z,2022-08-21T03:56:32Z,3721822071,178,,3721395833,385,,3720436819,56,Left,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761487,190,5,1,23,39,4klvxyeh3xcus4ongu7c00mgc,1,42.8,-1.8,2022-08-20T19:08:44.287Z,2022-08-21T02:39:17Z,3720437107,347,,3720437299,233,241,3720437105,56,Back,,,,,,,,,,,,,,,,4ypa8ma678embtagi427eg4id,J. Sala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761449,241,5,1,23,39,3vo5mpj7catp66nrwwqiuhuup,0,57.2,101.8,2022-08-20T19:08:44.287Z,2022-08-21T02:39:18Z,3720437335,233,190,3720436897,56,Left,3720436899,347,,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761511,191,1,1,23,48,4klvxyeh3xcus4ongu7c00mgc,1,44,0,2022-08-20T19:08:54.038Z,2022-08-21T02:39:27Z,3720437255,107,,3720437263,141,6.5,3720437261,140,34.8,3720437265,212,11.1,3720437259,56,Back,3720437267,213,2.6,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761561,192,1,1,23,51,4klvxyeh3xcus4ongu7c00mgc,1,33.8,8.6,2022-08-20T19:08:56.419Z,2022-08-21T02:39:31Z,3720437547,141,33.4,3720437545,140,28.3,3720437551,213,1.9,3721823391,178,,3720437543,56,Back,3720437549,212,17.8,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761611,193,1,1,23,54,4klvxyeh3xcus4ongu7c00mgc,1,28.4,42.5,2022-08-20T19:08:59.490Z,2022-08-21T02:39:35Z,3720437803,141,79.4,3720437799,56,Back,3720437807,213,1.1,3721823659,178,,3720437805,212,27.6,3720437801,140,39.4,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761651,194,1,1,24,0,4klvxyeh3xcus4ongu7c00mgc,1,61.8,89.4,2022-08-20T19:09:05.252Z,2022-08-21T02:39:40Z,3720438007,140,71.4,3721824071,178,,3720438011,141,81.8,3720438015,212,11.3,3720438003,56,Left,3720438017,213,5.8,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761659,195,1,1,24,1,4klvxyeh3xcus4ongu7c00mgc,0,71.4,81.8,2022-08-20T19:09:06.374Z,2022-08-21T02:39:43Z,3720438035,141,100.0,3721824281,178,,3720438031,56,Left,3720438033,140,77.3,3720438037,212,15.1,3720438039,213,1.1,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761667,196,5,1,24,2,4klvxyeh3xcus4ongu7c00mgc,0,75.4,101.6,2022-08-20T19:09:07.283Z,2022-08-21T02:39:53Z,3720438119,233,242,3720438069,56,Left,3720438071,347,,,,,,,,,,,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761637,242,5,1,24,2,3vo5mpj7catp66nrwwqiuhuup,1,24.6,-1.6,2022-08-20T19:09:07.283Z,2022-08-21T02:39:53Z,3720437945,347,,3720438093,233,196,3720437943,56,Back,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761825,243,1,1,24,13,3vo5mpj7catp66nrwwqiuhuup,1,23,0,2022-08-20T19:09:18.675Z,2022-08-21T02:40:05Z,3720438927,212,20.9,3720438925,141,21.1,3720438921,56,Back,3720438923,140,9.7,3720438929,213,2.3,3720438919,107,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761853,244,1,1,24,16,3vo5mpj7catp66nrwwqiuhuup,1,9.7,21.1,2022-08-20T19:09:21.484Z,2022-08-21T02:40:08Z,3720439115,140,6.6,3720439117,141,50.0,3720439121,213,1.7,3720439113,56,Back,3721825841,178,,3720439119,212,19.9,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761903,245,1,1,24,17,3vo5mpj7catp66nrwwqiuhuup,1,6.6,50,2022-08-20T19:09:23.227Z,2022-08-21T02:40:20Z,3720439443,56,Back,3720439449,212,25.5,3720439447,141,75.9,3720439445,140,24.2,3720439451,213,0.8,3721826125,178,,,,,,,,c9lu69xk59a75bnpzgalh1kut,S. Handanovič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448761961,246,1,1,24,23,3vo5mpj7catp66nrwwqiuhuup,1,41.4,72.6,2022-08-20T19:09:29.057Z,2022-08-21T02:40:16Z,3720439779,141,96.9,3721826397,178,,3720439781,212,17.9,3720439783,213,1.2,3720439777,140,48.0,3720439775,56,Back,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448762009,247,1,1,24,26,3vo5mpj7catp66nrwwqiuhuup,1,49.9,96.5,2022-08-20T19:09:32.221Z,2022-08-21T02:40:26Z,3720440043,140,36.5,3720440051,213,3.5,3720440041,56,Back,3721827075,178,,3720440045,141,87.6,3720440047,212,15.3,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448762055,248,1,1,24,29,3vo5mpj7catp66nrwwqiuhuup,1,36.5,81.8,2022-08-20T19:09:34.746Z,2022-08-21T02:40:30Z,3720440331,56,Back,3720440335,141,47.0,3721827285,178,,3720440343,213,4.0,3720440339,212,30.2,3720440333,140,18.6,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448762099,249,1,1,24,33,3vo5mpj7catp66nrwwqiuhuup,1,19.1,40,2022-08-20T19:09:38.605Z,2022-08-21T02:40:32Z,3720440561,140,29.9,3720440565,212,19.9,3720440559,56,Back,3720440567,213,5.3,3721827457,178,,3720440563,141,16.0,,,,,,,c9lu69xk59a75bnpzgalh1kut,S. Handanovič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448762157,250,1,1,24,37,3vo5mpj7catp66nrwwqiuhuup,1,36.2,18.4,2022-08-20T19:09:42.280Z,2022-08-21T02:40:34Z,3720440925,56,Center,3720440933,213,0.1,3720440927,140,90.2,3721827569,178,,3720440923,155,,3720440931,212,57.1,3720440935,1,,3720440929,141,28.1,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448762161,251,61,1,24,41,3vo5mpj7catp66nrwwqiuhuup,0,91.5,27.5,2022-08-20T19:09:47.216Z,2022-08-21T02:40:43Z,3721828193,178,,3720440951,56,Center,,,,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448762189,197,5,1,24,43,4klvxyeh3xcus4ongu7c00mgc,1,-1,73.8,2022-08-20T19:09:48.495Z,2022-08-21T02:40:50Z,3720441065,346,,3720441129,233,252,3720441063,56,Back,,,,,,,,,,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448762183,252,5,1,24,43,3vo5mpj7catp66nrwwqiuhuup,0,101,26.2,2022-08-20T19:09:48.495Z,2022-08-21T02:40:50Z,3720441021,56,Center,3720441139,233,197,3720441023,346,,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448762573,198,1,1,25,3,4klvxyeh3xcus4ongu7c00mgc,1,4.5,56.7,2022-08-20T19:10:08.447Z,2022-08-21T02:40:57Z,3720442903,237,,3720442887,124,,3720442893,141,82.3,3720442889,56,Back,3720442895,212,19.1,3720442891,140,12.0,3720442897,213,1.1,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448762635,199,1,1,25,6,4klvxyeh3xcus4ongu7c00mgc,1,13.8,83.2,2022-08-20T19:10:11.464Z,2022-08-21T02:41:01Z,3720443199,212,34.9,3720443193,56,Back,3721829493,178,,3720443201,213,0.1,3720443197,141,90.6,3720443203,1,,3720443191,155,,3720443195,140,46.7,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448762669,200,1,1,25,11,4klvxyeh3xcus4ongu7c00mgc,1,45.5,73.5,2022-08-20T19:10:16.591Z,2022-08-21T02:41:05Z,3720443373,141,40.4,3720443365,56,Center,3720443367,140,53.8,3720443377,213,5.1,3720443375,212,24.1,3721829649,178,,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448762727,201,1,1,25,14,4klvxyeh3xcus4ongu7c00mgc,1,61.7,32.5,2022-08-20T19:10:19.921Z,2022-08-21T02:41:08Z,3720443735,213,5.4,3720443729,141,8.6,3720443731,212,21.9,3721829775,178,,3720443725,56,Right,3720443727,140,75.7,,,,,,,4ypa8ma678embtagi427eg4id,J. Sala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448762765,202,1,1,25,18,4klvxyeh3xcus4ongu7c00mgc,1,78.8,7.4,2022-08-20T19:10:23.746Z,2022-08-21T02:41:10Z,3720443945,213,0.5,3721829855,178,,3720443935,140,97.6,3720443933,56,Center,3720443939,141,23.0,3720443943,212,22.4,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448762771,203,1,1,25,20,4klvxyeh3xcus4ongu7c00mgc,0,97.5,23.3,2022-08-20T19:10:25.874Z,2022-08-21T03:16:59Z,3720443977,140,97.4,3720443983,213,1.7,3721830867,178,,3720443979,141,25.2,3720444259,286,,3720443981,212,1.3,3720444253,236,,3720444255,233,253,4ypa8ma678embtagi427eg4id,J. Sala,3720443975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448762823,253,74,1,25,20,3vo5mpj7catp66nrwwqiuhuup,1,8,70.8,2022-08-20T19:10:25.991Z,2022-08-21T03:16:53Z,3720444341,233,203,3720444229,56,Back,3720444231,285,,3721831173,389,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448762885,204,61,1,25,20,4klvxyeh3xcus4ongu7c00mgc,1,98.7,29.4,2022-08-20T19:10:26.219Z,2022-08-21T03:17:18Z,3721832209,178,,3720444555,56,Center,,,,,,,,,,,,,,,,,,,4ypa8ma678embtagi427eg4id,J. Sala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763163,206,5,1,25,21,4klvxyeh3xcus4ongu7c00mgc,0,101.5,34.1,2022-08-20T19:10:26.860Z,2022-08-21T02:42:18Z,3720446005,346,,3720446003,56,Center,3720447031,233,254,,,,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763029,254,5,1,25,21,3vo5mpj7catp66nrwwqiuhuup,1,-1.5,65.9,2022-08-20T19:10:26.860Z,2022-08-21T02:42:19Z,3720445379,56,Back,3720445381,346,,3720447025,233,206,,,,,,,,,,,,,,,,c9lu69xk59a75bnpzgalh1kut,S. Handanovič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448762895,205,43,1,25,26,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-08-20T19:10:31.432Z,2022-08-20T19:10:55Z,3720444599,22,0,3720444601,60,0,3720444603,56,Center,3720444609,249,0,3720446621,144,39,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763289,255,1,1,25,45,3vo5mpj7catp66nrwwqiuhuup,1,4.8,54.6,2022-08-20T19:10:51.204Z,2022-08-21T02:43:06Z,3720446577,124,,3720446583,141,71.6,3720446591,237,,3720446587,213,0.6,3720446579,56,Back,3720446581,140,20.4,3720446585,212,20.0,,,,c9lu69xk59a75bnpzgalh1kut,S. Handanovič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763317,256,1,1,25,49,3vo5mpj7catp66nrwwqiuhuup,1,28.3,76.1,2022-08-20T19:10:54.384Z,2022-08-21T02:43:10Z,3720446711,140,39.3,3720446715,212,18.4,3720446709,56,Back,3720446717,213,0.9,3720446713,141,97.1,3721838379,178,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763467,257,1,1,25,50,3vo5mpj7catp66nrwwqiuhuup,1,39.3,97.1,2022-08-20T19:10:55.809Z,2022-08-21T02:43:14Z,3720447515,213,4.2,3721838689,178,,3720447511,141,88.1,3720447509,140,35.8,3720447513,212,7.1,3720447507,56,Back,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763501,258,1,1,25,58,3vo5mpj7catp66nrwwqiuhuup,1,58.1,78,2022-08-20T19:11:03.497Z,2022-08-21T02:43:20Z,3720447769,213,0.1,3720447763,140,61.9,3720447767,212,4.0,3720447761,56,Center,3721839067,178,,3720447765,141,78.8,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763529,259,1,1,26,0,3vo5mpj7catp66nrwwqiuhuup,1,60,63.6,2022-08-20T19:11:05.526Z,2022-08-21T02:43:34Z,3721839955,178,,3720447911,140,59.8,3720447915,212,23.5,3720447909,56,Center,3720447917,213,4.7,3720447913,141,29.0,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763601,260,1,1,26,3,3vo5mpj7catp66nrwwqiuhuup,1,62.5,21.1,2022-08-20T19:11:09.039Z,2022-08-21T02:43:37Z,3721840103,178,,3720448349,213,5.3,3720448343,140,69.0,3720448341,56,Right,3720448345,141,5.8,3720448347,212,12.4,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763633,261,1,1,26,6,3vo5mpj7catp66nrwwqiuhuup,1,69.1,7.1,2022-08-20T19:11:11.737Z,2022-08-21T02:43:39Z,3720448511,212,8.9,3720448509,141,14.6,3720448505,56,Right,3721840293,178,,3720448513,213,2.5,3720448507,140,62.1,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763685,262,1,1,26,9,3vo5mpj7catp66nrwwqiuhuup,1,62,14.6,2022-08-20T19:11:14.407Z,2022-08-21T02:43:42Z,3720448781,212,14.2,3720448779,141,33.2,3721840527,178,,3720448775,56,Center,3720448783,213,2.0,3720448777,140,55.9,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763709,263,1,1,26,11,3vo5mpj7catp66nrwwqiuhuup,1,45.6,36.2,2022-08-20T19:11:16.688Z,2022-08-21T02:44:09Z,3720448927,212,20.4,3721841873,178,,3720448921,56,Back,3720448925,141,65.9,3720448929,213,1.7,3720448923,140,43.2,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763759,264,1,1,26,13,3vo5mpj7catp66nrwwqiuhuup,1,42.9,66.9,2022-08-20T19:11:18.983Z,2022-08-21T02:44:12Z,3720449117,141,94.2,3720449121,213,1.3,3720449115,140,48.0,3721842077,178,,3720449113,56,Back,3720449119,212,19.3,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763819,265,1,1,26,16,3vo5mpj7catp66nrwwqiuhuup,1,47.9,95.7,2022-08-20T19:11:21.415Z,2022-08-21T02:44:15Z,3720449375,213,0.1,3720449369,140,60.8,3721842261,178,,3720449371,141,97.8,3720449373,212,13.6,3720449367,56,Left,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763869,266,1,1,26,18,3vo5mpj7catp66nrwwqiuhuup,0,59.6,96.2,2022-08-20T19:11:23.960Z,2022-08-21T02:44:23Z,3720449573,141,85.1,3720449577,213,5.4,3720449571,140,65.2,3720449575,212,9.6,3721842735,178,,3720449569,56,Left,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763883,207,8,1,26,19,4klvxyeh3xcus4ongu7c00mgc,1,36.2,20.4,2022-08-20T19:11:24.900Z,2022-08-21T03:19:15Z,3721843075,389,,3720449639,56,Back,3721403535,385,,,,,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763899,208,49,1,26,20,4klvxyeh3xcus4ongu7c00mgc,1,26.7,11.3,2022-08-20T19:11:25.544Z,2022-08-21T02:44:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448763969,209,1,1,26,21,4klvxyeh3xcus4ongu7c00mgc,1,26.7,11.3,2022-08-20T19:11:27.058Z,2022-08-21T02:44:40Z,3720450107,212,23.6,3720450099,140,10.0,3720450103,141,34.5,3720450097,56,Back,3721843755,178,,3720450111,213,2.4,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448764075,210,1,1,26,27,4klvxyeh3xcus4ongu7c00mgc,1,9.2,38.6,2022-08-20T19:11:32.434Z,2022-08-21T02:45:12Z,3720450645,213,0.7,3720450641,212,9.2,3720450635,141,47.5,3720450631,56,Back,3720450633,140,15.8,3721845981,178,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448764143,211,1,1,26,33,4klvxyeh3xcus4ongu7c00mgc,1,23.6,51.2,2022-08-20T19:11:38.467Z,2022-08-21T02:45:23Z,3721846813,178,,3720450997,212,13.8,3720450991,56,Back,3720450995,141,35.4,3720450999,213,5.4,3720450993,140,31.8,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448764255,212,1,1,26,35,4klvxyeh3xcus4ongu7c00mgc,1,32.4,30.6,2022-08-20T19:11:40.962Z,2022-08-21T02:45:27Z,3720451559,213,5.1,3720451549,140,39.8,3720451553,141,5.9,3721847041,178,,3720451555,212,18.5,3720451547,56,Back,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448764285,213,1,1,26,42,4klvxyeh3xcus4ongu7c00mgc,1,52.3,6.8,2022-08-20T19:11:47.683Z,2022-08-21T02:45:29Z,3721847193,178,,3720451723,56,Right,3720451729,212,8.9,3720451725,140,60.8,3720451733,213,0.0,3720451727,141,7.1,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449035231,1143,67,1,26,43,4klvxyeh3xcus4ongu7c00mgc,1,61.5,8.7,2022-08-20T19:11:48.585Z,2022-08-21T03:56:33Z,3721941653,233,1390,,,,,,,,,,,,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449035227,1390,67,1,26,43,3vo5mpj7catp66nrwwqiuhuup,0,38.5,91.3,2022-08-20T19:11:48.586Z,2022-08-21T03:20:15Z,3721941663,233,1143,,,,,,,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448764359,214,1,1,26,43,4klvxyeh3xcus4ongu7c00mgc,1,60.8,7.1,2022-08-20T19:11:48.714Z,2022-08-21T03:56:33Z,3720452133,141,2.6,3721847669,178,,3720452135,212,4.5,3720452129,56,Right,3720452131,140,57.6,3720452137,213,3.9,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448764379,215,1,1,26,47,4klvxyeh3xcus4ongu7c00mgc,1,45.5,13.5,2022-08-20T19:11:53.087Z,2022-08-21T02:45:41Z,3720452243,213,1.9,3720452239,141,29.4,3720452235,56,Back,3721847987,178,,3720452237,140,42.4,3720452241,212,11.3,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448764427,216,1,1,26,50,4klvxyeh3xcus4ongu7c00mgc,1,41.6,31.5,2022-08-20T19:11:55.443Z,2022-08-21T02:45:43Z,3720452467,212,15.9,3720452465,141,53.3,3721848191,178,,3720452461,56,Back,3720452463,140,36.2,3720452469,213,1.9,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448764525,217,1,1,26,52,4klvxyeh3xcus4ongu7c00mgc,1,36.8,54.8,2022-08-20T19:11:57.250Z,2022-08-21T02:45:47Z,3720452977,212,18.8,3720452971,56,Back,3720452975,141,78.5,3720452979,213,1.0,3720452973,140,46.1,3721848405,178,,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
