id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/10/value,qualifier/14/value,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2500379091,470,49,1,46,46,btcy9nra9ak4m22ovr2ia6m5v,1,21.8,33.1,2023-01-24T20:33:46.647Z,2023-01-25T02:46:53Z,,,,,,,,,,,,,,,,,,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500379113,471,1,1,46,46,btcy9nra9ak4m22ovr2ia6m5v,1,21.8,33.1,2023-01-24T20:33:46.734Z,2023-01-25T02:46:56Z,3993729959,140,26.2,3993729957,56,Back,3994055317,178,,3993729965,213,5.1,3993729963,212,11.3,3993729961,141,18.0,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500379125,472,1,1,46,48,btcy9nra9ak4m22ovr2ia6m5v,0,26.4,17.3,2023-01-24T20:33:48.396Z,2023-01-25T02:46:58Z,3993730043,212,12.3,3993730039,140,32.5,3994055321,178,,3993730041,141,32.7,3993730045,213,1.0,3993730037,56,Back,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500379145,414,61,1,46,49,9dntj5dioj5ex52yrgwzxrq9l,0,69,75.5,2023-01-24T20:33:49.820Z,2023-01-25T02:47:02Z,3993730121,56,Center,3994055359,178,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500379135,413,43,1,46,51,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-24T20:33:51.104Z,2023-01-24T20:36:09Z,3993735779,144,49,,,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500379161,473,1,1,46,51,btcy9nra9ak4m22ovr2ia6m5v,1,31.2,25.4,2023-01-24T20:33:51.166Z,2023-01-25T02:47:07Z,3993735983,140,33.6,3994055387,178,,3993735987,212,7.6,3993730199,56,Back,3993735985,141,35.9,3993735989,213,1.2,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500379169,416,45,1,46,52,9dntj5dioj5ex52yrgwzxrq9l,0,62.3,72.6,2023-01-24T20:33:52.981Z,2023-01-25T02:47:10Z,3993730241,285,,3993730239,56,Center,3993730291,233,474,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500379167,474,3,1,46,52,btcy9nra9ak4m22ovr2ia6m5v,1,37.7,27.4,2023-01-24T20:33:52.981Z,2023-01-25T02:47:10Z,3993730235,56,Back,3993730285,233,416,3994011871,465,,3993730237,286,,3994055427,178,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500379159,415,43,1,46,53,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-24T20:33:53.983Z,2023-01-24T20:34:04Z,3993730829,144,61,3993730191,56,Center,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500379175,475,43,1,46,54,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2023-01-24T20:33:54.598Z,2023-01-24T20:36:18Z,3993736125,144,49,,,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500379253,476,1,1,46,55,btcy9nra9ak4m22ovr2ia6m5v,1,47.1,33.9,2023-01-24T20:33:55.515Z,2023-01-25T02:47:13Z,3994055441,178,,3993730707,213,1.5,3993730697,140,47.5,3993730703,141,50.1,3993730693,56,Back,3993730705,212,11.0,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500379299,477,1,1,47,0,btcy9nra9ak4m22ovr2ia6m5v,1,67.5,70.8,2023-01-24T20:34:00.541Z,2023-01-25T02:47:17Z,3993730981,56,Left,3993730985,141,80.6,3993730989,213,1.2,3993730983,140,70.2,3994055471,178,,3993730987,212,7.2,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500379295,417,30,1,47,5,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-24T20:34:05.974Z,2023-01-25T02:47:20Z,3993730959,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500379301,478,30,1,47,5,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2023-01-24T20:34:05.974Z,2023-01-25T02:47:20Z,3993730993,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500387641,418,32,2,45,0,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-24T20:50:15.326Z,2023-01-24T20:50:19Z,3993770245,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500387631,481,32,2,45,0,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2023-01-24T20:50:15.326Z,2023-01-25T02:09:09Z,3993770223,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500387671,419,1,2,45,0,9dntj5dioj5ex52yrgwzxrq9l,1,49.7,50.1,2023-01-24T20:50:15.416Z,2023-01-25T02:15:39Z,3993770403,141,50.6,3994042797,178,,3993770407,212,18.8,3993770401,140,31.8,3993770415,279,S,3993770411,213,3.1,3993770399,56,Back,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500387705,420,1,2,45,3,9dntj5dioj5ex52yrgwzxrq9l,0,32.4,50.5,2023-01-24T20:50:18.499Z,2023-01-25T02:15:43Z,3993770537,56,Left,3993770549,1,,3993770545,213,0.5,3993770541,141,80.2,3993770539,140,66.7,3994042855,178,,3994014139,157,,3993770543,212,41.3,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500387725,482,44,2,45,6,btcy9nra9ak4m22ovr2ia6m5v,1,32.4,16.2,2023-01-24T20:50:21.760Z,2023-01-25T04:02:57Z,3993770659,233,421,3993770619,285,,3993770617,56,Back,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500387711,421,44,2,45,6,9dntj5dioj5ex52yrgwzxrq9l,0,67.6,83.8,2023-01-24T20:50:21.761Z,2023-01-25T02:15:49Z,3993770791,233,482,3993770559,56,Left,3993770561,286,,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500387757,483,1,2,45,6,btcy9nra9ak4m22ovr2ia6m5v,1,31.1,12.2,2023-01-24T20:50:21.853Z,2023-01-25T04:02:58Z,3993770799,140,38.7,3994042909,388,,3993770805,213,5.7,3993770801,141,4.7,3993770797,56,Back,3993770803,212,9.5,3993770795,3,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500387765,484,49,2,45,9,btcy9nra9ak4m22ovr2ia6m5v,1,41.9,2.8,2023-01-24T20:50:24.536Z,2023-01-25T02:15:57Z,,,,,,,,,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500387771,485,3,2,45,11,btcy9nra9ak4m22ovr2ia6m5v,0,45,2.2,2023-01-24T20:50:26.459Z,2023-01-25T02:16:04Z,3993770859,56,Back,3994042975,178,,3994014201,465,,3993770861,286,,3993770939,233,422,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500387773,422,7,2,45,11,9dntj5dioj5ex52yrgwzxrq9l,1,55,97.8,2023-01-24T20:50:26.528Z,2023-01-25T02:16:10Z,3994014203,385,,3993770865,56,Left,3993770919,233,485,3994042987,178,,3993770863,167,,3993770867,285,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500387777,423,5,2,45,11,9dntj5dioj5ex52yrgwzxrq9l,0,54.3,101.2,2023-01-24T20:50:27.228Z,2023-01-25T02:16:13Z,3993770871,347,,3993771253,233,486,3993770869,56,Left,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500387853,486,5,2,45,11,btcy9nra9ak4m22ovr2ia6m5v,1,45.7,-1.2,2023-01-24T20:50:27.228Z,2023-01-25T02:16:12Z,3993771245,233,423,3993771221,347,,3993771219,56,Back,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388021,487,1,2,45,31,btcy9nra9ak4m22ovr2ia6m5v,1,48.2,0,2023-01-24T20:50:46.385Z,2023-01-25T02:16:17Z,3993771981,56,Right,3993771985,141,5.8,3993771989,213,0.3,3993771979,107,,3993771983,140,66.4,3993771987,212,19.8,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388027,488,1,2,45,33,btcy9nra9ak4m22ovr2ia6m5v,0,66.4,5.8,2023-01-24T20:50:48.445Z,2023-01-25T02:16:24Z,3993772013,56,Right,3993772017,141,16.2,3994043019,178,,3993772015,140,77.9,3993772011,168,,3993772009,3,,3993772021,213,0.5,3993772019,212,14.0,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388043,424,49,2,45,34,9dntj5dioj5ex52yrgwzxrq9l,1,24.8,77.5,2023-01-24T20:50:50.067Z,2023-01-25T02:16:28Z,,,,,,,,,,,,,,,,,,,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388077,425,1,2,45,34,9dntj5dioj5ex52yrgwzxrq9l,1,24.8,77.5,2023-01-24T20:50:50.136Z,2023-01-25T02:16:31Z,3993772321,213,3.8,3993772319,212,20.8,3993772315,140,9.3,3993772311,56,Back,3993772317,141,58.5,3994043065,178,,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388105,426,1,2,45,37,9dntj5dioj5ex52yrgwzxrq9l,1,9.3,58.5,2023-01-24T20:50:52.958Z,2023-01-25T02:16:35Z,3994043083,178,,3993772445,56,Back,3993772451,212,19.2,3993772449,141,84.3,3993772453,213,1.2,3993772447,140,16.7,,,,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388121,427,1,2,45,39,9dntj5dioj5ex52yrgwzxrq9l,0,16.7,84.5,2023-01-24T20:50:54.874Z,2023-01-25T02:16:38Z,3993772523,157,,3994043121,178,,3993772535,1,,3993772531,212,29.1,3993772527,140,40.8,3993772525,56,Back,3993772529,141,63.3,3993772533,213,5.8,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388155,489,1,2,45,42,btcy9nra9ak4m22ovr2ia6m5v,0,59.3,34.8,2023-01-24T20:50:57.602Z,2023-01-25T02:16:50Z,3993772673,212,11.4,3993772667,56,Center,3994043207,388,,3993772671,141,35.1,3993772665,3,,3993772675,213,0.0,3993772669,140,70.2,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500443071,865,83,2,45,45,btcy9nra9ak4m22ovr2ia6m5v,1,61.6,30,2023-01-24T20:51:00.540Z,2023-01-25T02:40:18Z,3994052853,399,202041,,,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388237,428,1,2,45,45,9dntj5dioj5ex52yrgwzxrq9l,1,41.7,72.4,2023-01-24T20:51:01.211Z,2023-01-25T02:16:53Z,3993773099,141,91.2,3993773107,213,1.4,3994043277,178,,3993773095,56,Back,3993773101,212,13.1,3993773097,140,44.4,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388267,429,1,2,45,51,9dntj5dioj5ex52yrgwzxrq9l,1,58.5,89.2,2023-01-24T20:51:07.055Z,2023-01-25T02:16:57Z,3993773185,56,Back,3993773189,141,75.5,3993773191,212,15.9,3993773187,140,46.2,3994043321,178,,3993773193,213,3.8,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388299,430,1,2,45,53,9dntj5dioj5ex52yrgwzxrq9l,1,46.2,75.5,2023-01-24T20:51:08.964Z,2023-01-25T02:17:03Z,3994043419,178,,3993773367,213,4.1,3993773363,141,57.8,3993773359,56,Back,3993773365,212,14.9,3993773361,140,37.9,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388361,431,1,2,45,56,9dntj5dioj5ex52yrgwzxrq9l,1,38.9,56.1,2023-01-24T20:51:11.483Z,2023-01-25T02:17:06Z,3993773619,141,3.3,3993773629,1,,3993773615,56,Right,3994043431,178,,3993773623,212,48.5,3993773617,140,70.0,3993773613,155,,3993773627,213,5.5,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388367,432,61,2,45,59,9dntj5dioj5ex52yrgwzxrq9l,0,71.3,4.2,2023-01-24T20:51:14.917Z,2023-01-25T02:17:34Z,3994043465,21,,3993773633,56,Right,3994043467,178,,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388445,491,4,2,46,0,btcy9nra9ak4m22ovr2ia6m5v,1,23.8,93.2,2023-01-24T20:51:16.179Z,2023-01-25T02:17:37Z,3993773999,294,,3993774003,152,,3993773997,13,,3993774005,285,,3993774001,56,Back,3993774019,233,433,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388431,433,4,2,46,0,9dntj5dioj5ex52yrgwzxrq9l,0,76.2,6.8,2023-01-24T20:51:16.180Z,2023-01-25T02:17:36Z,3993773943,152,,3993774043,233,491,3993773939,294,,3993773945,286,,3993773941,56,Right,3993773937,13,,3994043653,178,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388387,490,43,2,46,2,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2023-01-24T20:51:18.158Z,2023-01-24T20:51:25Z,3993774113,144,50,3993773741,285,0,3993773739,56,Back,,,,,,,,,,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388725,492,1,2,46,33,btcy9nra9ak4m22ovr2ia6m5v,1,24.1,89.4,2023-01-24T20:51:48.447Z,2023-01-25T02:17:41Z,3994014263,157,,3994043711,178,,3993775259,141,43.6,3993775253,152,,3993775247,5,,3993775265,213,5.7,3993775261,212,55.4,3993775255,56,Center,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,3993775267,1,,3993775257,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388735,493,44,2,46,36,btcy9nra9ak4m22ovr2ia6m5v,1,69.5,46.8,2023-01-24T20:51:51.964Z,2023-01-25T04:02:58Z,3993775323,233,434,3993775307,286,,3993775305,56,Center,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388731,434,44,2,46,36,9dntj5dioj5ex52yrgwzxrq9l,0,30.5,53.2,2023-01-24T20:51:51.965Z,2023-01-25T03:56:30Z,3993775297,56,Back,3993775329,233,493,3993775299,285,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388739,494,1,2,46,36,btcy9nra9ak4m22ovr2ia6m5v,0,67.7,43.6,2023-01-24T20:51:52.016Z,2023-01-25T04:02:59Z,3994043751,388,,3993775337,141,49.0,3993775333,56,Center,3993775341,213,0.3,3993775339,212,12.9,3993775331,3,,3993775335,140,79.5,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388743,435,49,2,46,37,9dntj5dioj5ex52yrgwzxrq9l,1,24,47,2023-01-24T20:51:52.652Z,2023-01-25T02:17:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388759,436,1,2,46,40,9dntj5dioj5ex52yrgwzxrq9l,0,24.5,44.4,2023-01-24T20:51:55.850Z,2023-01-25T02:17:58Z,3993775403,213,5.7,3993775397,140,30.0,3994043797,178,,3993775395,56,Back,3993775401,212,7.0,3993775399,141,38.6,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388767,495,8,2,46,40,btcy9nra9ak4m22ovr2ia6m5v,1,70.3,64,2023-01-24T20:51:56.053Z,2023-01-25T02:18:02Z,3994043849,178,,3994014379,385,,3993775439,56,Center,,,,,,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388775,496,49,2,46,42,btcy9nra9ak4m22ovr2ia6m5v,1,74.3,80,2023-01-24T20:51:57.556Z,2023-01-25T02:18:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388783,497,1,2,46,43,btcy9nra9ak4m22ovr2ia6m5v,1,77.5,88,2023-01-24T20:51:58.962Z,2023-01-25T02:18:09Z,3993775517,140,72.4,3993775523,213,3.1,3993775521,212,5.4,3993775519,141,88.3,3993775515,56,Left,3994043923,178,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388811,498,1,2,46,44,btcy9nra9ak4m22ovr2ia6m5v,1,72.1,88.3,2023-01-24T20:51:59.637Z,2023-01-25T02:18:12Z,3993775643,212,9.4,3994043951,178,,3993775639,140,77.7,3993775645,213,5.4,3993775641,141,77.6,3993775637,56,Center,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388829,499,1,2,46,46,btcy9nra9ak4m22ovr2ia6m5v,0,77.2,74.5,2023-01-24T20:52:01.842Z,2023-01-25T02:18:15Z,3993775713,56,Center,3993775717,141,62.7,3994044001,178,,3993775715,140,71.4,3993775721,213,4.1,3993775719,212,10.1,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388857,437,8,2,46,46,9dntj5dioj5ex52yrgwzxrq9l,1,29.5,30.7,2023-01-24T20:52:02.099Z,2023-01-25T02:18:23Z,3994044061,178,,3993775859,56,Back,3994014533,385,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388865,438,49,2,46,49,9dntj5dioj5ex52yrgwzxrq9l,1,33.8,52.8,2023-01-24T20:52:04.420Z,2023-01-25T02:18:32Z,,,,,,,,,,,,,,,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388891,439,1,2,46,49,9dntj5dioj5ex52yrgwzxrq9l,1,33.8,52.8,2023-01-24T20:52:04.442Z,2023-01-25T02:18:30Z,3993776041,140,24.3,3993776045,141,56.1,3993776055,213,2.9,3993776049,212,10.2,3993776035,56,Back,3994044075,178,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388933,440,1,2,46,52,9dntj5dioj5ex52yrgwzxrq9l,1,27.3,67.8,2023-01-24T20:52:07.912Z,2023-01-25T02:18:39Z,3993776279,213,1.3,3993776271,56,Back,3993776275,141,86.1,3993776277,212,12.9,3994044205,178,,3993776273,140,30.6,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388979,441,3,2,46,54,9dntj5dioj5ex52yrgwzxrq9l,1,37,94.3,2023-01-24T20:52:10.290Z,2023-01-25T02:18:43Z,3994044213,178,,3993776495,286,,3993776493,56,Back,3993776503,233,500,3994014661,465,,,,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500388929,500,45,2,46,54,btcy9nra9ak4m22ovr2ia6m5v,0,63,5.7,2023-01-24T20:52:10.290Z,2023-01-25T02:18:43Z,3993776255,56,Right,3993776529,233,441,3993776257,285,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500389013,442,1,2,46,59,9dntj5dioj5ex52yrgwzxrq9l,1,66.1,94.1,2023-01-24T20:52:14.390Z,2023-01-25T02:18:46Z,3993776669,141,97.4,3993776665,56,Left,3993776671,212,8.3,3994044223,178,,3993776667,140,73.7,3993776673,213,0.3,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500389053,443,1,2,47,2,9dntj5dioj5ex52yrgwzxrq9l,1,72.9,95.8,2023-01-24T20:52:17.460Z,2023-01-25T02:18:50Z,3993776857,213,4.1,3993776853,141,75.3,3994044237,178,,3993776855,212,17.6,3993776851,140,62.6,3993776849,56,Center,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500389095,444,1,2,47,5,9dntj5dioj5ex52yrgwzxrq9l,1,65.4,72,2023-01-24T20:52:20.371Z,2023-01-25T02:18:55Z,3993777021,1,,3993777005,155,,3993777009,140,83.6,3993777011,141,33.6,3993777017,213,5.3,3994044289,178,,3993777013,212,32.4,3993777007,56,Center,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500389101,445,1,2,47,7,9dntj5dioj5ex52yrgwzxrq9l,0,83.6,33.6,2023-01-24T20:52:22.623Z,2023-01-25T02:19:03Z,3993777103,141,46.3,3993777099,56,Center,3993777107,213,1.6,3994044387,178,,3993777097,3,,3993777105,212,8.6,3993777101,140,83.4,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500443219,869,67,2,47,8,btcy9nra9ak4m22ovr2ia6m5v,1,14.3,49.7,2023-01-24T20:52:23.809Z,2023-01-25T04:02:59Z,3994054061,233,889,,,,,,,,,,,,,,,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500443217,889,67,2,47,8,9dntj5dioj5ex52yrgwzxrq9l,0,85.7,50.3,2023-01-24T20:52:23.810Z,2023-01-25T02:43:21Z,3994054065,233,869,,,,,,,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
