id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/14/value
2473662795,750,43,1,0,6,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-10-17T16:30:29.888Z,2022-10-17T23:06:32Z,3852891851,144,83,3852891729,399,61548,,,,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473662823,751,83,1,0,6,2tk2l9sgktwc9jhzqdd4mpdtb,1,22.6,91.6,2022-10-17T16:30:29.889Z,2022-10-17T23:06:37Z,3852891891,399,61548,,,,,,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583901,8,1,1,0,7,4plikfte18rv8v4l89z803d4y,1,78.6,5.2,2022-10-17T16:30:30.521Z,2022-10-17T22:39:14Z,3852454575,213,6.1,3852454567,56,Right,3852454573,212,12.8,3852868687,178,,3852454569,140,90.6,3852454571,141,2.2,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583903,9,1,1,0,9,4plikfte18rv8v4l89z803d4y,0,86.8,1.3,2022-10-17T16:30:32.251Z,2022-10-17T22:39:34Z,3852454583,56,Right,3852454585,140,87.6,3852454621,286,,3852454591,213,1.3,3852726791,20,,3852454587,141,6.0,3852869047,178,,3852726789,224,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,3852454589,212,3.3,3852454617,233,4,3852454581,155,3852454579,2,3852454615,236,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583905,4,12,1,0,9,2tk2l9sgktwc9jhzqdd4mpdtb,1,9.8,92.4,2022-10-17T16:30:32.290Z,2022-10-17T22:39:48Z,3852454599,56,Back,3852454629,233,9,3852869093,178,,3852454597,185,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583909,5,6,1,0,10,2tk2l9sgktwc9jhzqdd4mpdtb,0,9.6,95.1,2022-10-17T16:30:33.197Z,2022-10-17T22:39:54Z,3852454639,56,Back,3852454647,233,10,3852454641,73,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583907,10,6,1,0,10,4plikfte18rv8v4l89z803d4y,1,90.4,4.9,2022-10-17T16:30:33.197Z,2022-10-17T22:39:54Z,3852454635,56,Right,3852454643,233,5,3852454637,75,,,,,,,,,,,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583923,11,1,1,0,46,4plikfte18rv8v4l89z803d4y,1,99.5,0.5,2022-10-17T16:31:09.392Z,2022-10-18T00:25:54Z,3852454823,212,27.5,3852454813,155,,3852454809,2,,3852727539,20,,3852457135,210,15,3852454815,224,,3852869637,178,,3852454825,213,1.9,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,3852457137,154,,3852454817,56,Center,3852454819,140,3852454821,141,3852454811,6,1,91.2,38.8,,,,,,,,,,,,,,,,,,,,,,,
2473662841,867,67,1,0,47,4plikfte18rv8v4l89z803d4y,1,90.7,40.7,2022-10-17T16:31:10.623Z,2022-10-18T00:25:54Z,3852892051,233,752,,,,,,,,,,,,,,,,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473662839,752,67,1,0,47,2tk2l9sgktwc9jhzqdd4mpdtb,0,9.3,59.3,2022-10-17T16:31:10.624Z,2022-10-17T23:06:55Z,3852892055,233,867,,,,,,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583925,12,15,1,0,47,4plikfte18rv8v4l89z803d4y,1,91.2,38.8,2022-10-17T16:31:10.662Z,2022-10-18T00:25:55Z,3852457157,147,39.9,3852456889,17,,3852457155,146,92.3,3852869685,178,,3852457139,80,,3852457151,103,19,3852454829,56,Center,3852457159,230,99.0,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,3852456957,20,,3852456955,25,,3852457153,328,3852457143,154,3852457161,231,,,,47.5,3852457149,102,47.8,3852457141,29,3852457145,55,11,3852456961,82,3852457197,233,6,,,,,,,,,
2473583921,6,10,1,0,47,2tk2l9sgktwc9jhzqdd4mpdtb,1,9.4,62.9,2022-10-17T16:31:10.770Z,2022-10-17T22:40:32Z,3852869707,178,,3852456567,94,,3852456989,233,12,3852454803,56,Back,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583927,7,12,1,0,49,2tk2l9sgktwc9jhzqdd4mpdtb,1,13.8,64.7,2022-10-17T16:31:12.582Z,2022-10-17T22:40:48Z,3852454831,56,Back,3852454839,213,5.9,3852454841,15,,3852454837,212,12.6,3852454833,140,24.9,3852869805,178,,3852454835,141,57.7,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583929,13,1,1,0,50,4plikfte18rv8v4l89z803d4y,0,73.2,38.8,2022-10-17T16:31:13.840Z,2022-10-17T22:40:53Z,3852454849,140,84.1,3852454855,213,0.7,3852454853,212,14.5,3852869841,178,,3852454851,141,51.8,3852454845,3,,3852454847,56,Center,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583931,8,44,1,0,52,2tk2l9sgktwc9jhzqdd4mpdtb,1,14.8,48.4,2022-10-17T16:31:15.311Z,2022-10-18T00:25:55Z,3852454865,233,14,3852454857,56,Back,3852454859,285,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583933,14,44,1,0,52,4plikfte18rv8v4l89z803d4y,0,85.2,51.6,2022-10-17T16:31:15.312Z,2022-10-17T22:40:58Z,3852454863,286,,3852454869,233,8,3852454861,56,Center,,,,,,,,,,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583937,9,12,1,0,52,2tk2l9sgktwc9jhzqdd4mpdtb,1,13.6,48.7,2022-10-17T16:31:15.383Z,2022-10-18T00:25:55Z,3852869937,388,,3852454895,212,19.9,3852454889,56,Back,3852454893,141,55.0,3852454897,213,0.2,3852454899,15,,3852454891,140,32.1,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583939,15,1,1,0,55,4plikfte18rv8v4l89z803d4y,1,65,43.4,2022-10-17T16:31:18.425Z,2022-10-17T22:41:10Z,3852454905,56,Center,3852870117,178,,3852454907,140,51.4,3852454911,212,14.5,3852454913,213,3.0,3852454909,141,47.0,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583943,16,1,1,0,58,4plikfte18rv8v4l89z803d4y,1,47.7,45.2,2022-10-17T16:31:21.126Z,2022-10-17T22:41:14Z,3852870169,178,,3852454957,141,19.8,3852454953,56,Back,3852454955,140,43.8,3852454959,212,17.8,3852454961,213,4.5,,,,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583945,17,1,1,1,2,4plikfte18rv8v4l89z803d4y,1,42.4,25.5,2022-10-17T16:31:25.780Z,2022-10-17T22:41:19Z,3852454981,212,31.4,3852454979,141,46.7,3852870197,178,,3852454975,56,Back,3852454977,140,15.8,3852454983,213,2.7,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583951,18,1,1,1,13,4plikfte18rv8v4l89z803d4y,1,18.4,46,2022-10-17T16:31:36.269Z,2022-10-17T22:41:23Z,3852455061,212,25.4,3852455059,141,82.0,3852455057,140,25.0,3852870253,178,,3852455063,213,1.3,3852455055,56,Back,,,,,,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583959,19,1,1,1,16,4plikfte18rv8v4l89z803d4y,1,24.5,82,2022-10-17T16:31:39.100Z,2022-10-17T22:41:27Z,3852455103,140,11.9,3852455105,141,52.8,3852870315,178,,3852455107,212,23.9,3852455109,213,4.1,3852455101,56,Back,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583965,20,1,1,1,21,4plikfte18rv8v4l89z803d4y,1,14.4,50.6,2022-10-17T16:31:44.380Z,2022-10-17T22:41:31Z,3852455131,140,23.8,3852870403,178,,3852455137,213,5.0,3852455133,141,9.2,3852455129,56,Back,3852455135,212,29.8,,,,,,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583967,21,1,1,1,24,4plikfte18rv8v4l89z803d4y,0,27.8,6.1,2022-10-17T16:31:47.828Z,2022-10-17T22:41:34Z,3852455149,212,12.9,3852455147,141,2.9,3852455151,213,6.1,3852870449,178,,3852455145,140,39.9,3852455143,56,Back,,,,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583961,10,8,1,1,26,2tk2l9sgktwc9jhzqdd4mpdtb,1,57.9,96.3,2022-10-17T16:31:49.049Z,2022-10-17T22:41:46Z,3852729693,385,,3852455123,56,Left,3852870653,389,,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583963,11,5,1,1,26,2tk2l9sgktwc9jhzqdd4mpdtb,0,61.2,101.7,2022-10-17T16:31:49.752Z,2022-10-17T22:41:53Z,3852455161,233,22,3852455127,347,,3852455125,56,Left,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583969,22,5,1,1,26,4plikfte18rv8v4l89z803d4y,1,38.8,-1.7,2022-10-17T16:31:49.752Z,2022-10-17T22:41:53Z,3852455153,56,Back,3852455155,347,,3852455157,233,11,,,,,,,,,,,,,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583977,23,1,1,1,42,4plikfte18rv8v4l89z803d4y,0,39.3,0,2022-10-17T16:32:05.402Z,2022-10-17T22:42:58Z,3852455239,141,2.8,3852455245,1,,3852455243,213,0.1,3852455237,140,67.2,3852455241,212,29.5,3852455331,189,,3852455235,56,Right,3852455233,107,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583979,12,49,1,1,44,2tk2l9sgktwc9jhzqdd4mpdtb,1,34.4,97.8,2022-10-17T16:32:07.630Z,2022-10-17T22:42:19Z,3852455269,189,,,,,,,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583981,13,1,1,1,46,2tk2l9sgktwc9jhzqdd4mpdtb,0,34.4,97.8,2022-10-17T16:32:08.941Z,2022-10-17T22:42:42Z,3852455249,56,Back,3852455257,213,3.3,3852871223,178,,3852455253,141,97.4,3852455255,212,2.4,3852455251,140,32.1,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583985,24,61,1,1,46,4plikfte18rv8v4l89z803d4y,1,67.5,2.5,2022-10-17T16:32:09.003Z,2022-10-17T22:42:29Z,3852455263,56,Right,3852871261,178,,,,,,,,,,,,,,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583987,14,5,1,1,46,2tk2l9sgktwc9jhzqdd4mpdtb,1,29.7,102,2022-10-17T16:32:09.619Z,2022-10-17T22:42:37Z,3852455295,233,25,3852455265,56,Back,3852455267,347,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583991,25,5,1,1,46,4plikfte18rv8v4l89z803d4y,0,70.3,-2,2022-10-17T16:32:09.619Z,2022-10-17T22:42:36Z,3852455299,233,14,3852455293,347,,3852455291,56,Right,,,,,,,,,,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473583999,15,1,1,1,54,2tk2l9sgktwc9jhzqdd4mpdtb,1,31.4,100,2022-10-17T16:32:17.257Z,2022-10-17T22:42:48Z,3852455337,56,Back,3852455341,141,92.9,3852455335,107,,3852455343,212,10.7,3852455345,213,5.7,3852455339,140,39.8,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473584003,16,1,1,1,55,2tk2l9sgktwc9jhzqdd4mpdtb,1,39.8,92.9,2022-10-17T16:32:18.505Z,2022-10-17T22:44:42Z,3852455367,212,6.9,3852873349,388,,3852455365,141,87.5,3852455363,140,34.2,3852456243,156,,3852455361,56,Back,3852873351,21,,3852455369,213,3.7,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473584007,17,61,1,1,56,2tk2l9sgktwc9jhzqdd4mpdtb,1,34.2,87.5,2022-10-17T16:32:18.991Z,2022-10-17T22:44:03Z,3852872073,178,,3852455385,56,Back,,,,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473584155,32,61,1,1,56,2tk2l9sgktwc9jhzqdd4mpdtb,1,39.3,93.2,2022-10-17T16:32:19.307Z,2022-10-17T22:44:33Z,3852456255,56,Back,3852872217,178,,,,,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473584009,18,50,1,1,57,2tk2l9sgktwc9jhzqdd4mpdtb,1,35,83.6,2022-10-17T16:32:20.365Z,2022-10-17T22:45:02Z,3852455435,233,26,3852455413,286,,3852455411,56,Back,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473584011,26,7,1,1,57,4plikfte18rv8v4l89z803d4y,1,65,16.4,2022-10-17T16:32:20.710Z,2022-10-17T22:45:05Z,3852455417,285,,3852455415,56,Right,3852731411,383,,3852873723,178,,3852455419,233,18,,,,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473584013,27,49,1,1,58,4plikfte18rv8v4l89z803d4y,1,65.5,24.1,2022-10-17T16:32:20.941Z,2022-10-17T22:45:11Z,,,,,,,,,,,,,,,,,,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473584017,28,1,1,1,59,4plikfte18rv8v4l89z803d4y,1,63,17.2,2022-10-17T16:32:22.002Z,2022-10-17T22:45:17Z,3852455461,212,8.7,3852873887,178,,3852455449,56,Right,3852455457,141,18.8,3852455465,213,0.1,3852455453,140,71.2,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473584021,29,1,1,2,0,4plikfte18rv8v4l89z803d4y,1,67.1,18.2,2022-10-17T16:32:23.225Z,2022-10-17T23:09:36Z,3852463315,141,26.0,3852463313,140,71.1,3852455473,56,Center,3852463317,212,6.8,3852463319,213,0.9,3852873919,178,,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473584023,30,1,1,2,0,4plikfte18rv8v4l89z803d4y,0,72.1,28.1,2022-10-17T16:32:23.864Z,2022-10-17T22:45:30Z,3852463807,212,8.9,3852873973,178,,3852463805,141,15.7,3852463803,140,69.5,3852455475,56,Right,3852463809,213,4.4,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473584027,19,1,1,2,3,2tk2l9sgktwc9jhzqdd4mpdtb,1,30.1,87.4,2022-10-17T16:32:26.036Z,2022-10-17T22:45:38Z,3852458797,212,7.6,3852874201,178,,3852458795,141,95.8,3852458793,140,34.9,3852455481,56,Back,3852458799,213,0.8,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473584025,31,43,1,2,4,4plikfte18rv8v4l89z803d4y,1,0,0,2022-10-17T16:32:27.110Z,2022-10-17T16:51:41Z,3852455479,56,Center,3852463825,144,61,,,,,,,,,,,,,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
