id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2537190465,474,1,2,52,13,ahm0t06rup1bkd9z0mxl2lmph,0,69.6,8.2,2023-04-22T15:14:32.795Z,2023-04-25T04:20:35Z,4209152539,155,,4209152541,56,Right,4209152543,140,75.9,4218758271,178,,4209152547,212,6.6,4209152549,213,0.0,4209152545,141,8.6,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537190521,466,8,2,52,13,9db4t34qy4owglhvvgwf5l22i,1,22.3,90.5,2023-04-22T15:14:33.258Z,2023-04-25T04:20:48Z,4217255625,385,,4209152831,56,Back,4209153021,15,,4218758417,388,,,,,,,,,,,,,,i1bzoqwi1u382l4yx3n864x6,Z. Larkeche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537190579,475,3,2,52,15,ahm0t06rup1bkd9z0mxl2lmph,0,78,24,2023-04-22T15:14:35.547Z,2023-04-25T04:23:31Z,4209153135,286,,4209153133,56,Center,4209153231,211,,4217256541,464,,4218760043,178,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538705761,809,1,2,52,17,9db4t34qy4owglhvvgwf5l22i,1,23.3,84.1,2023-04-22T15:14:36.941Z,2023-04-25T04:28:40Z,4217258081,56,Back,4217258085,141,79.8,4217258089,213,5.2,4217258087,212,3.4,4217258083,140,24.9,4218762949,178,,,,,,,,i1bzoqwi1u382l4yx3n864x6,Z. Larkeche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538705765,810,61,2,52,17,9db4t34qy4owglhvvgwf5l22i,1,24.9,79.8,2023-04-22T15:14:37.208Z,2023-04-25T04:28:54Z,4218763055,178,,4217258101,56,Back,,,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537190675,476,50,2,52,18,ahm0t06rup1bkd9z0mxl2lmph,1,77.8,18.8,2023-04-22T15:14:37.815Z,2023-04-25T04:29:06Z,4217553869,233,811,4217258447,286,,4209153557,56,Right,,,,,,,,,,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538705859,811,7,2,52,19,9db4t34qy4owglhvvgwf5l22i,1,22.2,81.2,2023-04-22T15:14:38.732Z,2023-04-25T04:29:14Z,4217258711,56,Back,4217258715,384,,4218763213,178,,4217258713,285,,4217553865,233,476,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537190681,467,49,2,52,19,9db4t34qy4owglhvvgwf5l22i,1,19.7,83.6,2023-04-22T15:14:39.625Z,2023-04-25T04:30:05Z,,,,,,,,,,,,,,,,,,,,,,,,,i1bzoqwi1u382l4yx3n864x6,Z. Larkeche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537190831,468,1,2,52,19,9db4t34qy4owglhvvgwf5l22i,1,21.6,79.8,2023-04-22T15:14:39.641Z,2023-04-25T04:29:41Z,4209154371,212,4.4,4218763463,178,,4209154365,56,Back,4209154375,213,5.4,4209154369,141,74.6,4209154367,140,24.1,,,,,,,i1bzoqwi1u382l4yx3n864x6,Z. Larkeche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537191003,469,1,2,52,23,9db4t34qy4owglhvvgwf5l22i,0,23.9,76.7,2023-04-22T15:14:43.145Z,2023-04-25T04:29:48Z,4209155201,157,,4209155217,1,,4209155215,213,0.1,4218763507,178,,4209155211,212,61.2,4209155205,140,81.8,4209155207,141,86.8,4209155203,56,Left,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706061,869,49,2,52,28,ahm0t06rup1bkd9z0mxl2lmph,1,20.1,25.1,2023-04-22T15:14:47.946Z,2023-04-25T04:30:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538706059,868,59,2,52,28,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-04-22T15:14:47.977Z,2023-04-25T04:30:16Z,4217259935,56,Back,,,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537191293,477,1,2,52,28,ahm0t06rup1bkd9z0mxl2lmph,1,24.1,22.2,2023-04-22T15:14:48.010Z,2023-04-25T04:30:30Z,4209156693,157,,4218763919,178,,4209156699,141,7.9,4209156697,140,80.1,4209156701,212,59.6,4209156695,56,Right,4209156703,213,6.1,4209156705,1,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537191299,470,4,2,52,34,9db4t34qy4owglhvvgwf5l22i,1,21.2,91.4,2023-04-22T15:14:54.040Z,2023-04-25T04:30:38Z,4209156743,294,,4209156745,56,Back,4209156749,152,,4209156939,233,478,4209156751,285,,4209156741,13,,,,,,,,i1bzoqwi1u382l4yx3n864x6,Z. Larkeche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537191323,478,4,2,52,34,ahm0t06rup1bkd9z0mxl2lmph,0,78.8,8.6,2023-04-22T15:14:54.041Z,2023-04-25T04:30:37Z,4218764011,178,,4209156861,152,,4209156863,286,,4209156855,13,,4209156857,294,,4209156859,56,Right,4209156989,233,470,,,,5rmk7be4cd9cg1c9re06r1r3e,O. Smyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537191925,479,18,2,52,53,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-04-22T15:15:13.640Z,2023-04-25T04:31:06Z,4209159743,55,480,4209159673,42,,4209159677,59,27,4209159675,44,Midfielder,,,,,,,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537191933,480,19,2,52,53,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-04-22T15:15:13.641Z,2023-04-25T04:31:07Z,4209159721,145,7,4209159723,59,23,4209356791,293,0,4209159717,42,,4209356789,292,0,4209159725,44,Midfielder,4209159727,55,479,,,,4z5onwcaou5pjcz3kxncn8wl,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537192319,481,18,2,53,11,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-04-22T15:15:30.910Z,2023-04-25T04:31:18Z,4209161681,59,25,4209161677,42,,4209161809,55,482,4209161679,44,Midfielder,,,,,,,,,,,,,5rmk7be4cd9cg1c9re06r1r3e,O. Smyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537192327,482,19,2,53,11,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-04-22T15:15:30.911Z,2023-04-25T04:31:18Z,4209356761,293,0,4209161737,145,10,4209161739,59,30,4209161733,42,,4209161741,44,Forward,4209161743,55,481,4209356757,292,0,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537193029,471,1,2,53,26,9db4t34qy4owglhvvgwf5l22i,0,24.2,92.1,2023-04-22T15:15:46.050Z,2023-04-25T04:31:23Z,4209165295,140,73.7,4209165299,212,52.1,4209165297,141,87.7,4218764407,178,,4209165293,56,Left,4209165303,1,,4209165301,213,6.2,4209165291,152,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,4209165287,5,,4209165289,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537192997,483,44,2,53,29,ahm0t06rup1bkd9z0mxl2lmph,1,28.2,20.5,2023-04-22T15:15:49.415Z,2023-04-25T10:42:48Z,4209165463,233,472,4209165127,56,Back,4209165129,285,,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537193051,472,44,2,53,29,9db4t34qy4owglhvvgwf5l22i,0,71.8,79.5,2023-04-22T15:15:49.416Z,2023-04-25T04:31:54Z,4209165375,56,Left,4209165497,233,483,4209165377,286,,,,,,,,,,,,,,,,,ddjh4t18kk75bz9sgga2g2f3d,S. Tedić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537193043,484,1,2,53,29,ahm0t06rup1bkd9z0mxl2lmph,0,29.4,28.2,2023-04-22T15:15:49.425Z,2023-04-25T10:42:48Z,4218764673,388,,4209165351,212,15.4,4209165353,213,6.2,4209165343,3,,4209165349,141,26.5,4209165347,140,44.0,4209165345,56,Back,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538719057,812,1,2,53,31,9db4t34qy4owglhvvgwf5l22i,1,63.3,76.1,2023-04-22T15:15:51.013Z,2023-04-25T04:32:04Z,4217333121,213,2.2,4217333111,3,,4217333113,56,Left,4217333119,212,7.8,4217333117,141,85.3,4218764749,178,,4217333115,140,58.8,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537193179,473,1,2,53,33,9db4t34qy4owglhvvgwf5l22i,1,58.8,85.6,2023-04-22T15:15:52.834Z,2023-04-25T04:32:09Z,4209166051,141,78.8,4218764817,178,,4209166057,213,5.8,4209166047,56,Center,4209166055,212,10.3,4209166049,140,67.6,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537193261,474,1,2,53,35,9db4t34qy4owglhvvgwf5l22i,1,66.7,79,2023-04-22T15:15:55.690Z,2023-04-25T04:32:13Z,4209166521,213,4.5,4209166509,56,Center,4209166513,140,61.9,4218764869,178,,4209166519,212,23.8,4209166517,141,44.8,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537193345,475,1,2,53,38,9db4t34qy4owglhvvgwf5l22i,0,61.2,37.6,2023-04-22T15:15:58.345Z,2023-04-25T04:32:19Z,4209166921,213,6.2,4218764937,178,,4209166919,212,37.3,4209166917,141,32.5,4209166915,140,96.6,4209166913,56,Center,4209166923,1,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537193333,485,52,2,53,43,ahm0t06rup1bkd9z0mxl2lmph,1,4.8,67.9,2023-04-22T15:16:03.354Z,2023-04-25T04:32:26Z,4218765009,178,,4217333569,376,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537193609,486,1,2,53,47,ahm0t06rup1bkd9z0mxl2lmph,1,14.7,63,2023-04-22T15:16:07.052Z,2023-04-25T04:32:30Z,4209168171,212,24.5,4218765039,178,,4209168165,56,Back,4209168167,140,15.9,4209168169,141,27.0,4209168163,123,,4209168173,213,4.8,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537193649,487,1,2,53,50,ahm0t06rup1bkd9z0mxl2lmph,1,15.9,27,2023-04-22T15:16:09.814Z,2023-04-25T04:32:35Z,4209168373,56,Back,4218765095,178,,4209168375,140,24.7,4209168377,141,4.0,4209168379,212,18.2,4209168381,213,5.2,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537193697,488,1,2,53,51,ahm0t06rup1bkd9z0mxl2lmph,1,24.7,4,2023-04-22T15:16:11.339Z,2023-04-25T04:32:42Z,4209168591,140,25.1,4209168589,56,Back,4209168595,212,14.0,4209168597,213,1.5,4209168593,141,24.6,4218765145,178,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537193731,489,1,2,53,52,ahm0t06rup1bkd9z0mxl2lmph,1,25.1,24.6,2023-04-22T15:16:12.494Z,2023-04-25T04:32:47Z,4209168785,140,12.4,4209168787,141,13.8,4218765203,178,,4209168783,56,Back,4209168817,213,3.6,4209168815,212,15.2,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537193871,490,1,2,53,54,ahm0t06rup1bkd9z0mxl2lmph,1,12.4,13.8,2023-04-22T15:16:13.844Z,2023-04-25T04:32:53Z,4209169551,140,18.8,4218765257,178,,4209169555,141,6.7,4209169547,56,Back,4209169559,212,8.3,4209169563,213,5.7,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537193939,491,1,2,53,58,ahm0t06rup1bkd9z0mxl2lmph,0,7.1,22.8,2023-04-22T15:16:18.205Z,2023-04-25T04:32:59Z,4209169901,56,Back,4218765313,178,,4209169909,213,2.2,4209169907,212,13.0,4209169905,141,37.7,4209169903,140,0.0,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537194065,476,6,2,53,59,9db4t34qy4owglhvvgwf5l22i,1,99.1,65.2,2023-04-22T15:16:19.303Z,2023-04-25T04:33:07Z,4209170587,233,492,4209170483,73,,4209170481,56,Center,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537193957,492,6,2,53,59,ahm0t06rup1bkd9z0mxl2lmph,0,0.9,34.8,2023-04-22T15:16:19.303Z,2023-04-25T04:33:08Z,4209170635,233,476,4209169981,56,Back,4209169983,73,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537194961,477,1,2,54,30,9db4t34qy4owglhvvgwf5l22i,0,99.5,99.5,2023-04-22T15:16:49.857Z,2023-04-25T04:33:13Z,4218765419,178,,4209175241,224,,4209175239,155,,4209175237,6,,4209175245,140,91.0,4217334513,72,,4209175243,56,Center,4209175251,213,4.4,canpue729cozt0cw6a1dpi7ai,L. Connell,4209175235,2,,4209175249,212,33.2,4209175247,141,,4209175253,1,,,,,,,,52.5,,,,,,,,,,,,,,,,,,
2537196451,501,44,2,54,31,ahm0t06rup1bkd9z0mxl2lmph,1,10,50.5,2023-04-22T15:16:51.332Z,2023-04-25T10:42:48Z,4209183227,233,478,4209183207,285,,4209183203,56,Back,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537194983,478,44,2,54,31,9db4t34qy4owglhvvgwf5l22i,0,90,49.5,2023-04-22T15:16:51.333Z,2023-04-25T04:34:33Z,4209183279,233,501,4209175353,56,Center,4209175357,286,,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537195015,493,12,2,54,31,ahm0t06rup1bkd9z0mxl2lmph,1,12.4,51.9,2023-04-22T15:16:51.349Z,2023-04-25T10:42:49Z,4209175527,141,75.0,4209175529,212,16.1,4209175525,140,15.6,4209175523,56,Back,4209175531,213,1.4,4218766255,178,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537195043,479,13,2,54,33,9db4t34qy4owglhvvgwf5l22i,1,87.3,31.6,2023-04-22T15:16:53.071Z,2023-04-25T04:34:47Z,4209191097,146,93.0,4209191099,147,45.7,4218766475,178,,4209191077,25,,4209191079,20,,4209175677,56,Center,4209191087,108,,4209191103,231,46.8,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,4209191095,153,,4209191093,458,,4209191081,73,,4209191091,328,4209191083,102,80,4209175675,63,4209191085,103,,,13.9,4209191101,230,,98.4,,,,,,,,,,,,
2537195149,494,12,2,54,34,ahm0t06rup1bkd9z0mxl2lmph,1,9.6,53.3,2023-04-22T15:16:53.723Z,2023-04-25T04:34:54Z,4209176201,56,Back,4218766545,178,,4209176205,141,40.1,4209176209,213,5.9,4209176207,212,26.9,4209176203,140,33.8,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537195159,495,49,2,54,36,ahm0t06rup1bkd9z0mxl2lmph,1,35.8,37.7,2023-04-22T15:16:56.504Z,2023-04-25T04:35:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4z5onwcaou5pjcz3kxncn8wl,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538981319,948,83,2,54,39,9db4t34qy4owglhvvgwf5l22i,1,66.3,63,2023-04-22T15:16:58.779Z,2023-04-25T05:32:56Z,4218804103,399,114245,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537195601,496,1,2,54,42,ahm0t06rup1bkd9z0mxl2lmph,1,34.9,30,2023-04-22T15:17:02.117Z,2023-04-25T04:35:26Z,4209178689,1,,4209178643,140,91.2,4209178645,141,92.3,4209178649,213,0.6,4209178647,212,72.7,4218766845,178,,4209178639,196,,4209178637,155,,4z5onwcaou5pjcz3kxncn8wl,J. Murphy,4209178641,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537195823,481,45,2,54,49,9db4t34qy4owglhvvgwf5l22i,0,4.6,14.8,2023-04-22T15:17:08.759Z,2023-04-25T04:36:00Z,4209181331,233,498,4209179867,56,Back,4209179871,285,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537195745,498,3,2,54,49,ahm0t06rup1bkd9z0mxl2lmph,1,95.4,85.2,2023-04-22T15:17:08.759Z,2023-04-25T04:36:00Z,4218766999,178,,4217338173,464,,4209179423,56,Left,4209179425,286,,4209181289,233,481,,,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537195615,497,1,2,54,50,ahm0t06rup1bkd9z0mxl2lmph,0,95.9,87.2,2023-04-22T15:17:10.611Z,2023-04-25T04:36:06Z,4209178735,140,91.3,4209178737,141,75.7,4209178739,212,9.2,4209178733,56,Center,4209178741,213,4.2,4218767267,178,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537195663,480,61,2,54,51,9db4t34qy4owglhvvgwf5l22i,1,3.6,26.1,2023-04-22T15:17:10.944Z,2023-04-25T04:36:16Z,4209178959,56,Back,4218767361,178,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538720219,813,49,2,54,53,9db4t34qy4owglhvvgwf5l22i,1,9,26.5,2023-04-22T15:17:13.494Z,2023-04-25T04:36:24Z,,,,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538720265,814,1,2,54,53,9db4t34qy4owglhvvgwf5l22i,0,11.5,26.5,2023-04-22T15:17:13.498Z,2023-04-25T04:36:28Z,4217339413,213,6.0,4217339415,1,,4217339403,157,,4218767471,178,,4217339411,212,48.6,4217339405,56,Right,4217339407,140,56.0,4217339409,141,6.9,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537195831,499,12,2,54,58,ahm0t06rup1bkd9z0mxl2lmph,1,37,93.6,2023-04-22T15:17:17.854Z,2023-04-25T04:36:37Z,4209179913,213,0.8,4209179911,212,7.1,4209179905,56,Back,4217339583,15,,4209179907,140,41.8,4209179909,141,100.0,4218767547,178,,4217339585,167,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537198037,482,5,2,54,59,9db4t34qy4owglhvvgwf5l22i,1,55.4,-1,2023-04-22T15:17:19.304Z,2023-04-25T04:36:41Z,4209191055,347,,4209193595,233,500,4209191053,56,Right,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537195851,500,5,2,54,59,ahm0t06rup1bkd9z0mxl2lmph,0,44.6,101,2023-04-22T15:17:19.304Z,2023-04-25T04:36:42Z,4209179975,347,,4209193663,233,482,4209179973,56,Back,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537198239,483,1,2,56,2,9db4t34qy4owglhvvgwf5l22i,1,52.6,0,2023-04-22T15:18:22.372Z,2023-04-25T04:36:48Z,4209192101,141,8.8,4209192107,1,,4209192105,213,0.2,4209192095,107,,4209192099,140,78.3,4209192097,56,Right,4209192103,212,27.8,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537198247,484,61,2,56,4,9db4t34qy4owglhvvgwf5l22i,1,81.1,6.4,2023-04-22T15:18:24.675Z,2023-04-25T04:37:19Z,4218767913,15,,4209192135,56,Right,4218767915,178,,,,,,,,,,,,,,,,,ddjh4t18kk75bz9sgga2g2f3d,S. Tedić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537198357,485,5,2,56,7,9db4t34qy4owglhvvgwf5l22i,0,80.6,-2,2023-04-22T15:18:26.753Z,2023-04-25T04:37:24Z,4209192735,347,,4209192733,56,Right,4209194379,233,502,,,,,,,,,,,,,,,,ddjh4t18kk75bz9sgga2g2f3d,S. Tedić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537198657,502,5,2,56,7,ahm0t06rup1bkd9z0mxl2lmph,1,19.4,102,2023-04-22T15:18:26.753Z,2023-04-25T04:37:24Z,4209194269,56,Back,4209194271,347,,4209194339,233,485,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537198787,503,1,2,56,15,ahm0t06rup1bkd9z0mxl2lmph,1,19.1,100,2023-04-22T15:18:35.374Z,2023-04-25T04:40:24Z,4209194901,140,13.2,4209194897,107,,4209194899,56,Back,4209194903,141,92.1,4209194907,213,4.0,4209194905,212,9.1,4209195585,189,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537198809,504,1,2,56,21,ahm0t06rup1bkd9z0mxl2lmph,0,13.2,92.1,2023-04-22T15:18:40.846Z,2023-04-25T04:40:39Z,4209195741,189,,4209195035,141,100.0,4209195039,212,32.0,4218769247,178,,4209195033,140,43.0,4209195043,213,0.2,4209195047,1,,4209195025,157,,cqfbp8me2n00cve66v797omvp,S. Findlay,4209195029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537199237,486,5,2,56,23,9db4t34qy4owglhvvgwf5l22i,1,60,-1.7,2023-04-22T15:18:43.267Z,2023-04-25T04:40:49Z,4209197319,347,,4209197317,56,Right,4209277205,233,505,,,,,,,,,,,,,,,,ddjh4t18kk75bz9sgga2g2f3d,S. Tedić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537198835,505,5,2,56,23,ahm0t06rup1bkd9z0mxl2lmph,0,40,101.7,2023-04-22T15:18:43.267Z,2023-04-25T04:40:49Z,4209195175,347,,4209195169,56,Back,4209196005,189,,4209277257,233,486,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537199325,487,1,2,56,38,9db4t34qy4owglhvvgwf5l22i,0,62.9,0,2023-04-22T15:18:58.349Z,2023-04-25T04:40:57Z,4209197833,212,31.3,4209197825,107,,4209197827,56,Center,4209197829,140,86.0,4209197831,141,27.6,4209197835,213,0.7,4209197837,1,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537199361,506,1,2,56,40,ahm0t06rup1bkd9z0mxl2lmph,0,15.1,70.9,2023-04-22T15:19:00.620Z,2023-04-25T04:41:02Z,4218769405,388,,4209198041,212,16.4,4209198033,3,,4209198039,141,63.1,4209198037,140,29.9,4209198035,56,Back,4209198043,213,6.0,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537199469,488,1,2,56,42,9db4t34qy4owglhvvgwf5l22i,1,72.1,29.2,2023-04-22T15:19:02.541Z,2023-04-25T04:41:06Z,4209198535,140,53.1,4209198539,212,23.3,4209198537,141,47.0,4209198533,56,Center,4209198541,213,2.6,4218769439,178,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
