id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/15/value,qualifier/14/value,qualifier/16/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2493297705,331,7,1,42,18,5jjqm8h6qm1w4s5f93uubhdrj,1,31.2,97,2022-12-26T15:44:42.485Z,2022-12-27T21:56:28Z,3957790021,385,,3956428709,233,335,3956428323,167,,3956428325,56,Back,3956428327,285,,3958082795,389,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493297715,332,5,1,42,19,5jjqm8h6qm1w4s5f93uubhdrj,0,33.8,102,2022-12-26T15:44:43.606Z,2022-12-27T21:56:30Z,3956428375,347,,3956449449,233,336,3956428373,56,Back,,,,,,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298245,336,5,1,42,19,2ezfenuwk3y65p8jdbj55xqt0,1,66.2,-2,2022-12-26T15:44:43.606Z,2022-12-27T21:56:30Z,3956431335,347,,3956449409,233,332,3956431333,56,Right,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493297733,334,43,1,42,20,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-12-26T15:44:44.272Z,2022-12-26T15:44:52Z,3956428441,3,0,3956428447,140,65.5,3956428451,212,0,3956428445,56,Right,3956428443,168,0,3956428453,213,3.1,3956428449,141,3.1,3956429321,144,1,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298299,337,1,1,42,41,2ezfenuwk3y65p8jdbj55xqt0,1,65.3,0,2022-12-26T15:45:05.879Z,2022-12-27T21:56:34Z,3956431639,213,1.4,3956431633,140,67.2,3956431635,141,14.7,3956431629,107,,3956431631,56,Right,3956431637,212,11.5,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298377,338,1,1,42,42,2ezfenuwk3y65p8jdbj55xqt0,1,72.2,8.9,2022-12-26T15:45:06.833Z,2022-12-27T21:56:37Z,3956431969,56,Right,3956431973,141,3.6,3956431975,212,4.9,3956431977,213,4.0,3956431971,140,69.1,3958082879,178,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298467,339,1,1,42,44,2ezfenuwk3y65p8jdbj55xqt0,0,66.2,3.4,2022-12-26T15:45:08.447Z,2022-12-27T21:56:41Z,3956432481,56,Right,3958082935,178,,3956432487,212,10.8,3956432485,141,2.9,3956432483,140,76.5,3956432489,213,6.3,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493611965,913,67,1,42,44,5jjqm8h6qm1w4s5f93uubhdrj,1,20.6,98.8,2022-12-26T15:45:09.167Z,2022-12-28T05:43:33Z,3958088647,233,990,,,,,,,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493611961,990,67,1,42,44,2ezfenuwk3y65p8jdbj55xqt0,0,79.4,1.2,2022-12-26T15:45:09.168Z,2022-12-27T22:25:09Z,3958088655,233,913,,,,,,,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298405,333,8,1,42,44,5jjqm8h6qm1w4s5f93uubhdrj,1,21.9,97.7,2022-12-26T15:45:09.171Z,2022-12-28T05:43:33Z,3957790653,385,,3958082961,178,,3956432193,56,Back,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298453,334,5,1,42,46,5jjqm8h6qm1w4s5f93uubhdrj,0,29.6,102,2022-12-26T15:45:11.244Z,2022-12-27T21:56:49Z,3956432407,56,Back,3956433133,233,340,3956432411,347,,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298567,340,5,1,42,46,2ezfenuwk3y65p8jdbj55xqt0,1,70.4,-2,2022-12-26T15:45:11.244Z,2022-12-27T21:56:49Z,3956433073,233,334,3956433021,56,Right,3956433023,347,,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298653,341,1,1,42,52,2ezfenuwk3y65p8jdbj55xqt0,1,66.7,0,2022-12-26T15:45:16.371Z,2022-12-27T21:56:53Z,3956433499,212,6.8,3956433495,140,64.9,3956433493,56,Right,3956433497,141,7.6,3956433501,213,1.9,3956433491,107,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298703,342,1,1,42,54,2ezfenuwk3y65p8jdbj55xqt0,1,63.6,7.9,2022-12-26T15:45:19.013Z,2022-12-27T21:56:56Z,3956433775,141,27.4,3956433777,212,15.4,3956433771,56,Center,3958083013,178,,3956433779,213,2.1,3956433773,140,56.2,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298761,343,1,1,42,56,2ezfenuwk3y65p8jdbj55xqt0,1,55.8,28.9,2022-12-26T15:45:20.922Z,2022-12-27T21:57:00Z,3956434147,56,Back,3956434155,213,2.1,3958083031,178,,3956434151,141,47.2,3956434149,140,48.3,3956434153,212,14.7,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298849,344,1,1,43,0,2ezfenuwk3y65p8jdbj55xqt0,1,48.7,46.1,2022-12-26T15:45:25.027Z,2022-12-27T21:57:04Z,3956434625,212,48.2,3956434619,56,Left,3956434621,140,82.7,3956434627,213,0.7,3958083053,178,,3956434617,155,,3956434629,1,,3956434623,141,93.8,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298881,345,1,1,43,3,2ezfenuwk3y65p8jdbj55xqt0,0,82.7,93.8,2022-12-26T15:45:27.766Z,2022-12-27T21:57:09Z,3956434761,140,75.3,3956434767,213,3.7,3958083071,388,,3956434765,212,9.2,3956434759,56,Left,3956434757,3,,3956434763,141,86.5,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298897,335,8,1,43,5,5jjqm8h6qm1w4s5f93uubhdrj,1,14.1,13.4,2022-12-26T15:45:29.386Z,2022-12-27T21:57:13Z,3956434853,56,Back,3957790897,385,,3958083079,178,,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298939,336,5,1,43,7,5jjqm8h6qm1w4s5f93uubhdrj,0,21.1,-1.4,2022-12-26T15:45:31.278Z,2022-12-27T21:57:15Z,3956435051,347,,3956435047,56,Back,3956435431,233,346,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299003,346,5,1,43,7,2ezfenuwk3y65p8jdbj55xqt0,1,78.9,101.4,2022-12-26T15:45:31.278Z,2022-12-27T21:57:15Z,3956435375,347,,3956435373,56,Left,3956435393,233,336,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299027,347,1,1,43,10,2ezfenuwk3y65p8jdbj55xqt0,1,75.4,100,2022-12-26T15:45:34.639Z,2022-12-27T21:57:17Z,3956435575,212,12.8,3956435577,213,4.5,3956435567,107,,3956435571,140,73.2,3956435569,56,Left,3956435573,141,83.5,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299081,348,1,1,43,11,2ezfenuwk3y65p8jdbj55xqt0,1,73.3,83.9,2022-12-26T15:45:35.438Z,2022-12-27T21:57:19Z,3956435913,56,Left,3956435921,213,1.4,3956435919,212,5.3,3958083143,178,,3956435917,141,91.5,3956435915,140,74.4,,,,,,,evb6gpvuutmnisv9d12gs0xcl,J. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299141,349,1,1,43,12,2ezfenuwk3y65p8jdbj55xqt0,1,74,93.5,2022-12-26T15:45:37.036Z,2022-12-27T21:57:23Z,3956436211,212,17.6,3956436205,56,Left,3956436207,140,57.4,3956436209,141,90.2,3956436213,213,3.3,3958083151,178,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299217,350,1,1,43,14,2ezfenuwk3y65p8jdbj55xqt0,1,57.8,91.1,2022-12-26T15:45:38.650Z,2022-12-27T21:57:26Z,3958083169,178,,3956436597,140,55.5,3956436595,56,Left,3956436601,212,5.6,3956436603,213,4.3,3956436599,141,83.6,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299279,351,1,1,43,17,2ezfenuwk3y65p8jdbj55xqt0,0,53.1,78.4,2022-12-26T15:45:42.222Z,2022-12-27T21:57:29Z,3956436973,56,Right,3956436979,212,47.4,3956436981,213,5.3,3956436977,141,20.1,3956436971,155,,3958083185,178,,3956436975,140,77.8,3956436983,1,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299335,337,1,1,43,20,5jjqm8h6qm1w4s5f93uubhdrj,1,19.9,86.5,2022-12-26T15:45:44.484Z,2022-12-27T21:57:33Z,3956437285,3,,3956437293,212,10.9,3956437287,56,Back,3956437289,140,29.2,3956437291,141,79.3,3956437295,213,5.8,3958083193,388,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299341,338,49,1,43,21,5jjqm8h6qm1w4s5f93uubhdrj,1,28.1,79.6,2022-12-26T15:45:45.434Z,2022-12-27T21:57:40Z,,,,,,,,,,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299365,339,1,1,43,21,5jjqm8h6qm1w4s5f93uubhdrj,0,33,73.8,2022-12-26T15:45:45.535Z,2022-12-27T21:57:44Z,3958083231,178,,3956437455,213,5.5,3956437447,140,39.9,3956437445,56,Back,3956437451,212,10.6,3956440415,168,,3956437449,141,62.5,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493558315,778,3,1,43,23,5jjqm8h6qm1w4s5f93uubhdrj,0,40.2,60.2,2022-12-26T15:45:47.341Z,2022-12-27T21:57:49Z,3957793739,286,,3958083265,178,,3957793737,56,Back,3957830531,233,802,3957793823,465,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493558335,802,7,1,43,23,2ezfenuwk3y65p8jdbj55xqt0,0,59.8,39.8,2022-12-26T15:45:47.406Z,2022-12-27T21:57:52Z,3957793815,285,,3957793875,385,,3958083291,178,,3957830527,233,778,3957793813,56,Center,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493558459,779,3,1,43,24,5jjqm8h6qm1w4s5f93uubhdrj,1,33.5,51,2022-12-26T15:45:49.007Z,2022-12-27T21:58:06Z,3957794301,286,,3957794303,465,,3957794299,56,Back,3957830543,233,803,3958083353,178,,,,,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493558469,803,45,1,43,24,2ezfenuwk3y65p8jdbj55xqt0,0,66.5,49,2022-12-26T15:45:49.007Z,2022-12-27T21:58:06Z,3957830547,233,779,3957794331,56,Center,3957794333,285,,,,,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299399,340,43,1,43,26,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2022-12-26T15:45:50.527Z,2022-12-26T15:46:28Z,3956442199,144,8,3956437613,56,Back,,,,,,,,,,,,,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493558521,780,3,1,43,26,5jjqm8h6qm1w4s5f93uubhdrj,0,37.2,51,2022-12-26T15:45:50.619Z,2022-12-27T21:58:09Z,3957794559,286,,3958083359,178,,3957794563,467,egr5n9jynbg3llc2tn2g5ncnp,3957794557,56,Back,3957794561,465,,,,,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299521,342,4,1,43,26,5jjqm8h6qm1w4s5f93uubhdrj,1,38.6,63.7,2022-12-26T15:45:50.876Z,2022-12-27T21:58:22Z,3956443731,233,352,3956438223,152,,3956443735,286,,3957794959,10,,3956438221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299499,352,4,1,43,26,2ezfenuwk3y65p8jdbj55xqt0,0,61.4,36.3,2022-12-26T15:45:50.877Z,2022-12-27T21:58:21Z,3956443671,152,,3958083383,178,,3956443675,285,,3957795053,10,,3956438101,56,Center,3956443787,233,342,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299475,341,43,1,43,29,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2022-12-26T15:45:53.335Z,2022-12-26T15:46:30Z,3956438001,212,4.9,3956437997,140,33.5,3956442421,144,1,3956437995,56,Back,3956438003,213,0.2,3956437999,141,73.5,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493299511,353,43,1,43,31,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-12-26T15:45:55.352Z,2022-12-26T15:46:29Z,3956442227,144,8,3956438165,56,Center,,,,,,,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493300139,354,17,1,43,33,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-12-26T15:45:57.560Z,2022-12-27T21:58:27Z,3957795659,10,243,3956441463,31,,,,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301095,343,1,1,44,33,5jjqm8h6qm1w4s5f93uubhdrj,0,43,56,2022-12-26T15:46:58.171Z,2022-12-27T21:58:30Z,3956446421,1,,3956446403,140,77.6,3956446399,56,Center,3956446413,212,37.5,3956446397,152,,3956446419,213,0.2,3957796085,155,,3956446409,141,69.6,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,3958083415,178,3956446393,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301155,355,1,1,44,36,2ezfenuwk3y65p8jdbj55xqt0,0,27.9,34.2,2022-12-26T15:47:00.300Z,2022-12-27T21:58:33Z,3956446713,3,,3956446717,140,33.5,3958083425,388,,3956446719,141,65.1,3956446715,56,Back,3956446721,212,21.8,3956446723,213,1.3,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301343,344,1,1,44,47,5jjqm8h6qm1w4s5f93uubhdrj,0,76.2,14.9,2022-12-26T15:47:12.131Z,2022-12-27T21:58:38Z,3956447791,141,24.2,3956447793,212,16.7,3956447789,140,90.9,3958083445,178,,3956447795,213,0.4,3956447787,56,Center,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301373,356,12,1,44,49,2ezfenuwk3y65p8jdbj55xqt0,1,10,73.6,2022-12-26T15:47:13.686Z,2022-12-27T21:58:42Z,3957797369,212,2.1,3956447937,56,Back,3957797365,140,10.0,3958083467,178,,3957797367,141,76.7,3957797371,213,1.6,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301367,345,61,1,44,49,5jjqm8h6qm1w4s5f93uubhdrj,1,91.3,26.7,2022-12-26T15:47:13.802Z,2022-12-27T21:58:48Z,3956447909,56,Center,3958083487,178,,,,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301417,357,12,1,44,51,2ezfenuwk3y65p8jdbj55xqt0,1,3,74.8,2022-12-26T15:47:15.582Z,2022-12-27T21:58:51Z,3956448151,212,17.7,3956448145,56,Back,3958083503,178,,3956448147,140,4.4,3956448191,167,,3956448149,141,100.0,3956448153,213,1.5,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301605,346,5,1,44,52,5jjqm8h6qm1w4s5f93uubhdrj,1,90.4,-1.2,2022-12-26T15:47:16.948Z,2022-12-27T21:58:57Z,3956449321,233,358,3956449237,347,,3956449235,56,Right,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301419,358,5,1,44,52,2ezfenuwk3y65p8jdbj55xqt0,0,9.6,101.2,2022-12-26T15:47:16.948Z,2022-12-27T21:58:58Z,3956448169,56,Back,3956449331,233,346,3956448171,347,,,,,,,,,,,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301511,359,70,1,45,0,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-12-26T15:47:24.668Z,2022-12-27T14:03:59Z,3956448651,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301749,347,1,1,45,8,5jjqm8h6qm1w4s5f93uubhdrj,1,90.2,0,2022-12-26T15:47:32.944Z,2022-12-27T21:59:07Z,3956450119,141,14.9,3956450121,212,14.2,3956450113,107,,3956450123,213,2.2,3956450115,56,Right,3956450117,140,81.7,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301809,348,1,1,45,10,5jjqm8h6qm1w4s5f93uubhdrj,1,84.3,12.2,2022-12-26T15:47:34.509Z,2022-12-27T21:59:10Z,3956450399,56,Right,3956450403,141,3.8,3956450401,140,88.0,3956450407,213,5.3,3958083611,178,,3956450405,212,6.9,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302001,349,1,1,45,11,5jjqm8h6qm1w4s5f93uubhdrj,0,91.5,6.2,2022-12-26T15:47:36.228Z,2022-12-27T21:59:12Z,3956451447,140,90.7,3956451455,1,,3956451441,2,,3956451451,212,36.0,3956451445,56,Center,3957799771,20,,3957799769,224,,3956451443,155,,kxfjnow9ky2mxefjujv392ol,J. Ward,,3956451449,141,3958083619,178,,3956451453,213,1.6,,,,,,,,,,,,,,,,,59.2,,,,,,,,
2493301947,360,12,1,45,13,2ezfenuwk3y65p8jdbj55xqt0,1,6.1,59,2022-12-26T15:47:37.553Z,2022-12-27T21:59:20Z,3956451133,141,66.8,3956451139,213,2.5,3956451247,167,,3956451125,56,Back,3958083655,178,,3958083657,21,,3956451129,140,0.0,3956451135,212,9.5,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302041,351,6,1,45,14,5jjqm8h6qm1w4s5f93uubhdrj,1,100,37,2022-12-26T15:47:38.343Z,2022-12-27T21:59:23Z,3956451621,56,Center,3956452419,75,,3956452445,233,361,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301951,361,6,1,45,14,2ezfenuwk3y65p8jdbj55xqt0,0,0,63,2022-12-26T15:47:38.343Z,2022-12-27T21:59:24Z,3956451167,56,Back,3956452467,233,351,3956451169,73,,,,,,,,,,,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302003,350,43,1,45,14,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2022-12-26T15:47:39.113Z,2022-12-26T15:47:53Z,3956451465,17,0,3956451467,56,Center,3956451463,22,0,3956451473,252,0,3956452763,144,39,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302511,352,1,1,45,38,5jjqm8h6qm1w4s5f93uubhdrj,1,99.3,0.7,2022-12-26T15:48:02.523Z,2022-12-27T21:59:30Z,3956453995,212,20.9,3956453983,6,,3958083699,178,,3956453997,213,1.7,3956453991,140,95.8,3956453987,56,Center,3956453993,141,30.9,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302521,353,1,1,45,39,5jjqm8h6qm1w4s5f93uubhdrj,0,97.7,25.2,2022-12-26T15:48:04.196Z,2022-12-27T21:59:33Z,3956454049,56,Center,3958083709,178,,3956454053,141,45.6,3956454051,140,84.6,3956454057,213,2.4,3956454055,212,19.5,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493612417,1063,67,1,45,41,2ezfenuwk3y65p8jdbj55xqt0,1,16.3,54.2,2022-12-26T15:48:05.697Z,2022-12-28T05:43:34Z,3958090143,233,977,,,,,,,,,,,,,,,,,,,,,,2vw0m5bib6bnr5n1hsxkxe904,D. Kanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493612413,977,67,1,45,41,5jjqm8h6qm1w4s5f93uubhdrj,0,83.7,45.8,2022-12-26T15:48:05.698Z,2022-12-27T22:31:28Z,3958090147,233,1063,,,,,,,,,,,,,,,,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302561,362,8,1,45,41,2ezfenuwk3y65p8jdbj55xqt0,1,14.7,54.6,2022-12-26T15:48:05.770Z,2022-12-28T05:43:34Z,3958083739,178,,3957803049,385,,3956454269,56,Back,,,,,,,,,,,,,,,,2vw0m5bib6bnr5n1hsxkxe904,D. Kanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493560699,781,61,1,45,41,5jjqm8h6qm1w4s5f93uubhdrj,0,86.7,45.8,2022-12-26T15:48:06.041Z,2022-12-27T21:59:47Z,3957803749,56,Center,3958083757,178,,,,,,,,,,,,,,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302649,363,4,1,45,43,2ezfenuwk3y65p8jdbj55xqt0,1,14.7,58.1,2022-12-26T15:48:07.911Z,2022-12-27T21:59:51Z,3956454739,285,,3956454733,294,,3956454771,233,354,3956454735,56,Back,3956454737,152,,3956454731,13,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493302609,354,4,1,45,43,5jjqm8h6qm1w4s5f93uubhdrj,0,85.3,41.9,2022-12-26T15:48:07.912Z,2022-12-27T21:59:51Z,3956454505,56,Center,3956454789,233,363,3956454501,13,,3956454507,152,,3956454509,286,,3958083773,178,,3956454503,294,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303355,364,1,1,46,23,2ezfenuwk3y65p8jdbj55xqt0,0,18.2,55,2022-12-26T15:48:47.821Z,2022-12-27T21:59:54Z,3956458511,213,6.1,3956458499,157,,3956458505,140,66.4,3958083793,178,,3956458501,152,,3956458507,141,42.1,3956458509,212,51.4,3956458513,1,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,3956458497,5,3956458503,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303317,355,44,1,46,27,5jjqm8h6qm1w4s5f93uubhdrj,1,29.8,67.1,2022-12-26T15:48:51.555Z,2022-12-28T05:43:35Z,3956458303,285,,3956458301,56,Back,3956458585,233,365,,,,,,,,,,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303361,365,44,1,46,27,2ezfenuwk3y65p8jdbj55xqt0,0,70.2,32.9,2022-12-26T15:48:51.556Z,2022-12-27T21:59:57Z,3956458535,286,,3956458533,56,Center,3956458603,233,355,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303347,356,1,1,46,27,5jjqm8h6qm1w4s5f93uubhdrj,0,26.2,75.4,2022-12-26T15:48:51.563Z,2022-12-28T05:43:35Z,3956458439,140,33.2,3956458451,213,6.1,3958083833,388,,3956458429,3,,3956458449,212,7.5,3956458435,56,Back,3956458443,141,73.5,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
