id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,keyPass,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2504854755,196,1,1,21,12,ahm0t06rup1bkd9z0mxl2lmph,0,56.3,3.4,2023-02-06T11:42:31.182Z,2023-02-07T08:50:53Z,4018447063,178,,4017141495,213,0.2,4017141491,141,6.4,4017141487,56,Right,4017141493,212,9.5,4017141485,155,,4017141489,140,65.1,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854747,177,8,1,21,12,82kapkjwonlv9j1ui0ytv5sii,1,38.3,93.6,2023-02-06T11:42:31.532Z,2023-02-07T08:51:05Z,4017453713,15,,4017453919,385,,4017141443,56,Back,4018447199,178,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854749,178,5,1,21,14,82kapkjwonlv9j1ui0ytv5sii,0,43.2,102,2023-02-06T11:42:33.955Z,2023-02-07T08:51:08Z,4017141665,233,197,4017141455,347,,4017141453,56,Back,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854785,197,5,1,21,14,ahm0t06rup1bkd9z0mxl2lmph,1,56.8,-2,2023-02-06T11:42:33.955Z,2023-02-07T08:51:07Z,4017141657,56,Right,4017141661,233,178,4017141659,347,,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854791,198,1,1,21,27,ahm0t06rup1bkd9z0mxl2lmph,1,59.9,0,2023-02-06T11:42:46.940Z,2023-02-07T08:51:12Z,4017141705,1,,4017141701,212,27.3,4017141697,140,36.4,4017141703,213,2.7,4017141695,56,Back,4017141699,141,15.3,4017141693,107,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854797,199,1,1,21,30,ahm0t06rup1bkd9z0mxl2lmph,1,36.6,15.3,2023-02-06T11:42:49.944Z,2023-02-07T08:51:16Z,4017141737,141,50.9,4018447331,178,,4017141741,213,1.5,4017141739,212,24.2,4017141735,140,37.2,4017141733,56,Back,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854803,200,1,1,21,34,ahm0t06rup1bkd9z0mxl2lmph,0,37.2,50.9,2023-02-06T11:42:53.711Z,2023-02-07T08:51:20Z,4017141799,56,Center,4017141807,213,5.9,4018447389,178,,4017141797,155,,4017141803,141,25.6,4017141801,140,81.2,4017141809,1,,4017141805,212,49.3,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504916579,794,44,1,21,37,82kapkjwonlv9j1ui0ytv5sii,1,17.5,69.7,2023-02-06T11:42:56.637Z,2023-02-07T10:44:40Z,4017478369,233,873,4017456275,285,,4017456271,56,Back,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504916423,873,44,1,21,37,ahm0t06rup1bkd9z0mxl2lmph,0,82.5,30.3,2023-02-06T11:42:56.638Z,2023-02-07T08:51:25Z,4017478379,233,794,4017455707,286,,4017455705,56,Center,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854811,179,12,1,21,37,82kapkjwonlv9j1ui0ytv5sii,1,17.1,72.8,2023-02-06T11:42:56.698Z,2023-02-07T10:44:40Z,4017141871,212,19.5,4017141863,56,Back,4017456289,15,,4017141873,213,1.0,4017141869,141,97.3,4017141865,140,26.8,4018447453,388,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854815,201,3,1,21,40,ahm0t06rup1bkd9z0mxl2lmph,0,72.4,3.1,2023-02-06T11:42:59.602Z,2023-02-07T08:51:37Z,4018447527,178,,4017141891,211,,4017141883,56,Right,4017141885,286,,4017457861,465,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854819,180,49,1,21,42,82kapkjwonlv9j1ui0ytv5sii,1,15,87.2,2023-02-06T11:43:01.367Z,2023-02-07T08:51:42Z,,,,,,,,,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854827,181,1,1,21,42,82kapkjwonlv9j1ui0ytv5sii,0,15.4,88.2,2023-02-06T11:43:01.912Z,2023-02-07T08:51:46Z,4017141947,212,15.1,4017141939,155,,4017141943,140,27.1,4018447603,178,,4017141949,213,0.6,4017141945,141,100.0,4017141941,56,Back,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854831,183,5,1,21,44,82kapkjwonlv9j1ui0ytv5sii,0,43.2,101.5,2023-02-06T11:43:03.935Z,2023-02-07T08:51:51Z,4017141989,347,,4017142009,233,202,4017141987,56,Back,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854833,202,5,1,21,44,ahm0t06rup1bkd9z0mxl2lmph,1,56.8,-1.5,2023-02-06T11:43:03.935Z,2023-02-07T08:51:51Z,4017141995,347,,4017142001,233,183,4017141993,56,Right,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854829,182,43,1,21,46,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-02-06T11:43:05.620Z,2023-02-06T11:43:11Z,4017141969,213,5.6,4017141965,141,91.2,4017141961,56,Back,4017142019,144,1,4017141963,140,43.5,4017141959,3,0,4017141967,212,6.3,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854835,203,1,1,21,49,ahm0t06rup1bkd9z0mxl2lmph,1,57.7,0,2023-02-06T11:43:08.090Z,2023-02-07T08:51:57Z,4017142039,140,61.0,4017142035,107,,4017142037,56,Right,4017142045,213,1.3,4017142041,141,18.3,4017142043,212,14.2,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854845,204,1,1,21,51,ahm0t06rup1bkd9z0mxl2lmph,1,67.8,22.3,2023-02-06T11:43:10.854Z,2023-02-07T08:52:06Z,4017142121,212,25.0,4017143547,210,14,4017142117,140,90.9,4017142123,213,0.2,4017143549,154,,4018447759,178,,4017142115,56,Center,4017142119,141,31.2,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2504854847,205,14,1,21,54,ahm0t06rup1bkd9z0mxl2lmph,1,92.6,30.3,2023-02-06T11:43:13.740Z,2023-02-07T08:52:06Z,4017143567,102,55.3,4017143559,29,,4017144177,328,,4017142139,56,Center,4018447837,178,,4017142681,20,,4017142137,63,,4017143571,230,98.1,33ci88veciqvd4w5y145dyooa,K. Joseph,4017143563,55,204,4017143561,154,,4017143557,73,,4017142135,22,4017143573,231,4017143569,103,2.5,,,44.4,,,,,,,,,,,,,,,,,,,
2504854849,184,49,1,21,57,82kapkjwonlv9j1ui0ytv5sii,1,12.1,20.1,2023-02-06T11:43:16.704Z,2023-02-07T08:52:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dovxfzsqb5e7by2q6kq0j2z1l,R. Pyke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854863,185,1,1,21,59,82kapkjwonlv9j1ui0ytv5sii,0,12.2,3.1,2023-02-06T11:43:18.873Z,2023-02-07T08:52:31Z,4017142247,213,0.5,4017142239,56,Back,4017142249,1,,4017142245,212,42.9,4017142241,140,48.1,4017142243,141,33.2,4018448049,178,,4017459665,157,,dovxfzsqb5e7by2q6kq0j2z1l,R. Pyke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854867,206,49,1,22,3,ahm0t06rup1bkd9z0mxl2lmph,1,54,66.2,2023-02-06T11:43:22.148Z,2023-02-07T08:52:37Z,,,,,,,,,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854877,207,1,1,22,3,ahm0t06rup1bkd9z0mxl2lmph,0,55.1,61.8,2023-02-06T11:43:22.181Z,2023-02-07T08:52:40Z,4017142309,140,70.1,4018448125,388,,4017142307,56,Center,4017142313,212,15.8,4017142311,141,61.7,4017142315,213,6.3,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854879,186,49,1,22,5,82kapkjwonlv9j1ui0ytv5sii,1,32.3,36.5,2023-02-06T11:43:24.253Z,2023-02-07T08:52:55Z,,,,,,,,,,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854887,187,1,1,22,7,82kapkjwonlv9j1ui0ytv5sii,1,31,30.9,2023-02-06T11:43:25.999Z,2023-02-07T08:52:58Z,4017142349,140,18.9,4018448289,178,,4017142353,212,13.3,4017142347,56,Back,4017142351,141,24.9,4017142355,213,3.5,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854891,188,1,1,22,8,82kapkjwonlv9j1ui0ytv5sii,0,18.8,23.7,2023-02-06T11:43:27.863Z,2023-02-07T08:53:03Z,4017142377,56,Back,4017142381,141,23.6,4017142385,213,6.3,4017460137,155,,4017142383,212,2.7,4017142379,140,21.4,4018448331,178,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504917679,874,61,1,22,8,ahm0t06rup1bkd9z0mxl2lmph,1,79.9,76.6,2023-02-06T11:43:27.950Z,2023-02-07T08:53:08Z,4017460241,56,Center,4018448371,178,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854893,208,49,1,22,10,ahm0t06rup1bkd9z0mxl2lmph,1,70.5,76.9,2023-02-06T11:43:29.821Z,2023-02-07T08:53:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854897,209,1,1,22,13,ahm0t06rup1bkd9z0mxl2lmph,1,69.7,87.7,2023-02-06T11:43:32.048Z,2023-02-07T08:53:21Z,4017142409,141,92.9,4017142405,56,Left,4017142411,212,5.1,4018448535,178,,4017142407,140,66.2,4017142413,213,2.4,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854909,210,1,1,22,15,ahm0t06rup1bkd9z0mxl2lmph,1,71.1,93.6,2023-02-06T11:43:34.349Z,2023-02-07T08:53:27Z,4017142491,212,10.4,4017142487,140,80.6,4017142493,213,0.3,4017142485,56,Left,4018448603,178,,4017142489,141,97.7,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504917749,795,45,1,22,16,82kapkjwonlv9j1ui0ytv5sii,0,20.7,2,2023-02-06T11:43:35.750Z,2023-02-07T08:53:37Z,4017460623,285,,4017478337,233,875,4017460621,56,Back,,,,,,,,,,,,,,,,dovxfzsqb5e7by2q6kq0j2z1l,R. Pyke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504917747,875,3,1,22,16,ahm0t06rup1bkd9z0mxl2lmph,1,79.3,98,2023-02-06T11:43:35.750Z,2023-02-07T08:53:36Z,4018448697,178,,4017460617,56,Left,4017478331,233,795,4017460619,286,,4017460715,464,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854911,211,50,1,22,17,ahm0t06rup1bkd9z0mxl2lmph,1,80.8,92.4,2023-02-06T11:43:36.611Z,2023-02-07T08:54:24Z,4017142539,233,189,4017142499,286,,4017142497,56,Left,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854915,189,7,1,22,17,82kapkjwonlv9j1ui0ytv5sii,0,19.2,7.6,2023-02-06T11:43:36.938Z,2023-02-07T08:54:11Z,4018449061,178,,4017142517,233,211,4017142513,56,Back,4017142515,285,,4017460901,385,,,,,,,,,,,dovxfzsqb5e7by2q6kq0j2z1l,R. Pyke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854919,212,61,1,22,18,ahm0t06rup1bkd9z0mxl2lmph,1,79.7,90.3,2023-02-06T11:43:37.027Z,2023-02-07T08:54:15Z,4018449089,178,,4017142545,56,Left,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854923,213,1,1,22,19,ahm0t06rup1bkd9z0mxl2lmph,1,68.2,84.5,2023-02-06T11:43:38.956Z,2023-02-07T08:54:28Z,4017142577,140,61.3,4017142581,212,7.3,4017142583,213,3.0,4017142575,56,Left,4017142579,141,85.9,4018449239,178,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504917985,876,3,1,22,21,ahm0t06rup1bkd9z0mxl2lmph,0,61.6,88.2,2023-02-06T11:43:40.071Z,2023-02-07T08:54:32Z,4017461735,464,,4017461731,56,Left,4017461733,286,,4018449281,178,,4017461737,467,cmq9t6wadet4rrj3cvkjst7ca,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854925,214,4,1,22,21,ahm0t06rup1bkd9z0mxl2lmph,1,63.2,88,2023-02-06T11:43:40.370Z,2023-02-07T08:54:38Z,4017142597,265,,4017142617,233,190,4017142591,13,,4017142599,286,,4017142595,152,,4017142593,56,Left,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854927,190,4,1,22,21,82kapkjwonlv9j1ui0ytv5sii,0,36.8,12,2023-02-06T11:43:40.371Z,2023-02-07T08:54:38Z,4017142609,56,Back,4017142621,233,214,4018449351,178,,4017142615,285,,4017142611,152,,4017142607,13,,4017142613,265,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854937,215,1,1,22,30,ahm0t06rup1bkd9z0mxl2lmph,1,64.5,80.4,2023-02-06T11:43:49.262Z,2023-02-07T08:55:15Z,4017142697,140,51.4,4017142701,212,15.1,4018449787,178,,4017142703,213,3.6,4017142691,5,,4017142699,141,71.3,4017142695,56,Center,4017142693,152,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854941,216,1,1,22,32,ahm0t06rup1bkd9z0mxl2lmph,1,52.8,68.4,2023-02-06T11:43:51.483Z,2023-02-07T08:55:28Z,4017142721,56,Back,4017142725,141,47.0,4017142729,213,4.4,4017142723,140,48.4,4017142727,212,15.3,4018449949,178,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854947,217,1,1,22,35,ahm0t06rup1bkd9z0mxl2lmph,1,52.9,49.7,2023-02-06T11:43:54.349Z,2023-02-07T08:55:33Z,4018450013,178,,4017142751,56,Back,4017142759,213,2.1,4017142755,141,75.3,4017142753,140,43.8,4017142757,212,19.9,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854959,218,1,1,22,37,ahm0t06rup1bkd9z0mxl2lmph,1,40.2,67.2,2023-02-06T11:43:56.332Z,2023-02-07T08:55:38Z,4017142819,213,0.9,4017142815,141,82.2,4017142817,212,13.1,4017142811,56,Back,4018450055,178,,4017142813,140,48.1,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854963,219,1,1,22,39,ahm0t06rup1bkd9z0mxl2lmph,0,46.7,91.9,2023-02-06T11:43:58.826Z,2023-02-07T09:00:01Z,4017142833,56,Left,4017142839,212,33.7,4017142835,140,78.6,4017142831,155,,4017142843,1,,4017142837,141,86.3,4018453149,178,,4017142841,213,6.2,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854969,191,1,1,22,41,82kapkjwonlv9j1ui0ytv5sii,0,22.1,15.8,2023-02-06T11:44:00.594Z,2023-02-07T09:00:04Z,4017142887,213,0.3,4017142879,56,Center,4017142881,140,62.9,4017142889,1,,4017142885,212,45.1,4017142877,157,,4018453197,178,,4017142883,141,36.7,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854971,220,61,1,22,44,ahm0t06rup1bkd9z0mxl2lmph,1,42.9,67.4,2023-02-06T11:44:03.300Z,2023-02-07T09:01:51Z,4017142899,56,Back,4018454047,178,,4018454045,15,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505148309,1368,67,1,22,46,ahm0t06rup1bkd9z0mxl2lmph,1,42.1,65.3,2023-02-06T11:44:05.138Z,2023-02-07T14:25:06Z,4018689777,233,1093,,,,,,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505148303,1093,67,1,22,46,82kapkjwonlv9j1ui0ytv5sii,0,57.9,34.7,2023-02-06T11:44:05.139Z,2023-02-07T11:17:02Z,4018689793,233,1368,,,,,,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854975,221,1,1,22,46,ahm0t06rup1bkd9z0mxl2lmph,0,39.5,68,2023-02-06T11:44:05.171Z,2023-02-07T14:25:06Z,4017184345,286,,4017184013,140,41.0,4017184551,233,386,4017184019,213,5.6,4017142913,56,Back,4017184015,141,66.0,4017184339,236,,4018454153,178,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,4017184017,212,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504862465,386,74,1,22,46,82kapkjwonlv9j1ui0ytv5sii,1,60.4,33,2023-02-06T11:44:05.283Z,2023-02-07T09:02:03Z,4017184559,233,221,4017184331,56,Center,4018454183,21,,4017184333,285,,4018454185,178,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504862505,387,61,1,22,46,82kapkjwonlv9j1ui0ytv5sii,0,54,26.2,2023-02-06T11:44:05.955Z,2023-02-07T09:02:14Z,4018454309,178,,4017184525,56,Center,,,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2504919815,796,45,1,22,47,82kapkjwonlv9j1ui0ytv5sii,0,60.2,32.9,2023-02-06T11:44:06.313Z,2023-02-07T09:02:21Z,4017478349,233,877,4017467691,285,,4017467689,56,Center,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504919923,877,3,1,22,47,ahm0t06rup1bkd9z0mxl2lmph,1,39.8,67.1,2023-02-06T11:44:06.313Z,2023-02-07T09:02:21Z,4018454395,178,,4017468033,286,,4017478343,233,796,4017468031,56,Back,4017468035,465,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504855003,223,50,1,22,49,ahm0t06rup1bkd9z0mxl2lmph,1,48.1,73,2023-02-06T11:44:08.254Z,2023-02-07T09:02:26Z,4017183965,286,,4017143029,56,Back,4017184545,233,797,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504854981,192,43,1,22,49,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-02-06T11:44:08.637Z,2023-02-06T12:29:31Z,4017142931,285,0,4017142929,56,Center,4017184045,144,45,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504920501,797,7,1,22,49,82kapkjwonlv9j1ui0ytv5sii,1,51.9,27,2023-02-06T11:44:08.784Z,2023-02-07T09:03:01Z,4017470245,383,,4017478305,233,223,4018454501,178,,4017469733,56,Center,4017469735,285,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504855005,193,49,1,22,51,82kapkjwonlv9j1ui0ytv5sii,1,52,34.5,2023-02-06T11:44:10.079Z,2023-02-07T09:02:41Z,,,,,,,,,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504855001,222,43,1,22,51,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-02-06T11:44:10.811Z,2023-02-06T12:29:52Z,4017143013,56,Back,4017184211,144,8,,,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504855011,194,15,1,22,52,82kapkjwonlv9j1ui0ytv5sii,1,56.4,34.5,2023-02-06T11:44:11.870Z,2023-02-07T09:03:07Z,4017175959,146,96.5,4017184651,55,387,4017175949,76,,4017175961,147,51.4,4017175953,103,16.5,4017143061,22,,4017175737,233,224,4017143063,19,,62azuux8vuk6956cuyjjtped,L. Leahy,4017175951,102,54.1,4018454631,178,,4017184649,29,,4017175733,72,4017143065,56,4017175955,215,,,,Center,,,,,,,,,,,,,,,,,,,
2504855013,224,10,1,22,55,ahm0t06rup1bkd9z0mxl2lmph,1,2.7,46.9,2023-02-06T11:44:14.763Z,2023-02-07T09:03:24Z,4017473523,378,,4017143079,182,,4017175741,233,194,4017143081,56,Back,4017149013,181,,4017149011,176,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504855015,225,52,1,22,55,ahm0t06rup1bkd9z0mxl2lmph,1,4.2,40.4,2023-02-06T11:44:14.776Z,2023-02-07T09:03:27Z,4017473803,378,,4018454945,388,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504855019,226,1,1,22,59,ahm0t06rup1bkd9z0mxl2lmph,1,9.3,42.7,2023-02-06T11:44:18.275Z,2023-02-07T09:03:33Z,4017143111,212,19.1,4017143113,213,1.1,4017143107,140,17.4,4017143103,123,,4018454991,178,,4017143105,56,Back,4017143109,141,67.8,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504855027,227,1,1,23,2,ahm0t06rup1bkd9z0mxl2lmph,1,21.6,75.3,2023-02-06T11:44:21.187Z,2023-02-07T09:03:37Z,4017143213,213,0.9,4017143207,140,30.5,4017143211,212,16.0,4018455031,178,,4017143205,56,Back,4017143209,141,94.4,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504855035,228,1,1,23,5,ahm0t06rup1bkd9z0mxl2lmph,0,31.8,94.1,2023-02-06T11:44:24.602Z,2023-02-07T09:03:41Z,4017143263,140,82.1,4017143271,1,,4017143269,213,6.1,4017143265,141,79.9,4018455055,178,,4017143261,56,Left,4017143259,155,,4017143267,212,53.7,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504855047,195,61,1,23,8,82kapkjwonlv9j1ui0ytv5sii,1,22.7,16.7,2023-02-06T11:44:27.555Z,2023-02-07T09:03:46Z,4017143327,56,Back,4018455109,178,,4018455107,21,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504855053,196,52,1,23,11,82kapkjwonlv9j1ui0ytv5sii,1,10.5,33,2023-02-06T11:44:30.339Z,2023-02-07T09:03:50Z,4017475297,376,,4018455137,178,,,,,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
