id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2484617653,77,1,1,8,27,8rfydplrc9ki0sirqi0drcybk,0,41.5,62.6,2022-11-12T15:10:15.346Z,2022-11-15T04:24:02Z,3910545797,56,Right,3910545807,1,,3910545793,155,,3910545803,212,74.3,3910545805,213,5.7,3910545799,140,100.0,3917277321,178,,3910545801,141,5.9,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484617665,78,5,1,8,31,8rfydplrc9ki0sirqi0drcybk,0,101.6,5.8,2022-11-12T15:10:19.983Z,2022-11-15T04:24:39Z,3910545859,56,Right,3910545959,233,83,3910545863,346,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484617619,83,5,1,8,31,5pfqedkme2kabtqhkln35pf3l,1,-1.6,94.2,2022-11-12T15:10:19.983Z,2022-11-15T04:24:40Z,3910545635,56,Back,3910545637,346,,3910545905,233,78,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618357,84,1,1,8,49,5pfqedkme2kabtqhkln35pf3l,1,4.5,60.3,2022-11-12T15:10:37.417Z,2022-11-15T04:24:44Z,3910549603,124,,3910549611,140,11.0,3910549621,213,0.7,3910549607,56,Back,3910549615,141,68.4,3910549625,237,,3910549619,212,8.8,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618549,85,1,1,8,50,5pfqedkme2kabtqhkln35pf3l,1,9.9,68.4,2022-11-12T15:10:39.003Z,2022-11-15T04:24:48Z,3910550657,1,,3910550647,56,Back,3910550655,213,0.7,3910550649,140,34.8,3910550653,212,32.9,3917277573,178,,3910550651,141,97.7,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618653,86,1,1,8,54,5pfqedkme2kabtqhkln35pf3l,0,38.3,96.5,2022-11-12T15:10:42.390Z,2022-11-15T04:24:56Z,3910551131,155,,3910551153,1,,3910551141,212,46.3,3910551135,140,79.8,3910551133,56,Center,3910551137,141,73.3,3917277613,178,,3910551147,213,5.9,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618613,79,49,1,8,58,8rfydplrc9ki0sirqi0drcybk,1,20.5,34.3,2022-11-12T15:10:46.748Z,2022-11-15T04:25:08Z,,,,,,,,,,,,,,,,,,,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618689,80,1,1,8,58,8rfydplrc9ki0sirqi0drcybk,1,20.5,34.3,2022-11-12T15:10:46.761Z,2022-11-15T04:25:13Z,3910551331,212,12.1,3917277689,178,,3910551333,213,2.8,3910551329,141,41.0,3910551325,56,Back,3910551327,140,9.8,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618791,81,1,1,9,0,8rfydplrc9ki0sirqi0drcybk,0,8.4,43.7,2022-11-12T15:10:48.374Z,2022-11-15T04:25:17Z,3910551837,141,37.7,3910551831,157,,3910551845,1,,3910551843,213,6.2,3910551839,212,42.7,3917277709,178,,3910551835,140,48.9,3910551833,56,Back,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618953,87,1,1,9,2,5pfqedkme2kabtqhkln35pf3l,0,52.8,68.8,2022-11-12T15:10:50.271Z,2022-11-15T04:25:24Z,3910552677,157,,3917277745,178,,3910552687,141,100.0,3910552685,140,67.9,3910552691,212,27.4,3910552681,56,Left,3910552695,213,1.0,3910552699,1,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484619233,82,5,1,9,5,8rfydplrc9ki0sirqi0drcybk,1,34.5,-1.6,2022-11-12T15:10:54.173Z,2022-11-15T04:25:33Z,3910554293,233,88,3910554239,56,Back,3910554241,347,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618989,88,5,1,9,5,5pfqedkme2kabtqhkln35pf3l,0,65.5,101.6,2022-11-12T15:10:54.173Z,2022-11-15T04:25:34Z,3910554327,233,82,3910552881,347,,3910552879,56,Left,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484619347,83,1,1,9,13,8rfydplrc9ki0sirqi0drcybk,1,36.9,0,2022-11-12T15:11:02.144Z,2022-11-15T04:26:59Z,3910554911,1,,3910554907,212,27.7,3910554909,213,0.2,3910554903,140,62.8,3910554905,141,5.9,3910554901,56,Right,3910554899,107,,,,,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484619359,84,44,1,9,15,8rfydplrc9ki0sirqi0drcybk,1,59.6,5.4,2022-11-12T15:11:03.966Z,2022-11-15T05:00:11Z,3910554947,56,Right,3910555039,233,89,3910554951,286,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484619341,89,44,1,9,15,5pfqedkme2kabtqhkln35pf3l,0,40.4,94.6,2022-11-12T15:11:03.967Z,2022-11-15T04:27:06Z,3910555075,233,84,3910554871,285,,3910554869,56,Back,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484619417,85,1,1,9,15,8rfydplrc9ki0sirqi0drcybk,1,62.8,5.9,2022-11-12T15:11:04.025Z,2022-11-15T05:00:12Z,3910555257,56,Right,3910555265,213,0.3,3910555253,3,,3910555261,141,8.5,3910555263,212,6.0,3917278167,388,,3910555259,140,68.3,3910555255,168,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485891905,990,67,1,9,17,8rfydplrc9ki0sirqi0drcybk,1,68.5,8.6,2022-11-12T15:11:05.849Z,2022-11-15T05:06:08Z,3917299709,233,1387,,,,,,,,,,,,,,,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485891903,1387,67,1,9,17,5pfqedkme2kabtqhkln35pf3l,0,31.5,91.4,2022-11-12T15:11:05.850Z,2022-11-15T05:05:49Z,3917299733,233,990,,,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484619533,86,1,1,9,17,8rfydplrc9ki0sirqi0drcybk,1,68.3,8.5,2022-11-12T15:11:05.854Z,2022-11-15T05:06:08Z,3910555829,140,74.5,3910555833,141,5.3,3910555841,212,6.9,3910555821,56,Right,3910555845,213,6.0,3917278211,178,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485891947,992,43,1,9,18,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-11-12T15:11:07.060Z,2022-11-15T07:30:28Z,3917299967,233,1394,3917388711,144,67,,,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485891943,1394,43,1,9,18,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-11-12T15:11:07.061Z,2022-11-15T07:30:28Z,3917388705,144,67,3917299975,233,992,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485732003,699,3,1,9,18,8rfydplrc9ki0sirqi0drcybk,0,72.6,4.3,2022-11-12T15:11:07.136Z,2022-11-15T04:27:24Z,3917278241,178,,3916443881,286,,3916799417,233,91,3916443879,56,Right,3916443953,465,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484619551,91,7,1,9,18,5pfqedkme2kabtqhkln35pf3l,1,27.4,95.7,2022-11-12T15:11:07.187Z,2022-11-15T04:27:29Z,3916443785,285,,3916443993,385,,3916799413,233,699,3910555919,56,Back,3917278261,389,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484619795,87,5,1,9,19,8rfydplrc9ki0sirqi0drcybk,1,74.8,-1.6,2022-11-12T15:11:07.766Z,2022-11-15T04:27:38Z,3910557361,56,Right,3910557459,233,92,3910557363,347,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484619555,92,5,1,9,19,5pfqedkme2kabtqhkln35pf3l,0,25.2,101.6,2022-11-12T15:11:07.766Z,2022-11-15T04:27:39Z,3910555953,56,Back,3910555955,347,,3910557609,233,87,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484619521,90,43,1,9,21,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-11-12T15:11:10.103Z,2022-11-12T15:11:27Z,3910559217,144,49,,,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484620013,88,1,1,9,28,8rfydplrc9ki0sirqi0drcybk,1,76.2,0,2022-11-12T15:11:16.733Z,2022-11-15T04:27:42Z,3910558515,1,,3910558511,213,3.0,3910558507,212,27.3,3910558499,56,Right,3910558495,107,,3910558505,141,3.5,3910558501,140,50.4,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484620217,89,1,1,9,33,8rfydplrc9ki0sirqi0drcybk,1,42.2,6.2,2022-11-12T15:11:21.338Z,2022-11-15T04:27:46Z,3910559561,140,33.5,3917278351,178,,3910559567,141,53.9,3910559571,212,33.7,3910559555,56,Back,3910559581,1,,3910559575,213,1.8,,,,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484620427,90,1,1,9,40,8rfydplrc9ki0sirqi0drcybk,0,44.6,62.7,2022-11-12T15:11:28.585Z,2022-11-15T04:27:49Z,3910560793,213,5.7,3910560795,1,,3910560789,141,8.3,3910560791,212,70.1,3910560783,155,,3910560785,56,Right,3917278383,178,,3910560787,140,100.0,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484620437,91,5,1,9,45,8rfydplrc9ki0sirqi0drcybk,0,101.5,5.7,2022-11-12T15:11:33.707Z,2022-11-15T04:27:57Z,3910560823,346,,3910561035,233,93,3910560821,56,Right,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484620457,93,5,1,9,45,5pfqedkme2kabtqhkln35pf3l,1,-1.5,94.3,2022-11-12T15:11:33.707Z,2022-11-15T04:27:57Z,3910560985,233,91,3910560933,346,,3910560931,56,Back,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484621433,94,1,1,10,8,5pfqedkme2kabtqhkln35pf3l,1,3.9,49.9,2022-11-12T15:11:56.605Z,2022-11-15T04:28:02Z,3910566207,56,Back,3910566211,141,63.9,3910566219,237,,3910566215,213,1.3,3910566213,212,9.9,3910566205,124,,3910566209,140,6.4,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484621557,95,1,1,10,10,5pfqedkme2kabtqhkln35pf3l,1,7.9,64.3,2022-11-12T15:11:58.620Z,2022-11-15T04:28:05Z,3910566841,141,96.3,3910566839,140,30.1,3910566837,56,Back,3910566845,213,0.8,3910566843,212,31.9,3917278477,178,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484621729,96,1,1,10,13,5pfqedkme2kabtqhkln35pf3l,1,30.8,95.9,2022-11-12T15:12:02.107Z,2022-11-15T04:28:10Z,3910567805,56,Back,3917278517,178,,3910567809,141,51.2,3910567815,1,,3910567813,213,4.1,3910567807,140,8.5,3910567811,212,38.4,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484621915,97,1,1,10,17,5pfqedkme2kabtqhkln35pf3l,1,10.3,44.9,2022-11-12T15:12:05.589Z,2022-11-15T04:28:16Z,3910568851,140,22.2,3910568855,212,21.5,3910568849,56,Back,3910568853,141,19.2,3917278555,178,,3910568857,213,5.3,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484622055,98,1,1,10,21,5pfqedkme2kabtqhkln35pf3l,0,24.7,14.4,2022-11-12T15:12:09.714Z,2022-11-15T04:28:22Z,3917278607,178,,3910569537,141,16.1,3910569531,155,,3910569543,1,,3910569539,212,57.4,3910569541,213,0.0,3910569533,56,Right,3910569535,140,79.4,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485892123,1022,67,1,10,24,8rfydplrc9ki0sirqi0drcybk,1,23.2,85.3,2022-11-12T15:12:12.854Z,2022-11-15T05:17:24Z,3917301361,233,1403,,,,,,,,,,,,,,,,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485892121,1403,67,1,10,24,5pfqedkme2kabtqhkln35pf3l,0,76.8,14.7,2022-11-12T15:12:12.855Z,2022-11-15T05:08:02Z,3917301369,233,1022,,,,,,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484622097,92,8,1,10,24,8rfydplrc9ki0sirqi0drcybk,1,24.8,84.9,2022-11-12T15:12:12.882Z,2022-11-15T05:17:25Z,3910569853,56,Back,3917278645,178,,3916444731,384,,,,,,,,,,,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484622141,93,61,1,10,26,8rfydplrc9ki0sirqi0drcybk,0,24.3,92.1,2022-11-12T15:12:14.531Z,2022-11-15T04:28:37Z,3910570043,56,Back,3917278683,178,,,,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484622181,94,5,1,10,27,8rfydplrc9ki0sirqi0drcybk,0,22.2,101.5,2022-11-12T15:12:15.264Z,2022-11-15T04:28:40Z,3910571841,233,99,3910570261,56,Back,3910570265,347,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484622463,99,5,1,10,27,5pfqedkme2kabtqhkln35pf3l,1,77.8,-1.5,2022-11-12T15:12:15.264Z,2022-11-15T04:28:39Z,3910571757,56,Right,3910571801,233,94,3910571761,347,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484622549,100,1,1,10,35,5pfqedkme2kabtqhkln35pf3l,1,85.8,0,2022-11-12T15:12:23.910Z,2022-11-15T04:28:43Z,3910572217,140,77.8,3910572219,141,16.8,3910572213,107,,3910572225,213,2.2,3910572223,212,15.3,3910572215,56,Right,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484622647,101,1,1,10,37,5pfqedkme2kabtqhkln35pf3l,1,74.5,16.1,2022-11-12T15:12:25.552Z,2022-11-15T04:28:50Z,3910572727,141,15.6,3917278779,178,,3910572731,213,6.2,3910572725,140,81.1,3910572723,56,Right,3910572729,212,6.9,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484622731,102,61,1,10,37,5pfqedkme2kabtqhkln35pf3l,0,81,20.3,2022-11-12T15:12:26.112Z,2022-11-15T04:28:55Z,3917278817,178,,3910573149,56,Right,,,,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485892237,1034,67,1,10,39,8rfydplrc9ki0sirqi0drcybk,1,19.6,77.3,2022-11-12T15:12:27.463Z,2022-11-15T05:17:25Z,3917302175,233,1413,,,,,,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485892235,1413,67,1,10,39,5pfqedkme2kabtqhkln35pf3l,0,80.4,22.7,2022-11-12T15:12:27.464Z,2022-11-15T05:09:11Z,3917302179,233,1034,,,,,,,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484622689,95,1,1,10,39,8rfydplrc9ki0sirqi0drcybk,0,20.2,75.8,2022-11-12T15:12:27.503Z,2022-11-15T05:17:25Z,3916447407,212,8.7,3916447403,140,28.5,3916447405,141,75.8,3916447409,213,0.0,3917278837,178,,3910572955,56,Back,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484623037,103,1,1,10,40,5pfqedkme2kabtqhkln35pf3l,1,74.6,23.1,2022-11-12T15:12:28.656Z,2022-11-15T04:29:03Z,3917278873,178,,3910574779,213,1.1,3910574753,155,,3910574775,212,50.2,3910574759,56,Left,3910574785,1,,3916447703,20,,3910574763,140,95.4,aa68kvv9c3of0a8cgbx8ppm1h,J. Rossiter,3910574769,141,89.6,,3916447531,2,3916447701,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484622711,96,43,1,10,41,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-11-12T15:12:29.912Z,2022-11-14T09:32:10Z,3916447747,144,8,3910573039,56,Back,,,,,,,,,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484623117,104,1,1,10,49,5pfqedkme2kabtqhkln35pf3l,1,92.4,83,2022-11-12T15:12:37.307Z,2022-11-15T04:29:09Z,3917278917,178,,3910575201,141,82.6,3910575205,212,11.3,3910575195,56,Left,3910575199,140,81.6,3910575213,213,3.2,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484623155,105,1,1,10,50,5pfqedkme2kabtqhkln35pf3l,0,81.6,82.6,2022-11-12T15:12:38.546Z,2022-11-15T04:29:13Z,3916447997,224,,3910575437,213,5.1,3917278961,178,,3910575425,2,,3910575429,56,Center,3910575433,141,57.2,3910575435,212,19.0,3910575431,140,89.1,f0sa0skucdf742t06hsmi8ne2,L. Gordon,3916447999,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484624205,97,12,1,10,51,8rfydplrc9ki0sirqi0drcybk,1,17.4,27.7,2022-11-12T15:12:39.582Z,2022-11-15T04:29:19Z,3910580987,56,Back,3910580997,213,5.8,3917279015,178,,3910580995,212,22.3,3910580993,141,13.5,3910580991,140,36.5,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484623611,106,1,1,10,58,5pfqedkme2kabtqhkln35pf3l,1,59.8,76.3,2022-11-12T15:12:46.618Z,2022-11-15T04:29:24Z,3910577885,213,4.0,3917279069,178,,3910577873,140,38.7,3910577881,212,32.4,3910577877,141,41.6,3910577865,56,Back,3910577887,1,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484623707,107,1,1,11,1,5pfqedkme2kabtqhkln35pf3l,1,40.4,41.6,2022-11-12T15:12:50.116Z,2022-11-15T04:29:29Z,3917279101,178,,3910578387,213,1.3,3910578383,141,64.3,3910578385,212,15.9,3910578379,56,Back,3910578381,140,44.2,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484623885,108,1,1,11,4,5pfqedkme2kabtqhkln35pf3l,1,44.2,64.3,2022-11-12T15:12:52.303Z,2022-11-15T04:29:31Z,3910579285,140,48.4,3910579283,56,Back,3910579291,213,1.4,3910579289,212,23.2,3910579287,141,97.8,3917279129,178,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484623951,109,1,1,11,6,5pfqedkme2kabtqhkln35pf3l,1,48.3,98,2022-11-12T15:12:54.835Z,2022-11-15T04:29:36Z,3910579617,213,4.4,3917279169,178,,3910579609,56,Back,3910579611,140,43.0,3910579615,212,21.3,3910579613,141,67.8,,,,,,,aa68kvv9c3of0a8cgbx8ppm1h,J. Rossiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484623999,110,1,1,11,8,5pfqedkme2kabtqhkln35pf3l,1,42.6,67,2022-11-12T15:12:56.520Z,2022-11-15T04:29:43Z,3910579877,213,0.1,3910579869,56,Back,3910579871,140,47.4,3910579873,141,68.1,3917279217,178,,3910579875,212,5.1,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484624099,111,1,1,11,10,5pfqedkme2kabtqhkln35pf3l,1,47.4,68.1,2022-11-12T15:12:58.330Z,2022-11-15T04:29:47Z,3910580409,213,1.6,3910580403,140,47.4,3910580405,141,95.6,3910580401,56,Back,3917279255,178,,3910580407,212,18.7,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485733387,884,1,1,11,12,5pfqedkme2kabtqhkln35pf3l,1,47.8,93.1,2022-11-12T15:13:00.326Z,2022-11-15T04:29:52Z,3916449703,56,Back,3916449705,140,41.4,3916449709,212,14.1,3916449711,213,4.2,3917279293,178,,3916449707,141,74.9,,,,,,,aa68kvv9c3of0a8cgbx8ppm1h,J. Rossiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484624311,112,1,1,11,16,5pfqedkme2kabtqhkln35pf3l,1,41,72.1,2022-11-12T15:13:04.427Z,2022-11-15T04:31:15Z,3910581551,56,Back,3910581559,213,1.2,3910581555,141,93.1,3910581553,140,46.9,3917279795,178,,3910581557,212,15.6,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484624433,113,1,1,11,19,5pfqedkme2kabtqhkln35pf3l,1,44.9,96,2022-11-12T15:13:07.641Z,2022-11-15T04:31:20Z,3910582113,213,5.9,3910582107,140,54.3,3910582111,212,10.6,3910582109,141,90.2,3910582105,56,Left,3917279815,178,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485892495,1046,83,1,11,21,8rfydplrc9ki0sirqi0drcybk,1,43.9,14.1,2022-11-12T15:13:09.734Z,2022-11-15T05:12:01Z,3917303755,399,197394,,,,,,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484624773,114,1,1,11,21,5pfqedkme2kabtqhkln35pf3l,1,54.9,85.3,2022-11-12T15:13:09.874Z,2022-11-15T04:31:36Z,3910583879,140,39.0,3910583881,141,83.6,3910583883,212,16.7,3910583885,213,3.2,3917279919,178,,3910583877,56,Back,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
