id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/16/value
2523313185,92,1,1,9,22,5g1fnexeromjl0lvnxp8hpnhi,1,50.1,18,2023-03-21T19:55:14.195Z,2023-03-23T12:45:38Z,4114719373,212,7.8,4114719367,56,Right,4117337565,178,,4114719371,141,8.0,4114719369,140,53.8,4114719375,213,5.2,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313209,93,1,1,9,25,5g1fnexeromjl0lvnxp8hpnhi,1,49.2,17,2023-03-21T19:55:17.022Z,2023-03-23T12:45:44Z,4114719517,56,Back,4114719527,1,,4114719523,212,35.7,4114719521,141,15.0,4114719519,140,15.2,4114719525,213,3.2,4117337621,178,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313221,94,1,1,9,29,5g1fnexeromjl0lvnxp8hpnhi,1,17.9,17.7,2023-03-21T19:55:21.024Z,2023-03-23T20:08:12Z,4114719573,212,21.3,4114719567,56,Back,4114719571,141,48.5,4114719569,140,21.8,4114719575,213,1.4,4117337633,178,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313235,95,1,1,9,32,5g1fnexeromjl0lvnxp8hpnhi,1,25,52.8,2023-03-21T19:55:24.018Z,2023-03-23T12:45:49Z,4114719615,212,15.4,4114719609,56,Back,4114719611,140,10.4,4114719613,141,51.0,4117337671,178,,4114719617,213,3.2,,,,,,,3z9ioxbv8oeyqrbw5k8e3dec5,J. Bolton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313253,96,1,1,9,34,5g1fnexeromjl0lvnxp8hpnhi,1,11.4,52.8,2023-03-21T19:55:25.763Z,2023-03-23T12:46:03Z,4114719691,141,22.4,4114719687,56,Back,4114719695,212,25.9,4117337849,178,,4114719689,140,26.2,4114719699,213,5.4,,,,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313273,97,1,1,9,37,5g1fnexeromjl0lvnxp8hpnhi,1,26.7,17.3,2023-03-21T19:55:28.810Z,2023-03-23T12:46:05Z,4117337861,178,,4114719813,213,1.5,4114719809,141,54.0,4114719811,212,25.0,4114719805,56,Back,4114719807,140,27.9,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313281,98,1,1,9,40,5g1fnexeromjl0lvnxp8hpnhi,0,28.7,44.9,2023-03-21T19:55:31.402Z,2023-03-23T12:46:08Z,4114719837,56,Back,4114719845,213,5.5,4117337891,178,,4114719841,141,18.0,4114719839,140,45.9,4114719843,212,25.7,4114719835,155,,,,,3z9ioxbv8oeyqrbw5k8e3dec5,J. Bolton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313289,92,1,1,9,42,5qwskbjpa17fvmtuu5qijy7cz,1,55.9,80.2,2023-03-21T19:55:33.372Z,2023-03-23T12:46:11Z,4114719893,141,76.9,4114719891,140,68.1,4117337953,388,,4114719887,3,,4114719897,213,6.1,4114719895,212,13.0,4114719889,56,Center,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313293,93,61,1,9,43,5qwskbjpa17fvmtuu5qijy7cz,0,68.2,76.9,2023-03-21T19:55:34.530Z,2023-03-23T12:46:15Z,4114719905,56,Center,4117338005,178,,,,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313313,99,1,1,9,46,5g1fnexeromjl0lvnxp8hpnhi,0,39.4,14.4,2023-03-21T19:55:38.015Z,2023-03-23T12:47:26Z,4117339243,178,,4114720001,236,,4114720007,286,,4114719991,213,0.1,4114719979,56,Back,4114720003,233,94,4114719985,140,42.3,4114719989,212,3.1,2q6bsyszm27v5uvs30j5ty311,J. Houghton,4114719987,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313315,94,74,1,9,46,5qwskbjpa17fvmtuu5qijy7cz,1,63.9,90,2023-03-21T19:55:38.154Z,2023-03-23T12:47:28Z,4114719999,285,,4114719997,56,Left,4114720013,233,99,4117339261,178,,,,,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313321,95,49,1,9,49,5qwskbjpa17fvmtuu5qijy7cz,1,65.4,69.3,2023-03-21T19:55:40.443Z,2023-03-23T12:48:09Z,,,,,,,,,,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313343,96,1,1,9,49,5qwskbjpa17fvmtuu5qijy7cz,1,65.4,67.6,2023-03-21T19:55:41.055Z,2023-03-23T12:48:13Z,4114720119,56,Right,4114720129,1,,4117340167,178,,4114720125,212,44.7,4114720127,213,5.4,4114720123,141,18.0,4114720121,140,93.3,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313349,97,1,1,9,54,5qwskbjpa17fvmtuu5qijy7cz,0,94,15.5,2023-03-21T19:55:45.580Z,2023-03-23T12:48:16Z,4114720149,56,Center,4114720153,141,27.0,4114720145,2,,4117340245,178,,4114720169,233,100,4114720157,213,1.7,4116248147,386,,4114720151,140,92.9,2asjeedy6igcuixqktdmk5k2x,M. Clark,4116248145,225,,4116248149,20,,,4114720155,212,,,,,,,,,,7.9,,,,,,,,,,,,,,,,
2523313351,100,61,1,9,54,5g1fnexeromjl0lvnxp8hpnhi,1,11.2,83.3,2023-03-21T19:55:45.840Z,2023-03-23T12:48:18Z,4117340341,178,,4114720161,56,Back,,,,,,,,,,,,,,,,,,,75n089x1zca6gw23j27ohrhii,S. Earley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313385,98,3,1,9,59,5qwskbjpa17fvmtuu5qijy7cz,1,87.8,29.6,2023-03-21T19:55:50.862Z,2023-03-23T12:48:22Z,4114721027,233,101,4116249305,465,,4114720313,286,,4117340441,178,,4114720309,56,Center,,,,,,,,,,46ums24te70jl5qclztg8xhwp,K. Adedoyin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313379,101,45,1,9,59,5g1fnexeromjl0lvnxp8hpnhi,0,12.2,70.4,2023-03-21T19:55:50.862Z,2023-03-23T12:48:23Z,4114721031,233,98,4114720291,56,Back,4114720293,285,,,,,,,,,,,,,,,,,75n089x1zca6gw23j27ohrhii,S. Earley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313413,99,15,1,10,1,5qwskbjpa17fvmtuu5qijy7cz,1,97.2,32.5,2023-03-21T19:55:53.325Z,2023-03-24T01:02:13Z,4114720429,56,Center,4114720835,147,44.8,4114720823,80,,4114720425,22,,4114720681,20,,4114720831,458,,4114720427,62,,4114720821,113,,46ums24te70jl5qclztg8xhwp,K. Adedoyin,4114720827,103,15.8,4117340607,178,,,4114720843,233,4114720825,102,45.8,4114720833,146,99.5,4114720829,215,,102,,,,,,,,,,,,,,,,
2523313417,102,10,1,10,2,5g1fnexeromjl0lvnxp8hpnhi,1,0.8,53,2023-03-21T19:55:53.708Z,2023-03-23T12:48:32Z,4114720449,56,Back,4116249829,179,,4114720443,173,,4114720803,233,99,4116249831,377,,4114720447,182,,,,,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313415,100,6,1,10,3,5qwskbjpa17fvmtuu5qijy7cz,1,100,42.5,2023-03-21T19:55:54.402Z,2023-03-23T12:48:37Z,4114721125,75,,4114720437,56,Center,4114721155,233,103,,,,,,,,,,,,,,,,46ums24te70jl5qclztg8xhwp,K. Adedoyin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313429,103,6,1,10,3,5g1fnexeromjl0lvnxp8hpnhi,0,0,57.5,2023-03-21T19:55:54.402Z,2023-03-23T12:48:37Z,4114720503,56,Back,4114721173,233,100,4114720543,73,,,,,,,,,,,,,,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313577,101,1,1,10,37,5qwskbjpa17fvmtuu5qijy7cz,0,99.5,0.7,2023-03-21T19:56:28.639Z,2023-03-23T12:48:41Z,4114721307,213,1.9,4114721299,56,Center,4114721301,140,86.5,4114721295,155,,4117340929,178,,4114721303,141,57.5,4114721309,1,,4116250251,20,,dzitwscdk6ogkf6bstbrik53p,S. McConville,4114721293,6,,4114721291,2,,,4116250249,224,4114721305,212,41.0,,,,,,,,,,,,,,,,,,,,,,,
2523313585,104,4,1,10,39,5g1fnexeromjl0lvnxp8hpnhi,1,15.7,51.2,2023-03-21T19:56:30.942Z,2023-03-23T12:48:53Z,4114721329,56,Back,4114721331,152,,4114721333,285,,4114721325,13,,4114721361,233,102,4114721327,295,,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313589,102,4,1,10,39,5qwskbjpa17fvmtuu5qijy7cz,0,84.3,48.8,2023-03-21T19:56:30.943Z,2023-03-23T12:48:53Z,4117341159,178,,4114721371,233,104,4114721337,295,,4114721335,13,,4114721343,286,,4114721341,152,,4114721339,56,Center,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313713,105,1,1,11,14,5g1fnexeromjl0lvnxp8hpnhi,0,14.6,41,2023-03-21T19:57:06.152Z,2023-03-23T12:55:15Z,4114721957,213,6.2,4114721951,140,65.9,4117351341,178,,4114721959,1,,4114721955,212,54.1,4114721943,5,,4114721949,56,Center,4114721945,155,,82h98ebusz83rox95oi9kafh1,C. Burton,4114721953,141,33.7,4114721947,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313721,103,1,1,11,18,5qwskbjpa17fvmtuu5qijy7cz,0,27.1,66.4,2023-03-21T19:57:09.681Z,2023-03-23T12:55:19Z,4114721987,141,72.9,4114721981,3,,4114721991,213,0.7,4114721983,56,Back,4114721989,212,6.9,4117351467,388,,4114721985,140,32.1,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313729,106,44,1,11,20,5g1fnexeromjl0lvnxp8hpnhi,1,64.8,33.8,2023-03-21T19:57:11.898Z,2023-03-23T19:52:52Z,4114722037,56,Center,4114722039,286,,4114722041,233,104,,,,,,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313727,104,44,1,11,20,5qwskbjpa17fvmtuu5qijy7cz,0,35.2,66.2,2023-03-21T19:57:11.899Z,2023-03-23T12:55:22Z,4114722033,56,Back,4114722035,285,,4114722073,233,106,,,,,,,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313733,107,1,1,11,20,5g1fnexeromjl0lvnxp8hpnhi,0,61.7,40.6,2023-03-21T19:57:12.047Z,2023-03-23T19:52:52Z,4114722061,140,65.3,4114722057,3,,4114722063,141,31.9,4117351639,388,,4114722067,213,5.3,4114722065,212,7.0,4114722059,56,Center,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313741,108,44,1,11,21,5g1fnexeromjl0lvnxp8hpnhi,1,68,30.5,2023-03-21T19:57:12.806Z,2023-03-23T19:52:53Z,4114722097,286,,4114722125,233,105,4114722091,56,Center,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313735,105,44,1,11,21,5qwskbjpa17fvmtuu5qijy7cz,0,32,69.5,2023-03-21T19:57:12.807Z,2023-03-23T12:55:30Z,4114722077,285,,4114722075,56,Back,4114722117,233,108,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523609011,750,1,1,11,21,5g1fnexeromjl0lvnxp8hpnhi,0,75.9,21.9,2023-03-21T19:57:12.937Z,2023-03-23T19:52:53Z,4116255711,156,,4116254955,3,,4116254959,140,66.1,4116254965,213,3.2,4116254963,212,10.3,4116254957,56,Center,4117351891,178,,4116254961,141,21.6,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313751,107,49,1,11,22,5qwskbjpa17fvmtuu5qijy7cz,1,32.4,69.9,2023-03-21T19:57:14.195Z,2023-03-23T12:55:37Z,,,,,,,,,,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313747,106,43,1,11,23,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-03-21T19:57:14.409Z,2023-03-22T16:35:49Z,4114722135,141,69.9,4116254749,144,1,4114722139,213,5.8,4114722131,56,Back,4114722133,140,32.4,4116252535,156,0,4114722137,212,8.5,4114722129,3,0,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313755,108,1,1,11,23,5qwskbjpa17fvmtuu5qijy7cz,1,32.4,69.9,2023-03-21T19:57:14.702Z,2023-03-23T12:55:41Z,4114722165,212,8.1,4117352125,178,,4114722159,56,Back,4114722167,213,3.9,4114722161,140,27.0,4114722163,141,61.4,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313777,109,1,1,11,24,5qwskbjpa17fvmtuu5qijy7cz,0,27,61.4,2023-03-21T19:57:16.232Z,2023-03-23T12:55:44Z,4114722265,141,25.6,4117352155,178,,4114722263,140,62.8,4114722261,56,Center,4114722271,213,5.7,4114722273,1,,4114722267,212,44.8,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313795,109,3,1,11,28,5g1fnexeromjl0lvnxp8hpnhi,0,33.8,80.4,2023-03-21T19:57:19.743Z,2023-03-23T12:55:49Z,4114722551,233,110,4116256091,465,,4114722555,286,,4114722339,56,Back,4117352277,178,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313793,110,7,1,11,28,5qwskbjpa17fvmtuu5qijy7cz,0,66.2,19.6,2023-03-21T19:57:19.784Z,2023-03-23T12:55:54Z,4114722337,285,,4116256135,385,,4117352399,178,,4117352401,15,,4114722543,233,109,4114722335,56,Right,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313809,110,52,1,11,31,5g1fnexeromjl0lvnxp8hpnhi,1,14.3,69.7,2023-03-21T19:57:22.494Z,2023-03-23T12:55:59Z,4117352563,178,,4116256305,377,,,,,,,,,,,,,,,,,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313833,111,1,1,11,34,5g1fnexeromjl0lvnxp8hpnhi,1,14.1,71.4,2023-03-21T19:57:26.201Z,2023-03-23T12:56:03Z,4114722443,140,15.1,4114722439,123,,4114722441,56,Back,4114722447,212,15.8,4114722445,141,48.2,4117352635,178,,4114722449,213,4.8,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313847,112,1,1,11,37,5g1fnexeromjl0lvnxp8hpnhi,1,14.1,47.8,2023-03-21T19:57:29.107Z,2023-03-23T12:56:05Z,4117352691,178,,4114722533,140,20.1,4114722531,56,Back,4114722537,212,21.0,4114722535,141,18.4,4114722539,213,5.0,,,,,,,3z9ioxbv8oeyqrbw5k8e3dec5,J. Bolton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313901,113,1,1,11,40,5g1fnexeromjl0lvnxp8hpnhi,0,28.3,17,2023-03-21T19:57:31.553Z,2023-03-23T12:56:08Z,4114722761,213,6.0,4114722757,141,10.0,4117352805,178,,4114722753,56,Back,4114722759,212,16.2,4114722755,140,43.0,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313861,111,49,1,11,42,5qwskbjpa17fvmtuu5qijy7cz,1,55.8,92.1,2023-03-21T19:57:33.412Z,2023-03-23T12:56:21Z,,,,,,,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313895,113,61,1,11,43,5qwskbjpa17fvmtuu5qijy7cz,0,61.8,90.5,2023-03-21T19:57:34.337Z,2023-03-23T12:56:28Z,4114723209,56,Left,4117353497,178,,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313909,114,1,1,11,44,5g1fnexeromjl0lvnxp8hpnhi,0,28.4,16.8,2023-03-21T19:57:35.769Z,2023-03-23T12:56:32Z,4117353599,178,,4114722801,1,,4114722795,141,39.1,4114722799,213,0.5,4114722789,157,,4114722791,56,Center,4114722793,140,56.9,4114722797,212,33.5,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313879,112,43,1,11,45,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-03-21T19:57:37.176Z,2023-03-21T19:58:06Z,4114722667,286,0,4114723141,144,50,4114722665,56,Left,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313911,114,1,1,11,46,5qwskbjpa17fvmtuu5qijy7cz,0,41.6,64.8,2023-03-21T19:57:37.401Z,2023-03-23T12:56:36Z,4114722813,141,100.0,4117353719,178,,4114722809,56,Left,4114722811,140,64.7,4114722817,213,0.8,4114722815,212,35.0,4114722807,157,,4114722819,1,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313939,115,5,1,11,49,5g1fnexeromjl0lvnxp8hpnhi,1,41,-1.6,2023-03-21T19:57:41.132Z,2023-03-23T12:56:40Z,4114722949,347,,4114722947,56,Back,4114722951,233,115,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313915,115,5,1,11,49,5qwskbjpa17fvmtuu5qijy7cz,0,59,101.6,2023-03-21T19:57:41.132Z,2023-03-23T12:56:40Z,4114722827,347,,4114722955,233,115,4114722825,56,Left,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313975,116,1,1,12,9,5g1fnexeromjl0lvnxp8hpnhi,1,44.5,0,2023-03-21T19:58:00.745Z,2023-03-23T12:56:43Z,4114723079,212,20.3,4114723081,213,2.8,4114723075,140,26.5,4114723077,141,9.5,4114723071,107,,4114723073,56,Back,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523313991,117,1,1,12,11,5g1fnexeromjl0lvnxp8hpnhi,0,25.4,13.8,2023-03-21T19:58:03.253Z,2023-03-23T12:56:46Z,4114723169,213,0.2,4114723165,141,28.5,4114723159,155,,4117353983,178,,4114723171,1,,4114723167,212,48.5,4114723163,140,70.6,4114723161,56,Center,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523609607,703,1,1,12,14,5qwskbjpa17fvmtuu5qijy7cz,0,36.3,70.3,2023-03-21T19:58:05.945Z,2023-03-23T12:56:51Z,4116258319,213,6.2,4116258315,141,67.7,4117354109,388,,4116258317,212,17.8,4116258313,140,53.2,4116258311,56,Center,4116258309,3,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523314007,118,1,1,12,15,5g1fnexeromjl0lvnxp8hpnhi,1,56.2,38.9,2023-03-21T19:58:07.303Z,2023-03-23T12:56:57Z,4114723239,212,13.4,4114723241,213,6.0,4117354311,388,,4114723235,140,68.4,4114723237,141,33.0,4114723233,56,Center,4114723231,3,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523314023,119,1,1,12,17,5g1fnexeromjl0lvnxp8hpnhi,1,68.4,33,2023-03-21T19:58:08.812Z,2023-03-23T12:57:00Z,4114723307,56,Right,4114723315,213,4.6,4117354383,178,,4114723311,141,13.7,4114723309,140,66.6,4114723313,212,13.3,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523314027,120,1,1,12,20,5g1fnexeromjl0lvnxp8hpnhi,0,66.6,12.2,2023-03-21T19:58:11.539Z,2023-03-23T12:57:05Z,4114723345,236,,4114723331,213,0.2,4114723347,233,116,4114723323,56,Right,4114723351,286,,4117354463,178,,4114723329,212,4.4,4114723325,140,70.7,2q6bsyszm27v5uvs30j5ty311,J. Houghton,4114723327,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523314033,116,74,1,12,20,5qwskbjpa17fvmtuu5qijy7cz,1,38,80.2,2023-03-21T19:58:11.626Z,2023-03-23T12:57:08Z,4114723341,56,Back,4114723343,285,,4114723353,233,120,4117354559,178,,,,,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523609695,751,61,1,12,20,5g1fnexeromjl0lvnxp8hpnhi,1,64.1,9.5,2023-03-21T19:58:11.667Z,2023-03-23T12:57:11Z,4116258773,56,Right,4117354635,178,,,,,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523314043,117,1,1,12,22,5qwskbjpa17fvmtuu5qijy7cz,1,35.3,87.4,2023-03-21T19:58:13.376Z,2023-03-23T12:57:14Z,4114723405,141,81.0,4117354719,178,,4114723409,213,3.7,4114723403,140,27.9,4114723401,56,Back,4114723407,212,8.9,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523314045,118,49,1,12,22,5qwskbjpa17fvmtuu5qijy7cz,1,31.6,75.9,2023-03-21T19:58:14.006Z,2023-03-23T12:57:21Z,,,,,,,,,,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523314071,119,1,1,12,22,5qwskbjpa17fvmtuu5qijy7cz,0,31.6,75.9,2023-03-21T19:58:14.068Z,2023-03-23T12:57:25Z,4114723531,212,24.8,4114723525,56,Center,4114723533,213,0.0,4114723527,140,55.2,4114723529,141,77.6,4117354915,178,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523314099,122,4,1,12,24,5g1fnexeromjl0lvnxp8hpnhi,1,47,23.8,2023-03-21T19:58:15.731Z,2023-03-23T12:57:31Z,4114723655,286,,4114723669,233,120,4114723647,13,,4114723651,152,,4114723649,56,Back,4114724077,295,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523314075,120,4,1,12,24,5qwskbjpa17fvmtuu5qijy7cz,0,53,76.2,2023-03-21T19:58:15.732Z,2023-03-23T12:57:31Z,4114723541,13,,4114723675,233,122,4114723543,295,,4114723547,152,,4114723545,56,Center,4117354987,178,,4114723549,285,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523314097,121,43,1,12,25,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-03-21T19:58:16.842Z,2023-03-22T16:40:00Z,4114723637,140,59.4,4114723641,212,12.0,4114723639,141,22.8,4114723643,213,6.0,4116259537,144,1,4114723635,56,Center,,,,,,,3z9ioxbv8oeyqrbw5k8e3dec5,J. Bolton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523314211,123,1,1,12,54,5g1fnexeromjl0lvnxp8hpnhi,1,48.8,26.4,2023-03-21T19:58:45.540Z,2023-03-23T12:57:35Z,4114724135,5,,4114724147,213,2.3,4114724143,141,49.1,4114724139,56,Back,4114724141,140,36.8,4114724145,212,19.9,4117355069,178,,4114724137,152,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523314223,124,1,1,12,56,5g1fnexeromjl0lvnxp8hpnhi,1,36.8,49.1,2023-03-21T19:58:48.264Z,2023-03-23T12:57:37Z,4114724207,213,1.5,4117355171,178,,4114724203,141,82.6,4114724201,140,37.6,4114724199,56,Back,4114724205,212,22.8,,,,,,,3z9ioxbv8oeyqrbw5k8e3dec5,J. Bolton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
