id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist
2488768089,381,1,1,39,45,82kapkjwonlv9j1ui0ytv5sii,0,33.8,71.3,2022-12-03T13:10:34.444Z,2022-12-06T10:53:27Z,3932371803,141,100.0,3932372379,1,,3932371797,3,,3932371807,213,0.5,3932371801,140,74.5,3935727621,388,,3932371805,212,47.5,3932371799,56,Left,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768307,355,5,1,39,50,b3vbyitzi3nrw9ehj1eoko219,1,26.6,-1.2,2022-12-03T13:10:39.036Z,2022-12-06T06:08:18Z,3932372925,347,,3932372933,233,382,3932372923,56,Back,,,,,,,,,,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768123,382,5,1,39,50,82kapkjwonlv9j1ui0ytv5sii,0,73.4,101.2,2022-12-03T13:10:39.036Z,2022-12-06T06:08:19Z,3932372959,233,355,3932372033,56,Left,3932372035,347,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768337,356,1,1,40,3,b3vbyitzi3nrw9ehj1eoko219,0,28.5,0,2022-12-03T13:10:52.677Z,2022-12-06T06:08:22Z,3932373097,56,Right,3932373095,107,,3932373103,212,29.0,3932373099,140,54.7,3932373101,141,12.6,3932373107,1,,3932373105,213,0.3,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768367,383,1,1,40,5,82kapkjwonlv9j1ui0ytv5sii,0,36.7,90,2022-12-03T13:10:54.377Z,2022-12-06T06:08:30Z,3932373269,140,58.3,3932373265,3,,3932373271,141,86.9,3932373275,213,6.2,3932373273,212,22.8,3932373267,56,Left,3935727891,178,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768401,357,1,1,40,6,b3vbyitzi3nrw9ehj1eoko219,1,33.7,13.2,2022-12-03T13:10:55.302Z,2022-12-06T06:08:36Z,3932373493,213,6.1,3932373483,157,,3935727951,178,,3932373487,140,61.0,3932373491,212,29.4,3932373495,1,,3932373485,56,Right,3932373489,141,3.8,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768413,358,1,1,40,9,b3vbyitzi3nrw9ehj1eoko219,0,61,3.8,2022-12-03T13:10:58.020Z,2022-12-06T06:08:53Z,3932373567,212,13.0,3932373563,140,67.3,3932373565,141,20.3,3932373569,213,1.0,3932373559,3,,3935728165,388,,3932373561,56,Right,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768437,384,49,1,40,12,82kapkjwonlv9j1ui0ytv5sii,1,35,67.6,2022-12-03T13:11:00.917Z,2022-12-06T06:08:58Z,,,,,,,,,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768483,385,1,1,40,12,82kapkjwonlv9j1ui0ytv5sii,1,35,67.6,2022-12-03T13:11:01.613Z,2022-12-06T06:09:03Z,3932373961,56,Back,3932373969,213,3.9,3932373965,141,36.3,3932373963,140,12.8,3932373967,212,31.6,3935728283,178,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768531,386,1,1,40,15,82kapkjwonlv9j1ui0ytv5sii,0,12.8,36.3,2022-12-03T13:11:04.438Z,2022-12-06T06:09:17Z,3932374217,155,,3932374221,56,Center,3932374229,213,0.4,3932374225,141,69.7,3932374231,1,,3932374223,140,70.4,3932374227,212,64.6,3935728433,178,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768555,359,1,1,40,19,b3vbyitzi3nrw9ehj1eoko219,1,29.1,28.5,2022-12-03T13:11:08.589Z,2022-12-06T06:09:24Z,3932374363,141,16.1,3935728505,388,,3932374367,213,6.0,3932374357,3,,3932374361,140,54.6,3932374359,56,Right,3932374365,212,28.1,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768569,360,1,1,40,21,b3vbyitzi3nrw9ehj1eoko219,1,54.6,16.1,2022-12-03T13:11:10.273Z,2022-12-06T06:09:36Z,3932374451,212,14.6,3932374449,141,27.9,3932374445,56,Back,3935728639,388,,3932374453,213,2.6,3932374443,3,,3932374447,140,43.0,,,,dz4jeb7rhr5jt3grs4evbs5bd,C. Vernam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768583,361,1,1,40,22,b3vbyitzi3nrw9ehj1eoko219,1,43,27.9,2022-12-03T13:11:11.614Z,2022-12-06T06:09:45Z,3932374525,141,11.6,3932374529,213,5.5,3932374521,56,Right,3935728715,388,,3932374527,212,15.3,3932374523,140,53.0,3932374519,3,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768593,362,1,1,40,24,b3vbyitzi3nrw9ehj1eoko219,1,53,11.6,2022-12-03T13:11:12.881Z,2022-12-06T06:09:54Z,3932374593,141,21.5,3932374597,213,1.4,3932374591,140,54.4,3932374589,56,Center,3935728797,178,,3932374595,212,6.9,,,,,,,dz4jeb7rhr5jt3grs4evbs5bd,C. Vernam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768607,363,49,1,40,24,b3vbyitzi3nrw9ehj1eoko219,1,54.6,22.2,2022-12-03T13:11:13.752Z,2022-12-06T06:09:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768625,364,61,1,40,25,b3vbyitzi3nrw9ehj1eoko219,1,54.6,22.2,2022-12-03T13:11:13.840Z,2022-12-06T06:10:07Z,3932374743,56,Center,3935728935,178,,,,,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768655,365,1,1,40,27,b3vbyitzi3nrw9ehj1eoko219,0,53.2,27.4,2022-12-03T13:11:16.572Z,2022-12-06T06:10:14Z,3932374937,1,,3932374935,213,1.3,3932374927,141,100.0,3932374915,196,,3932374923,140,67.5,3935729009,178,,3932374919,56,Left,3932374931,212,52.6,dz4jeb7rhr5jt3grs4evbs5bd,C. Vernam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768657,366,5,1,40,31,b3vbyitzi3nrw9ehj1eoko219,0,67.4,101.8,2022-12-03T13:11:19.910Z,2022-12-06T06:10:19Z,3932374947,347,,3932374945,56,Left,3932376263,233,387,,,,,,,,,,,,,,,,dz4jeb7rhr5jt3grs4evbs5bd,C. Vernam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768891,387,5,1,40,31,82kapkjwonlv9j1ui0ytv5sii,1,32.6,-1.8,2022-12-03T13:11:19.910Z,2022-12-06T06:10:19Z,3932376235,347,,3932376255,233,366,3932376233,56,Back,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768921,388,1,1,40,49,82kapkjwonlv9j1ui0ytv5sii,1,32.6,0,2022-12-03T13:11:38.213Z,2022-12-06T06:10:25Z,3932376413,213,0.5,3932376409,141,8.6,3932376405,56,Back,3932376403,107,,3932376411,212,14.4,3932376407,140,44.5,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768929,389,44,1,40,51,82kapkjwonlv9j1ui0ytv5sii,1,45.2,9.6,2022-12-03T13:11:39.810Z,2022-12-06T10:53:27Z,3932376441,285,,3932376461,233,367,3932376437,56,Back,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768925,367,44,1,40,51,b3vbyitzi3nrw9ehj1eoko219,0,54.8,90.4,2022-12-03T13:11:39.811Z,2022-12-06T06:10:45Z,3932376433,286,,3932376431,56,Left,3932376479,233,389,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768939,390,1,1,40,51,82kapkjwonlv9j1ui0ytv5sii,0,44.5,8.6,2022-12-03T13:11:39.891Z,2022-12-06T10:53:28Z,3932376511,168,,3935729357,388,,3932376521,213,0.1,3932376509,3,,3932376517,141,11.3,3932376513,56,Right,3932376515,140,58.1,3932376519,212,14.4,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768941,368,49,1,40,52,b3vbyitzi3nrw9ehj1eoko219,1,40.7,88,2022-12-03T13:11:41.417Z,2022-12-06T06:11:09Z,,,,,,,,,,,,,,,,,,,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488768999,369,1,1,40,53,b3vbyitzi3nrw9ehj1eoko219,1,40.7,88,2022-12-03T13:11:42.418Z,2022-12-06T06:11:15Z,3932376857,141,64.9,3932376853,56,Back,3932376855,140,34.6,3932376859,212,17.0,3932376861,213,4.3,3935729639,178,,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769009,370,1,1,40,58,b3vbyitzi3nrw9ehj1eoko219,0,53.5,50.4,2022-12-03T13:11:47.711Z,2022-12-06T06:11:19Z,3932376933,140,71.0,3932376937,212,27.3,3932376929,155,,3932376931,56,Left,3935729663,178,,3932376935,141,80.0,3932376939,213,0.8,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769015,391,8,1,41,0,82kapkjwonlv9j1ui0ytv5sii,1,27,25.9,2022-12-03T13:11:49.244Z,2022-12-06T06:11:26Z,3932376979,56,Back,3935397305,385,,3935729747,178,,,,,,,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769097,371,1,1,41,1,b3vbyitzi3nrw9ehj1eoko219,1,57.2,76,2022-12-03T13:11:50.544Z,2022-12-06T06:12:51Z,3932377403,3,,3932377411,212,7.9,3932377407,140,61.9,3932377413,213,0.9,3932377409,141,85.1,3932377405,56,Left,3935730503,178,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769103,372,1,1,41,5,b3vbyitzi3nrw9ehj1eoko219,1,61.2,90.5,2022-12-03T13:11:54.612Z,2022-12-06T06:12:13Z,3932377443,212,4.1,3935730209,178,,3932377437,56,Left,3932377441,141,96.3,3932377445,213,1.8,3932377439,140,60.2,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769163,373,1,1,41,6,b3vbyitzi3nrw9ehj1eoko219,1,60.2,96.3,2022-12-03T13:11:55.537Z,2022-12-06T06:12:17Z,3932377721,212,10.6,3932377717,141,80.8,3932377715,140,58.8,3932377723,213,4.6,3935730247,178,,3932377711,56,Left,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769201,374,1,1,41,10,b3vbyitzi3nrw9ehj1eoko219,1,65.8,68.2,2022-12-03T13:11:59.689Z,2022-12-06T06:12:26Z,3932377957,212,15.2,3935730315,178,,3932377953,140,69.1,3932377959,213,4.9,3932377955,141,46.4,3932377951,56,Center,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489405041,1158,83,1,41,13,82kapkjwonlv9j1ui0ytv5sii,1,31.4,54.1,2022-12-03T13:12:02.569Z,2022-12-06T07:03:45Z,3935750755,399,168478,,,,,,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769221,375,1,1,41,14,b3vbyitzi3nrw9ehj1eoko219,1,69.1,46.1,2022-12-03T13:12:03.106Z,2022-12-06T06:12:31Z,3932378075,212,12.3,3932378069,56,Center,3932378071,140,79.2,3932378077,213,0.5,3935730363,178,,3932378073,141,55.4,,,,,,,dz4jeb7rhr5jt3grs4evbs5bd,C. Vernam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769225,376,61,1,41,15,b3vbyitzi3nrw9ehj1eoko219,0,79.2,55.4,2022-12-03T13:12:03.905Z,2022-12-06T06:13:00Z,3932378093,56,Center,3935730561,178,,,,,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769269,392,12,1,41,16,82kapkjwonlv9j1ui0ytv5sii,1,13.5,41.5,2022-12-03T13:12:04.833Z,2022-12-06T06:13:06Z,3932378287,140,20.6,3932378295,213,1.0,3932378285,56,Back,3932378289,141,57.3,3935730611,178,,3932378291,212,13.1,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769311,393,1,1,41,18,82kapkjwonlv9j1ui0ytv5sii,1,20.6,57.3,2022-12-03T13:12:07.531Z,2022-12-06T06:18:09Z,3935732793,178,,3932378509,213,4.2,3932378505,141,33.6,3932378501,56,Back,3932378499,3,,3932378507,212,18.6,3932378503,140,11.8,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769343,394,12,1,41,20,82kapkjwonlv9j1ui0ytv5sii,1,11.8,33.6,2022-12-03T13:12:09.735Z,2022-12-06T06:18:17Z,3935732855,388,,3932378765,15,,3932378667,140,22.4,3932378673,213,5.3,3932378671,212,19.0,3932378669,141,11.0,3932378665,56,Back,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769403,377,1,1,41,25,b3vbyitzi3nrw9ehj1eoko219,0,81.7,93.9,2022-12-03T13:12:14.098Z,2022-12-06T06:18:27Z,3932378993,212,13.4,3932378983,56,Left,3935732931,178,,3932378989,141,86.9,3932378995,213,3.5,3932378985,140,69.8,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489339113,875,8,1,41,26,82kapkjwonlv9j1ui0ytv5sii,1,29.9,13.8,2022-12-03T13:12:15.393Z,2022-12-06T06:18:57Z,3935397821,56,Back,3935397843,385,,3935733143,178,,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769413,378,1,1,41,28,b3vbyitzi3nrw9ehj1eoko219,0,66.3,88.7,2022-12-03T13:12:16.913Z,2022-12-06T06:19:07Z,3932379063,141,100.0,3935733217,178,,3932379067,213,1.8,3932379061,140,64.6,3932379065,212,8.6,3932379059,56,Left,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769421,379,5,1,41,28,b3vbyitzi3nrw9ehj1eoko219,0,61.8,101.6,2022-12-03T13:12:17.620Z,2022-12-06T06:19:13Z,3932379079,56,Left,3932379081,347,,3932380831,233,395,,,,,,,,,,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769731,395,5,1,41,28,82kapkjwonlv9j1ui0ytv5sii,1,38.2,-1.6,2022-12-03T13:12:17.620Z,2022-12-06T06:19:13Z,3932380811,347,,3932380827,233,379,3932380807,56,Back,,,,,,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769759,396,1,1,41,51,82kapkjwonlv9j1ui0ytv5sii,1,41.1,0,2022-12-03T13:12:40.395Z,2022-12-06T06:19:18Z,3932380931,1,,3932380923,140,61.2,3932380919,107,,3932380927,212,22.5,3932380921,56,Right,3932380925,141,9.5,3932380929,213,0.4,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769767,397,1,1,41,53,82kapkjwonlv9j1ui0ytv5sii,1,61.2,9.5,2022-12-03T13:12:42.182Z,2022-12-06T06:20:05Z,3932380971,56,Right,3935733623,178,,3932380979,141,12.3,3932380975,140,57.7,3932380985,212,4.1,3932380989,213,2.7,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769795,398,1,1,41,54,82kapkjwonlv9j1ui0ytv5sii,1,57.7,12.3,2022-12-03T13:12:42.925Z,2022-12-06T06:20:12Z,3932381181,141,8.9,3932381185,213,6.1,3932381177,56,Right,3932381183,212,10.9,3932381179,140,67.8,3935733679,178,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489405223,1313,83,1,41,55,b3vbyitzi3nrw9ehj1eoko219,1,27.1,94.7,2022-12-03T13:12:44.235Z,2022-12-06T07:05:32Z,3935751461,399,461017,,,,,,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769811,399,1,1,41,57,82kapkjwonlv9j1ui0ytv5sii,0,67,4.3,2022-12-03T13:12:46.428Z,2022-12-06T06:20:39Z,3932381279,141,6.1,3932381275,56,Right,3932381283,213,0.2,3932381277,140,72.7,3935733889,178,,3932381281,212,6.1,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769805,380,61,1,41,57,b3vbyitzi3nrw9ehj1eoko219,1,24,92.6,2022-12-03T13:12:46.677Z,2022-12-06T06:20:47Z,3935733933,178,,3932381243,56,Back,,,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489339191,876,3,1,41,59,82kapkjwonlv9j1ui0ytv5sii,0,82.9,10.1,2022-12-03T13:12:48.530Z,2022-12-06T06:20:54Z,3935398297,467,292fas4iqplshrbyvtj5ins9h,3935398295,465,,3935733991,178,,3935398293,286,,3935398291,56,Right,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769891,400,4,1,42,0,82kapkjwonlv9j1ui0ytv5sii,1,84.1,11.4,2022-12-03T13:12:49.223Z,2022-12-06T06:21:46Z,3932381729,233,381,3932381713,152,,3932381709,295,,3932381711,56,Right,3932381707,13,,3932381715,286,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769879,381,4,1,42,0,b3vbyitzi3nrw9ehj1eoko219,0,15.9,88.6,2022-12-03T13:12:49.224Z,2022-12-06T06:21:45Z,3932381647,295,,3932381745,233,400,3932381653,285,,3932381645,13,,3932381649,56,Back,3932381651,152,,3935734331,178,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488769931,382,17,1,42,6,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2022-12-03T13:12:55.353Z,2022-12-06T06:21:52Z,3932381923,31,,3932381927,13,243,3932381925,393,,,,,,,,,,,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488770537,401,1,1,42,51,82kapkjwonlv9j1ui0ytv5sii,0,89,15.3,2022-12-03T13:13:40.182Z,2022-12-06T06:21:55Z,3932385033,5,,3932385037,152,,3935398685,20,,3932385041,140,92.4,3935398683,224,,3932385035,155,,3932385039,56,Center,3932385043,141,60.3,7joniozhpy10veujjibxmbu2,T. Bayliss,3935734387,178,,3932385047,213,3932385031,2,,3932385045,212,,,,,,,,,,,,,,,,1.5,30.8,,,,,,,,,,,,,,,,,
2488770535,383,44,1,42,53,b3vbyitzi3nrw9ehj1eoko219,1,6.5,40.3,2022-12-03T13:13:42.041Z,2022-12-06T10:53:28Z,3932385029,285,,3932385027,56,Back,3932385079,233,402,,,,,,,,,,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488770541,402,44,1,42,53,82kapkjwonlv9j1ui0ytv5sii,0,93.5,59.7,2022-12-03T13:13:42.042Z,2022-12-06T06:22:01Z,3932385063,56,Center,3932385139,233,383,3932385065,286,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488770557,384,12,1,42,53,b3vbyitzi3nrw9ehj1eoko219,1,3.1,42.1,2022-12-03T13:13:42.092Z,2022-12-06T10:53:28Z,3932385153,212,23.7,3932385157,15,,3932385147,56,Back,3932385151,141,17.4,3935734469,388,,3932385149,140,19.0,3932385155,213,5.5,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488770577,403,50,1,42,58,82kapkjwonlv9j1ui0ytv5sii,1,81.6,83.6,2022-12-03T13:13:47.059Z,2022-12-06T06:22:12Z,3932385247,56,Left,3932385445,233,385,3932385249,286,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488770597,385,7,1,42,58,b3vbyitzi3nrw9ehj1eoko219,1,18.4,16.4,2022-12-03T13:13:47.471Z,2022-12-06T06:22:16Z,3935734545,178,,3932385369,167,,3932385371,56,Back,3935398961,385,,3932385433,233,403,3932385373,285,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488770603,386,5,1,42,59,b3vbyitzi3nrw9ehj1eoko219,0,19.5,-1.5,2022-12-03T13:13:48.222Z,2022-12-06T06:22:20Z,3932385427,347,,3932385425,56,Back,3932385637,233,404,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488770639,404,5,1,42,59,82kapkjwonlv9j1ui0ytv5sii,1,80.5,101.5,2022-12-03T13:13:48.222Z,2022-12-06T06:22:19Z,3932385629,233,386,3932385593,56,Left,3932385595,347,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488770691,405,1,1,43,4,82kapkjwonlv9j1ui0ytv5sii,1,84.2,100,2022-12-03T13:13:53.564Z,2022-12-06T06:22:29Z,3932385867,141,90.6,3932385863,56,Left,3932385865,140,65.5,3932385869,212,21.0,3932385871,213,3.5,3932385861,107,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488770753,406,1,1,43,9,82kapkjwonlv9j1ui0ytv5sii,0,65.7,73.2,2022-12-03T13:13:57.798Z,2022-12-06T06:22:32Z,3932386225,212,32.8,3932386229,1,,3935734645,178,,3932386221,140,87.0,3932386227,213,5.5,3932386211,155,,3932386223,141,38.0,3932386215,56,Center,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488771111,407,4,1,43,11,82kapkjwonlv9j1ui0ytv5sii,1,88.2,39.4,2022-12-03T13:13:59.955Z,2022-12-06T06:22:50Z,3932388387,233,387,3932388171,9,,3932388179,152,,3932388689,348,62azuux8vuk6956cuyjjtped,3932388181,286,,3932388173,10,,3932388177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
