id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2517000453,395,1,1,45,23,fvr504m6gaxsfmtx4fwm7iq1,1,12.3,60.6,2023-03-07T20:30:40.479Z,2023-03-09T20:45:32Z,4081284031,141,43.4,4081284027,56,Back,4081284029,140,3.3,4081284039,213,4.0,4084550827,178,,4081284035,212,15.0,,,,,,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517000497,396,1,1,45,25,fvr504m6gaxsfmtx4fwm7iq1,1,4.4,42.7,2023-03-07T20:30:42.959Z,2023-03-09T20:45:41Z,4081284271,141,15.8,4081284269,140,14.1,4081284267,56,Back,4084551069,178,,4081284275,213,5.2,4081284273,212,20.9,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517000501,397,61,1,45,26,fvr504m6gaxsfmtx4fwm7iq1,0,12.5,9.5,2023-03-07T20:30:44.125Z,2023-03-09T20:45:45Z,4084551175,178,,4081284291,56,Back,,,,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517533549,821,56,1,45,28,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-03-07T20:30:45.876Z,2023-03-09T20:45:49Z,4084075871,56,Left,,,,,,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517000873,394,5,1,45,30,b3vbyitzi3nrw9ehj1eoko219,1,82.7,101.8,2023-03-07T20:30:47.283Z,2023-03-09T20:45:50Z,4081286133,56,Left,4081286157,233,398,4081286135,347,,,,,,,,,,,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517000523,398,5,1,45,30,fvr504m6gaxsfmtx4fwm7iq1,0,17.3,-1.8,2023-03-07T20:30:47.283Z,2023-03-09T20:45:50Z,4081284371,56,Back,4081284373,347,,4081286165,233,394,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517000921,395,1,1,45,58,b3vbyitzi3nrw9ehj1eoko219,1,85.4,100,2023-03-07T20:31:15.468Z,2023-03-09T20:45:57Z,4081307673,210,15,4081286379,212,11.5,4081286377,141,86.5,4081286371,107,,4081286381,213,4.3,4081286375,140,80.9,4081286373,56,Left,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2517000925,396,15,1,46,0,b3vbyitzi3nrw9ehj1eoko219,1,79.9,71.7,2023-03-07T20:31:18.029Z,2023-03-09T20:45:58Z,4081290249,103,19,4084076769,80,,4081289159,82,,4081286407,56,Center,4084551617,178,,4081286405,18,,4081286403,22,,4081290259,147,59.0,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,4081290263,231,52.3,4081289167,233,4081290251,215,,399,,4081290247,102,4081307683,29,,4081307685,55,4081290261,230,4081290257,146,4081289155,20,47.2,90.3,98.1,395,,,
2517000949,399,10,1,46,1,fvr504m6gaxsfmtx4fwm7iq1,1,11.7,43.1,2023-03-07T20:31:18.562Z,2023-03-09T20:46:04Z,4084551803,178,,4081286527,56,Back,4084551805,21,,4081289175,233,396,4081286525,94,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517000953,397,43,1,46,4,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-03-07T20:31:21.530Z,2023-03-07T20:31:58Z,4081286539,56,Center,4081288919,144,61,,,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517000981,398,30,1,46,4,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-03-07T20:31:21.834Z,2023-03-09T20:46:07Z,4081286639,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517000983,400,30,1,46,4,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-03-07T20:31:21.834Z,2023-03-09T20:46:06Z,4081286641,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008367,401,32,2,45,0,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-03-07T20:48:24.599Z,2023-03-07T20:48:24Z,4081322719,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008381,403,32,2,45,0,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-03-07T20:48:24.599Z,2023-03-09T19:08:24Z,4081322743,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008399,402,1,2,45,0,b3vbyitzi3nrw9ehj1eoko219,1,49.9,50.1,2023-03-07T20:48:24.625Z,2023-03-09T19:24:59Z,4081322857,279,S,4084424475,178,,4081322845,56,Back,4081322851,212,21.5,4081322849,141,37.7,4081322847,140,31.1,4081322855,213,3.5,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008411,403,1,2,45,2,b3vbyitzi3nrw9ehj1eoko219,1,31.9,35.2,2023-03-07T20:48:27.074Z,2023-03-09T19:25:05Z,4081322929,1,,4081322927,213,0.7,4081322921,140,68.0,4081322919,56,Left,4081322917,155,,4084424767,178,,4081322923,141,86.9,4081322925,212,51.7,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008417,404,1,2,45,4,b3vbyitzi3nrw9ehj1eoko219,0,68,86.9,2023-03-07T20:48:29.372Z,2023-03-09T19:25:13Z,4081322957,3,,4081322959,56,Center,4081322965,212,13.3,4081322963,141,69.7,4084425041,178,,4081322967,213,5.2,4081322961,140,74.0,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008461,404,1,2,45,6,fvr504m6gaxsfmtx4fwm7iq1,1,25,41,2023-03-07T20:48:30.953Z,2023-03-09T19:25:20Z,4084425287,388,,4081323161,212,12.1,4081323155,56,Back,4081323153,3,,4081323163,213,5.9,4081323157,140,35.9,4081323159,141,35.1,,,,4kg1zi1c92yxf23t15hvpl2hh,G. Rea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008481,405,1,2,45,8,fvr504m6gaxsfmtx4fwm7iq1,1,35.9,35.1,2023-03-07T20:48:32.988Z,2023-03-09T19:25:27Z,4081323249,213,3.1,4081323247,212,3.8,4081323241,56,Back,4081323245,141,35.5,4084425453,178,,4081323243,140,32.3,,,,,,,4hcjk936uj5hm4bmnnin5nsh5,A. Keena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008489,406,49,2,45,9,fvr504m6gaxsfmtx4fwm7iq1,1,32.4,32.7,2023-03-07T20:48:34.456Z,2023-03-09T19:25:36Z,,,,,,,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008467,405,45,2,45,9,b3vbyitzi3nrw9ehj1eoko219,0,66.6,85.6,2023-03-07T20:48:34.590Z,2023-03-09T19:25:50Z,4081485155,285,,4081485151,233,409,4081323187,56,Left,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008609,409,3,2,45,9,fvr504m6gaxsfmtx4fwm7iq1,1,33.4,14.4,2023-03-07T20:48:34.590Z,2023-03-09T19:25:49Z,4081323695,56,Back,4084082401,464,,4081485147,233,405,4084426417,178,,4081323697,286,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008497,407,3,2,45,11,fvr504m6gaxsfmtx4fwm7iq1,0,35.4,18.7,2023-03-07T20:48:36.017Z,2023-03-09T19:25:56Z,4081323375,233,406,4081323295,56,Back,4084082419,465,,4084426673,178,,4081323379,286,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008507,406,7,2,45,11,b3vbyitzi3nrw9ehj1eoko219,1,64.6,81.3,2023-03-07T20:48:36.167Z,2023-03-09T19:26:02Z,4081323367,233,407,4084426911,178,,4084082433,385,,4081323331,285,,4081323327,167,,4081323329,56,Left,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008515,407,5,2,45,12,b3vbyitzi3nrw9ehj1eoko219,0,61.1,101,2023-03-07T20:48:36.796Z,2023-03-09T19:26:07Z,4081323687,233,408,4081323363,56,Left,4081323365,347,,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008597,408,5,2,45,12,fvr504m6gaxsfmtx4fwm7iq1,1,38.9,-1,2023-03-07T20:48:36.796Z,2023-03-09T19:26:07Z,4081323649,347,,4081323647,56,Back,4081323671,233,407,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008657,410,1,2,45,26,fvr504m6gaxsfmtx4fwm7iq1,0,36.2,0,2023-03-07T20:48:51.237Z,2023-03-09T19:26:12Z,4081323951,212,48.6,4081323945,140,80.7,4081323943,56,Right,4081323959,1,,4081323955,213,0.3,4081485295,107,,4081323947,141,17.9,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008673,408,1,2,45,29,b3vbyitzi3nrw9ehj1eoko219,1,27.5,82,2023-03-07T20:48:54.066Z,2023-03-09T19:26:20Z,4081324037,3,,4081324039,56,Back,4081324043,141,89.4,4081324045,212,7.6,4081324041,140,32.9,4081324047,213,0.7,4084427551,388,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008675,409,49,2,45,31,b3vbyitzi3nrw9ehj1eoko219,1,32.9,89.4,2023-03-07T20:48:55.636Z,2023-03-09T19:26:26Z,,,,,,,,,,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008687,410,1,2,45,31,b3vbyitzi3nrw9ehj1eoko219,0,32.9,89.4,2023-03-07T20:48:55.722Z,2023-03-09T19:26:29Z,4084427949,178,,4084082917,157,,4084082919,1,,4081324097,56,Left,4081324105,213,0.3,4081324099,140,55.7,4081324103,212,25.2,4081324101,141,100.0,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008745,411,5,2,45,33,fvr504m6gaxsfmtx4fwm7iq1,1,39.6,-1,2023-03-07T20:48:58.523Z,2023-03-09T19:26:34Z,4081324365,347,,4081324363,56,Back,4081324375,233,411,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008691,411,5,2,45,33,b3vbyitzi3nrw9ehj1eoko219,0,60.4,101,2023-03-07T20:48:58.523Z,2023-03-09T19:26:34Z,4081324399,233,411,4081324111,347,,4081324109,56,Left,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008769,412,1,2,45,39,fvr504m6gaxsfmtx4fwm7iq1,1,24.9,0,2023-03-07T20:49:03.754Z,2023-03-09T19:26:40Z,4081324479,141,11.6,4081324483,213,2.5,4081324477,140,14.3,4081324473,107,,4081324475,56,Back,4081324481,212,14.2,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008811,413,1,2,45,41,fvr504m6gaxsfmtx4fwm7iq1,1,22.5,12.8,2023-03-07T20:49:06.543Z,2023-03-09T19:26:44Z,4081324695,56,Back,4081324703,213,1.8,4084428647,178,,4081324701,212,29.8,4081324697,140,16.8,4081324699,141,55.7,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008845,414,1,2,45,46,fvr504m6gaxsfmtx4fwm7iq1,1,19,49.3,2023-03-07T20:49:11.369Z,2023-03-09T19:26:47Z,4081324845,1,,4081324839,141,19.4,4081324843,213,6.0,4081324837,140,75.2,4081324835,56,Right,4081324833,155,,4081324841,212,62.4,4084428761,178,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008849,415,44,2,45,50,fvr504m6gaxsfmtx4fwm7iq1,1,71.8,21.6,2023-03-07T20:49:14.695Z,2023-03-09T22:55:35Z,4081324901,233,412,4081324855,286,,4081324853,56,Center,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008855,412,44,2,45,50,b3vbyitzi3nrw9ehj1eoko219,0,28.2,78.4,2023-03-07T20:49:14.696Z,2023-03-09T19:26:58Z,4081324885,56,Back,4081324927,233,415,4081324887,285,,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008873,416,1,2,45,50,fvr504m6gaxsfmtx4fwm7iq1,1,75.2,19.4,2023-03-07T20:49:14.807Z,2023-03-09T22:55:36Z,4081324967,213,1.5,4084429265,388,,4081324961,140,75.5,4081324959,56,Center,4081324965,212,6.9,4084083087,3,,4081324963,141,29.5,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008879,417,1,2,45,51,fvr504m6gaxsfmtx4fwm7iq1,0,75.5,29.7,2023-03-07T20:49:15.909Z,2023-03-09T19:27:07Z,4081324991,56,Center,4081324997,212,16.7,4081324999,213,0.7,4084429475,178,,4081324995,141,45.4,4081324993,140,87.7,4081324989,168,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008867,413,52,2,45,53,b3vbyitzi3nrw9ehj1eoko219,1,10.5,58.5,2023-03-07T20:49:18.566Z,2023-03-09T19:27:12Z,4084429623,178,,4084083371,376,,,,,,,,,,,,,,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008907,414,1,2,45,54,b3vbyitzi3nrw9ehj1eoko219,1,10.5,58.5,2023-03-07T20:49:19.316Z,2023-03-09T19:27:17Z,4081325139,213,5.3,4081325137,212,29.8,4081325131,56,Back,4084429763,178,,4081325129,123,,4081325133,140,26.1,4081325135,141,21.9,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008951,415,1,2,45,59,b3vbyitzi3nrw9ehj1eoko219,1,29.3,10.3,2023-03-07T20:49:24.047Z,2023-03-09T19:27:22Z,4081325285,140,22.4,4081325291,213,2.3,4081325283,56,Back,4084429937,178,,4081325289,212,10.9,4081325287,141,22.2,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008981,416,1,2,46,2,b3vbyitzi3nrw9ehj1eoko219,1,29.5,21.5,2023-03-07T20:49:27.079Z,2023-03-09T19:27:52Z,4081325385,212,19.4,4081325377,155,,4081325379,56,Back,4081325383,141,17.3,4084430861,178,,4081325387,213,6.1,4081325381,140,47.8,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009015,417,1,2,46,7,b3vbyitzi3nrw9ehj1eoko219,1,58.9,24.3,2023-03-07T20:49:32.195Z,2023-03-09T19:28:05Z,4081325517,56,Center,4081325519,140,75.8,4081325523,212,17.7,4084431113,178,,4081325525,213,0.0,4081326039,210,13,4081325521,141,24.4,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2517009017,418,13,2,46,10,b3vbyitzi3nrw9ehj1eoko219,1,85.4,22.7,2023-03-07T20:49:35.180Z,2023-03-09T19:28:05Z,4081326079,230,98.5,4081325531,22,,4081326081,231,47.1,4081326069,55,417,4081325879,20,,4081326077,215,,4081326065,84,,4081326067,29,,43dtg3eg858i3agncnpq3p1wp,B. House,4084431271,178,,4081326073,102,4081325533,63,,42.7,,4081326075,103,4081325535,56,Center,,,,,,,,,16.7,,,,,,
2517009019,418,5,2,46,11,fvr504m6gaxsfmtx4fwm7iq1,1,-1.2,60.2,2023-03-07T20:49:36.044Z,2023-03-09T19:28:12Z,4081325545,56,Back,4081325581,233,419,4081325547,346,,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009027,419,5,2,46,11,b3vbyitzi3nrw9ehj1eoko219,0,101.2,39.8,2023-03-07T20:49:36.044Z,2023-03-09T19:28:12Z,4081325603,233,418,4081325573,346,,4081325571,56,Center,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009173,419,1,2,46,30,fvr504m6gaxsfmtx4fwm7iq1,1,5.3,59.7,2023-03-07T20:49:55.156Z,2023-03-09T19:28:18Z,4081326305,124,,4081326323,237,,4081326319,213,4.9,4081326317,212,21.0,4081326313,140,9.4,4081326315,141,29.5,4081326309,56,Back,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009213,420,1,2,46,32,fvr504m6gaxsfmtx4fwm7iq1,1,9.7,29.5,2023-03-07T20:49:57.437Z,2023-03-09T19:28:23Z,4081326447,213,1.7,4084431869,178,,4081326441,140,6.9,4081326443,141,55.8,4081326439,56,Back,4081326445,212,18.1,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009237,421,1,2,46,36,fvr504m6gaxsfmtx4fwm7iq1,1,5.4,56.7,2023-03-07T20:50:00.636Z,2023-03-09T19:28:26Z,4081326545,56,Back,4081326551,212,27.6,4081326549,141,16.4,4081326547,140,8.4,4084432045,178,,4081326553,213,4.8,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009251,422,1,2,46,39,fvr504m6gaxsfmtx4fwm7iq1,0,12.8,6.5,2023-03-07T20:50:04.177Z,2023-03-09T19:28:29Z,4081326631,213,0.0,4081326629,212,64.1,4084432161,178,,4081326627,141,9.7,4081326621,155,,4081326633,1,,4081326625,140,73.8,4081326623,56,Right,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009259,420,1,2,46,41,b3vbyitzi3nrw9ehj1eoko219,0,35.6,86.8,2023-03-07T20:50:06.596Z,2023-03-09T19:28:36Z,4081326651,141,80.6,4081326645,3,,4081326653,212,4.5,4081326655,213,5.1,4084432315,178,,4081326647,56,Back,4081326649,140,37.2,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009265,423,61,2,46,42,fvr504m6gaxsfmtx4fwm7iq1,1,71.5,15.6,2023-03-07T20:50:06.771Z,2023-03-09T19:28:50Z,4081326671,56,Right,4084432645,178,,,,,,,,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009291,421,5,2,46,45,b3vbyitzi3nrw9ehj1eoko219,1,26.8,101.8,2023-03-07T20:50:09.661Z,2023-03-09T19:28:57Z,4081326769,56,Back,4081326809,233,424,4081326771,347,,,,,,,,,,,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009283,424,5,2,46,45,fvr504m6gaxsfmtx4fwm7iq1,0,73.2,-1.8,2023-03-07T20:50:09.661Z,2023-03-09T19:28:57Z,4081326743,56,Right,4081326745,347,,4081326831,233,421,,,,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009391,422,1,2,46,55,b3vbyitzi3nrw9ehj1eoko219,0,28.7,100,2023-03-07T20:50:19.685Z,2023-03-09T19:29:03Z,4081327279,213,6.1,4081327277,212,35.5,4081327273,140,61.8,4081327275,141,91.2,4081327281,1,,4081327269,56,Left,4081327267,107,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009395,425,44,2,46,56,fvr504m6gaxsfmtx4fwm7iq1,1,38.4,12.3,2023-03-07T20:50:21.174Z,2023-03-09T22:55:36Z,4081327289,56,Back,4081327305,233,423,4081327291,285,,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009393,423,44,2,46,56,b3vbyitzi3nrw9ehj1eoko219,0,61.6,87.7,2023-03-07T20:50:21.175Z,2023-03-09T19:29:08Z,4081327285,56,Left,4081327323,233,425,4081327287,286,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009425,426,1,2,46,56,fvr504m6gaxsfmtx4fwm7iq1,1,41.7,11.4,2023-03-07T20:50:21.251Z,2023-03-09T22:55:36Z,4084433369,388,,4081327427,213,6.3,4081327411,140,61.7,4081327419,212,21.0,4081327415,141,10.8,4081327407,56,Right,4081327403,3,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517535103,869,61,2,46,57,fvr504m6gaxsfmtx4fwm7iq1,0,63.3,4.3,2023-03-07T20:50:22.500Z,2023-03-09T19:29:27Z,4084434007,388,,4084084559,56,Right,,,,,,,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009469,424,1,2,47,0,b3vbyitzi3nrw9ehj1eoko219,1,31.2,87.2,2023-03-07T20:50:25.028Z,2023-03-09T19:29:32Z,4081327539,212,26.0,4084434193,178,,4081327537,141,67.6,4081327541,213,3.7,4081327533,56,Back,4081327535,140,9.9,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009507,425,1,2,47,3,b3vbyitzi3nrw9ehj1eoko219,1,10.1,68.2,2023-03-07T20:50:28.234Z,2023-03-09T19:29:36Z,4081327715,1,,4081327713,213,5.3,4081327709,141,14.6,4081327707,140,33.3,4084434299,178,,4081327705,56,Back,4081327711,212,43.8,4081327703,155,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009545,426,1,2,47,5,b3vbyitzi3nrw9ehj1eoko219,1,33.3,14.6,2023-03-07T20:50:30.584Z,2023-03-09T19:29:45Z,4081327863,212,9.5,4081327865,213,0.2,4081327857,56,Back,4081327859,140,42.2,4081327861,141,17.0,4081327855,3,,4084434557,178,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009543,427,45,2,47,7,fvr504m6gaxsfmtx4fwm7iq1,0,54.8,80.6,2023-03-07T20:50:32.390Z,2023-03-09T19:30:08Z,4081328001,233,427,4081327849,285,,4081327847,56,Left,,,,,,,,,,,,,,,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009571,427,3,2,47,7,b3vbyitzi3nrw9ehj1eoko219,1,45.2,19.4,2023-03-07T20:50:32.390Z,2023-03-09T19:30:07Z,4081327991,233,427,4084084829,465,,4081327969,286,,4081327967,56,Back,4084435325,178,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517535211,822,3,2,47,11,b3vbyitzi3nrw9ehj1eoko219,0,67.5,22.5,2023-03-07T20:50:35.698Z,2023-03-09T20:08:19Z,4084085233,464,,4084085231,286,,4084085229,56,Center,4084085235,467,btlomqnhw2ft72iwg7xbaoh2i,4084435909,178,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009599,428,1,2,47,13,b3vbyitzi3nrw9ehj1eoko219,1,65.1,14.7,2023-03-07T20:50:38.069Z,2023-03-09T19:30:30Z,4084436073,178,,4081328115,141,7.9,4081328113,140,59.4,4081328119,213,3.8,4081328117,212,7.6,4081328111,56,Right,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009607,429,1,2,47,14,b3vbyitzi3nrw9ehj1eoko219,0,59.6,7.9,2023-03-07T20:50:39.072Z,2023-03-09T19:30:37Z,4081328159,236,,4081328165,286,,4081328139,56,Right,4081328141,140,61.3,4081328145,212,2.3,4084436369,178,,4081328143,141,10.0,4081328147,213,0.7,2sqsqi4h0d982a171bfuqnd91,E. Bishop,4081328161,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009595,428,74,2,47,14,fvr504m6gaxsfmtx4fwm7iq1,1,27.9,92.3,2023-03-07T20:50:39.167Z,2023-03-09T19:30:43Z,4081328085,285,,4081328081,56,Back,4081328171,233,429,4084436565,178,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
