id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,assist,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2504866961,84,1,1,11,21,jv3jh5m5t7qy5t37vwwmnj16,0,75.4,64.9,2023-02-06T12:58:55.168Z,2023-02-07T03:42:47Z,4017204979,56,Center,4017204983,141,51.5,4017204977,155,,4017204987,213,5.9,4017204981,140,97.4,4018269781,178,,4017204985,212,24.8,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504866963,104,52,1,11,22,ejm092fnt9zoxbpuklzd52ji8,1,1.8,50,2023-02-06T12:58:56.599Z,2023-02-07T03:42:54Z,4018269873,178,,4017455887,377,,,,,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504866979,105,1,1,11,31,ejm092fnt9zoxbpuklzd52ji8,1,8.8,46.4,2023-02-06T12:59:05.509Z,2023-02-07T03:43:01Z,4017205065,140,15.6,4018269961,178,,4017205061,123,,4017205071,213,6.3,4017205067,141,46.1,4017205063,56,Back,4017205069,212,7.1,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504866987,106,1,1,11,33,ejm092fnt9zoxbpuklzd52ji8,1,15.6,46.1,2023-02-06T12:59:07.418Z,2023-02-07T03:43:09Z,4017205101,140,36.9,4018270019,178,,4017205105,212,22.7,4017205099,56,Back,4017205103,141,40.4,4017205107,213,6.1,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504866995,107,1,1,11,35,ejm092fnt9zoxbpuklzd52ji8,1,36.9,40.4,2023-02-06T12:59:09.629Z,2023-02-07T03:43:14Z,4017205127,56,Back,4017205129,140,24.2,4017205133,212,13.9,4018270071,178,,4017205131,141,46.3,4017205135,213,2.8,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867007,108,1,1,11,38,ejm092fnt9zoxbpuklzd52ji8,1,24.2,46.3,2023-02-06T12:59:12.918Z,2023-02-07T03:43:19Z,4017205183,56,Back,4017205189,212,29.3,4018270123,178,,4017205187,141,87.7,4017205185,140,31.8,4017205191,213,1.3,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867011,109,1,1,11,42,ejm092fnt9zoxbpuklzd52ji8,1,32.9,90,2023-02-06T12:59:16.186Z,2023-02-07T03:43:31Z,4018270279,178,,4017205201,56,Center,4017205205,141,76.6,4017205207,212,29.2,4017205203,140,59.3,4017205209,213,6.0,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867021,110,1,1,11,43,ejm092fnt9zoxbpuklzd52ji8,1,59.3,76.6,2023-02-06T12:59:17.308Z,2023-02-07T03:43:43Z,4018270419,178,,4017205241,56,Back,4017205245,141,67.6,4017205243,140,30.5,4017205249,213,3.3,4017205247,212,30.9,,,,,,,1788amerrk9fg3f9qddyxz8x5,D. Politic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867027,111,1,1,11,45,ejm092fnt9zoxbpuklzd52ji8,1,31.3,67.5,2023-02-06T12:59:19.360Z,2023-02-07T03:43:51Z,4017205291,212,41.3,4017205295,1,,4017205285,56,Center,4018270503,178,,4017205287,140,64.9,4017205293,213,5.7,4017205283,157,,4017205289,141,36.0,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867043,113,4,1,11,48,ejm092fnt9zoxbpuklzd52ji8,1,62.3,30.4,2023-02-06T12:59:22.409Z,2023-02-07T03:45:13Z,4017205379,294,,4017205347,56,Center,4017205345,13,,4017205349,152,,4017207777,286,,4017207783,233,85,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867033,85,4,1,11,48,jv3jh5m5t7qy5t37vwwmnj16,0,37.7,69.6,2023-02-06T12:59:22.410Z,2023-02-07T03:45:13Z,4018271433,178,,4017205317,285,,4017205313,56,Back,4017205309,13,,4017205311,294,,4017205315,152,,4017207791,233,113,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867031,112,43,1,11,51,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-02-06T12:59:25.802Z,2023-02-06T16:03:02Z,4017205301,56,Center,4017458569,144,61,,,,,,,,,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867087,114,1,1,12,18,ejm092fnt9zoxbpuklzd52ji8,1,61.5,18.2,2023-02-06T12:59:52.429Z,2023-02-07T03:45:18Z,4017205607,140,71.1,4017205609,141,25.3,4017205613,213,0.4,4017207879,5,,4018271479,178,,4017205605,56,Center,4017207881,152,,4017205611,212,11.2,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867089,115,1,1,12,19,ejm092fnt9zoxbpuklzd52ji8,1,71.1,25.3,2023-02-06T12:59:53.370Z,2023-02-07T03:45:23Z,4017205627,212,10.1,4017205623,140,62.0,4017205629,213,3.5,4017205625,141,20.6,4018271543,178,,4017205621,56,Right,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867095,116,1,1,12,20,ejm092fnt9zoxbpuklzd52ji8,1,62,20.6,2023-02-06T12:59:54.760Z,2023-02-07T03:46:32Z,4017205651,56,Center,4017205655,141,32.5,4018271587,178,,4017205659,213,1.2,4017205653,140,65.2,4017205657,212,8.8,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867097,117,1,1,12,24,ejm092fnt9zoxbpuklzd52ji8,0,67.5,34.9,2023-02-06T12:59:58.422Z,2023-02-07T03:46:44Z,4017205669,140,73.1,4017205667,56,Center,4017205673,212,19.4,4017205671,141,62.1,4018271703,178,,4017205675,213,1.3,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867099,86,8,1,12,25,jv3jh5m5t7qy5t37vwwmnj16,1,30.4,41.6,2023-02-06T12:59:59.310Z,2023-02-07T03:46:49Z,4018272291,178,,4017205693,56,Back,4017458981,384,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867105,87,49,1,12,26,jv3jh5m5t7qy5t37vwwmnj16,1,35,46.9,2023-02-06T13:00:00.318Z,2023-02-07T03:47:00Z,,,,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867111,88,1,1,12,27,jv3jh5m5t7qy5t37vwwmnj16,1,34.6,45.6,2023-02-06T13:00:01.399Z,2023-02-07T09:14:50Z,4017206815,154,,4017205753,1,,4017205745,140,68.5,4017206817,23,,4017205743,56,Center,4017205749,212,35.8,4017206813,210,16,4017205747,141,40.6,93kxb8ch3auv9li22mh1aidey,L. Wing,4018272417,178,,,4017205751,213,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,1,,,,
2504867121,89,3,1,12,31,jv3jh5m5t7qy5t37vwwmnj16,1,81.3,41.4,2023-02-06T13:00:05.367Z,2023-02-07T03:47:36Z,4017205807,56,Center,4017205809,286,,4017205825,233,118,4018272673,178,,4017459277,465,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867113,118,45,1,12,31,ejm092fnt9zoxbpuklzd52ji8,0,18.7,58.6,2023-02-06T13:00:05.367Z,2023-02-07T03:47:37Z,4017205759,56,Back,4017205829,233,89,4017205761,285,,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867123,90,16,1,12,33,jv3jh5m5t7qy5t37vwwmnj16,1,86.8,48,2023-02-06T13:00:07.728Z,2023-02-07T09:14:50Z,4017206419,20,,4017206831,103,1.3,4018272845,178,,4017206429,375,12:32.727,4017206839,230,93.7,4017205817,56,Center,4017206825,55,88,4017205815,17,,99uiqjteov3qby19bs8kozill,B. Hanlan,4017206823,154,,,4017205819,254,4017460219,395,92.4,4017206821,29,,4017460221,396,4017206819,76,,,4017206841,231,49.1,4017206829,102,49.6,53.4,4017206413,23,,4017206835,89,4017206833,214,4017206837,136,,,,4017206425,374,2023-02-06 13:00:06.759,
2504867279,119,43,1,13,20,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-02-06T13:00:54.206Z,2023-02-06T13:01:07Z,4017206697,155,0,4017206709,279,G,4017206703,141,50.1,4017206707,213,3.1,4017206699,56,Center,4017206701,140,50.2,4017206781,144,1,4017206705,212,0,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867299,120,1,1,13,33,ejm092fnt9zoxbpuklzd52ji8,1,49.9,50.4,2023-02-06T13:01:07.199Z,2023-02-07T03:49:09Z,4017206849,141,50.1,4017206855,213,3.2,4017206847,140,29.5,4017206851,212,21.4,4017206857,279,G,4017206845,56,Back,4018273507,178,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867303,121,1,1,13,34,ejm092fnt9zoxbpuklzd52ji8,1,29.5,50.1,2023-02-06T13:01:08.330Z,2023-02-07T03:49:15Z,4017206895,213,5.4,4017206891,141,46.1,4017207149,156,,4018273579,178,,4017206887,56,Back,4017206893,212,3.5,4017206889,140,31.6,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867315,122,1,1,13,35,ejm092fnt9zoxbpuklzd52ji8,1,32.2,49.7,2023-02-06T13:01:09.902Z,2023-02-07T03:49:21Z,4017206965,141,97.2,4017206971,1,,4017206961,56,Left,4017206963,140,80.9,4017206969,213,0.6,4017206967,212,60.5,4017206959,157,,4018273661,178,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867317,123,44,1,13,39,ejm092fnt9zoxbpuklzd52ji8,1,77.8,95.5,2023-02-06T13:01:13.172Z,2023-02-07T08:58:59Z,4017206979,286,,4017206977,56,Left,4017206985,233,91,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867319,91,44,1,13,39,jv3jh5m5t7qy5t37vwwmnj16,0,22.2,4.5,2023-02-06T13:01:13.173Z,2023-02-07T03:49:27Z,4017206983,285,,4017206993,233,123,4017206981,56,Back,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867331,124,1,1,13,39,ejm092fnt9zoxbpuklzd52ji8,1,81.1,97.2,2023-02-06T13:01:13.187Z,2023-02-07T08:59:00Z,4017207031,168,,4017207041,213,6.0,4017207029,3,,4017207039,212,10.0,4017207035,140,90.3,4017207033,56,Left,4017207037,141,93.6,4018273781,388,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505081747,779,83,1,13,42,jv3jh5m5t7qy5t37vwwmnj16,1,13.8,7.8,2023-02-06T13:01:16.569Z,2023-02-07T05:42:15Z,4018343921,399,83307,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867333,125,61,1,13,42,ejm092fnt9zoxbpuklzd52ji8,0,90.8,94.7,2023-02-06T13:01:16.649Z,2023-02-07T03:49:41Z,4018273873,178,,4017207045,56,Left,,,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867369,92,5,1,13,43,jv3jh5m5t7qy5t37vwwmnj16,1,9.1,-1.2,2023-02-06T13:01:17.310Z,2023-02-07T03:49:49Z,4017207233,347,,4017207251,233,126,4017207231,56,Back,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867343,126,5,1,13,43,ejm092fnt9zoxbpuklzd52ji8,0,90.9,101.2,2023-02-06T13:01:17.310Z,2023-02-07T03:49:50Z,4017207093,56,Left,4017207255,233,92,4017207095,347,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867377,93,1,1,14,4,jv3jh5m5t7qy5t37vwwmnj16,0,9.9,0,2023-02-06T13:01:38.710Z,2023-02-07T03:49:59Z,4017207295,213,0.1,4017207285,107,,4017207291,141,3.5,4017207293,212,32.0,4017207289,140,40.2,4017207297,1,,4017207287,56,Back,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867383,127,44,1,14,6,ejm092fnt9zoxbpuklzd52ji8,1,61.2,95.2,2023-02-06T13:01:40.438Z,2023-02-07T08:59:00Z,4017207317,56,Left,4017207319,286,,4017207325,233,94,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867381,94,44,1,14,6,jv3jh5m5t7qy5t37vwwmnj16,0,38.8,4.8,2023-02-06T13:01:40.439Z,2023-02-07T03:50:05Z,4017207315,285,,4017207345,233,127,4017207313,56,Back,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867385,128,61,1,14,6,ejm092fnt9zoxbpuklzd52ji8,1,62.6,93.8,2023-02-06T13:01:40.510Z,2023-02-07T08:59:00Z,4018274263,388,,4017207321,56,Left,4018274261,15,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867391,129,1,1,14,7,ejm092fnt9zoxbpuklzd52ji8,0,54.3,87.7,2023-02-06T13:01:41.439Z,2023-02-07T03:50:27Z,4017207353,157,,4017207359,141,80.8,4017207357,140,63.9,4017207363,213,5.8,4017207365,1,,4017207355,56,Left,4018274317,178,,4017207361,212,11.1,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867395,95,44,1,14,10,jv3jh5m5t7qy5t37vwwmnj16,1,36.7,17.2,2023-02-06T13:01:44.045Z,2023-02-07T08:59:01Z,4017207375,285,,4017207379,233,130,4017207373,56,Back,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867393,130,44,1,14,10,ejm092fnt9zoxbpuklzd52ji8,0,63.3,82.8,2023-02-06T13:01:44.046Z,2023-02-07T03:51:21Z,4017207369,56,Left,4017207419,233,95,4017207371,286,,,,,,,,,,,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867403,96,1,1,14,10,jv3jh5m5t7qy5t37vwwmnj16,0,37.3,15.2,2023-02-06T13:01:44.073Z,2023-02-07T08:59:01Z,4017207405,141,21.5,4017207399,3,,4017207401,56,Back,4017207407,212,4.3,4018274837,388,,4017207403,140,37.5,4017207409,213,1.5,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867405,131,49,1,14,11,ejm092fnt9zoxbpuklzd52ji8,1,61.7,73,2023-02-06T13:01:45.469Z,2023-02-07T03:51:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867409,132,1,1,14,12,ejm092fnt9zoxbpuklzd52ji8,1,62.3,73,2023-02-06T13:01:46.069Z,2023-02-07T03:51:46Z,4017207435,140,55.2,4017207441,213,3.2,4017207439,212,7.5,4017207433,56,Center,4018275009,178,,4017207437,141,72.7,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867413,133,1,1,14,12,ejm092fnt9zoxbpuklzd52ji8,0,55.2,73,2023-02-06T13:01:46.844Z,2023-02-07T03:51:56Z,4017207455,140,80.8,4017207457,141,91.8,4017207453,56,Left,4017207459,212,29.8,4018275115,178,,4017207451,155,,4017207461,213,0.4,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867411,97,61,1,14,15,jv3jh5m5t7qy5t37vwwmnj16,0,30.5,10.3,2023-02-06T13:01:49.079Z,2023-02-07T03:52:14Z,4017207449,56,Back,4018275363,388,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867423,134,1,1,14,16,ejm092fnt9zoxbpuklzd52ji8,1,83.6,97.4,2023-02-06T13:01:50.879Z,2023-02-07T03:52:21Z,4017207529,56,Left,4018275439,178,,4017207533,141,89.1,4017207537,213,4.6,4017207531,140,83.1,4017207535,212,5.7,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867425,135,50,1,14,20,ejm092fnt9zoxbpuklzd52ji8,1,93.2,74.7,2023-02-06T13:01:54.369Z,2023-02-07T03:52:33Z,4017207543,286,,4017207567,233,98,4017207541,56,Center,,,,,,,,,,,,,,,,1788amerrk9fg3f9qddyxz8x5,D. Politic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867431,98,7,1,14,20,jv3jh5m5t7qy5t37vwwmnj16,1,6.8,25.3,2023-02-06T13:01:54.759Z,2023-02-07T03:52:48Z,4017207561,285,,4017461241,385,,4017207557,167,,4017207563,233,135,4017207559,56,Back,4018275749,178,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867435,99,6,1,14,21,jv3jh5m5t7qy5t37vwwmnj16,0,3.8,28,2023-02-06T13:01:55.880Z,2023-02-07T03:52:52Z,4017207577,73,,4017207583,233,136,4017207575,56,Back,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867429,136,6,1,14,21,ejm092fnt9zoxbpuklzd52ji8,1,96.2,72,2023-02-06T13:01:55.880Z,2023-02-07T03:52:53Z,4017207555,73,,4017207553,56,Center,4017207579,233,99,,,,,,,,,,,,,,,,1788amerrk9fg3f9qddyxz8x5,D. Politic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867513,137,1,1,14,48,ejm092fnt9zoxbpuklzd52ji8,0,99.5,99.5,2023-02-06T13:02:22.855Z,2023-02-07T03:52:59Z,4018275867,178,,4017208059,141,47.9,4017208051,155,,4017461537,72,,4017208061,212,36.1,4017208047,2,,4017208063,213,4.5,4017208057,140,91.4,5ozfcga88glwzazkg65ahwa8l,M. Benning,4017208053,224,,,4017208049,6,4017208055,56,Center,4017208065,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867527,100,44,1,14,50,jv3jh5m5t7qy5t37vwwmnj16,1,9.6,49,2023-02-06T13:02:24.626Z,2023-02-07T08:59:01Z,4017208119,285,,4017208487,233,139,4017208117,56,Back,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867553,139,44,1,14,50,ejm092fnt9zoxbpuklzd52ji8,0,90.4,51,2023-02-06T13:02:24.627Z,2023-02-07T03:53:09Z,4017208243,286,,4017208511,233,100,4017208241,56,Center,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867533,101,12,1,14,50,jv3jh5m5t7qy5t37vwwmnj16,1,9.1,42.2,2023-02-06T13:02:24.669Z,2023-02-07T08:59:02Z,4017208153,15,,4017208145,140,22.6,4017208143,56,Back,4017208149,212,14.5,4018275985,388,,4017208147,141,46.9,4017208151,213,0.2,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867543,138,1,1,14,52,ejm092fnt9zoxbpuklzd52ji8,1,81.7,51.8,2023-02-06T13:02:26.260Z,2023-02-07T03:53:21Z,4017208203,212,20.0,4017208201,141,24.1,4017208205,213,4.4,4017208197,56,Center,4018276033,178,,4017208199,140,75.3,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867569,140,1,1,14,57,ejm092fnt9zoxbpuklzd52ji8,1,75.8,8.5,2023-02-06T13:02:31.668Z,2023-02-07T03:53:26Z,4017208299,56,Right,4017208303,141,9.1,4017208307,213,0.0,4017208305,212,13.2,4018276093,178,,4017208301,140,88.4,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867575,141,1,1,15,0,ejm092fnt9zoxbpuklzd52ji8,0,97.2,16.9,2023-02-06T13:02:34.381Z,2023-02-07T03:56:23Z,4017208353,286,,4017461971,20,,4017208329,56,Right,4018277665,178,,4017208349,233,102,4017461969,224,,4017208331,140,97.6,4017208333,141,20.4,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,4017208337,213,,1.4,4017208327,155,4017208347,236,,4017208335,212,2.4,4017208325,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867577,102,12,1,15,0,jv3jh5m5t7qy5t37vwwmnj16,1,2.7,72,2023-02-06T13:02:34.408Z,2023-02-07T04:48:00Z,4018277725,178,,4017208355,233,141,4017208339,185,,4017208341,56,Back,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867583,103,6,1,15,0,jv3jh5m5t7qy5t37vwwmnj16,0,0.8,78,2023-02-06T13:02:34.759Z,2023-02-07T03:56:41Z,4017208363,56,Back,4017208407,233,142,4017208365,73,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867587,142,6,1,15,0,ejm092fnt9zoxbpuklzd52ji8,1,99.2,22,2023-02-06T13:02:34.759Z,2023-02-07T03:56:41Z,4017208381,75,,4017208379,56,Center,4017208383,233,103,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867635,143,1,1,15,25,ejm092fnt9zoxbpuklzd52ji8,1,99.5,0.5,2023-02-06T13:02:59.599Z,2023-02-07T04:51:38Z,4017208755,56,Center,4017208749,6,,4017462091,20,,4017208757,140,87.0,4017208763,213,2.1,4017208761,212,26.1,4017209595,210,15,4018277873,178,,6ln898p7stih8l7ikzloet0b9,D. Worrall,4017208759,141,1,33.7,4017209597,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504867637,144,15,1,15,26,ejm092fnt9zoxbpuklzd52ji8,1,88.2,35.9,2023-02-06T13:03:00.964Z,2023-02-07T03:56:49Z,4017209599,114,,4018277915,178,,4017209607,55,143,4017208771,63,,4017209603,29,,4017209613,103,19,4017209623,230,98.8,4017209605,154,,1788amerrk9fg3f9qddyxz8x5,D. Politic,4017209615,328,,,4017209459,82,4017209625,231,46.4,4017209455,20,,4017209619,146,4017209465,233,,104,4017209621,147,44.8,4017209453,25,94.0,,4017209601,76,,4017209611,102,4017208773,56,,,,54.1,,,,,Center
2504867647,104,10,1,15,27,jv3jh5m5t7qy5t37vwwmnj16,1,9.1,49.1,2023-02-06T13:03:01.938Z,2023-02-07T03:57:20Z,4017208803,94,,4017208805,56,Back,4018278199,178,,4017209473,233,144,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
