id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,assist,qualifier/18/value
2493239925,16,43,1,1,33,dmz37633qbsvl7gncq5s51yjw,1,0,0,2022-12-26T15:04:04.712Z,2022-12-27T09:44:49Z,3956116525,56,Center,3956116577,233,18,3956116527,286,0,3957576981,144,44,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239913,20,49,1,1,33,82kapkjwonlv9j1ui0ytv5sii,1,38,54.6,2022-12-26T15:04:05.273Z,2022-12-27T21:10:34Z,,,,,,,,,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239949,21,1,1,1,36,82kapkjwonlv9j1ui0ytv5sii,0,38.4,59.9,2022-12-26T15:04:07.621Z,2022-12-27T21:10:39Z,3956116713,141,84.8,3956116717,213,0.5,3956116719,1,,3958053829,178,,3956116715,212,34.3,3956116711,140,66.8,3956116709,56,Left,3956116707,155,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240105,17,12,1,1,38,dmz37633qbsvl7gncq5s51yjw,1,32.5,16.3,2022-12-26T15:04:09.933Z,2022-12-27T21:11:31Z,3956117555,140,14.7,3956117561,213,3.7,3958054215,388,,3956117553,56,Back,3956117557,141,0.0,3956117599,167,,3956117559,212,22.0,,,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240111,18,5,1,1,42,dmz37633qbsvl7gncq5s51yjw,0,14.7,-1.4,2022-12-26T15:04:14.020Z,2022-12-27T21:11:44Z,3956117583,347,,3956117581,56,Back,3956123107,233,22,,,,,,,,,,,,,,,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241183,22,5,1,1,42,82kapkjwonlv9j1ui0ytv5sii,1,85.3,101.4,2022-12-26T15:04:14.020Z,2022-12-27T21:11:44Z,3956123059,347,,3956123057,56,Left,3956123083,233,18,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241253,23,1,1,2,32,82kapkjwonlv9j1ui0ytv5sii,0,88.1,100,2022-12-26T15:05:03.919Z,2022-12-27T21:11:53Z,3956123351,141,67.6,3956123355,213,4.7,3956123345,107,,3956123347,56,Center,3956123349,140,88.9,3956123353,212,23.2,3956123357,1,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241297,19,43,1,2,34,dmz37633qbsvl7gncq5s51yjw,1,0,0,2022-12-26T15:05:05.805Z,2022-12-27T09:46:11Z,3956123565,56,Back,3956123567,285,0,3957577821,144,44,,,,,,,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241261,24,43,1,2,34,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2022-12-26T15:05:05.806Z,2022-12-27T09:46:08Z,3956123659,233,19,3956123401,56,Center,3957577791,144,44,3956123403,286,0,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241357,20,61,1,2,34,dmz37633qbsvl7gncq5s51yjw,1,9.7,38.6,2022-12-26T15:05:05.996Z,2022-12-27T21:12:04Z,3958054457,15,,3956123889,56,Back,3958054459,388,,,,,,,,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513525,670,12,1,2,35,dmz37633qbsvl7gncq5s51yjw,1,10.2,38.9,2022-12-26T15:05:06.765Z,2022-12-27T21:12:15Z,3957579007,141,39.5,3957579009,212,14.0,3958054543,178,,3957579003,56,Back,3957579011,213,0.0,3957579005,140,23.5,,,,,,,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241367,21,43,1,2,35,dmz37633qbsvl7gncq5s51yjw,1,0,0,2022-12-26T15:05:07.287Z,2022-12-27T09:47:24Z,3956164093,56,Back,3957578571,144,61,,,,,,,,,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241341,25,1,1,2,37,82kapkjwonlv9j1ui0ytv5sii,0,74.5,61.5,2022-12-26T15:05:08.649Z,2022-12-27T21:12:30Z,3958054741,178,,3956129017,233,23,3956123799,212,3.4,3956123793,140,76.9,3956123789,56,Center,3956123803,213,0.7,3956129015,236,,3956123795,141,64.8,bydla0otire1a58193o1buqjt,J. Shipley,3956129025,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241463,23,74,1,2,37,dmz37633qbsvl7gncq5s51yjw,1,19.4,26.5,2022-12-26T15:05:08.810Z,2022-12-27T21:12:36Z,3956129029,233,25,3956124493,285,,3958054815,178,,3956124491,56,Back,,,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241387,22,43,1,2,39,dmz37633qbsvl7gncq5s51yjw,1,0,0,2022-12-26T15:05:10.551Z,2022-12-26T15:05:20Z,3956125293,144,1,3956124051,213,0.3,3956124045,140,20.6,3956124049,212,5.6,3956124047,141,27.0,3956124043,56,Back,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241487,26,13,1,2,39,82kapkjwonlv9j1ui0ytv5sii,1,63.7,60.8,2022-12-26T15:05:10.950Z,2022-12-27T21:12:42Z,3956168935,458,,3956133723,20,,3956134737,231,50.7,3956130159,19,,3958054873,178,,3956134711,81,,3956130157,22,,3956134733,328,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,3956124629,56,3956134729,103,91.7,Center,3956134727,102,36.6,3956134731,215,3956134735,230,98.9,,,,,,,,,,,,,,,,,,,,,
2493241727,24,5,1,2,42,dmz37633qbsvl7gncq5s51yjw,1,-0.8,47.2,2022-12-26T15:05:13.382Z,2022-12-27T21:12:58Z,3956125941,346,,3956125939,56,Back,3956128709,233,27,,,,,,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241501,27,5,1,2,42,82kapkjwonlv9j1ui0ytv5sii,0,100.8,52.8,2022-12-26T15:05:13.382Z,2022-12-27T21:12:58Z,3956124697,56,Center,3956124699,346,,3956128745,233,24,,,,,,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493242171,25,1,1,3,6,dmz37633qbsvl7gncq5s51yjw,1,4.6,38.8,2022-12-26T15:05:37.398Z,2022-12-27T21:13:05Z,3956128281,124,,3956128285,140,62.4,3956128295,1,,3956128303,74,,3956128283,56,Right,3956128291,213,5.9,3956128289,212,64.5,3956128287,141,6.5,886i2kpcsn38tt7wqios1ip5,W. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493242225,28,4,1,3,9,82kapkjwonlv9j1ui0ytv5sii,1,29.4,97.8,2022-12-26T15:05:40.576Z,2022-12-27T21:13:16Z,3956128597,56,Back,3956132123,233,26,3956132083,13,,3956132089,285,,3956150179,294,,3956132085,152,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493242185,26,4,1,3,9,dmz37633qbsvl7gncq5s51yjw,0,70.6,2.2,2022-12-26T15:05:40.577Z,2022-12-27T21:13:16Z,3956128385,56,Right,3956128381,13,,3956132159,286,,3958055283,178,,3956128383,294,,3956128387,152,,3956132155,233,28,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243065,29,1,1,3,44,82kapkjwonlv9j1ui0ytv5sii,0,34.3,88.4,2022-12-26T15:06:15.420Z,2022-12-27T21:13:20Z,3956132681,141,88.2,3956132685,212,50.0,3956132671,155,,3956132675,152,,3956132679,140,81.9,3956132677,56,Left,3956132689,1,,3958055353,178,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,3956132687,213,3956132669,5,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513859,671,49,1,3,47,dmz37633qbsvl7gncq5s51yjw,1,18.1,11.5,2022-12-26T15:06:19.135Z,2022-12-27T21:13:33Z,,,,,,,,,,,,,,,,,,,,,,,,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493243127,27,1,1,3,47,dmz37633qbsvl7gncq5s51yjw,0,18,10.4,2022-12-26T15:06:19.218Z,2022-12-27T21:13:38Z,3956133031,141,0.0,3956133035,213,6.0,3956133029,140,47.1,3956133027,56,Back,3956133025,157,,3958055535,178,,3956133033,212,31.6,3956133037,1,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
