id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,assist,qualifier/19/id,qualifier/19/qualifierId
2475455323,174,1,1,21,35,8mbtyq0has0uu0565fm9t5cdo,1,45,20.6,2022-10-22T14:21:47.320Z,2022-10-25T06:46:49Z,3862346783,141,39.8,3862346781,140,29.3,3871010057,178,,3862346779,56,Back,3862346773,5,,3862346777,152,,3862346785,212,21.0,3862346787,213,2.5,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475455461,175,1,1,21,37,8mbtyq0has0uu0565fm9t5cdo,1,29.3,39.8,2022-10-22T14:21:49.721Z,2022-10-25T06:46:53Z,3862347595,56,Back,3871010115,178,,3862347603,212,27.0,3862347601,141,79.4,3862347605,213,1.7,3862347599,140,27.2,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475455559,176,1,1,21,41,8mbtyq0has0uu0565fm9t5cdo,1,29.7,84.7,2022-10-22T14:21:53.762Z,2022-10-25T06:46:57Z,3862348179,212,15.9,3862348171,140,42.4,3862348181,213,0.6,3862348167,56,Back,3871010151,178,,3862348175,141,97.4,,,,,,,5kdcg5tlzqdsmqdvyvxf49rrp,A. Mariappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475455609,177,1,1,21,45,8mbtyq0has0uu0565fm9t5cdo,1,42.1,92.6,2022-10-22T14:21:57.501Z,2022-10-25T06:47:03Z,3862348465,141,96.6,3862348467,212,13.8,3862348463,140,55.0,3862348461,56,Left,3862348469,213,0.2,3871010235,178,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475455641,178,1,1,21,47,8mbtyq0has0uu0565fm9t5cdo,1,44.7,96,2022-10-22T14:21:59.357Z,2022-10-25T06:47:07Z,3871010275,178,,3862348641,56,Back,3862348649,213,3.1,3862348643,140,28.6,3862348647,212,16.9,3862348645,141,96.3,,,,,,,7mcxkeo8701m9cs3hfy6towrt,D. Keillor-Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475455735,179,1,1,21,47,8mbtyq0has0uu0565fm9t5cdo,1,28.6,96.3,2022-10-22T14:22:00.179Z,2022-10-25T06:47:16Z,3862349199,213,6.0,3862349193,140,66.0,3862349189,56,Left,3862349201,1,,3871010395,178,,3862349185,155,,3862349195,141,80.5,3862349197,212,40.7,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475455779,180,1,1,21,50,8mbtyq0has0uu0565fm9t5cdo,1,66,80.5,2022-10-22T14:22:02.646Z,2022-10-25T06:47:24Z,3862349503,141,75.9,3862349501,140,59.5,3871010521,21,,3871010519,178,,3862349499,56,Center,3869647031,156,,3862349505,212,7.5,3862349507,213,3.6,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475455913,181,1,1,21,52,8mbtyq0has0uu0565fm9t5cdo,1,61.4,72.9,2022-10-22T14:22:05.165Z,2022-10-25T06:47:32Z,3862350277,141,87.5,3862350275,140,91.7,3862350287,1,,3862350283,213,0.3,3871010639,178,,3862350271,155,,3862350279,212,33.3,3862350273,56,Left,7mcxkeo8701m9cs3hfy6towrt,D. Keillor-Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475455989,182,1,1,21,57,8mbtyq0has0uu0565fm9t5cdo,0,92.7,87.8,2022-10-22T14:22:09.783Z,2022-10-25T06:47:39Z,3862350695,56,Center,3871010733,178,,3862350697,140,92.5,3862350693,155,,3862350699,141,44.5,3862350691,2,,3869647319,72,,3862350707,213,4.7,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,3862350703,212,3869647317,224,,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475456113,137,12,1,21,59,fvr504m6gaxsfmtx4fwm7iq1,1,6.3,53.4,2022-10-22T14:22:11.278Z,2022-10-25T06:47:46Z,3862351387,140,15.7,3862351395,213,0.9,3862351385,56,Back,3862351451,15,,3871010885,388,,3862351389,141,73.2,3862351391,212,16.7,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475456057,183,1,1,21,59,8mbtyq0has0uu0565fm9t5cdo,1,84.9,30.1,2022-10-22T14:22:11.997Z,2022-10-25T06:47:53Z,3862351075,141,23.7,3862351065,56,Center,3862351079,212,11.8,3871011029,178,,3862351069,140,74.5,3862351083,213,3.5,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475456177,184,1,1,22,2,8mbtyq0has0uu0565fm9t5cdo,1,74.5,23.7,2022-10-22T14:22:14.350Z,2022-10-25T06:48:03Z,3862351813,140,88.4,3862351819,213,5.8,3862351811,56,Right,3862351815,141,12.6,3862351817,212,16.4,3871011227,178,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475456245,185,1,1,22,5,8mbtyq0has0uu0565fm9t5cdo,0,85.8,10.6,2022-10-22T14:22:17.965Z,2022-10-25T06:48:07Z,3862352181,140,86.3,3862352189,213,1.5,3862352183,141,18.2,3869647701,72,,3869647699,223,,3862352173,155,,3862352171,2,,3862352185,212,5.2,8wnv741y7ghjolf8g5c7psru1,J. Powell,3862352177,56,3871011295,178,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476839713,691,61,1,22,5,fvr504m6gaxsfmtx4fwm7iq1,1,14.9,86.4,2022-10-22T14:22:18.173Z,2022-10-25T06:48:22Z,3869647745,56,Back,3871011573,178,,3871011571,21,,,,,,,,,,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475456443,138,12,1,22,7,fvr504m6gaxsfmtx4fwm7iq1,1,8.1,56.3,2022-10-22T14:22:19.207Z,2022-10-25T06:48:30Z,3862353295,213,1.5,3871011771,388,,3862353287,56,Back,3862353289,140,9.0,3862353291,141,81.8,3862353293,212,17.4,3869647927,15,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475456611,142,49,1,22,8,fvr504m6gaxsfmtx4fwm7iq1,1,15.1,80.4,2022-10-22T14:22:20.382Z,2022-10-25T06:48:39Z,,,,,,,,,,,,,,,,,,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475456457,139,1,1,22,8,fvr504m6gaxsfmtx4fwm7iq1,0,9,81.8,2022-10-22T14:22:20.437Z,2022-10-25T06:48:44Z,3862353367,157,,3871012071,178,,3862353375,212,22.8,3862353377,213,5.9,3862353379,1,,3862353371,140,28.8,3862353373,141,68.2,3862353369,56,Back,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475456415,186,44,1,22,10,8mbtyq0has0uu0565fm9t5cdo,1,74,33.8,2022-10-22T14:22:22.609Z,2022-10-25T09:57:07Z,3862353181,286,,3862353179,56,Center,3862353749,233,140,,,,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475456503,140,44,1,22,10,fvr504m6gaxsfmtx4fwm7iq1,0,26,66.2,2022-10-22T14:22:22.610Z,2022-10-25T06:48:49Z,3862353637,285,,3862353635,56,Back,3862353835,233,186,,,,,,,,,,,,,,,,1nvaqc5633cmmgqu2bpvly5ex,C. Norton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475456451,187,1,1,22,10,8mbtyq0has0uu0565fm9t5cdo,1,64.7,30.7,2022-10-22T14:22:22.682Z,2022-10-25T09:57:07Z,3871012293,388,,3862353325,141,43.1,3862353327,212,10.7,3862353319,3,,3862353321,56,Center,3862353329,213,0.9,3862353323,140,70.9,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475456463,188,44,1,22,12,8mbtyq0has0uu0565fm9t5cdo,1,73.6,42,2022-10-22T14:22:24.674Z,2022-10-25T09:57:08Z,3862366241,233,153,3862353403,286,,3862353401,56,Center,,,,,,,,,,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475458513,153,44,1,22,12,fvr504m6gaxsfmtx4fwm7iq1,0,26.4,58,2022-10-22T14:22:24.675Z,2022-10-25T06:49:00Z,3862364641,285,,3862366245,233,188,3862364639,56,Back,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475456497,189,1,1,22,12,8mbtyq0has0uu0565fm9t5cdo,1,70.9,43.1,2022-10-22T14:22:24.709Z,2022-10-25T09:57:08Z,3862353605,213,1.2,3862353601,141,55.8,3862353603,212,9.2,3862353599,140,73.8,3871012459,388,,3862353595,3,,3862353597,56,Center,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475456511,190,61,1,22,13,8mbtyq0has0uu0565fm9t5cdo,0,73.8,55.8,2022-10-22T14:22:25.712Z,2022-10-25T06:49:18Z,3871012755,178,,3862353661,56,Center,,,,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475456595,141,1,1,22,14,fvr504m6gaxsfmtx4fwm7iq1,1,22.3,52.1,2022-10-22T14:22:26.864Z,2022-10-25T06:49:24Z,3862354215,140,20.0,3871012875,178,,3862354217,141,27.9,3862354221,213,4.6,3862354219,212,16.6,3862354213,56,Back,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475456861,143,1,1,22,17,fvr504m6gaxsfmtx4fwm7iq1,1,19.6,29.2,2022-10-22T14:22:29.649Z,2022-10-25T06:49:27Z,3871012973,178,,3862355701,213,0.3,3862355699,212,27.8,3862355693,56,Back,3862355697,141,40.3,3862355695,140,45.1,3869648295,155,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475456913,144,1,1,22,25,fvr504m6gaxsfmtx4fwm7iq1,1,62.2,8.2,2022-10-22T14:22:37.963Z,2022-10-25T06:49:40Z,3862355967,213,6.1,3871013241,178,,3862355965,212,4.2,3862355963,141,7.0,3862355961,140,66.1,3862355959,56,Right,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475457087,145,1,1,22,27,fvr504m6gaxsfmtx4fwm7iq1,0,66.1,7,2022-10-22T14:22:39.640Z,2022-10-25T06:49:46Z,3871013405,178,,3862356999,141,12.6,3862357003,213,0.3,3862357001,212,15.3,3862356995,56,Right,3862356997,140,80.2,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475457031,191,8,1,22,29,8mbtyq0has0uu0565fm9t5cdo,1,10.4,84.1,2022-10-22T14:22:41.200Z,2022-10-25T06:50:04Z,3869648453,383,,3862356671,56,Back,3871013731,178,,,,,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475457209,146,1,1,22,32,fvr504m6gaxsfmtx4fwm7iq1,1,77.9,6.2,2022-10-22T14:22:45.145Z,2022-10-25T06:50:10Z,3871013875,178,,3862357629,141,9.1,3862357621,56,Right,3862357631,212,13.7,3862357625,140,65.0,3862357635,213,3.0,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475457353,147,1,1,22,34,fvr504m6gaxsfmtx4fwm7iq1,1,65,9.1,2022-10-22T14:22:46.704Z,2022-10-25T06:50:14Z,3871013973,178,,3862358283,56,Center,3862358289,212,12.6,3862358291,213,2.2,3862358287,141,24.3,3862358285,140,58.2,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475457415,148,1,1,22,37,fvr504m6gaxsfmtx4fwm7iq1,1,65.7,12.4,2022-10-22T14:22:49.567Z,2022-10-25T06:50:23Z,3862358659,212,6.1,3862358653,56,Right,3862358661,213,5.0,3862358655,140,67.5,3871014163,178,,3862358657,141,3.8,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475457493,149,1,1,22,38,fvr504m6gaxsfmtx4fwm7iq1,1,68.1,3.6,2022-10-22T14:22:51.147Z,2022-10-25T06:50:31Z,3862359107,213,3.1,3862359099,56,Right,3862359105,212,12.9,3871014309,178,,3862359103,141,4.8,3862359101,140,55.8,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475457721,150,1,1,22,40,fvr504m6gaxsfmtx4fwm7iq1,1,64.2,14.9,2022-10-22T14:22:53.107Z,2022-10-25T06:50:36Z,3862360311,212,23.8,3862360313,213,2.0,3862360307,140,54.6,3871014415,178,,3862360305,56,Center,3862360309,141,46.6,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475457873,151,1,1,22,45,fvr504m6gaxsfmtx4fwm7iq1,0,52,54.9,2022-10-22T14:22:57.302Z,2022-10-25T06:50:42Z,3862361097,213,5.7,3862361087,155,,3862361095,212,60.6,3871014487,178,,3862361089,56,Right,3862361091,140,100.0,3862361099,1,,3862361093,141,7.9,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475457881,152,5,1,22,49,fvr504m6gaxsfmtx4fwm7iq1,0,101.2,7.4,2022-10-22T14:23:02.183Z,2022-10-25T06:50:45Z,3862361129,346,,3862361415,233,192,3862361127,56,Right,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475457907,192,5,1,22,49,8mbtyq0has0uu0565fm9t5cdo,1,-1.2,92.6,2022-10-22T14:23:02.183Z,2022-10-25T06:50:45Z,3862361269,56,Back,3862361345,233,152,3862361273,346,,,,,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475458615,193,1,1,23,6,8mbtyq0has0uu0565fm9t5cdo,1,3.9,57.2,2022-10-22T14:23:18.469Z,2022-10-25T06:50:51Z,3862365307,56,Back,3862365311,141,69.0,3862365319,237,,3862365313,212,11.2,3862365305,124,,3862365315,213,0.8,3862365309,140,11.4,,,,3yamg9wboimwxyklpekdxgxxx,B. Garratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475458637,194,1,1,23,9,8mbtyq0has0uu0565fm9t5cdo,1,12.7,63.9,2022-10-22T14:23:21.740Z,2022-10-25T06:51:00Z,3862365413,141,40.4,3862365419,213,5.2,3862365407,56,Back,3862365415,212,18.1,3871014887,178,,3862365409,140,20.8,,,,,,,5kdcg5tlzqdsmqdvyvxf49rrp,A. Mariappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475458717,195,1,1,23,11,8mbtyq0has0uu0565fm9t5cdo,1,20.8,40.4,2022-10-22T14:23:24.060Z,2022-10-25T06:51:08Z,3862365819,56,Back,3862365823,141,35.1,3862365821,140,10.0,3862365825,212,11.9,3871014991,178,,3862365827,213,3.4,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475458847,196,1,1,23,14,8mbtyq0has0uu0565fm9t5cdo,1,9.8,30.7,2022-10-22T14:23:26.373Z,2022-10-25T06:51:13Z,3862366505,212,15.3,3862366499,56,Back,3871015085,178,,3862366507,213,4.8,3862366503,141,8.3,3862366501,140,11.6,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475458949,197,1,1,23,17,8mbtyq0has0uu0565fm9t5cdo,0,26.4,7.4,2022-10-22T14:23:29.836Z,2022-10-25T06:51:20Z,3862367129,155,,3862367143,1,,3871015201,178,,3862367131,56,Center,3862367133,140,91.9,3862367139,213,0.3,3862367137,212,71.9,3862367135,141,38.3,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475459063,154,52,1,23,21,fvr504m6gaxsfmtx4fwm7iq1,1,10.2,58.5,2022-10-22T14:23:33.272Z,2022-10-25T06:51:27Z,3871015307,178,,3869648941,377,,,,,,,,,,,,,,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475459259,155,1,1,23,25,fvr504m6gaxsfmtx4fwm7iq1,1,13.3,60.5,2022-10-22T14:23:37.284Z,2022-10-25T06:51:30Z,3862368733,140,20.1,3862368731,56,Back,3862368739,213,5.1,3871015399,178,,3862368729,123,,3862368735,141,36.0,3862368737,212,18.1,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475459347,156,1,1,23,30,fvr504m6gaxsfmtx4fwm7iq1,1,21.7,32.1,2022-10-22T14:23:42.323Z,2022-10-25T06:51:39Z,3862369213,141,51.6,3862369211,140,12.5,3871015603,178,,3862369215,212,16.4,3862369209,56,Back,3862369217,213,2.2,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475459531,157,1,1,23,32,fvr504m6gaxsfmtx4fwm7iq1,1,13.3,50,2022-10-22T14:23:44.572Z,2022-10-25T06:51:46Z,3862370205,212,17.0,3862370197,140,23.1,3862370191,56,Back,3862370209,213,5.4,3862370201,141,30.1,3871015731,178,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475459647,158,1,1,23,36,fvr504m6gaxsfmtx4fwm7iq1,1,35.4,26.7,2022-10-22T14:23:48.517Z,2022-10-25T06:51:51Z,3862370765,212,42.2,3862370757,155,,3862370767,213,0.9,3862370763,141,76.9,3862370769,1,,3862370761,140,59.1,3862370759,56,Center,3871015835,178,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475459667,159,44,1,23,39,fvr504m6gaxsfmtx4fwm7iq1,1,61,77.8,2022-10-22T14:23:51.844Z,2022-10-25T09:57:09Z,3862370997,233,198,3862370869,56,Center,3862370871,286,,,,,,,,,,,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475459655,198,44,1,23,39,8mbtyq0has0uu0565fm9t5cdo,0,39,22.2,2022-10-22T14:23:51.845Z,2022-10-25T06:51:54Z,3862371007,233,159,3862370815,56,Back,3862370819,285,,,,,,,,,,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475459721,160,1,1,23,39,fvr504m6gaxsfmtx4fwm7iq1,0,59.1,76.9,2022-10-22T14:23:51.892Z,2022-10-25T09:57:09Z,3862371151,56,Left,3862371153,140,77.4,3862371159,213,0.3,3862371149,3,,3871015989,388,,3862371155,141,85.7,3862371157,212,20.1,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475459719,199,49,1,23,41,8mbtyq0has0uu0565fm9t5cdo,1,22.6,7.9,2022-10-22T14:23:54.150Z,2022-10-25T06:52:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475459939,200,1,1,23,42,8mbtyq0has0uu0565fm9t5cdo,1,22.6,7.9,2022-10-22T14:23:54.237Z,2022-10-25T06:52:08Z,3862372319,213,2.4,3862372311,56,Back,3862372313,140,7.3,3871016201,178,,3862372315,141,30.1,3862372317,212,22.0,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477094129,779,43,1,23,47,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2022-10-22T14:23:59.438Z,2022-10-25T07:23:24Z,3871060853,144,83,3871060381,399,216554,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477094267,780,83,1,23,47,fvr504m6gaxsfmtx4fwm7iq1,1,96.7,91.1,2022-10-22T14:23:59.439Z,2022-10-25T07:23:36Z,3871061087,399,216554,,,,,,,,,,,,,,,,,,,,,,1nvaqc5633cmmgqu2bpvly5ex,C. Norton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475460013,201,1,1,23,48,8mbtyq0has0uu0565fm9t5cdo,0,3.8,1.3,2022-10-22T14:24:00.628Z,2022-10-25T06:52:14Z,3862372667,140,34.2,3862372675,1,,3871016383,178,,3862372665,56,Back,3862372673,213,0.4,3862372671,212,34.1,3862372661,157,,3862372669,141,18.9,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475460067,161,1,1,23,50,fvr504m6gaxsfmtx4fwm7iq1,0,73.4,79,2022-10-22T14:24:02.579Z,2022-10-25T06:52:25Z,3862372943,213,6.1,3862372941,212,12.4,3862372931,56,Center,3862372933,140,84.9,3862372937,141,75.0,3871016663,388,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475460129,202,1,1,23,51,8mbtyq0has0uu0565fm9t5cdo,1,7,28.5,2022-10-22T14:24:03.848Z,2022-10-25T06:52:30Z,3869649359,155,,3862373245,56,Back,3862373247,140,35.9,3862373253,213,6.3,3862373251,212,30.4,3862373249,141,27.1,3871016769,178,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475460239,203,1,1,23,53,8mbtyq0has0uu0565fm9t5cdo,1,35.9,27.1,2022-10-22T14:24:05.298Z,2022-10-25T06:52:35Z,3862373775,168,,3862373785,213,5.8,3871016895,388,,3862373777,56,Back,3862373773,3,,3862373779,140,48.2,3862373783,212,14.8,3862373781,141,16.5,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475460265,204,1,1,23,57,8mbtyq0has0uu0565fm9t5cdo,0,55.6,4.3,2022-10-22T14:24:09.433Z,2022-10-25T06:52:43Z,3862373991,212,18.0,3862373993,213,2.8,3862373989,141,14.3,3862373987,140,39.7,3871017071,178,,3862373985,56,Back,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475460301,162,8,1,23,58,fvr504m6gaxsfmtx4fwm7iq1,1,49,74.1,2022-10-22T14:24:10.361Z,2022-10-25T06:52:48Z,3862374177,56,Back,3871017167,178,,3869649515,383,,,,,,,,,,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475460345,163,49,1,23,59,fvr504m6gaxsfmtx4fwm7iq1,1,41.7,88.6,2022-10-22T14:24:11.345Z,2022-10-25T06:52:54Z,,,,,,,,,,,,,,,,,,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475460383,164,1,1,23,59,fvr504m6gaxsfmtx4fwm7iq1,1,41.7,88.6,2022-10-22T14:24:11.367Z,2022-10-25T06:53:00Z,3862374655,140,34.2,3871017391,178,,3862374657,141,85.7,3862374661,213,3.4,3862374653,56,Back,3862374659,212,8.1,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475460469,165,61,1,24,1,fvr504m6gaxsfmtx4fwm7iq1,0,32.8,95.2,2022-10-22T14:24:13.250Z,2022-10-25T06:53:17Z,3871017757,178,,3862375129,56,Back,,,,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475460495,166,5,1,24,1,fvr504m6gaxsfmtx4fwm7iq1,0,37,101.2,2022-10-22T14:24:13.683Z,2022-10-25T06:53:22Z,3862375267,347,,3862375265,56,Back,3862375603,233,205,,,,,,,,,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475460539,205,5,1,24,1,8mbtyq0has0uu0565fm9t5cdo,1,63,-1.2,2022-10-22T14:24:13.683Z,2022-10-25T06:53:21Z,3862375565,233,166,3862375535,347,,3862375533,56,Right,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
