id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2486695409,206,1,1,21,20,fvr504m6gaxsfmtx4fwm7iq1,1,58.1,3.2,2022-11-19T15:24:37.048Z,2022-11-22T04:18:59Z,3921423843,212,12.5,3921423841,141,4.4,3921423845,213,0.1,3921423839,140,70.0,3921423837,56,Right,3923764089,388,,3921423835,3,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487040991,827,61,1,21,21,fvr504m6gaxsfmtx4fwm7iq1,0,64.7,8.7,2022-11-19T15:24:38.291Z,2022-11-22T04:19:09Z,3923764143,388,,3923248081,56,Right,,,,,,,,,,,,,,,,,,,8ceatyytb6gk5odzls21u2w2x,J. Olayinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695469,206,49,1,21,23,jv3jh5m5t7qy5t37vwwmnj16,1,25.6,76.4,2022-11-19T15:24:40.483Z,2022-11-22T04:19:15Z,,,,,,,,,,,,,,,,,,,,,,,,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695611,207,1,1,21,25,jv3jh5m5t7qy5t37vwwmnj16,1,24.5,69.6,2022-11-19T15:24:42.107Z,2022-11-22T04:19:19Z,3921424851,56,Back,3921424863,212,25.2,3921424855,140,28.1,3921424867,213,4.9,3921424859,141,33.0,3923764251,178,,,,,,,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695643,208,1,1,21,30,jv3jh5m5t7qy5t37vwwmnj16,1,38,12.6,2022-11-19T15:24:47.160Z,2022-11-22T04:19:22Z,3921425043,56,Right,3923764265,178,,3921425055,213,6.0,3921425047,140,53.4,3921425053,212,16.9,3921425051,141,5.2,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695695,209,1,1,21,32,jv3jh5m5t7qy5t37vwwmnj16,1,52.6,4.7,2022-11-19T15:24:49.521Z,2022-11-22T04:19:26Z,3921425359,213,3.0,3921425355,141,9.1,3921425353,140,34.2,3923764297,178,,3921425351,56,Back,3921425357,212,19.6,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695793,210,1,1,21,35,jv3jh5m5t7qy5t37vwwmnj16,1,33.6,12.8,2022-11-19T15:24:52.326Z,2022-11-22T04:19:31Z,3923764339,178,,3921425719,140,49.0,3921425721,141,4.7,3921425717,56,Back,3921425723,212,17.1,3921425725,213,6.0,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695837,211,1,1,21,38,jv3jh5m5t7qy5t37vwwmnj16,0,52.5,4.6,2022-11-19T15:24:54.761Z,2022-11-22T04:19:34Z,3921425929,155,,3921425937,140,75.9,3921425933,56,Center,3921425951,213,0.9,3923764373,178,,3921425955,1,,3921425941,141,50.6,3921425947,212,39.8,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487041235,828,1,1,21,40,fvr504m6gaxsfmtx4fwm7iq1,1,21.5,63.7,2022-11-19T15:24:56.572Z,2022-11-22T04:19:45Z,3923248691,141,58.2,3923248689,140,28.1,3923248693,212,7.9,3923764427,178,,3923248695,213,5.8,3923764429,21,,3923248687,56,Back,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695873,207,49,1,21,42,fvr504m6gaxsfmtx4fwm7iq1,1,24.5,49.9,2022-11-19T15:24:59.250Z,2022-11-22T04:19:53Z,,,,,,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695957,208,1,1,21,42,fvr504m6gaxsfmtx4fwm7iq1,1,24.6,49,2022-11-19T15:24:59.270Z,2022-11-22T04:19:57Z,3921426475,141,37.1,3921426477,212,13.0,3921426471,56,Back,3921426473,140,34.3,3921426479,213,5.6,3923764517,178,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696021,209,1,1,21,44,fvr504m6gaxsfmtx4fwm7iq1,1,34.3,37.1,2022-11-19T15:25:00.600Z,2022-11-22T04:20:05Z,3921426809,212,18.5,3923764585,178,,3921426799,140,41.1,3921426803,141,12.0,3921426813,213,5.1,3921426795,56,Back,,,,,,,8ceatyytb6gk5odzls21u2w2x,J. Olayinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696025,210,50,1,21,47,fvr504m6gaxsfmtx4fwm7iq1,1,58.6,2.8,2022-11-19T15:25:04.183Z,2022-11-22T04:20:12Z,3921426827,56,Right,3921427075,233,212,3921426829,286,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696069,212,7,1,21,48,jv3jh5m5t7qy5t37vwwmnj16,1,41.4,97.2,2022-11-19T15:25:05.045Z,2022-11-22T04:20:16Z,3921427031,56,Back,3921427033,285,,3921427029,167,,3923764681,178,,3921427071,233,210,3923248829,385,,,,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696293,211,5,1,21,50,fvr504m6gaxsfmtx4fwm7iq1,1,59.9,-1.4,2022-11-19T15:25:06.777Z,2022-11-22T04:20:18Z,3921428213,347,,3921428211,56,Right,3921428269,233,213,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696073,213,5,1,21,50,jv3jh5m5t7qy5t37vwwmnj16,0,40.1,101.4,2022-11-19T15:25:06.777Z,2022-11-22T04:20:18Z,3921427039,56,Back,3921427041,347,,3921428323,233,211,,,,,,,,,,,,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696459,212,1,1,22,6,fvr504m6gaxsfmtx4fwm7iq1,1,55.6,0,2022-11-19T15:25:22.797Z,2022-11-22T04:20:22Z,3921429109,213,1.4,3921429107,212,3.3,3921429101,56,Right,3921429103,140,56.2,3921429105,141,4.0,3921429099,107,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696529,213,1,1,22,9,fvr504m6gaxsfmtx4fwm7iq1,1,55.9,9.1,2022-11-19T15:25:26.198Z,2022-11-22T04:20:32Z,3923764807,178,,3921429549,141,69.3,3921429555,1,,3921429547,140,71.6,3921429541,155,,3921429543,196,,3921429551,212,44.1,3921429545,56,Center,7617zihboc2wywyoyou6nhuqd,A. May,3921429553,213,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696611,214,1,1,22,13,fvr504m6gaxsfmtx4fwm7iq1,1,79.7,70.8,2022-11-19T15:25:30.439Z,2022-11-22T04:20:42Z,3921432575,154,,3923764859,178,,3921430007,155,,3921430021,213,5.3,3921430015,140,93.3,3921430019,212,24.0,3921432573,210,13,3921430011,56,Center,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,3921430017,141,42.4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696613,215,13,1,22,15,fvr504m6gaxsfmtx4fwm7iq1,1,91.3,44.5,2022-11-19T15:25:32.319Z,2022-11-22T04:20:42Z,3921432615,154,,3921432621,102,46.6,3921432627,231,50.4,3921432607,74,,3921430027,22,,3921432623,103,70.8,3923764913,388,,3921430029,17,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,3921432625,230,99.1,3921432617,55,,214,3921432611,29,,3921431857,15,,3921430031,56,Center,3921431861,328,,,,,,,,,,,,,,,,,,,,
2486696607,214,5,1,22,17,jv3jh5m5t7qy5t37vwwmnj16,1,-0.8,58.2,2022-11-19T15:25:33.703Z,2022-11-22T04:20:45Z,3921429983,56,Back,3921430225,233,216,3921429985,346,,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696639,216,5,1,22,17,fvr504m6gaxsfmtx4fwm7iq1,0,100.8,41.8,2022-11-19T15:25:33.703Z,2022-11-22T04:20:44Z,3921430151,346,,3921430149,56,Center,3921430267,233,214,,,,,,,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696939,215,1,1,22,34,jv3jh5m5t7qy5t37vwwmnj16,1,4.4,49.1,2022-11-19T15:25:50.917Z,2022-11-22T04:20:49Z,3921431795,212,11.5,3921431789,56,Back,3921431797,213,5.1,3921431791,140,8.5,3921431793,141,33.4,3921431801,237,,3921431787,124,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697019,216,1,1,22,36,jv3jh5m5t7qy5t37vwwmnj16,1,7.7,31.5,2022-11-19T15:25:52.913Z,2022-11-22T04:20:54Z,3921432269,140,21.2,3921432271,141,5.5,3921432273,212,22.7,3921432275,213,5.4,3923765003,178,,3921432267,56,Back,,,,,,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697079,217,1,1,22,40,jv3jh5m5t7qy5t37vwwmnj16,0,25.1,5.3,2022-11-19T15:25:57.452Z,2022-11-22T04:20:56Z,3921432663,196,,3921432661,155,,3921432667,140,67.8,3923765033,178,,3921432665,56,Center,3921432675,1,,3921432669,141,67.9,3921432671,212,61.8,f5zei3x0mg1i5q3soziuy579,J. Grimmer,3921432673,213,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697097,217,44,1,22,44,fvr504m6gaxsfmtx4fwm7iq1,1,30.2,28.2,2022-11-19T15:26:00.846Z,2022-11-22T07:16:17Z,3921432805,233,218,3921432789,56,Back,3921432791,285,,,,,,,,,,,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697089,218,44,1,22,44,jv3jh5m5t7qy5t37vwwmnj16,0,69.8,71.8,2022-11-19T15:26:00.847Z,2022-11-22T04:21:00Z,3921432741,56,Center,3921432813,233,217,3921432743,286,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697113,218,1,1,22,44,fvr504m6gaxsfmtx4fwm7iq1,0,28.3,24.4,2022-11-19T15:26:00.874Z,2022-11-22T07:16:18Z,3921432885,212,12.3,3921432879,141,13.8,3921432871,3,,3921432877,140,37.8,3921432873,56,Back,3923765085,388,,3921432891,213,5.7,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697161,219,1,1,22,47,jv3jh5m5t7qy5t37vwwmnj16,1,62.3,97.7,2022-11-19T15:26:04.481Z,2022-11-22T04:21:07Z,3921433159,212,18.3,3921433153,56,Back,3921433157,141,97.5,3923765125,178,,3921433161,213,3.1,3921433155,140,44.9,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697269,220,1,1,22,50,jv3jh5m5t7qy5t37vwwmnj16,1,45.4,97.8,2022-11-19T15:26:07.440Z,2022-11-22T04:21:10Z,3921433715,56,Back,3923765149,178,,3921433717,140,47.1,3921433723,213,4.8,3921433721,212,18.4,3921433719,141,70.9,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697307,221,1,1,22,54,jv3jh5m5t7qy5t37vwwmnj16,0,45.3,58.2,2022-11-19T15:26:10.765Z,2022-11-22T04:21:15Z,3921433965,155,,3921433967,56,Center,3921433969,140,89.6,3921433977,1,,3921433971,141,40.7,3921433973,212,48.0,3921433975,213,6.0,3923765181,178,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697331,219,52,1,22,56,fvr504m6gaxsfmtx4fwm7iq1,1,10.4,50.7,2022-11-19T15:26:13.393Z,2022-11-22T04:21:22Z,3923765213,178,,3923249299,377,,,,,,,,,,,,,,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697423,220,1,1,22,58,fvr504m6gaxsfmtx4fwm7iq1,1,11.2,53.6,2022-11-19T15:26:15.233Z,2022-11-22T04:21:47Z,3923765317,178,,3921434575,141,64.0,3921434573,140,22.9,3921434569,123,,3921434571,56,Back,3921434577,212,14.2,3921434579,213,0.5,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697485,221,1,1,23,5,fvr504m6gaxsfmtx4fwm7iq1,1,24.5,60.2,2022-11-19T15:26:22.098Z,2022-11-22T04:21:54Z,3921434991,141,47.2,3921434995,212,14.0,3923765383,178,,3921434983,56,Back,3921434987,140,34.8,3921434999,213,5.6,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697559,222,1,1,23,9,fvr504m6gaxsfmtx4fwm7iq1,1,33.2,58.4,2022-11-19T15:26:26.227Z,2022-11-22T04:22:00Z,3921435391,141,78.4,3921435397,1,,3921435389,140,75.1,3921435393,212,46.0,3921435395,213,0.3,3923765415,178,,3921435385,155,,3921435387,56,Center,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697589,223,1,1,23,14,fvr504m6gaxsfmtx4fwm7iq1,0,88.9,82.4,2022-11-19T15:26:30.803Z,2022-11-22T04:22:02Z,3921435539,155,,3923249369,72,,3921435551,212,23.4,3921435545,140,92.7,3921435537,2,,3921435727,233,222,3923249367,224,,3921435541,56,Center,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,3921435555,213,4.9,3921435549,141,,48.5,3923765431,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697619,222,11,1,23,15,jv3jh5m5t7qy5t37vwwmnj16,0,8.5,52.4,2022-11-19T15:26:32.288Z,2022-11-22T04:22:45Z,3923249389,88,,3923249455,378,,3923765703,388,,3923249387,56,Back,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697633,223,52,1,23,17,jv3jh5m5t7qy5t37vwwmnj16,1,11,52.4,2022-11-19T15:26:33.626Z,2022-11-22T04:22:37Z,3923765655,389,,3923249473,376,,,,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697735,224,1,1,23,20,jv3jh5m5t7qy5t37vwwmnj16,0,14.2,47.3,2022-11-19T15:26:37.456Z,2022-11-22T04:22:48Z,3921436315,140,62.3,3921436321,213,0.2,3921436313,56,Center,3921436323,1,,3921436317,141,60.2,3921436311,199,,3921436319,212,51.3,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697795,224,1,1,23,23,fvr504m6gaxsfmtx4fwm7iq1,1,37.5,33.7,2022-11-19T15:26:40.266Z,2022-11-22T04:23:21Z,3921436629,56,Center,3921436635,212,20.4,3923765867,178,,3921436631,140,55.3,3921436633,141,21.5,3921436639,213,5.9,3921436627,3,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697803,225,49,1,23,26,fvr504m6gaxsfmtx4fwm7iq1,1,56.1,21.5,2022-11-19T15:26:42.805Z,2022-11-22T04:23:27Z,,,,,,,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697847,226,1,1,23,27,fvr504m6gaxsfmtx4fwm7iq1,1,56.1,21.5,2022-11-19T15:26:43.576Z,2022-11-22T04:23:31Z,3921436909,212,15.7,3923765945,178,,3921436905,140,42.8,3921436897,155,,3921436907,141,11.1,3921436901,56,Back,3921436911,213,3.6,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697889,227,1,1,23,28,fvr504m6gaxsfmtx4fwm7iq1,1,42.8,11.1,2022-11-19T15:26:44.818Z,2022-11-22T04:23:36Z,3921437125,212,12.7,3923765967,178,,3921437121,140,35.8,3921437127,213,2.2,3921437123,141,26.4,3921437119,56,Back,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697895,228,44,1,23,30,fvr504m6gaxsfmtx4fwm7iq1,1,39.4,30.8,2022-11-19T15:26:47.140Z,2022-11-22T07:16:18Z,3921437157,56,Back,3921437251,233,225,3921437159,285,,,,,,,,,,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697905,225,44,1,23,30,jv3jh5m5t7qy5t37vwwmnj16,0,60.6,69.2,2022-11-19T15:26:47.141Z,2022-11-22T04:23:40Z,3921437287,233,228,3921437195,286,,3921437193,56,Center,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697933,229,1,1,23,30,fvr504m6gaxsfmtx4fwm7iq1,1,35.9,28.9,2022-11-19T15:26:47.271Z,2022-11-22T07:16:19Z,3921437359,213,0.7,3921437343,56,Back,3921437341,3,,3921437355,212,13.7,3921437347,140,45.7,3921437351,141,42.1,3923766061,388,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697963,230,1,1,23,31,fvr504m6gaxsfmtx4fwm7iq1,1,48,50.5,2022-11-19T15:26:48.471Z,2022-11-22T04:23:53Z,3921437473,56,Back,3921437477,141,55.9,3921437471,3,,3921437475,140,31.8,3923766095,178,,3921437481,213,2.9,3921437479,212,17.4,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697971,231,1,1,23,33,fvr504m6gaxsfmtx4fwm7iq1,0,24.7,39.1,2022-11-19T15:26:49.685Z,2022-11-22T04:23:57Z,3921437533,141,61.1,3921437531,140,35.7,3921437537,213,0.9,3921437529,56,Back,3921437535,212,18.9,3921437527,155,,3923766137,178,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698025,226,1,1,23,35,jv3jh5m5t7qy5t37vwwmnj16,1,55.1,29.8,2022-11-19T15:26:51.607Z,2022-11-22T04:24:01Z,3921437839,213,1.0,3921437829,3,,3923766167,178,,3921437835,141,35.8,3921437831,56,Center,3921437837,212,5.0,3921437833,140,57.8,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487141265,1134,67,1,23,36,jv3jh5m5t7qy5t37vwwmnj16,1,59.9,39.3,2022-11-19T15:26:52.567Z,2022-11-22T07:16:19Z,3923777469,233,1017,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487141261,1017,67,1,23,36,fvr504m6gaxsfmtx4fwm7iq1,0,40.1,60.7,2022-11-19T15:26:52.568Z,2022-11-22T04:59:51Z,3923777473,233,1134,,,,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698049,227,1,1,23,36,jv3jh5m5t7qy5t37vwwmnj16,0,58.8,36.7,2022-11-19T15:26:52.650Z,2022-11-22T04:24:11Z,3921437959,213,5.1,3921437955,141,28.8,3923766229,178,,3921437951,56,Center,3921437957,212,5.8,3921437953,140,60.9,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487141225,1015,67,1,23,37,fvr504m6gaxsfmtx4fwm7iq1,1,38.7,71.8,2022-11-19T15:26:54.504Z,2022-11-22T07:16:20Z,3923777297,233,1128,,,,,,,,,,,,,,,,,,,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487141223,1128,67,1,23,37,jv3jh5m5t7qy5t37vwwmnj16,0,61.3,28.2,2022-11-19T15:26:54.505Z,2022-11-22T04:59:13Z,3923777301,233,1015,,,,,,,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698089,232,1,1,23,38,fvr504m6gaxsfmtx4fwm7iq1,0,35.2,68.2,2022-11-19T15:26:54.561Z,2022-11-22T07:16:21Z,3923250099,1,,3923766293,178,,3923250095,212,1.5,3923250093,141,66.0,3921438111,56,Back,3923250089,157,,3923250091,140,35.3,3923250097,213,4.8,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698059,229,61,1,23,38,jv3jh5m5t7qy5t37vwwmnj16,1,65.9,31.2,2022-11-19T15:26:54.637Z,2022-11-22T04:24:37Z,3921437977,56,Center,3923766429,178,,,,,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698055,228,43,1,23,38,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2022-11-19T15:26:54.826Z,2022-11-21T08:18:01Z,3923250057,144,49,,,,,,,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698173,234,1,1,23,41,fvr504m6gaxsfmtx4fwm7iq1,1,22,68.2,2022-11-19T15:26:57.754Z,2022-11-22T04:24:41Z,3923766457,178,,3921438585,213,3.5,3921438581,212,18.3,3921438575,140,5.6,3921438573,56,Back,3921438577,141,59.1,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698093,233,43,1,23,41,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2022-11-19T15:26:57.768Z,2022-11-21T08:19:28Z,3923250367,144,49,,,,,,,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698233,235,1,1,23,46,fvr504m6gaxsfmtx4fwm7iq1,1,6.1,57.8,2022-11-19T15:27:03.035Z,2022-11-22T04:24:44Z,3921438889,141,61.2,3921438891,212,9.0,3923766471,178,,3921438893,213,0.3,3921438887,140,14.4,3921438885,56,Back,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698311,236,1,1,23,49,fvr504m6gaxsfmtx4fwm7iq1,1,14.4,57.3,2022-11-19T15:27:06.395Z,2022-11-22T04:24:48Z,3921439325,213,4.4,3921439323,212,13.5,3921439317,56,Back,3921439321,141,38.2,3921439319,140,10.9,3923766499,178,,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698373,237,1,1,23,52,fvr504m6gaxsfmtx4fwm7iq1,1,8.6,38.2,2022-11-19T15:27:08.859Z,2022-11-22T04:24:53Z,3921439655,213,5.1,3921439647,56,Back,3921439651,141,9.5,3921439653,212,20.9,3923766525,178,,3921439649,140,15.8,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698397,238,1,1,23,56,fvr504m6gaxsfmtx4fwm7iq1,0,14.1,7.3,2022-11-19T15:27:12.721Z,2022-11-22T04:24:57Z,3921439757,56,Back,3921439765,213,0.0,3921439763,212,26.6,3921439755,155,,3921439761,141,8.0,3923766537,178,,3921439759,140,39.4,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698443,230,1,1,23,58,jv3jh5m5t7qy5t37vwwmnj16,1,54.3,75.7,2022-11-19T15:27:15.051Z,2022-11-22T04:25:09Z,3921439967,3,,3921439975,212,6.0,3921439969,56,Center,3923766597,178,,3921439977,213,5.8,3921439971,140,59.3,3921439973,141,71.5,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
