id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/value
2509140195,88,1,1,8,2,dv9l02o316cd9hbkxaho2u12f,1,53.2,7.1,2023-02-18T15:09:00.099Z,2023-02-21T08:16:40Z,4039709489,212,11.6,4039709485,140,42.2,4039709493,213,3.1,4039709487,141,7.6,4047240177,178,,4039709483,56,Back,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509140283,89,1,1,8,5,dv9l02o316cd9hbkxaho2u12f,0,42.2,7.6,2023-02-18T15:09:02.306Z,2023-02-21T08:16:52Z,4039709921,141,19.5,4039709925,213,0.2,4039709909,155,,4047240303,178,,4039709927,1,,4039709915,56,Right,4039709919,140,75.8,4039709923,212,36.2,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509140409,79,1,1,8,7,ejm092fnt9zoxbpuklzd52ji8,1,21.3,84.7,2023-02-18T15:09:05.017Z,2023-02-21T08:16:56Z,4039710551,3,,4039710555,140,35.7,4039710559,212,15.2,4047240377,178,,4039710557,141,82.7,4039710561,213,6.2,4039710553,56,Back,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509140447,80,1,1,8,9,ejm092fnt9zoxbpuklzd52ji8,0,35.9,82.7,2023-02-18T15:09:06.922Z,2023-02-21T08:17:04Z,4039710743,140,40.7,4039710739,3,,4039710747,141,66.0,4039710749,212,12.4,4039710753,213,5.1,4039710741,56,Back,4047240503,178,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509140475,90,8,1,8,11,dv9l02o316cd9hbkxaho2u12f,1,56.6,34.8,2023-02-18T15:09:08.227Z,2023-02-21T08:17:20Z,4039710887,56,Center,4039710989,15,,4047240677,388,,4046567077,384,,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509140655,91,1,1,8,14,dv9l02o316cd9hbkxaho2u12f,0,44,55.7,2023-02-18T15:09:11.470Z,2023-02-21T08:17:24Z,4039711941,141,74.1,4039711945,213,0.6,4047240709,178,,4039711933,56,Center,4039711943,212,23.2,4039711937,140,62.6,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510437901,789,49,1,8,16,ejm092fnt9zoxbpuklzd52ji8,1,39.2,24.5,2023-02-18T15:09:14.113Z,2023-02-21T08:17:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509140783,81,1,1,8,17,ejm092fnt9zoxbpuklzd52ji8,1,30.6,21.9,2023-02-18T15:09:15.171Z,2023-02-21T08:17:30Z,4039712533,141,7.3,4039712537,213,5.5,4039712527,56,Back,4039712535,212,14.4,4047240769,178,,4039712531,140,40.5,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509140885,82,1,1,8,19,ejm092fnt9zoxbpuklzd52ji8,0,40.5,7.3,2023-02-18T15:09:16.528Z,2023-02-21T08:17:32Z,4039713003,140,65.3,4039713007,212,30.1,4047240815,178,,4039713009,213,0.5,4039713005,141,29.5,4039713001,56,Center,4039712999,155,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509141009,92,1,1,8,21,dv9l02o316cd9hbkxaho2u12f,1,33.4,69.4,2023-02-18T15:09:18.673Z,2023-02-21T08:17:35Z,4039713667,213,1.4,4039713659,56,Back,4039713663,141,94.1,4039713665,212,17.0,4039713661,140,35.6,4047240857,388,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510437971,781,49,1,8,24,dv9l02o316cd9hbkxaho2u12f,1,39.2,91.6,2023-02-18T15:09:21.600Z,2023-02-21T08:17:41Z,,,,,,,,,,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509141071,93,1,1,8,24,dv9l02o316cd9hbkxaho2u12f,0,35.7,94.1,2023-02-18T15:09:21.655Z,2023-02-21T08:17:43Z,4039714021,140,71.5,4039714025,212,37.8,4047240993,178,,4039714027,213,6.2,4039714015,155,,4039714033,1,,4039714023,141,88.1,4039714019,56,Left,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509141133,83,8,1,8,25,ejm092fnt9zoxbpuklzd52ji8,1,29.6,22.2,2023-02-18T15:09:23.143Z,2023-02-21T08:17:49Z,4039714387,56,Back,4039714517,15,,4047241111,388,,4046568187,384,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509141533,94,1,1,8,28,dv9l02o316cd9hbkxaho2u12f,1,62.3,73.3,2023-02-18T15:09:25.853Z,2023-02-21T08:17:53Z,4039716121,140,79.1,4039716125,141,93.8,4039716135,213,0.7,4047241187,178,,4039716129,212,22.5,4039716117,56,Left,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509141635,95,1,1,8,33,dv9l02o316cd9hbkxaho2u12f,1,79.3,93.8,2023-02-18T15:09:30.812Z,2023-02-21T08:18:01Z,4047241239,178,,4039716627,213,4.4,4039716623,141,67.9,4039716619,56,Center,4039716625,212,18.3,4039716621,140,74.5,4039721105,210,13,,,,34ur42uwxdk48v051z05no9gp,J. Scott,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2509141641,96,13,1,8,36,dv9l02o316cd9hbkxaho2u12f,1,76.2,72.1,2023-02-18T15:09:33.321Z,2023-02-21T08:18:01Z,4039719287,20,,4039721289,103,4.2,4047241283,178,,4039721291,215,,4039716659,18,,4039716661,56,Center,4039721277,29,,4039721273,83,,3j78tgfptah530cydckvfsauh,A. Collins,4039716657,22,,4039721293,230,98.6,4039721287,102,4039721295,231,52.2,,57.8,4039721283,55,95,,,,,,,,,,,,
2509141599,84,5,1,8,37,ejm092fnt9zoxbpuklzd52ji8,1,-1,41,2023-02-18T15:09:34.311Z,2023-02-21T08:18:05Z,4039717031,233,97,4039716475,56,Back,4039716477,346,,,,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509141691,97,5,1,8,37,dv9l02o316cd9hbkxaho2u12f,0,101,59,2023-02-18T15:09:34.311Z,2023-02-21T08:18:05Z,4039716927,346,,4039716925,56,Center,4039717055,233,84,,,,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509142661,85,1,1,9,0,ejm092fnt9zoxbpuklzd52ji8,1,4.8,46.9,2023-02-18T15:09:57.341Z,2023-02-21T08:18:13Z,4039722569,212,11.0,4039722573,213,5.8,4039722565,140,14.1,4039722561,124,,4039722563,56,Back,4039722567,141,39.4,4039722583,237,,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509142789,86,1,1,9,6,ejm092fnt9zoxbpuklzd52ji8,0,19.9,34.9,2023-02-18T15:10:03.518Z,2023-02-21T08:18:15Z,4039723337,141,100.0,4039723343,213,1.4,4039723349,1,,4047241479,178,,4039723331,56,Back,4039723335,140,26.2,4039723329,196,,4039723339,212,45.9,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509142803,87,5,1,9,9,ejm092fnt9zoxbpuklzd52ji8,0,31.2,101.8,2023-02-18T15:10:06.997Z,2023-02-21T08:18:18Z,4039725327,233,98,4039723407,347,,4039723405,56,Back,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509143147,98,5,1,9,9,dv9l02o316cd9hbkxaho2u12f,1,68.8,-1.8,2023-02-18T15:10:06.997Z,2023-02-21T08:18:17Z,4039725289,233,87,4039725219,347,,4039725217,56,Right,,,,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509143249,99,1,1,9,19,dv9l02o316cd9hbkxaho2u12f,1,63.9,0,2023-02-18T15:10:16.553Z,2023-02-21T08:18:21Z,4039725803,213,2.4,4039725791,56,Right,4039725801,212,10.1,4039725789,107,,4039725797,140,56.8,4039725799,141,8.2,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509143283,100,1,1,9,20,dv9l02o316cd9hbkxaho2u12f,1,58.4,9.1,2023-02-18T15:10:17.452Z,2023-02-21T08:18:32Z,4039725969,140,56.6,4039725973,212,1.9,4039725967,56,Right,4039725975,213,3.1,4047241757,178,,4039725971,141,9.1,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509143301,101,1,1,9,21,dv9l02o316cd9hbkxaho2u12f,1,56.8,8.2,2023-02-18T15:10:18.653Z,2023-02-21T08:18:35Z,4039726047,140,55.8,4047241829,178,,4039726057,213,2.3,4039726053,212,1.7,4039726049,141,10.1,4039726041,56,Right,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509143395,102,1,1,9,23,dv9l02o316cd9hbkxaho2u12f,1,55.8,10.1,2023-02-18T15:10:20.369Z,2023-02-21T08:18:39Z,4039726537,213,2.8,4039726533,212,31.8,4039726519,56,Back,4039726529,141,25.0,4039726525,140,27.1,4047241891,178,,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509143609,103,1,1,9,26,dv9l02o316cd9hbkxaho2u12f,1,27.1,25,2023-02-18T15:10:23.234Z,2023-02-21T08:18:42Z,4047241931,178,,4039727713,141,65.2,4039727709,56,Back,4039727717,213,1.4,4039727711,140,31.9,4039727715,212,27.8,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509143713,104,1,1,9,31,dv9l02o316cd9hbkxaho2u12f,1,35.3,65.2,2023-02-18T15:10:28.634Z,2023-02-21T08:18:44Z,4039728263,212,8.6,4039728259,141,56.6,4047241969,178,,4039728257,140,41.3,4039728253,56,Back,4039728265,213,5.5,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509143883,105,1,1,9,33,dv9l02o316cd9hbkxaho2u12f,1,40.8,56.6,2023-02-18T15:10:31.003Z,2023-02-21T08:18:49Z,4039729193,212,18.7,4039729197,213,3.4,4039729181,141,49.0,4047242069,178,,4039729177,140,23.7,4039729171,56,Back,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509144003,106,1,1,9,37,dv9l02o316cd9hbkxaho2u12f,1,25,49,2023-02-18T15:10:34.910Z,2023-02-21T08:18:52Z,4039729779,140,37.4,4039729783,212,22.2,4039729785,213,5.3,4039729777,56,Back,4047242129,178,,4039729781,141,22.5,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509144117,107,1,1,9,39,dv9l02o316cd9hbkxaho2u12f,1,37.4,22.5,2023-02-18T15:10:36.416Z,2023-02-21T08:18:55Z,4047242203,178,,4039730401,140,28.7,4039730405,212,13.0,4039730399,56,Back,4039730403,141,8.9,4039730407,213,3.9,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509144185,108,1,1,9,40,dv9l02o316cd9hbkxaho2u12f,1,28.7,8.9,2023-02-18T15:10:37.994Z,2023-02-21T08:18:58Z,4039730929,213,0.1,4039730925,141,10.3,4047242279,178,,4039730921,56,Back,4039730927,212,17.9,4039730923,140,45.7,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509144417,109,1,1,9,44,dv9l02o316cd9hbkxaho2u12f,1,58.6,7.7,2023-02-18T15:10:41.397Z,2023-02-21T08:19:00Z,4039732227,141,8.5,4047242339,178,,4039732187,56,Right,4039732233,1,,4039732229,212,32.7,4039732231,213,0.0,4039732189,140,89.7,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509144491,110,1,1,9,50,dv9l02o316cd9hbkxaho2u12f,1,89.7,7.1,2023-02-18T15:10:47.332Z,2023-02-21T08:19:03Z,4039732557,141,21.0,4039732553,140,70.6,4039732561,212,22.2,4047242389,178,,4039732563,213,2.7,4039732551,56,Right,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509144589,111,1,1,9,52,dv9l02o316cd9hbkxaho2u12f,1,70.7,24.1,2023-02-18T15:10:49.714Z,2023-02-21T08:19:06Z,4047242451,178,,4039733045,212,21.2,4039733041,140,69.6,4039733037,56,Center,4039733043,141,55.2,4039733047,213,1.6,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509144863,112,1,1,9,55,dv9l02o316cd9hbkxaho2u12f,1,72.5,56.7,2023-02-18T15:10:52.497Z,2023-02-21T08:19:08Z,4039734501,56,Center,4039734505,141,67.8,4039734509,213,0.5,4047242461,178,,4039734507,212,16.8,4039734503,140,86.8,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509144869,113,61,1,9,59,dv9l02o316cd9hbkxaho2u12f,0,96.2,69.1,2023-02-18T15:10:56.846Z,2023-02-21T08:19:17Z,4047242619,178,,4039734541,56,Center,,,,,,,,,,,,,,,,,,,34ur42uwxdk48v051z05no9gp,J. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509144821,88,5,1,10,0,ejm092fnt9zoxbpuklzd52ji8,1,-1.2,31.3,2023-02-18T15:10:57.527Z,2023-02-21T08:19:22Z,4039734281,346,,4039734907,233,114,4039734279,56,Back,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509144909,114,5,1,10,0,dv9l02o316cd9hbkxaho2u12f,0,101.2,68.7,2023-02-18T15:10:57.527Z,2023-02-21T08:19:21Z,4039734983,233,88,4039734739,56,Center,4039734743,346,,,,,,,,,,,,,,,,,34ur42uwxdk48v051z05no9gp,J. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509145439,89,1,1,10,12,ejm092fnt9zoxbpuklzd52ji8,1,5.1,54.8,2023-02-18T15:11:09.625Z,2023-02-21T08:19:34Z,4039737547,237,,4039737533,124,,4039737543,213,1.0,4039737537,140,12.0,4039737541,212,13.8,4039737535,56,Back,4039737539,141,72.1,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509145617,90,1,1,10,14,ejm092fnt9zoxbpuklzd52ji8,1,12,72.1,2023-02-18T15:11:12.104Z,2023-02-21T08:19:37Z,4039738383,212,19.6,4039738387,213,0.8,4039738379,141,93.5,4039738371,140,24.5,4039738365,56,Back,4047242859,178,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509145633,91,1,1,10,18,ejm092fnt9zoxbpuklzd52ji8,1,25.7,92.9,2023-02-18T15:11:16.053Z,2023-02-21T08:19:41Z,4039738487,56,Back,4039738491,140,20.4,4039738501,212,8.2,4039738495,141,84.1,4047242933,178,,4039738503,213,4.0,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509145751,92,1,1,10,19,ejm092fnt9zoxbpuklzd52ji8,1,20.4,84.1,2023-02-18T15:11:16.952Z,2023-02-21T08:19:44Z,4047242973,178,,4039739009,140,30.6,4039739011,141,78.4,4039739007,56,Back,4039739015,213,5.9,4039739013,212,11.4,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509145787,93,1,1,10,22,ejm092fnt9zoxbpuklzd52ji8,1,29.7,72.9,2023-02-18T15:11:20Z,2023-02-21T08:19:48Z,4039739203,56,Back,4039739211,213,2.7,4039739207,141,84.1,4047243111,178,,4039739209,212,19.5,4039739205,140,12.6,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509145939,94,1,1,10,24,ejm092fnt9zoxbpuklzd52ji8,1,12.6,84.1,2023-02-18T15:11:21.882Z,2023-02-21T08:19:49Z,4039739913,212,17.8,4047243135,178,,4039739905,56,Back,4039739915,213,0.5,4039739911,141,95.7,4039739907,140,27.8,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509146361,95,1,1,10,27,ejm092fnt9zoxbpuklzd52ji8,1,26.5,95.7,2023-02-18T15:11:24.659Z,2023-02-21T08:19:51Z,4039742021,141,67.8,4039742031,213,3.9,4039742025,212,29.0,4047243187,178,,4039742017,140,5.6,4039742015,56,Back,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509146393,96,1,1,10,36,ejm092fnt9zoxbpuklzd52ji8,0,9.8,49,2023-02-18T15:11:33.351Z,2023-02-21T08:19:55Z,4039742183,140,46.9,4046570175,155,,4039742179,56,Back,4039742187,141,89.6,4047243235,178,,4039742201,1,,4039742193,212,47.7,4039742197,213,0.6,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509146483,115,1,1,10,39,dv9l02o316cd9hbkxaho2u12f,1,51.3,16.7,2023-02-18T15:11:36.429Z,2023-02-21T08:20:54Z,4039742689,141,27.3,4039742685,140,60.2,4039742681,56,Center,4039742693,213,0.7,4039742691,212,11.8,4039742679,3,,4047244295,388,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509146503,116,49,1,10,41,dv9l02o316cd9hbkxaho2u12f,1,60.2,27.3,2023-02-18T15:11:38.423Z,2023-02-21T08:20:58Z,,,,,,,,,,,,,,,,,,,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509146739,117,1,1,10,42,dv9l02o316cd9hbkxaho2u12f,1,60,27.1,2023-02-18T15:11:39.975Z,2023-02-21T08:21:01Z,4039743907,140,38.5,4047244417,178,,4039743915,212,23.4,4039743899,56,Back,4039743913,141,18.2,4039743917,213,3.4,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509146777,118,1,1,10,48,dv9l02o316cd9hbkxaho2u12f,1,42.5,16.5,2023-02-18T15:11:45.209Z,2023-02-21T08:21:02Z,4047244427,178,,4039744119,56,Back,4039744123,140,45.4,4039744131,213,5.2,4039744127,141,8.6,4039744129,212,6.2,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509146825,119,1,1,10,48,dv9l02o316cd9hbkxaho2u12f,1,45.4,8.6,2023-02-18T15:11:45.852Z,2023-02-21T08:21:06Z,4039744349,141,29.2,4039744353,213,1.7,4039744345,56,Back,4039744347,140,44.0,4039744351,212,14.1,4047244507,178,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509147103,120,1,1,10,50,dv9l02o316cd9hbkxaho2u12f,1,44,29.2,2023-02-18T15:11:47.690Z,2023-02-21T08:21:09Z,4039745743,140,24.6,4039745747,212,21.1,4047244585,178,,4039745741,56,Back,4039745749,213,2.9,4039745745,141,37.4,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509147215,121,1,1,10,56,dv9l02o316cd9hbkxaho2u12f,1,25.5,34,2023-02-18T15:11:54.112Z,2023-02-21T08:21:11Z,4047244625,178,,4039746357,141,20.7,4039746361,213,5.7,4039746353,56,Back,4039746355,140,38.4,4039746359,212,16.3,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509147273,122,1,1,10,58,dv9l02o316cd9hbkxaho2u12f,1,38.4,20.7,2023-02-18T15:11:55.462Z,2023-02-21T08:21:15Z,4039746671,56,Back,4039746687,213,2.1,4039746679,141,37.0,4039746675,140,32.6,4047244681,178,,4039746683,212,12.6,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509147389,123,1,1,11,0,dv9l02o316cd9hbkxaho2u12f,0,32.6,37,2023-02-18T15:11:57.297Z,2023-02-21T08:21:18Z,4039747265,140,86.6,4039747273,213,0.1,4039747269,212,56.8,4047244719,178,,4039747261,155,,4039747267,141,41.6,4039747263,56,Center,4039747275,1,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509147363,97,49,1,11,3,ejm092fnt9zoxbpuklzd52ji8,1,10.3,64,2023-02-18T15:12:00.491Z,2023-02-21T08:21:22Z,,,,,,,,,,,,,,,,,,,,,,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509147863,98,1,1,11,9,ejm092fnt9zoxbpuklzd52ji8,0,28.5,63,2023-02-18T15:12:06.934Z,2023-02-21T08:21:25Z,4039749813,141,72.7,4047244839,178,,4039749817,213,0.2,4039749809,56,Center,4039749815,212,35.6,4039749819,1,,4039749807,155,,4039749811,140,61.8,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509147969,124,1,1,11,13,dv9l02o316cd9hbkxaho2u12f,1,33.6,36.4,2023-02-18T15:12:10.245Z,2023-02-21T08:21:28Z,4039750303,141,14.6,4039750297,3,,4039750307,213,4.3,4039750301,140,27.4,4047244895,388,,4039750299,56,Back,4039750305,212,16.2,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509147987,125,49,1,11,14,dv9l02o316cd9hbkxaho2u12f,1,27.4,14.6,2023-02-18T15:12:11.303Z,2023-02-21T08:21:37Z,,,,,,,,,,,,,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509148043,126,1,1,11,15,dv9l02o316cd9hbkxaho2u12f,0,27.4,14.6,2023-02-18T15:12:12.822Z,2023-02-21T08:21:39Z,4039750711,212,42.1,4039750707,140,67.4,4039750715,1,,4039750703,155,,4039750709,141,10.6,4039750705,56,Right,4047245073,178,,4039750713,213,6.2,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509148123,99,49,1,11,17,ejm092fnt9zoxbpuklzd52ji8,1,25.9,94.8,2023-02-18T15:12:15.101Z,2023-02-21T08:21:46Z,,,,,,,,,,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509148415,100,1,1,11,21,ejm092fnt9zoxbpuklzd52ji8,0,28.1,95.4,2023-02-18T15:12:19.066Z,2023-02-21T08:21:51Z,4039752699,1,,4039752695,212,76.7,4039752687,155,,4039752691,140,100.0,4039752693,141,85.7,4047245323,178,,4039752697,213,6.2,4039752689,56,Left,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509148427,101,5,1,11,26,ejm092fnt9zoxbpuklzd52ji8,0,101.2,85.6,2023-02-18T15:12:23.881Z,2023-02-21T08:21:54Z,4039753057,233,127,4039752751,346,,4039752749,56,Left,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509148443,127,5,1,11,26,dv9l02o316cd9hbkxaho2u12f,1,-1.2,14.4,2023-02-18T15:12:23.881Z,2023-02-21T08:21:54Z,4039752857,346,,4039752855,56,Back,4039752921,233,101,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509150055,128,1,1,11,56,dv9l02o316cd9hbkxaho2u12f,1,3.8,46.9,2023-02-18T15:12:53.279Z,2023-02-21T08:21:58Z,4039761651,141,32.5,4039761663,74,,4039761655,213,6.1,4039761647,56,Center,4039761657,1,,4039761649,140,70.1,4039761653,212,70.3,4039761645,124,,8hiqkrsoskyhhoc0n0wp7lql1,G. Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510438661,782,3,1,12,4,dv9l02o316cd9hbkxaho2u12f,0,79.9,14.4,2023-02-18T15:13:01.743Z,2023-02-21T08:22:08Z,4046571951,467,6xjftfuwhkbs39xfc3phdbyl1,4046571947,286,,4047245689,178,,4046571949,464,,4046571945,56,Right,,,,,,,,,,34ur42uwxdk48v051z05no9gp,J. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509150137,129,1,1,12,5,dv9l02o316cd9hbkxaho2u12f,1,74.1,17,2023-02-18T15:13:02.926Z,2023-02-21T08:22:18Z,4047245875,178,,4039762095,56,Right,4039762101,141,14.1,4039762111,213,6.1,4039762107,212,13.2,4039762097,140,86.5,,,,,,,34ur42uwxdk48v051z05no9gp,J. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,
