id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2494674207,166,49,1,23,43,9db4t34qy4owglhvvgwf5l22i,1,18.4,95.9,2023-01-02T15:27:08.751Z,2023-01-04T07:52:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674223,167,1,1,23,44,9db4t34qy4owglhvvgwf5l22i,1,19.1,95,2023-01-02T15:27:09.301Z,2023-01-04T07:52:50Z,3963688149,140,31.7,3963688155,213,5.7,3963688153,212,16.0,3965152029,178,,3963688147,56,Back,3963688151,141,81.8,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674259,168,1,1,23,46,9db4t34qy4owglhvvgwf5l22i,1,31.2,81.6,2023-01-02T15:27:11.214Z,2023-01-04T07:52:59Z,3963688353,213,5.4,3963688345,56,Back,3965152065,178,,3963688349,141,67.4,3963688347,140,38.6,3963688351,212,12.4,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494816499,653,3,1,23,47,9db4t34qy4owglhvvgwf5l22i,0,36.5,65.7,2023-01-02T15:27:12.309Z,2023-01-04T07:53:25Z,3964439457,465,,3964439459,467,6q06inb8ukzfsrxy0arxl78q1,3964439455,286,,3964439453,56,Back,3965152159,178,,,,,,,,,,,1wpc3b44r2w9m2wallf1xcmlm,M. Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674267,169,4,1,23,47,9db4t34qy4owglhvvgwf5l22i,1,37.6,58.5,2023-01-02T15:27:12.642Z,2023-01-04T07:53:32Z,3963688405,286,,3963688399,56,Back,3963688403,265,,3963688419,233,197,3963688397,13,,3963688401,152,,,,,,,,1wpc3b44r2w9m2wallf1xcmlm,M. Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674261,197,4,1,23,47,69t8imcdaqlgfbds2p58596my,0,62.4,41.5,2023-01-02T15:27:12.643Z,2023-01-04T07:53:32Z,3963688361,13,,3965152195,178,,3963688433,233,169,3963688367,265,,3963688369,285,,3963688365,152,,3963688363,56,Center,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674443,170,1,1,24,1,9db4t34qy4owglhvvgwf5l22i,0,38.3,60.4,2023-01-02T15:27:26.237Z,2023-01-04T08:40:47Z,3963689443,213,5.9,3963689429,5,,3963689435,56,Center,3963689431,157,,3965162117,178,,3963689433,152,,3963689439,141,24.4,3963689445,1,,dwrnys3htjlb3asfou6425g16,L. Kitching,3963689437,140,96.4,3963689441,212,,,,,,,,,65.7,,,,,,,,,,,,,,,,,,,,,
2494674461,198,52,1,24,9,69t8imcdaqlgfbds2p58596my,1,3.7,76.7,2023-01-02T15:27:34.276Z,2023-01-04T08:41:06Z,3965162251,178,,3964440193,377,,,,,,,,,,,,,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674547,199,1,1,24,9,69t8imcdaqlgfbds2p58596my,1,7.4,59.4,2023-01-02T15:27:34.885Z,2023-01-04T08:41:15Z,3963690001,56,Back,3963689999,123,,3963690007,212,9.5,3963690005,141,66.8,3963690009,213,0.6,3965162321,178,,3963690003,140,15.1,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674611,200,1,1,24,17,69t8imcdaqlgfbds2p58596my,1,26.2,65.3,2023-01-02T15:27:42.322Z,2023-01-04T08:41:28Z,3963690331,141,34.9,3963690335,213,4.7,3963690327,56,Back,3965162427,178,,3963690329,140,26.2,3963690333,212,20.7,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674643,201,1,1,24,25,69t8imcdaqlgfbds2p58596my,1,37.5,29.1,2023-01-02T15:27:50.231Z,2023-01-04T08:41:44Z,3963690509,56,Right,3963690513,141,7.9,3963690515,212,22.0,3965162535,178,,3963690511,140,53.3,3963690517,213,5.6,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674671,202,1,1,24,28,69t8imcdaqlgfbds2p58596my,1,53.3,14.5,2023-01-02T15:27:53.762Z,2023-01-04T08:41:54Z,3963690705,56,Center,3963690709,141,40.4,3965162593,178,,3963690715,213,1.6,3963690707,140,52.1,3963690711,212,17.7,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674701,203,1,1,24,30,69t8imcdaqlgfbds2p58596my,1,51.9,44,2023-01-02T15:27:55.585Z,2023-01-04T08:42:04Z,3963690871,141,77.6,3965162631,178,,3963690863,56,Center,3963690879,213,1.3,3963690875,212,23.7,3963690867,140,57.8,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674735,204,1,1,24,33,69t8imcdaqlgfbds2p58596my,1,57.4,80,2023-01-02T15:27:58.159Z,2023-01-04T08:42:53Z,3963691055,213,0.8,3963691049,140,68.3,3963691053,212,15.7,3965162943,178,,3963691047,56,Left,3963691051,141,95.9,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674769,205,1,1,24,36,69t8imcdaqlgfbds2p58596my,1,76.7,97.4,2023-01-02T15:28:01.357Z,2023-01-04T08:43:10Z,3965163093,178,,3963691261,141,90.8,3963691259,140,93.6,3963691263,212,18.3,3963691257,56,Left,3963691265,213,6.0,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674815,206,1,1,24,39,69t8imcdaqlgfbds2p58596my,1,89.6,94.1,2023-01-02T15:28:04.708Z,2023-01-04T08:43:23Z,3963691555,56,Left,3963691561,212,17.3,3963691559,141,90.8,3965163191,178,,3963691557,140,73.3,3963691563,213,3.3,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674829,207,1,1,24,43,69t8imcdaqlgfbds2p58596my,1,78.6,90.1,2023-01-02T15:28:08.767Z,2023-01-04T08:43:47Z,3963691643,213,2.5,3965163401,178,,3963691639,141,96.6,3963691635,56,Left,3963691637,140,73.1,3963691641,212,7.3,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674857,208,1,1,24,45,69t8imcdaqlgfbds2p58596my,1,72.2,94.2,2023-01-02T15:28:10.524Z,2023-01-04T08:44:10Z,3963691753,140,65.5,3963691761,212,11.0,3965163525,178,,3963691757,141,81.8,3963691765,213,4.0,3963691751,56,Left,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674899,209,1,1,24,47,69t8imcdaqlgfbds2p58596my,1,63.7,81.2,2023-01-02T15:28:12.434Z,2023-01-04T08:44:25Z,3963692025,212,13.9,3963692023,141,64.5,3963692021,140,56.1,3963692019,56,Center,3963692027,213,4.1,3965163669,178,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674903,171,45,1,24,49,9db4t34qy4owglhvvgwf5l22i,0,36.6,32.6,2023-01-02T15:28:14.374Z,2023-01-04T08:44:50Z,3963692033,285,,3963692105,233,210,3963692031,56,Back,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674917,210,3,1,24,49,69t8imcdaqlgfbds2p58596my,1,63.4,67.4,2023-01-02T15:28:14.374Z,2023-01-04T08:44:49Z,3963692095,233,171,3963692085,56,Center,3964441061,465,,3963692087,286,,3965163841,178,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494674953,211,1,1,24,50,69t8imcdaqlgfbds2p58596my,1,63.2,71.1,2023-01-02T15:28:15.573Z,2023-01-04T08:45:01Z,3963692293,141,94.8,3963692289,56,Left,3963692295,212,16.2,3963692299,213,1.6,3965163917,178,,3963692291,140,62.0,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675001,212,1,1,24,54,69t8imcdaqlgfbds2p58596my,1,61.5,94.1,2023-01-02T15:28:19.352Z,2023-01-04T08:45:10Z,3963692537,212,27.4,3963692531,56,Left,3965163975,178,,3963692535,141,93.8,3963692539,213,6.3,3963692533,140,87.6,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494954437,900,83,1,24,57,9db4t34qy4owglhvvgwf5l22i,1,14.4,1.1,2023-01-02T15:28:22.462Z,2023-01-04T09:14:23Z,3965176315,399,83506,,,,,,,,,,,,,,,,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675007,213,61,1,24,57,69t8imcdaqlgfbds2p58596my,0,86.4,95.1,2023-01-02T15:28:22.489Z,2023-01-04T08:45:43Z,3965164311,178,,3963692577,56,Left,,,,,,,,,,,,,,,,,,,7h6eazahfe5epf6zgx1b1urpx,J. Böðvarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675081,172,1,1,25,0,9db4t34qy4owglhvvgwf5l22i,0,6.2,1.1,2023-01-02T15:28:25.757Z,2023-01-04T08:45:57Z,3965164399,178,,3963692997,1,,3963692987,56,Back,3963692989,140,11.1,3963692993,212,5.2,3963693021,236,,3963692983,157,,3963693023,233,214,d25ilw75uqbnk15v383e1kxrd,R. Cundy,3963692991,141,2.0,3963692995,213,3963693027,286,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,
2494675067,214,74,1,25,0,69t8imcdaqlgfbds2p58596my,1,85.8,94.7,2023-01-02T15:28:25.793Z,2023-01-04T08:46:28Z,3963692921,56,Left,3963693055,233,172,3965164607,178,,3963692923,285,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675489,173,5,1,25,2,9db4t34qy4owglhvvgwf5l22i,1,11.2,-1.7,2023-01-02T15:28:27.036Z,2023-01-04T08:46:47Z,3963695375,347,,3963695397,233,215,3963695373,56,Back,,,,,,,,,,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675105,215,5,1,25,2,69t8imcdaqlgfbds2p58596my,0,88.8,101.7,2023-01-02T15:28:27.036Z,2023-01-04T08:46:47Z,3963693169,347,,3963693167,56,Left,3963695405,233,173,,,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675525,174,1,1,25,37,9db4t34qy4owglhvvgwf5l22i,1,15.2,0,2023-01-02T15:29:02.466Z,2023-01-04T08:47:09Z,3963695605,212,18.1,3963695599,56,Back,3963695603,141,4.6,3963695601,140,31.9,3963695607,213,0.2,3963695597,107,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675539,175,1,1,25,38,9db4t34qy4owglhvvgwf5l22i,0,26.2,7.7,2023-01-02T15:29:03.788Z,2023-01-04T08:47:29Z,3965164993,178,,3963695669,168,,3963695671,56,Back,3963695677,212,3.2,3963695679,213,6.0,3963695675,141,6.4,3963695673,140,29.1,,,,1wpc3b44r2w9m2wallf1xcmlm,M. Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675637,217,61,1,25,38,69t8imcdaqlgfbds2p58596my,1,66.1,94.4,2023-01-02T15:29:03.931Z,2023-01-04T08:48:13Z,3963696185,56,Left,3965165299,178,,,,,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675541,176,5,1,25,40,9db4t34qy4owglhvvgwf5l22i,1,35.9,-1.8,2023-01-02T15:29:05.673Z,2023-01-04T08:48:29Z,3963695687,347,,3963695685,56,Back,3963696595,233,216,,,,,,,,,,,,,,,,1wpc3b44r2w9m2wallf1xcmlm,M. Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675633,216,5,1,25,40,69t8imcdaqlgfbds2p58596my,0,64.1,101.8,2023-01-02T15:29:05.673Z,2023-01-04T08:48:29Z,3963696191,233,176,3963696163,347,,3963696161,56,Left,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675741,177,1,1,25,58,9db4t34qy4owglhvvgwf5l22i,1,39,0,2023-01-02T15:29:23.450Z,2023-01-04T08:49:00Z,3963696763,213,0.1,3963696747,56,Right,3963696751,140,63.8,3963696743,107,,3963696767,1,,3963696759,212,26.3,3963696755,141,4.0,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675759,178,1,1,26,0,9db4t34qy4owglhvvgwf5l22i,0,64.3,5.9,2023-01-02T15:29:25.003Z,2023-01-04T08:49:51Z,3963696841,56,Right,3963696837,3,,3963696847,212,12.6,3963696839,168,,3963696849,213,0.8,3963696845,141,18.9,3963696843,140,72.9,3965166379,388,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675783,218,1,1,26,1,69t8imcdaqlgfbds2p58596my,0,31.3,85.5,2023-01-02T15:29:25.956Z,2023-01-04T08:50:05Z,3963696987,56,Back,3963696991,141,75.0,3963696995,213,5.8,3963696985,155,,3963696989,140,45.6,3965166463,178,,3963696993,212,16.6,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675817,179,1,1,26,3,9db4t34qy4owglhvvgwf5l22i,1,54.8,26.4,2023-01-02T15:29:27.995Z,2023-01-04T08:50:18Z,3963697189,141,27.0,3963697185,56,Center,3963697193,213,0.0,3963697183,3,,3965166545,388,,3963697187,140,67.8,3963697191,212,13.7,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494954727,908,67,1,26,4,9db4t34qy4owglhvvgwf5l22i,1,69.2,27.2,2023-01-02T15:29:29.263Z,2023-01-04T09:42:46Z,3965177703,233,1505,,,,,,,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494954725,1505,67,1,26,4,69t8imcdaqlgfbds2p58596my,0,30.8,72.8,2023-01-02T15:29:29.264Z,2023-01-04T09:19:37Z,3965177711,233,908,,,,,,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675833,180,1,1,26,4,9db4t34qy4owglhvvgwf5l22i,1,69.2,27.4,2023-01-02T15:29:29.299Z,2023-01-04T09:42:46Z,3963697293,141,25.6,3965166639,178,,3963697289,56,Center,3963697313,156,,3963697299,213,3.3,3963697295,212,8.7,3963697291,140,61.0,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675887,181,1,1,26,7,9db4t34qy4owglhvvgwf5l22i,1,65.8,32,2023-01-02T15:29:31.963Z,2023-01-04T08:50:51Z,3963697553,140,59.4,3963697559,213,2.7,3963697555,141,37.1,3965166719,178,,3963697551,56,Center,3963697557,212,7.6,,,,,,,1wpc3b44r2w9m2wallf1xcmlm,M. Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675965,182,1,1,26,8,9db4t34qy4owglhvvgwf5l22i,1,59.7,39.2,2023-01-02T15:29:33.133Z,2023-01-04T08:51:02Z,3963698039,212,19.9,3963698035,140,58.0,3963698033,56,Center,3963698037,141,68.4,3965166779,178,,3963698041,213,1.7,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675989,183,1,1,26,14,9db4t34qy4owglhvvgwf5l22i,1,60,88.6,2023-01-02T15:29:39.367Z,2023-01-04T08:51:12Z,3963698193,141,83.9,3963698189,56,Back,3963698195,212,22.6,3963698197,213,3.3,3963698191,140,38.7,3965166851,178,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494675999,184,1,1,26,15,9db4t34qy4owglhvvgwf5l22i,0,42,83.1,2023-01-02T15:29:40.602Z,2023-01-04T08:51:25Z,3963698253,141,81.6,3965166961,178,,3963698249,56,Left,3963698255,212,27.1,3963698257,213,6.2,3963698251,140,67.8,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676031,220,61,1,26,17,69t8imcdaqlgfbds2p58596my,0,30.8,18.2,2023-01-02T15:29:42.058Z,2023-01-04T08:51:39Z,3965167033,178,,3963698437,56,Back,,,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676067,185,61,1,26,18,9db4t34qy4owglhvvgwf5l22i,0,63.9,78.8,2023-01-02T15:29:43.188Z,2023-01-04T08:51:46Z,3965167097,178,,3963698631,56,Center,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676025,219,49,1,26,20,69t8imcdaqlgfbds2p58596my,1,41.5,12.2,2023-01-02T15:29:45.404Z,2023-01-04T08:51:57Z,,,,,,,,,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676137,221,3,1,26,22,69t8imcdaqlgfbds2p58596my,0,69.1,7.5,2023-01-02T15:29:47.889Z,2023-01-04T08:52:31Z,3963699025,286,,3963699023,56,Right,3964444687,465,,3963699041,211,,3965167377,178,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676127,186,61,1,26,25,9db4t34qy4owglhvvgwf5l22i,0,17.2,91.1,2023-01-02T15:29:50.435Z,2023-01-04T08:52:45Z,3963698985,56,Back,3965167485,178,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494954883,1509,67,1,26,26,69t8imcdaqlgfbds2p58596my,1,83.4,11.3,2023-01-02T15:29:51.684Z,2023-01-04T09:42:47Z,3965179043,233,934,,,,,,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494954879,934,67,1,26,26,9db4t34qy4owglhvvgwf5l22i,0,16.6,88.7,2023-01-02T15:29:51.685Z,2023-01-04T09:21:44Z,3965179051,233,1509,,,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676203,222,61,1,26,26,69t8imcdaqlgfbds2p58596my,0,94.1,16.7,2023-01-02T15:29:51.704Z,2023-01-04T09:42:47Z,3965167549,178,,3963699401,56,Right,,,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676205,187,56,1,26,29,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-01-02T15:29:54.397Z,2023-01-04T08:53:00Z,3963699403,56,Back,,,,,,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676233,188,5,1,26,30,9db4t34qy4owglhvvgwf5l22i,1,-1,82.2,2023-01-02T15:29:55.230Z,2023-01-04T08:53:10Z,3963699529,56,Back,3963699553,233,223,3963699531,346,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676213,223,5,1,26,30,69t8imcdaqlgfbds2p58596my,0,101,17.8,2023-01-02T15:29:55.230Z,2023-01-04T08:53:10Z,3963699435,56,Right,3963699437,346,,3963699569,233,188,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676623,189,1,1,27,1,9db4t34qy4owglhvvgwf5l22i,0,4.7,57.2,2023-01-02T15:30:26.230Z,2023-01-04T08:53:16Z,3963701693,213,0.2,3963701683,124,,3963701685,56,Center,3963701689,141,72.6,3963701695,1,,3963701697,74,,3963701687,140,64.6,3963701691,212,63.8,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676641,224,8,1,27,5,69t8imcdaqlgfbds2p58596my,1,32.2,28.3,2023-01-02T15:30:30.222Z,2023-01-04T08:53:34Z,3965167793,178,,3963701785,56,Back,3964445157,383,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676647,225,49,1,27,6,69t8imcdaqlgfbds2p58596my,1,30.8,34.6,2023-01-02T15:30:31.715Z,2023-01-04T08:53:46Z,,,,,,,,,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676743,226,1,1,27,6,69t8imcdaqlgfbds2p58596my,1,31.3,32.8,2023-01-02T15:30:31.755Z,2023-01-04T08:53:53Z,3963702319,140,30.6,3965167897,178,,3963702321,141,63.7,3963702317,56,Back,3963702325,213,1.6,3963702323,212,21.0,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676747,227,50,1,27,15,69t8imcdaqlgfbds2p58596my,1,69.7,91.1,2023-01-02T15:30:40.077Z,2023-01-04T08:54:33Z,3963702347,56,Left,3963702429,233,190,3963702349,286,,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676751,190,7,1,27,15,9db4t34qy4owglhvvgwf5l22i,0,30.3,8.9,2023-01-02T15:30:40.137Z,2023-01-04T08:54:41Z,3963702371,285,,3963702369,56,Back,3963702389,233,227,3964445895,385,,3965168413,178,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494677263,234,61,1,27,16,69t8imcdaqlgfbds2p58596my,0,76.7,94.2,2023-01-02T15:30:41.421Z,2023-01-04T09:23:22Z,3965168807,178,,3963705105,56,Left,,,,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676807,191,12,1,27,16,9db4t34qy4owglhvvgwf5l22i,1,18.7,8.5,2023-01-02T15:30:41.932Z,2023-01-04T08:55:58Z,3963702751,167,,3963702721,56,Back,3965169131,178,,3963702727,212,7.5,3963702723,140,16.4,3963702729,213,4.4,3963702725,141,0.0,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676811,192,5,1,27,17,9db4t34qy4owglhvvgwf5l22i,0,20.2,-2,2023-01-02T15:30:42.622Z,2023-01-04T08:56:11Z,3963702747,56,Back,3963703351,233,228,3963702749,347,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494676911,228,5,1,27,17,69t8imcdaqlgfbds2p58596my,1,79.8,102,2023-01-02T15:30:42.622Z,2023-01-04T08:56:11Z,3963703257,347,,3963703303,233,192,3963703255,56,Left,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494677053,229,1,1,27,36,69t8imcdaqlgfbds2p58596my,1,83.8,100,2023-01-02T15:31:01.928Z,2023-01-04T08:56:46Z,3963703991,212,14.1,3963703987,140,71.8,3963703985,56,Left,3963703989,141,92.5,3963703993,213,3.6,3963703983,107,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494677069,230,1,1,27,38,69t8imcdaqlgfbds2p58596my,1,70.9,89.2,2023-01-02T15:31:03.075Z,2023-01-04T08:57:23Z,3963704069,140,80.2,3963704071,141,95.8,3963704067,56,Left,3965169715,178,,3963704075,213,0.4,3963704073,212,10.7,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
