id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2478772437,184,1,1,22,20,5qwskbjpa17fvmtuu5qijy7cz,1,64.3,61.4,2022-10-29T14:22:58.334Z,2022-11-01T04:43:21Z,3879937231,140,53.2,3887407893,178,,3879937233,141,93.3,3879937237,213,2.1,3879937229,56,Left,3879937235,212,24.6,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478772693,185,1,1,22,22,5qwskbjpa17fvmtuu5qijy7cz,1,47.7,87.8,2022-10-29T14:23:00.088Z,2022-11-01T04:43:25Z,3887407945,178,,3879938567,56,Left,3879938569,140,65.1,3879938575,212,18.8,3879938571,141,94.4,3879938581,213,0.2,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478772715,186,3,1,22,26,5qwskbjpa17fvmtuu5qijy7cz,0,85.6,91.6,2022-10-29T14:23:04.451Z,2022-11-01T04:43:32Z,3879939111,233,180,3879938673,56,Left,3879938675,286,,3887408011,178,,3886690217,464,,,,,,,,,,,4i9u8cvqi0326gzqouf7uqju1,J. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478772775,180,7,1,22,26,8rfydplrc9ki0sirqi0drcybk,1,14.4,8.4,2022-10-29T14:23:04.729Z,2022-11-01T04:43:35Z,3879939029,56,Back,3879939035,285,,3887408063,178,,3886690245,385,,3879939075,233,186,,,,,,,,,,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478772809,181,5,1,22,27,8rfydplrc9ki0sirqi0drcybk,0,13.8,-1.8,2022-10-29T14:23:05.790Z,2022-11-01T04:43:40Z,3879939195,347,,3879939193,56,Back,3879942553,233,187,,,,,,,,,,,,,,,,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478773401,187,5,1,22,27,5qwskbjpa17fvmtuu5qijy7cz,1,86.2,101.8,2022-10-29T14:23:05.790Z,2022-11-01T04:43:40Z,3879942489,233,181,3879942411,56,Left,3879942413,347,,,,,,,,,,,,,,,,,4i9u8cvqi0326gzqouf7uqju1,J. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478773445,188,1,1,22,48,5qwskbjpa17fvmtuu5qijy7cz,1,87.8,100,2022-10-29T14:23:25.939Z,2022-11-01T04:43:46Z,3879942641,56,Left,3879942649,213,5.1,3879942647,212,15.2,3879942643,140,93.9,3879942639,107,,3879942645,141,81.4,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478773569,189,1,1,22,49,5qwskbjpa17fvmtuu5qijy7cz,1,93.9,81.4,2022-10-29T14:23:27.013Z,2022-11-01T04:43:56Z,3879943261,56,Left,3879943269,141,93.9,3879943273,213,2.1,3879943265,140,88.9,3887408267,388,,3879943271,212,10.0,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478773613,190,1,1,22,51,5qwskbjpa17fvmtuu5qijy7cz,0,84.8,94.4,2022-10-29T14:23:29.062Z,2022-11-01T04:44:00Z,3879943533,213,4.9,3879943525,56,Center,3879943521,2,,3886691067,223,,3886691069,20,,3879943531,212,34.3,3879943535,1,,3887408305,178,,dzitwscdk6ogkf6bstbrik53p,S. McConville,3879943529,141,44.5,3879943527,140,89.6,3879943523,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478773711,182,12,1,22,52,8rfydplrc9ki0sirqi0drcybk,1,6.9,56.9,2022-10-29T14:23:30.645Z,2022-11-01T04:44:06Z,3879944075,141,36.1,3879944073,140,0.0,3887408369,178,,3879944077,212,16.2,3879944845,15,,3879944071,56,Back,3879944479,167,,3879944079,213,4.2,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478773773,183,6,1,22,55,8rfydplrc9ki0sirqi0drcybk,0,4.9,45.8,2022-10-29T14:23:33.210Z,2022-11-01T04:44:10Z,3879944441,73,,3879944437,56,Back,3879945001,233,191,,,,,,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478773827,191,6,1,22,55,5qwskbjpa17fvmtuu5qijy7cz,1,95.1,54.2,2022-10-29T14:23:33.210Z,2022-11-01T04:44:10Z,3879944795,73,,3879944937,233,183,3879944789,56,Center,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478774685,192,1,1,23,21,5qwskbjpa17fvmtuu5qijy7cz,0,99.5,99.5,2022-10-29T14:23:58.961Z,2022-11-01T04:44:14Z,3879949609,233,184,3886691275,223,,3879949419,155,,3879949425,140,98.7,3879949417,6,,3879949427,141,49.0,3886691277,20,,3879949423,56,Center,dzitwscdk6ogkf6bstbrik53p,S. McConville,3879949429,212,34.4,3879949415,2,,3887408461,178,3879949435,1,3879949431,213,4.7,,,,,,,,,,,,,,,,,,,,,,,,,
2478774701,184,11,1,23,22,8rfydplrc9ki0sirqi0drcybk,1,3.5,49.1,2022-10-29T14:24:00.749Z,2022-11-01T04:44:18Z,3879949497,56,Back,3886692647,378,,3879949503,88,,3879949651,233,192,3887408511,388,,,,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775083,185,1,1,23,28,8rfydplrc9ki0sirqi0drcybk,1,5.5,47.6,2022-10-29T14:24:06.147Z,2022-11-01T04:44:21Z,3879951467,141,82.6,3879951463,56,Left,3879951461,199,,3879951475,1,,3879951465,140,72.8,3879951471,212,74.6,3879951473,213,0.3,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775207,186,1,1,23,34,8rfydplrc9ki0sirqi0drcybk,1,68.6,70.2,2022-10-29T14:24:12.479Z,2022-11-01T04:44:25Z,3879952149,213,5.4,3879952137,56,Center,3887408623,178,,3879952147,212,13.2,3879952143,140,76.8,3879952145,141,55.5,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775219,187,4,1,23,36,8rfydplrc9ki0sirqi0drcybk,1,74.4,51.8,2022-10-29T14:24:14.560Z,2022-11-01T04:44:32Z,3879952237,265,,3879952241,286,,3879952231,56,Center,3879952629,233,193,3879952235,152,,3879952227,13,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478775259,193,4,1,23,36,5qwskbjpa17fvmtuu5qijy7cz,0,25.6,48.2,2022-10-29T14:24:14.561Z,2022-11-01T04:44:31Z,3879952445,285,,3887408685,178,,3879952761,233,187,3879952425,13,,3879952431,56,Back,3879952441,265,,3879952437,152,,,,,4i9u8cvqi0326gzqouf7uqju1,J. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777271,188,15,1,24,40,8rfydplrc9ki0sirqi0drcybk,1,74.5,58.8,2022-10-29T14:25:18.218Z,2022-11-01T04:44:37Z,3879968109,230,98.8,3879968113,231,52.5,3879966267,72,,3879968103,458,,3879968107,147,54.7,3879963483,18,,3887408781,178,,3879966271,82,,czwcateaukr5r9yibdem642qd,D. Andrew,3879968099,102,46.7,3879963481,26,,3879968101,103,3879966355,233,3886693713,80,,3879968105,146,3879963485,56,,,,,194,,,,,,,4.2,83.3,Center,,,,,,,
2478777329,194,10,1,24,40,5qwskbjpa17fvmtuu5qijy7cz,1,17.2,36.1,2022-10-29T14:25:18.534Z,2022-11-01T04:44:53Z,3879963793,94,,3879963915,239,,3879966395,233,188,3887409043,178,,3879963795,56,Back,,,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777353,189,1,1,24,43,8rfydplrc9ki0sirqi0drcybk,0,69.9,47.5,2022-10-29T14:25:20.980Z,2022-11-01T04:44:57Z,3887409109,388,,3879963875,140,87.3,3879963877,141,55.7,3879963873,56,Center,3879963879,212,19.1,3879963883,213,0.3,3879963871,3,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777419,195,1,1,24,43,5qwskbjpa17fvmtuu5qijy7cz,0,22.1,41.5,2022-10-29T14:25:21.497Z,2022-11-01T04:45:19Z,3879964227,56,Back,3879964229,140,35.8,3879964235,213,0.3,3879964225,3,,3879964231,141,48.8,3879964233,212,15.2,3887409431,388,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777567,190,1,1,24,46,8rfydplrc9ki0sirqi0drcybk,1,68.6,49,2022-10-29T14:25:24.465Z,2022-11-01T04:45:23Z,3879965019,212,18.3,3879965017,141,75.6,3879965013,56,Center,3879965015,140,71.2,3887409511,178,,3879965021,213,1.4,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777593,191,4,1,24,49,8rfydplrc9ki0sirqi0drcybk,1,66,82.9,2022-10-29T14:25:27.303Z,2022-11-01T04:45:30Z,3879965107,13,,3879965111,152,,3879965113,265,,3879965109,56,Left,3879965161,233,196,3879965115,286,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777583,196,4,1,24,49,5qwskbjpa17fvmtuu5qijy7cz,0,34,17.1,2022-10-29T14:25:27.304Z,2022-11-01T04:45:29Z,3879965085,13,,3887409601,178,,3879965191,233,191,3879965093,285,,3879965087,56,Back,3879965089,152,,3879965091,265,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777845,197,17,1,24,57,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-10-29T14:25:35.501Z,2022-11-01T04:45:53Z,3879966605,31,,3879966609,392,,3879966613,13,243,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478779445,192,1,1,25,49,8rfydplrc9ki0sirqi0drcybk,0,69.8,86.6,2022-10-29T14:26:26.896Z,2022-11-01T04:45:56Z,3886695037,223,,3887409999,178,,3879975385,140,100.0,3886695039,20,,3879975377,5,,3879975391,213,5.4,3879975381,152,,3879975379,155,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,3879975375,2,,3879975389,212,51.6,3879975387,141,3879975393,1,3879975383,56,Center,,,,,,,,,,,,,,,,28.8,,,,,,,,,
2478779457,193,5,1,25,52,8rfydplrc9ki0sirqi0drcybk,0,101.1,21.2,2022-10-29T14:26:30.472Z,2022-11-01T04:46:02Z,3879975607,233,198,3879975433,56,Center,3879975437,346,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478779477,198,5,1,25,52,5qwskbjpa17fvmtuu5qijy7cz,1,-1.1,78.8,2022-10-29T14:26:30.472Z,2022-11-01T04:46:02Z,3879975507,346,,3879975505,56,Back,3879975557,233,193,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478780095,200,1,1,26,8,5qwskbjpa17fvmtuu5qijy7cz,1,3.1,58.8,2022-10-29T14:26:46.338Z,2022-11-01T04:46:08Z,3879978733,141,43.0,3879978741,237,,3879978737,213,5.4,3879978731,140,11.9,3879978735,212,14.2,3879978729,56,Back,3879978727,124,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478780333,201,1,1,26,10,5qwskbjpa17fvmtuu5qijy7cz,1,11.9,42.8,2022-10-29T14:26:48.352Z,2022-11-01T04:46:11Z,3879980001,141,16.1,3887410371,178,,3879980007,213,5.3,3879979989,56,Back,3879979997,140,23.9,3879980005,212,22.1,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478780341,202,50,1,26,16,5qwskbjpa17fvmtuu5qijy7cz,1,47.2,5.2,2022-10-29T14:26:54.611Z,2022-11-01T04:46:24Z,3879980071,56,Back,3879980073,286,,3879980563,233,194,,,,,,,,,,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478780395,194,7,1,26,16,8rfydplrc9ki0sirqi0drcybk,1,52.8,94.8,2022-10-29T14:26:54.706Z,2022-11-01T04:46:29Z,3879980381,56,Left,3879980481,233,202,3879980383,285,,3879980379,167,,3886695401,385,,3887410831,389,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478780411,195,5,1,26,17,8rfydplrc9ki0sirqi0drcybk,0,47,101.2,2022-10-29T14:26:55.290Z,2022-11-01T04:46:34Z,3879980435,347,,3879985167,233,203,3879980431,56,Back,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478781261,203,5,1,26,17,5qwskbjpa17fvmtuu5qijy7cz,1,53,-1.2,2022-10-29T14:26:55.290Z,2022-11-01T04:46:33Z,3879984983,347,,3879985131,233,195,3879984981,56,Right,,,,,,,,,,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478781399,204,1,1,26,41,5qwskbjpa17fvmtuu5qijy7cz,1,56.1,0,2022-10-29T14:27:19.102Z,2022-11-01T04:46:43Z,3879985771,140,54.9,3879985783,1,,3879985773,141,36.6,3879985777,212,26.1,3879985781,213,1.6,3879985767,56,Center,3879985763,107,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478781621,205,1,1,26,44,5qwskbjpa17fvmtuu5qijy7cz,1,61.8,52.4,2022-10-29T14:27:22.746Z,2022-11-01T04:46:51Z,3879987051,213,1.7,3879987049,212,27.2,3879987043,141,92.3,3879987039,140,59.4,3879987035,56,Left,3887411349,178,,,,,,,,4i9u8cvqi0326gzqouf7uqju1,J. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478781685,206,1,1,26,50,5qwskbjpa17fvmtuu5qijy7cz,1,49.6,88.4,2022-10-29T14:27:28.205Z,2022-11-01T04:46:55Z,3879987437,56,Back,3879987441,141,74.0,3879987443,212,14.3,3879987439,140,39.7,3887411441,178,,3879987445,213,3.9,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478781877,207,1,1,26,53,5qwskbjpa17fvmtuu5qijy7cz,1,33.3,82.9,2022-10-29T14:27:31.059Z,2022-11-01T04:46:59Z,3879988501,140,13.9,3879988507,213,4.0,3879988503,141,49.3,3879988495,56,Back,3887411547,178,,3879988505,212,30.6,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478781979,208,1,1,26,58,5qwskbjpa17fvmtuu5qijy7cz,1,14.1,49,2022-10-29T14:27:36.575Z,2022-11-01T04:47:02Z,3879989005,140,11.0,3887411623,178,,3879989003,56,Back,3879989011,213,1.7,3879989007,141,85.3,3879989009,212,24.9,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782067,209,1,1,27,1,5qwskbjpa17fvmtuu5qijy7cz,1,12.9,84.7,2022-10-29T14:27:39.066Z,2022-11-01T04:47:07Z,3879989521,141,94.8,3879989515,56,Back,3879989523,212,12.4,3879989517,140,22.7,3887411695,178,,3879989525,213,0.6,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782117,210,1,1,27,2,5qwskbjpa17fvmtuu5qijy7cz,0,23.1,94.7,2022-10-29T14:27:40.728Z,2022-11-01T04:47:10Z,3879989803,140,54.1,3879989811,1,,3879989807,212,42.6,3887411731,178,,3879989801,56,Center,3879989809,213,5.6,3879989797,155,,3879989805,141,54.3,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782133,196,8,1,27,4,8rfydplrc9ki0sirqi0drcybk,1,45,24.6,2022-10-29T14:27:42.355Z,2022-11-01T04:47:16Z,3886695865,384,,3879989895,56,Back,3887411845,388,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782259,211,1,1,27,5,5qwskbjpa17fvmtuu5qijy7cz,1,58.3,68.2,2022-10-29T14:27:43.699Z,2022-11-01T04:47:23Z,3879990485,213,4.1,3879990467,56,Back,3887411955,178,,3879990473,140,46.9,3879990477,141,44.8,3879990481,212,19.9,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782489,212,1,1,27,8,5qwskbjpa17fvmtuu5qijy7cz,1,47.1,43.6,2022-10-29T14:27:45.996Z,2022-11-01T04:47:27Z,3879991627,56,Right,3879991635,212,20.8,3879991629,140,52.2,3879991639,213,5.0,3879991631,141,14.1,3887412019,178,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782547,213,1,1,27,15,5qwskbjpa17fvmtuu5qijy7cz,1,68.7,28,2022-10-29T14:27:53.402Z,2022-11-01T04:47:33Z,3887412087,178,,3879991917,56,Right,3879991919,140,60.7,3879991931,213,4.1,3879991923,141,10.3,3879991927,212,14.7,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782627,214,1,1,27,16,5qwskbjpa17fvmtuu5qijy7cz,1,60.7,10.3,2022-10-29T14:27:54.358Z,2022-11-01T04:47:36Z,3879992359,140,60.0,3879992373,212,7.9,3879992353,56,Center,3879992367,141,21.8,3887412153,178,,3879992375,213,1.7,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782825,215,1,1,27,19,5qwskbjpa17fvmtuu5qijy7cz,1,63.9,27.4,2022-10-29T14:27:57.331Z,2022-11-01T04:47:40Z,3879993427,141,36.6,3879993429,212,7.1,3879993421,56,Center,3879993431,213,1.1,3879993425,140,67.1,3887412191,178,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782995,216,1,1,27,23,5qwskbjpa17fvmtuu5qijy7cz,1,68.6,30.6,2022-10-29T14:28:01.616Z,2022-11-01T04:47:44Z,3879994355,213,5.9,3879994351,141,18.6,3879994349,140,89.7,3879994353,212,23.6,3879994347,56,Right,3887412259,178,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783133,217,1,1,27,26,5qwskbjpa17fvmtuu5qijy7cz,1,92.2,23.1,2022-10-29T14:28:04.587Z,2022-11-01T04:47:50Z,3879995123,213,1.4,3879995121,212,37.8,3879995115,140,97.0,3879995111,56,Center,3879995125,1,,3887412323,178,,3879995117,141,78.2,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783163,218,1,1,27,28,5qwskbjpa17fvmtuu5qijy7cz,0,96.9,78.2,2022-10-29T14:28:06.775Z,2022-11-01T04:47:54Z,3879995307,140,93.4,3879995311,212,16.3,3879995305,56,Center,3879995313,213,4.5,3879995309,141,54.8,3887412379,178,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783143,197,12,1,27,29,8rfydplrc9ki0sirqi0drcybk,1,6,42.4,2022-10-29T14:28:07.560Z,2022-11-01T04:48:01Z,3879995191,212,30.4,3879995189,141,0.0,3879995193,213,5.0,3879995187,140,13.4,3879995443,15,,3879995325,167,,3879995185,56,Back,3887412471,388,,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783149,198,5,1,27,32,8rfydplrc9ki0sirqi0drcybk,0,9.8,-0.9,2022-10-29T14:28:10.678Z,2022-11-01T04:48:04Z,3879996441,233,219,3879995243,347,,3879995241,56,Back,,,,,,,,,,,,,,,,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783355,219,5,1,27,32,5qwskbjpa17fvmtuu5qijy7cz,1,90.2,100.9,2022-10-29T14:28:10.678Z,2022-11-01T04:48:04Z,3879996271,347,,3879996331,233,198,3879996269,56,Left,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783441,220,1,1,27,37,5qwskbjpa17fvmtuu5qijy7cz,1,93.7,100,2022-10-29T14:28:15.433Z,2022-11-01T04:48:11Z,3879996729,212,10.6,3879996721,107,,3879996723,56,Left,3879996727,141,86.5,3879996725,140,97.3,3879996731,213,5.1,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783501,221,1,1,27,38,5qwskbjpa17fvmtuu5qijy7cz,1,97.3,86.5,2022-10-29T14:28:16.845Z,2022-11-01T04:48:19Z,3879997145,56,Left,3879997155,212,7.9,3879997151,141,95.7,3887412687,388,,3879997143,155,,3879997157,213,2.2,3879997147,140,92.7,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783547,222,1,1,27,41,5qwskbjpa17fvmtuu5qijy7cz,0,91.8,95.3,2022-10-29T14:28:19.450Z,2022-11-01T04:48:22Z,3879997357,212,37.8,3879997353,140,95.5,3879997347,2,,3879997359,213,4.8,3879997349,155,,3879997351,56,Center,3887412725,178,,3879997361,1,,dzitwscdk6ogkf6bstbrik53p,S. McConville,3886696889,223,,3879997355,141,40.0,3886696891,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783611,199,12,1,27,43,8rfydplrc9ki0sirqi0drcybk,1,6,54.5,2022-10-29T14:28:21.388Z,2022-11-01T04:48:25Z,3887412759,388,,3879997687,212,15.7,3879997679,56,Back,3879997683,141,74.8,3879997953,15,,3879997681,140,0.0,3879997853,167,,3879997689,213,2.1,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783641,200,6,1,27,45,8rfydplrc9ki0sirqi0drcybk,0,7,64.6,2022-10-29T14:28:22.904Z,2022-11-01T04:48:31Z,3879998111,233,223,3879997805,73,,3879997803,56,Back,,,,,,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783679,223,6,1,27,45,5qwskbjpa17fvmtuu5qijy7cz,1,93,35.4,2022-10-29T14:28:22.904Z,2022-11-01T04:48:30Z,3879998035,56,Center,3879998037,75,,3879998075,233,200,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478784309,201,27,1,27,55,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-10-29T14:28:33.678Z,2022-11-01T04:48:53Z,3880001579,41,Injury,3880001615,233,224,3880001581,53,555ikrgh0veemzf7reasmqok5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478784217,224,27,1,27,55,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-10-29T14:28:33.678Z,2022-11-01T04:48:54Z,3880001675,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478787377,202,18,1,28,15,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-10-29T14:28:53.474Z,2022-11-01T04:50:16Z,3880018565,41,,3880018735,55,203,3880018569,59,14,3880018567,44,Forward,,,,,,,,,,,,,555ikrgh0veemzf7reasmqok5,J. Garner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478787387,203,19,1,28,15,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-10-29T14:28:53.475Z,2022-11-01T04:50:17Z,3880018631,292,9,3880018633,293,3,3880018637,55,202,3880018623,41,,3880018627,145,9,3880018635,44,Forward,3880018629,59,24,,,,74fouzsgp25muot2pp6as5otl,D. Batty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
