id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2493918725,103,1,1,8,47,5jjqm8h6qm1w4s5f93uubhdrj,1,42.4,77.2,2022-12-29T19:53:10.876Z,2023-01-01T07:12:23Z,3959718215,213,4.3,3959718213,212,16.3,3959718209,140,36.6,3959718211,141,54.9,3959718207,56,Back,3962393197,178,,,,,,,,cee3wxxx7lrluzh7kog7g07ah,K. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493918729,104,1,1,8,51,5jjqm8h6qm1w4s5f93uubhdrj,1,36.6,47.8,2022-12-29T19:53:14.374Z,2023-01-01T07:12:25Z,3962393201,178,,3959718233,140,52.6,3959718235,141,20.4,3959718237,212,25.1,3959718231,56,Right,3959718239,213,5.4,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493918757,105,1,1,8,54,5jjqm8h6qm1w4s5f93uubhdrj,1,50.8,11.9,2022-12-29T19:53:18.242Z,2023-01-01T07:12:29Z,3962393209,178,,3959718379,213,1.6,3959718371,56,Center,3959718373,140,50.6,3959718375,141,23.6,3959718377,212,8.0,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493918799,106,1,1,8,57,5jjqm8h6qm1w4s5f93uubhdrj,1,46.6,36.1,2022-12-29T19:53:20.653Z,2023-01-01T07:12:42Z,3962393305,178,,3959718583,213,2.6,3959718575,56,Back,3959718577,140,36.7,3959718581,212,12.2,3959718579,141,45.5,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493918851,107,1,1,8,59,5jjqm8h6qm1w4s5f93uubhdrj,1,40,48.7,2022-12-29T19:53:23.068Z,2023-01-01T07:12:50Z,3959718877,213,0.8,3959718873,141,78.2,3959718875,212,28.4,3962393333,178,,3959718869,56,Center,3959718871,140,59.2,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493918857,108,1,1,9,1,5jjqm8h6qm1w4s5f93uubhdrj,0,58.8,77.3,2022-12-29T19:53:25.185Z,2023-01-01T07:12:56Z,3959718899,140,73.8,3959718909,213,0.0,3962393345,178,,3959718897,56,Center,3959718907,212,15.8,3959718903,141,78.1,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493918865,102,8,1,9,2,8w89tsles26jm12aoelwvlttt,1,20.3,20.6,2022-12-29T19:53:26.068Z,2023-01-01T07:13:01Z,3960674819,385,,3962393361,178,,3959718947,56,Back,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493918949,109,3,1,9,8,5jjqm8h6qm1w4s5f93uubhdrj,0,87.8,71.3,2022-12-29T19:53:31.649Z,2023-01-01T07:13:12Z,3960922823,233,103,3959719437,286,,3959719435,56,Center,3962393405,178,,3960674987,465,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493918967,103,7,1,9,8,8w89tsles26jm12aoelwvlttt,0,12.2,28.7,2022-12-29T19:53:32.233Z,2023-01-01T07:13:17Z,3959719489,285,,3959719491,233,109,3960675005,385,,3959719487,56,Back,3962393423,178,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494575205,1531,67,1,9,10,5jjqm8h6qm1w4s5f93uubhdrj,1,86.6,72.3,2022-12-29T19:53:33.422Z,2023-01-02T06:51:50Z,3963207395,233,1430,,,,,,,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494575201,1430,67,1,9,10,8w89tsles26jm12aoelwvlttt,0,13.4,27.7,2022-12-29T19:53:33.423Z,2023-01-02T04:58:23Z,3963207413,233,1531,,,,,,,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493918975,110,3,1,9,10,5jjqm8h6qm1w4s5f93uubhdrj,0,86.3,69,2022-12-29T19:53:33.459Z,2023-01-01T07:13:54Z,3959719537,56,Center,3960675087,464,,3960922839,233,104,3959719539,286,,3962393483,178,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493918999,104,7,1,9,10,8w89tsles26jm12aoelwvlttt,1,13.7,31,2022-12-29T19:53:33.653Z,2023-01-01T07:13:47Z,3960675155,384,,3959719711,56,Back,3962393511,178,,3959719713,285,,3959719729,233,110,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919001,105,49,1,9,11,8w89tsles26jm12aoelwvlttt,1,19.6,15.9,2022-12-29T19:53:34.484Z,2023-01-01T07:14:03Z,,,,,,,,,,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494144753,841,43,1,9,12,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-29T19:53:35.631Z,2022-12-30T19:20:11Z,3960924847,285,0,3960924845,56,Back,3960925273,144,45,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494144759,842,43,1,9,12,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-29T19:53:35.631Z,2022-12-30T19:20:09Z,3960925237,144,45,3960924859,56,Back,3960924861,285,0,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494144761,843,43,1,9,12,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-29T19:53:35.631Z,2022-12-30T19:20:07Z,3960924863,56,Back,3960924865,285,0,3960925165,144,45,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494144763,844,43,1,9,12,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-29T19:53:35.631Z,2022-12-30T19:20:05Z,3960924869,285,0,3960924867,56,Back,3960925075,144,45,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494144767,845,43,1,9,12,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-29T19:53:35.631Z,2022-12-30T19:20:04Z,3960924875,56,Back,3960924877,285,0,3960925045,144,45,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494144051,840,3,1,9,12,8w89tsles26jm12aoelwvlttt,0,15.7,21,2022-12-29T19:53:36.182Z,2023-01-01T07:14:23Z,3960921211,467,4y9ghbncgfgpv4qd604g8jw15,3962393625,178,,3960921207,285,,3960921205,56,Back,3960921209,465,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919035,106,4,1,9,13,8w89tsles26jm12aoelwvlttt,1,20.1,17.6,2022-12-29T19:53:36.745Z,2023-01-01T07:14:32Z,3959719919,265,,3959719917,152,,3959719915,56,Back,3959719913,13,,3959719921,285,,3959719977,233,111,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919017,111,4,1,9,13,5jjqm8h6qm1w4s5f93uubhdrj,0,79.9,82.4,2022-12-29T19:53:36.746Z,2023-01-01T07:14:31Z,3959719993,233,106,3959719805,286,,3959719803,265,,3959719799,56,Left,3962393749,178,,3959719801,152,,3959719795,13,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919549,107,1,1,9,46,8w89tsles26jm12aoelwvlttt,1,15.6,29.4,2022-12-29T19:54:10.297Z,2023-01-01T07:14:35Z,3959722571,141,14.7,3959722569,140,48.5,3959722561,5,,3959722565,152,,3959722563,155,,3959722567,56,Back,3959722577,1,,3959722575,213,6.0,32sqctjujedqsab4xwy1pwlbd,J. Cumming,3959722573,212,36.0,3962393779,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919555,108,44,1,9,50,8w89tsles26jm12aoelwvlttt,1,58.8,6.6,2022-12-29T19:54:13.594Z,2023-01-02T06:51:51Z,3959722629,286,,3959722597,56,Right,3959722623,233,112,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919547,112,44,1,9,50,5jjqm8h6qm1w4s5f93uubhdrj,0,41.2,93.4,2022-12-29T19:54:13.595Z,2023-01-01T07:14:59Z,3959722549,56,Back,3959722647,233,108,3959722551,285,,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919577,109,1,1,9,50,8w89tsles26jm12aoelwvlttt,0,48.5,14.7,2022-12-29T19:54:13.686Z,2023-01-02T06:51:52Z,3962393835,388,,3959722693,141,0.0,3959722695,212,19.6,3959722689,56,Right,3959722697,213,5.7,3959722691,140,63.7,3959722687,3,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919581,110,5,1,9,51,8w89tsles26jm12aoelwvlttt,0,66.3,-2,2022-12-29T19:54:14.955Z,2023-01-01T07:15:06Z,3959722729,347,,3959723009,233,113,3959722727,56,Right,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919603,113,5,1,9,51,5jjqm8h6qm1w4s5f93uubhdrj,1,33.7,102,2022-12-29T19:54:14.955Z,2023-01-01T07:15:05Z,3959722871,347,,3959722869,56,Back,3959722975,233,110,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919705,114,1,1,10,0,5jjqm8h6qm1w4s5f93uubhdrj,1,31.1,100,2022-12-29T19:54:24.110Z,2023-01-01T07:15:11Z,3959723427,107,,3959723431,140,27.8,3959723429,56,Back,3959723437,213,4.4,3959723435,212,10.8,3959723433,141,86.9,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919743,115,1,1,10,1,5jjqm8h6qm1w4s5f93uubhdrj,1,27.7,86.8,2022-12-29T19:54:24.970Z,2023-01-01T07:15:18Z,3959723631,56,Back,3959723639,213,0.5,3962394021,388,,3959723633,140,38.4,3959723635,141,95.6,3959723637,212,12.7,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919775,116,2,1,10,3,5jjqm8h6qm1w4s5f93uubhdrj,1,38.9,95.6,2022-12-29T19:54:26.868Z,2023-01-01T07:15:22Z,3959724335,7,3e79d5436l57bfj3ywbjvfr6y,3959723811,141,90.2,3959723825,1,,3959723807,140,73.5,3959723805,56,Left,3962394033,178,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919849,112,55,1,10,3,8w89tsles26jm12aoelwvlttt,1,27.9,13.8,2022-12-29T19:54:26.869Z,2023-01-01T07:15:23Z,,,,,,,,,,,,,,,,,,,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919797,111,43,1,10,8,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-29T19:54:31.420Z,2022-12-29T19:54:35Z,3959723905,56,Back,3959724143,144,8,,,,,,,,,,,,,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919917,113,1,1,10,13,8w89tsles26jm12aoelwvlttt,1,27.9,13.8,2022-12-29T19:54:36.585Z,2023-01-01T07:15:36Z,3959724581,5,,3962394125,178,,3959724593,212,14.9,3959724589,141,10.9,3959724597,213,6.2,3959724585,56,Back,3959724583,241,,3959724587,140,42.0,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919983,114,1,1,10,16,8w89tsles26jm12aoelwvlttt,1,41.8,17.6,2022-12-29T19:54:40.271Z,2023-01-01T07:15:40Z,3959725011,56,Center,3959725019,213,0.1,3959725021,1,,3959725009,155,,3962394165,178,,3959725015,141,23.9,3959725013,140,75.1,3959725017,212,35.2,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493919993,115,1,1,10,22,8w89tsles26jm12aoelwvlttt,1,85.3,12,2022-12-29T19:54:45.905Z,2023-01-01T07:15:49Z,3959725079,141,6.4,3959725081,212,16.5,3959725075,56,Right,3959725077,140,70.0,3959725083,213,3.4,3962394233,178,,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920017,116,1,1,10,23,8w89tsles26jm12aoelwvlttt,1,70,6.4,2022-12-29T19:54:46.958Z,2023-01-01T07:15:54Z,3959725225,213,0.9,3959725221,212,13.1,3959725217,141,21.8,3959725213,140,77.5,3962394257,178,,3959725209,56,Center,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920029,117,1,1,10,25,8w89tsles26jm12aoelwvlttt,1,77.5,21.8,2022-12-29T19:54:48.529Z,2023-01-01T07:15:58Z,3959725281,56,Center,3959725289,213,2.7,3962394265,178,,3959725287,212,10.6,3959725285,141,28.6,3959725283,140,68.4,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920049,118,1,1,10,27,8w89tsles26jm12aoelwvlttt,1,68.4,28.6,2022-12-29T19:54:50.608Z,2023-01-01T07:16:04Z,3959725403,213,1.6,3959725399,141,47.6,3962394325,178,,3959725401,212,12.9,3959725397,140,67.9,3959725395,56,Center,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920077,119,1,1,10,28,8w89tsles26jm12aoelwvlttt,1,70.3,50.4,2022-12-29T19:54:51.722Z,2023-01-01T07:16:09Z,3962394351,178,,3959725567,141,37.1,3959725563,56,Center,3959725565,140,69.4,3959725571,213,4.6,3959725569,212,9.1,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920115,120,1,1,10,30,8w89tsles26jm12aoelwvlttt,1,69.1,37.6,2022-12-29T19:54:53.610Z,2023-01-01T07:16:12Z,3959725745,141,27.4,3959725743,140,82.8,3959725747,212,16.0,3962394363,178,,3959725741,56,Center,3959725749,213,5.8,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920123,121,1,1,10,31,8w89tsles26jm12aoelwvlttt,1,82.8,27.4,2022-12-29T19:54:54.398Z,2023-01-01T07:16:19Z,3959725811,56,Center,3959725819,213,2.5,3959725815,141,33.7,3959725813,140,77.1,3959725817,212,7.4,3962394407,178,,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920133,122,1,1,10,32,8w89tsles26jm12aoelwvlttt,1,77.1,33.7,2022-12-29T19:54:55.585Z,2023-01-01T07:16:24Z,3959725881,141,26.5,3959725879,140,85.5,3962394427,178,,3959725877,56,Center,3959725885,213,5.8,3959725883,212,10.1,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920141,123,1,1,10,32,8w89tsles26jm12aoelwvlttt,1,85.5,26.5,2022-12-29T19:54:56.210Z,2023-01-01T07:16:28Z,3959725937,212,9.9,3959725933,140,83.4,3959725935,141,40.7,3959725939,213,1.8,3962394453,178,,3959725931,56,Center,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494575319,1431,67,1,10,33,8w89tsles26jm12aoelwvlttt,1,80.9,39.6,2022-12-29T19:54:57.114Z,2023-01-02T06:51:52Z,3963209167,233,1533,,,,,,,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494575317,1533,67,1,10,33,5jjqm8h6qm1w4s5f93uubhdrj,0,19.1,60.4,2022-12-29T19:54:57.115Z,2023-01-02T05:00:49Z,3963209171,233,1431,,,,,,,,,,,,,,,,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494575333,1534,83,1,10,34,5jjqm8h6qm1w4s5f93uubhdrj,1,16.6,58.1,2022-12-29T19:54:57.682Z,2023-01-02T05:01:30Z,3963209459,399,169733,,,,,,,,,,,,,,,,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920153,124,1,1,10,34,8w89tsles26jm12aoelwvlttt,0,84.3,43.6,2022-12-29T19:54:57.991Z,2023-01-01T07:16:39Z,3959726063,233,117,3959725995,140,89.4,3959726067,286,,3962394477,178,,3959726001,212,5.5,3959725999,141,45.2,3959726003,213,0.2,3959726061,236,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,3959725991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920161,117,74,1,10,34,5jjqm8h6qm1w4s5f93uubhdrj,1,11.8,65.7,2022-12-29T19:54:58.167Z,2023-01-01T07:16:43Z,3959726047,285,,3959726045,56,Back,3962394485,178,,3959726087,233,124,,,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920539,118,12,1,10,36,5jjqm8h6qm1w4s5f93uubhdrj,1,13.2,72.6,2022-12-29T19:55:00.003Z,2023-01-01T07:16:54Z,3962394489,178,,3959728111,140,57.4,3959728109,56,Center,3959728117,213,6.0,3959728113,141,52.4,3959728115,212,48.4,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920277,125,1,1,10,42,8w89tsles26jm12aoelwvlttt,1,36,50.4,2022-12-29T19:55:05.535Z,2023-01-01T07:17:03Z,3959726639,212,23.6,3959726637,141,50.4,3959726641,213,3.1,3959726633,56,Back,3962394519,178,,3959726635,140,13.5,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920319,126,1,1,10,44,8w89tsles26jm12aoelwvlttt,1,13,52.5,2022-12-29T19:55:08.069Z,2023-01-01T07:17:07Z,3962394583,178,,3959726871,213,0.9,3959726869,212,32.2,3959726873,1,,3959726865,140,31.9,3959726863,56,Back,3959726867,141,89.7,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920487,127,1,1,10,48,8w89tsles26jm12aoelwvlttt,1,30.5,90,2022-12-29T19:55:11.634Z,2023-01-01T07:17:15Z,3959727819,56,Back,3959727825,140,9.5,3959727827,141,52.2,3959727831,213,4.0,3962394667,178,,3959727833,1,,3959727829,212,33.9,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920529,128,1,1,11,0,8w89tsles26jm12aoelwvlttt,0,18.3,44.3,2022-12-29T19:55:23.535Z,2023-01-01T07:17:20Z,3959728059,140,56.5,3962394685,178,,3959728061,141,67.0,3959728063,212,43.0,3959728065,213,0.4,3959728067,1,,3959728055,155,,3959728057,56,Center,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920555,119,1,1,11,3,5jjqm8h6qm1w4s5f93uubhdrj,1,31.4,21.8,2022-12-29T19:55:26.383Z,2023-01-01T07:17:27Z,3959728207,212,15.9,3959728205,141,17.0,3959728203,140,46.2,3959728209,213,6.1,3959728199,3,,3962394695,388,,3959728201,56,Back,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920559,120,49,1,11,4,5jjqm8h6qm1w4s5f93uubhdrj,1,46.2,17,2022-12-29T19:55:27.852Z,2023-01-01T07:17:31Z,,,,,,,,,,,,,,,,,,,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920589,121,1,1,11,4,5jjqm8h6qm1w4s5f93uubhdrj,0,46.2,17,2022-12-29T19:55:27.909Z,2023-01-01T07:17:34Z,3959728389,212,6.6,3962394715,178,,3959728387,141,23.4,3959728383,56,Back,3959728385,140,41.5,3959728391,213,2.4,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494529953,1029,67,1,11,5,8w89tsles26jm12aoelwvlttt,1,56.7,71.8,2022-12-29T19:55:28.750Z,2023-01-02T06:51:53Z,3962947137,233,1061,,,,,,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494529951,1061,67,1,11,5,5jjqm8h6qm1w4s5f93uubhdrj,0,43.3,28.2,2022-12-29T19:55:28.751Z,2023-01-01T17:56:21Z,3962947143,233,1029,,,,,,,,,,,,,,,,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920669,129,8,1,11,5,8w89tsles26jm12aoelwvlttt,1,56.9,72,2022-12-29T19:55:28.759Z,2023-01-02T06:51:53Z,3959728809,56,Center,3962394769,178,,3960677229,385,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920613,122,43,1,11,7,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2022-12-29T19:55:31.230Z,2022-12-29T19:56:11Z,3959728541,212,24.6,3959728537,140,58.8,3959728535,56,Right,3959728543,213,5.5,3959731699,144,1,3959728539,141,0.0,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920619,123,5,1,11,8,5jjqm8h6qm1w4s5f93uubhdrj,1,55.8,-1.3,2022-12-29T19:55:31.349Z,2023-01-01T07:17:45Z,3959728565,56,Right,3959728567,347,,3959729099,233,130,,,,,,,,,,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920695,130,5,1,11,8,8w89tsles26jm12aoelwvlttt,0,44.2,101.3,2022-12-29T19:55:31.349Z,2023-01-01T07:17:45Z,3959728921,347,,3959729131,233,123,3959728919,56,Back,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920787,124,1,1,11,15,5jjqm8h6qm1w4s5f93uubhdrj,1,58.8,0,2022-12-29T19:55:38.896Z,2023-01-01T07:17:50Z,3959729395,140,38.2,3959729393,56,Back,3959729397,141,8.5,3959729401,213,2.9,3959729399,212,22.5,3959729403,1,,3959729391,107,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920905,125,1,1,11,19,5jjqm8h6qm1w4s5f93uubhdrj,1,37.2,12.2,2022-12-29T19:55:42.538Z,2023-01-01T07:17:54Z,3959730039,56,Back,3962394871,178,,3959730043,141,34.9,3959730045,212,15.9,3959730047,213,1.8,3959730041,140,33.6,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920963,126,1,1,11,27,5jjqm8h6qm1w4s5f93uubhdrj,1,35.4,30.6,2022-12-29T19:55:51.091Z,2023-01-01T07:18:04Z,3959730315,141,19.2,3959730313,140,32.8,3959730317,212,8.2,3962394931,178,,3959730319,213,4.4,3959730311,56,Back,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493921013,127,1,1,11,30,5jjqm8h6qm1w4s5f93uubhdrj,1,33.9,15.3,2022-12-29T19:55:53.646Z,2023-01-01T07:18:08Z,3959730623,213,0.1,3959730625,1,,3959730619,141,19.4,3959730613,155,,3959730615,56,Right,3959730617,140,80.7,3959730621,212,49.2,3962394993,178,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493921019,128,61,1,11,32,5jjqm8h6qm1w4s5f93uubhdrj,0,81.2,18.6,2022-12-29T19:55:56.099Z,2023-01-01T07:18:15Z,3962395045,178,,3959730675,56,Right,,,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
