id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/15/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,assist
2500394953,462,61,2,56,9,jv3jh5m5t7qy5t37vwwmnj16,1,44.5,67.6,2023-01-24T21:01:31.591Z,2023-01-26T10:49:24Z,3993805039,56,Back,3995483421,178,,,,,,,,,,,,,,,,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395031,463,1,2,56,13,jv3jh5m5t7qy5t37vwwmnj16,1,58.2,74.1,2023-01-24T21:01:36.222Z,2023-01-26T10:49:33Z,3993805467,140,76.1,3993805473,213,0.6,3995483701,178,,3993805465,56,Left,3993805471,212,23.4,3993805469,141,94.7,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395071,464,1,2,56,16,jv3jh5m5t7qy5t37vwwmnj16,1,76.2,94.7,2023-01-24T21:01:39.292Z,2023-01-26T10:49:41Z,3995483925,178,,3993805707,140,88.5,3993805717,213,5.8,3993805713,212,14.3,3993805703,56,Left,3993805711,141,85.6,,,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395079,465,61,2,56,21,jv3jh5m5t7qy5t37vwwmnj16,0,92.7,75,2023-01-24T21:01:44.012Z,2023-01-26T10:49:50Z,3993805755,56,Center,3995484161,178,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395123,564,12,2,56,22,ahm0t06rup1bkd9z0mxl2lmph,1,7.6,33,2023-01-24T21:01:44.811Z,2023-01-26T10:49:59Z,3993805963,56,Back,3993805969,212,19.7,3993806003,167,,3993805971,213,4.2,3993805965,140,0.0,3995484295,178,,3993805967,141,7.4,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395181,466,6,2,56,22,jv3jh5m5t7qy5t37vwwmnj16,1,97.8,96.8,2023-01-24T21:01:45.367Z,2023-01-26T10:50:04Z,3993806239,56,Left,3993807783,73,,3993807835,233,565,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395129,565,6,2,56,22,ahm0t06rup1bkd9z0mxl2lmph,0,2.2,3.2,2023-01-24T21:01:45.367Z,2023-01-26T10:50:05Z,3993807809,73,,3993807839,233,466,3993805987,56,Back,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395113,563,43,2,56,22,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-01-24T21:01:45.480Z,2023-01-24T21:01:49Z,3993806049,144,7,3993805909,56,Back,3993805911,285,0,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395185,467,43,2,56,29,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-01-24T21:01:52.337Z,2023-01-24T21:02:09Z,3993806285,233,565,3993806259,73,0,3993807207,144,6,3993806257,56,Left,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395645,468,1,2,57,10,jv3jh5m5t7qy5t37vwwmnj16,1,99.6,99.2,2023-01-24T21:02:33.342Z,2023-01-26T10:50:11Z,3993808567,140,96.5,3993808571,212,21.5,3993808565,56,Center,3993808569,141,67.9,3995484635,178,,3993808559,6,,3993808573,213,4.6,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395683,469,1,2,57,12,jv3jh5m5t7qy5t37vwwmnj16,1,96.5,67.9,2023-01-24T21:02:34.522Z,2023-01-26T10:50:21Z,3993808767,140,84.7,3993812535,210,13,3993808771,212,12.7,3995484779,178,,3994320499,195,,3993808765,56,Center,3993808769,141,64.0,3993812537,154,,93kxb8ch3auv9li22mh1aidey,L. Wing,3993808773,213,3.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395693,470,13,2,57,13,jv3jh5m5t7qy5t37vwwmnj16,1,82.3,61,2023-01-24T21:02:35.783Z,2023-01-26T10:50:21Z,3993808817,56,Center,3993812589,231,51.1,3993811031,72,,3993812585,147,48.6,3993812571,55,469,3993812587,230,97.5,3993808815,18,,3993812583,146,92.1,1kw6qz2pi7wlam068oeirztud,J. Obita,3995485015,178,,,3993811027,25,3993812567,29,3993812581,328,,3993811035,153,,3993812575,102,3993812579,215,,3993812577,103,3993812569,154,,,27.8,37.1,,3993812565,75,,,,,,,
2500395695,566,61,2,57,13,ahm0t06rup1bkd9z0mxl2lmph,1,8.8,53.4,2023-01-24T21:02:36.448Z,2023-01-26T10:50:33Z,3993808825,56,Back,3995485211,178,,,,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500728897,1399,43,2,57,15,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-01-24T21:02:37.881Z,2023-01-27T09:13:43Z,3995533155,233,1049,3996258147,144,67,,,,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500728895,1049,43,2,57,15,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-01-24T21:02:37.882Z,2023-01-27T09:13:44Z,3995533171,233,1399,3996258151,144,67,,,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395781,567,12,2,57,15,ahm0t06rup1bkd9z0mxl2lmph,1,10.6,47.8,2023-01-24T21:02:37.900Z,2023-01-26T11:38:41Z,3993809235,56,Back,3993809239,141,52.1,3995485327,178,,3993809237,140,47.5,3993809243,213,0.1,3993809241,212,38.9,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395779,471,1,2,57,19,jv3jh5m5t7qy5t37vwwmnj16,0,51.8,42.8,2023-01-24T21:02:42.244Z,2023-01-26T10:50:46Z,3993809219,56,Center,3995485399,178,,3993809227,213,0.5,3993809217,155,,3993809223,141,71.5,3993809225,212,40.4,3993809221,140,85.5,3993809229,1,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395795,568,1,2,57,22,ahm0t06rup1bkd9z0mxl2lmph,1,15.9,34.2,2023-01-24T21:02:44.879Z,2023-01-26T10:50:54Z,3993809313,56,Back,3995485499,178,,3993809315,140,8.6,3993809319,212,11.7,3993809311,3,,3993809321,213,2.3,3993809317,141,47.2,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395799,569,52,2,57,23,ahm0t06rup1bkd9z0mxl2lmph,1,8.4,47.2,2023-01-24T21:02:46.372Z,2023-01-26T10:50:56Z,3994321363,377,,3995485555,178,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395863,570,1,2,57,28,ahm0t06rup1bkd9z0mxl2lmph,0,13.9,41.6,2023-01-24T21:02:50.924Z,2023-01-26T10:51:03Z,3993809631,213,0.2,3993809623,56,Center,3993809629,212,54.4,3993809621,199,,3993809627,141,57.0,3993809633,1,,3993809625,140,64.7,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395885,472,1,2,57,32,jv3jh5m5t7qy5t37vwwmnj16,1,38.9,44.9,2023-01-24T21:02:55.283Z,2023-01-26T10:51:09Z,3993809751,212,17.2,3995485901,388,,3993809747,140,53.3,3993809753,213,5.8,3993809745,56,Center,3993809749,141,32.8,3993809743,3,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395913,473,1,2,57,35,jv3jh5m5t7qy5t37vwwmnj16,1,53.2,32.8,2023-01-24T21:02:57.524Z,2023-01-26T10:51:13Z,3993809877,56,Center,3993809875,3,,3993809879,140,57.9,3993809883,212,15.4,3993809881,141,54.2,3995486029,388,,3993809885,213,1.2,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395917,474,49,2,57,37,jv3jh5m5t7qy5t37vwwmnj16,1,57.7,54.2,2023-01-24T21:02:59.908Z,2023-01-26T10:51:21Z,,,,,,,,,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395927,475,50,2,57,37,jv3jh5m5t7qy5t37vwwmnj16,1,54.8,51.2,2023-01-24T21:03:00.411Z,2023-01-26T10:51:30Z,3993809927,56,Center,3993809929,286,,3993810007,233,571,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395937,571,7,2,57,38,ahm0t06rup1bkd9z0mxl2lmph,1,45.2,48.8,2023-01-24T21:03:00.854Z,2023-01-26T10:51:39Z,3993809953,56,Back,3993809955,285,,3993809981,233,475,3995486515,178,,3994321609,383,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395943,572,49,2,57,38,ahm0t06rup1bkd9z0mxl2lmph,1,46.5,51,2023-01-24T21:03:01.463Z,2023-01-26T10:51:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500395949,573,1,2,57,39,ahm0t06rup1bkd9z0mxl2lmph,1,46.5,51,2023-01-24T21:03:02.421Z,2023-01-26T10:52:00Z,3993810027,141,48.2,3993810023,56,Center,3993810031,213,6.1,3993810025,140,57.4,3995486881,178,,3993810029,212,11.6,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500396001,574,1,2,57,41,ahm0t06rup1bkd9z0mxl2lmph,1,57.4,48.2,2023-01-24T21:03:03.542Z,2023-01-26T10:52:05Z,3993810277,140,54.1,3993810283,213,4.5,3993810279,141,28.8,3993810275,56,Center,3995486969,178,,3993810281,212,13.6,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500396089,575,1,2,57,45,ahm0t06rup1bkd9z0mxl2lmph,1,52.7,47,2023-01-24T21:03:08.217Z,2023-01-26T10:52:12Z,3993810647,213,1.0,3993810639,56,Center,3993810641,140,64.4,3995487133,178,,3993810645,212,22.0,3993810643,141,73.9,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500863815,1201,83,2,57,48,jv3jh5m5t7qy5t37vwwmnj16,1,37.1,32.6,2023-01-24T21:03:11.475Z,2023-01-27T09:14:20Z,3996258547,399,87333,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500396169,576,61,2,57,49,ahm0t06rup1bkd9z0mxl2lmph,1,62.9,66.1,2023-01-24T21:03:11.505Z,2023-01-26T10:52:43Z,3995487747,178,,3993810993,56,Center,,,,,,,,,,,,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500396251,577,1,2,57,55,ahm0t06rup1bkd9z0mxl2lmph,1,76.8,81.8,2023-01-24T21:03:18.136Z,2023-01-26T10:53:00Z,3993811419,140,92.4,3994321981,4,,3993811423,212,17.7,3993811417,56,Center,3993811421,141,72.0,3995488173,178,,3993811425,213,5.9,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500396263,578,1,2,57,57,ahm0t06rup1bkd9z0mxl2lmph,0,92.4,72,2023-01-24T21:03:19.845Z,2023-01-26T10:53:03Z,3993811467,141,65.1,3995488201,178,,3993811471,213,4.7,3993811489,236,,3993811463,56,Center,3993811491,233,476,3993811495,286,,3993811469,212,4.7,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,3993811465,140,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500396219,476,74,2,57,57,jv3jh5m5t7qy5t37vwwmnj16,1,6.9,34.8,2023-01-24T21:03:20.011Z,2023-01-26T10:53:11Z,3993811501,233,578,3995488327,178,,3993811275,285,,3993811273,56,Back,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397715,601,61,2,57,57,ahm0t06rup1bkd9z0mxl2lmph,1,93,64.3,2023-01-24T21:03:20.187Z,2023-01-26T10:53:25Z,3993818553,56,Center,3995488627,178,,,,,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500396303,579,15,2,58,0,ahm0t06rup1bkd9z0mxl2lmph,1,89.3,62.7,2023-01-24T21:03:23.421Z,2023-01-26T10:53:41Z,3993822337,231,52.3,3993822329,215,,3993822333,147,59.6,3993822325,102,54.0,3993822327,103,19,3993821637,82,,3993821633,20,,3993822335,230,98.0,33ci88veciqvd4w5y145dyooa,K. Joseph,3993811659,22,,,3993822319,29,3993822321,55,3993821669,233,477,3994322977,17,,3993811663,56,3995488977,178,,3993822331,146,3993822317,76,601,,92.7,Center,,,,,,,,,,
2500396285,477,10,2,58,1,jv3jh5m5t7qy5t37vwwmnj16,1,8.8,43.3,2023-01-24T21:03:23.912Z,2023-01-26T10:53:52Z,3993811581,94,,3995489349,178,,3993821697,233,579,3993811583,56,Back,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500396301,478,49,2,58,1,jv3jh5m5t7qy5t37vwwmnj16,1,9.3,43.7,2023-01-24T21:03:24.090Z,2023-01-26T11:35:29Z,,,,,,,,,,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500396757,580,43,2,58,2,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-01-24T21:03:25.314Z,2023-01-25T11:48:11Z,3994322243,144,49,,,,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500396341,480,4,2,58,2,jv3jh5m5t7qy5t37vwwmnj16,1,11.6,42.6,2023-01-24T21:03:25.324Z,2023-01-26T10:54:35Z,3993811857,152,,3993935895,233,920,3993811855,56,Back,3993811859,265,,3993811851,13,,3993811861,285,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500420479,920,4,2,58,2,ahm0t06rup1bkd9z0mxl2lmph,0,88.4,57.4,2023-01-24T21:03:25.325Z,2023-01-26T10:54:34Z,3993935887,265,,3993935885,152,,3993935881,13,,3993935945,233,480,3995490587,389,,3993935889,286,,3993935883,56,Center,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500396333,479,43,2,58,4,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-01-24T21:03:27.297Z,2023-01-24T21:03:32Z,3993811805,56,Back,3993811813,141,47.0,3993811809,140,19.6,3993811817,212,11.0,3993811945,144,12,3993811821,213,0.2,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500396999,481,1,2,58,59,jv3jh5m5t7qy5t37vwwmnj16,1,14.6,44.2,2023-01-24T21:04:22.242Z,2023-01-26T10:54:38Z,3993815055,157,,3993815073,1,,3993815059,56,Center,3993815065,141,27.7,3993815069,212,46.5,3993815063,140,57.6,3995490675,178,,3993815053,5,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,3993815071,213,6.0,,3993815057,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397001,482,44,2,59,3,jv3jh5m5t7qy5t37vwwmnj16,1,64.6,27.4,2023-01-24T21:04:25.843Z,2023-01-26T11:14:00Z,3993815083,286,,3993815081,56,Center,3993815139,233,581,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397007,581,44,2,59,3,ahm0t06rup1bkd9z0mxl2lmph,0,35.4,72.6,2023-01-24T21:04:25.844Z,2023-01-26T10:54:45Z,3993815107,56,Back,3993815111,285,,3993815171,233,482,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397027,483,1,2,59,3,jv3jh5m5t7qy5t37vwwmnj16,0,59.8,26.2,2023-01-24T21:04:25.906Z,2023-01-26T11:14:00Z,3993815197,141,38.6,3995490967,388,,3993815195,140,66.5,3993815191,3,,3993815199,212,11.0,3993815193,56,Center,3993815201,213,0.9,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500497003,951,49,2,59,4,ahm0t06rup1bkd9z0mxl2lmph,1,32.1,68.3,2023-01-24T21:04:27.389Z,2023-01-26T10:54:55Z,,,,,,,,,,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397071,582,1,2,59,4,ahm0t06rup1bkd9z0mxl2lmph,1,25.9,63.3,2023-01-24T21:04:27.415Z,2023-01-26T10:55:00Z,3993815397,1,,3993815389,140,63.1,3995491317,178,,3994325119,155,,3993815393,212,40.4,3993815387,56,Center,3993815391,141,78.2,3993815395,213,0.3,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397079,584,50,2,59,7,ahm0t06rup1bkd9z0mxl2lmph,1,58.2,73.6,2023-01-24T21:04:30.451Z,2023-01-26T10:55:10Z,3993815415,56,Center,3993815513,233,484,3993815417,286,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397089,484,7,2,59,8,jv3jh5m5t7qy5t37vwwmnj16,1,41.8,26.4,2023-01-24T21:04:31.361Z,2023-01-26T10:55:19Z,3993815461,167,,3993815465,285,,3993815497,233,584,3993815463,56,Back,3995491757,178,,3994325511,385,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397073,583,43,2,59,9,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-01-24T21:04:31.608Z,2023-01-25T11:51:07Z,3994325231,144,49,,,,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397091,485,5,2,59,10,jv3jh5m5t7qy5t37vwwmnj16,0,41.8,-1.5,2023-01-24T21:04:33.099Z,2023-01-26T10:55:25Z,3993815871,233,585,3993815475,347,,3993815473,56,Back,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397167,585,5,2,59,10,ahm0t06rup1bkd9z0mxl2lmph,1,58.2,101.5,2023-01-24T21:04:33.099Z,2023-01-26T10:55:24Z,3993815867,233,485,3993815847,56,Left,3993815849,347,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397207,586,1,2,59,20,ahm0t06rup1bkd9z0mxl2lmph,1,58.4,100,2023-01-24T21:04:42.704Z,2023-01-26T10:55:30Z,3993816087,141,92.7,3993816091,213,3.4,3993816083,56,Back,3993816081,107,,3993816089,212,21.3,3993816085,140,38.9,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397283,587,1,2,59,23,ahm0t06rup1bkd9z0mxl2lmph,1,37.7,89.1,2023-01-24T21:04:46.369Z,2023-01-26T10:55:35Z,3993816403,140,31.0,3995492205,178,,3993816409,213,4.5,3993816401,56,Back,3993816407,212,31.9,3993816405,141,43.3,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397313,588,1,2,59,31,ahm0t06rup1bkd9z0mxl2lmph,0,47,24,2023-01-24T21:04:53.720Z,2023-01-26T10:55:46Z,3993816565,56,Center,3993816571,212,35.8,3993816569,141,31.0,3993816575,1,,3993816573,213,0.1,3993816567,140,80.8,3995492537,178,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397329,486,8,2,59,33,jv3jh5m5t7qy5t37vwwmnj16,1,21.9,66,2023-01-24T21:04:56.096Z,2023-01-26T10:56:01Z,3993816607,56,Back,3994325635,383,,3995492909,178,,,,,,,,,,,,,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397341,487,49,2,59,34,jv3jh5m5t7qy5t37vwwmnj16,1,22.1,65.7,2023-01-24T21:04:57.036Z,2023-01-26T10:56:06Z,,,,,,,,,,,,,,,,,,,,,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397361,488,1,2,59,35,jv3jh5m5t7qy5t37vwwmnj16,0,22.5,65.4,2023-01-24T21:04:57.967Z,2023-01-26T10:56:11Z,3993816741,1,,3993816737,212,43.3,3993816733,140,63.1,3993816729,157,,3993816735,141,53.9,3995493329,178,,3993816739,213,6.1,3993816731,56,Center,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397363,589,49,2,59,39,ahm0t06rup1bkd9z0mxl2lmph,1,37.2,50.6,2023-01-24T21:05:02.076Z,2023-01-26T10:56:19Z,,,,,,,,,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397377,590,1,2,59,39,ahm0t06rup1bkd9z0mxl2lmph,1,37.2,50.6,2023-01-24T21:05:02.123Z,2023-01-26T10:56:23Z,3993816829,140,42.2,3993816833,212,15.5,3995493693,178,,3993816831,141,72.1,3993816835,213,1.2,3993816827,56,Back,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500730877,1423,67,2,59,41,ahm0t06rup1bkd9z0mxl2lmph,1,42.9,68.7,2023-01-24T21:05:03.965Z,2023-01-26T11:38:42Z,3995542309,233,1061,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500730871,1061,67,2,59,41,jv3jh5m5t7qy5t37vwwmnj16,0,57.1,31.3,2023-01-24T21:05:03.966Z,2023-01-26T11:37:33Z,3995542315,233,1423,,,,,,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397399,591,1,2,59,41,ahm0t06rup1bkd9z0mxl2lmph,1,42.2,72.1,2023-01-24T21:05:03.990Z,2023-01-26T11:38:42Z,3995494057,178,,3993816957,141,94.2,3993816955,140,39.1,3993816959,212,15.4,3993816951,56,Back,3993816961,213,1.8,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397439,592,1,2,59,44,ahm0t06rup1bkd9z0mxl2lmph,1,39.1,94.2,2023-01-24T21:05:06.986Z,2023-01-26T10:56:44Z,3993817177,212,14.8,3993817173,140,44.5,3993817179,213,5.1,3995494313,178,,3993817171,56,Back,3993817175,141,74.1,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500397503,593,1,2,59,48,ahm0t06rup1bkd9z0mxl2lmph,1,35.3,66,2023-01-24T21:05:11.418Z,2023-01-26T10:57:01Z,3993817509,141,88.0,3993817505,140,37.4,3993817513,212,15.1,3995494735,178,,3993817503,56,Back,3993817517,213,1.4,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
