id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2484708069,376,1,1,45,12,2ezfenuwk3y65p8jdbj55xqt0,1,18.7,50.4,2022-11-12T15:48:13.111Z,2022-11-14T17:57:45Z,3911030071,1,,3911030065,141,69.6,3911030061,56,Center,3911030067,212,58.2,3911030063,140,72.7,3911030059,157,,3916970069,178,,3911030069,213,0.2,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484707897,375,43,1,45,12,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2022-11-12T15:48:13.191Z,2022-11-12T15:55:40Z,3911080119,144,1,3911029201,140,18.8,3911029207,212,11.6,3911029205,141,50.4,3911029209,213,3.1,3911029197,56,Back,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484708125,377,50,1,45,16,2ezfenuwk3y65p8jdbj55xqt0,1,72.2,76.6,2022-11-12T15:48:16.897Z,2022-11-14T17:58:07Z,3911030363,56,Center,3911034573,286,,3911034781,233,354,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484708119,354,7,1,45,16,8mbtyq0has0uu0565fm9t5cdo,0,27.8,23.4,2022-11-12T15:48:17.527Z,2022-11-14T17:58:15Z,3916840529,383,,3911034673,233,377,3911030341,285,,3911030339,56,Back,3916970333,389,,,,,,,,,,,a6w8k42asmtixpi0orgxh7aj8,C. Gilligan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485809561,884,61,1,45,17,2ezfenuwk3y65p8jdbj55xqt0,1,69.5,76.1,2022-11-12T15:48:17.696Z,2022-11-14T17:58:20Z,3916970411,178,,3916840603,56,Center,3916970409,21,,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484708161,378,1,1,45,19,2ezfenuwk3y65p8jdbj55xqt0,1,70.8,91.2,2022-11-12T15:48:20.108Z,2022-11-14T17:58:25Z,3911030611,212,13.3,3911030607,140,66.1,3911030613,213,4.3,3911030605,56,Center,3916970491,178,,3911030609,141,73.0,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484708231,379,1,1,45,20,2ezfenuwk3y65p8jdbj55xqt0,1,66.1,73,2022-11-12T15:48:20.728Z,2022-11-14T17:58:30Z,3911031009,56,Left,3916970553,178,,3911031015,212,16.3,3911031017,213,2.2,3911031011,140,57.4,3911031013,141,92.9,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484708311,380,1,1,45,21,2ezfenuwk3y65p8jdbj55xqt0,1,57.2,92.9,2022-11-12T15:48:22.117Z,2022-11-14T17:58:33Z,3911031475,56,Back,3911031477,140,36.7,3911031489,213,3.3,3916970601,178,,3911031481,141,87.5,3911031485,212,21.8,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484708437,381,2,1,45,23,2ezfenuwk3y65p8jdbj55xqt0,1,38.5,81,2022-11-12T15:48:24.086Z,2022-11-14T17:58:38Z,3911032085,56,Left,3911032087,140,69.8,3911032089,141,78.9,3911033013,7,74p53a79q1tlis3a3gladqor9,3916970697,178,,3916840727,189,,3911032095,1,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484708479,355,55,1,45,23,8mbtyq0has0uu0565fm9t5cdo,1,28.5,26.8,2022-11-12T15:48:24.087Z,2022-11-14T17:58:38Z,3916840729,189,,,,,,,,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484709391,356,1,1,45,51,8mbtyq0has0uu0565fm9t5cdo,1,27.1,28.9,2022-11-12T15:48:51.989Z,2022-11-14T17:58:41Z,3911037129,213,6.2,3911037131,1,,3911037107,5,,3916970723,178,,3911037119,56,Center,3916840793,155,,3911037123,140,64.2,3911037127,212,39.2,268os78lzi8fggnve9n15h5ux,V. Sinisalo,3911037125,141,3911037115,241,,,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484709803,382,4,1,45,54,2ezfenuwk3y65p8jdbj55xqt0,1,33.6,76.8,2022-11-12T15:48:55.094Z,2022-11-14T17:58:47Z,3911039079,13,,3911039085,152,,3911039145,286,,3911039083,56,Back,3911039081,294,,3911039131,233,357,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484709409,357,4,1,45,54,8mbtyq0has0uu0565fm9t5cdo,0,66.4,23.2,2022-11-12T15:48:55.095Z,2022-11-14T17:58:46Z,3916970755,178,,3911037985,13,,3911037987,294,,3911037989,152,,3911037207,56,Center,3911037991,285,,3911039167,233,382,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484709417,358,43,1,45,55,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-11-12T15:48:56.304Z,2022-11-12T15:49:03Z,3911037239,56,Center,3911038283,144,61,,,,,,,,,,,,,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485809601,885,1,1,46,3,2ezfenuwk3y65p8jdbj55xqt0,1,25.3,96.8,2022-11-12T15:49:03.721Z,2022-11-14T17:58:51Z,3916840893,152,,3916840891,5,,3916840897,140,23.7,3916840895,56,Back,3916840899,141,82.1,3916840903,213,4.5,3916840901,212,10.1,3916970811,178,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484709895,383,1,1,46,5,2ezfenuwk3y65p8jdbj55xqt0,1,29.9,79.4,2022-11-12T15:49:06.176Z,2022-11-14T17:58:55Z,3911039573,141,60.5,3911039571,140,30.3,3911039577,213,4.7,3911039575,212,12.9,3916970845,178,,3911039569,56,Back,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484709949,384,1,1,46,6,2ezfenuwk3y65p8jdbj55xqt0,1,30.3,60.3,2022-11-12T15:49:07.632Z,2022-11-14T17:58:59Z,3911039789,141,76.7,3911039787,140,26.0,3911039785,56,Back,3911039791,212,12.0,3916970871,178,,3911039793,213,2.0,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484710047,385,1,1,46,8,2ezfenuwk3y65p8jdbj55xqt0,1,26,77.6,2022-11-12T15:49:09.620Z,2022-11-14T17:59:02Z,3916970895,178,,3911040219,213,0.2,3911040209,141,79.0,3911040213,212,6.2,3911040201,56,Back,3911040203,140,31.8,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485809633,886,1,1,46,9,2ezfenuwk3y65p8jdbj55xqt0,1,29.7,79,2022-11-12T15:49:10.551Z,2022-11-14T17:59:07Z,3916970955,178,,3916841103,156,,3916841111,212,12.2,3916841107,140,23.1,3916841113,213,4.1,3916841105,56,Back,3916841109,141,64.3,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484710081,386,1,1,46,10,2ezfenuwk3y65p8jdbj55xqt0,1,29.7,63.6,2022-11-12T15:49:11.452Z,2022-11-14T17:59:12Z,3916971005,178,,3911040451,141,76.4,3911040453,212,10.5,3911040421,56,Back,3911040447,140,24.1,3911040455,213,2.2,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484710123,387,1,1,46,11,2ezfenuwk3y65p8jdbj55xqt0,1,24,76.4,2022-11-12T15:49:12.226Z,2022-11-14T17:59:16Z,3911040673,56,Back,3911040677,141,41.9,3911040675,140,14.8,3911040679,212,25.4,3911040681,213,4.3,3916971049,178,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484710207,388,1,1,46,14,2ezfenuwk3y65p8jdbj55xqt0,1,14.8,41,2022-11-12T15:49:14.662Z,2022-11-14T17:59:27Z,3911041171,213,5.3,3911041165,140,26.6,3911041167,141,11.9,3911041163,56,Back,3916971149,178,,3911041169,212,23.3,,,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484710261,389,1,1,46,18,2ezfenuwk3y65p8jdbj55xqt0,1,27.1,12.2,2022-11-12T15:49:19.382Z,2022-11-14T17:59:31Z,3916971229,178,,3911041485,141,5.2,3911041483,140,43.3,3911041487,212,17.7,3911041481,56,Back,3911041489,213,6.0,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484710439,390,1,1,46,20,2ezfenuwk3y65p8jdbj55xqt0,1,44,5.2,2022-11-12T15:49:21.572Z,2022-11-14T17:59:36Z,3911042291,213,0.4,3911042283,56,Right,3911042287,141,15.6,3911042285,140,62.4,3911042289,212,20.6,3916971353,178,,,,,,,,ainucu0mp655cdgjw7j6qrazu,R. Chin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484710449,391,50,1,46,24,2ezfenuwk3y65p8jdbj55xqt0,1,68.8,9.4,2022-11-12T15:49:25.443Z,2022-11-14T18:00:29Z,3911042333,286,,3911042599,233,359,3911042329,56,Right,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484710479,359,7,1,46,25,8mbtyq0has0uu0565fm9t5cdo,0,31.2,90.6,2022-11-12T15:49:25.932Z,2022-11-14T18:00:36Z,3911042493,285,,3911042491,56,Back,3916972161,178,,3911042575,233,391,3916841267,383,,,,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484710623,392,1,1,46,29,2ezfenuwk3y65p8jdbj55xqt0,1,69.9,13.1,2022-11-12T15:49:29.643Z,2022-11-14T18:00:42Z,3911043283,213,1.8,3916972241,178,,3911043269,56,Center,3911043273,140,65.2,3911043277,141,46.7,3911043279,212,23.4,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484710679,393,1,1,46,32,2ezfenuwk3y65p8jdbj55xqt0,1,70.2,68,2022-11-12T15:49:32.963Z,2022-11-14T18:00:46Z,3911043581,213,0.9,3911043577,141,82.4,3911043573,56,Left,3916972291,178,,3911043575,140,77.8,3911043579,212,12.6,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484710779,394,1,1,46,34,2ezfenuwk3y65p8jdbj55xqt0,1,79.8,83.9,2022-11-12T15:49:34.843Z,2022-11-14T18:00:49Z,3916972335,178,,3911044135,141,96.0,3911044131,140,85.0,3911044143,213,1.0,3911044127,56,Left,3911044139,212,9.9,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484710807,395,1,1,46,37,2ezfenuwk3y65p8jdbj55xqt0,0,84.2,94.4,2022-11-12T15:49:38.064Z,2022-11-14T18:00:55Z,3916841409,20,,3911044273,213,5.0,3911044269,141,55.0,3911044255,2,,3911044261,155,,3916972437,178,,3916841407,223,,3911044271,212,27.9,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,3911044265,56,3911044267,140,,,Center,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484710897,360,12,1,46,38,8mbtyq0has0uu0565fm9t5cdo,1,10.2,43.7,2022-11-12T15:49:39.334Z,2022-11-14T18:01:02Z,3911044691,212,19.8,3911044713,15,,3916972537,178,,3911044693,213,5.7,3911044687,140,25.6,3911044685,56,Back,3911044689,141,27.0,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484710975,361,1,1,46,42,8mbtyq0has0uu0565fm9t5cdo,0,25.6,27,2022-11-12T15:49:42.733Z,2022-11-14T18:01:06Z,3911045071,212,18.2,3911045073,213,5.3,3911045065,56,Back,3911045067,140,35.7,3911045061,3,,3911045063,168,,3916972581,388,,3911045069,141,5.3,a6w8k42asmtixpi0orgxh7aj8,C. Gilligan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484711173,396,1,1,46,45,2ezfenuwk3y65p8jdbj55xqt0,1,72.4,91.2,2022-11-12T15:49:45.835Z,2022-11-14T18:01:10Z,3911046115,141,73.2,3911046111,140,73.3,3911046109,56,Center,3911046119,212,12.3,3916972629,178,,3911046125,213,4.8,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484711195,397,3,1,46,49,2ezfenuwk3y65p8jdbj55xqt0,0,71.4,70.6,2022-11-12T15:49:50.355Z,2022-11-14T18:01:17Z,3911046213,56,Center,3911046215,286,,3911046315,233,362,3916841589,464,,3916972769,178,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484711183,362,7,1,46,50,8mbtyq0has0uu0565fm9t5cdo,0,28.6,29.4,2022-11-12T15:49:50.864Z,2022-11-14T18:01:22Z,3916972859,178,,3911046245,233,397,3916841597,383,,3911046163,56,Back,3911046165,285,,,,,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484711427,398,1,1,46,52,2ezfenuwk3y65p8jdbj55xqt0,1,67.9,48.5,2022-11-12T15:49:52.725Z,2022-11-14T18:01:27Z,3916972943,178,,3911047299,56,Center,3911047305,141,52.4,3911047301,140,68.7,3911047313,213,1.3,3911047311,212,2.8,,,,,,,ainucu0mp655cdgjw7j6qrazu,R. Chin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484711607,399,1,1,46,54,2ezfenuwk3y65p8jdbj55xqt0,1,73.5,55.7,2022-11-12T15:49:54.716Z,2022-11-14T18:01:35Z,3911048185,56,Right,3916973081,178,,3911048189,140,80.5,3911048207,213,4.9,3911048193,141,3.8,3911048209,1,,3911048197,212,36.0,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484711757,400,1,1,47,2,2ezfenuwk3y65p8jdbj55xqt0,1,86.4,4.6,2022-11-12T15:50:02.927Z,2022-11-14T18:01:44Z,3911048851,213,2.0,3911048839,56,Center,3911048843,140,77.5,3911048847,141,38.3,3916973173,178,,3911048849,212,24.7,3911052521,210,15,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484711765,401,15,1,47,4,2ezfenuwk3y65p8jdbj55xqt0,1,77.6,38.6,2022-11-12T15:50:05.392Z,2022-11-14T18:01:44Z,3911052577,215,,3911052575,103,19,3916973201,178,,3911052593,231,47.8,3911048899,56,Center,3911052589,230,97.7,3911052571,102,48.5,3911050259,82,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,3911048897,18,3911048895,22,3911052583,147,,,,43.3,3911050297,233,363,3916841825,78,3911052563,29,,3911052565,55,3911050251,20,3911052579,146,88.2,,,,400,,,,,,,,,,,
2484711825,363,10,1,47,5,8mbtyq0has0uu0565fm9t5cdo,1,10.9,55.4,2022-11-12T15:50:05.786Z,2022-11-14T18:01:51Z,3911050349,233,401,3911049151,56,Back,3916973271,178,,3911049147,94,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484711881,364,6,1,47,6,8mbtyq0has0uu0565fm9t5cdo,0,4.7,60,2022-11-12T15:50:06.829Z,2022-11-14T18:02:02Z,3911049647,233,402,3911049383,56,Back,3911049385,75,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484711913,402,6,1,47,6,2ezfenuwk3y65p8jdbj55xqt0,1,95.3,40,2022-11-12T15:50:06.829Z,2022-11-14T18:02:01Z,3911049541,56,Center,3911049583,233,364,3911049545,75,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484712659,403,1,1,47,32,2ezfenuwk3y65p8jdbj55xqt0,1,99.5,0.5,2022-11-12T15:50:33.631Z,2022-11-14T18:02:15Z,3916841847,72,,3911053349,140,95.2,3911053357,1,,3916973693,178,,3911053353,212,44.8,3911053341,6,,3911053355,213,1.7,3911053351,141,66.1,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,3911053345,223,3911053339,2,3911053343,155,,,,,3911053347,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484712699,404,44,1,47,35,2ezfenuwk3y65p8jdbj55xqt0,1,96,59.6,2022-11-12T15:50:35.779Z,2022-11-15T05:40:11Z,3911053573,233,365,3911053509,56,Center,3911053511,286,,,,,,,,,,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484712655,365,44,1,47,35,8mbtyq0has0uu0565fm9t5cdo,0,4,40.4,2022-11-12T15:50:35.780Z,2022-11-14T18:02:21Z,3911053645,233,404,3911053319,56,Back,3911053321,285,,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484712727,405,61,1,47,35,2ezfenuwk3y65p8jdbj55xqt0,0,95.2,66.1,2022-11-12T15:50:35.853Z,2022-11-15T05:40:12Z,3916973955,388,,3916973953,15,,3911053705,56,Center,,,,,,,,,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484712743,366,12,1,47,36,8mbtyq0has0uu0565fm9t5cdo,1,8.1,36.4,2022-11-12T15:50:37.069Z,2022-11-14T18:02:32Z,3911053783,212,26.0,3916974075,178,,3911053781,141,0.0,3911053785,213,4.8,3911053777,56,Back,3911053873,167,,3911053779,140,10.4,,,,a6w8k42asmtixpi0orgxh7aj8,C. Gilligan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484712745,367,5,1,47,39,8mbtyq0has0uu0565fm9t5cdo,0,6.6,-1.8,2022-11-12T15:50:40.039Z,2022-11-14T18:02:37Z,3911056389,233,406,3911053815,56,Back,3911053817,347,,,,,,,,,,,,,,,,,a6w8k42asmtixpi0orgxh7aj8,C. Gilligan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484713257,406,5,1,47,39,2ezfenuwk3y65p8jdbj55xqt0,1,93.4,101.8,2022-11-12T15:50:40.039Z,2022-11-14T18:02:37Z,3911056329,347,,3911056381,233,367,3911056327,56,Left,,,,,,,,,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484713301,407,1,1,47,58,2ezfenuwk3y65p8jdbj55xqt0,1,94.1,100,2022-11-12T15:50:59.383Z,2022-11-14T18:02:38Z,3911056567,213,3.7,3911056561,140,87.0,3911056563,141,94.8,3911056557,107,,3911056565,212,8.9,3911056559,56,Left,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484713395,408,1,1,47,59,2ezfenuwk3y65p8jdbj55xqt0,1,87,94.8,2022-11-12T15:51:00.201Z,2022-11-14T18:02:44Z,3911057017,56,Left,3911057019,140,90.3,3911057021,141,97.8,3911057023,212,4.0,3916974309,178,,3911057025,213,0.5,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484713481,409,1,1,48,3,2ezfenuwk3y65p8jdbj55xqt0,1,88,97.4,2022-11-12T15:51:03.671Z,2022-11-14T18:02:48Z,3916974379,178,,3911057533,141,92.7,3911057531,140,62.7,3911057537,213,3.3,3911057535,212,26.8,3911057529,56,Left,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484713539,410,1,1,48,5,2ezfenuwk3y65p8jdbj55xqt0,1,59.2,93.3,2022-11-12T15:51:06.340Z,2022-11-14T18:02:51Z,3916974429,178,,3911057855,212,45.6,3911057847,196,,3911057853,141,26.2,3911057851,140,58.4,3911057857,213,4.7,3911057849,56,Center,3911057859,1,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484713619,411,1,1,48,10,2ezfenuwk3y65p8jdbj55xqt0,1,58.7,23.3,2022-11-12T15:51:11.202Z,2022-11-14T18:02:55Z,3911058281,141,44.9,3911058283,212,14.8,3911058285,213,1.7,3916974487,178,,3911058279,140,57.2,3911058277,56,Center,,,,,,,ainucu0mp655cdgjw7j6qrazu,R. Chin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484713711,412,1,1,48,12,2ezfenuwk3y65p8jdbj55xqt0,1,57.9,47.9,2022-11-12T15:51:13.301Z,2022-11-14T18:02:58Z,3911058777,213,2.1,3916974567,178,,3911058773,212,18.3,3911058767,140,49.2,3911058763,56,Back,3911058769,141,71.2,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484713829,413,1,1,48,15,2ezfenuwk3y65p8jdbj55xqt0,1,49.6,71.7,2022-11-12T15:51:15.757Z,2022-11-14T18:03:02Z,3911059305,212,23.0,3911059299,56,Left,3911059303,141,93.5,3911059301,140,66.4,3911059307,213,0.7,3916974683,178,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484713923,414,1,1,48,20,2ezfenuwk3y65p8jdbj55xqt0,1,69,85.9,2022-11-12T15:51:21.172Z,2022-11-14T18:03:06Z,3911059659,56,Center,3911059661,140,52.5,3911059667,213,3.6,3911059663,141,74.2,3916974771,178,,3911059665,212,19.1,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484714015,415,1,1,48,22,2ezfenuwk3y65p8jdbj55xqt0,1,50.5,74.5,2022-11-12T15:51:23.502Z,2022-11-14T18:03:09Z,3911060127,213,4.6,3911060121,140,47.3,3911060123,141,30.9,3911060125,212,29.8,3916974831,178,,3911060119,56,Back,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484714069,416,1,1,48,27,2ezfenuwk3y65p8jdbj55xqt0,1,54.6,22.8,2022-11-12T15:51:27.672Z,2022-11-14T18:03:12Z,3911060385,141,11.7,3911060383,140,63.6,3911060387,212,12.1,3911060381,56,Right,3911060389,213,5.6,3916974867,178,,,,,,,,2kecmwyt730pi8z3pnsqs1l1x,S. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484714101,417,1,1,48,29,2ezfenuwk3y65p8jdbj55xqt0,1,63.7,11.6,2022-11-12T15:51:29.713Z,2022-11-14T18:03:17Z,3911060537,56,Right,3911060543,212,3.7,3911060541,141,17.0,3911060545,213,1.6,3911060539,140,63.6,3916974923,178,,,,,,,,ainucu0mp655cdgjw7j6qrazu,R. Chin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484714191,418,1,1,48,30,2ezfenuwk3y65p8jdbj55xqt0,1,63.8,17.4,2022-11-12T15:51:30.742Z,2022-11-14T18:03:22Z,3916975065,178,,3911060961,213,2.1,3911060955,140,55.6,3911060951,56,Center,3911060957,141,38.3,3911060959,212,16.6,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484714277,419,1,1,48,32,2ezfenuwk3y65p8jdbj55xqt0,1,56.7,38.8,2022-11-12T15:51:33.478Z,2022-11-14T18:03:26Z,3911061353,141,65.1,3911061351,140,80.6,3911061357,213,0.6,3911061355,212,30.8,3911061347,155,,3911061349,56,Center,3916975127,178,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
