id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/20/id,qualifier/20/qualifierId,assist
2494666085,94,1,1,14,24,b3vbyitzi3nrw9ehj1eoko219,1,58.2,64.9,2023-01-02T15:16:39.858Z,2023-01-04T06:13:33Z,3963642899,141,63.7,3963642895,56,Center,3963642897,140,71.1,3965118457,178,,3963642903,213,6.2,3963642901,212,13.6,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494666093,96,1,1,14,24,b3vbyitzi3nrw9ehj1eoko219,1,71.1,63.7,2023-01-02T15:16:40.315Z,2023-01-04T06:13:38Z,3963642931,212,9.5,3963642927,140,69.1,3963642933,213,4.5,3963642925,56,Center,3965118491,178,,3963642929,141,50.1,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494666141,97,1,1,14,25,b3vbyitzi3nrw9ehj1eoko219,1,69.1,49.9,2023-01-02T15:16:41.034Z,2023-01-04T06:13:48Z,3963643179,141,34.2,3965118549,178,,3963643181,212,10.8,3963643183,213,4.9,3963643175,56,Center,3963643177,140,70.9,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494666145,98,4,1,14,27,b3vbyitzi3nrw9ehj1eoko219,1,67,38.8,2023-01-02T15:16:43.238Z,2023-01-04T06:14:07Z,3963643333,233,173,3963643193,13,,3963643195,56,Center,3963643197,152,,3963643199,265,,3963643201,286,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494666169,173,4,1,14,27,8b523ujgl21tbc01me65q0aoh,0,33,61.2,2023-01-02T15:16:43.239Z,2023-01-04T06:14:07Z,3963643299,152,,3963643297,56,Back,3963643295,13,,3963643351,233,98,3963643301,265,,3963643303,285,,3965118577,178,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494666881,99,1,1,15,40,b3vbyitzi3nrw9ehj1eoko219,1,68.2,37,2023-01-02T15:17:55.844Z,2023-01-04T05:44:36Z,3963647451,141,32.8,3963647449,140,67.6,3963647453,212,2.9,3963647445,152,,3965109639,178,,3963647447,56,Center,3963647443,5,,3963647455,213,4.5,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494666909,100,1,1,15,41,b3vbyitzi3nrw9ehj1eoko219,0,67.8,32.5,2023-01-02T15:17:57.426Z,2023-01-04T05:44:47Z,3963647621,1,,3963647609,155,,3963647613,140,91.7,3963647611,56,Center,3963647617,212,32.7,3963647615,141,63.3,3965109701,178,,3963647619,213,0.7,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494666933,174,12,1,15,43,8b523ujgl21tbc01me65q0aoh,1,6.1,40.6,2023-01-02T15:17:59.543Z,2023-01-04T05:44:52Z,3963647749,140,4.2,3963647753,212,7.3,3963647751,141,30.3,3965109733,388,,3963647789,15,,3963647747,56,Back,3963647755,213,4.4,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494666937,101,1,1,15,45,b3vbyitzi3nrw9ehj1eoko219,0,92.8,71.1,2023-01-02T15:18:00.903Z,2023-01-04T05:44:55Z,3965109755,178,,3963647771,213,4.7,3963647763,56,Center,3963647767,141,51.2,3963647765,140,92.2,3963647769,212,13.5,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667063,175,12,1,15,45,8b523ujgl21tbc01me65q0aoh,1,3.8,40.7,2023-01-02T15:18:01.478Z,2023-01-04T05:45:00Z,3963648391,56,Back,3963648393,140,27.2,3965109777,178,,3963648399,213,5.9,3963648397,212,26.9,3963648395,141,24.6,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667049,102,1,1,15,51,b3vbyitzi3nrw9ehj1eoko219,0,68.1,95.2,2023-01-02T15:18:07.697Z,2023-01-04T05:45:03Z,3964609345,224,,3964609347,72,,3963648309,56,Left,3963648311,140,73.4,3965109795,178,,3963648307,155,,3963648317,213,5.4,3963648315,212,8.5,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,3963648313,141,85.7,3964609337,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667065,176,61,1,15,52,8b523ujgl21tbc01me65q0aoh,1,22.9,15.5,2023-01-02T15:18:07.858Z,2023-01-04T05:45:11Z,3965109833,388,,3965109831,21,,3963648409,56,Back,,,,,,,,,,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667087,103,5,1,15,53,b3vbyitzi3nrw9ehj1eoko219,1,77.6,101,2023-01-02T15:18:09.551Z,2023-01-04T05:45:15Z,3963648533,347,,3963648531,56,Left,3963648643,233,177,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667105,177,5,1,15,53,8b523ujgl21tbc01me65q0aoh,0,22.4,-1,2023-01-02T15:18:09.551Z,2023-01-04T05:45:15Z,3963648663,233,103,3963648625,347,,3963648623,56,Back,,,,,,,,,,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667349,106,1,1,16,13,b3vbyitzi3nrw9ehj1eoko219,0,86,100,2023-01-02T15:18:29.139Z,2023-01-04T05:45:19Z,3963649869,212,25.0,3963649867,141,66.3,3963649865,140,93.3,3963656293,1,,3963656291,107,,3963649863,56,Center,3963649871,213,5.0,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494851495,1033,44,1,16,14,8b523ujgl21tbc01me65q0aoh,1,11,23.4,2023-01-02T15:18:30.655Z,2023-01-04T08:48:32Z,3964737439,233,584,3964609673,285,,3964609671,56,Back,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494851497,584,44,1,16,14,b3vbyitzi3nrw9ehj1eoko219,0,89,76.6,2023-01-02T15:18:30.656Z,2023-01-04T05:45:23Z,3964737443,233,1033,3964609679,286,,3964609677,56,Center,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667407,178,12,1,16,14,8b523ujgl21tbc01me65q0aoh,1,5.3,36.1,2023-01-02T15:18:30.689Z,2023-01-04T08:48:33Z,3963650195,212,18.4,3963650183,56,Back,3963650199,213,5.6,3965109961,178,,3963650187,140,19.3,3963650191,141,19.8,3963650213,15,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667383,107,1,1,16,17,b3vbyitzi3nrw9ehj1eoko219,0,76.6,86.6,2023-01-02T15:18:32.867Z,2023-01-04T05:45:38Z,3963650049,212,20.4,3963650045,140,86.8,3963650047,141,61.0,3963650041,155,,3963650051,213,5.3,3964609713,2,,3964609799,72,,3963650043,56,Center,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,3964609795,225,,3964609797,387,3965109999,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494851517,1034,12,1,16,18,8b523ujgl21tbc01me65q0aoh,1,9.5,38.2,2023-01-02T15:18:33.723Z,2023-01-04T05:45:46Z,3964609855,15,,3965110049,178,,3964609851,212,29.7,3964609853,213,5.9,3964609849,141,22.5,3964609847,140,35.9,3964609845,56,Back,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667481,108,1,1,16,22,b3vbyitzi3nrw9ehj1eoko219,1,59.1,75.6,2023-01-02T15:18:37.754Z,2023-01-04T05:45:51Z,3963650603,56,Back,3965110071,178,,3963650611,213,4.2,3963650609,212,21.6,3963650605,140,49.4,3963650607,141,47.6,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667513,109,1,1,16,24,b3vbyitzi3nrw9ehj1eoko219,1,51,47.2,2023-01-02T15:18:40.686Z,2023-01-04T05:45:57Z,3963650789,140,79.8,3963650787,56,Center,3963650793,212,36.1,3965110093,178,,3963650785,155,,3963650791,141,76.3,3963650797,1,,3963650795,213,0.6,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667521,110,44,1,16,27,b3vbyitzi3nrw9ehj1eoko219,1,78.8,75,2023-01-02T15:18:43.156Z,2023-01-04T08:48:33Z,3963650831,286,,3963650865,233,179,3963650829,56,Center,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667523,179,44,1,16,27,8b523ujgl21tbc01me65q0aoh,0,21.2,25,2023-01-02T15:18:43.157Z,2023-01-04T05:46:01Z,3963650833,56,Back,3963650897,233,110,3963650835,285,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667537,111,1,1,16,27,b3vbyitzi3nrw9ehj1eoko219,0,79.8,76.3,2023-01-02T15:18:43.196Z,2023-01-04T08:48:33Z,3963650925,140,82.4,3963650933,212,10.4,3963650929,141,61.5,3965110121,388,,3963650923,56,Center,3963650937,213,5.0,3963650921,3,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667571,180,12,1,16,28,8b523ujgl21tbc01me65q0aoh,1,17.1,39.1,2023-01-02T15:18:44.584Z,2023-01-04T05:46:10Z,3963651107,56,Back,3963651111,141,0.0,3963651113,212,27.4,3963651147,167,,3963651109,140,19.4,3965110171,388,,3963651115,213,4.8,3963651255,15,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667831,112,5,1,16,32,b3vbyitzi3nrw9ehj1eoko219,1,84.4,100.6,2023-01-02T15:18:47.723Z,2023-01-04T05:46:12Z,3963654625,233,181,3963652549,56,Left,3963652551,347,,,,,,,,,,,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667573,181,5,1,16,32,8b523ujgl21tbc01me65q0aoh,0,15.6,-0.6,2023-01-02T15:18:47.723Z,2023-01-04T05:46:13Z,3963654649,233,112,3963651123,347,,3963651121,56,Back,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667867,113,1,1,16,55,b3vbyitzi3nrw9ehj1eoko219,1,88.3,100,2023-01-02T15:19:11.207Z,2023-01-04T05:46:16Z,3963652721,213,4.9,3963652723,1,,3963652713,56,Center,3963652711,107,,3963652717,141,64.5,3963652715,140,92.9,3963652719,212,24.7,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667873,114,44,1,16,57,b3vbyitzi3nrw9ehj1eoko219,1,90.3,64.6,2023-01-02T15:19:12.724Z,2023-01-04T08:48:34Z,3963652749,286,,3963652885,233,182,3963652747,56,Center,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667837,182,44,1,16,57,8b523ujgl21tbc01me65q0aoh,0,9.7,35.4,2023-01-02T15:19:12.725Z,2023-01-04T05:46:21Z,3963652569,285,,3963652873,233,114,3963652567,56,Back,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494851599,585,1,1,16,57,b3vbyitzi3nrw9ehj1eoko219,0,93.2,70,2023-01-02T15:19:12.743Z,2023-01-04T08:48:34Z,3964610323,56,Center,3964610321,3,,3965110265,388,,3964610329,212,1.0,3964610331,213,4.7,3964610325,140,93.2,3964610327,141,68.6,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667881,183,61,1,16,57,8b523ujgl21tbc01me65q0aoh,1,12.3,35.4,2023-01-02T15:19:12.745Z,2023-01-04T05:46:42Z,3965110343,15,,3963652785,56,Back,3965110345,388,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667925,184,50,1,17,0,8b523ujgl21tbc01me65q0aoh,1,32,23.8,2023-01-02T15:19:16.210Z,2023-01-04T05:47:37Z,3963653023,285,,3963653021,56,Back,3963653127,233,115,,,,,,,,,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667935,115,7,1,17,1,b3vbyitzi3nrw9ehj1eoko219,1,68,76.2,2023-01-02T15:19:16.960Z,2023-01-04T05:47:48Z,3965110649,178,,3963653081,56,Center,3964610369,384,,3963653109,233,184,3963653113,286,,,,,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494667963,116,1,1,17,5,b3vbyitzi3nrw9ehj1eoko219,0,52.6,89.7,2023-01-02T15:19:20.929Z,2023-01-04T05:47:52Z,3963653215,140,78.8,3963653217,141,67.3,3965110685,178,,3963653219,212,31.4,3963653221,213,5.8,3963653223,1,,3963653213,56,Center,3963653211,157,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494668007,185,1,1,17,7,8b523ujgl21tbc01me65q0aoh,1,19.9,37.7,2023-01-02T15:19:23.068Z,2023-01-04T05:48:28Z,3963653491,141,31.9,3963653487,56,Back,3963653485,3,,3963653493,212,5.5,3963653489,140,23.5,3963653495,213,5.5,3965111103,388,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494668017,186,49,1,17,8,8b523ujgl21tbc01me65q0aoh,1,23.5,31.9,2023-01-02T15:19:24.448Z,2023-01-04T05:48:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494668089,187,1,1,17,8,8b523ujgl21tbc01me65q0aoh,1,23.5,31.9,2023-01-02T15:19:24.513Z,2023-01-04T05:48:41Z,3963653879,213,4.0,3963653867,56,Back,3963653877,212,9.5,3963653869,140,17.9,3963653873,141,21.0,3965111285,178,,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494668107,188,1,1,17,12,8b523ujgl21tbc01me65q0aoh,1,17.7,20.9,2023-01-02T15:19:28.217Z,2023-01-04T05:48:44Z,3965111333,178,,3963653965,212,13.1,3963653959,56,Back,3963653967,213,2.1,3963653961,140,10.9,3963653963,141,37.0,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494668149,189,1,1,17,14,8b523ujgl21tbc01me65q0aoh,1,10.4,37.1,2023-01-02T15:19:30.546Z,2023-01-04T05:48:50Z,3965111421,178,,3963654123,56,Back,3963654131,213,6.1,3963654125,140,20.4,3963654127,141,34.3,3963654129,212,10.7,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494668207,190,1,1,17,18,8b523ujgl21tbc01me65q0aoh,1,20.3,34,2023-01-02T15:19:34.007Z,2023-01-04T05:48:54Z,3965111469,178,,3963654413,212,14.7,3963654409,140,11.0,3963654411,141,17.9,3963654407,56,Back,3963654415,213,4.0,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494668247,191,1,1,17,20,8b523ujgl21tbc01me65q0aoh,1,10.6,17.6,2023-01-02T15:19:35.791Z,2023-01-04T05:48:57Z,3965111521,178,,3963654635,212,17.0,3963654637,213,1.9,3963654629,56,Back,3963654633,141,41.2,3963654631,140,5.3,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494668295,192,1,1,17,23,8b523ujgl21tbc01me65q0aoh,1,5.3,47,2023-01-02T15:19:39.529Z,2023-01-04T05:48:59Z,3963654879,140,34.8,3963654877,56,Back,3963654875,155,,3965111551,178,,3963654895,1,,3963654883,141,85.9,3963654891,213,0.7,3963654887,212,40.7,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494668325,193,1,1,17,26,8b523ujgl21tbc01me65q0aoh,1,33.6,87.4,2023-01-02T15:19:41.961Z,2023-01-04T05:49:47Z,3963655053,212,14.9,3963655049,140,42.4,3963655051,141,70.2,3963655045,3,,3963655047,56,Back,3965111751,178,,3963655055,213,5.4,,,,1oeekgzkzju2jce7651vbdrrp,G. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494668387,194,1,1,17,28,8b523ujgl21tbc01me65q0aoh,1,43.6,69.1,2023-01-02T15:19:44.373Z,2023-01-04T05:49:51Z,3963655463,213,0.2,3965111775,178,,3963655461,212,34.2,3963655457,140,75.4,3963655455,56,Left,3963655465,1,,3963655459,141,80.2,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494668397,195,1,1,17,33,8b523ujgl21tbc01me65q0aoh,0,84.4,79.9,2023-01-02T15:19:49.058Z,2023-01-04T05:49:58Z,3963655535,213,5.2,3963655531,141,74.4,3965111821,178,,3963655615,286,,3963655527,56,Center,3963655533,212,4.3,3963655611,233,117,3963655607,236,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,3963655529,140,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494668403,117,74,1,17,33,b3vbyitzi3nrw9ehj1eoko219,1,8,23.4,2023-01-02T15:19:49.166Z,2023-01-04T05:50:01Z,3963655569,285,,3965111845,178,,3963655641,233,195,3963655567,56,Back,,,,,,,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494668427,118,6,1,17,36,b3vbyitzi3nrw9ehj1eoko219,0,0,15.1,2023-01-02T15:19:51.752Z,2023-01-04T05:50:06Z,3963655705,56,Back,3963655847,233,196,3963655747,73,,,,,,,,,,,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494668441,196,6,1,17,36,8b523ujgl21tbc01me65q0aoh,1,100,84.9,2023-01-02T15:19:51.752Z,2023-01-04T05:50:06Z,3963655835,233,118,3963655787,73,,3963655785,56,Left,,,,,,,,,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494668935,197,1,1,18,11,8b523ujgl21tbc01me65q0aoh,1,99.6,99.5,2023-01-02T15:20:26.818Z,2023-01-04T05:50:28Z,3963658387,140,88.3,3964610663,20,,3963658385,56,Center,3963658391,212,37.1,3963658389,141,47.8,3963661037,210,13,3963658381,155,,3963658395,1,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,3963661041,154,,3963658393,213,3964610661,387,3965111887,178,4.4,,1,3963658791,225,3963658379,6,,3963658377,2,,,,,,,,,,,,,,,,,,,,,
2494668939,198,13,1,18,13,8b523ujgl21tbc01me65q0aoh,1,88.9,48.2,2023-01-02T15:20:29.070Z,2023-01-04T05:50:29Z,3963661071,55,197,3963658415,56,Center,3963661065,83,,3963661079,108,,3965111999,178,,3963659175,20,,3963661067,29,,3963661069,154,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,3963661077,103,4.2,3963661075,102,3963661083,230,3963661085,231,58.7,98.2,,3963659173,25,3963658413,17,,3963661081,328,49.8,,,,,,,,,,,,,,,,,,,,
2494668929,119,5,1,18,13,b3vbyitzi3nrw9ehj1eoko219,1,-0.9,42.2,2023-01-02T15:20:29.631Z,2023-01-04T05:50:35Z,3963658359,346,,3963658471,233,199,3963658357,56,Back,,,,,,,,,,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494668947,199,5,1,18,13,8b523ujgl21tbc01me65q0aoh,0,100.9,57.8,2023-01-02T15:20:29.631Z,2023-01-04T05:50:34Z,3963658449,56,Center,3963658451,346,,3963658477,233,119,,,,,,,,,,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494669517,120,1,1,18,58,b3vbyitzi3nrw9ehj1eoko219,0,4.9,40.7,2023-01-02T15:21:14.447Z,2023-01-04T05:50:37Z,3963661771,74,,3963661761,141,12.2,3963661763,212,63.3,3963661759,140,62.3,3963661767,1,,3963661765,213,6.0,3963661755,124,,3963661757,56,Right,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494669527,200,44,1,19,1,8b523ujgl21tbc01me65q0aoh,1,36.9,82.6,2023-01-02T15:21:17.667Z,2023-01-04T08:48:35Z,3963661815,56,Back,3963661817,285,,3963661845,233,121,,,,,,,,,,,,,,,,1oeekgzkzju2jce7651vbdrrp,G. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494669521,121,44,1,19,1,b3vbyitzi3nrw9ehj1eoko219,0,63.1,17.4,2023-01-02T15:21:17.668Z,2023-01-04T05:50:42Z,3963661787,56,Right,3963661789,286,,3963661881,233,200,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494669553,201,1,1,19,2,8b523ujgl21tbc01me65q0aoh,0,36.1,77.3,2023-01-02T15:21:17.719Z,2023-01-04T08:48:35Z,3963661937,140,37.4,3963661935,56,Back,3963661947,213,5.0,3963661939,141,70.8,3965112101,388,,3963661943,212,4.6,3963661933,3,,,,,1oeekgzkzju2jce7651vbdrrp,G. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494669633,122,1,1,19,4,b3vbyitzi3nrw9ehj1eoko219,1,56.3,24.6,2023-01-02T15:21:19.720Z,2023-01-04T05:50:50Z,3963662383,140,85.9,3963662395,1,,3963662381,56,Right,3963662379,155,,3963662391,213,6.0,3965112119,178,,3963662385,141,9.4,3963662387,212,32.8,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494851755,586,3,1,19,7,b3vbyitzi3nrw9ehj1eoko219,0,85.7,9.8,2023-01-02T15:21:22.705Z,2023-01-04T05:51:22Z,3964611221,465,,3964611223,467,1244ja0ma2r0071i7d45t6yfp,3964611217,56,Right,3965112159,178,,3964611219,286,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494669651,123,1,1,19,10,b3vbyitzi3nrw9ehj1eoko219,0,84.3,6.4,2023-01-02T15:21:26.044Z,2023-01-04T05:51:26Z,3963662467,140,80.3,3963662465,56,Right,3963662469,141,17.1,3963662473,213,2.1,3963662471,212,8.4,3965112241,178,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494669637,202,8,1,19,11,8b523ujgl21tbc01me65q0aoh,1,23.5,84.1,2023-01-02T15:21:26.964Z,2023-01-04T05:51:31Z,3965112255,178,,3964612241,383,,3963662409,56,Back,,,,,,,,,,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494669647,203,49,1,19,11,8b523ujgl21tbc01me65q0aoh,1,24.6,85.1,2023-01-02T15:21:27.414Z,2023-01-04T05:51:49Z,,,,,,,,,,,,,,,,,,,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
