id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,keyPass,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/17/value
2493312701,560,1,2,50,4,8w89tsles26jm12aoelwvlttt,0,49.8,64.5,2022-12-26T16:08:28.159Z,2022-12-28T19:17:47Z,3956508309,213,6.1,3956508303,140,63.9,3956508307,212,15.0,3958740317,388,,3956508301,56,Center,3956508299,3,,3956508305,141,61.2,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493312737,305,1,2,50,5,17zuelixesst1z59fwcix2dil,1,33.8,42.4,2022-12-26T16:08:29.615Z,2022-12-28T18:11:32Z,3956508495,141,43.0,3956508491,56,Center,3958740443,178,,3956508489,3,,3956508499,213,0.0,3956508497,212,24.9,3956508493,140,57.5,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493312747,306,44,2,50,8,17zuelixesst1z59fwcix2dil,1,56.1,41.4,2022-12-26T16:08:31.855Z,2022-12-28T19:17:48Z,3956508559,233,561,3956508543,286,,3956508541,56,Center,,,,,,,,,,,,,,,,8rjkn8s6e4s60167zdyukj9w5,J. Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493312743,561,44,2,50,8,8w89tsles26jm12aoelwvlttt,0,43.9,58.6,2022-12-26T16:08:31.856Z,2022-12-28T18:11:37Z,3956508519,285,,3956508517,56,Back,3956508583,233,306,,,,,,,,,,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493312761,307,1,2,50,8,17zuelixesst1z59fwcix2dil,0,57.5,43,2022-12-26T16:08:31.888Z,2022-12-28T19:17:48Z,3956508599,3,,3958740669,388,,3956508605,140,68.2,3956508609,212,11.3,3956508601,168,,3956508603,56,Center,3956508607,141,44.6,3956508611,213,0.1,8rjkn8s6e4s60167zdyukj9w5,J. Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493312829,562,1,2,50,8,8w89tsles26jm12aoelwvlttt,1,36.5,61.4,2022-12-26T16:08:32.742Z,2022-12-28T18:11:46Z,3956508909,56,Back,3956508921,213,1.1,3956508911,140,45.0,3958740767,178,,3956508913,141,86.0,3956508917,212,19.0,3957974791,3,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493590329,957,49,2,50,11,8w89tsles26jm12aoelwvlttt,1,41.2,73.5,2022-12-26T16:08:34.915Z,2022-12-28T18:11:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493312879,563,1,2,50,11,8w89tsles26jm12aoelwvlttt,0,45,86,2022-12-26T16:08:34.997Z,2022-12-28T18:11:59Z,3958741059,178,,3956509169,56,Center,3956509175,212,36.6,3957975557,157,,3956509171,140,78.1,3956509177,213,6.0,3956509173,141,69.1,3956509179,1,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493590409,659,59,2,50,15,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-26T16:08:38.861Z,2022-12-28T18:12:18Z,3957975749,56,Back,,,,,,,,,,,,,,,,,,,,,,535ecbyyd28elesvxtvbxurpx,L. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313005,308,12,2,50,15,17zuelixesst1z59fwcix2dil,1,20.6,38.5,2022-12-26T16:08:39.232Z,2022-12-28T18:12:22Z,3956509775,56,Back,3958741477,388,,3956510777,15,,3956509781,212,16.4,3956509779,141,34.9,3956509783,213,6.1,3956509777,140,36.0,,,,535ecbyyd28elesvxtvbxurpx,L. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749301,1570,43,2,50,17,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-26T16:08:40.992Z,2022-12-28T19:29:05Z,3958812409,144,67,3958812321,233,931,,,,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749299,931,43,2,50,17,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-26T16:08:40.993Z,2022-12-28T19:29:05Z,3958812329,233,1570,3958812415,144,67,,,,,,,,,,,,,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749335,1577,43,2,50,17,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-26T16:08:41.010Z,2022-12-29T09:04:28Z,3958812459,233,933,3959263925,144,67,,,,,,,,,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493749331,933,43,2,50,17,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-26T16:08:41.011Z,2022-12-29T09:04:27Z,3958812487,233,1577,3959263923,144,67,,,,,,,,,,,,,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493312981,564,1,2,50,17,8w89tsles26jm12aoelwvlttt,1,62.6,65.8,2022-12-26T16:08:41.013Z,2022-12-28T19:34:26Z,3956509659,141,63.9,3956509653,140,69.1,3956509649,56,Center,3958741831,178,,3956509663,212,6.9,3956509669,213,6.1,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493312991,565,61,2,50,17,8w89tsles26jm12aoelwvlttt,0,69.1,63.9,2022-12-26T16:08:41.770Z,2022-12-28T18:12:59Z,3958742089,178,,3956509709,56,Center,,,,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313009,309,49,2,50,18,17zuelixesst1z59fwcix2dil,1,25.2,43.7,2022-12-26T16:08:42.509Z,2022-12-28T18:13:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313071,310,1,2,50,20,17zuelixesst1z59fwcix2dil,1,25.2,43.7,2022-12-26T16:08:43.920Z,2022-12-28T18:13:10Z,3956510143,212,10.5,3958742179,178,,3956510139,140,28.6,3956510145,213,5.1,3956510137,56,Back,3956510141,141,29.2,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313117,311,1,2,50,22,17zuelixesst1z59fwcix2dil,1,29.3,30.9,2022-12-26T16:08:45.924Z,2022-12-28T18:13:14Z,3956510351,212,32.9,3956510345,56,Back,3956510355,1,,3956510353,213,1.6,3958742211,178,,3956510347,140,27.9,3956510349,141,79.3,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313159,312,1,2,50,27,17zuelixesst1z59fwcix2dil,0,28.8,84.4,2022-12-26T16:08:51.021Z,2022-12-28T18:13:19Z,3956510583,140,86.4,3956510587,212,61.4,3958742311,178,,3956510591,1,,3956510589,213,6.1,3956510585,141,69.0,3956510581,56,Center,3956510579,155,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313175,566,52,2,50,31,8w89tsles26jm12aoelwvlttt,1,12.9,38.8,2022-12-26T16:08:55.813Z,2022-12-28T18:13:24Z,3957976147,376,,3958742419,178,,,,,,,,,,,,,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313211,567,1,2,50,32,8w89tsles26jm12aoelwvlttt,1,12.9,38.8,2022-12-26T16:08:56.137Z,2022-12-28T18:13:27Z,3956510839,56,Back,3958742469,178,,3956510845,212,12.6,3956510837,123,,3956510841,140,23.9,3956510843,141,31.3,3956510847,213,5.9,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313243,568,1,2,50,34,8w89tsles26jm12aoelwvlttt,1,25.7,30,2022-12-26T16:08:58.550Z,2022-12-28T18:13:31Z,3956511005,141,55.4,3958742585,178,,3956511001,56,Back,3956511009,213,1.3,3956511003,140,29.6,3956511007,212,17.8,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313285,569,1,2,50,36,8w89tsles26jm12aoelwvlttt,1,27.7,53.9,2022-12-26T16:09:00.743Z,2022-12-28T18:13:35Z,3956511221,141,51.9,3958742643,178,,3956511225,213,6.2,3956511219,140,40.0,3956511217,56,Back,3956511223,212,13.0,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313339,570,1,2,50,39,8w89tsles26jm12aoelwvlttt,1,40,51.9,2022-12-26T16:09:02.879Z,2022-12-28T18:13:41Z,3958742773,178,,3956511521,213,1.7,3956511515,140,38.1,3956511513,56,Back,3956511517,141,85.4,3956511519,212,22.9,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313391,571,1,2,50,42,8w89tsles26jm12aoelwvlttt,1,38.6,84.8,2022-12-26T16:09:06.188Z,2022-12-28T18:13:44Z,3956511819,212,18.4,3956511817,141,62.3,3956511813,56,Back,3956511815,140,28.9,3956511821,213,4.1,3958742837,178,,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313481,572,1,2,50,45,8w89tsles26jm12aoelwvlttt,1,29.6,59.7,2022-12-26T16:09:09.257Z,2022-12-28T18:13:48Z,3956512305,140,41.6,3956512309,212,19.8,3956512303,56,Back,3956512311,213,5.4,3956512307,141,37.3,3958742901,178,,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313529,573,1,2,50,48,8w89tsles26jm12aoelwvlttt,0,42.5,38.2,2022-12-26T16:09:12.361Z,2022-12-28T18:13:55Z,3956512533,141,23.1,3956512537,213,6.0,3956512539,1,,3956512531,140,72.0,3956512529,56,Center,3958743133,178,,3956512527,155,,3956512535,212,32.6,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313595,313,1,2,50,50,17zuelixesst1z59fwcix2dil,1,23.4,82.4,2022-12-26T16:09:14.643Z,2022-12-28T18:14:07Z,3956512975,140,34.8,3956512971,3,,3958743327,388,,3956512979,212,13.2,3956512981,213,5.8,3956512977,141,74.2,3956512973,56,Back,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493590715,660,3,2,50,53,17zuelixesst1z59fwcix2dil,0,34.8,73.6,2022-12-26T16:09:17.004Z,2022-12-28T18:14:13Z,3958027519,233,574,3958743451,178,,3958027523,286,,3957976961,56,Back,3957977299,465,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313609,574,7,2,50,53,8w89tsles26jm12aoelwvlttt,1,65.2,26.4,2022-12-26T16:09:17.026Z,2022-12-28T18:14:25Z,3958743723,388,,3956513045,56,Center,3958027515,233,660,3957977233,383,,3957977097,285,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313725,575,1,2,50,57,8w89tsles26jm12aoelwvlttt,0,68.9,58.8,2022-12-26T16:09:20.887Z,2022-12-28T18:14:37Z,3956513591,56,Center,3956513595,141,46.7,3958744023,178,,3956513599,213,5.2,3956513597,212,9.2,3956513593,140,72.8,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493836663,1045,67,2,50,57,17zuelixesst1z59fwcix2dil,1,26.7,52.4,2022-12-26T16:09:21.477Z,2022-12-29T10:16:08Z,3959264229,233,1872,,,,,,,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493836659,1872,67,2,50,57,8w89tsles26jm12aoelwvlttt,0,73.3,47.6,2022-12-26T16:09:21.478Z,2022-12-29T09:05:17Z,3959264247,233,1045,,,,,,,,,,,,,,,,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313681,314,61,2,50,57,17zuelixesst1z59fwcix2dil,1,24.2,55.5,2022-12-26T16:09:21.513Z,2022-12-29T10:16:08Z,3958744349,178,,3956513375,56,Back,,,,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313777,576,1,2,51,1,8w89tsles26jm12aoelwvlttt,1,74.1,44,2022-12-26T16:09:25.513Z,2022-12-28T18:14:58Z,3956513909,140,76.9,3956513911,141,69.6,3958744425,178,,3956513907,56,Center,3956513915,213,1.4,3956513913,212,17.7,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313813,577,1,2,51,3,8w89tsles26jm12aoelwvlttt,0,76.7,69,2022-12-26T16:09:27.781Z,2022-12-28T18:15:00Z,3958744481,178,,3956514083,141,46.4,3956514087,213,5.4,3956514085,212,19.3,3956514081,140,87.8,3956514079,56,Center,3956514077,155,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313871,315,12,2,51,5,17zuelixesst1z59fwcix2dil,1,10.6,53.3,2022-12-26T16:09:28.971Z,2022-12-28T18:15:06Z,3958744645,388,,3956514431,140,27.6,3956514429,56,Back,3956514427,15,,3956514435,212,21.3,3956514437,213,0.6,3956514433,141,70.5,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313933,578,1,2,51,8,8w89tsles26jm12aoelwvlttt,1,72.4,42.7,2022-12-26T16:09:32.110Z,2022-12-28T18:15:09Z,3958744735,178,,3956514745,140,68.6,3956514751,213,4.5,3956514749,212,20.1,3956514743,56,Right,3956514747,141,13.7,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313973,579,1,2,51,12,8w89tsles26jm12aoelwvlttt,1,69.4,9.8,2022-12-26T16:09:36.438Z,2022-12-28T18:15:12Z,3956514979,141,21.6,3956514981,212,13.2,3956514977,140,59.4,3958744775,178,,3956514983,213,2.5,3956514975,56,Center,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314051,580,1,2,51,15,8w89tsles26jm12aoelwvlttt,1,58.1,20,2022-12-26T16:09:39.256Z,2022-12-28T18:15:16Z,3956515411,213,2.5,3956515407,141,34.9,3956515403,56,Back,3958744881,178,,3956515409,212,17.2,3956515405,140,44.9,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314121,581,1,2,51,18,8w89tsles26jm12aoelwvlttt,1,46.4,36.1,2022-12-26T16:09:42.159Z,2022-12-28T18:15:19Z,3956515815,1,,3956515811,212,33.4,3956515807,140,57.7,3956515809,141,82.0,3956515805,56,Left,3958744943,178,,3956515813,213,1.2,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314207,582,1,2,51,21,8w89tsles26jm12aoelwvlttt,1,59.5,80.9,2022-12-26T16:09:45.640Z,2022-12-28T18:15:24Z,3956516293,141,95.9,3956516297,213,1.0,3956516285,56,Left,3956516291,140,65.3,3958745089,178,,3956516295,212,11.9,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314261,583,1,2,51,25,8w89tsles26jm12aoelwvlttt,1,66.5,88.3,2022-12-26T16:09:49.538Z,2022-12-28T18:15:29Z,3956516561,212,5.2,3956516559,141,86.9,3956516557,140,61.6,3956516555,56,Left,3958745215,178,,3956516563,213,3.3,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314399,584,1,2,51,28,8w89tsles26jm12aoelwvlttt,1,61.7,87.7,2022-12-26T16:09:52.028Z,2022-12-28T18:15:37Z,3958745371,178,,3956517293,141,86.0,3956517297,213,3.2,3956517295,212,16.7,3956517291,140,45.8,3956517289,56,Back,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314425,585,1,2,51,32,8w89tsles26jm12aoelwvlttt,1,45.6,81.4,2022-12-26T16:09:55.967Z,2022-12-28T18:15:43Z,3956517441,56,Back,3956517445,141,54.5,3956517443,140,37.0,3956517447,212,20.4,3956517449,213,4.3,3958745475,178,,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314483,586,1,2,51,34,8w89tsles26jm12aoelwvlttt,1,37,54.5,2022-12-26T16:09:57.986Z,2022-12-28T18:15:46Z,3956517757,141,48.7,3956517753,56,Center,3956517759,212,20.1,3956517761,213,6.1,3958745585,178,,3956517755,140,55.8,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314563,587,1,2,51,37,8w89tsles26jm12aoelwvlttt,1,55.8,48.7,2022-12-26T16:10:01.015Z,2022-12-28T18:15:52Z,3956518169,141,29.5,3956518177,213,5.9,3956518173,212,31.2,3958745769,178,,3956518165,140,82.8,3956518157,155,,3956518161,56,Center,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314565,588,61,2,51,40,8w89tsles26jm12aoelwvlttt,1,82.8,29.5,2022-12-26T16:10:03.875Z,2022-12-28T18:16:19Z,3958746317,178,,3956518185,56,Center,3958746315,21,,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314587,316,49,2,51,42,17zuelixesst1z59fwcix2dil,1,23.6,78.1,2022-12-26T16:10:05.993Z,2022-12-28T18:16:23Z,,,,,,,,,,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314667,317,1,2,51,45,17zuelixesst1z59fwcix2dil,1,21.2,85,2022-12-26T16:10:09.315Z,2022-12-28T18:16:26Z,3956518857,1,,3956518853,212,39.7,3956518849,140,48.8,3956518847,56,Back,3956518845,155,,3958746479,178,,3956518851,141,45.2,3956518855,213,5.5,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314687,318,44,2,51,47,17zuelixesst1z59fwcix2dil,1,47.8,42.6,2022-12-26T16:10:11.628Z,2022-12-28T19:17:49Z,3956518963,56,Back,3956519017,233,589,3956518965,285,,,,,,,,,,,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314679,589,44,2,51,47,8w89tsles26jm12aoelwvlttt,0,52.2,57.4,2022-12-26T16:10:11.629Z,2022-12-28T18:16:35Z,3956518903,286,,3956519049,233,318,3956518901,56,Center,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314827,319,1,2,51,47,17zuelixesst1z59fwcix2dil,0,45.3,46.6,2022-12-26T16:10:11.642Z,2022-12-28T19:17:49Z,3958746849,388,,3956519715,141,44.5,3956519709,3,,3956519711,56,Back,3956519713,140,46.2,3956519717,212,1.7,3956519719,213,5.3,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493591173,958,61,2,51,47,8w89tsles26jm12aoelwvlttt,1,54,53.9,2022-12-26T16:10:11.679Z,2022-12-28T18:17:03Z,3958747213,15,,3958747437,388,,3957979155,56,Center,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314969,320,1,2,51,57,17zuelixesst1z59fwcix2dil,1,57.9,48.5,2022-12-26T16:10:21.345Z,2022-12-28T18:17:10Z,3956520485,212,16.6,3958747631,178,,3956520479,56,Center,3956520481,140,61.9,3956520483,141,72.1,3956520487,213,1.3,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493836747,1873,83,2,52,2,8w89tsles26jm12aoelwvlttt,1,31.1,12.1,2022-12-26T16:10:26.157Z,2022-12-29T09:06:14Z,3959264535,399,450539,,,,,,,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315063,321,1,2,52,4,17zuelixesst1z59fwcix2dil,1,65.5,88.4,2022-12-26T16:10:28.546Z,2022-12-28T18:17:15Z,3956521005,141,91.8,3956521001,56,Left,3956521007,212,5.9,3956521003,140,60.3,3958747715,178,,3956521009,213,2.7,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315107,322,1,2,52,8,17zuelixesst1z59fwcix2dil,1,61.6,87.2,2022-12-26T16:10:32.657Z,2022-12-28T18:17:19Z,3956521187,56,Left,3956521189,140,71.2,3956521201,213,0.4,3958747813,178,,3956521193,141,93.6,3956521197,212,11.0,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315141,323,1,2,52,11,17zuelixesst1z59fwcix2dil,1,71.2,93.6,2022-12-26T16:10:35.175Z,2022-12-28T18:17:23Z,3956521387,212,9.7,3956521383,140,74.1,3958747953,178,,3956521389,213,5.0,3956521381,56,Left,3956521385,141,80.0,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315195,324,1,2,52,12,17zuelixesst1z59fwcix2dil,1,74.1,80,2022-12-26T16:10:36.625Z,2022-12-28T18:17:28Z,3956521701,140,65.1,3958748063,178,,3956521705,141,74.4,3956521707,212,10.2,3956521709,213,3.5,3956521697,56,Center,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315247,325,1,2,52,15,17zuelixesst1z59fwcix2dil,1,66.7,67.6,2022-12-26T16:10:38.948Z,2022-12-28T18:17:32Z,3956521995,213,5.4,3956521991,212,12.6,3956521987,141,53.0,3956521983,140,74.1,3958748155,178,,3956521981,56,Center,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315319,326,1,2,52,15,17zuelixesst1z59fwcix2dil,1,74.1,53,2022-12-26T16:10:39.759Z,2022-12-28T18:17:35Z,3956522367,56,Center,3956522375,213,3.4,3956522369,140,64.7,3956522371,141,48.4,3958748237,178,,3956522373,212,10.4,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315383,327,1,2,52,19,17zuelixesst1z59fwcix2dil,0,65.3,37.6,2022-12-26T16:10:42.996Z,2022-12-28T18:17:39Z,3956522723,141,71.4,3958748295,178,,3956522727,213,0.9,3956522717,155,,3956522719,56,Center,3956522725,212,28.8,3956522721,140,81.9,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315463,590,4,2,52,20,8w89tsles26jm12aoelwvlttt,1,17.2,31,2022-12-26T16:10:44.564Z,2022-12-28T18:17:48Z,3956523165,285,,3956523211,233,328,3956523159,294,,3956523161,56,Back,3956523155,13,,3956523163,152,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315461,328,4,2,52,20,17zuelixesst1z59fwcix2dil,0,82.8,69,2022-12-26T16:10:44.565Z,2022-12-28T18:17:47Z,3956523149,286,,3956523147,152,,3956523143,294,,3958748489,178,,3956523141,13,,3956523145,56,Center,3956523223,233,590,,,,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315687,591,1,2,52,34,8w89tsles26jm12aoelwvlttt,1,20.7,34,2022-12-26T16:10:58.669Z,2022-12-28T18:17:51Z,3956524457,56,Back,3956524465,213,1.7,3956524453,5,,3956524459,140,19.1,3956524461,141,51.6,3958748611,178,,3956524455,152,,3956524463,212,12.1,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
