id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,keyPass,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2513755947,211,1,1,21,19,69t8imcdaqlgfbds2p58596my,1,30.5,22.2,2023-02-28T20:06:58.461Z,2023-03-03T02:59:03Z,4067560301,178,,4064105145,141,2.6,4064105149,213,5.6,4064105141,56,Back,4064105143,140,46.7,4064105147,212,21.6,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513755993,212,1,1,21,23,69t8imcdaqlgfbds2p58596my,1,46.7,2.6,2023-02-28T20:07:01.929Z,2023-03-03T02:59:11Z,4064105409,141,7.4,4064105405,56,Back,4064105413,213,2.9,4064105407,140,33.3,4064105411,212,14.4,4067560323,178,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514315683,808,3,1,21,29,69t8imcdaqlgfbds2p58596my,0,34.1,32.9,2023-02-28T20:07:08.416Z,2023-03-03T02:59:16Z,4067037539,464,,4067560345,178,,4067037535,56,Back,4067037537,286,,4067037541,467,dgl4fbdrmolqgg0xzejl7ve8l,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513756067,213,4,1,21,29,69t8imcdaqlgfbds2p58596my,1,39.4,25.1,2023-02-28T20:07:08.747Z,2023-03-03T02:59:21Z,4064106037,233,203,4064105919,286,,4064105911,13,,4064105915,152,,4064105913,56,Back,4064105917,265,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513756089,203,4,1,21,29,80jtkz2echk6yyyb9e2595cxr,0,60.6,74.9,2023-02-28T20:07:08.748Z,2023-03-03T02:59:20Z,4064106003,285,,4064105997,56,Center,4067560369,178,,4064106065,233,213,4064105995,13,,4064105999,152,,4064106001,265,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513756345,214,1,1,21,51,69t8imcdaqlgfbds2p58596my,1,39.9,21.8,2023-02-28T20:07:30.583Z,2023-03-03T02:59:25Z,4067560385,178,,4064107423,140,63.8,4064107427,212,26.3,4064107417,5,,4064107425,141,33.4,4064107421,56,Center,4064107429,213,0.3,4064107419,152,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513756483,215,1,1,21,52,69t8imcdaqlgfbds2p58596my,1,63.8,33.4,2023-02-28T20:07:31.831Z,2023-03-03T02:59:32Z,4064108131,212,12.0,4067560399,178,,4064108127,140,73.0,4064108129,141,23.0,4064108133,213,5.7,4064108125,56,Center,,,,,,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513756525,216,1,1,22,1,69t8imcdaqlgfbds2p58596my,1,85,12.9,2023-02-28T20:07:40.755Z,2023-03-03T02:59:41Z,4064108337,56,Center,4064108345,213,1.5,4064108341,141,28.0,4067560425,178,,4064108339,140,85.8,4064108343,212,10.3,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513756527,217,50,1,22,3,69t8imcdaqlgfbds2p58596my,1,87.4,27.4,2023-02-28T20:07:42.374Z,2023-03-03T02:59:47Z,4064108349,56,Center,4064108483,233,204,4064108351,286,,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513756545,204,7,1,22,3,80jtkz2echk6yyyb9e2595cxr,0,12.6,72.6,2023-02-28T20:07:42.493Z,2023-03-03T02:59:54Z,4064108475,233,217,4067038101,385,,4067560471,389,,4064108441,285,,4064108437,56,Back,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513756563,218,1,1,22,5,69t8imcdaqlgfbds2p58596my,1,75.1,24.6,2023-02-28T20:07:44.204Z,2023-03-03T03:00:00Z,4064108551,213,5.3,4064108543,56,Right,4064108547,141,6.5,4067560493,178,,4064108549,212,14.8,4064108545,140,83.0,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513756585,219,1,1,22,7,69t8imcdaqlgfbds2p58596my,1,83,6.5,2023-02-28T20:07:46.650Z,2023-03-03T03:00:10Z,4064108679,213,2.0,4064108671,140,77.5,4064108675,212,13.7,4064108669,56,Center,4064108673,141,24.7,4067560525,178,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513756643,220,1,1,22,10,69t8imcdaqlgfbds2p58596my,1,78,23.4,2023-02-28T20:07:48.940Z,2023-03-03T03:00:16Z,4064108953,140,79.4,4064108955,141,9.4,4064108951,56,Right,4064108959,213,4.9,4064108957,212,9.6,4067560555,178,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513756647,221,61,1,22,11,69t8imcdaqlgfbds2p58596my,0,83.3,10.1,2023-02-28T20:07:50.855Z,2023-03-03T03:00:24Z,4067560583,178,,4064108977,56,Right,,,,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513756665,205,49,1,22,14,80jtkz2echk6yyyb9e2595cxr,1,6.9,86.8,2023-02-28T20:07:53.017Z,2023-03-03T03:00:29Z,,,,,,,,,,,,,,,,,,,,,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513756677,206,1,1,22,14,80jtkz2echk6yyyb9e2595cxr,0,6.7,86,2023-02-28T20:07:53.142Z,2023-03-03T03:00:35Z,4064109095,56,Back,4067560599,178,,4064109117,1,,4064109231,286,,4064109227,233,222,4064109113,213,6.1,4064109099,140,14.3,4064109103,141,84.1,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,4064109225,236,,4064109109,212,8.1,4064109093,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513756683,222,74,1,22,14,69t8imcdaqlgfbds2p58596my,1,90.6,10.9,2023-02-28T20:07:53.245Z,2023-03-03T03:00:39Z,4064109133,285,,4067560607,178,,4064109251,233,206,4064109131,56,Right,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513757281,209,5,1,22,18,80jtkz2echk6yyyb9e2595cxr,1,8.2,101.4,2023-02-28T20:07:56.888Z,2023-03-03T03:00:40Z,4064112481,233,223,4064112445,347,,4064112443,56,Back,,,,,,,,,,,,,,,,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513756731,223,5,1,22,18,69t8imcdaqlgfbds2p58596my,0,91.8,-1.4,2023-02-28T20:07:56.888Z,2023-03-03T03:00:41Z,4064112501,233,209,4064109493,56,Right,4064109495,347,,,,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513757041,207,1,1,22,33,80jtkz2echk6yyyb9e2595cxr,0,5.6,100,2023-02-28T20:08:12.226Z,2023-03-03T03:00:45Z,4064111119,56,Back,4064111121,140,22.8,4064111125,212,18.9,4067038553,189,,4064111123,141,93.8,4064111127,213,6.0,4064112633,107,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513757227,224,4,1,22,35,69t8imcdaqlgfbds2p58596my,1,77.4,9.1,2023-02-28T20:08:14.592Z,2023-03-03T03:00:58Z,4064112181,152,,4064112177,294,,4067038819,189,,4064112817,233,208,4064112183,286,,4064112175,13,,4064112179,56,Right,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513757045,208,4,1,22,35,80jtkz2echk6yyyb9e2595cxr,0,22.6,90.9,2023-02-28T20:08:14.593Z,2023-03-03T03:00:58Z,4067560651,178,,4067038835,189,,4064111137,294,,4064111141,152,,4064111143,285,,4064111139,56,Back,4064111135,13,,4064112849,233,224,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513757539,225,1,1,23,21,69t8imcdaqlgfbds2p58596my,1,78.5,10.6,2023-02-28T20:09:00.592Z,2023-03-03T03:01:07Z,4067038943,20,,4064114917,154,,4064113903,141,52.5,4064113907,213,1.1,4064113891,2,,4064113895,155,,4064113893,5,,4064113901,140,91.2,6q06inb8ukzfsrxy0arxl78q1,A. Morley,4064113897,152,,4064113905,212,31.5,4064114915,210,4067560667,178,13,,4064113899,56,Center,4067038941,224,,,,,,,1,,,,,,,,,,,,,,
2513757545,226,13,1,23,22,69t8imcdaqlgfbds2p58596my,1,91.6,48,2023-02-28T20:09:01.871Z,2023-03-03T03:01:08Z,4064114945,55,225,4064114941,29,,4064114939,75,,4067039405,21,,4064114951,103,27.8,4064113935,56,Center,4064114955,230,99.1,4064113933,17,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,4067560679,178,,4064114949,102,31.4,4064114953,214,4064114957,231,,50,4064114345,24,,4067039407,391,,4064114943,154,,,,,,,,,,,,,,,,,,
2513757565,210,5,1,23,24,80jtkz2echk6yyyb9e2595cxr,1,-1,61.8,2023-02-28T20:09:03.060Z,2023-03-03T03:01:23Z,4064114065,346,,4064114095,233,227,4064114063,56,Back,,,,,,,,,,,,,,,,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513757567,227,5,1,23,24,69t8imcdaqlgfbds2p58596my,0,101,38.2,2023-02-28T20:09:03.060Z,2023-03-03T03:01:23Z,4064114103,233,210,4064114077,346,,4064114075,56,Center,,,,,,,,,,,,,,,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513757963,211,1,1,23,47,80jtkz2echk6yyyb9e2595cxr,1,4.8,60.5,2023-02-28T20:09:26.459Z,2023-03-03T03:01:27Z,4064116057,1,,4064116061,74,,4064116045,124,,4064116053,212,64.6,4064116049,140,63.5,4064116051,141,89.1,4064116055,213,0.3,4064116047,56,Left,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513757969,212,44,1,23,52,80jtkz2echk6yyyb9e2595cxr,1,66.4,80.6,2023-02-28T20:09:31.692Z,2023-03-03T03:26:02Z,4064116133,233,228,4064116067,56,Left,4064116073,286,,,,,,,,,,,,,,,,,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513757975,228,44,1,23,52,69t8imcdaqlgfbds2p58596my,0,33.6,19.4,2023-02-28T20:09:31.693Z,2023-03-03T03:01:30Z,4064116091,56,Back,4064116137,233,212,4064116093,285,,,,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513757981,213,61,1,23,52,80jtkz2echk6yyyb9e2595cxr,1,63.5,89.1,2023-02-28T20:09:31.851Z,2023-03-03T03:26:02Z,4064116145,56,Left,4067560783,388,,4067560781,15,,,,,,,,,,,,,,,,,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513757997,214,1,1,23,56,80jtkz2echk6yyyb9e2595cxr,1,57.1,96.9,2023-02-28T20:09:35.265Z,2023-03-03T03:01:51Z,4064116223,212,14.6,4067560805,388,,4064116217,56,Back,4064116219,140,43.2,4064116221,141,95.9,4064116225,213,3.2,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758037,215,1,1,23,58,80jtkz2echk6yyyb9e2595cxr,1,46.8,96.3,2023-02-28T20:09:37.181Z,2023-03-03T03:01:55Z,4064116449,56,Back,4064116453,141,86.2,4064116457,213,3.6,4067560823,178,,4064116451,140,35.0,4064116455,212,14.2,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758103,216,1,1,24,0,80jtkz2echk6yyyb9e2595cxr,1,35.2,86.2,2023-02-28T20:09:39.742Z,2023-03-03T03:01:58Z,4064116845,213,3.8,4064116837,56,Back,4067560837,178,,4064116841,141,63.3,4064116843,212,26.9,4064116839,140,14.3,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758149,217,1,1,24,6,80jtkz2echk6yyyb9e2595cxr,0,13.3,61.7,2023-02-28T20:09:45.336Z,2023-03-03T03:02:03Z,4064117099,213,0.4,4064117091,56,Left,4064117095,141,100.0,4067560845,178,,4064117089,155,,4064117097,212,63.7,4064117101,1,,4064117093,140,68.2,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758153,218,5,1,24,9,80jtkz2echk6yyyb9e2595cxr,0,64.9,101.6,2023-02-28T20:09:48.633Z,2023-03-03T03:02:07Z,4064118045,233,229,4064117115,56,Left,4064117117,347,,,,,,,,,,,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758313,229,5,1,24,9,69t8imcdaqlgfbds2p58596my,1,35.1,-1.6,2023-02-28T20:09:48.633Z,2023-03-03T03:02:06Z,4064117957,56,Back,4064117959,347,,4064118037,233,218,,,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758369,230,1,1,24,25,69t8imcdaqlgfbds2p58596my,1,38.4,0,2023-02-28T20:10:04.719Z,2023-03-03T03:02:15Z,4064118265,140,35.1,4064118261,107,,4064118267,141,10.0,4064118263,56,Back,4064118271,212,8.6,4064118275,213,2.0,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758389,231,1,1,24,26,69t8imcdaqlgfbds2p58596my,1,35.1,10,2023-02-28T20:10:05.831Z,2023-03-03T03:02:18Z,4064118361,213,3.6,4064118357,141,4.1,4064118353,56,Back,4064118355,140,27.9,4064118359,212,8.6,4067560883,178,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758413,232,1,1,24,28,69t8imcdaqlgfbds2p58596my,1,27.9,4.1,2023-02-28T20:10:07.264Z,2023-03-03T03:02:22Z,4064118491,213,1.6,4064118487,141,39.2,4067560891,178,,4064118481,56,Back,4064118489,212,23.9,4064118485,140,27.5,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758493,233,1,1,24,30,69t8imcdaqlgfbds2p58596my,1,27.6,39.2,2023-02-28T20:10:09.866Z,2023-03-03T03:02:27Z,4064118925,140,44.1,4064118929,212,35.3,4064118933,1,,4064118927,141,84.4,4064118931,213,1.1,4067560899,178,,4064118923,56,Back,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758509,234,1,1,24,35,69t8imcdaqlgfbds2p58596my,1,50.9,61.1,2023-02-28T20:10:14.316Z,2023-03-03T03:02:37Z,4064119025,213,5.1,4064119021,141,51.3,4064119019,140,53.8,4064119017,56,Center,4064119023,212,7.3,4067560923,178,,,,,,,,64tpd90skhh1yj8yztefhahn9,D. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758591,235,1,1,24,36,69t8imcdaqlgfbds2p58596my,1,55.6,56.7,2023-02-28T20:10:15.770Z,2023-03-03T03:02:41Z,4064119485,212,29.4,4064119481,140,79.1,4067040921,155,,4067560935,178,,4064119479,56,Left,4064119487,213,0.6,4064119483,141,80.2,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758703,236,1,1,24,44,69t8imcdaqlgfbds2p58596my,1,87.2,80.3,2023-02-28T20:10:23.074Z,2023-03-03T03:02:51Z,4064119995,140,94.9,4067560971,178,,4064119999,212,10.6,4064119997,141,70.2,4064120001,213,5.6,4064119993,56,Center,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758705,237,3,1,24,45,69t8imcdaqlgfbds2p58596my,0,95.6,68.7,2023-02-28T20:10:24.700Z,2023-03-03T03:02:58Z,4067326377,233,219,4064120007,286,,4067560997,178,,4064120005,56,Center,4067041267,464,,,,,,,,,,,64tpd90skhh1yj8yztefhahn9,D. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758677,219,7,1,24,45,80jtkz2echk6yyyb9e2595cxr,0,4.4,31.3,2023-02-28T20:10:24.819Z,2023-03-03T03:03:04Z,4064120049,233,237,4064119909,56,Back,4067041305,385,,4067561021,389,,4064119911,285,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758721,238,61,1,24,46,69t8imcdaqlgfbds2p58596my,1,96.1,70.5,2023-02-28T20:10:25.197Z,2023-03-03T03:03:15Z,4064120065,56,Center,4067561041,178,,,,,,,,,,,,,,,,,,,,64tpd90skhh1yj8yztefhahn9,D. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758699,220,5,1,24,47,80jtkz2echk6yyyb9e2595cxr,1,-1.2,32.4,2023-02-28T20:10:26.225Z,2023-03-03T03:03:22Z,4064120187,233,239,4064119975,346,,4064119973,56,Back,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758741,239,5,1,24,47,69t8imcdaqlgfbds2p58596my,0,101.2,67.6,2023-02-28T20:10:26.225Z,2023-03-03T03:03:22Z,4064120177,346,,4064120209,233,220,4064120175,56,Center,,,,,,,,,,,,,,,,64tpd90skhh1yj8yztefhahn9,D. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759137,221,1,1,25,18,80jtkz2echk6yyyb9e2595cxr,1,5.1,60.5,2023-02-28T20:10:57.232Z,2023-03-03T03:03:26Z,4064122125,140,60.3,4064122133,1,,4064122119,124,,4064122129,212,60.6,4064122137,74,,4064122127,141,86.5,4064122123,56,Left,4064122131,213,0.3,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759143,222,44,1,25,21,80jtkz2echk6yyyb9e2595cxr,1,58.9,81.9,2023-02-28T20:11:00.877Z,2023-03-03T03:26:02Z,4064122201,233,240,4064122155,56,Left,4064122157,286,,,,,,,,,,,,,,,,,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759147,240,44,1,25,21,69t8imcdaqlgfbds2p58596my,0,41.1,18.1,2023-02-28T20:11:00.878Z,2023-03-03T03:03:30Z,4064122181,285,,4064122179,56,Back,4064122209,233,222,,,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759145,223,1,1,25,22,80jtkz2echk6yyyb9e2595cxr,0,60.3,86.5,2023-02-28T20:11:00.944Z,2023-03-03T03:26:03Z,4064122165,56,Left,4067561149,388,,4064122173,213,6.2,4064122169,141,85.7,4064122167,140,65.2,4064122163,3,,4064122171,212,5.2,,,,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759153,241,61,1,25,22,69t8imcdaqlgfbds2p58596my,1,42.5,22.7,2023-02-28T20:11:01.001Z,2023-03-03T03:03:47Z,4067561169,15,,4064122199,56,Back,4067561171,388,,,,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759223,224,1,1,25,26,80jtkz2echk6yyyb9e2595cxr,1,66.2,94.1,2023-02-28T20:11:05.867Z,2023-03-03T03:03:57Z,4067561189,178,,4064122509,212,13.9,4064122505,140,53.1,4064122503,56,Left,4064122511,213,3.0,4064122507,141,96.8,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759255,225,1,1,25,29,80jtkz2echk6yyyb9e2595cxr,1,53.5,96.2,2023-02-28T20:11:07.911Z,2023-03-03T03:04:02Z,4067561197,178,,4064122721,140,54.6,4064122719,56,Center,4064122725,212,19.8,4064122723,141,67.2,4064122727,213,4.8,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759291,226,1,1,25,30,80jtkz2echk6yyyb9e2595cxr,1,55.5,66,2023-02-28T20:11:09.712Z,2023-03-03T03:04:06Z,4067561201,178,,4064122911,140,70.0,4064122915,212,21.5,4064122913,141,43.6,4064122917,213,5.5,4064122909,56,Center,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759335,227,1,1,25,32,80jtkz2echk6yyyb9e2595cxr,0,70,43.6,2023-02-28T20:11:11.082Z,2023-03-03T03:04:12Z,4067561215,178,,4064123125,212,8.1,4064123121,140,77.7,4064123127,213,0.0,4064123119,56,Center,4064123123,141,43.7,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759325,242,61,1,25,32,69t8imcdaqlgfbds2p58596my,1,29.1,59,2023-02-28T20:11:11.360Z,2023-03-03T03:04:16Z,4067561219,178,,4064123091,56,Back,,,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759359,228,3,1,25,33,80jtkz2echk6yyyb9e2595cxr,0,84.8,35.8,2023-02-28T20:11:12.106Z,2023-03-03T03:04:28Z,4067561231,178,,4067041733,464,,4064123243,56,Center,4064123429,233,243,4064123245,286,,,,,,,,,,,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759383,243,7,1,25,35,69t8imcdaqlgfbds2p58596my,1,15.2,64.2,2023-02-28T20:11:13.998Z,2023-03-03T03:04:32Z,4067041741,385,,4064123381,56,Back,4067561239,178,,4064123411,233,228,4064123383,285,,4064123379,167,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759499,229,5,1,25,38,80jtkz2echk6yyyb9e2595cxr,1,89.4,-1.4,2023-02-28T20:11:17.224Z,2023-03-03T03:04:35Z,4064123967,56,Right,4064123969,347,,4064123983,233,244,,,,,,,,,,,,,,,,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759407,244,5,1,25,38,69t8imcdaqlgfbds2p58596my,0,10.6,101.4,2023-02-28T20:11:17.224Z,2023-03-03T03:04:35Z,4064124001,233,229,4064123517,347,,4064123515,56,Back,,,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759511,230,1,1,25,43,80jtkz2echk6yyyb9e2595cxr,1,90,0,2023-02-28T20:11:22.282Z,2023-03-03T03:04:41Z,4064124037,141,7.0,4064124039,212,11.9,4064124031,107,,4064124035,140,80.0,4064124041,213,2.6,4064124033,56,Right,,,,,,,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759533,231,1,1,25,45,80jtkz2echk6yyyb9e2595cxr,1,80,7,2023-02-28T20:11:24.663Z,2023-03-03T03:04:57Z,4064124159,56,Right,4064124163,141,8.6,4064124161,140,94.7,4064124169,213,0.1,4064124165,212,15.5,4067561339,178,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513759683,235,1,1,25,46,80jtkz2echk6yyyb9e2595cxr,1,88,12.9,2023-02-28T20:11:25.183Z,2023-03-03T03:05:01Z,4064124993,140,92.5,4067561357,178,,4064124997,212,6.4,4064124995,141,6.5,4064124999,213,5.5,4064124991,56,Right,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
