id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,keyPass,qualifier/10/value,qualifier/18/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2497274729,347,1,1,35,40,3ptd7zlc5isrongig0wij2id4,1,34.3,88,2023-01-14T15:35:50.503Z,2023-01-16T08:12:51Z,3980660843,196,,3977370175,56,Back,3977370181,212,44.8,3981086719,178,,3977370183,213,4.8,3977370185,1,,3977370179,141,22.5,3977370177,140,38.5,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497274777,348,1,1,35,49,3ptd7zlc5isrongig0wij2id4,1,60.4,13.2,2023-01-14T15:35:59.493Z,2023-01-16T08:12:53Z,3977370445,141,40.9,3977370443,140,56.6,3977370441,56,Center,3977370447,212,19.3,3977370449,213,1.8,3981086727,178,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497274855,349,1,1,35,52,3ptd7zlc5isrongig0wij2id4,1,56.1,42.1,2023-01-14T15:36:02.107Z,2023-01-16T08:12:57Z,3981086739,178,,3977370883,56,Center,3977370895,141,71.8,3977370889,140,56.2,3977370903,212,20.2,3977370911,213,1.6,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497274997,350,1,1,35,54,3ptd7zlc5isrongig0wij2id4,1,58.4,73,2023-01-14T15:36:04.466Z,2023-01-16T08:13:00Z,3977371677,56,Left,3977371685,213,0.6,3977371679,140,73.1,3977371681,141,89.9,3981086747,178,,3977371683,212,19.2,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497275019,351,1,1,35,59,3ptd7zlc5isrongig0wij2id4,1,79.4,76.1,2023-01-14T15:36:09.817Z,2023-01-16T08:13:04Z,3977371795,56,Center,3977371801,212,10.3,3977371803,213,5.6,3977371799,141,66.4,3977371797,140,86.9,3981086759,178,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497275115,352,1,1,36,0,3ptd7zlc5isrongig0wij2id4,1,87.2,66.3,2023-01-14T15:36:10.590Z,2023-01-16T08:13:13Z,3981086771,178,,3977372309,213,3.2,3977372307,212,9.5,3980661361,154,,3977372301,56,Center,3977372303,140,78.2,3977373315,210,13,3977372305,141,64.8,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2497275119,353,13,1,36,2,3ptd7zlc5isrongig0wij2id4,1,78.2,69.3,2023-01-14T15:36:12.224Z,2023-01-16T08:13:14Z,3977372319,22,,3977373361,81,,3977372321,18,,3981086779,178,,3977373369,102,38.3,3977373371,103,69.4,3977373377,231,50.9,3977373365,55,352,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,3977373363,29,3980661377,154,,3977373375,230,3977372643,20,,3977373373,215,,3977372325,56,Center,,,,,,,,,,,,,,,,,98.6,,,,,
2497275107,295,5,1,36,3,fvr504m6gaxsfmtx4fwm7iq1,1,-0.8,58.3,2023-01-14T15:36:13.927Z,2023-01-16T08:13:17Z,3977372519,233,354,3977372271,56,Back,3977372273,346,,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497275139,354,5,1,36,3,3ptd7zlc5isrongig0wij2id4,0,100.8,41.7,2023-01-14T15:36:13.927Z,2023-01-16T08:13:17Z,3977372575,233,295,3977372411,56,Center,3977372419,346,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497276185,296,1,1,36,35,fvr504m6gaxsfmtx4fwm7iq1,0,5.2,57,2023-01-14T15:36:45.566Z,2023-01-16T08:13:19Z,3977378141,212,65.1,3977378143,213,0.3,3977378133,56,Left,3977378129,124,,3977378145,1,,3977378149,74,,3977378137,140,64.7,3977378139,141,84.1,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497276175,355,44,1,36,38,3ptd7zlc5isrongig0wij2id4,1,36,23.9,2023-01-14T15:36:48.808Z,2023-01-16T20:41:15Z,3977378437,233,297,3977378081,56,Back,3977378083,285,,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497276203,297,44,1,36,38,fvr504m6gaxsfmtx4fwm7iq1,0,64,76.1,2023-01-14T15:36:48.809Z,2023-01-16T08:13:22Z,3977378489,233,355,3977378229,286,,3977378227,56,Center,,,,,,,,,,,,,,,,dgnkrsmri0xznduprfjwfro8a,W. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497276215,356,12,1,36,38,3ptd7zlc5isrongig0wij2id4,1,36.6,31.9,2023-01-14T15:36:48.849Z,2023-01-16T20:41:16Z,3977378287,213,5.6,3981086801,388,,3977378279,140,62.7,3980661785,167,,3977378277,56,Right,3977378281,141,0.0,3977378283,212,35.8,3980661783,15,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497276731,298,5,1,36,40,fvr504m6gaxsfmtx4fwm7iq1,1,39.8,102,2023-01-14T15:36:51.043Z,2023-01-16T08:13:28Z,3977381081,233,357,3977381041,56,Back,3977381043,347,,,,,,,,,,,,,,,,,dgnkrsmri0xznduprfjwfro8a,W. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497276229,357,5,1,36,40,3ptd7zlc5isrongig0wij2id4,0,60.2,-2,2023-01-14T15:36:51.043Z,2023-01-16T08:13:28Z,3977378403,347,,3977381129,233,298,3977378365,56,Right,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497276795,299,1,1,36,58,fvr504m6gaxsfmtx4fwm7iq1,1,37.9,100,2023-01-14T15:37:08.679Z,2023-01-16T08:13:30Z,3977381425,140,47.7,3977381423,56,Back,3977381421,107,,3977381429,212,12.8,3977381427,141,90.1,3977381431,213,5.6,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497276813,300,1,1,36,59,fvr504m6gaxsfmtx4fwm7iq1,0,50.4,85.4,2023-01-14T15:37:09.563Z,2023-01-16T08:13:35Z,3977381537,213,2.8,3977381531,141,88.9,3977381533,212,6.5,3980662309,156,,3981086833,388,,3977381529,140,44.6,3977381527,56,Back,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497971543,903,67,1,37,0,3ptd7zlc5isrongig0wij2id4,1,57.8,10.2,2023-01-14T15:37:10.491Z,2023-01-16T20:41:16Z,3981091165,233,825,,,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497971541,825,67,1,37,0,fvr504m6gaxsfmtx4fwm7iq1,0,42.2,89.8,2023-01-14T15:37:10.492Z,2023-01-16T08:42:34Z,3981091169,233,903,,,,,,,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497276859,358,8,1,37,0,3ptd7zlc5isrongig0wij2id4,1,58.4,8.9,2023-01-14T15:37:10.534Z,2023-01-16T20:41:17Z,3977381799,56,Right,3980662789,383,,3981086931,388,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497276879,359,49,1,37,1,3ptd7zlc5isrongig0wij2id4,1,61.9,15.3,2023-01-14T15:37:12.021Z,2023-01-16T08:14:56Z,,,,,,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497276905,360,1,1,37,2,3ptd7zlc5isrongig0wij2id4,1,61.9,15.3,2023-01-14T15:37:12.071Z,2023-01-16T08:14:59Z,3977382109,56,Right,3977382117,141,18.5,3977382119,212,9.7,3981086959,178,,3977382115,140,70.9,3977382121,213,0.2,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497277003,361,61,1,37,2,3ptd7zlc5isrongig0wij2id4,1,76.1,24.6,2023-01-14T15:37:12.534Z,2023-01-16T08:15:03Z,3977382693,56,Center,3981086969,178,,3981086967,21,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497277013,362,61,1,37,3,3ptd7zlc5isrongig0wij2id4,0,69.2,32.5,2023-01-14T15:37:13.144Z,2023-01-16T08:15:09Z,3977382727,56,Center,3981086977,178,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497277339,301,12,1,37,4,fvr504m6gaxsfmtx4fwm7iq1,1,24.6,65.7,2023-01-14T15:37:14.706Z,2023-01-16T08:15:13Z,3981086981,178,,3977384579,140,69.5,3977384585,213,6.0,3977384577,56,Center,3977384581,141,46.4,3977384583,212,48.9,,,,,,,6n2iaeukutepfiee2nvfpvofe,T. Bradbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497277135,363,1,1,37,7,3ptd7zlc5isrongig0wij2id4,1,33,44.1,2023-01-14T15:37:17.124Z,2023-01-16T08:15:16Z,3977383367,56,Back,3981086985,388,,3977383373,140,40.3,3977383379,141,70.1,3977383385,213,1.2,3977383363,3,,3977383383,212,19.3,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497277145,364,49,1,37,9,3ptd7zlc5isrongig0wij2id4,1,37.7,74.5,2023-01-14T15:37:19.394Z,2023-01-16T08:15:21Z,,,,,,,,,,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497277265,365,1,1,37,11,3ptd7zlc5isrongig0wij2id4,1,37.7,74.5,2023-01-14T15:37:21.314Z,2023-01-16T08:15:24Z,3977384089,140,31.5,3977384087,56,Back,3981086997,178,,3977384095,213,4.5,3977384093,212,30.0,3977384091,141,31.5,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497277461,366,1,1,37,14,3ptd7zlc5isrongig0wij2id4,0,31.4,18.3,2023-01-14T15:37:24.390Z,2023-01-16T08:15:28Z,3981087001,178,,3977385319,141,17.7,3977385317,140,83.1,3977385311,155,,3977385325,1,,3977385321,212,54.3,3977385315,56,Right,3977385323,213,6.3,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497277345,302,44,1,37,16,fvr504m6gaxsfmtx4fwm7iq1,1,22.2,84,2023-01-14T15:37:26.843Z,2023-01-16T20:41:17Z,3977391667,233,367,3977384599,285,,3977384597,56,Back,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497277499,367,44,1,37,16,3ptd7zlc5isrongig0wij2id4,0,77.8,16,2023-01-14T15:37:26.844Z,2023-01-16T08:15:35Z,3977385553,286,,3977385551,56,Right,3977391713,233,302,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497277371,303,12,1,37,16,fvr504m6gaxsfmtx4fwm7iq1,1,25.8,85.3,2023-01-14T15:37:26.871Z,2023-01-16T20:41:18Z,3977384749,56,Back,3977384753,141,100.0,3980663903,167,,3977384755,212,12.6,3977384759,213,2.2,3977384751,140,19.2,3980663901,15,,3981087047,388,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497277385,304,5,1,37,18,fvr504m6gaxsfmtx4fwm7iq1,0,18.6,100.8,2023-01-14T15:37:28.199Z,2023-01-16T08:15:42Z,3977384843,56,Back,3977387421,233,368,3977384845,347,,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497277823,368,5,1,37,18,3ptd7zlc5isrongig0wij2id4,1,81.4,-0.8,2023-01-14T15:37:28.199Z,2023-01-16T08:15:41Z,3977387403,233,304,3977387377,56,Right,3977387379,347,,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497277845,369,1,1,37,33,3ptd7zlc5isrongig0wij2id4,1,82,0,2023-01-14T15:37:43.571Z,2023-01-16T08:15:45Z,3977387491,140,92.3,3977387493,141,6.7,3977387495,212,12.0,3977387487,107,,3977387489,56,Right,3977387497,213,0.5,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497277863,370,3,1,37,35,3ptd7zlc5isrongig0wij2id4,0,90.4,6.9,2023-01-14T15:37:45.132Z,2023-01-16T08:15:52Z,3977387771,286,,3980664829,465,,3981087073,178,,3977387579,56,Right,3980664997,233,305,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497277873,305,7,1,37,35,fvr504m6gaxsfmtx4fwm7iq1,1,9.6,93.1,2023-01-14T15:37:45.298Z,2023-01-16T08:16:48Z,3981087113,21,,3980664971,233,370,3981087081,178,,3977387633,56,Back,3980664891,385,,3977387635,285,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497277949,306,5,1,37,35,fvr504m6gaxsfmtx4fwm7iq1,0,9.4,101.6,2023-01-14T15:37:45.959Z,2023-01-16T08:15:58Z,3977388007,347,,3977388005,56,Back,3977388481,233,371,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278027,371,5,1,37,35,3ptd7zlc5isrongig0wij2id4,1,90.6,-1.6,2023-01-14T15:37:45.959Z,2023-01-16T08:15:58Z,3977388453,233,306,3977388421,347,,3977388419,56,Right,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278127,372,1,1,37,42,3ptd7zlc5isrongig0wij2id4,1,88,0,2023-01-14T15:37:52.603Z,2023-01-16T08:16:43Z,3977388987,140,84.5,3977388989,141,14.7,3977388993,213,1.9,3977388981,107,,3977388991,212,11.9,3977388983,56,Right,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278135,373,50,1,37,45,3ptd7zlc5isrongig0wij2id4,1,89.9,3.7,2023-01-14T15:37:55.566Z,2023-01-16T08:17:06Z,3977389517,233,307,3977389035,56,Right,3977389037,286,,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278209,307,7,1,37,45,fvr504m6gaxsfmtx4fwm7iq1,0,10.1,96.3,2023-01-14T15:37:55.732Z,2023-01-16T08:17:12Z,3977389471,233,373,3977389439,56,Back,3981087165,178,,3980665691,385,,3977389443,285,,3977389433,167,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278197,374,61,1,37,45,3ptd7zlc5isrongig0wij2id4,1,91.5,3.1,2023-01-14T15:37:55.771Z,2023-01-16T08:17:15Z,3981087169,178,,3977389381,56,Right,,,,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278315,308,5,1,37,45,fvr504m6gaxsfmtx4fwm7iq1,1,7.7,101.4,2023-01-14T15:37:55.938Z,2023-01-16T08:17:19Z,3977390045,233,375,3977389939,347,,3977389937,56,Back,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278241,375,5,1,37,45,3ptd7zlc5isrongig0wij2id4,0,92.3,-1.4,2023-01-14T15:37:55.938Z,2023-01-16T08:17:19Z,3977390111,233,308,3977389553,56,Right,3977389555,347,,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278793,309,1,1,38,5,fvr504m6gaxsfmtx4fwm7iq1,1,9.3,100,2023-01-14T15:38:15.969Z,2023-01-16T08:17:22Z,3977392539,140,29.5,3977392547,1,,3977392543,212,22.3,3977392531,107,,3977392541,141,91.5,3977392535,56,Back,3977392545,213,6.0,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278805,310,1,1,38,7,fvr504m6gaxsfmtx4fwm7iq1,0,29.5,91.5,2023-01-14T15:38:17.616Z,2023-01-16T08:17:37Z,3977392603,56,Back,3977392611,213,5.0,3981087201,388,,3977392601,3,,3977392605,140,32.2,3977392609,212,10.5,3977392607,141,76.7,,,,dgnkrsmri0xznduprfjwfro8a,W. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278841,376,1,1,38,8,3ptd7zlc5isrongig0wij2id4,0,69.1,19.5,2023-01-14T15:38:18.810Z,2023-01-16T08:17:40Z,3977392795,3,,3977392805,213,6.0,3977392799,140,85.3,3977392797,56,Right,3977392803,212,18.0,3981087209,178,,3977392801,141,10.9,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278957,311,1,1,38,11,fvr504m6gaxsfmtx4fwm7iq1,0,7.5,90.3,2023-01-14T15:38:21.739Z,2023-01-16T08:17:43Z,3977393357,140,18.9,3977393359,141,100.0,3977393361,212,14.2,3981087221,178,,3977393363,213,0.6,3977393355,56,Back,3980666569,1,,3980666567,157,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497278967,312,5,1,38,13,fvr504m6gaxsfmtx4fwm7iq1,0,13.2,101.4,2023-01-14T15:38:23.757Z,2023-01-16T08:17:45Z,3977393411,347,,3977395765,233,377,3977393407,56,Back,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497279377,377,5,1,38,13,3ptd7zlc5isrongig0wij2id4,1,86.8,-1.4,2023-01-14T15:38:23.757Z,2023-01-16T08:17:44Z,3977395741,233,312,3977395661,347,,3977395657,56,Right,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497279773,378,1,1,38,39,3ptd7zlc5isrongig0wij2id4,0,78.9,0,2023-01-14T15:38:49.081Z,2023-01-16T08:17:48Z,3977397823,56,Right,3977397831,213,1.7,3977397821,107,,3977397825,140,78.2,3977397827,141,10.4,3977397829,212,7.9,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497971629,826,67,1,38,39,fvr504m6gaxsfmtx4fwm7iq1,1,16.8,85.9,2023-01-14T15:38:49.915Z,2023-01-16T20:41:18Z,3981091611,233,910,,,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497971627,910,67,1,38,39,3ptd7zlc5isrongig0wij2id4,0,83.2,14.1,2023-01-14T15:38:49.916Z,2023-01-16T08:44:23Z,3981091619,233,826,,,,,,,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497279819,313,8,1,38,39,fvr504m6gaxsfmtx4fwm7iq1,1,15.7,80.3,2023-01-14T15:38:49.967Z,2023-01-16T20:41:18Z,3977398075,56,Back,3981087283,388,,3980667239,385,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497279837,379,50,1,38,41,3ptd7zlc5isrongig0wij2id4,1,75.3,12.4,2023-01-14T15:38:51.961Z,2023-01-16T08:18:07Z,3977398385,233,314,3977398187,286,,3977398185,56,Right,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497279859,314,7,1,38,42,fvr504m6gaxsfmtx4fwm7iq1,1,24.7,87.6,2023-01-14T15:38:52.334Z,2023-01-16T08:18:10Z,3980667729,383,,3981087299,178,,3977398329,233,379,3977398281,56,Back,3977398283,285,,,,,,,,,,,dgnkrsmri0xznduprfjwfro8a,W. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497279863,315,49,1,38,42,fvr504m6gaxsfmtx4fwm7iq1,1,30.8,80.9,2023-01-14T15:38:52.653Z,2023-01-16T08:18:16Z,,,,,,,,,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497280149,316,1,1,38,47,fvr504m6gaxsfmtx4fwm7iq1,1,64.7,63.1,2023-01-14T15:38:57.651Z,2023-01-16T08:18:20Z,3977399779,212,30.4,3981087317,178,,3977399777,141,90.7,3977399781,213,0.7,3977399775,140,87.5,3977399773,56,Left,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497280161,317,3,1,38,52,fvr504m6gaxsfmtx4fwm7iq1,0,96.8,85.2,2023-01-14T15:39:03.033Z,2023-01-16T08:18:25Z,3977399881,56,Left,3980668477,465,,3977399883,286,,3977400141,233,380,3981087325,178,,,,,,,,,,,dgnkrsmri0xznduprfjwfro8a,W. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497280175,380,7,1,38,53,3ptd7zlc5isrongig0wij2id4,1,3.2,14.8,2023-01-14T15:39:03.259Z,2023-01-16T08:18:29Z,3977400057,233,317,3980668427,383,,3981087339,21,,3977399943,285,,3981087337,178,,3977399941,56,Back,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497280181,381,49,1,38,55,3ptd7zlc5isrongig0wij2id4,1,2.2,15.6,2023-01-14T15:39:05.126Z,2023-01-16T08:18:43Z,,,,,,,,,,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497280241,382,12,1,38,55,3ptd7zlc5isrongig0wij2id4,1,2.3,15.3,2023-01-14T15:39:05.179Z,2023-01-16T08:18:45Z,3977400395,140,7.8,3977400393,56,Back,3977400401,213,5.2,3981087349,178,,3977400443,167,,3977400399,212,12.0,3977400397,141,0.0,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497280925,318,5,1,38,56,fvr504m6gaxsfmtx4fwm7iq1,1,92.6,101,2023-01-14T15:39:06.935Z,2023-01-16T08:18:48Z,3977404177,347,,3977404295,233,383,3977404175,56,Left,,,,,,,,,,,,,,,,dgnkrsmri0xznduprfjwfro8a,W. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497280245,383,5,1,38,56,3ptd7zlc5isrongig0wij2id4,0,7.4,-1,2023-01-14T15:39:06.935Z,2023-01-16T08:18:49Z,3977400413,347,,3977404307,233,318,3977400411,56,Back,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497281331,319,1,1,39,32,fvr504m6gaxsfmtx4fwm7iq1,0,89.3,100,2023-01-14T15:39:42.439Z,2023-01-16T08:18:55Z,3977406383,141,62.1,3977406385,212,27.5,3977406379,140,94.8,3977406393,1,,3977406373,107,,3977406389,213,4.9,3977406375,56,Center,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497281679,386,44,1,39,34,3ptd7zlc5isrongig0wij2id4,1,6.1,37.4,2023-01-14T15:39:44.589Z,2023-01-16T20:41:19Z,3977408263,56,Back,3977433357,233,320,3977408265,285,,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
