id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/11/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2477651467,930,49,1,8,0,80jtkz2echk6yyyb9e2595cxr,1,54,55.9,2022-10-25T18:53:47.522Z,2022-10-27T08:35:00Z,,,,,,,,,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477273585,71,1,1,8,0,80jtkz2echk6yyyb9e2595cxr,1,58.4,57.3,2022-10-25T18:53:47.580Z,2022-10-27T08:35:04Z,3872040147,212,24.0,3872040139,157,,3874782945,389,,3872040151,1,,3872040143,140,77.4,3872040149,213,5.7,3872040145,141,37.7,3872040141,56,Center,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477273591,72,44,1,8,2,80jtkz2echk6yyyb9e2595cxr,1,76.4,36,2022-10-25T18:53:49.585Z,2022-10-27T09:08:04Z,3872040393,233,78,3872040169,286,,3872040167,56,Center,,,,,,,,,,,,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477273631,78,44,1,8,2,ahm0t06rup1bkd9z0mxl2lmph,0,23.6,64,2022-10-25T18:53:49.586Z,2022-10-27T08:35:09Z,3872040343,56,Back,3872040411,233,72,3872040345,285,,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477273619,73,1,1,8,2,80jtkz2echk6yyyb9e2595cxr,0,77.4,37.7,2022-10-25T18:53:49.684Z,2022-10-27T09:08:04Z,3872040307,3,,3872040317,213,6.1,3872040311,140,94.4,3872040315,212,18.1,3872040309,56,Center,3874783105,388,,3872040313,141,33.1,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477273735,74,27,1,8,9,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-10-25T18:53:56.516Z,2022-10-27T08:35:22Z,3872040893,41,Injury,3872041195,233,79,3872040895,53,33h8s55zcj0j535g2dyz9tnqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477273791,79,27,1,8,9,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-10-25T18:53:56.516Z,2022-10-27T08:35:22Z,3872041157,41,Injury,3872041227,233,74,3872041159,53,cqfbp8me2n00cve66v797omvp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477274917,75,28,1,9,6,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-10-25T18:54:53.826Z,2022-10-27T08:35:31Z,3872047203,233,80,3872047095,55,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477274925,80,28,1,9,6,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-10-25T18:54:53.826Z,2022-10-27T08:35:30Z,3872047223,233,75,3872047131,55,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477274965,81,68,1,9,17,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-10-25T18:55:05.052Z,2022-10-27T08:35:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477274931,76,68,1,9,18,80jtkz2echk6yyyb9e2595cxr,0,0,0,2022-10-25T18:55:05.317Z,2022-10-27T08:35:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477651589,671,52,1,9,19,ahm0t06rup1bkd9z0mxl2lmph,1,14.3,49.9,2022-10-25T18:55:06.448Z,2022-10-27T08:35:41Z,3874783523,178,,3873979081,376,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477651591,672,80,1,9,23,ahm0t06rup1bkd9z0mxl2lmph,0,14.3,49.9,2022-10-25T18:55:11.007Z,2022-10-27T08:35:44Z,3874783579,178,,,,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275021,82,1,1,9,26,ahm0t06rup1bkd9z0mxl2lmph,1,12.1,64.6,2022-10-25T18:55:14.210Z,2022-10-27T08:35:49Z,3872047633,56,Left,3872047647,213,0.3,3872047631,157,,3872047639,141,89.7,3872047637,140,63.5,3872047643,212,56.6,3872047649,1,,3874783627,178,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275035,83,44,1,9,30,ahm0t06rup1bkd9z0mxl2lmph,1,66.8,87.7,2022-10-25T18:55:17.886Z,2022-10-27T09:08:05Z,3872047715,233,77,3872047699,56,Left,3872047701,286,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275029,77,44,1,9,30,80jtkz2echk6yyyb9e2595cxr,0,33.2,12.3,2022-10-25T18:55:17.887Z,2022-10-27T08:35:53Z,3872047681,285,,3872047679,56,Back,3872047753,233,83,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275069,84,1,1,9,30,ahm0t06rup1bkd9z0mxl2lmph,0,63.5,89.7,2022-10-25T18:55:17.924Z,2022-10-27T09:08:05Z,3874783745,388,,3872047887,213,0.0,3872047877,3,,3872047879,56,Left,3872047883,141,91.5,3872047881,140,90.7,3872047885,212,28.6,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275055,78,49,1,9,34,80jtkz2echk6yyyb9e2595cxr,1,9.9,9.1,2022-10-25T18:55:21.320Z,2022-10-27T08:36:02Z,,,,,,,,,,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275147,79,12,1,9,35,80jtkz2echk6yyyb9e2595cxr,1,4.6,1.3,2022-10-25T18:55:22.950Z,2022-10-27T08:36:06Z,3874783933,178,,3872048307,213,5.9,3872048299,56,Back,3872048303,141,0.0,3872048301,140,9.6,3872048305,212,5.7,3872048315,167,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275149,80,5,1,9,36,80jtkz2echk6yyyb9e2595cxr,0,10.6,-1.6,2022-10-25T18:55:23.877Z,2022-10-27T08:36:11Z,3872048695,233,85,3872048313,347,,3872048311,56,Back,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275213,85,5,1,9,36,ahm0t06rup1bkd9z0mxl2lmph,1,89.4,101.6,2022-10-25T18:55:23.877Z,2022-10-27T08:36:10Z,3872048645,56,Left,3872048649,347,,3872048679,233,80,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275563,86,1,1,9,59,ahm0t06rup1bkd9z0mxl2lmph,0,86.7,100,2022-10-25T18:55:46.840Z,2022-10-27T08:36:14Z,3872050427,212,32.6,3872050421,56,Center,3872050431,1,,3872050425,141,54.6,3872050429,213,4.9,3872050419,107,,3872050423,140,92.0,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275583,81,44,1,10,1,80jtkz2echk6yyyb9e2595cxr,1,6.6,43,2022-10-25T18:55:49.205Z,2022-10-27T09:08:06Z,3872050507,285,,3872050519,233,87,3872050505,56,Back,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275575,87,44,1,10,1,ahm0t06rup1bkd9z0mxl2lmph,0,93.4,57,2022-10-25T18:55:49.206Z,2022-10-27T08:36:18Z,3872050537,233,81,3872050473,286,,3872050471,56,Center,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275609,82,12,1,10,2,80jtkz2echk6yyyb9e2595cxr,1,5.2,40.7,2022-10-25T18:55:49.298Z,2022-10-27T09:08:06Z,3872050667,212,18.8,3874784145,388,,3872050673,15,,3872050663,140,21.4,3872050669,213,5.8,3872050665,141,28.9,3872050661,56,Back,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275635,88,1,1,10,4,ahm0t06rup1bkd9z0mxl2lmph,1,74.8,69,2022-10-25T18:55:51.641Z,2022-10-27T08:36:26Z,3874784213,388,,3872050811,212,6.9,3872050809,141,59.4,3872050805,56,Center,3872050813,213,4.4,3872050803,3,,3872050807,140,72.7,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275649,89,1,1,10,5,ahm0t06rup1bkd9z0mxl2lmph,0,72.7,59.4,2022-10-25T18:55:52.720Z,2022-10-27T08:36:30Z,3872050917,212,12.2,3872050919,213,1.5,3872050905,155,,3872050915,141,77.3,3872050909,56,Center,3872050913,140,73.4,3874784271,178,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275639,83,8,1,10,5,80jtkz2echk6yyyb9e2595cxr,1,22.4,23,2022-10-25T18:55:52.990Z,2022-10-27T08:36:39Z,3874784367,178,,3873979287,385,,3872050833,56,Back,3872050887,15,,,,,,,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275717,90,1,1,10,8,ahm0t06rup1bkd9z0mxl2lmph,1,71.5,90.3,2022-10-25T18:55:55.260Z,2022-10-27T08:36:45Z,3872051257,56,Back,3872051265,213,3.5,3872051261,141,75.3,3872051263,212,29.0,3872051259,140,45.6,3872051255,3,,3874784477,178,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275753,91,1,1,10,10,ahm0t06rup1bkd9z0mxl2lmph,1,45.6,75.3,2022-10-25T18:55:57.446Z,2022-10-27T08:36:50Z,3872051457,212,19.5,3872051451,56,Back,3872051455,141,46.7,3874784511,178,,3872051459,213,4.8,3872051453,140,46.9,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275807,92,1,1,10,13,ahm0t06rup1bkd9z0mxl2lmph,1,46.8,46.4,2022-10-25T18:56:00.689Z,2022-10-27T08:36:54Z,3872051747,140,81.8,3872051757,1,,3872051751,212,43.6,3874784577,178,,3872051743,155,,3872051745,56,Left,3872051749,141,80.9,3872051753,213,0.6,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275847,93,44,1,10,16,ahm0t06rup1bkd9z0mxl2lmph,1,82.5,80.6,2022-10-25T18:56:03.808Z,2022-10-27T09:08:06Z,3872052015,286,,3872052061,233,84,3872052013,56,Left,,,,,,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275813,84,44,1,10,16,80jtkz2echk6yyyb9e2595cxr,0,17.5,19.4,2022-10-25T18:56:03.809Z,2022-10-27T08:36:59Z,3872051783,56,Back,3872052081,233,93,3872051785,285,,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477321335,338,61,1,10,16,ahm0t06rup1bkd9z0mxl2lmph,1,84.3,75.7,2022-10-25T18:56:03.861Z,2022-10-27T09:08:07Z,3874785249,388,,3872299423,56,Center,3874785247,15,,,,,,,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477276909,103,43,1,10,17,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-10-25T18:56:05.060Z,2022-10-25T19:41:26Z,3872057547,56,Center,3872296145,144,61,,,,,,,,,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275911,87,45,1,10,18,80jtkz2echk6yyyb9e2595cxr,0,3.8,33.6,2022-10-25T18:56:05.802Z,2022-10-27T08:37:44Z,3872055065,233,99,3872052283,56,Back,3872052285,285,,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477276411,99,3,1,10,18,ahm0t06rup1bkd9z0mxl2lmph,1,96.2,66.4,2022-10-25T18:56:05.802Z,2022-10-27T08:37:44Z,3872055017,286,,3874785293,178,,3873979447,465,,3872055029,233,87,3872055015,56,Center,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275867,94,1,1,10,20,ahm0t06rup1bkd9z0mxl2lmph,0,97.4,65.2,2022-10-25T18:56:08.027Z,2022-10-27T08:37:48Z,3872052101,212,11.4,3872052097,140,92.9,3872052103,213,4.3,3872052099,141,50.0,3872052095,56,Center,3874785359,178,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275887,85,12,1,10,21,80jtkz2echk6yyyb9e2595cxr,1,4.2,42.2,2022-10-25T18:56:08.669Z,2022-10-27T08:37:53Z,3872052227,167,,3874785413,178,,3872052177,140,19.4,3872052175,56,Back,3872052179,141,0.0,3872052183,213,5.2,3872052181,212,34.0,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477275897,86,5,1,10,23,80jtkz2echk6yyyb9e2595cxr,0,24.4,-2,2022-10-25T18:56:10.832Z,2022-10-27T08:37:57Z,3872052209,347,,3872053877,233,95,3872052207,56,Back,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477276209,95,5,1,10,23,ahm0t06rup1bkd9z0mxl2lmph,1,75.6,102,2022-10-25T18:56:10.832Z,2022-10-27T08:37:56Z,3872053851,233,86,3872053837,347,,3872053835,56,Left,,,,,,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477276301,96,1,1,10,45,ahm0t06rup1bkd9z0mxl2lmph,0,83.7,100,2022-10-25T18:56:32.928Z,2022-10-27T08:37:59Z,3872054411,1,,3872054409,213,5.0,3872054399,107,,3872054401,56,Center,3872054405,141,61.4,3872054403,140,91.5,3872054407,212,28.8,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477276263,88,44,1,10,47,80jtkz2echk6yyyb9e2595cxr,1,6.1,38,2022-10-25T18:56:34.689Z,2022-10-27T09:08:07Z,3872054195,285,,3872054191,56,Back,3872054539,233,97,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477276313,97,44,1,10,47,ahm0t06rup1bkd9z0mxl2lmph,0,93.9,62,2022-10-25T18:56:34.690Z,2022-10-27T08:38:03Z,3872054551,233,88,3872054481,286,,3872054479,56,Center,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477276273,89,12,1,10,47,80jtkz2echk6yyyb9e2595cxr,1,3.7,37.3,2022-10-25T18:56:34.795Z,2022-10-27T09:08:07Z,3872054327,167,,3872054247,140,0.0,3872054253,213,4.2,3872054245,56,Back,3872054249,141,23.0,3874785627,388,,3872054469,15,,3872054251,212,11.0,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477276279,90,6,1,10,49,80jtkz2echk6yyyb9e2595cxr,0,3.7,30.8,2022-10-25T18:56:36.323Z,2022-10-27T08:38:13Z,3872054293,73,,3872054665,233,98,3872054287,56,Back,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477276343,98,6,1,10,49,ahm0t06rup1bkd9z0mxl2lmph,1,96.3,69.2,2022-10-25T18:56:36.323Z,2022-10-27T08:38:13Z,3872054639,73,,3872054651,233,90,3872054637,56,Center,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477276807,100,1,1,11,17,ahm0t06rup1bkd9z0mxl2lmph,1,99.6,99.8,2022-10-25T18:57:04.251Z,2022-10-27T08:38:17Z,3872057039,6,,3872057041,155,,3873979813,72,,3872057045,56,Center,3872057053,213,4.4,3872057051,212,53.2,3872057055,1,,3873979811,387,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,3873979809,225,,3873979729,2,3872057047,140,,86.0,3872057049,141,3874785701,178,,,,,,,,,,,24.4,,,,,,,,,,,,,,
2477276813,101,50,1,11,24,ahm0t06rup1bkd9z0mxl2lmph,1,92.4,11.2,2022-10-25T18:57:12.078Z,2022-10-27T08:38:24Z,3872057077,286,,3872057117,233,91,3872057075,56,Right,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477276811,91,7,1,11,25,80jtkz2echk6yyyb9e2595cxr,1,7.6,88.8,2022-10-25T18:57:12.664Z,2022-10-27T08:38:45Z,3872057065,56,Back,3872057107,233,101,3873979929,383,,3874786109,178,,3872057067,285,,,,,,,,,,,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477276819,92,49,1,11,26,80jtkz2echk6yyyb9e2595cxr,1,6.1,94.7,2022-10-25T18:57:13.844Z,2022-10-27T08:38:49Z,,,,,,,,,,,,,,,,,,,,,,,,,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477276833,93,1,1,11,26,80jtkz2echk6yyyb9e2595cxr,0,3.9,97.1,2022-10-25T18:57:13.915Z,2022-10-27T08:38:52Z,3872057177,212,46.3,3872057169,157,,3872057181,1,,3872057173,140,44.3,3872057179,213,5.9,3874786243,178,,3872057175,141,69.9,3872057171,56,Back,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477276869,102,49,1,11,29,ahm0t06rup1bkd9z0mxl2lmph,1,47.8,14.9,2022-10-25T18:57:16.350Z,2022-10-27T08:39:08Z,,,,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477277001,104,1,1,11,32,ahm0t06rup1bkd9z0mxl2lmph,1,34.5,14.4,2022-10-25T18:57:19.373Z,2022-10-27T08:39:13Z,3872058037,212,28.9,3872058033,140,19.1,3872058039,213,2.2,3872058035,141,49.6,3874786501,178,,3872058031,56,Back,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477277023,105,1,1,11,38,ahm0t06rup1bkd9z0mxl2lmph,0,20.5,49.3,2022-10-25T18:57:25.959Z,2022-10-27T08:39:17Z,3872058149,212,72.5,3872058145,140,89.2,3872058141,157,,3872058153,1,,3872058151,213,0.1,3872058143,56,Center,3872058147,141,60.5,3874786549,178,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477277045,94,12,1,11,42,80jtkz2echk6yyyb9e2595cxr,1,12.5,45.2,2022-10-25T18:57:29.508Z,2022-10-27T08:39:21Z,3872058271,212,15.1,3872058275,213,5.7,3872058283,15,,3872058267,141,33.1,3874786611,388,,3872058261,56,Back,3872058263,140,24.6,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477277281,99,49,1,11,43,80jtkz2echk6yyyb9e2595cxr,1,41.6,21.5,2022-10-25T18:57:31.018Z,2022-10-27T08:39:26Z,,,,,,,,,,,,,,,,,,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477277083,95,1,1,11,43,80jtkz2echk6yyyb9e2595cxr,1,24.6,33.1,2022-10-25T18:57:31.075Z,2022-10-27T08:39:31Z,3874786723,178,,3872058477,140,44.2,3872058481,212,20.7,3872058479,141,30.0,3872058475,56,Back,3872058483,213,6.2,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477808027,1010,67,1,11,45,80jtkz2echk6yyyb9e2595cxr,1,45.6,32.9,2022-10-25T18:57:32.934Z,2022-10-27T09:08:08Z,3874814743,233,779,,,,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477808025,779,67,1,11,45,ahm0t06rup1bkd9z0mxl2lmph,0,54.4,67.1,2022-10-25T18:57:32.935Z,2022-10-27T09:00:57Z,3874814755,233,1010,,,,,,,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477277097,96,1,1,11,45,80jtkz2echk6yyyb9e2595cxr,1,44.2,30,2022-10-25T18:57:32.952Z,2022-10-27T09:08:08Z,3872058533,140,32.7,3872058539,213,3.7,3872058535,141,20.1,3872058531,56,Back,3872058555,156,,3872058537,212,13.8,3874786859,178,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477277175,98,1,1,11,47,80jtkz2echk6yyyb9e2595cxr,0,36.7,17.7,2022-10-25T18:57:34.250Z,2022-10-27T08:39:44Z,3872058951,140,73.1,3872058955,212,38.5,3872058959,1,,3872058949,56,Right,3872058953,141,11.3,3874786901,388,,3872059397,3,,3872058957,213,6.2,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477277137,97,43,1,11,50,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-10-25T18:57:37.766Z,2022-10-25T18:57:43Z,3872059181,144,49,,,,,,,,,,,,,,,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477277161,106,49,1,11,51,ahm0t06rup1bkd9z0mxl2lmph,1,30.3,86.8,2022-10-25T18:57:38.902Z,2022-10-27T08:39:48Z,,,,,,,,,,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477277195,107,1,1,11,51,ahm0t06rup1bkd9z0mxl2lmph,1,28.3,87.5,2022-10-25T18:57:38.949Z,2022-10-27T08:39:51Z,3872059039,56,Left,3874787017,178,,3872059047,213,6.2,3872059041,140,57.6,3872059045,212,30.9,3872059043,141,83.3,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477277205,108,1,1,11,53,ahm0t06rup1bkd9z0mxl2lmph,1,57.6,83.3,2022-10-25T18:57:40.387Z,2022-10-27T08:39:56Z,3872059091,212,15.5,3872059087,140,46.2,3874787051,178,,3872059093,213,2.5,3872059089,141,97.7,3872059085,56,Back,3872059125,156,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477277251,109,1,1,11,55,ahm0t06rup1bkd9z0mxl2lmph,1,46.2,97.7,2022-10-25T18:57:42.949Z,2022-10-27T08:40:01Z,3872059333,140,41.9,3874787127,178,,3872059335,141,84.8,3872059331,56,Back,3872059339,213,4.2,3872059337,212,9.9,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477277269,110,1,1,11,57,ahm0t06rup1bkd9z0mxl2lmph,1,41.9,84.8,2022-10-25T18:57:44.921Z,2022-10-27T08:40:10Z,3872059415,56,Back,3872059421,212,9.2,3872059419,141,95.3,3872059423,213,0.9,3874787283,178,,3872059417,140,47.5,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
