id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/11/value,qualifier/16/value,assist,qualifier/17/value
2529711115,133,55,1,13,2,9db4t34qy4owglhvvgwf5l22i,1,23.8,69.4,2023-04-07T14:13:30.601Z,2023-04-09T18:01:51Z,,,,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529711675,134,1,1,13,26,9db4t34qy4owglhvvgwf5l22i,1,22.3,74.5,2023-04-07T14:13:54.308Z,2023-04-09T18:01:54Z,4169447349,141,84.5,4169447351,212,12.8,4169447347,140,32.6,4169447343,241,,4169447345,56,Back,4177499319,178,,4169447341,5,,4169447353,213,0.6,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529711781,135,1,1,13,29,9db4t34qy4owglhvvgwf5l22i,1,32.6,84.5,2023-04-07T14:13:57.111Z,2023-04-09T18:01:56Z,4169447993,56,Back,4169447997,141,75.6,4177499467,178,,4169448001,213,5.8,4169447995,140,44.1,4169447999,212,13.5,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529711803,136,1,1,13,31,9db4t34qy4owglhvvgwf5l22i,1,44.1,75.6,2023-04-07T14:13:59.108Z,2023-04-09T18:01:59Z,4169448123,212,13.9,4169448127,213,1.7,4169448117,140,41.9,4169448121,141,95.7,4169448113,56,Back,4177499715,178,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529711919,137,1,1,13,33,9db4t34qy4owglhvvgwf5l22i,1,41.9,95.7,2023-04-07T14:14:01.418Z,2023-04-09T18:02:02Z,4169448739,213,6.2,4177499971,178,,4169448737,212,30.6,4169448729,56,Left,4169448733,140,70.9,4169448735,141,91.8,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531256565,802,83,1,13,36,8mbtyq0has0uu0565fm9t5cdo,1,30.5,7.9,2023-04-07T14:14:04.618Z,2023-04-09T18:23:59Z,4177597719,399,104532,,,,,,,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529711925,138,61,1,13,36,9db4t34qy4owglhvvgwf5l22i,0,69.9,92.4,2023-04-07T14:14:04.658Z,2023-04-09T18:02:11Z,4169448767,56,Left,4177500569,178,,,,,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529711931,112,49,1,13,38,8mbtyq0has0uu0565fm9t5cdo,1,24.2,18,2023-04-07T14:14:06.623Z,2023-04-09T18:24:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529711999,113,1,1,13,39,8mbtyq0has0uu0565fm9t5cdo,0,24.2,18,2023-04-07T14:14:07.520Z,2023-04-09T18:02:16Z,4177500829,178,,4169449133,212,41.3,4169449129,140,53.1,4169449137,1,,4169449131,141,59.1,4169449135,213,0.7,4169449125,56,Center,4169449121,155,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529712077,139,1,1,13,41,9db4t34qy4owglhvvgwf5l22i,0,42.9,43.9,2023-04-07T14:14:09.487Z,2023-04-09T18:02:20Z,4169449513,3,,4169449517,140,49.6,4177501081,178,,4169449521,212,18.5,4169449519,141,69.1,4169449515,56,Back,4169449523,213,1.2,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529712121,114,61,1,13,45,8mbtyq0has0uu0565fm9t5cdo,0,42.9,27,2023-04-07T14:14:13.008Z,2023-04-09T18:02:36Z,4169449791,56,Back,4177502151,389,,,,,,,,,,,,,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529712133,140,4,1,13,45,9db4t34qy4owglhvvgwf5l22i,1,58.2,70.6,2023-04-07T14:14:13.358Z,2023-04-09T18:02:41Z,4169449831,286,,4169450091,233,115,4169449825,56,Center,4169449827,152,,4169449823,13,,4169449829,265,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529712165,115,4,1,13,45,8mbtyq0has0uu0565fm9t5cdo,0,41.8,29.4,2023-04-07T14:14:13.359Z,2023-04-09T18:02:40Z,4169450011,265,,4177502537,389,,4169450103,233,140,4169450005,13,,4169450007,56,Back,4169450013,285,,4169450009,152,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529713097,116,17,1,14,16,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2023-04-07T14:14:44.143Z,2023-04-09T18:02:42Z,4169454999,392,,4169455001,13,243,4169454997,31,,,,,,,,,,,,,,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529713571,141,1,1,14,37,9db4t34qy4owglhvvgwf5l22i,1,55.1,68.2,2023-04-07T14:15:05.046Z,2023-04-09T18:02:45Z,4169457411,56,Center,4169457415,141,63.9,4169457413,140,75.1,4169457409,152,,4169457417,212,21.2,4169457407,5,,4177502875,178,,4169457419,213,6.1,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529713617,142,1,1,14,38,9db4t34qy4owglhvvgwf5l22i,1,75.1,63.9,2023-04-07T14:15:06.558Z,2023-04-09T18:02:48Z,4169457633,212,6.6,4169457623,56,Center,4169457635,213,2.2,4177503017,178,,4169457627,140,71.4,4169457631,141,71.8,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529713697,143,1,1,14,41,9db4t34qy4owglhvvgwf5l22i,1,71.6,72.3,2023-04-07T14:15:08.920Z,2023-04-09T18:02:50Z,4169458099,140,82.0,4169458097,56,Center,4169458111,213,0.3,4177503111,178,,4169458101,141,76.9,4169458105,212,11.4,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529713779,144,1,1,14,44,9db4t34qy4owglhvvgwf5l22i,1,91,83.8,2023-04-07T14:15:12.433Z,2023-04-09T18:02:57Z,4169458525,140,89.1,4169458535,213,4.5,4169458533,212,8.5,4169458529,141,71.7,4169469147,210,15,4169458523,56,Center,4177503307,178,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2529713789,145,15,1,14,47,9db4t34qy4owglhvvgwf5l22i,1,87.2,68.1,2023-04-07T14:15:14.923Z,2023-04-09T18:02:57Z,4169469213,102,45.3,4169469217,103,19,4169458591,56,Center,4169461563,233,117,4169461467,24,,4169461469,20,,4169469227,230,99.7,4169469223,146,88.2,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,4169469229,231,48.7,4177503577,178,4176427851,80,4169469207,55,4169469225,147,66.2,4169469199,29,4169461473,82,,4169458589,64,,,,,,,,,,,,,,,,144,,,
2529713835,117,10,1,14,47,8mbtyq0has0uu0565fm9t5cdo,1,15.6,34.2,2023-04-07T14:15:14.957Z,2023-04-09T18:03:01Z,4177503805,178,,4169458823,94,,4169458827,56,Back,4169461643,233,145,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529713989,146,1,1,14,50,9db4t34qy4owglhvvgwf5l22i,1,66.7,41.5,2023-04-07T14:15:17.951Z,2023-04-09T18:03:06Z,4169459555,140,53.3,4169459551,56,Center,4169459561,213,2.5,4169459557,141,57.9,4177504083,178,,4169459559,212,18.0,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529714051,147,1,1,14,52,9db4t34qy4owglhvvgwf5l22i,1,53.3,57.9,2023-04-07T14:15:20.326Z,2023-04-09T18:03:10Z,4169459971,212,42.1,4177504395,178,,4169459975,1,,4169459969,141,93.6,4169459961,56,Left,4169459973,213,0.6,4169459965,140,86.0,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529714073,148,1,1,14,56,9db4t34qy4owglhvvgwf5l22i,0,90.4,84.8,2023-04-07T14:15:24.057Z,2023-04-09T18:03:14Z,4177504683,178,,4169460255,236,,4169460105,2,,4176429855,72,,4169460113,141,77.3,4169460117,213,4.9,4169460111,140,91.2,4169460115,212,5.2,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,4176429853,224,,4169460267,286,4169460257,233,4169460107,155,4169460109,56,Center,,,,,,,,,,118,,,,,,,,,,,,,,,,
2529714093,118,12,1,14,56,8mbtyq0has0uu0565fm9t5cdo,1,9.2,22.8,2023-04-07T14:15:24.269Z,2023-04-09T18:03:18Z,4169460181,185,,4169460301,233,148,4169460185,56,Back,4177505001,178,,,,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529714129,119,6,1,14,58,8mbtyq0has0uu0565fm9t5cdo,0,9,22.8,2023-04-07T14:15:26.198Z,2023-04-09T18:03:22Z,4169460423,56,Back,4169460559,233,149,4169460425,73,,,,,,,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529714115,149,6,1,14,58,9db4t34qy4owglhvvgwf5l22i,1,91,77.2,2023-04-07T14:15:26.198Z,2023-04-09T18:03:22Z,4169460347,56,Center,4169460537,233,119,4169460349,73,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529714673,150,1,1,15,15,9db4t34qy4owglhvvgwf5l22i,1,99.5,99.5,2023-04-07T14:15:43.075Z,2023-04-09T17:44:27Z,4177446895,178,,4169463419,56,Center,4169463421,140,80.7,4169463417,6,,4169463425,212,28.4,4169463423,141,69.4,4169463427,213,3.9,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529714719,151,1,1,15,17,9db4t34qy4owglhvvgwf5l22i,0,79.6,73.8,2023-04-07T14:15:45.416Z,2023-04-09T17:44:32Z,4169463685,141,51.3,4176434539,72,,4169463681,56,Center,4177447295,178,,4169463677,155,,4169463689,213,5.4,4176434535,224,,4169463673,2,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,4169463687,212,19.2,4169463683,140,,,,,,,,,,,,,,,,90.6,,,,,,,,,,,,,,,,,
2529716015,123,44,1,15,18,8mbtyq0has0uu0565fm9t5cdo,1,11.8,52.8,2023-04-07T14:15:46.804Z,2023-04-09T18:37:09Z,4169471097,285,,4169471557,233,157,4169471095,56,Back,,,,,,,,,,,,,,,,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529715959,157,44,1,15,18,9db4t34qy4owglhvvgwf5l22i,0,88.2,47.2,2023-04-07T14:15:46.805Z,2023-04-09T17:44:36Z,4169470797,56,Center,4169471623,233,123,4169470799,286,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529714765,120,12,1,15,19,8mbtyq0has0uu0565fm9t5cdo,1,8,48.7,2023-04-07T14:15:46.947Z,2023-04-09T18:37:09Z,4169463949,213,0.4,4169463947,212,20.6,4177447677,388,,4169463943,140,26.2,4169463945,141,60.0,4169463941,56,Back,4169464003,15,,,,,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529715561,122,12,1,15,20,8mbtyq0has0uu0565fm9t5cdo,1,15.8,57.9,2023-04-07T14:15:48.150Z,2023-04-09T17:44:46Z,4169468391,140,39.4,4169468395,212,30.2,4177448011,178,,4169468393,141,32.5,4169468389,56,Back,4169468397,213,5.7,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529714895,152,49,1,15,22,9db4t34qy4owglhvvgwf5l22i,1,37.1,60.2,2023-04-07T14:15:50.687Z,2023-04-09T17:44:53Z,,,,,,,,,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529715031,153,1,1,15,23,9db4t34qy4owglhvvgwf5l22i,1,37.1,60.2,2023-04-07T14:15:51.699Z,2023-04-09T17:45:12Z,4177449469,178,,4169465403,141,56.0,4169465407,213,3.3,4169465401,140,15.1,4169465405,212,23.3,4169465399,56,Back,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529715201,154,1,1,15,29,9db4t34qy4owglhvvgwf5l22i,1,18,57.5,2023-04-07T14:15:57.420Z,2023-04-09T17:45:18Z,4169466413,213,0.3,4169466409,141,88.9,4169466403,155,,4169466407,140,79.2,4177449841,178,,4169466405,56,Left,4169466411,212,67.7,4169466415,1,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529715299,155,1,1,15,32,9db4t34qy4owglhvvgwf5l22i,1,79.2,88.9,2023-04-07T14:16:00.531Z,2023-04-09T17:45:24Z,4169466969,213,4.0,4177450113,388,,4169466963,141,67.2,4169466967,212,19.7,4169466961,140,66.7,4169466957,3,,4169466959,56,Center,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529715227,121,4,1,15,35,8mbtyq0has0uu0565fm9t5cdo,1,32.2,30.7,2023-04-07T14:16:03.861Z,2023-04-09T17:45:32Z,4169466533,56,Back,4169466529,13,,4169467127,233,156,4169466537,285,,4169466531,294,,4169466535,152,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529715313,156,4,1,15,35,9db4t34qy4owglhvvgwf5l22i,0,67.8,69.3,2023-04-07T14:16:03.862Z,2023-04-09T17:45:32Z,4169467159,233,121,4177450683,388,,4169467033,294,,4169467045,286,,4169467037,56,Center,4169467041,152,,4169467027,13,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529716429,124,1,1,16,16,8mbtyq0has0uu0565fm9t5cdo,1,29.6,41,2023-04-07T14:16:44.827Z,2023-04-09T17:45:36Z,4169473331,56,Right,4169473335,141,6.5,4169473327,155,,4169473329,152,,4177450911,178,,4169473325,5,,4169473339,213,5.8,4169473333,140,73.2,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,4169473337,212,51.4,4169473341,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529716441,125,44,1,16,19,8mbtyq0has0uu0565fm9t5cdo,1,71.8,9.2,2023-04-07T14:16:47.581Z,2023-04-09T18:37:10Z,4169473405,286,,4169473403,56,Right,4169473425,233,158,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529716431,158,44,1,16,19,9db4t34qy4owglhvvgwf5l22i,0,28.2,90.8,2023-04-07T14:16:47.582Z,2023-04-09T17:45:40Z,4169473449,233,125,4169473349,56,Back,4169473351,285,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529716455,126,1,1,16,19,8mbtyq0has0uu0565fm9t5cdo,0,73.2,6.5,2023-04-07T14:16:47.674Z,2023-04-09T18:37:10Z,4169473483,212,16.2,4169473479,140,87.6,4169473473,3,,4169473477,56,Right,4177451541,388,,4169473475,168,,4169473481,141,0.0,4169473485,213,5.9,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529716461,127,5,1,16,21,8mbtyq0has0uu0565fm9t5cdo,0,83.4,-2,2023-04-07T14:16:48.905Z,2023-04-09T17:45:48Z,4169473515,347,,4169476395,233,159,4169473513,56,Right,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529716967,159,5,1,16,21,9db4t34qy4owglhvvgwf5l22i,1,16.6,102,2023-04-07T14:16:48.905Z,2023-04-09T17:45:47Z,4169476337,347,,4169476335,56,Back,4169476353,233,127,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717063,160,1,1,16,41,9db4t34qy4owglhvvgwf5l22i,1,16.7,100,2023-04-07T14:17:09.697Z,2023-04-09T17:45:52Z,4169476843,140,38.2,4169476847,212,23.8,4169476851,1,,4169476849,213,6.0,4169476839,107,,4169476841,56,Back,4169476845,141,90.6,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717091,161,44,1,16,43,9db4t34qy4owglhvvgwf5l22i,1,42.3,92.8,2023-04-07T14:17:11.796Z,2023-04-09T18:37:10Z,4169476949,285,,4169476969,233,128,4169476947,56,Back,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717049,128,44,1,16,43,8mbtyq0has0uu0565fm9t5cdo,0,57.7,7.2,2023-04-07T14:17:11.797Z,2023-04-09T17:45:57Z,4169476779,286,,4169476991,233,161,4169476777,56,Right,,,,,,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717113,162,1,1,16,44,9db4t34qy4owglhvvgwf5l22i,0,38.9,89.4,2023-04-07T14:17:11.902Z,2023-04-09T18:37:11Z,4169477027,140,29.9,4169477023,3,,4177452515,388,,4169477033,213,3.8,4169477029,141,77.6,4169477031,212,12.4,4169477025,56,Back,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717119,129,49,1,16,45,8mbtyq0has0uu0565fm9t5cdo,1,61.3,18.3,2023-04-07T14:17:13.691Z,2023-04-09T17:46:08Z,,,,,,,,,,,,,,,,,,,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717153,130,1,1,16,46,8mbtyq0has0uu0565fm9t5cdo,1,61.3,18.3,2023-04-07T14:17:14.336Z,2023-04-09T17:46:12Z,4169477295,213,4.2,4169477291,212,10.0,4177453185,178,,4169477287,141,5.3,4169477279,56,Right,4169477283,140,56.8,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717195,131,1,1,16,48,8mbtyq0has0uu0565fm9t5cdo,0,56.6,4.9,2023-04-07T14:17:16.294Z,2023-04-09T17:46:24Z,4169477531,212,23.0,4177453979,178,,4169477525,56,Right,4169477523,155,,4169477527,140,77.2,4169477529,141,16.4,4169477533,213,0.3,,,,1uqgky0sxqjs8bqd2h75rnmjt,C. Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717239,163,44,1,16,50,9db4t34qy4owglhvvgwf5l22i,1,23.3,84.2,2023-04-07T14:17:18.033Z,2023-04-09T18:37:11Z,4169477803,233,132,4169477783,56,Back,4169477785,285,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717203,132,44,1,16,50,8mbtyq0has0uu0565fm9t5cdo,0,76.7,15.8,2023-04-07T14:17:18.034Z,2023-04-09T17:46:29Z,4169477817,233,163,4169477581,56,Right,4169477583,286,,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717253,164,12,1,16,50,9db4t34qy4owglhvvgwf5l22i,1,23.8,84.7,2023-04-07T14:17:18.141Z,2023-04-09T18:37:12Z,4169477863,212,12.6,4169477857,56,Back,4169477859,140,29.2,4169478001,167,,4169477861,141,100.0,4177454443,388,,4169477865,213,1.1,4169477883,15,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717891,133,5,1,16,51,8mbtyq0has0uu0565fm9t5cdo,1,73,-1.5,2023-04-07T14:17:19.657Z,2023-04-09T17:46:34Z,4169481183,233,165,4169481121,347,,4169481119,56,Right,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717261,165,5,1,16,51,9db4t34qy4owglhvvgwf5l22i,0,27,101.5,2023-04-07T14:17:19.657Z,2023-04-09T17:46:35Z,4169477903,347,,4169481225,233,133,4169477901,56,Back,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717963,134,1,1,17,15,8mbtyq0has0uu0565fm9t5cdo,0,78.9,0,2023-04-07T14:17:43.133Z,2023-04-09T17:46:38Z,4169481511,213,0.8,4169481501,56,Center,4169481499,107,,4169481503,140,96.4,4169481507,141,26.2,4169481513,1,,4169481509,212,26.2,,,,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718013,166,8,1,17,17,9db4t34qy4owglhvvgwf5l22i,1,10.8,62.6,2023-04-07T14:17:45.207Z,2023-04-09T17:46:46Z,4176446857,385,,4169481777,56,Back,4177455345,388,,4176446747,15,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718083,167,12,1,17,18,9db4t34qy4owglhvvgwf5l22i,1,6,54.5,2023-04-07T14:17:46.008Z,2023-04-09T17:46:51Z,4169482169,212,32.5,4169482167,141,100.0,4169482163,56,Back,4169482171,213,1.3,4177455697,178,,4169482165,140,13.6,4169482281,167,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718469,135,5,1,17,20,8mbtyq0has0uu0565fm9t5cdo,1,88.3,-1.2,2023-04-07T14:17:48.260Z,2023-04-09T17:46:55Z,4169484319,347,,4169484347,233,168,4169484317,56,Right,,,,,,,,,,,,,,,,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718093,168,5,1,17,20,9db4t34qy4owglhvvgwf5l22i,0,11.7,101.2,2023-04-07T14:17:48.260Z,2023-04-09T17:46:55Z,4169482245,56,Back,4169482249,347,,4169484385,233,135,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718575,136,1,1,17,35,8mbtyq0has0uu0565fm9t5cdo,1,90.9,0,2023-04-07T14:18:03.165Z,2023-04-09T17:47:10Z,4169484879,213,1.4,4169484877,212,24.0,4169484873,140,95.2,4169484875,141,32.8,4169484871,56,Center,4169484869,107,,4169484881,1,,,,,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718585,137,44,1,17,36,8mbtyq0has0uu0565fm9t5cdo,1,93.5,35.9,2023-04-07T14:18:04.873Z,2023-04-09T18:37:12Z,4169484923,56,Center,4169484999,233,170,4169484925,286,,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718539,170,44,1,17,36,9db4t34qy4owglhvvgwf5l22i,0,6.5,64.1,2023-04-07T14:18:04.874Z,2023-04-09T17:47:16Z,4169484711,285,,4169484709,56,Back,4169485031,233,137,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718649,138,1,1,17,37,8mbtyq0has0uu0565fm9t5cdo,0,95.2,33.3,2023-04-07T14:18:05.017Z,2023-04-09T18:37:12Z,4169485307,140,97.0,4169485303,3,,4169485309,141,2.6,4177457213,388,,4169485313,213,4.8,4169485311,212,21.0,4169485305,56,Right,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
