id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/15/value,assist,qualifier/16/value
2537118635,204,1,1,29,24,dv9l02o316cd9hbkxaho2u12f,1,73,74.1,2023-04-22T14:31:00.750Z,2023-04-25T10:31:32Z,4219128461,178,,4208779825,56,Left,4208779829,141,80.6,4208779833,213,2.2,4208779831,212,5.4,4208779827,140,70.0,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537118671,205,1,1,29,25,dv9l02o316cd9hbkxaho2u12f,1,70,80.6,2023-04-22T14:31:01.360Z,2023-04-25T10:31:37Z,4208780051,212,10.0,4208780055,213,5.6,4219128589,178,,4208780047,140,77.4,4208780045,56,Center,4208780049,141,71.4,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537118713,206,1,1,29,27,dv9l02o316cd9hbkxaho2u12f,1,77,68.7,2023-04-22T14:31:03.132Z,2023-04-25T10:31:41Z,4208780257,140,75.2,4208780263,213,4.5,4219128689,178,,4208780261,212,10.6,4208780259,141,53.3,4208780255,56,Center,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537118721,207,61,1,29,27,dv9l02o316cd9hbkxaho2u12f,0,75.2,53.1,2023-04-22T14:31:03.878Z,2023-04-25T10:31:50Z,4208780289,56,Center,4219128935,178,,,,,,,,,,,,,,,,,,,,2nvu4o5lbowvig5ddb4563n8q,K. Chauke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537118733,230,49,1,29,28,1musyruv2ufjrjnj6gvdbr8kt,1,27.7,62,2023-04-22T14:31:04.297Z,2023-04-25T10:51:43Z,,,,,,,,,,,,,,,,,,,,,,,,,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537118781,231,1,1,29,29,1musyruv2ufjrjnj6gvdbr8kt,0,27.2,61.7,2023-04-22T14:31:05.483Z,2023-04-25T10:31:59Z,4208780589,56,Back,4208780603,212,3.6,4208780657,233,208,4208780651,236,,4208780595,140,28.6,4208780607,213,5.1,4208780599,141,56.9,4208780667,286,,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,4219129169,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537118777,208,74,1,29,29,dv9l02o316cd9hbkxaho2u12f,1,72,48.2,2023-04-22T14:31:05.605Z,2023-04-25T10:32:01Z,4208780577,285,,4219129257,178,,4208780701,233,231,4208780575,56,Center,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538740939,796,1,1,29,31,1musyruv2ufjrjnj6gvdbr8kt,1,32.7,63.1,2023-04-22T14:31:07.171Z,2023-04-25T10:32:06Z,4217460363,3,,4217460369,141,50.4,4217460365,56,Back,4217460373,213,4.7,4217460367,140,32.5,4217460371,212,8.6,4219129397,388,,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537118979,233,4,1,29,33,1musyruv2ufjrjnj6gvdbr8kt,1,29.1,47.3,2023-04-22T14:31:09.124Z,2023-04-25T10:32:12Z,4208782441,233,209,4208781523,13,,4208781529,152,,4209015045,295,,4208781531,285,,4208781527,56,Back,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537119151,209,4,1,29,33,dv9l02o316cd9hbkxaho2u12f,0,70.9,52.7,2023-04-22T14:31:09.125Z,2023-04-25T10:32:12Z,4219129565,178,,4208782369,56,Center,4208782365,13,,4208798231,295,,4208782457,233,233,4208782373,286,,4208782371,152,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537119469,234,1,1,29,46,1musyruv2ufjrjnj6gvdbr8kt,0,31.2,50.7,2023-04-22T14:31:22.799Z,2023-04-25T10:32:17Z,4208784117,152,,4208784127,213,5.7,4208784119,56,Right,4208784129,1,,4208784121,140,70.7,4219129719,178,,4208784113,5,,4208784123,141,13.2,ekbsso6hq913ss7jerbusyled,B. Bannan,4208784115,155,,4208784125,212,,,,,,,,,,,,,,48.7,,,,,,,,,,,,,,,,,
2537118973,232,43,1,29,48,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2023-04-22T14:31:24.291Z,2023-04-22T16:06:39Z,4208781491,213,4.8,4208781487,141,54.3,4208781483,56,Back,4208781489,212,10.3,4208781485,140,28.5,4209623633,144,1,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537119473,210,12,1,29,49,dv9l02o316cd9hbkxaho2u12f,1,30.8,88.6,2023-04-22T14:31:25.925Z,2023-04-25T10:32:20Z,4208784133,140,27.7,4208784169,15,,4208784139,213,1.9,4208784131,56,Back,4208784135,141,100.0,4208784303,167,,4208784137,212,9.2,4219129785,388,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537119497,211,5,1,29,51,dv9l02o316cd9hbkxaho2u12f,0,25.7,101.6,2023-04-22T14:31:27.756Z,2023-04-25T10:32:22Z,4208786359,233,235,4208784269,347,,4208784267,56,Back,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537119895,235,5,1,29,51,1musyruv2ufjrjnj6gvdbr8kt,1,74.3,-1.6,2023-04-22T14:31:27.756Z,2023-04-25T10:32:21Z,4208786283,56,Right,4208786287,347,,4208786321,233,211,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537119933,236,1,1,29,59,1musyruv2ufjrjnj6gvdbr8kt,1,76.3,0,2023-04-22T14:31:35.214Z,2023-04-25T10:15:06Z,4208786533,213,2.6,4208786531,212,13.4,4208786527,140,65.1,4208786525,56,Right,4208786529,141,7.3,4208786523,107,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537120007,237,1,1,30,3,1musyruv2ufjrjnj6gvdbr8kt,0,67.8,8.6,2023-04-22T14:31:39.851Z,2023-04-25T10:15:10Z,4208786827,213,0.9,4208786831,1,,4217461039,387,,4219097011,178,,4208786817,141,49.6,4208786821,212,37.0,4208786811,155,,4217461037,225,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,4217461041,20,,4208786815,140,4217460909,2,4208786813,56,,,Center,,,,,,,90.9,,,,,,,,,,,,,,,,,
2537120051,212,11,1,30,6,dv9l02o316cd9hbkxaho2u12f,1,13.2,43,2023-04-22T14:31:42.107Z,2023-04-25T10:15:13Z,4217461255,88,,4217461371,378,,4219097103,388,,4217461253,56,Back,,,,,,,,,,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537120221,213,1,1,30,7,dv9l02o316cd9hbkxaho2u12f,1,13.2,43,2023-04-22T14:31:43.410Z,2023-04-25T10:15:19Z,4208787947,140,23.7,4208787953,213,5.3,4219097281,178,,4208787951,212,18.6,4208787949,141,21.0,4208787943,123,,4208787945,56,Back,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537120291,214,1,1,30,12,dv9l02o316cd9hbkxaho2u12f,1,31.7,10.1,2023-04-22T14:31:48.787Z,2023-04-25T10:15:22Z,4208788253,213,1.0,4208788247,140,36.3,4208788251,212,9.5,4219097357,178,,4208788249,141,22.2,4208788245,56,Back,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537120327,215,1,1,30,14,dv9l02o316cd9hbkxaho2u12f,1,39.5,25.9,2023-04-22T14:31:50.672Z,2023-04-25T10:15:28Z,4208788475,56,Right,4208788487,213,6.0,4208788483,141,16.8,4208788477,140,63.2,4219097517,178,,4208788485,212,25.6,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537120417,216,1,1,30,15,dv9l02o316cd9hbkxaho2u12f,1,62.4,21.3,2023-04-22T14:31:51.519Z,2023-04-25T10:15:33Z,4208788967,56,Right,4208788973,141,5.8,4208788969,140,64.3,4219097669,178,,4208788977,212,10.7,4208788983,213,4.9,,,,,,,5w3e46d2oh5wzrizfi9rdgwoa,J. Coley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537120585,217,1,1,30,19,dv9l02o316cd9hbkxaho2u12f,0,63.2,4.4,2023-04-22T14:31:55.195Z,2023-04-25T10:15:39Z,4208789869,212,31.2,4208789863,56,Right,4219097831,178,,4208789865,140,92.9,4208789867,141,4.1,4208789871,213,6.3,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539055051,874,67,1,30,23,1musyruv2ufjrjnj6gvdbr8kt,1,4.8,89.5,2023-04-22T14:31:59.004Z,2023-04-25T10:55:22Z,4219157159,233,883,,,,,,,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539055049,883,67,1,30,23,dv9l02o316cd9hbkxaho2u12f,0,95.2,10.5,2023-04-22T14:31:59.005Z,2023-04-25T10:44:36Z,4219157163,233,874,,,,,,,,,,,,,,,,,,,,,,5w3e46d2oh5wzrizfi9rdgwoa,J. Coley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741399,797,61,1,30,23,1musyruv2ufjrjnj6gvdbr8kt,0,3.8,85.6,2023-04-22T14:31:59.047Z,2023-04-25T10:55:22Z,4217462785,56,Back,4219097969,389,,,,,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741503,787,3,1,30,27,dv9l02o316cd9hbkxaho2u12f,1,94.4,21,2023-04-22T14:32:03.778Z,2023-04-25T10:15:55Z,4217463317,286,,4217463483,465,,4217751743,233,798,4219098335,178,,4217463315,56,Right,,,,,,,,,,5w3e46d2oh5wzrizfi9rdgwoa,J. Coley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741507,798,45,1,30,27,1musyruv2ufjrjnj6gvdbr8kt,0,5.6,79,2023-04-22T14:32:03.778Z,2023-04-25T10:15:56Z,4217463327,285,,4217463325,56,Back,4217751751,233,787,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537121009,218,1,1,30,28,dv9l02o316cd9hbkxaho2u12f,0,96.8,21.9,2023-04-22T14:32:04.647Z,2023-04-25T10:16:00Z,4208792001,2,,4217463757,345,,4219098471,178,,4208792009,56,Left,4208792015,212,55.8,4217463675,20,,4208792013,141,100.0,4217463673,387,,5w3e46d2oh5wzrizfi9rdgwoa,J. Coley,4208792007,155,,4208792017,213,4208792011,140,4217463671,225,,84.3,,4208792019,1,,,,,1.8,,,,,,,,,,,,,,,,,
2537121015,219,5,1,30,35,dv9l02o316cd9hbkxaho2u12f,0,83.9,101.4,2023-04-22T14:32:11.440Z,2023-04-25T10:16:05Z,4208792067,347,,4208792063,56,Left,4208795617,233,238,,,,,,,,,,,,,,,,5w3e46d2oh5wzrizfi9rdgwoa,J. Coley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537121637,238,5,1,30,35,1musyruv2ufjrjnj6gvdbr8kt,1,16.1,-1.4,2023-04-22T14:32:11.440Z,2023-04-25T10:16:04Z,4208795551,347,,4208795607,233,219,4208795549,56,Back,,,,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537121699,239,1,1,30,54,1musyruv2ufjrjnj6gvdbr8kt,1,19.3,0,2023-04-22T14:32:30.501Z,2023-04-25T10:16:07Z,4208795899,56,Back,4208795907,213,0.7,4208795901,140,30.1,4208795905,212,15.1,4208795897,107,,4208795903,141,13.4,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537121751,240,1,1,30,55,1musyruv2ufjrjnj6gvdbr8kt,1,30.1,13.4,2023-04-22T14:32:31.510Z,2023-04-25T10:16:10Z,4208796233,141,5.8,4219098691,178,,4208796235,212,10.8,4208796237,213,3.6,4208796229,140,21.1,4208796223,56,Back,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537122031,241,1,1,30,57,1musyruv2ufjrjnj6gvdbr8kt,1,21.1,5.8,2023-04-22T14:32:33.399Z,2023-04-25T10:16:15Z,4208797627,141,16.7,4208797631,213,2.5,4208797625,140,12.2,4219098819,178,,4208797623,56,Back,4208797629,212,11.9,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537122163,242,1,1,31,4,1musyruv2ufjrjnj6gvdbr8kt,1,33.6,38.2,2023-04-22T14:32:40.110Z,2023-04-25T10:16:19Z,4208798319,56,Back,4219098913,178,,4208798329,141,49.9,4208798325,140,44.4,4208798339,213,0.6,4208798333,212,13.9,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537122243,243,1,1,31,7,1musyruv2ufjrjnj6gvdbr8kt,1,41.4,37.6,2023-04-22T14:32:43.442Z,2023-04-25T10:16:22Z,4208798853,213,4.9,4208798847,140,44.6,4219099013,178,,4208798851,212,18.0,4208798849,141,11.6,4208798845,56,Back,,,,,,,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537122303,244,1,1,31,9,1musyruv2ufjrjnj6gvdbr8kt,1,44.6,11.9,2023-04-22T14:32:45.763Z,2023-04-25T10:16:26Z,4208799217,140,56.9,4208799227,213,6.0,4208799215,56,Right,4219099073,178,,4208799219,141,6.7,4208799223,212,13.4,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537122489,245,1,1,31,11,1musyruv2ufjrjnj6gvdbr8kt,1,56.9,6.7,2023-04-22T14:32:47.456Z,2023-04-25T10:16:30Z,4208800185,213,2.2,4208800181,141,24.1,4208800183,212,15.0,4208800179,140,48.1,4219099147,178,,4208800175,56,Back,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539056409,899,83,1,31,15,dv9l02o316cd9hbkxaho2u12f,1,52.7,78.6,2023-04-22T14:32:51.308Z,2023-04-25T10:48:08Z,4219165497,399,112211,,,,,,,,,,,,,,,,,,,,,,2nvu4o5lbowvig5ddb4563n8q,K. Chauke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539056331,896,43,1,31,15,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-04-22T14:32:51.328Z,2023-04-25T10:48:04Z,4219165343,144,83,4219165081,399,112211,,,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537122577,246,1,1,31,15,1musyruv2ufjrjnj6gvdbr8kt,1,46.3,22.2,2023-04-22T14:32:51.337Z,2023-04-25T10:16:33Z,4208800579,140,32.3,4208800583,212,17.6,4208800577,56,Back,4219099199,178,,4208800585,213,2.6,4208800581,141,36.4,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537122737,247,1,1,31,18,1musyruv2ufjrjnj6gvdbr8kt,1,31.8,42.7,2023-04-22T14:32:54.500Z,2023-04-25T10:16:37Z,4208801311,212,31.9,4208801307,140,44.6,4208801313,213,1.1,4208801305,56,Back,4208801309,141,85.3,4219099333,178,,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537122821,248,1,1,31,22,1musyruv2ufjrjnj6gvdbr8kt,1,48.1,90.1,2023-04-22T14:32:58.297Z,2023-04-25T10:16:40Z,4219099427,178,,4208801831,213,0.6,4208801827,141,96.9,4208801825,140,54.0,4208801829,212,7.7,4208801823,56,Left,,,,,,,9r7ngbyjgfukassxtl07wnn55,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537122943,249,1,1,31,24,1musyruv2ufjrjnj6gvdbr8kt,1,49.8,92.6,2023-04-22T14:33:00.524Z,2023-04-25T10:16:43Z,4208802461,212,22.1,4208802457,140,39.5,4208802463,213,4.2,4208802455,56,Back,4208802459,141,64.2,4219099527,178,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123019,250,1,1,31,28,1musyruv2ufjrjnj6gvdbr8kt,1,42,58.7,2023-04-22T14:33:04.195Z,2023-04-25T10:16:46Z,4219099651,178,,4208802849,56,Back,4208802857,212,9.6,4208802861,213,5.7,4208802853,141,50.4,4208802851,140,49.4,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123135,251,1,1,31,30,1musyruv2ufjrjnj6gvdbr8kt,1,48.5,47.9,2023-04-22T14:33:06.530Z,2023-04-25T10:16:50Z,4208803497,140,46.7,4208803505,213,4.6,4208803501,212,25.6,4219099723,178,,4208803499,141,10.3,4208803495,56,Back,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123291,252,1,1,31,33,1musyruv2ufjrjnj6gvdbr8kt,1,46.1,8.8,2023-04-22T14:33:09.069Z,2023-04-25T10:16:53Z,4219099835,178,,4208804313,141,12.3,4208804315,212,17.9,4208804311,140,63.0,4208804309,56,Right,4208804317,213,0.1,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123303,253,4,1,31,34,1musyruv2ufjrjnj6gvdbr8kt,1,65.8,14.8,2023-04-22T14:33:10.995Z,2023-04-25T10:16:56Z,4208804389,286,,4208804383,294,,4208804381,13,,4208804385,56,Right,4208804387,152,,4208804817,233,220,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123369,220,4,1,31,34,dv9l02o316cd9hbkxaho2u12f,0,34.2,85.2,2023-04-22T14:33:10.996Z,2023-04-25T10:16:56Z,4208804727,13,,4208804735,285,,4208804731,56,Back,4219099897,178,,4208804733,152,,4208804885,233,253,4208804729,294,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123739,254,1,1,31,47,1musyruv2ufjrjnj6gvdbr8kt,0,63,12.3,2023-04-22T14:33:23.902Z,2023-04-25T10:16:59Z,4208806671,212,24.6,4208806655,155,,4219100055,178,,4208806673,213,0.6,4208806667,141,33.0,4208806659,56,Center,4208806653,5,,4208806657,152,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,4208806663,140,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123763,221,12,1,31,49,dv9l02o316cd9hbkxaho2u12f,1,22.2,61.6,2023-04-22T14:33:25.484Z,2023-04-25T10:17:03Z,4208806757,56,Back,4208813349,15,,4208811817,140,24.9,4208811821,141,88.4,4208811825,212,18.4,4219100179,388,,4208811829,213,1.4,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537123997,255,1,1,31,51,1musyruv2ufjrjnj6gvdbr8kt,0,76.8,6.8,2023-04-22T14:33:27.972Z,2023-04-25T10:17:11Z,4208808127,213,4.3,4219100457,178,,4208808119,56,Right,4208808123,141,0.0,4208810461,157,,4208808125,212,6.3,4208808121,140,74.5,4208810463,1,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124673,222,5,1,31,54,dv9l02o316cd9hbkxaho2u12f,1,27,101.8,2023-04-22T14:33:30.478Z,2023-04-25T10:17:15Z,4208811765,347,,4208811857,233,256,4208811763,56,Back,,,,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124003,256,5,1,31,54,1musyruv2ufjrjnj6gvdbr8kt,0,73,-1.8,2023-04-22T14:33:30.478Z,2023-04-25T10:17:16Z,4208808149,347,,4208808147,56,Right,4208811889,233,222,,,,,,,,,,,,,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124735,223,1,1,32,17,dv9l02o316cd9hbkxaho2u12f,0,28.5,100,2023-04-22T14:33:53.022Z,2023-04-25T10:17:18Z,4208812107,213,5.9,4208812099,56,Left,4208812103,141,84.8,4208812109,1,,4208812097,107,,4208812105,212,34.2,4208812101,140,59.1,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124753,257,44,1,32,19,1musyruv2ufjrjnj6gvdbr8kt,1,39.3,13.4,2023-04-22T14:33:55.450Z,2023-04-25T10:55:23Z,4208812443,233,224,4208812201,285,,4208812199,56,Back,,,,,,,,,,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124785,224,44,1,32,19,dv9l02o316cd9hbkxaho2u12f,0,60.7,86.6,2023-04-22T14:33:55.451Z,2023-04-25T10:17:31Z,4208812455,233,257,4208812375,286,,4208812371,56,Left,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124807,258,1,1,32,19,1musyruv2ufjrjnj6gvdbr8kt,0,37.7,11.6,2023-04-22T14:33:55.460Z,2023-04-25T10:55:23Z,4219100863,388,,4208812503,140,51.1,4208812509,213,5.7,4208812501,56,Right,4208812505,141,0.0,4208812507,212,16.5,4208812499,3,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124955,225,5,1,32,21,dv9l02o316cd9hbkxaho2u12f,1,48.6,101.2,2023-04-22T14:33:57.542Z,2023-04-25T10:17:34Z,4208813389,233,259,4208813309,56,Back,4208813311,347,,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537124817,259,5,1,32,21,1musyruv2ufjrjnj6gvdbr8kt,0,51.4,-1.2,2023-04-22T14:33:57.542Z,2023-04-25T10:17:34Z,4208812551,347,,4208813415,233,225,4208812549,56,Right,,,,,,,,,,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125357,226,1,1,32,37,dv9l02o316cd9hbkxaho2u12f,0,53.7,100,2023-04-22T14:34:13.238Z,2023-04-25T10:17:37Z,4208815425,140,79.8,4208815419,107,,4208815429,212,29.0,4208815423,56,Left,4208815505,1,,4208815431,213,6.0,4208815427,141,87.4,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125425,260,44,1,32,39,1musyruv2ufjrjnj6gvdbr8kt,1,19.5,12.2,2023-04-22T14:34:15.160Z,2023-04-25T10:55:23Z,4208815805,233,227,4208815789,56,Back,4208815791,285,,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125409,227,44,1,32,39,dv9l02o316cd9hbkxaho2u12f,0,80.5,87.8,2023-04-22T14:34:15.161Z,2023-04-25T10:17:49Z,4208815851,233,260,4208815703,286,,4208815701,56,Left,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125479,261,1,1,32,39,1musyruv2ufjrjnj6gvdbr8kt,1,18.8,11.9,2023-04-22T14:34:15.179Z,2023-04-25T10:55:24Z,4208816057,212,11.1,4219101337,388,,4208816049,3,,4208816055,141,22.5,4208816051,56,Back,4208816053,140,26.9,4208816059,213,0.7,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537125541,262,1,1,32,41,1musyruv2ufjrjnj6gvdbr8kt,0,26.9,22.5,2023-04-22T14:34:17.193Z,2023-04-25T10:17:56Z,4219101619,388,,4208816417,140,34.5,4208816421,212,13.5,4208816415,56,Back,4208816423,213,5.3,4208816419,141,6.5,4208816413,3,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
