id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,keyPass,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2501434829,302,1,1,44,16,80jtkz2echk6yyyb9e2595cxr,1,38.7,49.1,2023-01-28T15:45:50.980Z,2023-01-31T09:46:11Z,3999196729,212,17.7,3999196725,140,42.2,3999196727,141,23.6,4005208747,178,,3999196721,56,Back,3999196733,213,4.9,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435055,303,1,1,44,19,80jtkz2echk6yyyb9e2595cxr,1,42.5,23.1,2023-01-28T15:45:53.924Z,2023-01-31T09:46:20Z,3999197917,140,67.3,3999197915,56,Right,3999197919,141,20.4,3999197923,213,6.2,3999197921,212,26.1,4005209059,178,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435069,304,4,1,44,20,80jtkz2echk6yyyb9e2595cxr,1,66,16.2,2023-01-28T15:45:55.544Z,2023-01-31T09:46:29Z,3999197985,265,,3999198141,233,371,3999197975,13,,3999197977,56,Right,3999197981,152,,3999197987,286,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435095,371,4,1,44,20,5jjqm8h6qm1w4s5f93uubhdrj,0,34,83.8,2023-01-28T15:45:55.545Z,2023-01-31T09:46:29Z,3999198179,233,304,3999198107,152,,3999198111,285,,3999198103,13,,3999198109,265,,4005209373,178,,3999198105,56,Back,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436147,305,1,1,44,57,80jtkz2echk6yyyb9e2595cxr,0,66,22.5,2023-01-28T15:46:32.144Z,2023-01-31T09:46:35Z,3999203371,155,,3999203369,5,,3999203387,213,0.2,3999203373,152,,4005209575,178,,3999203383,141,27.7,3999203375,56,Center,3999203379,140,85.4,dypefa5ubw9m9xefxdd4365lh,M. Pack,3999203385,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436167,372,49,1,44,59,5jjqm8h6qm1w4s5f93uubhdrj,1,10.1,78.1,2023-01-28T15:46:34.446Z,2023-01-31T09:47:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436307,373,61,1,45,2,5jjqm8h6qm1w4s5f93uubhdrj,0,6.9,94.5,2023-01-28T15:46:36.898Z,2023-01-31T09:47:07Z,4005210199,178,,3999204155,56,Back,,,,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436579,306,5,1,45,3,80jtkz2echk6yyyb9e2595cxr,1,94,-1.6,2023-01-28T15:46:38.606Z,2023-01-31T09:47:22Z,3999205525,347,,3999205599,233,374,3999205523,56,Right,,,,,,,,,,,,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436343,374,5,1,45,3,5jjqm8h6qm1w4s5f93uubhdrj,0,6,101.6,2023-01-28T15:46:38.606Z,2023-01-31T09:47:23Z,3999204305,56,Back,3999204309,347,,3999205641,233,306,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436591,307,70,1,45,12,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-01-28T15:46:46.786Z,2023-01-28T15:47:50Z,3999205587,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436989,308,1,1,45,23,80jtkz2echk6yyyb9e2595cxr,1,94.2,0,2023-01-28T15:46:57.815Z,2023-01-31T09:47:33Z,3999207657,107,,3999207665,212,11.9,3999207663,141,8.3,3999207661,140,84.7,3999207667,213,2.6,3999207659,56,Right,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437019,309,1,1,45,26,80jtkz2echk6yyyb9e2595cxr,1,83.3,9.4,2023-01-28T15:47:01.066Z,2023-01-31T09:47:40Z,3999207809,212,10.2,4005211723,178,,3999207799,56,Right,3999207815,213,6.1,3999207803,141,6.4,3999207801,140,92.8,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437053,310,1,1,45,27,80jtkz2echk6yyyb9e2595cxr,0,93.1,7.4,2023-01-28T15:47:02.326Z,2023-01-31T09:47:54Z,3999207989,140,87.3,3999207985,56,Right,3999208001,213,2.9,3999208473,236,,4005212091,178,,3999208475,233,376,3999207993,141,9.7,3999208479,286,,dypefa5ubw9m9xefxdd4365lh,M. Pack,3999207997,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437131,376,74,1,45,27,5jjqm8h6qm1w4s5f93uubhdrj,1,10.8,93.5,2023-01-28T15:47:02.480Z,2023-01-31T09:47:57Z,3999208527,233,310,3999208383,56,Back,4005212179,178,,3999208385,285,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502592245,1281,43,1,45,30,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2023-01-28T15:47:05.007Z,2023-01-31T10:38:01Z,4005277591,144,67,4005277457,233,1318,,,,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502592241,1318,43,1,45,30,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-01-28T15:47:05.008Z,2023-01-31T10:38:00Z,4005277479,233,1281,4005277585,144,67,,,,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502592305,1320,83,1,45,30,80jtkz2echk6yyyb9e2595cxr,1,98.5,7.9,2023-01-28T15:47:05.008Z,2023-01-31T10:38:05Z,4005277779,399,241293,,,,,,,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439237,394,1,1,45,30,5jjqm8h6qm1w4s5f93uubhdrj,1,1.3,92.3,2023-01-28T15:47:05.032Z,2023-01-31T09:48:20Z,4004458153,212,4.7,4004458151,141,90.3,4004458149,140,5.6,4005212817,178,,3999218981,56,Back,4004458155,213,6.0,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501444987,340,43,1,45,31,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-01-28T15:47:05.747Z,2023-01-30T16:25:39Z,3999246549,286,0,4004458063,144,50,3999246593,233,394,3999246547,56,Right,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437169,377,49,1,45,31,5jjqm8h6qm1w4s5f93uubhdrj,1,8.3,87.2,2023-01-28T15:47:06.575Z,2023-01-31T09:48:31Z,,,,,,,,,,,,,,,,,,,,,,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437239,378,1,1,45,32,5jjqm8h6qm1w4s5f93uubhdrj,0,11,84.4,2023-01-28T15:47:07.318Z,2023-01-31T09:48:38Z,3999208967,213,0.5,3999208959,56,Back,3999208961,140,22.7,4005213281,178,,3999208963,141,93.8,3999208965,212,13.8,,,,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502592493,1331,67,1,45,34,80jtkz2echk6yyyb9e2595cxr,1,75.2,7.4,2023-01-28T15:47:09.281Z,2023-01-31T10:48:13Z,4005278897,233,1291,,,,,,,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502592489,1291,67,1,45,34,5jjqm8h6qm1w4s5f93uubhdrj,0,24.8,92.6,2023-01-28T15:47:09.282Z,2023-01-31T10:38:45Z,4005278901,233,1331,,,,,,,,,,,,,,,,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437253,311,8,1,45,34,80jtkz2echk6yyyb9e2595cxr,1,75.3,9.1,2023-01-28T15:47:09.356Z,2023-01-31T10:48:13Z,4005216041,389,,4004458709,385,,3999209001,56,Right,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437361,379,61,1,45,36,5jjqm8h6qm1w4s5f93uubhdrj,0,24.2,97,2023-01-28T15:47:10.875Z,2023-01-31T09:50:29Z,3999209535,56,Back,4005216261,178,,,,,,,,,,,,,,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437449,313,5,1,45,36,80jtkz2echk6yyyb9e2595cxr,1,78.8,-1.5,2023-01-28T15:47:11.663Z,2023-01-31T09:50:39Z,3999209947,56,Right,3999209967,233,380,3999209949,347,,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437363,380,5,1,45,36,5jjqm8h6qm1w4s5f93uubhdrj,0,21.2,101.5,2023-01-28T15:47:11.663Z,2023-01-31T09:50:39Z,3999209565,56,Back,3999209567,347,,3999210001,233,313,,,,,,,,,,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437331,312,43,1,45,39,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-01-28T15:47:14.033Z,2023-01-30T16:26:01Z,3999209355,286,0,3999209353,56,Right,3999209625,233,379,4004458491,144,50,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437499,314,1,1,45,42,80jtkz2echk6yyyb9e2595cxr,1,77,0,2023-01-28T15:47:16.829Z,2023-01-31T09:50:52Z,3999210239,213,2.6,3999210217,107,,3999210229,140,60.6,3999210237,212,20.3,3999210233,141,14.9,3999210223,56,Right,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437553,315,1,1,45,45,80jtkz2echk6yyyb9e2595cxr,1,64,18.6,2023-01-28T15:47:20.483Z,2023-01-31T09:50:59Z,3999210605,213,2.4,3999210597,141,34.5,3999210601,212,15.5,4005216991,178,,3999210587,56,Center,3999210593,140,53.4,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437609,316,1,1,45,48,80jtkz2echk6yyyb9e2595cxr,0,56.7,34.5,2023-01-28T15:47:23.405Z,2023-01-31T09:51:02Z,3999210939,141,60.6,3999210935,56,Center,4005217041,178,,3999210933,155,,3999210943,213,0.6,3999210937,140,81.6,3999210941,212,31.6,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437639,381,12,1,45,50,5jjqm8h6qm1w4s5f93uubhdrj,1,23.2,44.9,2023-01-28T15:47:25.278Z,2023-01-31T09:51:07Z,3999211107,213,5.7,3999211101,140,27.2,3999211103,141,41.0,3999211099,56,Back,4005217129,388,,3999211105,212,5.0,3999211123,15,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437669,317,50,1,45,51,80jtkz2echk6yyyb9e2595cxr,1,74,63.6,2023-01-28T15:47:26.640Z,2023-01-31T09:52:55Z,3999211249,286,,3999211761,233,383,3999211247,56,Center,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437755,383,7,1,45,52,5jjqm8h6qm1w4s5f93uubhdrj,0,26,36.4,2023-01-28T15:47:27.238Z,2023-01-31T09:53:01Z,3999211701,233,317,4004459463,384,,4005217641,178,,3999211669,56,Back,3999211671,285,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437701,382,3,1,45,54,5jjqm8h6qm1w4s5f93uubhdrj,0,28.2,32.4,2023-01-28T15:47:29.078Z,2023-01-31T09:53:08Z,3999243077,233,339,4004459511,465,,3999211397,56,Back,3999211399,285,,4005219699,178,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501444291,339,7,1,45,54,80jtkz2echk6yyyb9e2595cxr,1,71.8,67.6,2023-01-28T15:47:29.182Z,2023-01-31T09:53:11Z,4005219767,178,,3999243027,286,,3999243069,233,382,3999243025,56,Center,4004459615,383,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437845,318,50,1,45,57,80jtkz2echk6yyyb9e2595cxr,1,76.5,68,2023-01-28T15:47:32.160Z,2023-01-31T10:40:16Z,3999212099,56,Center,3999212545,233,384,3999212101,286,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437897,384,7,1,45,58,5jjqm8h6qm1w4s5f93uubhdrj,1,23.5,32,2023-01-28T15:47:33.303Z,2023-01-31T09:53:35Z,4005220291,178,,3999212409,285,,4004459753,383,,3999212489,233,318,3999212407,56,Back,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437909,385,49,1,46,0,5jjqm8h6qm1w4s5f93uubhdrj,1,29.1,40.3,2023-01-28T15:47:34.792Z,2023-01-31T09:53:39Z,,,,,,,,,,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438005,386,1,1,46,0,5jjqm8h6qm1w4s5f93uubhdrj,1,24.6,38,2023-01-28T15:47:34.854Z,2023-01-31T09:53:44Z,3999212887,141,25.4,4005220417,389,,3999212881,56,Back,3999212891,213,4.9,3999212883,140,26.4,3999212889,212,8.8,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438049,387,1,1,46,4,5jjqm8h6qm1w4s5f93uubhdrj,0,33.8,8.9,2023-01-28T15:47:39.109Z,2023-01-31T09:53:55Z,3999213105,140,61.0,3999213109,141,8.3,3999213113,212,28.6,3999213093,155,,4005220691,178,,3999213101,56,Right,3999213117,213,6.3,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438131,319,1,1,46,5,80jtkz2echk6yyyb9e2595cxr,0,33.3,93.3,2023-01-28T15:47:40.734Z,2023-01-31T09:54:13Z,3999213555,212,34.6,3999213559,1,,3999213549,56,Center,4005220897,178,,3999213551,140,61.3,3999213547,157,,3999213553,141,66.4,3999213557,213,5.7,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438249,388,1,1,46,8,5jjqm8h6qm1w4s5f93uubhdrj,0,38.2,36.9,2023-01-28T15:47:42.856Z,2023-01-31T09:54:18Z,3999214119,141,21.8,3999214115,56,Center,3999214109,157,,3999214121,212,41.0,3999214123,213,6.0,4005220939,388,,3999214125,1,,3999214117,140,76.0,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438317,320,12,1,46,12,80jtkz2echk6yyyb9e2595cxr,1,21.2,95.6,2023-01-28T15:47:46.871Z,2023-01-31T09:54:24Z,3999214469,141,100.0,3999214471,212,6.8,3999214473,213,2.5,3999214465,56,Back,4005221063,388,,4004460117,167,,4004460115,15,,3999214467,140,15.9,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438325,321,5,1,46,12,80jtkz2echk6yyyb9e2595cxr,0,18.2,101.4,2023-01-28T15:47:47.742Z,2023-01-31T09:54:27Z,3999214823,233,389,3999214503,347,,3999214501,56,Back,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438369,389,5,1,46,12,5jjqm8h6qm1w4s5f93uubhdrj,1,81.8,-1.4,2023-01-28T15:47:47.742Z,2023-01-31T09:54:27Z,3999214681,56,Right,3999214765,233,321,3999214683,347,,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439005,390,1,1,46,35,5jjqm8h6qm1w4s5f93uubhdrj,1,79.6,0,2023-01-28T15:48:10.398Z,2023-01-31T09:54:34Z,3999217895,140,85.3,3999217899,212,11.4,3999217901,213,1.0,3999217891,107,,3999217893,56,Right,3999217897,141,12.9,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439063,391,1,1,46,36,5jjqm8h6qm1w4s5f93uubhdrj,1,85.5,12.9,2023-01-28T15:48:11.359Z,2023-01-31T09:54:46Z,3999218185,212,7.5,4005221377,178,,3999218179,56,Right,3999218181,140,92.1,4004460341,156,,3999218183,141,8.6,3999218187,213,5.9,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439079,392,1,1,46,41,5jjqm8h6qm1w4s5f93uubhdrj,0,95.6,2.5,2023-01-28T15:48:15.892Z,2023-01-31T09:54:53Z,3999234327,286,,3999218263,212,1.8,3999218251,56,Right,3999218243,2,,3999234323,233,322,3999218259,141,5.2,3999218255,140,95.7,3999234321,236,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,4004460599,224,,4004460601,20,,3999218247,155,,3999218269,213,4005221443,178,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,
2501439279,322,12,1,46,41,80jtkz2echk6yyyb9e2595cxr,1,7.2,96.8,2023-01-28T15:48:15.957Z,2023-01-31T09:54:56Z,4005221519,178,,3999234039,185,,3999234345,233,392,3999219189,56,Back,,,,,,,,,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439571,323,5,1,46,41,80jtkz2echk6yyyb9e2595cxr,0,7.4,100.9,2023-01-28T15:48:16.685Z,2023-01-31T09:55:00Z,3999220625,56,Back,3999220627,347,,3999234597,233,393,,,,,,,,,,,,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439151,393,5,1,46,41,5jjqm8h6qm1w4s5f93uubhdrj,1,92.6,-0.9,2023-01-28T15:48:16.685Z,2023-01-31T09:55:00Z,3999234585,233,323,3999218605,56,Right,3999218607,347,,,,,,,,,,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439489,395,1,1,46,58,5jjqm8h6qm1w4s5f93uubhdrj,1,87,0,2023-01-28T15:48:33.744Z,2023-01-31T09:55:09Z,3999220221,140,86.5,3999220223,141,13.8,3999220219,56,Right,3999220227,213,1.6,3999220225,212,10.6,3999220217,107,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439537,396,1,1,46,59,5jjqm8h6qm1w4s5f93uubhdrj,1,86.5,13.8,2023-01-28T15:48:34.608Z,2023-01-31T09:55:21Z,3999220443,56,Right,3999220451,213,5.5,3999220447,141,7.3,4005221885,178,,3999220449,212,6.1,3999220445,140,90.5,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439593,397,1,1,47,0,5jjqm8h6qm1w4s5f93uubhdrj,1,89.4,4.9,2023-01-28T15:48:35.735Z,2023-01-31T09:55:25Z,3999220729,141,7.3,3999220737,213,2.9,3999220719,56,Right,3999220723,140,82.6,3999220733,212,7.3,4005221973,178,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439643,398,1,1,47,2,5jjqm8h6qm1w4s5f93uubhdrj,1,82.2,6.1,2023-01-28T15:48:37.584Z,2023-01-31T09:55:31Z,3999220985,140,74.7,3999220989,212,7.9,3999220991,213,3.0,3999220983,56,Right,4005222061,178,,3999220987,141,7.7,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439715,399,1,1,47,4,5jjqm8h6qm1w4s5f93uubhdrj,0,74.8,8.2,2023-01-28T15:48:38.972Z,2023-01-31T09:55:36Z,3999221331,56,Right,4005222139,178,,3999221333,140,87.4,3999221337,212,13.2,3999221335,141,8.5,3999221329,155,,3999221339,213,0.0,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439843,324,1,1,47,9,80jtkz2echk6yyyb9e2595cxr,1,12.1,96.4,2023-01-28T15:48:43.978Z,2023-01-31T09:55:44Z,3999221937,56,Back,3999221941,141,67.6,4005222259,178,,4004461449,1,,3999221943,212,23.9,4004461447,157,,3999221939,140,25.1,3999221945,213,5.3,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439883,325,1,1,47,11,80jtkz2echk6yyyb9e2595cxr,0,24.4,62,2023-01-28T15:48:46.239Z,2023-01-31T09:55:47Z,4004461791,168,,3999222127,56,Back,3999222131,141,64.1,4005222325,388,,3999222133,212,9.3,3999222129,140,33.2,3999222135,213,0.2,3999222125,3,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440061,400,1,1,47,12,5jjqm8h6qm1w4s5f93uubhdrj,1,68.9,38.5,2023-01-28T15:48:47.243Z,2023-01-31T09:56:19Z,3999223007,213,1.6,3999223001,140,68.9,3999222997,3,,3999223003,141,59.4,3999222999,56,Center,4005222839,178,,3999223005,212,14.2,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440071,401,50,1,47,18,5jjqm8h6qm1w4s5f93uubhdrj,1,70.6,88.6,2023-01-28T15:48:52.768Z,2023-01-31T09:56:32Z,3999223041,56,Left,3999229007,286,,3999242629,233,338,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501444187,338,7,1,47,18,80jtkz2echk6yyyb9e2595cxr,1,29.4,11.4,2023-01-28T15:48:53.336Z,2023-01-31T09:56:39Z,4005223037,178,,3999242561,56,Back,3999242563,285,,3999242583,233,401,4004462337,384,,,,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440055,326,49,1,47,20,80jtkz2echk6yyyb9e2595cxr,1,16.5,24,2023-01-28T15:48:55.015Z,2023-01-31T09:56:43Z,,,,,,,,,,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440125,327,1,1,47,21,80jtkz2echk6yyyb9e2595cxr,1,13.5,27.4,2023-01-28T15:48:56.333Z,2023-01-31T09:56:47Z,3999223303,56,Back,4005223133,178,,3999223307,141,41.7,3999223311,213,2.4,3999223305,140,3.8,3999223309,212,14.1,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440175,328,1,1,47,23,80jtkz2echk6yyyb9e2595cxr,1,3.8,39.4,2023-01-28T15:48:58.039Z,2023-01-31T09:56:49Z,3999223549,56,Back,3999223555,212,15.6,3999223557,213,5.0,3999223551,140,8.7,4005223195,178,,3999223553,141,17.8,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
