id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/9/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,assist
2515090213,82,49,1,8,29,5g1fnexeromjl0lvnxp8hpnhi,1,82.3,74.2,2023-03-04T15:09:31.319Z,2023-03-07T09:02:08Z,,,,,,,,,,,,,,,,,,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515090365,83,1,1,8,33,5g1fnexeromjl0lvnxp8hpnhi,1,66.4,82,2023-03-04T15:09:35.247Z,2023-03-07T09:02:20Z,4071114981,56,Center,4071114997,212,8.1,4071114991,141,72.3,4071114985,140,61.9,4079920659,178,,4071115001,213,4.1,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515090405,84,1,1,8,35,5g1fnexeromjl0lvnxp8hpnhi,0,69.2,67.3,2023-03-04T15:09:37.317Z,2023-03-07T09:02:27Z,4071115225,212,8.7,4071115213,56,Center,4071115221,141,69.3,4071115227,213,0.2,4071115217,140,77.4,4079920791,178,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515090519,77,1,1,8,35,2ezfenuwk3y65p8jdbj55xqt0,1,18.1,37.1,2023-03-04T15:09:38.170Z,2023-03-07T09:02:42Z,4071115763,56,Back,4071115769,212,8.9,4071115767,141,42.5,4071115771,213,0.4,4071115765,140,25.8,4079921085,178,,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516521061,823,49,1,8,36,2ezfenuwk3y65p8jdbj55xqt0,1,27.3,26.5,2023-03-04T15:09:38.755Z,2023-03-07T09:02:53Z,,,,,,,,,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516521065,824,61,1,8,37,2ezfenuwk3y65p8jdbj55xqt0,0,27.5,41.5,2023-03-04T15:09:39.833Z,2023-03-07T09:03:11Z,4079921669,178,,4078708735,56,Back,,,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515090577,86,49,1,8,38,5g1fnexeromjl0lvnxp8hpnhi,1,76.4,74.1,2023-03-04T15:09:41.103Z,2023-03-07T09:03:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515090689,87,50,1,8,38,5g1fnexeromjl0lvnxp8hpnhi,1,73.2,56.6,2023-03-04T15:09:41.137Z,2023-03-07T09:03:54Z,4071116565,56,Center,4071187443,233,78,4071187329,286,,,,,,,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515090637,78,7,1,8,39,2ezfenuwk3y65p8jdbj55xqt0,0,26.8,43.4,2023-03-04T15:09:42.175Z,2023-03-07T09:04:01Z,4071116307,285,,4078708909,385,,4079922987,389,,4071116303,56,Back,4071187379,233,87,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515090699,88,15,1,8,41,5g1fnexeromjl0lvnxp8hpnhi,1,73.2,47.2,2023-03-04T15:09:43.783Z,2023-03-07T09:04:06Z,4071231347,231,49.1,4071116621,18,,4071231341,146,83.8,4071231335,215,,4071179487,82,,4071231345,230,98.4,4071231331,102,49.3,4071231337,328,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,4079923107,178,,,4071179483,72,4071231329,78,,4071116619,22,4071231333,103,4071231343,147,48.0,4071116623,56,Center,4071179625,233,4071231339,458,,19,79,,,,,,,,,,
2515090745,79,10,1,8,41,2ezfenuwk3y65p8jdbj55xqt0,1,21.5,51.8,2023-03-04T15:09:44.057Z,2023-03-07T09:04:22Z,4071116851,56,Back,4079923505,178,,4071116849,94,,4071179831,233,88,,,,,,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516521157,892,61,1,8,42,5g1fnexeromjl0lvnxp8hpnhi,0,73.3,45.8,2023-03-04T15:09:44.598Z,2023-03-07T09:04:59Z,4078709327,56,Center,4079924395,178,,,,,,,,,,,,,,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515090847,80,49,1,8,43,2ezfenuwk3y65p8jdbj55xqt0,1,23.5,57.2,2023-03-04T15:09:45.919Z,2023-03-07T09:05:10Z,,,,,,,,,,,,,,,,,,,,,,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515090973,81,1,1,8,44,2ezfenuwk3y65p8jdbj55xqt0,1,19.8,61.4,2023-03-04T15:09:46.895Z,2023-03-07T09:05:20Z,4071117927,56,Back,4071117929,140,27.5,4071117933,212,8.1,4071117935,213,6.2,4079924769,178,,4071117931,141,60.2,,,,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091023,82,1,1,8,47,2ezfenuwk3y65p8jdbj55xqt0,0,33.4,74.5,2023-03-04T15:09:49.986Z,2023-03-07T09:05:31Z,4071118161,212,17.4,4071118155,56,Back,4071118163,213,5.7,4071118157,140,47.0,4071118159,141,59.9,4079924865,178,,,,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516761379,1424,67,1,8,49,5g1fnexeromjl0lvnxp8hpnhi,1,63.9,35,2023-03-04T15:09:51.786Z,2023-03-07T12:36:05Z,4079985127,233,1264,,,,,,,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516761375,1264,67,1,8,49,2ezfenuwk3y65p8jdbj55xqt0,0,36.1,65,2023-03-04T15:09:51.787Z,2023-03-07T09:45:32Z,4079985139,233,1424,,,,,,,,,,,,,,,,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091005,89,8,1,8,49,5g1fnexeromjl0lvnxp8hpnhi,1,63.8,34.8,2023-03-04T15:09:51.902Z,2023-03-07T12:36:05Z,4079925311,178,,4071118071,56,Center,4078709757,383,,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091073,90,49,1,8,51,5g1fnexeromjl0lvnxp8hpnhi,1,57.6,28.1,2023-03-04T15:09:53.306Z,2023-03-07T09:05:58Z,,,,,,,,,,,,,,,,,,,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091155,92,1,1,8,51,5g1fnexeromjl0lvnxp8hpnhi,1,60.1,26.2,2023-03-04T15:09:53.379Z,2023-03-07T09:06:04Z,4071118811,140,60.3,4071118817,213,1.5,4079925607,178,,4071118809,56,Center,4071118815,212,8.7,4071118813,141,39.0,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091107,91,43,1,8,51,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-03-04T15:09:54.160Z,2023-03-06T15:39:35Z,4078709945,144,1,4071118531,141,29.4,4071118527,56,Center,4071118529,140,69.5,4071118533,212,3.7,4071118535,213,4.4,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091195,93,1,1,8,52,5g1fnexeromjl0lvnxp8hpnhi,1,62.1,47.6,2023-03-04T15:09:54.926Z,2023-03-07T09:06:11Z,4071119039,141,65.5,4071119043,213,1.0,4079925759,178,,4071119035,140,69.7,4071119033,56,Center,4071119041,212,14.6,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091241,94,1,1,8,54,5g1fnexeromjl0lvnxp8hpnhi,1,78.1,66.8,2023-03-04T15:09:56.579Z,2023-03-07T09:06:16Z,4071119273,141,61.4,4071119275,212,6.1,4079925863,178,,4071119277,213,3.8,4071119267,56,Center,4071119271,140,73.5,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091403,95,1,1,8,55,5g1fnexeromjl0lvnxp8hpnhi,1,71.7,55.9,2023-03-04T15:09:57.368Z,2023-03-07T09:06:22Z,4071120123,140,79.5,4079925975,178,,4071120125,141,84.1,4071120119,56,Left,4071120133,213,1.2,4071120129,212,20.9,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091465,96,1,1,9,0,5g1fnexeromjl0lvnxp8hpnhi,0,96.5,67.5,2023-03-04T15:10:02.658Z,2023-03-07T09:06:30Z,4071120741,286,,4071120433,140,96.5,4071120435,141,65.8,4071120735,236,,4079926139,178,,4071120439,213,4.7,4071120437,212,1.2,4071120431,56,Center,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,4071120737,233,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091505,83,74,1,9,0,2ezfenuwk3y65p8jdbj55xqt0,1,2.3,31.2,2023-03-04T15:10:02.780Z,2023-03-07T09:06:37Z,4071120773,233,96,4071120615,285,,4079926339,389,,4071120613,56,Back,,,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091565,84,6,1,9,1,2ezfenuwk3y65p8jdbj55xqt0,0,1.2,33.8,2023-03-04T15:10:03.632Z,2023-03-07T09:06:49Z,4071121029,73,,4071121151,233,97,4071120979,56,Back,,,,,,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091583,97,6,1,9,1,5g1fnexeromjl0lvnxp8hpnhi,1,98.8,66.2,2023-03-04T15:10:03.632Z,2023-03-07T09:06:49Z,4071121087,73,,4071121083,56,Center,4071121127,233,84,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515092785,98,1,1,9,31,5g1fnexeromjl0lvnxp8hpnhi,0,99.5,99.5,2023-03-04T15:10:33.373Z,2023-03-07T09:06:54Z,4071127241,141,60.3,4071127235,223,,4071127245,213,4.5,4079926719,178,,4071127237,56,Center,4071127231,6,,4071127229,2,,4071127233,155,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,4078710875,20,,,4071127243,212,4071127239,140,94.5,,,,,,,,,,,,,,,,,,27.2,,,,,,,,,
2515093047,85,12,1,9,32,2ezfenuwk3y65p8jdbj55xqt0,1,3.4,33.4,2023-03-04T15:10:34.555Z,2023-03-07T09:07:06Z,4079926979,178,,4071128669,212,24.8,4071128671,213,0.2,4071128667,141,41.9,4071128663,56,Back,4071128665,140,26.4,4071128755,15,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516521511,893,44,1,9,35,5g1fnexeromjl0lvnxp8hpnhi,1,76.5,64.8,2023-03-04T15:10:38.126Z,2023-03-07T12:36:05Z,4078711391,286,,4078711389,56,Center,4078794537,233,826,,,,,,,,,,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516521515,826,44,1,9,35,2ezfenuwk3y65p8jdbj55xqt0,0,23.5,35.2,2023-03-04T15:10:38.127Z,2023-03-07T09:07:19Z,4078711407,56,Back,4078711409,285,,4078794541,233,893,,,,,,,,,,,,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093127,99,1,1,9,35,5g1fnexeromjl0lvnxp8hpnhi,1,74.9,70.6,2023-03-04T15:10:38.192Z,2023-03-07T12:36:06Z,4071129053,212,12.6,4071129049,140,63.0,4071129055,213,3.3,4071129045,3,,4079927573,388,,4071129051,141,67.8,4071129047,56,Center,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093211,100,1,1,9,39,5g1fnexeromjl0lvnxp8hpnhi,1,63,67.8,2023-03-04T15:10:41.622Z,2023-03-07T09:07:36Z,4071129487,141,90.8,4071129489,212,23.2,4071129491,213,0.7,4071129485,140,79.3,4079927757,178,,4071129483,56,Left,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093253,101,1,1,9,41,5g1fnexeromjl0lvnxp8hpnhi,0,80.1,91.7,2023-03-04T15:10:43.775Z,2023-03-07T09:07:40Z,4078712113,224,,4071129719,212,26.9,4071129705,2,,4071129717,141,54.6,4078712115,72,,4071129723,213,5.1,4071129713,140,89.0,4071129707,155,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,4071129709,56,,Center,4079927817,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093413,86,12,1,9,42,2ezfenuwk3y65p8jdbj55xqt0,1,6,48.5,2023-03-04T15:10:45.162Z,2023-03-07T09:07:54Z,4071130493,140,3.9,4079928033,388,,4071130495,141,29.7,4071130643,15,,4071130501,213,4.5,4071130497,212,13.0,4071130491,56,Back,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093463,87,49,1,9,45,2ezfenuwk3y65p8jdbj55xqt0,1,4.1,28.9,2023-03-04T15:10:47.916Z,2023-03-07T09:08:03Z,,,,,,,,,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093539,88,1,1,9,45,2ezfenuwk3y65p8jdbj55xqt0,0,3.7,28.3,2023-03-04T15:10:47.960Z,2023-03-07T09:08:10Z,4071131007,212,21.5,4071131001,56,Back,4071131009,213,5.0,4079928331,178,,4071131005,141,0.0,4071131003,140,10.3,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093549,89,5,1,9,47,2ezfenuwk3y65p8jdbj55xqt0,0,11,-1.7,2023-03-04T15:10:49.654Z,2023-03-07T09:08:14Z,4071131065,347,,4071131063,56,Back,4071131901,233,102,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093685,102,5,1,9,47,5g1fnexeromjl0lvnxp8hpnhi,1,89,101.7,2023-03-04T15:10:49.654Z,2023-03-07T09:08:14Z,4071131691,347,,4071131731,233,89,4071131689,56,Left,,,,,,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093793,103,1,1,9,51,5g1fnexeromjl0lvnxp8hpnhi,1,86.8,100,2023-03-04T15:10:53.737Z,2023-03-07T09:08:23Z,4071132245,107,,4071132253,212,10.7,4071132257,213,4.7,4071132251,141,86.0,4071132247,56,Left,4071132249,140,86.4,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094121,104,1,1,9,52,5g1fnexeromjl0lvnxp8hpnhi,1,86.4,86,2023-03-04T15:10:54.708Z,2023-03-07T09:08:30Z,4071133965,141,95.4,4071133963,140,87.1,4071133961,56,Left,4071133967,212,6.4,4071133969,213,1.5,4079928717,388,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094009,90,45,1,9,58,2ezfenuwk3y65p8jdbj55xqt0,0,4.8,19.6,2023-03-04T15:11:00.389Z,2023-03-07T09:08:49Z,4071133393,56,Back,4071133395,285,,4071655793,233,440,,,,,,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515192843,440,3,1,9,58,5g1fnexeromjl0lvnxp8hpnhi,1,95.2,80.4,2023-03-04T15:11:00.389Z,2023-03-07T09:08:49Z,4079929135,178,,4071655261,286,,4071655789,233,90,4078712975,465,,4071655259,56,Left,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094177,105,1,1,10,1,5g1fnexeromjl0lvnxp8hpnhi,0,94,68.6,2023-03-04T15:11:03.868Z,2023-03-07T09:09:01Z,4071134353,236,,4079929367,178,,4071134163,141,64.1,4071134173,213,4.3,4071134367,286,,4071134159,140,92.6,4071134357,233,91,4071134169,212,3.4,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,4071134155,56,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094163,91,74,1,10,1,2ezfenuwk3y65p8jdbj55xqt0,1,3.1,30.9,2023-03-04T15:11:03.966Z,2023-03-07T09:09:09Z,4079929459,178,,4071134123,285,,4071134427,233,105,4071134121,56,Back,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094231,92,6,1,10,3,2ezfenuwk3y65p8jdbj55xqt0,0,1.5,32.6,2023-03-04T15:11:05.277Z,2023-03-07T09:09:13Z,4071135017,233,106,4071134511,56,Back,4071134821,73,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094275,106,6,1,10,3,5g1fnexeromjl0lvnxp8hpnhi,1,98.5,67.4,2023-03-04T15:11:05.277Z,2023-03-07T09:09:13Z,4071134759,56,Center,4071134969,233,92,4071134761,73,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095097,107,1,1,10,26,5g1fnexeromjl0lvnxp8hpnhi,0,99.5,99.5,2023-03-04T15:11:29.027Z,2023-03-07T09:09:19Z,4071139311,140,93.2,4071139317,141,58.4,4071139303,223,,4071139321,213,4.5,4079929701,178,,4078713477,20,,4071139297,2,,4071139305,56,Center,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,4071139319,212,,28.7,4071139301,155,4071139299,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095249,93,12,1,10,28,2ezfenuwk3y65p8jdbj55xqt0,1,6.3,41.2,2023-03-04T15:11:30.274Z,2023-03-07T09:09:29Z,4071140139,212,31.7,4071140201,15,,4071140137,141,77.0,4079929865,388,,4071140133,56,Back,4071140135,140,25.6,4071140141,213,0.9,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095359,94,12,1,10,31,2ezfenuwk3y65p8jdbj55xqt0,1,26.3,79.3,2023-03-04T15:11:34.124Z,2023-03-07T09:09:39Z,4071140705,141,100.0,4071140703,140,22.3,4071140711,212,15.7,4071140701,56,Back,4071140715,213,1.8,4071140871,167,,4079930043,178,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095491,96,43,1,10,33,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-03-04T15:11:35.246Z,2023-03-06T15:43:00Z,4078714167,144,49,,,,,,,,,,,,,,,,,,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095385,95,5,1,10,33,2ezfenuwk3y65p8jdbj55xqt0,0,24.2,101.6,2023-03-04T15:11:35.908Z,2023-03-07T09:09:44Z,4071140829,56,Back,4071140831,347,,4071143457,233,108,,,,,,,,,,,,,,,,1f8911tjafl7cun4lxydhpp7t,G. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095865,108,5,1,10,33,5g1fnexeromjl0lvnxp8hpnhi,1,75.8,-1.6,2023-03-04T15:11:35.908Z,2023-03-07T09:09:43Z,4071143391,347,,4071143411,233,95,4071143389,56,Right,,,,,,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095903,109,1,1,10,48,5g1fnexeromjl0lvnxp8hpnhi,1,79.2,0,2023-03-04T15:11:50.567Z,2023-03-07T09:09:50Z,4071143601,56,Right,4071143607,212,12.1,4071143609,213,1.5,4071143605,141,15.8,4071143599,107,,4071143603,140,79.9,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515096065,110,1,1,10,49,5g1fnexeromjl0lvnxp8hpnhi,1,79.9,17.4,2023-03-04T15:11:51.647Z,2023-03-07T09:09:58Z,4071144503,212,15.9,4071144497,56,Right,4079930371,178,,4071144501,141,5.8,4071144507,213,3.7,4071144499,140,66.7,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515096219,111,1,1,10,52,5g1fnexeromjl0lvnxp8hpnhi,1,64.9,7.9,2023-03-04T15:11:54.970Z,2023-03-07T09:10:05Z,4071145349,140,50.8,4071145347,56,Center,4071145351,141,42.8,4071145353,212,28.0,4079930509,178,,4071145355,213,2.1,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515096337,112,1,1,10,56,5g1fnexeromjl0lvnxp8hpnhi,1,52,30.1,2023-03-04T15:11:58.431Z,2023-03-07T09:10:09Z,4071145877,141,83.5,4071145871,155,,4071145879,212,50.2,4071145883,1,,4071145875,140,85.0,4071145873,56,Left,4079930557,178,,4071145881,213,0.8,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515096351,113,61,1,10,59,5g1fnexeromjl0lvnxp8hpnhi,0,82.7,91.5,2023-03-04T15:12:01.613Z,2023-03-07T09:10:17Z,4079930721,178,,4071145935,56,Left,,,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515096437,97,5,1,11,1,2ezfenuwk3y65p8jdbj55xqt0,1,-1.8,16.5,2023-03-04T15:12:04.164Z,2023-03-07T09:10:22Z,4071146335,346,,4071146333,56,Back,4071146533,233,114,,,,,,,,,,,,,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515096417,114,5,1,11,1,5g1fnexeromjl0lvnxp8hpnhi,0,101.8,83.5,2023-03-04T15:12:04.164Z,2023-03-07T09:10:22Z,4071146207,56,Left,4071146213,346,,4071146593,233,97,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515098035,98,1,1,11,31,2ezfenuwk3y65p8jdbj55xqt0,1,5,37,2023-03-04T15:12:33.456Z,2023-03-07T09:10:30Z,4071154421,1,,4071154411,140,66.5,4071154417,213,0.1,4071154431,74,,4071154415,212,64.7,4071154409,56,Center,4071154413,141,42.5,4071154407,124,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515098047,99,61,1,11,35,2ezfenuwk3y65p8jdbj55xqt0,1,66.5,41.9,2023-03-04T15:12:37.277Z,2023-03-07T09:10:44Z,4079931409,178,,4079931407,15,,4071154447,56,Center,,,,,,,,,,,,,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515098335,101,44,1,11,37,2ezfenuwk3y65p8jdbj55xqt0,1,61.6,32,2023-03-04T15:12:39.856Z,2023-03-07T12:36:06Z,4071155903,286,,4071155937,233,115,4071155901,56,Center,,,,,,,,,,,,,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515098061,115,44,1,11,37,5g1fnexeromjl0lvnxp8hpnhi,0,38.4,68,2023-03-04T15:12:39.857Z,2023-03-07T09:10:54Z,4071155979,233,101,4071154485,56,Back,4071154487,285,,,,,,,,,,,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515098187,100,1,1,11,37,2ezfenuwk3y65p8jdbj55xqt0,0,66.5,41.9,2023-03-04T15:12:39.863Z,2023-03-07T12:36:06Z,4071155213,3,,4071155223,212,21.8,4071155225,213,5.5,4071155217,56,Right,4071155219,140,80.9,4079931905,388,,4071155221,141,18.8,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
