id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2492116951,321,5,1,46,47,8w89tsles26jm12aoelwvlttt,1,84.7,-1.6,2022-12-17T15:48:08.122Z,2022-12-20T06:23:36Z,3950145611,56,Right,3950145633,233,381,3950145613,347,,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492116839,381,5,1,46,47,80jtkz2echk6yyyb9e2595cxr,0,15.3,101.6,2022-12-17T15:48:08.122Z,2022-12-20T06:23:36Z,3950145079,56,Back,3950145647,233,321,3950145081,347,,,,,,,,,,,,,,,,,89wk8a6aqw64nub8dgdj7zjl5,D. Hume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492116969,322,1,1,47,0,8w89tsles26jm12aoelwvlttt,1,83,0,2022-12-17T15:48:20.984Z,2022-12-20T06:23:43Z,3950145729,213,1.5,3950145721,56,Right,3950145727,212,6.4,3950145719,107,,3950145723,140,83.3,3950145725,141,7.4,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492116981,323,1,1,47,2,8w89tsles26jm12aoelwvlttt,1,83.4,7.4,2022-12-17T15:48:22.901Z,2022-12-20T06:23:48Z,3950145791,140,80.2,3952085613,178,,3950145797,213,3.9,3950145793,141,3.1,3950145789,56,Right,3950145795,212,4.5,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117007,324,1,1,47,3,8w89tsles26jm12aoelwvlttt,1,80.2,3.1,2022-12-17T15:48:23.900Z,2022-12-20T06:23:52Z,3950145949,56,Right,3950145957,141,10.9,3950145961,212,9.1,3952085661,178,,3950145965,213,2.5,3950145953,140,73.2,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117015,325,1,1,47,5,8w89tsles26jm12aoelwvlttt,1,71.3,12,2022-12-17T15:48:26.016Z,2022-12-20T06:23:56Z,3950146015,56,Right,3950146023,213,3.1,3950146019,141,12.2,3950146021,212,16.4,3952085695,178,,3950146017,140,55.7,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117039,326,1,1,47,7,8w89tsles26jm12aoelwvlttt,0,55.7,12.2,2022-12-17T15:48:27.909Z,2022-12-20T06:23:59Z,3950146193,155,,3952085729,178,,3950146195,56,Center,3950146201,212,47.7,3950146199,141,68.8,3950146205,1,,3950146197,140,82.6,3950146203,213,0.9,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117047,382,61,1,47,9,80jtkz2echk6yyyb9e2595cxr,1,16.2,17.1,2022-12-17T15:48:30.797Z,2022-12-20T06:24:09Z,3950146243,56,Back,3952085847,178,,3952085845,21,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117109,383,12,1,47,11,80jtkz2echk6yyyb9e2595cxr,1,14.1,27.4,2022-12-17T15:48:32.050Z,2022-12-20T06:24:16Z,3950146567,141,52.5,3950146569,212,26.5,3950146565,140,33.4,3952085925,178,,3950146563,56,Back,3950146571,213,0.7,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117093,327,1,1,47,14,8w89tsles26jm12aoelwvlttt,1,73.6,44,2022-12-17T15:48:34.960Z,2022-12-20T06:24:29Z,3950146495,212,7.9,3950146493,141,37.3,3950146489,56,Center,3952086087,178,,3950146497,213,3.8,3950146491,140,67.5,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117131,329,3,1,47,16,8w89tsles26jm12aoelwvlttt,0,66.2,31.4,2022-12-17T15:48:37.221Z,2022-12-20T06:24:40Z,3951937297,465,,3952086167,178,,3950146645,56,Center,3952013267,233,384,3951937293,286,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117113,384,7,1,47,16,80jtkz2echk6yyyb9e2595cxr,1,33.8,68.6,2022-12-17T15:48:37.242Z,2022-12-20T06:24:50Z,3950146587,56,Back,3952013245,233,329,3951937299,285,,3951937301,383,,3952086263,388,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117097,328,43,1,47,17,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-17T15:48:38.491Z,2022-12-19T19:57:39Z,3950146517,56,Center,3951937269,144,61,,,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117125,385,61,1,47,18,80jtkz2echk6yyyb9e2595cxr,1,34,70.2,2022-12-17T15:48:39.246Z,2022-12-20T06:25:53Z,3950146627,56,Back,3952086673,389,,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117137,386,49,1,47,19,80jtkz2echk6yyyb9e2595cxr,1,39.8,67.5,2022-12-17T15:48:40.183Z,2022-12-20T06:26:02Z,,,,,,,,,,,,,,,,,,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117181,387,4,1,47,22,80jtkz2echk6yyyb9e2595cxr,1,60.4,71.6,2022-12-17T15:48:43.446Z,2022-12-20T06:26:17Z,3950146953,13,,3950146955,56,Center,3950147117,233,330,3950146961,286,,3950146959,265,,3950146957,152,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117197,330,4,1,47,22,8w89tsles26jm12aoelwvlttt,0,39.6,28.4,2022-12-17T15:48:43.447Z,2022-12-20T06:26:17Z,3950147125,233,387,3950147105,265,,3950147103,152,,3950147099,13,,3952086933,178,,3950147107,285,,3950147101,56,Back,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117565,388,1,1,48,17,80jtkz2echk6yyyb9e2595cxr,0,61.9,76.6,2022-12-17T15:49:38.735Z,2022-12-20T06:26:22Z,3950149217,1,,3950149201,5,,3950149209,140,91.7,3950149211,141,45.7,3950149207,56,Center,3952086993,178,,3950149203,155,,3950149215,213,5.7,f1g68yocf85lxkf17pt2j7v85,C. Robertson,3950149205,152,3950149213,212,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117573,332,12,1,48,19,8w89tsles26jm12aoelwvlttt,1,12.8,59.7,2022-12-17T15:49:40.317Z,2022-12-20T06:26:30Z,3950149289,140,24.0,3950149293,212,17.5,3950149287,56,Back,3950149295,213,0.8,3952087075,388,,3950149291,141,78.8,3950149297,15,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117609,333,30,1,48,22,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-17T15:49:43.064Z,2022-12-20T06:26:39Z,3950149459,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492117607,389,30,1,48,22,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-17T15:49:43.064Z,2022-12-20T06:26:39Z,3950149457,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492120801,335,32,2,45,0,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-17T16:05:35.105Z,2022-12-17T16:05:38Z,3950166641,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492120797,393,32,2,45,0,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-17T16:05:35.105Z,2022-12-20T03:23:24Z,3950166627,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492120833,394,1,2,45,0,80jtkz2echk6yyyb9e2595cxr,1,50.1,50,2022-12-17T16:05:35.136Z,2022-12-20T05:18:17Z,3950166785,212,14.2,3950166783,141,39.7,3952050679,178,,3950166779,56,Back,3950166787,213,3.7,3950166781,140,38.3,3950166789,279,S,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492120877,395,1,2,45,2,80jtkz2echk6yyyb9e2595cxr,1,39.1,35.5,2022-12-17T16:05:37.694Z,2022-12-20T05:18:23Z,3952050717,178,,3950166969,140,63.9,3950166973,212,33.7,3950166967,56,Right,3950166975,213,5.6,3950166971,141,4.1,3950166977,1,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492120913,396,1,2,45,6,80jtkz2echk6yyyb9e2595cxr,1,63.9,7.4,2022-12-17T16:05:41.443Z,2022-12-20T05:18:28Z,3950167191,212,18.5,3952050765,178,,3950167185,56,Right,3950167193,213,6.2,3950167189,141,6.1,3950167187,140,81.5,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492120919,397,1,2,45,7,80jtkz2echk6yyyb9e2595cxr,0,84.2,7.4,2022-12-17T16:05:42.693Z,2022-12-20T05:18:41Z,3950167227,140,92.3,3950167233,213,0.4,3950167229,141,12.6,3950167231,212,9.2,3950167225,56,Right,3952050823,178,,3951937849,168,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492120973,336,1,2,45,10,8w89tsles26jm12aoelwvlttt,0,13.8,84.7,2022-12-17T16:05:45.763Z,2022-12-20T05:18:48Z,3950167453,141,87.4,3950167455,212,6.6,3952050901,178,,3950167451,140,19.8,3950167447,157,,3950167459,1,,3950167449,56,Back,3950167457,213,0.3,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492121225,399,61,2,45,10,80jtkz2echk6yyyb9e2595cxr,1,85.3,8.3,2022-12-17T16:05:45.810Z,2022-12-20T05:19:08Z,3952051095,178,,3950168785,56,Right,,,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492120975,337,5,2,45,12,8w89tsles26jm12aoelwvlttt,1,40.4,101.5,2022-12-17T16:05:47.736Z,2022-12-20T05:19:13Z,3950167721,233,398,3950167463,347,,3950167461,56,Back,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492121019,398,5,2,45,12,80jtkz2echk6yyyb9e2595cxr,0,59.6,-1.5,2022-12-17T16:05:47.736Z,2022-12-20T05:19:12Z,3950167703,233,337,3950167691,56,Right,3950167693,347,,,,,,,,,,,,,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492121287,338,1,2,45,37,8w89tsles26jm12aoelwvlttt,0,38.7,100,2022-12-17T16:06:12.522Z,2022-12-20T05:19:19Z,3950169119,212,26.1,3950169117,141,94.8,3950169121,213,6.1,3950169113,56,Left,3950400781,1,,3950400779,107,,3950169115,140,63.1,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492121671,405,1,2,45,39,80jtkz2echk6yyyb9e2595cxr,1,28.3,9.1,2022-12-17T16:06:14.527Z,2022-12-20T05:19:25Z,3950171049,140,38.5,3950171047,56,Back,3950171051,141,15.2,3950171055,213,0.4,3952051235,388,,3950171053,212,11.5,3950171045,3,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492121315,400,49,2,45,40,80jtkz2echk6yyyb9e2595cxr,1,39.2,12.8,2022-12-17T16:06:15.994Z,2022-12-20T05:20:02Z,,,,,,,,,,,,,,,,,,,,,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492121331,401,1,2,45,40,80jtkz2echk6yyyb9e2595cxr,1,39.2,12.8,2022-12-17T16:06:16.077Z,2022-12-20T05:20:06Z,3950169345,140,41.3,3950169343,56,Back,3950169351,213,5.0,3950169347,141,3.2,3950169349,212,6.9,3952051653,178,,,,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492121345,402,1,2,45,42,80jtkz2echk6yyyb9e2595cxr,1,41.3,3.2,2022-12-17T16:06:18.069Z,2022-12-20T05:20:11Z,3950169423,212,11.6,3950169425,213,0.5,3950169417,56,Right,3950169421,141,11.9,3952051693,178,,3950169419,140,50.8,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492473283,671,83,2,45,44,8w89tsles26jm12aoelwvlttt,1,50.1,86.4,2022-12-17T16:06:19.396Z,2022-12-20T05:43:17Z,3952062857,399,178016,,,,,,,,,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492121389,403,1,2,45,44,80jtkz2echk6yyyb9e2595cxr,0,51.1,11,2022-12-17T16:06:19.459Z,2022-12-20T05:20:16Z,3950169627,141,0.0,3950169629,212,19.3,3950169625,140,67.8,3952051737,178,,3950169631,213,5.8,3950169623,56,Right,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492121487,339,5,2,45,46,8w89tsles26jm12aoelwvlttt,1,33.2,101.2,2022-12-17T16:06:21.573Z,2022-12-20T05:20:22Z,3950170061,56,Back,3950170063,347,,3950171983,233,404,,,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492121447,404,5,2,45,46,80jtkz2echk6yyyb9e2595cxr,0,66.8,-1.2,2022-12-17T16:06:21.573Z,2022-12-20T05:20:23Z,3950169845,347,,3950171995,233,339,3950169843,56,Right,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492121651,340,1,2,46,8,8w89tsles26jm12aoelwvlttt,0,41.6,100,2022-12-17T16:06:43.704Z,2022-12-20T05:20:26Z,3950170935,56,Left,3950170933,107,,3950170941,212,20.7,3950170937,140,59.6,3950170939,141,89.4,3950170943,213,5.9,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492121673,406,1,2,46,9,80jtkz2echk6yyyb9e2595cxr,0,34.9,4.6,2022-12-17T16:06:44.959Z,2022-12-20T05:20:35Z,3951942547,212,19.2,3951942549,213,0.4,3951942541,3,,3952051911,388,,3951942545,141,14.3,3950171059,56,Right,3951942543,140,52.1,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492121735,341,1,2,46,12,8w89tsles26jm12aoelwvlttt,0,42.4,81.8,2022-12-17T16:06:47.153Z,2022-12-20T05:20:53Z,3950171367,141,100.0,3950171369,212,21.8,3950171373,1,,3950171361,157,,3950171365,140,58.8,3950171371,213,0.7,3952052149,178,,3950171363,56,Left,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492121741,342,5,2,46,16,8w89tsles26jm12aoelwvlttt,0,63.3,101.7,2022-12-17T16:06:51.278Z,2022-12-20T05:21:02Z,3950171387,56,Left,3950171391,347,,3950171991,233,407,,,,,,,,,,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492121843,407,5,2,46,16,80jtkz2echk6yyyb9e2595cxr,1,36.7,-1.7,2022-12-17T16:06:51.278Z,2022-12-20T05:21:02Z,3950171935,56,Back,3950171969,233,342,3950171937,347,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122045,408,1,2,46,36,80jtkz2echk6yyyb9e2595cxr,1,44.2,0,2022-12-17T16:07:11.648Z,2022-12-20T05:21:05Z,3950172969,212,26.3,3950172973,1,,3950172961,107,,3950172967,141,15.5,3950172971,213,0.5,3950172963,56,Right,3950172965,140,66.6,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122049,409,61,2,46,38,80jtkz2echk6yyyb9e2595cxr,0,66.6,15.6,2022-12-17T16:07:13.454Z,2022-12-20T05:21:12Z,3950172991,56,Right,3952052341,21,,3952052343,178,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122087,343,1,2,46,39,8w89tsles26jm12aoelwvlttt,0,40.5,90.2,2022-12-17T16:07:14.659Z,2022-12-20T05:21:46Z,3950173173,56,Left,3952052605,178,,3950173183,1,,3950173175,140,77.1,3950173171,157,,3950173179,212,39.3,3950173181,213,0.2,3950173177,141,100.0,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122091,344,5,2,46,43,8w89tsles26jm12aoelwvlttt,0,76.7,102,2022-12-17T16:07:18.868Z,2022-12-20T05:21:53Z,3950173199,56,Left,3950173727,233,410,3950173203,347,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122197,410,5,2,46,43,80jtkz2echk6yyyb9e2595cxr,1,23.3,-2,2022-12-17T16:07:18.868Z,2022-12-20T05:21:52Z,3950173667,56,Back,3950173673,233,344,3950173669,347,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122273,411,1,2,46,52,80jtkz2echk6yyyb9e2595cxr,1,19.3,0,2022-12-17T16:07:27.554Z,2022-12-20T05:22:10Z,3950173989,213,2.6,3950173983,140,5.8,3950173981,56,Back,3950173979,107,,3950173987,212,16.4,3950173985,141,10.1,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122305,412,1,2,46,54,80jtkz2echk6yyyb9e2595cxr,1,6.3,9.1,2022-12-17T16:07:29.557Z,2022-12-20T05:22:13Z,3950174169,140,15.9,3950174173,212,10.6,3952052867,178,,3950174177,213,6.0,3950174165,56,Back,3950174171,141,4.3,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122351,413,1,2,46,57,80jtkz2echk6yyyb9e2595cxr,0,16.6,5.2,2022-12-17T16:07:32.109Z,2022-12-20T05:22:16Z,3950174429,213,0.4,3950174421,56,Center,3950174427,212,70.8,3950174419,155,,3950174423,140,78.0,3952052901,178,,3950174431,1,,3950174425,141,48.1,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492453957,645,59,2,47,1,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-17T16:07:36.585Z,2022-12-20T05:22:25Z,3951943211,56,Back,,,,,,,,,,,,,,,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122429,345,1,2,47,2,8w89tsles26jm12aoelwvlttt,1,30.5,57.3,2022-12-17T16:07:37.127Z,2022-12-20T05:22:31Z,3950174813,56,Back,3950174815,140,41.5,3950174823,1,,3950174811,157,,3950174819,212,29.3,3952053073,178,,3950174821,213,1.2,3950174817,141,96.9,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122437,346,44,2,47,5,8w89tsles26jm12aoelwvlttt,1,39.6,96.6,2022-12-17T16:07:40.668Z,2022-12-20T06:16:02Z,3950174859,56,Back,3950174861,285,,3950175007,233,414,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122443,414,44,2,47,5,80jtkz2echk6yyyb9e2595cxr,0,60.4,3.4,2022-12-17T16:07:40.669Z,2022-12-20T05:22:38Z,3950175039,233,346,3950174899,56,Right,3950174901,286,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122455,347,1,2,47,5,8w89tsles26jm12aoelwvlttt,0,41.5,96.9,2022-12-17T16:07:40.745Z,2022-12-20T06:16:03Z,3950174969,141,100.0,3950174973,213,0.4,3950174961,56,Back,3952053227,388,,3950174957,3,,3950174971,212,7.8,3950174965,140,48.4,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122461,348,5,2,47,6,8w89tsles26jm12aoelwvlttt,0,48,101.6,2022-12-17T16:07:41.324Z,2022-12-20T05:23:00Z,3950174993,347,,3950174991,56,Back,3950175293,233,415,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122507,415,5,2,47,6,80jtkz2echk6yyyb9e2595cxr,1,52,-1.6,2022-12-17T16:07:41.324Z,2022-12-20T05:22:59Z,3950175285,233,348,3950175255,56,Right,3950175257,347,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122529,416,1,2,47,9,80jtkz2echk6yyyb9e2595cxr,1,52.3,0,2022-12-17T16:07:44.942Z,2022-12-20T05:23:05Z,3950175383,140,35.4,3950175385,141,10.3,3950175377,107,,3950175389,213,2.7,3950175381,56,Back,3950175387,212,19.6,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122569,417,1,2,47,13,80jtkz2echk6yyyb9e2595cxr,1,35.4,10.3,2022-12-17T16:07:48.277Z,2022-12-20T05:23:11Z,3950175599,140,34.4,3950175607,1,,3952053371,178,,3950175601,141,58.5,3950175597,56,Back,3950175605,213,1.6,3950175603,212,32.8,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122611,418,1,2,47,16,80jtkz2echk6yyyb9e2595cxr,1,34.5,59.4,2022-12-17T16:07:51.356Z,2022-12-20T05:23:15Z,3950175813,141,95.9,3950175811,140,52.2,3950175815,212,31.0,3950175809,56,Left,3952053397,178,,3950175817,213,0.9,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122675,419,1,2,47,18,80jtkz2echk6yyyb9e2595cxr,1,52.2,95.9,2022-12-17T16:07:53.432Z,2022-12-20T05:23:18Z,3950176221,140,75.0,3952053449,178,,3950176219,56,Left,3950176227,213,6.2,3950176223,141,94.4,3950176225,212,24.0,,,,,,,89wk8a6aqw64nub8dgdj7zjl5,D. Hume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122677,420,3,2,47,22,80jtkz2echk6yyyb9e2595cxr,0,79.5,95.4,2022-12-17T16:07:57.529Z,2022-12-20T05:23:27Z,3950176233,286,,3950176231,56,Left,3951943675,465,,3950176377,233,349,3952053519,178,,,,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122699,349,7,2,47,22,8w89tsles26jm12aoelwvlttt,1,20.5,4.6,2022-12-17T16:07:57.967Z,2022-12-20T05:23:30Z,3952053545,178,,3950176347,167,,3950176351,285,,3950176357,233,420,3951943707,385,,3950176349,56,Back,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492123175,350,5,2,47,23,8w89tsles26jm12aoelwvlttt,0,20.5,-1.7,2022-12-17T16:07:58.119Z,2022-12-20T05:23:36Z,3950180267,233,421,3950179025,347,,3950179023,56,Back,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492122809,421,5,2,47,23,80jtkz2echk6yyyb9e2595cxr,1,79.5,101.7,2022-12-17T16:07:58.119Z,2022-12-20T05:23:36Z,3950176973,347,,3950176971,56,Left,3950180205,233,350,,,,,,,,,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
