id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/19/value,assist
2500391733,425,1,2,51,16,3ptd7zlc5isrongig0wij2id4,1,68.6,72.9,2023-01-24T20:56:40.417Z,2023-01-27T05:00:58Z,3993789693,56,Left,3996107457,178,,3993789701,213,2.5,3993789697,141,84.2,3993789699,212,13.4,3993789695,140,58.2,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500391773,426,1,2,51,20,3ptd7zlc5isrongig0wij2id4,1,63.1,84.8,2023-01-24T20:56:43.853Z,2023-01-27T05:01:01Z,3993789913,213,5.6,3993789909,141,66.7,3993789907,140,76.3,3996107485,178,,3993789905,56,Center,3993789911,212,18.5,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500391853,427,1,2,51,23,3ptd7zlc5isrongig0wij2id4,1,75.2,62.3,2023-01-24T20:56:46.595Z,2023-01-27T05:01:08Z,3993790261,140,87.8,3993790265,212,38.5,3993790267,213,5.1,3996107517,178,,3993790269,1,,3993790259,56,Right,3993790257,155,,3993790263,141,9.1,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500391859,428,1,2,51,29,3ptd7zlc5isrongig0wij2id4,0,99.1,22.1,2023-01-24T20:56:53.487Z,2023-01-27T05:01:18Z,3993790313,212,1.9,3994509251,20,,3994509247,225,,3994509249,386,,3993790319,233,445,3993790317,236,,3993790311,141,24.9,3993790323,286,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,3993790303,2,3993790307,56,Center,3993790309,140,98.7,3993790315,213,1.8,3996107569,178,,,,,,,,,,,,,,,,,,,,,,,,,
2500391857,445,12,2,51,30,ejm092fnt9zoxbpuklzd52ji8,1,5,73.5,2023-01-24T20:56:53.535Z,2023-01-27T05:01:22Z,3993790277,185,,3993790339,233,428,3996107603,178,,3993790279,56,Back,,,,,,,,,,,,,1788amerrk9fg3f9qddyxz8x5,D. Politic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500391885,429,6,2,51,30,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-01-24T20:56:54.397Z,2023-01-27T05:01:24Z,3993790405,56,Right,3993790407,75,,3993790763,233,446,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500391867,446,6,2,51,30,ejm092fnt9zoxbpuklzd52ji8,0,0,0,2023-01-24T20:56:54.397Z,2023-01-27T05:01:24Z,3993790343,56,Back,3993790771,233,429,3993790749,73,,,,,,,,,,,,,,,,,1788amerrk9fg3f9qddyxz8x5,D. Politic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392033,430,1,2,51,45,3ptd7zlc5isrongig0wij2id4,1,99.5,0.5,2023-01-24T20:57:09.404Z,2023-01-27T05:01:31Z,3993791053,6,,3993791061,212,10.9,3993791057,140,89.4,3993791059,141,4.4,3996107663,178,,3993791055,56,Right,3993791063,213,2.9,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392047,431,1,2,51,48,3ptd7zlc5isrongig0wij2id4,1,89.1,4.9,2023-01-24T20:57:11.710Z,2023-01-27T05:01:35Z,3996107691,178,,3993791139,213,2.3,3993791133,140,80.0,3993791137,212,14.2,3993791131,56,Right,3993791135,141,20.3,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392081,432,1,2,51,50,3ptd7zlc5isrongig0wij2id4,1,79.8,19.8,2023-01-24T20:57:13.917Z,2023-01-27T05:01:40Z,3993791293,56,Right,3993791299,212,12.4,3996107705,178,,3993791297,141,9.4,3993791295,140,89.5,3993791301,213,5.7,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392097,433,1,2,51,52,3ptd7zlc5isrongig0wij2id4,0,90.7,9.4,2023-01-24T20:57:15.722Z,2023-01-27T05:02:01Z,3993791383,56,Center,3993791373,2,,3993791391,141,42.8,3993791393,212,23.0,3993791387,140,94.3,3993791377,155,,3994509727,20,,3993791395,213,1.4,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,3994509725,224,3996107793,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392115,447,12,2,51,53,ejm092fnt9zoxbpuklzd52ji8,1,3.9,54,2023-01-24T20:57:17.125Z,2023-01-27T05:02:09Z,3993791455,140,8.3,3993791457,141,60.8,3993791459,212,6.5,3993791515,15,,3993791453,56,Back,3996107837,388,,3993791461,213,0.8,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392141,434,1,2,51,55,3ptd7zlc5isrongig0wij2id4,1,89.5,32.4,2023-01-24T20:57:18.859Z,2023-01-27T05:02:20Z,3993791583,140,88.8,3993791581,56,Center,3993791585,141,51.8,3993791579,3,,3996107883,388,,3993791589,213,1.6,3993791587,212,13.2,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392147,435,61,2,51,57,3ptd7zlc5isrongig0wij2id4,0,89.3,53.7,2023-01-24T20:57:20.656Z,2023-01-27T05:02:28Z,3996107927,178,,3993791601,56,Center,3996107925,21,,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392267,448,12,2,51,58,ejm092fnt9zoxbpuklzd52ji8,1,11.2,41.5,2023-01-24T20:57:21.530Z,2023-01-27T05:02:35Z,3993792223,140,28.4,3993792229,213,5.4,3993792227,212,28.8,3993792225,141,8.5,3996107957,178,,3993792221,56,Back,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392255,436,1,2,52,8,3ptd7zlc5isrongig0wij2id4,0,72.2,86.8,2023-01-24T20:57:31.519Z,2023-01-27T05:02:38Z,3993792163,140,92.2,3993792159,155,,3996107983,178,,3993792167,212,29.5,3993792169,213,5.5,3993792161,56,Center,3993792165,141,56.3,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392277,449,52,2,52,10,ejm092fnt9zoxbpuklzd52ji8,1,5.8,47.8,2023-01-24T20:57:34.288Z,2023-01-27T05:02:48Z,3994510127,377,,3996108031,388,,,,,,,,,,,,,,,,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392451,450,1,2,52,26,ejm092fnt9zoxbpuklzd52ji8,1,13.4,39,2023-01-24T20:57:49.887Z,2023-01-27T05:02:52Z,3993793077,140,18.7,3993793087,213,1.3,3993793085,212,21.3,3993793081,141,69.3,3993793075,56,Back,3993793073,123,,3996108059,178,,3993793091,287,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392573,451,1,2,52,30,ejm092fnt9zoxbpuklzd52ji8,1,22.4,84.2,2023-01-24T20:57:54.384Z,2023-01-27T05:02:58Z,3993793631,140,84.1,3993793635,212,65.3,3993793629,56,Left,3993793627,157,,3996108107,178,,3993793639,1,,3993793637,213,0.1,3993793633,141,95.9,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392593,452,1,2,52,38,ejm092fnt9zoxbpuklzd52ji8,1,84.6,95.9,2023-01-24T20:58:01.786Z,2023-01-27T05:03:05Z,3993793777,213,3.4,3993793775,212,9.3,3993793769,56,Left,3993793771,140,76.1,3993793773,141,92.1,3996108131,178,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392609,453,1,2,52,41,ejm092fnt9zoxbpuklzd52ji8,1,76,92.1,2023-01-24T20:58:04.965Z,2023-01-27T05:03:12Z,3993793865,213,4.1,3993793861,141,80.8,3996108179,178,,3993793857,56,Left,3993793859,140,70.8,3993793863,212,9.4,,,,,,,1788amerrk9fg3f9qddyxz8x5,D. Politic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392619,454,1,2,52,43,ejm092fnt9zoxbpuklzd52ji8,0,70.8,80.5,2023-01-24T20:58:06.945Z,2023-01-27T05:03:19Z,3993793903,56,Center,3996108211,178,,3993793907,141,48.5,3993793909,212,31.0,3993793911,213,5.5,3993793901,155,,3993793905,140,91.8,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392639,437,12,2,52,44,3ptd7zlc5isrongig0wij2id4,1,10.1,58.7,2023-01-24T20:58:08.501Z,2023-01-27T05:03:25Z,3993794011,140,24.9,3993794015,212,15.8,3993794013,141,63.1,3993794017,213,0.2,3993794009,56,Back,3996108257,388,,3993794019,15,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392647,455,44,2,52,46,ejm092fnt9zoxbpuklzd52ji8,1,77.6,34.5,2023-01-24T20:58:10.444Z,2023-01-27T11:11:57Z,3993794057,56,Center,3993794059,286,,3993794125,233,438,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392653,438,44,2,52,46,3ptd7zlc5isrongig0wij2id4,0,22.4,65.5,2023-01-24T20:58:10.445Z,2023-01-27T05:03:28Z,3993794081,285,,3993794079,56,Back,3993794129,233,455,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392655,456,1,2,52,47,ejm092fnt9zoxbpuklzd52ji8,0,80,32.1,2023-01-24T20:58:10.519Z,2023-01-27T11:11:58Z,3993794087,140,81.6,3993794093,213,5.7,3993794089,141,30.6,3993794085,56,Center,3993794083,3,,3993794091,212,2.0,3996108293,388,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500531601,823,61,2,52,47,3ptd7zlc5isrongig0wij2id4,1,23.9,64.8,2023-01-24T20:58:10.542Z,2023-01-27T05:03:38Z,3996108341,15,,3994510967,56,Back,3996108343,388,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392711,457,1,2,52,48,ejm092fnt9zoxbpuklzd52ji8,1,74.5,22.3,2023-01-24T20:58:12.135Z,2023-01-27T05:03:46Z,3994511195,213,5.8,3993794349,56,Right,3994511191,141,12.0,3994511189,140,87.8,3994511193,212,15.6,3996108395,178,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392719,458,3,2,52,52,ejm092fnt9zoxbpuklzd52ji8,0,93.9,5.6,2023-01-24T20:58:16.497Z,2023-01-27T05:03:52Z,3993794393,56,Right,3994585767,233,439,3996108447,178,,3993794395,286,,3994511333,465,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392707,439,7,2,52,53,3ptd7zlc5isrongig0wij2id4,1,6.1,94.4,2023-01-24T20:58:16.677Z,2023-01-27T05:03:55Z,3994511395,383,,3996108463,178,,3993794333,285,,3993794401,233,458,3993794331,56,Back,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392717,440,49,2,52,54,3ptd7zlc5isrongig0wij2id4,1,4.7,96.3,2023-01-24T20:58:18.480Z,2023-01-27T05:03:59Z,,,,,,,,,,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392743,441,1,2,52,55,3ptd7zlc5isrongig0wij2id4,0,5.3,97.4,2023-01-24T20:58:18.559Z,2023-01-27T05:04:02Z,3993794487,157,,3993794493,141,73.9,3993794489,56,Back,3996108527,178,,3993794499,1,,3993794497,213,5.9,3993794491,140,43.9,3993794495,212,43.6,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392773,459,49,2,52,59,ejm092fnt9zoxbpuklzd52ji8,1,43.3,37.7,2023-01-24T20:58:23.019Z,2023-01-27T05:04:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392801,460,1,2,52,59,ejm092fnt9zoxbpuklzd52ji8,1,45.3,42.7,2023-01-24T20:58:23.061Z,2023-01-27T05:04:17Z,3993794823,140,18.9,3993794821,56,Back,3993794825,141,45.2,3996108625,178,,3993794829,213,3.1,3993794827,212,27.8,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392817,461,1,2,53,4,ejm092fnt9zoxbpuklzd52ji8,0,21.1,39.1,2023-01-24T20:58:27.564Z,2023-01-27T05:04:20Z,3996108643,178,,3993794909,155,,3993794917,212,41.7,3993794919,213,6.0,3993794999,1,,3993794915,141,21.2,3993794911,56,Center,3993794913,140,59.1,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392863,442,49,2,53,5,3ptd7zlc5isrongig0wij2id4,1,40.7,72,2023-01-24T20:58:29.304Z,2023-01-27T05:04:26Z,,,,,,,,,,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392885,443,1,2,53,8,3ptd7zlc5isrongig0wij2id4,1,40.5,71.1,2023-01-24T20:58:31.551Z,2023-01-27T05:04:30Z,3993795227,140,30.1,3993795231,212,10.9,3993795229,141,71.4,3993795225,56,Back,3996108701,178,,3993795233,213,3.1,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392941,444,1,2,53,9,3ptd7zlc5isrongig0wij2id4,1,27.6,69.3,2023-01-24T20:58:33.292Z,2023-01-27T05:04:34Z,3993795551,213,3.9,3993795545,140,12.8,3993795547,141,46.6,3993795549,212,21.9,3996108731,178,,3993795543,56,Back,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392985,445,1,2,53,16,3ptd7zlc5isrongig0wij2id4,1,14.5,50,2023-01-24T20:58:39.533Z,2023-01-27T05:04:37Z,3993795707,141,67.6,3993795709,212,46.9,3993795711,213,0.3,3996108753,178,,3993795697,155,,3993795701,56,Center,3993795705,140,57.7,3993795713,1,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392993,446,1,2,53,19,3ptd7zlc5isrongig0wij2id4,0,60.4,69,2023-01-24T20:58:42.821Z,2023-01-27T05:04:46Z,3993795761,56,Left,3993795765,141,81.2,3993795767,212,19.2,3996108831,178,,3993795769,213,0.4,3993795759,155,,3993795763,140,76.9,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393025,462,49,2,53,22,ejm092fnt9zoxbpuklzd52ji8,1,20.2,10.9,2023-01-24T20:58:45.540Z,2023-01-27T05:04:57Z,,,,,,,,,,,,,,,,,,,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393073,463,1,2,53,24,ejm092fnt9zoxbpuklzd52ji8,0,18.9,11,2023-01-24T20:58:47.823Z,2023-01-27T05:05:01Z,3993796107,1,,3993796095,157,,3993796099,140,63.4,3993796101,141,8.0,3996108891,178,,3993796097,56,Right,3993796105,213,6.2,3993796103,212,46.8,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393103,447,1,2,53,27,3ptd7zlc5isrongig0wij2id4,1,32.6,93.5,2023-01-24T20:58:50.566Z,2023-01-27T05:05:12Z,3996108961,388,,3993796223,141,89.1,3993796219,56,Back,3993796217,3,,3993796227,213,6.0,3993796221,140,44.3,3993796225,212,12.6,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393281,450,49,2,53,28,3ptd7zlc5isrongig0wij2id4,1,39.7,83.6,2023-01-24T20:58:52.015Z,2023-01-27T05:05:18Z,,,,,,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393109,448,1,2,53,28,3ptd7zlc5isrongig0wij2id4,0,45.7,89.7,2023-01-24T20:58:52.092Z,2023-01-27T05:05:27Z,3993796249,212,20.7,3993796245,141,70.8,3993796241,56,Center,3996109013,178,,3993796253,213,5.6,3993796243,140,61.2,3993796239,155,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393177,464,1,2,53,30,ejm092fnt9zoxbpuklzd52ji8,1,27.2,36.3,2023-01-24T20:58:53.871Z,2023-01-27T05:05:46Z,3993798957,210,13,3993796563,56,Center,3993797843,3,,3993796573,1,,3996109111,178,,3993796571,213,6.1,3993796569,212,43.7,3993796567,141,27.0,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,3993796565,140,,,,,,,,,,,,68.4,1,,,,,,,,,,,,,,,,,,,,,,,
2500393187,465,49,2,53,32,ejm092fnt9zoxbpuklzd52ji8,1,67.5,22.8,2023-01-24T20:58:55.870Z,2023-01-27T05:05:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393223,466,13,2,53,37,ejm092fnt9zoxbpuklzd52ji8,1,89.8,30.6,2023-01-24T20:59:00.642Z,2023-01-27T05:05:47Z,3993798977,102,67.4,3993796759,22,,3993798987,231,50.5,3993798961,73,,3993798979,103,4.2,3993798969,55,464,3993798983,215,,3993798479,20,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,3993798965,29,3993796763,56,Center,3993798985,230,99.5,3993796761,63,,3996109183,178,,,,,,,,,,,,,,,,,,,,,,,,,
2500393239,449,5,2,53,39,3ptd7zlc5isrongig0wij2id4,1,-0.8,32.2,2023-01-24T20:59:03.248Z,2023-01-27T05:05:52Z,3993796845,56,Back,3993796847,346,,3993796853,233,467,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393243,467,5,2,53,39,ejm092fnt9zoxbpuklzd52ji8,0,100.8,67.8,2023-01-24T20:59:03.248Z,2023-01-27T05:05:52Z,3993796849,56,Center,3993796893,233,449,3993796851,346,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393719,451,1,2,54,15,3ptd7zlc5isrongig0wij2id4,0,4.9,41.6,2023-01-24T20:59:38.871Z,2023-01-27T05:05:54Z,3993799257,141,31.0,3993799259,212,56.6,3993799249,124,,3993799255,140,58.4,3993799263,1,,3993799261,213,6.2,3993799253,56,Center,3993799267,74,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393697,468,44,2,54,18,ejm092fnt9zoxbpuklzd52ji8,1,36.8,66,2023-01-24T20:59:42.154Z,2023-01-27T11:11:58Z,3993799153,56,Back,3993799369,233,452,3993799155,285,,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393731,452,44,2,54,18,3ptd7zlc5isrongig0wij2id4,0,63.2,34,2023-01-24T20:59:42.155Z,2023-01-27T05:05:58Z,3993799389,233,468,3993799319,286,,3993799317,56,Center,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393717,469,1,2,54,18,ejm092fnt9zoxbpuklzd52ji8,1,32.1,62.9,2023-01-24T20:59:42.184Z,2023-01-27T11:11:59Z,3993799235,56,Center,3993799243,213,6.2,3993799241,212,21.8,3993799239,141,61.4,3996109311,388,,3993799237,140,52.8,3993799233,3,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393729,470,49,2,54,19,ejm092fnt9zoxbpuklzd52ji8,1,52.8,61.4,2023-01-24T20:59:43.099Z,2023-01-27T05:06:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393771,471,1,2,54,20,ejm092fnt9zoxbpuklzd52ji8,0,52.1,58.5,2023-01-24T20:59:44.110Z,2023-01-27T05:06:10Z,3993799511,141,22.7,3993799515,213,5.2,3993799505,155,,3996109379,178,,3993799507,56,Center,3993799509,140,65.5,3993799513,212,28.1,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393767,453,49,2,54,24,3ptd7zlc5isrongig0wij2id4,1,34.3,89.6,2023-01-24T20:59:48.255Z,2023-01-27T05:06:19Z,,,,,,,,,,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393781,454,1,2,54,26,3ptd7zlc5isrongig0wij2id4,0,31.4,95,2023-01-24T20:59:49.522Z,2023-01-27T05:06:24Z,3993799565,141,94.5,3996109483,178,,3993799643,286,,3993799561,56,Back,3993799567,212,3.1,3993799569,213,6.2,3993799639,233,472,3993799637,236,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,3993799563,140,,,,,,,,,,,,34.3,,,,,,,,,,,,,,,,,,,,,,,,
2500393795,472,74,2,54,26,ejm092fnt9zoxbpuklzd52ji8,1,66,3.5,2023-01-24T20:59:49.618Z,2023-01-27T05:06:27Z,3993799613,56,Right,3993799615,285,,3993799653,233,454,3996109519,178,,,,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393849,455,1,2,54,30,3ptd7zlc5isrongig0wij2id4,1,29.6,86.9,2023-01-24T20:59:53.681Z,2023-01-27T05:06:34Z,3996109561,178,,3993799873,213,3.6,3993799865,56,Back,3993799869,141,67.5,3993799871,212,30.8,3993799867,140,3.1,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393879,456,1,2,54,34,3ptd7zlc5isrongig0wij2id4,0,11.1,69.6,2023-01-24T20:59:57.604Z,2023-01-27T05:06:37Z,3993800015,1,,3993800011,212,38.6,3993800005,56,Back,3996109591,178,,3993800007,140,45.9,3993800003,155,,3993800009,141,51.2,3993800013,213,6.0,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393877,473,44,2,54,36,ejm092fnt9zoxbpuklzd52ji8,1,54.5,46.1,2023-01-24T20:59:59.571Z,2023-01-27T11:11:59Z,3993800039,233,457,3993799999,56,Center,3993800001,286,,,,,,,,,,,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393881,457,44,2,54,36,3ptd7zlc5isrongig0wij2id4,0,45.5,53.9,2023-01-24T20:59:59.572Z,2023-01-27T05:06:42Z,3993800021,285,,3993800019,56,Back,3993800047,233,473,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393913,474,1,2,54,36,ejm092fnt9zoxbpuklzd52ji8,1,54.9,43.4,2023-01-24T20:59:59.614Z,2023-01-27T11:12:00Z,3993800165,213,0.6,3996109647,388,,3993800157,56,Center,3993800159,140,68.1,3993800161,141,56.3,3993800155,3,,3993800163,212,16.4,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500393921,475,61,2,54,38,ejm092fnt9zoxbpuklzd52ji8,0,65,62.5,2023-01-24T21:00:01.620Z,2023-01-27T05:07:07Z,3996109779,178,,3993800197,56,Center,,,,,,,,,,,,,,,,,,,1788amerrk9fg3f9qddyxz8x5,D. Politic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
