id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2518345665,121,7,1,11,2,ejm092fnt9zoxbpuklzd52ji8,1,19.8,65.2,2023-03-11T15:11:17.481Z,2023-03-14T11:06:02Z,4097613435,178,,4096062859,385,,4088370995,285,,4088370993,56,Back,4088371011,233,95,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518345939,122,12,1,11,3,ejm092fnt9zoxbpuklzd52ji8,1,15,52.7,2023-03-11T15:11:18.420Z,2023-03-14T11:06:06Z,4088372465,140,56.8,4088372469,212,43.9,4088372463,56,Center,4088372471,213,6.3,4097613565,178,,4088372467,141,50.7,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518345903,96,1,1,11,7,8rfydplrc9ki0sirqi0drcybk,1,46.3,52.5,2023-03-11T15:11:22.811Z,2023-03-14T11:06:11Z,4097613685,178,,4088372243,212,26.7,4088372245,213,4.8,4088372241,141,13.4,4088372239,140,48.1,4088372237,56,Back,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518345929,97,1,1,11,10,8rfydplrc9ki0sirqi0drcybk,0,48.1,13.4,2023-03-11T15:11:25.821Z,2023-03-14T11:06:14Z,4088372393,140,34.8,4088372391,56,Back,4088372397,212,16.3,4088372395,141,25.9,4097613795,178,,4088372399,213,2.6,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518345953,123,49,1,11,11,ejm092fnt9zoxbpuklzd52ji8,1,67.6,75.7,2023-03-11T15:11:26.641Z,2023-03-14T11:06:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346077,124,3,1,11,15,ejm092fnt9zoxbpuklzd52ji8,0,84.1,68.6,2023-03-11T15:11:30.941Z,2023-03-14T11:06:25Z,4096230615,233,98,4088373263,56,Center,4096064345,464,,4088373265,286,,4097614091,178,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346153,98,7,1,11,16,8rfydplrc9ki0sirqi0drcybk,0,15.9,31.4,2023-03-11T15:11:31.431Z,2023-03-14T11:06:29Z,4088373837,233,124,4088373681,56,Back,4088373683,285,,4096064433,385,,4097614261,178,,,,,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346135,125,15,1,11,17,ejm092fnt9zoxbpuklzd52ji8,1,81.1,62,2023-03-11T15:11:32.482Z,2023-03-14T11:06:33Z,4088385827,328,,4088373617,22,,4088385823,102,49.9,4088385835,230,98.9,4088385831,146,82.9,4097614353,178,,4096064575,78,,4088373623,56,Center,agvyoqarq5zhflge7bm1hn36d,F. Ojo,4088385833,147,60.8,4088384151,20,,4088385825,103,19,4088384243,233,99,4088385829,458,4088384163,82,4088373619,18,4088385837,231,50.9,,,,,,,,,,,,,,,,
2518346165,99,10,1,11,17,8rfydplrc9ki0sirqi0drcybk,1,16.6,31.6,2023-03-11T15:11:32.592Z,2023-03-14T11:06:36Z,4088373741,94,,4088373745,56,Back,4088384289,233,125,4097614509,178,,,,,,,,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346199,126,61,1,11,18,ejm092fnt9zoxbpuklzd52ji8,0,82.8,54,2023-03-11T15:11:33.592Z,2023-03-14T11:06:40Z,4097614615,178,,4088373949,56,Center,,,,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346285,100,12,1,11,19,8rfydplrc9ki0sirqi0drcybk,1,15,49.1,2023-03-11T15:11:34.382Z,2023-03-14T11:06:44Z,4088374425,213,6.0,4097614703,178,,4088374419,140,35.7,4088374423,212,22.6,4088374421,141,40.0,4088374417,56,Back,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346499,127,1,1,11,22,ejm092fnt9zoxbpuklzd52ji8,1,64.8,63.1,2023-03-11T15:11:37.711Z,2023-03-14T11:06:48Z,4088375519,141,75.9,4088375515,56,Center,4088375517,140,79.4,4088375523,213,0.5,4097614859,178,,4088375521,212,17.6,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346557,128,1,1,11,27,ejm092fnt9zoxbpuklzd52ji8,1,91.5,77.9,2023-03-11T15:11:42.803Z,2023-03-14T11:06:51Z,4097614953,178,,4088375809,140,86.6,4088375811,141,73.2,4088375807,56,Center,4088375813,212,6.1,4088375815,213,3.7,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346651,129,1,1,11,29,ejm092fnt9zoxbpuklzd52ji8,1,86.1,74.7,2023-03-11T15:11:44.792Z,2023-03-14T11:06:54Z,4088376331,212,9.6,4088376333,213,3.7,4088376325,56,Center,4088376329,141,67.6,4097615013,178,,4088376327,140,78.2,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346739,130,1,1,11,31,ejm092fnt9zoxbpuklzd52ji8,1,78,70.2,2023-03-11T15:11:46.992Z,2023-03-14T11:06:59Z,4088376729,140,86.8,4088376725,56,Center,4088376739,212,9.4,4088376735,141,67.5,4097615197,178,,4088376747,213,6.1,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346833,131,1,1,11,33,ejm092fnt9zoxbpuklzd52ji8,1,86.5,66.7,2023-03-11T15:11:48.963Z,2023-03-14T11:07:02Z,4088377217,213,0.8,4088377209,56,Center,4088377211,140,90.8,4088377213,141,72.9,4097615297,178,,4088377215,212,6.2,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346953,132,1,1,11,36,ejm092fnt9zoxbpuklzd52ji8,1,90.9,71.8,2023-03-11T15:11:51.563Z,2023-03-14T11:07:11Z,4088398317,154,,4088377799,56,Center,4088377807,213,3.5,4088377803,141,68.2,4097615427,178,,4088377801,140,83.8,4088377805,212,7.8,4088398315,210,15,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2518346969,133,15,1,11,38,ejm092fnt9zoxbpuklzd52ji8,1,81.2,51,2023-03-11T15:11:53.563Z,2023-03-14T11:07:11Z,4088398387,29,,4088377895,18,,4088377891,22,,4088398405,230,100,4097615565,178,,4088398391,133,,4088398401,146,93.2,4088398399,103,19,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,4088398393,55,132,4088398389,154,,4088398403,147,48.9,4088398385,80,,4088377897,56,4088398397,102,4088395529,82,4088395521,20,,,Center,47.7,4088398407,231,49.6,4088395617,233,101,,,,,,,
2518347071,101,10,1,11,39,8rfydplrc9ki0sirqi0drcybk,1,2.7,50.9,2023-03-11T15:11:54.233Z,2023-03-14T11:35:46Z,4088378431,56,Back,4088395687,233,133,4097672359,178,,4088378427,94,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518347289,102,12,1,11,40,8rfydplrc9ki0sirqi0drcybk,1,5.7,58.4,2023-03-11T15:11:55.872Z,2023-03-14T11:07:20Z,4088379703,140,21.9,4088379707,141,37.7,4088379697,56,Back,4088379715,213,5.6,4097615831,178,,4088379711,212,22.1,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518347209,134,1,1,11,43,ejm092fnt9zoxbpuklzd52ji8,1,78,61.7,2023-03-11T15:11:58.744Z,2023-03-14T11:36:12Z,4088379193,56,Center,4097673531,388,,4088379203,212,12.7,4088379191,3,,4088379197,140,65.9,4088379205,213,3.2,4088379199,141,60.5,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518347257,135,1,1,11,45,ejm092fnt9zoxbpuklzd52ji8,1,65.5,60.5,2023-03-11T15:12:00.864Z,2023-03-14T11:07:29Z,4088379535,213,1.3,4088379527,56,Left,4088379531,141,82.4,4088379533,212,15.5,4088379529,140,69.6,4097615989,178,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518347411,136,1,1,11,47,ejm092fnt9zoxbpuklzd52ji8,1,69.6,82.4,2023-03-11T15:12:02.853Z,2023-03-14T11:07:35Z,4088380297,141,92.4,4088380293,140,84.8,4097616167,178,,4088380289,56,Left,4088380299,212,17.3,4088380303,213,0.4,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518347541,137,1,1,11,51,ejm092fnt9zoxbpuklzd52ji8,1,85.7,92.4,2023-03-11T15:12:06.244Z,2023-03-14T11:07:38Z,4097616277,178,,4096067619,72,,4088381023,141,32.5,4096067615,225,,4096067617,387,,4088381021,140,92.1,4088381027,213,4.9,4088381017,155,,a1muz32ocg2650ll5kjc02u39,T. Conlon,4088381015,2,,4088381025,212,41.3,4088381029,1,,4088381019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2518347599,138,1,1,11,53,ejm092fnt9zoxbpuklzd52ji8,0,92.1,32.5,2023-03-11T15:12:08.733Z,2023-03-14T11:07:42Z,4088381329,212,9.1,4088381331,213,1.5,4097616401,178,,4088381325,140,92.6,4088381327,141,45.8,4088381323,56,Center,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518347607,103,61,1,11,53,8rfydplrc9ki0sirqi0drcybk,1,7.7,63.6,2023-03-11T15:12:08.955Z,2023-03-14T11:07:53Z,4088381377,56,Back,4097616695,178,,,,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518347667,104,10,1,11,54,8rfydplrc9ki0sirqi0drcybk,1,0.9,53.4,2023-03-11T15:12:09.634Z,2023-03-14T11:07:58Z,4088829127,182,,4088381727,56,Back,4088829123,177,,4088829129,139,,4096068007,376,,4088829125,179,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518347679,105,6,1,11,56,8rfydplrc9ki0sirqi0drcybk,0,0,62.8,2023-03-11T15:12:11.323Z,2023-03-14T11:08:01Z,4088381787,73,,4088381785,56,Back,4088382135,233,139,,,,,,,,,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518347711,139,6,1,11,56,ejm092fnt9zoxbpuklzd52ji8,1,100,37.2,2023-03-11T15:12:11.323Z,2023-03-14T11:08:00Z,4088381945,56,Center,4088382065,233,105,4088381947,75,,,,,,,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518349553,140,1,1,12,43,ejm092fnt9zoxbpuklzd52ji8,0,99.5,0.5,2023-03-11T15:12:58.867Z,2023-03-14T11:08:04Z,4088391569,140,91.7,4088391565,223,,4088391567,56,Center,4097617023,178,,4088391573,212,32.5,4088391561,6,,4088391575,213,1.8,4088391559,2,,a1muz32ocg2650ll5kjc02u39,T. Conlon,4088391571,141,46.7,4088391577,1,,4088391563,155,,4096068743,72,,,,,,,,,,,,,,,,,,,,,,,,,,
2518349863,106,12,1,12,44,8rfydplrc9ki0sirqi0drcybk,1,3.4,59.1,2023-03-11T15:13:00.037Z,2023-03-14T11:08:09Z,4088393105,213,6.2,4097617161,178,,4088393097,56,Back,4088393099,140,35.9,4088393103,212,34.2,4088393101,141,55.8,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518349851,141,1,1,12,49,ejm092fnt9zoxbpuklzd52ji8,0,67.5,33,2023-03-11T15:13:04.608Z,2023-03-14T11:08:13Z,4097617325,178,,4088393019,140,92.8,4088393031,212,34.9,4088393033,213,0.7,4088393027,141,66.3,4088393013,56,Center,4088393035,1,,4088393009,155,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518349877,107,44,1,12,51,8rfydplrc9ki0sirqi0drcybk,1,9,30,2023-03-11T15:13:06.609Z,2023-03-14T11:53:59Z,4088393139,56,Back,4088393141,285,,4088393513,233,142,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518349869,142,44,1,12,51,ejm092fnt9zoxbpuklzd52ji8,0,91,70,2023-03-11T15:13:06.610Z,2023-03-14T11:08:18Z,4088393121,56,Center,4088393123,286,,4088393491,233,107,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519797613,797,12,1,12,51,8rfydplrc9ki0sirqi0drcybk,1,11.7,26.8,2023-03-11T15:13:06.678Z,2023-03-14T11:53:59Z,4096071143,212,1.9,4096071139,140,13.5,4096071141,141,27.1,4096071135,15,,4096071145,213,0.1,4097617615,388,,4096071137,56,Back,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518349883,143,61,1,12,51,ejm092fnt9zoxbpuklzd52ji8,1,92.5,65.8,2023-03-11T15:13:06.719Z,2023-03-14T11:08:29Z,4088393169,56,Center,4097617721,15,,4097617723,388,,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518349953,108,5,1,12,52,8rfydplrc9ki0sirqi0drcybk,1,-1.3,34.7,2023-03-11T15:13:08.114Z,2023-03-14T11:08:40Z,4088393579,233,144,4088393551,56,Back,4088393553,346,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518349929,144,5,1,12,52,ejm092fnt9zoxbpuklzd52ji8,0,101.3,65.3,2023-03-11T15:13:08.114Z,2023-03-14T11:08:40Z,4088393433,346,,4088393617,233,108,4088393431,56,Center,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518351105,109,1,1,13,20,8rfydplrc9ki0sirqi0drcybk,0,3.9,41.5,2023-03-11T15:13:35.570Z,2023-03-14T11:08:44Z,4088399709,74,,4088399699,212,62.7,4088399695,140,61.8,4088399697,141,18.9,4088399703,1,,4088399693,56,Right,4088399701,213,6.0,4088399691,124,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518351115,145,44,1,13,24,ejm092fnt9zoxbpuklzd52ji8,1,37.5,79.6,2023-03-11T15:13:39.221Z,2023-03-14T11:54:00Z,4088399743,285,,4088399741,56,Back,4088399915,233,110,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518351137,110,44,1,13,24,8rfydplrc9ki0sirqi0drcybk,0,62.5,20.4,2023-03-11T15:13:39.222Z,2023-03-14T11:08:48Z,4088399841,56,Right,4088399937,233,145,4088399843,286,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518351163,146,1,1,13,24,ejm092fnt9zoxbpuklzd52ji8,0,36.8,78.1,2023-03-11T15:13:39.262Z,2023-03-14T11:54:00Z,4088399977,213,6.0,4088399973,141,71.7,4088399967,3,,4097618497,388,,4088399971,140,54.0,4088399969,56,Center,4088399975,212,18.6,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518352069,151,1,1,13,24,ejm092fnt9zoxbpuklzd52ji8,1,46.1,81.4,2023-03-11T15:13:40.100Z,2023-03-14T11:08:57Z,4088405035,213,0.5,4097618727,178,,4088405027,56,Left,4088405025,168,,4088405033,212,16.8,4088405031,141,92.3,4088405029,140,60.5,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518351321,147,1,1,13,27,ejm092fnt9zoxbpuklzd52ji8,1,59.2,75.3,2023-03-11T15:13:42.221Z,2023-03-14T11:09:07Z,4088400803,212,8.9,4088400801,141,87.7,4088400799,140,61.9,4088400805,213,1.2,4097619023,178,,4088400797,56,Left,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518351329,148,61,1,13,28,ejm092fnt9zoxbpuklzd52ji8,0,67.5,91.2,2023-03-11T15:13:43.800Z,2023-03-14T11:09:13Z,4088400833,56,Left,4097619179,178,,,,,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520098327,928,67,1,13,29,8rfydplrc9ki0sirqi0drcybk,1,27.6,11.5,2023-03-11T15:13:44.910Z,2023-03-14T11:54:00Z,4097677805,233,1072,,,,,,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520098321,1072,67,1,13,29,ejm092fnt9zoxbpuklzd52ji8,0,72.4,88.5,2023-03-11T15:13:44.911Z,2023-03-14T11:38:42Z,4097677821,233,928,,,,,,,,,,,,,,,,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518351423,111,1,1,13,29,8rfydplrc9ki0sirqi0drcybk,0,33.5,8.1,2023-03-11T15:13:44.930Z,2023-03-14T11:54:01Z,4097619389,389,,4088401309,212,4.1,4088401311,213,3.2,4088401305,140,29.6,4088401307,141,7.5,4088401303,56,Back,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518351519,149,61,1,13,29,ejm092fnt9zoxbpuklzd52ji8,1,69.4,91.8,2023-03-11T15:13:45.011Z,2023-03-14T11:09:24Z,4088401793,56,Left,4097619605,178,,,,,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518352365,112,5,1,13,31,8rfydplrc9ki0sirqi0drcybk,1,28.6,-1.5,2023-03-11T15:13:47.132Z,2023-03-14T11:09:26Z,4088406621,347,,4088406615,56,Back,4088406617,233,150,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518351581,150,5,1,13,31,ejm092fnt9zoxbpuklzd52ji8,0,71.4,101.5,2023-03-11T15:13:47.132Z,2023-03-14T11:09:26Z,4088402133,347,,4088402123,56,Left,4088406627,233,112,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518353263,113,1,1,14,17,8rfydplrc9ki0sirqi0drcybk,1,36.1,0,2023-03-11T15:14:32.608Z,2023-03-14T11:09:28Z,4088411369,56,Back,4088411375,212,6.5,4088411377,213,1.3,4088411373,141,7.3,4088411367,107,,4088411371,140,37.8,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518353321,114,1,1,14,18,8rfydplrc9ki0sirqi0drcybk,1,37.8,7.3,2023-03-11T15:14:33.525Z,2023-03-14T11:09:33Z,4088411683,140,32.8,4088411681,56,Back,4088411687,212,6.0,4097620055,178,,4088411685,141,3.1,4088411689,213,3.6,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518353561,115,1,1,14,20,8rfydplrc9ki0sirqi0drcybk,1,27.8,2,2023-03-11T15:14:35.235Z,2023-03-14T11:09:38Z,4088412941,141,14.4,4088412945,212,21.4,4097620313,178,,4088412937,140,9.1,4088412931,56,Back,4088412949,213,2.7,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518353637,116,12,1,14,25,8rfydplrc9ki0sirqi0drcybk,1,2.1,17.4,2023-03-11T15:14:40.514Z,2023-03-14T11:09:42Z,4088413325,140,2.1,4088413331,212,3.8,4088424667,397,,4088413323,56,Back,4088413335,213,4.7,4097620523,178,,4088424669,233,153,4088413327,141,11.8,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518353959,153,74,1,14,25,ejm092fnt9zoxbpuklzd52ji8,1,97.1,74.2,2023-03-11T15:14:40.556Z,2023-03-14T11:09:45Z,4088424743,233,116,4097620645,178,,4088415053,56,Center,4088424579,397,,4088424441,285,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518353647,117,5,1,14,25,8rfydplrc9ki0sirqi0drcybk,1,-0.7,6.6,2023-03-11T15:14:41.135Z,2023-03-14T11:09:49Z,4088425017,233,152,4088413375,56,Back,4088424131,346,,,,,,,,,,,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518353763,152,5,1,14,25,ejm092fnt9zoxbpuklzd52ji8,0,100.7,93.4,2023-03-11T15:14:41.135Z,2023-03-14T11:09:49Z,4088413957,56,Left,4088413989,233,117,4088416057,346,,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518354455,118,1,1,14,46,8rfydplrc9ki0sirqi0drcybk,1,2.9,49,2023-03-11T15:15:01.627Z,2023-03-14T11:09:53Z,4088417697,237,,4088417687,140,9.4,4088417691,212,8.0,4088417683,124,,4088417693,213,0.6,4088417689,141,55.2,4088417685,56,Back,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518354571,119,1,1,14,49,8rfydplrc9ki0sirqi0drcybk,0,10.6,46.6,2023-03-11T15:15:04.816Z,2023-03-14T11:09:56Z,4088418323,141,12.9,4088418321,140,53.1,4088418317,155,,4097620951,178,,4088418327,213,5.8,4088418325,212,50.2,4088418319,56,Right,4088418329,1,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518354619,154,1,1,14,52,ejm092fnt9zoxbpuklzd52ji8,1,49.6,82,2023-03-11T15:15:07.873Z,2023-03-14T10:55:54Z,4088418641,56,Center,4088418639,3,,4088418643,140,77.7,4088418647,212,29.6,4088418645,141,78.1,4097599453,178,,4088418649,213,6.2,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518354633,155,49,1,14,54,ejm092fnt9zoxbpuklzd52ji8,1,78.1,78.7,2023-03-11T15:15:09.727Z,2023-03-14T10:56:02Z,,,,,,,,,,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518354705,156,1,1,14,54,ejm092fnt9zoxbpuklzd52ji8,1,78.1,78.7,2023-03-11T15:15:09.804Z,2023-03-14T10:56:09Z,4097599683,178,,4088419065,213,1.9,4088419059,140,75.6,4088419179,156,,4088419057,56,Left,4088419063,212,9.2,4088419061,141,91.7,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518354949,157,61,1,15,0,ejm092fnt9zoxbpuklzd52ji8,0,98.2,83.2,2023-03-11T15:15:15.342Z,2023-03-14T10:56:25Z,4097599899,178,,4088420425,56,Left,,,,,,,,,,,,,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518354943,120,5,1,15,2,8rfydplrc9ki0sirqi0drcybk,1,-1.1,24,2023-03-11T15:15:18.038Z,2023-03-14T10:56:28Z,4088420401,56,Back,4088420403,346,,4088420591,233,158,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
