id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/20/id,qualifier/20/qualifierId,assist
2488635017,365,1,1,41,38,8rfydplrc9ki0sirqi0drcybk,1,44.7,36,2022-12-02T20:28:12.899Z,2022-12-05T04:22:04Z,3931671087,140,34.3,3931671089,141,46.0,3931671093,213,2.6,3931671091,212,12.9,3934866317,178,,3931671085,56,Back,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635057,366,1,1,41,39,8rfydplrc9ki0sirqi0drcybk,0,34.3,46,2022-12-02T20:28:14.701Z,2022-12-05T04:22:07Z,3931671287,213,0.1,3931671279,56,Center,3934866341,178,,3931671289,1,,3931671283,141,50.6,3931671281,140,85.1,3931671285,212,53.4,3931671277,155,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635083,404,49,1,41,44,8b523ujgl21tbc01me65q0aoh,1,15.1,49.6,2022-12-02T20:28:19.151Z,2022-12-05T04:22:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635113,405,1,1,41,46,8b523ujgl21tbc01me65q0aoh,1,15.9,51.2,2022-12-02T20:28:21.384Z,2022-12-05T04:22:38Z,3931671581,56,Back,3931671585,141,68.7,3931671589,213,1.0,3931671583,140,23.9,3934866597,178,,3931671587,212,14.6,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635141,406,1,1,41,49,8b523ujgl21tbc01me65q0aoh,1,25.7,74.5,2022-12-02T20:28:23.907Z,2022-12-05T04:22:46Z,3931671731,212,31.0,3931671727,140,51.4,3934866625,178,,3931671733,213,0.5,3931671725,56,Left,3931671729,141,96.8,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635209,407,1,1,41,53,8b523ujgl21tbc01me65q0aoh,1,48.1,97.1,2022-12-02T20:28:28.457Z,2022-12-05T04:22:59Z,3934866767,178,,3931672083,212,16.4,3931672081,141,83.2,3931672085,213,3.8,3931672077,56,Back,3931672079,140,35.3,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635229,408,1,1,42,0,8b523ujgl21tbc01me65q0aoh,1,38.1,76,2022-12-02T20:28:35.018Z,2022-12-05T04:23:02Z,3931672195,140,36.2,3934866789,178,,3931672193,56,Back,3931672199,212,22.7,3931672201,213,4.6,3931672197,141,42.7,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635259,409,1,1,42,3,8b523ujgl21tbc01me65q0aoh,1,37.6,38.8,2022-12-02T20:28:38.427Z,2022-12-05T04:23:06Z,3931672327,141,3.1,3931672331,213,5.0,3934866815,178,,3931672329,212,25.6,3931672323,56,Back,3931672325,140,45.3,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635277,410,1,1,42,6,8b523ujgl21tbc01me65q0aoh,1,45.3,3.1,2022-12-02T20:28:40.809Z,2022-12-05T04:23:10Z,3931672387,213,2.1,3931672379,56,Back,3931672383,141,31.9,3934866849,178,,3931672385,212,22.2,3931672381,140,35.3,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635307,411,1,1,42,9,8b523ujgl21tbc01me65q0aoh,1,39.3,36.9,2022-12-02T20:28:44.261Z,2022-12-05T04:23:13Z,3931672569,213,1.5,3931672563,140,39.8,3934866885,178,,3931672561,56,Back,3931672565,141,65.7,3931672567,212,19.6,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635333,412,1,1,42,13,8b523ujgl21tbc01me65q0aoh,1,43.7,69,2022-12-02T20:28:48.084Z,2022-12-05T04:23:16Z,3931672703,56,Left,3931672709,212,30.7,3931672711,213,0.6,3931672705,140,68.1,3931672707,141,93.9,3934866915,178,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635343,413,1,1,42,16,8b523ujgl21tbc01me65q0aoh,0,71.4,92.4,2022-12-02T20:28:51.167Z,2022-12-05T04:23:19Z,3931672747,140,76.9,3934696067,224,,3931672751,212,9.3,3931672743,155,,3931672749,141,81.7,3931672745,56,Left,3934696069,72,,3931672741,2,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,3931672753,213,5.4,3934866957,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635345,367,61,1,42,16,8rfydplrc9ki0sirqi0drcybk,1,15.7,10.7,2022-12-02T20:28:51.294Z,2022-12-05T04:23:24Z,3934867025,178,,3934867023,21,,3931672757,56,Back,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489204341,914,61,1,42,18,8rfydplrc9ki0sirqi0drcybk,0,30.5,15.6,2022-12-02T20:28:53.469Z,2022-12-05T04:23:43Z,3934867121,178,,3934867119,21,,3934696179,56,Back,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489242233,1278,67,1,42,20,8b523ujgl21tbc01me65q0aoh,1,69.8,92.7,2022-12-02T20:28:54.902Z,2022-12-05T09:30:04Z,3934891889,233,1306,,,,,,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489242231,1306,67,1,42,20,8rfydplrc9ki0sirqi0drcybk,0,30.2,7.3,2022-12-02T20:28:54.903Z,2022-12-05T05:15:39Z,3934891893,233,1278,,,,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635421,414,1,1,42,22,8b523ujgl21tbc01me65q0aoh,1,68.4,94.2,2022-12-02T20:28:57.363Z,2022-12-05T04:23:52Z,3931673169,140,57.0,3934867191,178,,3931673175,213,3.6,3931673171,141,86.2,3931673167,56,Left,3931673173,212,13.1,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635391,368,43,1,42,23,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-12-02T20:28:58.316Z,2022-12-02T20:38:58Z,3931673043,56,Back,3931692327,144,61,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635453,415,1,1,42,25,8b523ujgl21tbc01me65q0aoh,1,57.1,86.6,2022-12-02T20:28:59.742Z,2022-12-05T04:23:55Z,3931673335,56,Back,3931673343,213,4.2,3931673341,212,24.6,3931673339,141,54.5,3934867225,178,,3931673337,140,46.2,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635465,416,1,1,42,28,8b523ujgl21tbc01me65q0aoh,0,46,54.6,2022-12-02T20:29:02.863Z,2022-12-05T04:23:58Z,3931673419,213,5.6,3931673413,140,87.3,3931673409,155,,3931673411,56,Right,3931673415,141,0.0,3931673421,1,,3934867261,178,,3931673417,212,58.0,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635597,369,5,1,42,32,8rfydplrc9ki0sirqi0drcybk,1,8.6,102,2022-12-02T20:29:06.808Z,2022-12-05T04:24:02Z,3931674081,233,417,3931674073,56,Back,3931674075,347,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635469,417,5,1,42,32,8b523ujgl21tbc01me65q0aoh,0,91.4,-2,2022-12-02T20:29:06.808Z,2022-12-05T04:24:02Z,3931673435,56,Right,3931674085,233,369,3931673437,347,,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635717,370,1,1,42,56,8rfydplrc9ki0sirqi0drcybk,1,6.1,100,2022-12-02T20:29:30.963Z,2022-12-05T04:24:05Z,3931674637,56,Back,3931674645,213,6.0,3931674639,140,23.0,3931674641,141,94.8,3931674643,212,18.4,3931674635,107,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489242373,1286,83,1,42,58,8b523ujgl21tbc01me65q0aoh,1,76.3,2.6,2022-12-02T20:29:33.604Z,2022-12-05T05:17:10Z,3934892363,399,229971,,,,,,,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635777,372,1,1,42,58,8rfydplrc9ki0sirqi0drcybk,1,24.2,94.4,2022-12-02T20:29:33.627Z,2022-12-05T05:16:58Z,3931674923,155,,3931674937,1,,3931674929,140,27.4,3931674925,196,,3934867385,178,,3931674927,56,Back,3931674933,212,54.4,3931674935,213,4.8,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,3931674931,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635721,371,43,1,43,0,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-12-02T20:29:35.173Z,2022-12-02T20:29:39Z,3931674815,144,49,,,,,,,,,,,,,,,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635795,373,1,1,43,5,8rfydplrc9ki0sirqi0drcybk,0,36.2,10.9,2022-12-02T20:29:39.967Z,2022-12-05T04:24:17Z,3931674993,212,28.0,3931674985,56,Right,3931674995,213,0.1,3931674991,141,14.1,3934867443,178,,3931674987,140,62.8,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635789,418,8,1,43,6,8b523ujgl21tbc01me65q0aoh,1,39.3,86.9,2022-12-02T20:29:41.043Z,2022-12-05T04:24:28Z,3934867521,389,,3934696441,383,,3931674965,56,Back,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635805,419,49,1,43,8,8b523ujgl21tbc01me65q0aoh,1,39.9,92,2022-12-02T20:29:42.931Z,2022-12-05T04:24:31Z,,,,,,,,,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635841,420,1,1,43,8,8b523ujgl21tbc01me65q0aoh,1,39.9,92,2022-12-02T20:29:42.975Z,2022-12-05T04:24:37Z,3931675213,141,76.4,3931675217,213,4.8,3934867615,178,,3931675209,56,Back,3931675211,140,41.0,3931675215,212,10.7,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635855,421,1,1,43,10,8b523ujgl21tbc01me65q0aoh,1,44.4,74.2,2022-12-02T20:29:45.523Z,2022-12-05T04:24:42Z,3931675297,213,5.8,3931675293,141,66.9,3934867657,178,,3931675289,56,Center,3931675295,212,11.4,3931675291,140,54.2,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635887,422,1,1,43,12,8b523ujgl21tbc01me65q0aoh,1,51.7,71.2,2022-12-02T20:29:47.428Z,2022-12-05T04:24:46Z,3931675461,56,Back,3931675465,141,92.1,3934867695,178,,3931675469,213,1.8,3931675463,140,48.9,3931675467,212,14.5,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635945,423,1,1,43,15,8b523ujgl21tbc01me65q0aoh,1,54.5,94.1,2022-12-02T20:29:50.069Z,2022-12-05T04:24:52Z,3931675747,56,Left,3931675753,212,15.2,3931675749,140,68.9,3931675755,213,6.2,3934867763,178,,3931675751,141,92.4,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635955,424,1,1,43,19,8b523ujgl21tbc01me65q0aoh,0,64.3,76.1,2022-12-02T20:29:54.338Z,2022-12-05T04:24:55Z,3931675829,140,67.9,3931675825,155,,3931675827,56,Center,3931675833,212,30.2,3931675835,213,4.8,3934867793,178,,3931675831,141,32.1,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635967,374,49,1,43,22,8rfydplrc9ki0sirqi0drcybk,1,31.6,70.3,2022-12-02T20:29:56.717Z,2022-12-05T04:25:03Z,,,,,,,,,,,,,,,,,,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488635999,375,1,1,43,25,8rfydplrc9ki0sirqi0drcybk,1,32,70.3,2022-12-02T20:30:00.197Z,2022-12-05T04:25:10Z,3931676027,212,10.7,3934867933,178,,3931676029,213,3.3,3931676023,140,21.9,3931676021,56,Back,3931676025,141,68.1,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636037,376,1,1,43,27,8rfydplrc9ki0sirqi0drcybk,1,21.9,68.1,2022-12-02T20:30:02.529Z,2022-12-05T04:25:14Z,3934867973,178,,3931676155,140,4.5,3931676153,56,Back,3931676159,212,20.8,3931676157,141,53.6,3931676161,213,3.6,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636087,377,1,1,43,32,8rfydplrc9ki0sirqi0drcybk,0,5.1,49.9,2022-12-02T20:30:06.857Z,2022-12-05T04:25:18Z,3931676405,1,,3934868015,178,,3931676401,212,59.8,3931676397,140,57.4,3931676403,213,5.9,3931676395,56,Right,3931676393,157,,3931676399,141,15.2,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636081,425,44,1,43,35,8b523ujgl21tbc01me65q0aoh,1,42.8,81.2,2022-12-02T20:30:10.376Z,2022-12-05T09:30:05Z,3931676373,56,Back,3931676451,233,378,3931676375,285,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636091,378,44,1,43,35,8rfydplrc9ki0sirqi0drcybk,0,57.2,18.8,2022-12-02T20:30:10.377Z,2022-12-05T04:25:22Z,3931676417,56,Right,3931676419,286,,3931676503,233,425,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636097,426,1,1,43,35,8b523ujgl21tbc01me65q0aoh,1,43.1,77.5,2022-12-02T20:30:10.417Z,2022-12-05T09:30:05Z,3931676439,141,76.6,3931676445,213,6.2,3931676433,56,Center,3931676443,212,16.5,3934868213,388,,3931676429,3,,3931676437,140,58.8,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636099,427,1,1,43,36,8b523ujgl21tbc01me65q0aoh,1,58.8,77.5,2022-12-02T20:30:11.221Z,2022-12-05T04:25:44Z,3931676455,56,Center,3931676459,141,66.8,3931676463,213,4.0,3931676461,212,9.7,3934868295,178,,3931676457,140,52.7,,,,,,,b7lmlxy1s3atzgtud5ofsc92h,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636109,428,49,1,43,37,8b523ujgl21tbc01me65q0aoh,1,53.7,73.3,2022-12-02T20:30:12.642Z,2022-12-05T04:25:53Z,,,,,,,,,,,,,,,,,,,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636133,429,1,1,43,40,8b523ujgl21tbc01me65q0aoh,1,59.3,77,2022-12-02T20:30:14.942Z,2022-12-05T04:25:56Z,3931676643,1,,3931676631,155,,3931676635,140,80.1,3934868417,178,,3931676639,212,32.8,3931676641,213,5.4,3931676633,56,Center,3931676637,141,41.0,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636141,430,1,1,43,42,8b523ujgl21tbc01me65q0aoh,0,80.1,41,2022-12-02T20:30:17.059Z,2022-12-05T04:26:01Z,3931676693,213,2.5,3931676683,56,Center,3931676689,141,52.8,3934868467,388,,3931676691,212,13.0,3931676681,3,,3931676687,140,70.4,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636143,379,49,1,43,43,8rfydplrc9ki0sirqi0drcybk,1,26.3,49,2022-12-02T20:30:18.154Z,2022-12-05T04:26:07Z,,,,,,,,,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636157,380,1,1,43,44,8rfydplrc9ki0sirqi0drcybk,1,26.3,49,2022-12-02T20:30:19.222Z,2022-12-05T04:26:10Z,3931676761,213,2.0,3934868549,178,,3931676757,141,64.2,3931676759,212,11.5,3931676753,56,Back,3931676755,140,21.4,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636173,381,1,1,43,47,8rfydplrc9ki0sirqi0drcybk,1,21.4,64.2,2022-12-02T20:30:22.465Z,2022-12-05T04:26:24Z,3931676829,140,6.7,3934868675,178,,3931676827,56,Back,3931676833,212,16.9,3931676835,213,3.6,3931676831,141,54.2,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636233,382,1,1,43,49,8rfydplrc9ki0sirqi0drcybk,0,6.7,54.2,2022-12-02T20:30:24.035Z,2022-12-05T04:26:29Z,3931677115,157,,3931677127,1,,3934868709,178,,3931677119,140,60.3,3931677123,212,65.0,3931677117,56,Left,3931677125,213,0.5,3931677121,141,100.0,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636237,383,5,1,43,55,8rfydplrc9ki0sirqi0drcybk,0,61.1,102,2022-12-02T20:30:30.504Z,2022-12-05T04:26:34Z,3931677139,347,,3931677137,56,Left,3931678119,233,431,,,,,,,,,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636435,431,5,1,43,55,8b523ujgl21tbc01me65q0aoh,1,38.9,-2,2022-12-02T20:30:30.504Z,2022-12-05T04:26:33Z,3931678103,233,383,3931678075,347,,3931678073,56,Back,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636475,432,1,1,44,17,8b523ujgl21tbc01me65q0aoh,0,36.3,0,2022-12-02T20:30:52.414Z,2022-12-05T04:26:40Z,3931678275,140,64.2,3931678271,56,Right,3931678267,107,,3931678289,1,,3931678277,141,19.5,3931678285,213,0.4,3931678281,212,32.5,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636507,384,1,1,44,21,8rfydplrc9ki0sirqi0drcybk,0,25.4,78.7,2022-12-02T20:30:56.377Z,2022-12-05T04:26:49Z,3931678459,157,,3931678467,212,14.0,3931678471,1,,3931678465,141,85.6,3931678461,56,Back,3934868863,178,,3931678463,140,38.0,3931678469,213,0.3,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636503,433,1,1,44,24,8b523ujgl21tbc01me65q0aoh,1,54.9,19.7,2022-12-02T20:30:59.205Z,2022-12-05T04:26:53Z,3931678447,3,,3934868895,388,,3931678457,213,1.0,3931678451,140,66.1,3931678455,212,21.5,3931678449,56,Center,3931678453,141,46.1,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489204561,872,44,1,44,26,8b523ujgl21tbc01me65q0aoh,1,70,62.9,2022-12-02T20:31:00.956Z,2022-12-05T09:30:06Z,3934697281,286,,3934697279,56,Center,3934702635,233,390,,,,,,,,,,,,,,,,b7lmlxy1s3atzgtud5ofsc92h,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636955,390,44,1,44,26,8rfydplrc9ki0sirqi0drcybk,0,30,37.1,2022-12-02T20:31:00.957Z,2022-12-05T04:26:58Z,3934697129,285,,3931680643,56,Back,3934702639,233,872,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489204567,873,1,1,44,26,8b523ujgl21tbc01me65q0aoh,0,68.5,56.2,2022-12-02T20:31:01.008Z,2022-12-05T09:30:06Z,3934697319,3,,3934697327,212,14.6,3934697325,141,57.6,3934697321,56,Center,3934697323,140,54.6,3934869045,178,,3934697329,213,3.1,,,,b7lmlxy1s3atzgtud5ofsc92h,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636521,385,49,1,44,27,8rfydplrc9ki0sirqi0drcybk,1,46.2,54.8,2022-12-02T20:31:02.403Z,2022-12-05T04:27:11Z,,,,,,,,,,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636601,386,1,1,44,32,8rfydplrc9ki0sirqi0drcybk,1,55.8,46,2022-12-02T20:31:07.587Z,2022-12-05T04:27:19Z,3931678923,141,53.0,3931678921,140,44.1,3931678925,212,13.2,3934869177,178,,3931678927,213,2.8,3931678919,56,Back,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636625,387,1,1,44,35,8rfydplrc9ki0sirqi0drcybk,1,44.1,53,2022-12-02T20:31:10.307Z,2022-12-05T04:27:23Z,3931679045,212,35.4,3931679039,56,Center,3931679041,140,77.3,3934869209,178,,3931679043,141,61.7,3931679049,1,,3931679037,155,,3931679047,213,0.2,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636639,388,1,1,44,37,8rfydplrc9ki0sirqi0drcybk,0,77.3,61.7,2022-12-02T20:31:12.066Z,2022-12-05T04:27:50Z,3931679113,3,,3931679119,140,93.3,3931679125,213,5.9,3931679117,56,Center,3931679121,141,50.6,3934869419,388,,3931679123,212,18.4,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636643,434,52,1,44,39,8b523ujgl21tbc01me65q0aoh,1,9.8,61.8,2022-12-02T20:31:14.436Z,2022-12-05T04:27:58Z,3934869509,388,,3934697719,377,,,,,,,,,,,,,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636763,435,1,1,44,48,8b523ujgl21tbc01me65q0aoh,1,15.4,56.1,2022-12-02T20:31:23.084Z,2022-12-05T04:28:03Z,3931679729,213,5.8,3931679725,212,14.6,3934869559,178,,3931679717,56,Back,3931679721,141,46.6,3931679715,123,,3931679719,140,27.9,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636793,436,1,1,44,54,8b523ujgl21tbc01me65q0aoh,1,28.5,46.3,2022-12-02T20:31:29.098Z,2022-12-05T04:28:10Z,3931679879,140,31.9,3931679883,212,15.0,3934869651,178,,3931679885,213,5.0,3931679877,56,Back,3931679881,141,24.9,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488636847,437,1,1,44,56,8b523ujgl21tbc01me65q0aoh,1,31.7,27,2022-12-02T20:31:31.185Z,2022-12-05T04:28:17Z,3931680145,212,21.3,3931680139,56,Back,3931680141,140,46.5,3931680143,141,5.5,3931680147,213,5.5,3934869749,178,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
