id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/15/value,assist
2539203015,203,1,1,23,49,8mbtyq0has0uu0565fm9t5cdo,1,13.2,46,2023-04-25T19:09:11.111Z,2023-04-28T05:35:57Z,4219951743,212,31.6,4219951735,123,,4219951741,141,5.2,4219951745,213,5.2,4219951739,140,27.7,4219951737,56,Back,4230812217,178,,,,,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203091,204,1,1,23,54,8mbtyq0has0uu0565fm9t5cdo,1,27.7,4.6,2023-04-25T19:09:15.507Z,2023-04-28T05:35:58Z,4219952203,1,,4219952195,140,86.0,4219952191,155,,4219952199,212,61.2,4219952201,213,0.0,4219952193,56,Right,4230812241,178,,4219952197,141,6.5,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203095,205,61,1,24,4,8mbtyq0has0uu0565fm9t5cdo,0,87.1,3.7,2023-04-25T19:09:26.036Z,2023-04-28T05:35:59Z,4219952223,56,Right,4230812275,178,,,,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203113,206,5,1,24,6,8mbtyq0has0uu0565fm9t5cdo,0,90.4,-1.2,2023-04-25T19:09:27.328Z,2023-04-28T05:36:00Z,4219953469,233,240,4219952305,56,Right,4219952307,347,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203303,240,5,1,24,6,b3vbyitzi3nrw9ehj1eoko219,1,9.6,101.2,2023-04-25T19:09:27.328Z,2023-04-28T05:35:59Z,4219953447,56,Back,4219953449,347,,4219953463,233,206,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203333,241,1,1,24,22,b3vbyitzi3nrw9ehj1eoko219,0,12.6,100,2023-04-25T19:09:44.059Z,2023-04-28T05:36:00Z,4219953635,1,,4219953625,56,Back,4219953631,212,28.0,4219953629,141,93.0,4219953623,107,,4219953633,213,6.1,4219953627,140,38.6,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203343,207,44,1,24,24,8mbtyq0has0uu0565fm9t5cdo,1,66.6,8,2023-04-25T19:09:45.695Z,2023-04-28T09:26:17Z,4219953689,286,,4219953753,233,242,4219953687,56,Right,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203339,242,44,1,24,24,b3vbyitzi3nrw9ehj1eoko219,0,33.4,92,2023-04-25T19:09:45.696Z,2023-04-28T05:36:01Z,4219953669,56,Back,4219953817,233,207,4219953671,285,,,,,,,,,,,,,,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203359,208,1,1,24,24,8mbtyq0has0uu0565fm9t5cdo,0,69.7,9.2,2023-04-25T19:09:45.786Z,2023-04-28T09:26:18Z,4219953781,3,,4219953785,140,74.7,4219953787,141,24.0,4230812313,388,,4219953783,56,Center,4219953791,213,1.1,4219953789,212,11.4,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203389,243,1,1,24,26,b3vbyitzi3nrw9ehj1eoko219,1,32.6,77.6,2023-04-25T19:09:47.313Z,2023-04-28T05:36:01Z,4230812319,178,,4219953951,56,Back,4219953955,141,64.9,4219953953,140,18.7,4219953959,213,3.7,4219953957,212,17.0,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203393,244,1,1,24,28,b3vbyitzi3nrw9ehj1eoko219,0,17.1,57.5,2023-04-25T19:09:49.433Z,2023-04-28T05:36:02Z,4219953971,141,59.0,4219953969,140,21.1,4219953975,213,0.2,4219953967,56,Back,4219953977,1,,4219953973,212,4.3,4230812331,178,,4219953965,157,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203391,209,61,1,24,28,8mbtyq0has0uu0565fm9t5cdo,1,77.5,39.6,2023-04-25T19:09:49.654Z,2023-04-28T05:36:02Z,4230812343,21,,4230812345,178,,4219953963,56,Center,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203409,245,52,1,24,30,b3vbyitzi3nrw9ehj1eoko219,1,11.4,46.6,2023-04-25T19:09:51.788Z,2023-04-28T05:36:03Z,4221351565,376,,4230812365,178,,,,,,,,,,,,,,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203501,246,80,1,24,39,b3vbyitzi3nrw9ehj1eoko219,0,14.3,56.1,2023-04-25T19:10:00.356Z,2023-04-28T05:36:03Z,4230812375,178,,,,,,,,,,,,,,,,,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203581,247,1,1,24,41,b3vbyitzi3nrw9ehj1eoko219,0,17.7,57.2,2023-04-25T19:10:02.873Z,2023-04-28T05:36:06Z,4230812423,178,,4219955065,213,5.7,4219955061,141,9.8,4219955055,155,,4219955059,140,59.9,4219955067,1,,4219955063,212,54.8,4219955057,56,Right,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203579,210,44,1,24,44,8mbtyq0has0uu0565fm9t5cdo,1,38,89.1,2023-04-25T19:10:05.335Z,2023-04-28T09:26:18Z,4219955049,56,Back,4219955051,285,,4219955121,233,248,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203585,248,44,1,24,44,b3vbyitzi3nrw9ehj1eoko219,0,62,10.9,2023-04-25T19:10:05.336Z,2023-04-28T05:36:09Z,4219955075,56,Right,4219955135,233,210,4219955077,286,,,,,,,,,,,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203625,211,1,1,24,44,8mbtyq0has0uu0565fm9t5cdo,1,34.1,85.9,2023-04-25T19:10:05.470Z,2023-04-28T09:26:18Z,4219955307,140,45.1,4230812509,388,,4219955311,212,21.1,4219955305,56,Back,4219955309,141,59.9,4219955303,3,,4219955313,213,5.3,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203633,212,1,1,24,46,8mbtyq0has0uu0565fm9t5cdo,0,44,59.3,2023-04-25T19:10:08.003Z,2023-04-28T05:36:38Z,4219955395,141,62.6,4219955389,56,Center,4219955387,3,,4230812785,178,,4219955397,212,21.1,4219955399,213,0.1,4219955393,140,64.0,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203663,249,1,1,24,48,b3vbyitzi3nrw9ehj1eoko219,0,37.6,28.5,2023-04-25T19:10:09.459Z,2023-04-28T05:36:41Z,4219955581,141,29.4,4219955575,157,,4230812837,178,,4219955585,213,0.0,4219955587,1,,4219955577,56,Center,4219955579,140,71.2,4219955583,212,35.3,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539467151,809,44,1,24,51,8mbtyq0has0uu0565fm9t5cdo,1,32.5,69.4,2023-04-25T19:10:12.792Z,2023-04-28T09:26:19Z,4221354527,285,,4221354525,56,Back,4222625855,233,891,,,,,,,,,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539467157,891,44,1,24,51,b3vbyitzi3nrw9ehj1eoko219,0,67.5,30.6,2023-04-25T19:10:12.793Z,2023-04-28T05:36:47Z,4221354543,286,,4222626001,233,809,4221354541,56,Center,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203673,213,1,1,24,51,8mbtyq0has0uu0565fm9t5cdo,1,32.9,68.4,2023-04-25T19:10:12.887Z,2023-04-28T09:26:19Z,4230812991,388,,4219955637,213,5.1,4219955629,56,Back,4219955635,212,8.3,4219955631,140,35.6,4219955627,3,,4219955633,141,56.9,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203677,214,49,1,24,52,8mbtyq0has0uu0565fm9t5cdo,1,34.6,58.4,2023-04-25T19:10:13.760Z,2023-04-28T05:36:57Z,,,,,,,,,,,,,,,,,,,,,,,,,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203749,215,2,1,24,52,8mbtyq0has0uu0565fm9t5cdo,1,36.2,62.7,2023-04-25T19:10:13.870Z,2023-04-28T05:36:59Z,4219956049,56,Center,4219956051,140,69.1,4219956047,1,,4219956045,7,5djouum2kdazpcjf79gbk2ju1,4219956053,141,68.6,4230813069,178,,,,,,,,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539203727,250,55,1,24,52,b3vbyitzi3nrw9ehj1eoko219,1,35.5,42.7,2023-04-25T19:10:13.871Z,2023-04-28T05:37:00Z,,,,,,,,,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204047,251,1,1,25,24,b3vbyitzi3nrw9ehj1eoko219,0,30.1,38.3,2023-04-25T19:10:46.082Z,2023-04-28T05:37:03Z,4230813117,178,,4219957823,1,,4219957811,241,,4219957815,140,75.6,4219957821,213,6.1,4219957807,5,,4219957813,56,Center,4219957819,212,48.8,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,4219957817,141,23.7,,4219957809,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204057,216,44,1,25,27,8mbtyq0has0uu0565fm9t5cdo,1,23.8,76.8,2023-04-25T19:10:48.947Z,2023-04-28T09:26:20Z,4219957853,56,Back,4219957865,233,252,4219957855,285,,,,,,,,,,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204051,252,44,1,25,27,b3vbyitzi3nrw9ehj1eoko219,0,76.2,23.2,2023-04-25T19:10:48.948Z,2023-04-28T05:37:06Z,4219957925,233,216,4219957837,286,,4219957835,56,Center,,,,,,,,,,,,,,,,uc2ekz3foqyl9djmicme4t4a,D. Duffy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204065,217,12,1,25,27,8mbtyq0has0uu0565fm9t5cdo,1,18.7,81.2,2023-04-25T19:10:48.978Z,2023-04-28T09:26:20Z,4219957937,15,,4219957911,140,23.5,4219957915,212,5.0,4219957913,141,81.4,4230813255,388,,4219957917,213,0.0,4219957909,56,Back,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204067,253,61,1,25,27,b3vbyitzi3nrw9ehj1eoko219,1,75.7,23.4,2023-04-25T19:10:49.112Z,2023-04-28T05:37:19Z,4230813339,15,,4219957919,56,Center,4230813341,388,,,,,,,,,,,,,,,,,uc2ekz3foqyl9djmicme4t4a,D. Duffy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204131,218,5,1,25,30,8mbtyq0has0uu0565fm9t5cdo,1,13.6,101.1,2023-04-25T19:10:52.012Z,2023-04-28T05:37:22Z,4219958335,347,,4219958971,233,254,4219958333,56,Back,,,,,,,,,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204097,254,5,1,25,30,b3vbyitzi3nrw9ehj1eoko219,0,86.4,-1.1,2023-04-25T19:10:52.012Z,2023-04-28T05:37:23Z,4219958975,233,218,4219958115,56,Right,4219958117,347,,,,,,,,,,,,,,,,,uc2ekz3foqyl9djmicme4t4a,D. Duffy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204311,219,1,1,25,47,8mbtyq0has0uu0565fm9t5cdo,0,19.7,100,2023-04-25T19:11:08.790Z,2023-04-28T05:37:26Z,4219959397,140,38.8,4219959401,212,20.7,4219959399,141,93.9,4219959393,107,,4219959403,213,6.0,4219959395,56,Back,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204341,255,44,1,25,49,b3vbyitzi3nrw9ehj1eoko219,1,59.2,6,2023-04-25T19:11:10.497Z,2023-04-28T09:26:20Z,4219959539,286,,4219959537,56,Right,4219959591,233,220,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204317,220,44,1,25,49,8mbtyq0has0uu0565fm9t5cdo,0,40.8,94,2023-04-25T19:11:10.498Z,2023-04-28T05:37:30Z,4219959419,56,Back,4219959421,285,,4219959613,233,255,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204345,256,1,1,25,49,b3vbyitzi3nrw9ehj1eoko219,0,55.9,6.7,2023-04-25T19:11:10.589Z,2023-04-28T09:26:21Z,4230813575,388,,4219959573,213,5.3,4219959565,56,Right,4219959571,212,5.5,4219959563,3,,4219959569,141,0.0,4219959567,140,58.7,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204493,221,5,1,25,50,8mbtyq0has0uu0565fm9t5cdo,1,36.5,100.8,2023-04-25T19:11:11.668Z,2023-04-28T05:37:39Z,4219960479,347,,4219960477,56,Back,4219960487,233,257,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204347,257,5,1,25,50,b3vbyitzi3nrw9ehj1eoko219,0,63.5,-0.8,2023-04-25T19:11:11.668Z,2023-04-28T05:37:39Z,4219959577,347,,4219960509,233,221,4219959575,56,Right,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204527,222,1,1,26,7,8mbtyq0has0uu0565fm9t5cdo,1,37,100,2023-04-25T19:11:28.840Z,2023-04-28T05:37:40Z,4219960747,213,6.1,4219960751,1,,4219960735,140,62.2,4219960743,212,27.0,4219960729,107,,4219960739,141,93.8,4219960733,56,Left,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204547,223,44,1,26,9,8mbtyq0has0uu0565fm9t5cdo,1,61.6,91.5,2023-04-25T19:11:30.572Z,2023-04-28T09:26:21Z,4219960841,286,,4219960839,56,Left,4219960913,233,258,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204543,258,44,1,26,9,b3vbyitzi3nrw9ehj1eoko219,0,38.4,8.5,2023-04-25T19:11:30.573Z,2023-04-28T05:37:58Z,4219960825,56,Back,4219960827,285,,4219960935,233,223,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204551,224,1,1,26,9,8mbtyq0has0uu0565fm9t5cdo,0,61.6,93.9,2023-04-25T19:11:30.623Z,2023-04-28T09:26:21Z,4219960859,56,Left,4219960867,213,6.2,4219960855,3,,4230813883,178,,4219960863,141,93.3,4219960857,168,,4219960865,212,3.9,4219960861,140,65.3,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204557,259,61,1,26,9,b3vbyitzi3nrw9ehj1eoko219,1,39.7,11.6,2023-04-25T19:11:30.676Z,2023-04-28T05:38:06Z,4230813945,15,,4230813947,178,,4219960893,56,Back,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539219647,438,1,1,26,10,b3vbyitzi3nrw9ehj1eoko219,1,38.4,16.1,2023-04-25T19:11:31.515Z,2023-04-28T05:38:11Z,4220046545,3,,4220046553,212,8.4,4230814031,178,,4220046547,56,Back,4220046549,140,44.9,4220046551,141,8.8,4220046555,213,5.7,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204575,260,49,1,26,11,b3vbyitzi3nrw9ehj1eoko219,1,47.7,15,2023-04-25T19:11:32.845Z,2023-04-28T05:38:16Z,,,,,,,,,,,,,,,,,,,,,,,,,uc2ekz3foqyl9djmicme4t4a,D. Duffy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540002359,910,83,1,26,13,8mbtyq0has0uu0565fm9t5cdo,1,50.9,70.8,2023-04-25T19:11:34.247Z,2023-04-28T06:04:32Z,4230979857,399,545436,,,,,,,,,,,,,,,,,,,,,,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204589,261,1,1,26,13,b3vbyitzi3nrw9ehj1eoko219,0,46.6,15.3,2023-04-25T19:11:34.248Z,2023-04-28T05:38:21Z,4219961031,213,1.1,4230814177,178,,4219961027,141,17.7,4219961069,233,225,4219961073,286,,4219961025,140,47.3,4219961023,56,Back,4219961029,212,1.8,uc2ekz3foqyl9djmicme4t4a,D. Duffy,4219961067,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204583,225,74,1,26,13,8mbtyq0has0uu0565fm9t5cdo,1,53.6,78.7,2023-04-25T19:11:34.350Z,2023-04-28T05:38:25Z,4230814239,178,,4219960997,285,,4219961093,233,261,4219960995,56,Center,,,,,,,,,,,,,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204619,226,1,1,26,14,8mbtyq0has0uu0565fm9t5cdo,0,48.6,83.9,2023-04-25T19:11:35.845Z,2023-04-28T05:38:31Z,4219961219,212,6.0,4219961213,56,Back,4219961221,213,3.6,4230814309,178,,4219961217,141,79.9,4220046229,156,,4219961215,140,43.5,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204607,262,1,1,26,15,b3vbyitzi3nrw9ehj1eoko219,0,55.8,8.5,2023-04-25T19:11:36.788Z,2023-04-28T05:38:35Z,4219961145,140,59.1,4219961761,236,,4219961767,286,,4230814373,178,,4219961147,141,12.5,4219961151,213,0.7,4219961763,233,227,4219961149,212,4.4,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,4219961143,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204623,227,74,1,26,15,8mbtyq0has0uu0565fm9t5cdo,1,43.5,79.9,2023-04-25T19:11:36.860Z,2023-04-28T05:38:39Z,4219961241,56,Back,4219961741,285,,4230814417,178,,4219961777,233,262,,,,,,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204645,228,61,1,26,16,8mbtyq0has0uu0565fm9t5cdo,0,54.1,78.5,2023-04-25T19:11:37.904Z,2023-04-28T05:39:58Z,4230815629,178,,4219961367,56,Center,,,,,,,,,,,,,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204647,263,1,1,26,17,b3vbyitzi3nrw9ehj1eoko219,1,39.3,16.7,2023-04-25T19:11:39.054Z,2023-04-28T05:39:59Z,4219961387,213,1.2,4230815649,178,,4219961379,56,Back,4219961383,141,38.3,4219961385,212,15.8,4219961381,140,44.9,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204681,264,1,1,26,20,b3vbyitzi3nrw9ehj1eoko219,1,45,44.3,2023-04-25T19:11:41.733Z,2023-04-28T05:39:59Z,4219961647,56,Left,4219961655,213,1.1,4219961649,140,61.4,4219961651,141,91.2,4219961653,212,36.2,4230815657,178,,4219961657,1,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204725,265,1,1,26,23,b3vbyitzi3nrw9ehj1eoko219,1,62.9,92.1,2023-04-25T19:11:44.197Z,2023-04-28T05:40:00Z,4219961949,212,22.1,4219961941,140,81.7,4219961945,141,77.6,4219961953,213,5.8,4230815673,178,,4219961937,56,Center,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204729,266,1,1,26,28,b3vbyitzi3nrw9ehj1eoko219,0,92.7,75.7,2023-04-25T19:11:49.636Z,2023-04-28T05:40:02Z,4219961975,212,14.9,4219961969,56,Center,4219961971,140,94.5,4219961967,155,,4219961977,213,4.8,4230815721,178,,4219961973,141,54.0,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204743,229,12,1,26,29,8mbtyq0has0uu0565fm9t5cdo,1,4.1,43.5,2023-04-25T19:11:50.335Z,2023-04-28T05:40:02Z,4230815739,178,,4221370655,15,,4219962057,56,Back,4221370595,141,36.9,4221370593,140,11.7,4221370599,213,5.8,4221370597,212,9.2,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204767,230,12,1,26,31,8mbtyq0has0uu0565fm9t5cdo,1,8.3,33.9,2023-04-25T19:11:52.921Z,2023-04-28T05:40:03Z,4219962209,15,,4219962195,140,22.5,4219962197,141,26.7,4230815765,178,,4219962193,56,Back,4219962199,212,15.7,4219962201,213,6.0,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204777,267,50,1,26,33,b3vbyitzi3nrw9ehj1eoko219,1,85.6,74.8,2023-04-25T19:11:54.127Z,2023-04-28T05:40:04Z,4219962241,286,,4219962261,233,231,4219962239,56,Center,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204781,231,7,1,26,33,8mbtyq0has0uu0565fm9t5cdo,0,14.4,25.2,2023-04-25T19:11:55.093Z,2023-04-28T05:40:05Z,4219962255,233,267,4221371339,385,,4219962243,56,Back,4230815803,178,,4219962245,285,,,,,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204799,232,43,1,26,36,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2023-04-25T19:11:58.015Z,2023-04-26T13:48:10Z,4221372265,144,45,4219962359,285,0,4219962357,56,Back,,,,,,,,,,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204843,268,43,1,26,36,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-04-25T19:11:58.015Z,2023-04-26T13:48:08Z,4219962563,56,Left,4221372201,144,3,4219962595,233,232,4219962565,286,0,,,,,,,,,,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204859,269,1,1,26,40,b3vbyitzi3nrw9ehj1eoko219,1,79.8,89.4,2023-04-25T19:12:01.483Z,2023-04-28T05:40:16Z,4219962669,213,3.1,4219962663,140,70.7,4219962667,212,9.6,4219962665,141,90.3,4230815911,178,,4219962661,56,Left,,,,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204899,270,1,1,26,41,b3vbyitzi3nrw9ehj1eoko219,1,70,90,2023-04-25T19:12:02.236Z,2023-04-28T05:40:21Z,4219962885,213,5.7,4219962881,141,79.7,4219962879,140,80.3,4230815957,178,,4219962883,212,12.9,4219962877,56,Left,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204911,271,1,1,26,45,b3vbyitzi3nrw9ehj1eoko219,0,93.9,86.5,2023-04-25T19:12:06.760Z,2023-04-28T05:40:24Z,4219962961,212,16.0,4221373315,225,,4219962955,56,Center,4230815977,178,,4219962951,2,,4219962959,141,63.7,4221373317,386,,4219962963,213,4.5,76j19abwcie5w5hptkewlh0bt,M. Sanders,4219962957,140,90.2,,4221373319,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539204917,233,49,1,26,46,8mbtyq0has0uu0565fm9t5cdo,1,8.5,36.3,2023-04-25T19:12:07.454Z,2023-04-28T05:40:27Z,,,,,,,,,,,,,,,,,,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
