id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2515215271,399,49,2,49,24,jv3jh5m5t7qy5t37vwwmnj16,1,23.8,16.2,2023-03-04T16:11:32.717Z,2023-03-04T16:11:32Z,,,,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515215323,400,1,2,49,25,jv3jh5m5t7qy5t37vwwmnj16,1,23.7,16.2,2023-03-04T16:11:33.053Z,2023-03-04T16:11:34Z,4071769509,213,5.8,4071769503,141,10.5,4071769507,212,8.7,4071769495,56,Back,4071769499,140,31.1,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515215393,401,1,2,49,26,jv3jh5m5t7qy5t37vwwmnj16,1,32,10.7,2023-03-04T16:11:34.317Z,2023-03-04T16:11:36Z,4071769893,141,8.1,4071769897,213,3.5,4071769895,212,4.7,4071769889,56,Back,4071769891,140,27.9,4071770035,156,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515215517,402,1,2,49,28,jv3jh5m5t7qy5t37vwwmnj16,1,28.4,9,2023-03-04T16:11:36.397Z,2023-03-04T16:11:38Z,4071770523,141,15.4,4071770527,212,12.3,4071770533,213,0.4,4071770515,140,39.4,4071770505,56,Back,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515215629,403,1,2,49,30,jv3jh5m5t7qy5t37vwwmnj16,1,44.9,16.8,2023-03-04T16:11:38.749Z,2023-03-04T16:11:41Z,4071771201,141,12.4,4071771203,212,7.7,4071771199,140,38.1,4071771195,56,Back,4071771205,213,3.5,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515215851,404,1,2,49,33,jv3jh5m5t7qy5t37vwwmnj16,1,38.8,12.8,2023-03-04T16:11:41.214Z,2023-03-04T16:11:47Z,4071772369,140,77.1,4071772371,141,81.9,4071772365,56,Left,4071772363,196,,4071772377,1,,4071772373,212,61.8,4071772361,155,,4071772375,213,0.9,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515215893,405,43,2,49,39,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-03-04T16:11:47.757Z,2023-03-04T16:12:00Z,4071772613,56,Left,4071775085,144,3,4071772615,286,0,,,,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515216063,406,1,2,49,42,jv3jh5m5t7qy5t37vwwmnj16,1,86.1,93.9,2023-03-04T16:11:50.893Z,2023-03-04T16:11:52Z,4071773437,140,74.4,4071773439,141,87.6,4071773443,213,3.5,4071773435,56,Left,4071773441,212,13.0,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515216281,407,1,2,49,44,jv3jh5m5t7qy5t37vwwmnj16,1,69.1,87.4,2023-03-04T16:11:52.637Z,2023-03-04T16:11:57Z,4071774335,141,91.9,4071774339,213,0.5,4071774337,212,6.6,4071774333,140,74.7,4071774331,56,Left,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515216329,408,3,2,49,46,jv3jh5m5t7qy5t37vwwmnj16,0,78.9,91.3,2023-03-04T16:11:54.685Z,2023-03-06T13:05:14Z,4071774571,286,,4071774829,211,,4071774569,56,Left,4078405535,465,,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515216275,465,49,2,49,48,dv9l02o316cd9hbkxaho2u12f,1,14.2,5.9,2023-03-04T16:11:56.533Z,2023-03-04T16:11:57Z,,,,,,,,,,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515216451,466,50,2,49,52,dv9l02o316cd9hbkxaho2u12f,1,26.7,7.9,2023-03-04T16:12:00.933Z,2023-03-04T16:12:02Z,4071775205,56,Back,4071775575,233,409,4071775207,285,,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515216497,409,7,2,49,52,jv3jh5m5t7qy5t37vwwmnj16,0,73.3,92.1,2023-03-04T16:12:00.934Z,2023-03-06T13:05:24Z,4071775447,286,,4078405919,383,,4071775529,233,466,4071775445,56,Left,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515216591,467,1,2,49,54,dv9l02o316cd9hbkxaho2u12f,1,20.8,4.1,2023-03-04T16:12:02.580Z,2023-03-04T16:12:04Z,4071775955,56,Back,4071775959,141,7.1,4071775957,140,13.8,4071775961,212,7.6,4071775963,213,2.9,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515217037,468,1,2,49,56,dv9l02o316cd9hbkxaho2u12f,1,14.6,7.1,2023-03-04T16:12:04.228Z,2023-03-06T13:05:35Z,4071778341,141,2.9,4071778337,140,77.2,4071778333,56,Right,4071778343,212,65.8,4071778347,1,,4078406387,155,,4071778345,213,6.2,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515217063,410,4,2,50,4,jv3jh5m5t7qy5t37vwwmnj16,1,25.4,97,2023-03-04T16:12:12.340Z,2023-03-04T16:12:15Z,4071778435,152,,4071778431,10,,4071778511,233,469,4071778433,56,Back,4071778437,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515217053,469,4,2,50,4,dv9l02o316cd9hbkxaho2u12f,0,74.6,3,2023-03-04T16:12:12.341Z,2023-03-04T16:12:16Z,4071778385,286,,4071778379,56,Right,4071778561,233,410,4071778383,152,,4071778375,10,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515218341,411,1,2,50,36,jv3jh5m5t7qy5t37vwwmnj16,0,24.2,96.2,2023-03-04T16:12:44.031Z,2023-03-06T13:06:02Z,4071785189,141,83.3,4071785195,1,,4078407535,155,,4071785187,140,66.1,4071785183,56,Left,4071785193,213,6.1,4071785173,5,,4071785191,212,44.9,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,4071785179,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515218421,470,1,2,50,38,dv9l02o316cd9hbkxaho2u12f,1,22.1,24,2023-03-04T16:12:46.900Z,2023-03-04T16:12:48Z,4071785697,141,33.7,4071785693,56,Back,4071785699,212,8.9,4071785695,140,27.8,4071785691,3,,4071785701,213,0.8,,,,,,,ec2bbo1w8byyuk15u9xrbzmqd,K. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515218457,471,1,2,50,40,dv9l02o316cd9hbkxaho2u12f,0,27.8,33.7,2023-03-04T16:12:48.244Z,2023-03-04T16:12:50Z,4071785957,213,0.5,4071785953,141,44.5,4071785949,56,Back,4071785955,212,14.1,4071785947,3,,4071785951,140,39.3,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515218561,412,49,2,50,43,jv3jh5m5t7qy5t37vwwmnj16,1,58.2,47,2023-03-04T16:12:51.870Z,2023-03-04T16:12:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515218573,413,1,2,50,44,jv3jh5m5t7qy5t37vwwmnj16,1,57.9,47,2023-03-04T16:12:52.334Z,2023-03-04T16:12:53Z,4071786657,213,1.5,4071786645,56,Center,4071786649,140,58.7,4071786651,141,62.2,4071786655,212,10.4,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515218697,414,1,2,50,45,jv3jh5m5t7qy5t37vwwmnj16,1,58.8,64.2,2023-03-04T16:12:53.438Z,2023-03-04T16:12:56Z,4071787229,213,3.8,4071787215,56,Back,4071787227,212,28.3,4071787223,141,38.4,4071787219,140,37.7,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515218777,415,1,2,50,47,jv3jh5m5t7qy5t37vwwmnj16,1,37.7,38.4,2023-03-04T16:12:55.326Z,2023-03-04T16:12:57Z,4071787573,213,0.9,4071787561,56,Center,4071787575,1,,4071787569,212,32.7,4071787565,140,56.5,4071787567,141,76.7,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515218923,416,1,2,50,48,jv3jh5m5t7qy5t37vwwmnj16,1,58.3,76.7,2023-03-04T16:12:56.750Z,2023-03-04T16:13:08Z,4071788335,213,5.5,4071788327,140,72.3,4071788333,212,20.2,4071788331,141,56.4,4071788321,56,Center,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515219005,418,1,2,50,49,jv3jh5m5t7qy5t37vwwmnj16,0,75.5,55.3,2023-03-04T16:12:57.846Z,2023-03-06T13:06:38Z,4071788813,56,Center,4071788817,141,42.5,4071788819,212,9.4,4071788815,140,72.2,4071788821,213,4.3,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515218973,417,43,2,50,52,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-03-04T16:13:00.015Z,2023-03-04T16:13:04Z,4071788641,286,0,4071789251,144,44,4071788637,56,Center,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515218949,472,49,2,50,52,dv9l02o316cd9hbkxaho2u12f,1,23.1,52.5,2023-03-04T16:13:00.196Z,2023-03-04T16:13:01Z,,,,,,,,,,,,,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515219045,473,1,2,50,53,dv9l02o316cd9hbkxaho2u12f,1,26.2,53.9,2023-03-04T16:13:01.684Z,2023-03-04T16:13:03Z,4071789013,140,30.9,4071789011,56,Back,4071789015,141,47.6,4071789021,213,5.6,4071789019,212,6.5,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515219177,474,1,2,50,54,dv9l02o316cd9hbkxaho2u12f,1,30.9,47.6,2023-03-04T16:13:02.707Z,2023-03-04T16:13:07Z,4071789643,213,2.2,4071789639,141,70.9,4071789635,56,Back,4071789641,212,20.3,4071789637,140,18.8,,,,,,,,,,ec2bbo1w8byyuk15u9xrbzmqd,K. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515219479,475,1,2,50,59,dv9l02o316cd9hbkxaho2u12f,1,22.1,78.4,2023-03-04T16:13:07.012Z,2023-03-04T16:13:15Z,4071791157,212,1.9,4071791153,140,23.0,4071791161,1,,4071791149,157,,4071791155,141,80.8,4071791159,213,1.0,4071791151,56,Back,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515219489,476,4,2,51,5,dv9l02o316cd9hbkxaho2u12f,1,30.6,80.8,2023-03-04T16:13:13.556Z,2023-03-04T17:07:04Z,4071791205,56,Back,4071791203,10,,4071791207,152,,4071791213,285,,4072284875,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515220239,419,4,2,51,5,jv3jh5m5t7qy5t37vwwmnj16,0,69.4,19.2,2023-03-04T16:13:13.557Z,2023-03-04T17:06:42Z,4072284925,233,476,4071794997,286,,4071794993,152,,4071804635,10,,4071794991,56,Right,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515219659,477,1,2,51,10,dv9l02o316cd9hbkxaho2u12f,1,26.8,82.1,2023-03-04T16:13:18.100Z,2023-03-04T16:13:19Z,4071792129,140,26.7,4071792125,152,,4071792135,212,5.8,4071792131,141,73.5,4071792123,5,,4071792127,56,Back,4071792137,213,4.7,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515220007,478,1,2,51,11,dv9l02o316cd9hbkxaho2u12f,1,26.7,73.5,2023-03-04T16:13:19.284Z,2023-03-04T16:13:27Z,4071793977,212,21.5,4071793983,213,4.7,4071793967,56,Back,4071793971,141,41.9,4071793969,140,26.7,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515220129,479,1,2,51,19,dv9l02o316cd9hbkxaho2u12f,1,52.1,38.8,2023-03-04T16:13:27.012Z,2023-03-04T16:13:29Z,4071794501,56,Center,4071794509,213,0.9,4071794505,141,59.4,4071794503,140,63.5,4071794507,212,18.4,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515220277,420,45,2,51,21,jv3jh5m5t7qy5t37vwwmnj16,0,51.7,30,2023-03-04T16:13:29.171Z,2023-03-04T16:13:33Z,4071795477,285,,4071795473,233,480,4071795211,56,Center,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515220249,480,3,2,51,21,dv9l02o316cd9hbkxaho2u12f,1,48.3,70,2023-03-04T16:13:29.171Z,2023-03-06T13:07:15Z,4071795051,286,,4078410145,464,,4071795343,233,420,4071795047,56,Back,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515220387,481,1,2,51,23,dv9l02o316cd9hbkxaho2u12f,1,62.4,76.1,2023-03-04T16:13:31.875Z,2023-03-04T16:13:34Z,4071795829,56,Left,4071795835,212,19.9,4071795831,140,75.8,4071795833,141,96.8,4071795837,213,0.8,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515220417,421,45,2,51,26,jv3jh5m5t7qy5t37vwwmnj16,0,26.3,7.1,2023-03-04T16:13:34.532Z,2023-03-04T16:13:39Z,4071796901,233,482,4071795931,285,,4071795929,56,Back,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515220575,482,3,2,51,26,dv9l02o316cd9hbkxaho2u12f,1,73.7,92.9,2023-03-04T16:13:34.532Z,2023-03-06T13:07:23Z,4071796711,286,,4071796709,56,Left,4078410505,464,,4071796839,233,421,,,,,,,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515220651,483,1,2,51,30,dv9l02o316cd9hbkxaho2u12f,0,88,77.8,2023-03-04T16:13:38.179Z,2023-03-04T16:13:39Z,4071797139,213,4.5,4071797135,141,57.0,4071797131,56,Center,4071797137,212,14.4,4071797133,140,85.3,,,,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515221021,424,43,2,51,33,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-03-04T16:13:41.558Z,2023-03-04T17:07:08Z,4071798787,285,0,4072324021,144,45,4071798785,56,Back,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515220785,422,49,2,51,34,jv3jh5m5t7qy5t37vwwmnj16,1,11.4,44.9,2023-03-04T16:13:42.063Z,2023-03-04T16:13:42Z,,,,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515221001,423,1,2,51,34,jv3jh5m5t7qy5t37vwwmnj16,1,12.2,43.9,2023-03-04T16:13:42.575Z,2023-03-04T16:13:46Z,4071798705,141,31.4,4071798709,213,5.6,4071798703,140,21.6,4071798707,212,13.0,4071798701,56,Back,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515319379,745,50,2,51,40,jv3jh5m5t7qy5t37vwwmnj16,1,36.1,7.8,2023-03-04T16:13:47.968Z,2023-03-04T17:08:51Z,4072329995,286,,4072330245,233,484,4072329993,56,Back,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515221089,484,7,2,51,40,dv9l02o316cd9hbkxaho2u12f,0,63.9,92.2,2023-03-04T16:13:47.969Z,2023-03-06T13:07:41Z,4072330069,285,,4078411303,385,,4072330065,233,745,4071799133,56,Left,,,,,,,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515221163,425,1,2,51,41,jv3jh5m5t7qy5t37vwwmnj16,1,41.3,4.2,2023-03-04T16:13:49.767Z,2023-03-06T17:46:49Z,4071799575,212,16.4,4071799573,141,12.6,4071799577,213,0.4,4071799571,140,55.9,4071799569,56,Right,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515221327,426,1,2,51,42,jv3jh5m5t7qy5t37vwwmnj16,1,60,20.2,2023-03-04T16:13:50.958Z,2023-03-04T16:13:55Z,4071800459,56,Center,4071800465,212,31.9,4071800463,141,62.1,4071800467,213,1.1,4071800461,140,73.7,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515221393,427,1,2,51,47,jv3jh5m5t7qy5t37vwwmnj16,0,94.6,67.4,2023-03-04T16:13:55.407Z,2023-03-04T16:13:57Z,4071800797,140,91.1,4071800799,141,56.4,4071800807,213,4.3,4071800803,212,8.3,4071800795,56,Center,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515221359,485,61,2,51,48,dv9l02o316cd9hbkxaho2u12f,1,5.1,33.1,2023-03-04T16:13:56.052Z,2023-03-04T16:13:56Z,4071800641,56,Back,,,,,,,,,,,,,,,,,,,,,,ec2bbo1w8byyuk15u9xrbzmqd,K. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515221423,486,49,2,51,49,dv9l02o316cd9hbkxaho2u12f,1,10.9,37.3,2023-03-04T16:13:57.171Z,2023-03-04T16:13:58Z,,,,,,,,,,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515221507,487,1,2,51,49,dv9l02o316cd9hbkxaho2u12f,1,10.9,37.3,2023-03-04T16:13:57.507Z,2023-03-04T16:14:00Z,4071801335,213,0.1,4071801327,141,38.6,4071801319,56,Back,4071801331,212,9.3,4071801321,140,19.7,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515221751,488,1,2,51,50,dv9l02o316cd9hbkxaho2u12f,1,19.7,38.6,2023-03-04T16:13:58.723Z,2023-03-04T16:14:05Z,4071802639,213,4.5,4071802635,141,26.5,4071802631,56,Back,4071802633,140,18.2,4071802637,212,8.4,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515221877,489,1,2,51,56,dv9l02o316cd9hbkxaho2u12f,1,36.9,23,2023-03-04T16:14:04.707Z,2023-03-04T16:14:08Z,4071803317,212,16.9,4071803313,141,47.8,4071803309,140,36.4,4071803305,56,Back,4071803321,213,1.6,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515222101,490,1,2,52,0,dv9l02o316cd9hbkxaho2u12f,1,36.7,51.3,2023-03-04T16:14:08.691Z,2023-03-04T16:14:14Z,4071804531,56,Left,4071804539,213,1.0,4071804541,1,,4071804535,141,96.0,4071804537,212,35.3,4071804533,140,53.8,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515222169,491,1,2,52,5,dv9l02o316cd9hbkxaho2u12f,1,64.1,82.1,2023-03-04T16:14:13.923Z,2023-03-04T16:14:16Z,4071804867,56,Center,4071804887,213,4.2,4071804875,141,71.5,4071804879,212,8.2,4071804869,140,60.3,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515222225,492,1,2,52,7,dv9l02o316cd9hbkxaho2u12f,1,59.6,70.2,2023-03-04T16:14:15.588Z,2023-03-04T16:15:29Z,4071805093,140,54.3,4071805097,212,13.5,4071805095,141,52.1,4071805103,213,4.3,4071805091,56,Center,,,,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515223671,495,1,2,52,8,dv9l02o316cd9hbkxaho2u12f,1,55.9,56,2023-03-04T16:14:16.603Z,2023-03-04T17:09:29Z,4071812759,213,2.1,4071812755,141,81.2,4071812757,212,19.5,4071812753,140,47.0,4071812751,56,Back,,,,,,,,,,ec2bbo1w8byyuk15u9xrbzmqd,K. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515320087,832,1,2,52,12,dv9l02o316cd9hbkxaho2u12f,0,53.1,89.9,2023-03-04T16:14:19.968Z,2023-03-04T17:09:47Z,4072333881,212,19.8,4072333879,141,92.3,4072333875,56,Left,4072333883,213,0.1,4072333877,140,71.9,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515222747,428,8,2,52,20,jv3jh5m5t7qy5t37vwwmnj16,1,40,17.5,2023-03-04T16:14:28.559Z,2023-03-06T13:08:48Z,4078414113,385,,4071807867,56,Back,,,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515222977,493,1,2,52,22,dv9l02o316cd9hbkxaho2u12f,0,76,73.5,2023-03-04T16:14:30.675Z,2023-03-04T17:36:10Z,4071809083,213,1.3,4071809071,3,,4071809081,212,20.3,4071809079,141,100.0,4071809075,56,Left,4071809077,140,81.8,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515223619,429,5,2,52,24,jv3jh5m5t7qy5t37vwwmnj16,1,19.8,-2,2023-03-04T16:14:32.639Z,2023-03-04T16:14:48Z,4071812509,56,Back,4071812589,233,494,4071812511,347,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515222985,494,5,2,52,24,dv9l02o316cd9hbkxaho2u12f,0,80.2,102,2023-03-04T16:14:32.639Z,2023-03-04T17:22:32Z,4071809113,347,,4071809107,56,Left,4071812625,233,429,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515223833,430,1,2,52,42,jv3jh5m5t7qy5t37vwwmnj16,0,23.5,0,2023-03-04T16:14:50.959Z,2023-03-06T13:09:40Z,4071813603,213,0.3,4071813587,56,Back,4071813589,140,42.9,4071813599,212,21.1,4071813595,141,6.0,4071813585,107,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515223807,496,44,2,52,43,dv9l02o316cd9hbkxaho2u12f,1,55.9,91.7,2023-03-04T16:14:51.607Z,2023-03-06T14:10:42Z,4071833473,233,452,4071813453,286,,4071813451,56,Left,,,,,,,,,,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515227565,452,44,2,52,43,jv3jh5m5t7qy5t37vwwmnj16,0,44.1,8.3,2023-03-04T16:14:51.608Z,2023-03-06T13:10:18Z,4071833375,233,496,4071833125,285,,4071833121,56,Back,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516468645,842,61,2,52,44,dv9l02o316cd9hbkxaho2u12f,1,54.2,93.6,2023-03-04T16:14:52.416Z,2023-03-06T13:10:15Z,4078415999,56,Left,,,,,,,,,,,,,,,,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
