id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2492088279,154,61,1,15,13,ahm0t06rup1bkd9z0mxl2lmph,1,54.2,9.1,2022-12-17T15:16:32.647Z,2022-12-20T09:25:11Z,3949988235,56,Right,3952025069,21,,3952025071,388,,,,,,,,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492088425,142,1,1,15,20,1musyruv2ufjrjnj6gvdbr8kt,1,61.9,38.5,2022-12-17T15:16:40.059Z,2022-12-20T03:22:15Z,3949988949,140,76.2,3949988951,141,14.7,3949988955,213,5.5,3952025117,178,,3949988953,212,22.1,3949988947,56,Right,,,,,,,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492088467,143,1,1,15,23,1musyruv2ufjrjnj6gvdbr8kt,1,87.5,24.1,2022-12-17T15:16:43.437Z,2022-12-20T09:25:12Z,3949989177,140,88.8,3949989181,212,8.3,3949990525,154,,3949989175,56,Center,3949989183,213,1.4,3952025177,178,,3949989179,141,36.1,3949990523,210,13,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492476919,1109,67,1,15,24,1musyruv2ufjrjnj6gvdbr8kt,1,90.5,39.9,2022-12-17T15:16:43.927Z,2022-12-20T09:25:12Z,3952074389,233,1234,,,,,,,,,,,,,,,,,,,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492476917,1234,67,1,15,24,ahm0t06rup1bkd9z0mxl2lmph,0,9.5,60.1,2022-12-17T15:16:43.928Z,2022-12-20T06:03:54Z,3952074397,233,1109,,,,,,,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492088469,144,13,1,15,24,1musyruv2ufjrjnj6gvdbr8kt,1,92.6,44.3,2022-12-17T15:16:44.127Z,2022-12-20T09:25:13Z,3949989189,22,,3950410575,17,,3949990563,102,43.0,3949990565,103,1.4,3952025797,178,,3949990571,328,,3949990567,215,,3949990581,230,98.6,btey8i9vnkak8ww7diqnb8lat,C. Paterson,3949989873,20,3949990559,55,,,143,3949990557,154,,3949990553,84,,3949990585,231,3949990555,29,,49.1,3949989193,56,,,,,Center,,,,,,,
2492088475,145,5,1,15,25,1musyruv2ufjrjnj6gvdbr8kt,0,101,40.6,2022-12-17T15:16:44.763Z,2022-12-20T03:26:28Z,3949989293,233,155,3949989217,56,Center,3949989219,346,,,,,,,,,,,,,,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492088463,155,5,1,15,25,ahm0t06rup1bkd9z0mxl2lmph,1,-1,59.4,2022-12-17T15:16:44.763Z,2022-12-20T03:26:28Z,3949989153,56,Back,3949989265,233,145,3949989157,346,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492089127,156,1,1,16,3,ahm0t06rup1bkd9z0mxl2lmph,1,4.7,44.3,2022-12-17T15:17:22.583Z,2022-12-20T03:27:18Z,3949992557,213,6.2,3949992551,140,65.3,3949992563,74,,3949992549,56,Center,3949992547,124,,3949992555,212,63.7,3949992559,1,,3949992553,141,38.8,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492089131,157,44,1,16,6,ahm0t06rup1bkd9z0mxl2lmph,1,62.6,42.6,2022-12-17T15:17:26.072Z,2022-12-20T09:25:13Z,3949992739,233,146,3949992575,286,,3949992573,56,Center,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492089159,146,44,1,16,6,1musyruv2ufjrjnj6gvdbr8kt,0,37.4,57.4,2022-12-17T15:17:26.073Z,2022-12-20T03:27:37Z,3949992707,285,,3949992705,56,Back,3949992751,233,157,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492089139,158,61,1,16,6,ahm0t06rup1bkd9z0mxl2lmph,1,65.3,38.8,2022-12-17T15:17:26.169Z,2022-12-20T09:25:13Z,3952026085,178,,3952075533,21,,3949992615,56,Center,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492089195,159,1,1,16,7,ahm0t06rup1bkd9z0mxl2lmph,1,69.5,46.4,2022-12-17T15:17:27.447Z,2022-12-20T03:28:26Z,3952026135,178,,3949992897,56,Center,3949992901,141,61.4,3949993681,210,15,3949992899,140,85.2,3949992905,213,0.6,3949993683,154,,3949992903,212,19.4,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492089197,160,15,1,16,10,ahm0t06rup1bkd9z0mxl2lmph,1,86.3,60.2,2022-12-17T15:17:29.984Z,2022-12-20T03:28:26Z,3949993727,147,53.6,3949993783,233,147,3949992913,17,,3949992915,56,Center,3949993367,72,,3949993709,80,,3952026181,178,,3949993725,146,95.9,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,3949993713,154,3949993723,328,,,,3949993715,55,159,3949993711,29,,3949993721,103,3949992911,22,,1.9,3949993719,102,,,,,48.1,,,,,,,
2492089287,147,10,1,16,10,1musyruv2ufjrjnj6gvdbr8kt,1,4.8,47.1,2022-12-17T15:17:30.430Z,2022-12-20T03:28:32Z,3951716711,376,,3949993477,233,160,3949993407,389,,3949993405,173,,3949993409,183,,3949993411,56,Back,,,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492089313,148,5,1,16,15,1musyruv2ufjrjnj6gvdbr8kt,0,14.4,-1.2,2022-12-17T15:17:35.256Z,2022-12-20T03:28:37Z,3949993551,56,Back,3949993553,347,,3949993595,233,161,,,,,,,,,,,,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492089271,161,5,1,16,15,ahm0t06rup1bkd9z0mxl2lmph,1,85.6,101.2,2022-12-17T15:17:35.256Z,2022-12-20T03:28:38Z,3949993563,233,148,3949993315,347,,3949993313,56,Left,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492089653,162,1,1,16,38,ahm0t06rup1bkd9z0mxl2lmph,0,87.9,100,2022-12-17T15:17:58.173Z,2022-12-20T03:28:50Z,3949995473,213,4.8,3949995475,1,,3949995467,140,90.6,3949995465,56,Center,3949995463,107,,3949995469,141,62.3,3949995471,212,26.7,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492089683,149,12,1,16,40,1musyruv2ufjrjnj6gvdbr8kt,1,12,33.2,2022-12-17T15:18:00.009Z,2022-12-20T03:28:58Z,3949995647,141,50.9,3949995673,15,,3949995651,213,0.9,3952026321,388,,3949995645,140,20.8,3949995649,212,15.2,3949995643,56,Back,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492089837,163,1,1,16,45,ahm0t06rup1bkd9z0mxl2lmph,1,51,93,2022-12-17T15:18:05.184Z,2022-12-20T03:29:06Z,3949996533,141,97.2,3952026357,178,,3949996541,213,0.3,3949996529,140,61.0,3949996525,56,Left,3949996537,212,10.9,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492089893,164,1,1,16,50,ahm0t06rup1bkd9z0mxl2lmph,0,62.4,82.9,2022-12-17T15:18:09.621Z,2022-12-20T03:29:12Z,3949996859,140,90.8,3949996875,213,0.0,3949996855,56,Left,3952026373,178,,3949996869,212,29.8,3949996865,141,84.4,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492089919,150,49,1,16,52,1musyruv2ufjrjnj6gvdbr8kt,1,9.8,10.6,2022-12-17T15:18:12.057Z,2022-12-20T03:29:19Z,,,,,,,,,,,,,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492090033,151,1,1,16,55,1musyruv2ufjrjnj6gvdbr8kt,1,11.1,5.9,2022-12-17T15:18:14.663Z,2022-12-20T03:29:37Z,3949997661,213,0.1,3949997659,212,31.9,3949997653,56,Back,3952026471,178,,3949997655,140,41.4,3949997651,155,,3949997657,141,8.8,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492090051,152,1,1,16,59,1musyruv2ufjrjnj6gvdbr8kt,0,37.7,2.7,2022-12-17T15:18:19.321Z,2022-12-20T03:29:47Z,3949997743,141,2.7,3952026525,178,,3949997745,212,0.6,3949997741,140,38.3,3949997747,213,0.0,3949997739,56,Back,,,,,,,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492412817,799,61,1,16,59,ahm0t06rup1bkd9z0mxl2lmph,1,61.4,96.5,2022-12-17T15:18:19.362Z,2022-12-20T03:29:55Z,3951716937,56,Left,3952026557,178,,,,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492090077,165,49,1,17,3,ahm0t06rup1bkd9z0mxl2lmph,1,31,94.7,2022-12-17T15:18:23.278Z,2022-12-20T04:07:04Z,,,,,,,,,,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492090207,166,1,1,17,5,ahm0t06rup1bkd9z0mxl2lmph,1,26.8,85,2022-12-17T15:18:25.054Z,2022-12-20T03:30:52Z,3949998645,213,3.9,3949998643,212,21.3,3949998637,56,Back,3949998639,140,12.0,3952026773,178,,3949998641,141,63.6,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492090259,167,1,1,17,10,ahm0t06rup1bkd9z0mxl2lmph,1,20,56.1,2022-12-17T15:18:29.968Z,2022-12-20T03:30:56Z,3949998891,56,Back,3949998897,212,18.8,3949998893,140,22.7,3949998899,213,4.9,3952026793,178,,3949998895,141,28.8,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492090273,168,1,1,17,13,ahm0t06rup1bkd9z0mxl2lmph,1,22.7,22.8,2022-12-17T15:18:32.783Z,2022-12-20T03:31:00Z,3949999015,212,13.9,3952026807,178,,3949999013,141,5.3,3949999017,213,5.3,3949999011,140,29.5,3949999009,56,Back,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492090313,169,1,1,17,14,ahm0t06rup1bkd9z0mxl2lmph,1,29.5,5.3,2022-12-17T15:18:34.065Z,2022-12-20T03:31:04Z,3949999249,56,Back,3949999257,213,2.5,3949999251,140,19.3,3949999255,212,13.3,3949999253,141,17.0,3952026829,178,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492090373,170,1,1,17,17,ahm0t06rup1bkd9z0mxl2lmph,1,22.5,21.2,2022-12-17T15:18:36.852Z,2022-12-20T03:31:08Z,3949999605,56,Back,3949999611,141,76.3,3949999621,213,1.4,3949999625,1,,3949999615,212,38.0,3949999607,140,28.4,3952026859,178,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492090465,171,1,1,17,20,ahm0t06rup1bkd9z0mxl2lmph,1,31.2,77.9,2022-12-17T15:18:40.431Z,2022-12-20T03:31:15Z,3950000101,1,,3950000089,196,,3950000091,56,Right,3950000099,213,5.2,3950000097,212,51.7,3952026889,178,,3950000093,140,53.3,3950000095,141,10.0,cqfbp8me2n00cve66v797omvp,S. Findlay,3950000087,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492469953,875,83,1,17,25,1musyruv2ufjrjnj6gvdbr8kt,1,53.8,88.8,2022-12-17T15:18:44.723Z,2022-12-20T04:08:19Z,3952032885,399,106257,,,,,,,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492090511,172,1,1,17,25,ahm0t06rup1bkd9z0mxl2lmph,1,43.8,9.1,2022-12-17T15:18:44.727Z,2022-12-20T03:31:21Z,3952026913,178,,3950000325,141,6.5,3950000329,213,3.3,3950000323,140,31.9,3950000327,212,12.6,3950000321,56,Back,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492090593,173,1,1,17,27,ahm0t06rup1bkd9z0mxl2lmph,1,27.4,7.6,2022-12-17T15:18:47.436Z,2022-12-20T04:10:03Z,3950000775,141,42.4,3950000779,213,2.1,3950000773,140,12.9,3950000777,212,28.1,3952026925,178,,3950000771,56,Back,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492090539,153,43,1,17,29,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2022-12-17T15:18:49.060Z,2022-12-17T15:18:52Z,3950000487,56,Left,3950000489,285,0,3950000805,144,74,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492090697,174,1,1,17,31,ahm0t06rup1bkd9z0mxl2lmph,1,13.4,37,2022-12-17T15:18:50.803Z,2022-12-20T09:41:48Z,3950001301,140,23.2,3950001299,56,Back,3950001311,213,6.2,3950001309,212,10.3,3950001305,141,36.1,3952026943,178,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492491613,1330,1,1,17,33,ahm0t06rup1bkd9z0mxl2lmph,1,22.2,31.8,2022-12-17T15:18:52.564Z,2022-12-20T09:41:42Z,3952136773,178,,3952136657,141,28.9,3952136655,140,29.3,3952136659,212,7.7,3952136653,56,Back,3952136661,213,6.0,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492090715,175,1,1,17,36,ahm0t06rup1bkd9z0mxl2lmph,0,28.9,44.9,2022-12-17T15:18:55.722Z,2022-12-20T03:31:41Z,3950001419,140,69.4,3950001425,213,0.7,3950001415,155,,3950001423,212,57.6,3952026971,178,,3950001427,1,,3950001417,56,Left,3950001421,141,100.0,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492090809,154,5,1,17,39,1musyruv2ufjrjnj6gvdbr8kt,1,31.3,-1.7,2022-12-17T15:18:58.747Z,2022-12-20T03:31:47Z,3950001897,347,,3950001891,56,Back,3950001983,233,176,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492090719,176,5,1,17,39,ahm0t06rup1bkd9z0mxl2lmph,0,68.7,101.7,2022-12-17T15:18:58.747Z,2022-12-20T03:31:47Z,3950001441,56,Left,3950001443,347,,3950002023,233,154,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091259,155,1,1,18,3,1musyruv2ufjrjnj6gvdbr8kt,1,31.6,0,2022-12-17T15:19:23.247Z,2022-12-20T03:31:53Z,3950004257,107,,3950004265,212,27.7,3950004263,141,6.7,3950004269,1,,3950004267,213,0.2,3950004261,140,57.5,3950004259,56,Right,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091271,156,4,1,18,5,1musyruv2ufjrjnj6gvdbr8kt,1,57,7.5,2022-12-17T15:19:25.219Z,2022-12-20T03:32:03Z,3950004327,56,Right,3950004321,13,,3950004325,294,,3950004331,286,,3950004329,152,,3950004363,233,177,,,,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091159,177,4,1,18,5,ahm0t06rup1bkd9z0mxl2lmph,0,43,92.5,2022-12-17T15:19:25.220Z,2022-12-20T03:32:03Z,3950003751,56,Back,3952027037,388,,3950003749,294,,3950003747,13,,3950004383,233,156,3950003753,152,,3950003755,285,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091679,157,1,1,18,39,1musyruv2ufjrjnj6gvdbr8kt,1,55.7,9.8,2022-12-17T15:19:58.772Z,2022-12-20T03:32:16Z,3952027087,178,,3950006741,212,5.0,3950006739,141,16.5,3950006733,152,,3950006735,56,Right,3950006731,5,,3950006737,140,53.8,3950006743,213,2.0,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091761,158,1,1,18,42,1musyruv2ufjrjnj6gvdbr8kt,1,43.9,20.1,2022-12-17T15:20:02.386Z,2022-12-20T03:32:21Z,3950007207,212,29.2,3950007201,56,Back,3952027095,178,,3950007205,141,41.0,3950007203,140,19.6,3950007209,213,2.6,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091837,159,1,1,18,47,1musyruv2ufjrjnj6gvdbr8kt,0,18.2,37.7,2022-12-17T15:20:06.809Z,2022-12-20T03:32:25Z,3950007605,213,6.0,3950007597,56,Right,3950007603,212,57.2,3952027103,178,,3950007599,140,71.1,3950007607,1,,3950007595,157,,3950007601,141,17.9,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091851,178,44,1,18,50,ahm0t06rup1bkd9z0mxl2lmph,1,32.6,78.4,2022-12-17T15:20:10.076Z,2022-12-20T09:25:14Z,3950007671,285,,3950007669,56,Back,3950007673,233,160,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091845,160,44,1,18,50,1musyruv2ufjrjnj6gvdbr8kt,0,67.4,21.6,2022-12-17T15:20:10.077Z,2022-12-20T03:32:28Z,3950007711,233,178,3950007649,56,Center,3950007651,286,,,,,,,,,,,,,,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091865,179,1,1,18,50,ahm0t06rup1bkd9z0mxl2lmph,1,36.4,74.8,2022-12-17T15:20:10.099Z,2022-12-20T09:25:14Z,3952027145,388,,3950007747,3,,3950007753,140,44.5,3950007751,56,Back,3950007757,141,61.8,3950007763,212,12.3,3950007769,213,5.5,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091907,180,1,1,18,52,ahm0t06rup1bkd9z0mxl2lmph,0,43.8,63,2022-12-17T15:20:12.248Z,2022-12-20T09:28:33Z,3950007995,140,45.4,3950007999,212,11.5,3950007993,56,Back,3950008001,213,4.9,3952027179,178,,3950007997,141,46.3,3950007991,3,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492470305,887,43,1,18,54,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2022-12-17T15:20:14.292Z,2022-12-20T04:13:55Z,3952034315,233,988,3952034423,144,67,,,,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492470303,988,43,1,18,54,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-12-17T15:20:14.293Z,2022-12-20T04:13:56Z,3952034319,233,887,3952034425,144,67,,,,,,,,,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091911,181,43,1,18,55,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-12-17T15:20:15.094Z,2022-12-17T15:20:40Z,3950009889,144,49,,,,,,,,,,,,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492091967,161,43,1,18,58,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2022-12-17T15:20:18.028Z,2022-12-19T13:39:59Z,3951717097,144,49,,,,,,,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092163,162,1,1,19,2,1musyruv2ufjrjnj6gvdbr8kt,1,35,91.3,2022-12-17T15:20:21.584Z,2022-12-20T09:29:40Z,3952027195,178,,3950009341,141,84.5,3950009347,1,,3950009335,155,,3950009339,140,98.7,3950009337,56,Left,3950009343,212,67.0,3950009345,213,6.2,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092509,164,50,1,19,8,1musyruv2ufjrjnj6gvdbr8kt,1,97.8,85.4,2022-12-17T15:20:28.458Z,2022-12-20T09:29:38Z,3950011205,56,Left,3950011207,286,,3950012469,233,182,,,,,,,,,,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092181,182,7,1,19,8,ahm0t06rup1bkd9z0mxl2lmph,0,2.2,14.6,2022-12-17T15:20:28.511Z,2022-12-20T03:34:17Z,3950012407,285,,3952027317,178,,3950009443,56,Back,3950012441,233,164,3951717495,385,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492412909,793,61,1,19,9,1musyruv2ufjrjnj6gvdbr8kt,1,97.4,85,2022-12-17T15:20:28.549Z,2022-12-20T03:34:23Z,3951717491,56,Left,3952027499,178,,,,,,,,,,,,,,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092169,163,5,1,19,9,1musyruv2ufjrjnj6gvdbr8kt,0,100.6,83.8,2022-12-17T15:20:28.836Z,2022-12-20T03:34:31Z,3950009365,346,,3950009363,56,Left,3950009643,233,183,,,,,,,,,,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092209,183,5,1,19,9,ahm0t06rup1bkd9z0mxl2lmph,1,-0.6,16.2,2022-12-17T15:20:28.836Z,2022-12-20T03:34:30Z,3950009593,346,,3950009603,233,163,3950009591,56,Back,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492093107,191,43,1,19,9,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-12-17T15:20:29.470Z,2022-12-19T13:41:46Z,3950014533,56,Back,3951717423,144,61,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092583,184,1,1,19,37,ahm0t06rup1bkd9z0mxl2lmph,0,5,37,2022-12-17T15:20:57.476Z,2022-12-20T03:34:44Z,3950011573,141,14.1,3950011579,1,,3950011583,74,,3950011575,212,54.0,3950011567,155,,3950011565,124,,3950011569,56,Right,3950011571,140,54.2,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,3950011577,213,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092575,165,44,1,19,41,1musyruv2ufjrjnj6gvdbr8kt,1,44.6,78.2,2022-12-17T15:21:01.140Z,2022-12-20T09:25:15Z,3950011635,233,185,3950011521,285,,3950011519,56,Back,,,,,,,,,,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092589,185,44,1,19,41,ahm0t06rup1bkd9z0mxl2lmph,0,55.4,21.8,2022-12-17T15:21:01.141Z,2022-12-20T03:34:49Z,3950011601,286,,3950011701,233,165,3950011599,56,Center,,,,,,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092599,166,1,1,19,41,1musyruv2ufjrjnj6gvdbr8kt,0,43.5,70.6,2022-12-17T15:21:01.208Z,2022-12-20T09:25:15Z,3950011669,213,6.2,3950011663,140,59.9,3950011665,141,69.3,3952027605,388,,3950011659,3,,3950011661,56,Center,3950011667,212,17.2,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492092665,186,1,1,19,43,ahm0t06rup1bkd9z0mxl2lmph,0,43.5,17.4,2022-12-17T15:21:03.239Z,2022-12-20T03:35:03Z,3950012035,56,Right,3950012053,1,,3950012039,140,77.3,3950012049,212,37.7,3950012043,141,0.0,3950012051,213,5.9,3950012029,3,,3952027633,388,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
