id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2507779583,252,1,1,25,42,8b523ujgl21tbc01me65q0aoh,1,36.8,38.6,2023-02-14T20:11:20.519Z,2023-02-17T04:52:21Z,4036586427,178,,4032519045,141,5.5,4032519043,140,44.6,4032519041,56,Back,4032519049,213,5.1,4032519047,212,24.0,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507779697,253,1,1,25,48,8b523ujgl21tbc01me65q0aoh,1,46.1,7,2023-02-14T20:11:25.863Z,2023-02-17T04:52:25Z,4032519597,140,43.2,4036586491,178,,4032519599,141,21.2,4032519603,213,1.9,4032519601,212,10.1,4032519595,56,Back,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507779835,254,1,1,25,51,8b523ujgl21tbc01me65q0aoh,1,43.6,25.3,2023-02-14T20:11:29.083Z,2023-02-17T04:52:29Z,4036586553,178,,4032520321,141,66.9,4032520323,212,28.4,4032520325,213,1.6,4032520319,140,41.7,4032520317,56,Back,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507779917,255,1,1,25,58,8b523ujgl21tbc01me65q0aoh,1,57.9,70,2023-02-14T20:11:36.527Z,2023-02-17T04:52:35Z,4032520789,212,47.8,4036586607,178,,4032520787,141,16.5,4032520785,140,87.4,4032520781,155,,4032520783,56,Right,4032520791,213,5.4,4032520793,1,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507779927,256,61,1,26,1,8b523ujgl21tbc01me65q0aoh,0,90.3,16.7,2023-02-14T20:11:39.674Z,2023-02-17T04:53:02Z,4032520829,56,Right,4036586899,388,,,,,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507779955,234,5,1,26,3,5pfqedkme2kabtqhkln35pf3l,1,-1.4,88.4,2023-02-14T20:11:41.032Z,2023-02-17T04:53:07Z,4032520989,346,,4032521045,233,257,4032520987,56,Back,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507779945,257,5,1,26,3,8b523ujgl21tbc01me65q0aoh,0,101.4,11.6,2023-02-14T20:11:41.032Z,2023-02-17T04:53:07Z,4032520937,56,Right,4032521055,233,234,4032520939,346,,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507780699,235,1,1,26,35,5pfqedkme2kabtqhkln35pf3l,0,4.4,44.6,2023-02-14T20:12:13.661Z,2023-02-17T04:53:11Z,4032524927,124,,4032524941,74,,4032524929,56,Right,4032524939,1,,4032524937,213,6.0,4032524935,212,56.3,4032524933,141,20.9,4032524931,140,55.8,6axta520v9f4z56hctbq3a4mh,E. Balcombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507780759,259,1,1,26,39,8b523ujgl21tbc01me65q0aoh,0,42.6,93.6,2023-02-14T20:12:17.654Z,2023-02-17T04:53:17Z,4032525227,212,27.3,4036587091,388,,4032525229,213,5.6,4032525223,140,63.4,4032525221,56,Center,4032525219,3,,4032525225,141,69.6,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507780767,236,1,1,26,41,5pfqedkme2kabtqhkln35pf3l,1,31.7,33.3,2023-02-14T20:12:19.420Z,2023-02-17T07:49:50Z,4032525271,56,Back,4032525273,140,40.4,4032525275,141,30.1,4036749465,178,,4032525277,212,9.4,4032525279,213,6.0,4032525269,3,,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507780819,237,1,1,26,43,5pfqedkme2kabtqhkln35pf3l,0,40.4,30.1,2023-02-14T20:12:20.725Z,2023-02-17T07:50:03Z,4032525565,213,0.1,4032525561,141,31.6,4032525563,212,15.3,4032525557,56,Center,4032525559,140,54.9,4032525553,3,,4036749651,178,,4032525555,168,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507780865,261,1,1,26,44,8b523ujgl21tbc01me65q0aoh,0,40.2,68.7,2023-02-14T20:12:22.323Z,2023-02-17T04:53:53Z,4032525803,212,20.8,4032525805,213,5.8,4036587485,178,,4032525793,56,Center,4032525791,3,,4032525795,140,57.4,4032525799,141,53.6,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507780839,260,43,1,26,46,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-02-14T20:12:23.744Z,2023-02-14T20:12:30Z,4032526401,144,44,4032525669,285,0,4032525667,56,Back,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507780967,238,1,1,26,47,5pfqedkme2kabtqhkln35pf3l,0,47.4,35.4,2023-02-14T20:12:24.820Z,2023-02-17T04:53:58Z,4032526299,140,82.0,4032526307,1,,4032526297,56,Center,4032526295,155,,4032526305,213,0.2,4032526301,141,44.5,4032526303,212,36.9,4036587529,178,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781001,262,49,1,26,51,8b523ujgl21tbc01me65q0aoh,1,18.4,57.9,2023-02-14T20:12:29.219Z,2023-02-17T04:54:10Z,,,,,,,,,,,,,,,,,,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781091,263,1,1,26,55,8b523ujgl21tbc01me65q0aoh,1,21.2,51.9,2023-02-14T20:12:33.083Z,2023-02-17T04:54:16Z,4036587773,178,,4032526991,213,1.1,4032526985,140,27.8,4032526983,56,Back,4032526989,212,16.5,4032526987,141,73.9,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781139,264,1,1,26,58,8b523ujgl21tbc01me65q0aoh,1,27.8,73.9,2023-02-14T20:12:35.926Z,2023-02-17T04:54:20Z,4032527231,213,5.8,4036587801,178,,4032527227,141,66.7,4032527229,212,10.0,4032527223,56,Back,4032527225,140,36.1,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781227,265,1,1,27,0,8b523ujgl21tbc01me65q0aoh,1,36.8,59.7,2023-02-14T20:12:38.592Z,2023-02-17T04:54:25Z,4036587843,178,,4032527603,212,15.5,4032527601,141,37.0,4032527605,213,4.8,4032527599,140,37.6,4032527597,56,Back,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781333,266,1,1,27,7,8b523ujgl21tbc01me65q0aoh,1,55.4,24.1,2023-02-14T20:12:45.602Z,2023-02-17T04:54:30Z,4032528185,212,18.3,4032528183,141,2.6,4032528181,140,65.9,4032528187,213,5.4,4032528179,56,Right,4036587935,178,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781377,267,1,1,27,9,8b523ujgl21tbc01me65q0aoh,1,67,0.5,2023-02-14T20:12:47.447Z,2023-02-17T04:54:35Z,4032528393,213,2.7,4032528391,212,20.4,4036587989,178,,4032528385,56,Back,4032528387,140,49.1,4032528389,141,12.2,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781465,268,1,1,27,12,8b523ujgl21tbc01me65q0aoh,1,46.5,15.9,2023-02-14T20:12:50.622Z,2023-02-17T04:54:44Z,4032528841,213,1.7,4036588117,178,,4032528835,140,44.4,4032528833,56,Back,4032528839,212,24.3,4032528837,141,51.5,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781493,269,1,1,27,16,8b523ujgl21tbc01me65q0aoh,1,47.1,56.1,2023-02-14T20:12:54.630Z,2023-02-17T04:54:47Z,4032529025,141,74.7,4032529021,56,Center,4032529023,140,56.0,4032529029,213,0.9,4032529027,212,15.7,4036588141,178,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781537,270,1,1,27,18,8b523ujgl21tbc01me65q0aoh,1,56,74.7,2023-02-14T20:12:56.357Z,2023-02-17T04:54:54Z,4032529263,212,14.7,4032529269,213,5.9,4036588265,178,,4032529259,141,65.8,4032529255,140,68.8,4032529251,56,Center,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781645,271,1,1,27,20,8b523ujgl21tbc01me65q0aoh,1,69.4,66.9,2023-02-14T20:12:58.616Z,2023-02-17T04:54:57Z,4032529765,213,1.0,4036588309,178,,4032529761,141,93.3,4032529763,212,22.1,4032529757,56,Left,4032529759,140,81.6,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781649,272,50,1,27,25,8b523ujgl21tbc01me65q0aoh,1,80.5,91.4,2023-02-14T20:13:02.738Z,2023-02-17T04:55:10Z,4032529779,286,,4032529777,56,Left,4032533043,233,239,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781687,239,7,1,27,25,5pfqedkme2kabtqhkln35pf3l,1,19.5,8.6,2023-02-14T20:13:03.501Z,2023-02-17T04:55:15Z,4032529995,233,272,4036588543,178,,4032529941,56,Back,4032529943,285,,4033883201,383,,,,,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781695,240,49,1,27,26,5pfqedkme2kabtqhkln35pf3l,1,22.7,8.2,2023-02-14T20:13:04.027Z,2023-02-17T07:51:49Z,,,,,,,,,,,,,,,,,,,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781725,241,1,1,27,27,5pfqedkme2kabtqhkln35pf3l,0,22.7,8.2,2023-02-14T20:13:05.247Z,2023-02-17T04:55:36Z,4032530129,56,Right,4032530135,212,43.6,4032530133,141,8.9,4032530131,140,64.2,4032530139,1,,4036588841,178,,4032530137,213,0.0,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781743,273,49,1,27,33,8b523ujgl21tbc01me65q0aoh,1,25.2,88.3,2023-02-14T20:13:10.703Z,2023-02-17T04:55:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781875,274,1,1,27,34,8b523ujgl21tbc01me65q0aoh,1,24.8,91.2,2023-02-14T20:13:12.308Z,2023-02-17T04:55:52Z,4032530923,140,42.3,4032530921,56,Back,4032530925,141,69.3,4032530927,212,23.7,4032530929,213,5.6,4036589013,178,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781953,275,1,1,27,38,8b523ujgl21tbc01me65q0aoh,1,42.8,70.3,2023-02-14T20:13:16.271Z,2023-02-17T04:55:55Z,4032531377,141,86.3,4032531379,212,50.6,4032531373,56,Left,4032531371,155,,4036589053,178,,4032531375,140,89.9,4032531381,213,0.2,4032531383,1,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781973,276,1,1,27,43,8b523ujgl21tbc01me65q0aoh,0,97.6,84.5,2023-02-14T20:13:21.372Z,2023-02-17T04:55:58Z,4032531461,141,80.6,4032531531,286,,4032531465,212,2.8,4032531469,213,4.4,4032531527,233,242,4032531459,140,96.9,4032531455,56,Left,4032531451,2,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,4033883347,224,4033883351,72,,4036589089,178,4032531453,155,4032531525,236,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781967,242,12,1,27,43,5pfqedkme2kabtqhkln35pf3l,1,2.2,10.7,2023-02-14T20:13:21.406Z,2023-02-17T04:56:05Z,4032531421,56,Back,4032531419,185,,4036589227,178,,4032531549,233,276,,,,,,,,,,,,,f4qyrav5wfp55jyprdoq1upcl,H. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507781997,243,6,1,27,45,5pfqedkme2kabtqhkln35pf3l,0,2.7,15,2023-02-14T20:13:22.739Z,2023-02-17T04:56:10Z,4032532015,233,277,4032531601,73,,4032531599,56,Back,,,,,,,,,,,,,,,,f4qyrav5wfp55jyprdoq1upcl,H. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507782055,277,6,1,27,45,8b523ujgl21tbc01me65q0aoh,1,97.3,85,2023-02-14T20:13:22.739Z,2023-02-17T04:56:09Z,4032531925,56,Left,4032531985,233,243,4032531927,73,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507782499,278,1,1,28,6,8b523ujgl21tbc01me65q0aoh,1,99.5,99.5,2023-02-14T20:13:44.582Z,2023-02-17T04:56:19Z,4033883435,72,,4032534277,56,Center,4032536441,210,13,4032534273,155,,4032534281,141,67.0,4032534285,213,4.3,4032534279,140,89.1,4032534275,224,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,1,4032536443,154,4032534271,6,,4032534283,212,4032534269,2,4036589307,178,24.7,,,,,,,,,,,,,,,,,,,,,,,,,
2507782505,279,13,1,28,8,8b523ujgl21tbc01me65q0aoh,1,94.6,56.3,2023-02-14T20:13:46.061Z,2023-02-17T04:56:20Z,4032536489,231,52.5,4032536485,328,,4033884187,61,,4032536467,73,,4032536481,102,62.5,4032535655,25,,4032536477,55,278,4032534305,56,Center,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,4032536487,230,4033884189,108,,4032536483,103,4032536471,29,4036589393,178,33.3,,4032536475,154,4032535657,72,,99.3,,,,,,,,,,,,,,,,,,
2507782511,244,5,1,28,9,5pfqedkme2kabtqhkln35pf3l,1,-1.1,41.4,2023-02-14T20:13:46.947Z,2023-02-17T04:56:24Z,4032534343,56,Back,4032534505,233,280,4032534345,346,,,,,,,,,,,,,,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507782533,280,5,1,28,9,8b523ujgl21tbc01me65q0aoh,0,101.1,58.6,2023-02-14T20:13:46.947Z,2023-02-17T04:56:24Z,4032534511,233,244,4032534473,56,Center,4032534477,346,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783121,245,1,1,28,46,5pfqedkme2kabtqhkln35pf3l,0,4.1,44.9,2023-02-14T20:14:23.868Z,2023-02-17T04:56:35Z,4032537673,74,,4032537657,124,,4032537659,56,Center,4032537665,212,62.4,4032537661,140,62.9,4032537663,141,58.5,4032537669,1,,4032537667,213,0.1,6axta520v9f4z56hctbq3a4mh,E. Balcombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783133,281,44,1,28,49,8b523ujgl21tbc01me65q0aoh,1,36.2,49.1,2023-02-14T20:14:27.645Z,2023-02-17T07:57:02Z,4032537719,285,,4032537717,56,Back,4032537737,233,246,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783129,246,44,1,28,49,5pfqedkme2kabtqhkln35pf3l,0,63.8,50.9,2023-02-14T20:14:27.646Z,2023-02-17T04:56:41Z,4032537759,233,281,4032537709,56,Center,4032537711,286,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783155,282,1,1,28,50,8b523ujgl21tbc01me65q0aoh,1,35.2,56.7,2023-02-14T20:14:27.717Z,2023-02-17T07:57:02Z,4032537847,141,66.7,4036589731,388,,4032537849,212,7.0,4032537843,56,Back,4032537841,3,,4032537845,140,36.6,4032537851,213,1.4,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783205,285,49,1,28,51,8b523ujgl21tbc01me65q0aoh,1,34.6,65.4,2023-02-14T20:14:29.275Z,2023-02-17T04:56:51Z,,,,,,,,,,,,,,,,,,,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783179,283,1,1,28,51,8b523ujgl21tbc01me65q0aoh,1,36.6,66.7,2023-02-14T20:14:29.387Z,2023-02-17T04:56:58Z,4032537959,140,23.2,4032537955,56,Back,4036589859,178,,4032537963,141,60.0,4032537965,212,14.8,4032537967,213,3.5,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783199,284,1,1,28,52,8b523ujgl21tbc01me65q0aoh,1,23.2,60,2023-02-14T20:14:30.490Z,2023-02-17T04:57:05Z,4036589911,178,,4032538041,213,0.3,4032538039,212,12.1,4032538037,141,64.5,4032538035,140,34.3,4032538033,56,Back,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783251,286,1,1,28,55,8b523ujgl21tbc01me65q0aoh,0,34.9,66.1,2023-02-14T20:14:33.462Z,2023-02-17T04:57:08Z,4032538277,1,,4032538271,141,30.1,4032538273,212,53.9,4032538275,213,5.8,4032538269,140,80.6,4036589943,178,,4032538267,56,Center,4032538265,155,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783275,247,52,1,28,59,5pfqedkme2kabtqhkln35pf3l,1,13.9,63.3,2023-02-14T20:14:37.068Z,2023-02-17T04:57:12Z,4036589989,178,,4033884525,377,,,,,,,,,,,,,,,,,,,,6axta520v9f4z56hctbq3a4mh,E. Balcombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783279,248,80,1,29,0,5pfqedkme2kabtqhkln35pf3l,0,13.9,63.3,2023-02-14T20:14:37.971Z,2023-02-17T04:57:18Z,4036590041,178,,,,,,,,,,,,,,,,,,,,,,,6axta520v9f4z56hctbq3a4mh,E. Balcombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783355,249,1,1,29,2,5pfqedkme2kabtqhkln35pf3l,0,18.8,62.4,2023-02-14T20:14:39.962Z,2023-02-17T04:57:24Z,4032538919,140,63.9,4032538931,213,5.7,4032538911,157,,4032538913,198,,4032538915,56,Right,4032538935,1,,4032538923,141,16.2,4036590113,178,,6axta520v9f4z56hctbq3a4mh,E. Balcombe,,4032538927,212,,,,,,,,,,,,,,,,,56.8,,,,,,,,,,,,,,,,,,
2507783393,287,1,1,29,6,8b523ujgl21tbc01me65q0aoh,0,41.1,91.4,2023-02-14T20:14:43.806Z,2023-02-17T04:57:30Z,4032539145,213,4.9,4032539143,212,17.3,4032539141,141,66.6,4032539135,3,,4036590191,178,,4032539139,140,44.7,4032539137,56,Back,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783415,250,1,1,29,8,5pfqedkme2kabtqhkln35pf3l,1,55.7,33,2023-02-14T20:14:45.744Z,2023-02-17T04:57:50Z,4032539295,213,0.5,4032539291,141,44.8,4032539293,212,16.8,4032539289,140,69.8,4032539287,56,Center,4036590389,178,,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783451,251,1,1,29,9,5pfqedkme2kabtqhkln35pf3l,1,69.8,44.8,2023-02-14T20:14:46.698Z,2023-02-17T04:57:55Z,4032539459,212,12.9,4032539457,141,37.7,4033884791,156,,4032539455,140,58.4,4032539453,56,Center,4032539461,213,3.5,4036590425,178,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783483,252,1,1,29,10,5pfqedkme2kabtqhkln35pf3l,1,53.2,35.1,2023-02-14T20:14:47.876Z,2023-02-17T04:57:59Z,4032539639,213,4.5,4032539637,212,7.5,4032539635,141,24.3,4032539633,140,51.8,4032539631,56,Center,4036590475,178,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783529,253,1,1,29,12,5pfqedkme2kabtqhkln35pf3l,1,53,21.3,2023-02-14T20:14:49.977Z,2023-02-17T04:58:04Z,4032539861,213,5.5,4036590515,178,,4032539853,56,Right,4032539855,140,64.0,4032539857,141,5.0,4032539859,212,16.0,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783565,254,1,1,29,14,5pfqedkme2kabtqhkln35pf3l,1,64.6,4.7,2023-02-14T20:14:52.579Z,2023-02-17T04:58:07Z,4032540095,213,3.3,4036590551,178,,4032540093,212,5.3,4032540091,141,3.7,4032540089,140,59.6,4032540087,56,Right,,,,,,,f4qyrav5wfp55jyprdoq1upcl,H. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783611,255,1,1,29,17,5pfqedkme2kabtqhkln35pf3l,1,57.7,4.6,2023-02-14T20:14:55.195Z,2023-02-17T04:58:11Z,4032540379,140,71.3,4032540377,56,Right,4032540381,141,16.7,4032540383,212,16.5,4032540385,213,0.5,4036590579,178,,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508570927,1794,83,1,29,19,8b523ujgl21tbc01me65q0aoh,1,25.9,80.9,2023-02-14T20:14:56.870Z,2023-02-17T07:54:06Z,4036753445,399,197394,,,,,,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783615,256,1,1,29,19,5pfqedkme2kabtqhkln35pf3l,1,73.8,18.4,2023-02-14T20:14:56.920Z,2023-02-17T04:58:16Z,4033885161,212,10.8,4033885163,213,4.8,4036590623,178,,4032540399,56,Right,4033885159,141,2.5,4033885157,140,74.4,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783651,288,43,1,29,20,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-02-14T20:14:58.551Z,2023-02-15T15:52:32Z,4032540559,56,Back,4032540561,140,24.0,4032540563,141,95.6,4032540565,212,12.6,4033885221,144,1,4032540567,213,1.7,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783691,257,1,1,29,21,5pfqedkme2kabtqhkln35pf3l,0,71.3,4.3,2023-02-14T20:14:58.841Z,2023-02-17T04:58:20Z,4036590663,178,,4032540709,212,10.1,4032540705,141,17.7,4032540701,56,Right,4032540703,140,75.5,4032540711,213,1.1,,,,,,,f4qyrav5wfp55jyprdoq1upcl,H. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783717,289,49,1,29,23,8b523ujgl21tbc01me65q0aoh,1,24.3,77.2,2023-02-14T20:15:01.493Z,2023-02-17T04:58:29Z,,,,,,,,,,,,,,,,,,,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783761,290,1,1,29,23,8b523ujgl21tbc01me65q0aoh,1,24.3,77,2023-02-14T20:15:01.557Z,2023-02-17T04:58:34Z,4036590803,178,,4032541011,140,31.2,4032541013,141,58.7,4032541015,212,14.4,4032541017,213,5.2,4032541009,56,Back,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507783815,291,1,1,29,25,8b523ujgl21tbc01me65q0aoh,1,31.4,60.3,2023-02-14T20:15:03.573Z,2023-02-17T04:58:39Z,4032541255,56,Back,4032541257,140,22.6,4032541259,141,43.6,4036590865,178,,4032541263,213,4.0,4032541261,212,14.6,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
