id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,assist,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/18/value
2545047391,162,1,1,15,55,5jjqm8h6qm1w4s5f93uubhdrj,1,11,68.5,2023-05-07T11:19:49.548Z,2023-05-09T22:29:29Z,4258043437,140,21.7,4258043433,123,,4258043435,56,Back,4258043441,212,18.5,4258043443,213,0.9,4258044139,189,,4258043439,141,90.2,4265363971,178,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545047409,163,1,1,15,59,5jjqm8h6qm1w4s5f93uubhdrj,0,24,93.3,2023-05-07T11:19:53.088Z,2023-05-09T22:29:34Z,4258043597,56,Center,4258043595,155,,4265363999,178,,4258043599,140,67.2,4258043601,141,76.3,4258043603,212,46.8,4258043607,1,,4258043605,213,6.0,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545047411,149,49,1,16,1,9db4t34qy4owglhvvgwf5l22i,1,34.4,25.6,2023-05-07T11:19:55.295Z,2023-05-09T22:29:38Z,,,,,,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545047559,150,1,1,16,8,9db4t34qy4owglhvvgwf5l22i,1,24.2,28.5,2023-05-07T11:20:02.040Z,2023-05-09T22:29:42Z,4258044467,141,58.2,4258044471,213,1.5,4258044463,56,Back,4258044465,140,24.7,4258044469,212,20.2,4265364071,178,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545047595,151,1,1,16,9,9db4t34qy4owglhvvgwf5l22i,1,24.7,58.2,2023-05-07T11:20:03.117Z,2023-05-09T22:29:47Z,4258044669,56,Back,4258044677,213,4.6,4265364161,178,,4258044671,140,23.5,4258044673,141,29.8,4258044675,212,19.4,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545047627,152,1,1,16,11,9db4t34qy4owglhvvgwf5l22i,1,23.5,29.8,2023-05-07T11:20:05.433Z,2023-05-09T22:29:50Z,4265364177,178,,4258044843,141,7.6,4258044841,140,26.9,4258044847,213,4.9,4258044839,56,Back,4258044845,212,15.5,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545047691,153,1,1,16,13,9db4t34qy4owglhvvgwf5l22i,1,26.9,7.6,2023-05-07T11:20:07.584Z,2023-05-09T22:29:54Z,4265364201,178,,4258045201,213,6.1,4258045199,212,17.9,4258045195,140,43.7,4258045193,56,Back,4258045197,141,2.9,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545047713,154,1,1,16,16,9db4t34qy4owglhvvgwf5l22i,1,42.3,4,2023-05-07T11:20:10.519Z,2023-05-09T22:29:58Z,4265364255,178,,4258045313,213,2.3,4258045309,212,7.2,4258045307,141,12.0,4258045303,56,Back,4258045305,140,37.8,,,,,,,dn7t1mhie8papl90qlp4rljhl,B. Cotter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545047801,155,1,1,16,17,9db4t34qy4owglhvvgwf5l22i,1,37.8,12,2023-05-07T11:20:11.160Z,2023-05-09T22:30:01Z,4265364299,178,,4258045783,213,6.1,4258045781,212,25.0,4258045779,141,5.8,4258045775,56,Right,4258045777,140,61.3,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545047815,156,3,1,16,20,9db4t34qy4owglhvvgwf5l22i,0,66.4,6.9,2023-05-07T11:20:14.030Z,2023-05-09T22:30:07Z,4258045869,56,Right,4262031211,465,,4265364393,178,,4258045873,286,,4258045981,233,164,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545047805,164,7,1,16,21,5jjqm8h6qm1w4s5f93uubhdrj,0,33.6,93.1,2023-05-07T11:20:15.291Z,2023-05-09T22:30:10Z,4258045819,285,,4262031343,383,,4258045817,56,Back,4258045925,233,156,4265364439,178,,,,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545047841,157,1,1,16,23,9db4t34qy4owglhvvgwf5l22i,0,70.3,6.4,2023-05-07T11:20:17.508Z,2023-05-09T22:30:24Z,4258046133,233,165,4258046131,236,,4258046137,286,,4258046051,213,3.4,4265364599,178,,4258046043,56,Right,4258046047,141,4.3,4258046045,140,65.1,canpue729cozt0cw6a1dpi7ai,L. Connell,4258046049,212,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,
2545047851,165,74,1,16,23,5jjqm8h6qm1w4s5f93uubhdrj,1,29.9,94.8,2023-05-07T11:20:17.641Z,2023-05-09T22:30:28Z,4265364667,178,,4258046179,233,157,4258046085,56,Back,4258046087,285,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545047883,158,5,1,16,25,9db4t34qy4owglhvvgwf5l22i,1,69,-1.6,2023-05-07T11:20:18.848Z,2023-05-09T22:30:31Z,4258046267,347,,4258046265,56,Right,4258046309,233,166,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545047875,166,5,1,16,25,5jjqm8h6qm1w4s5f93uubhdrj,0,31,101.6,2023-05-07T11:20:18.848Z,2023-05-09T22:30:32Z,4258046223,347,,4258046327,233,158,4258046221,56,Back,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545048153,159,1,1,16,41,9db4t34qy4owglhvvgwf5l22i,1,67.4,0,2023-05-07T11:20:35.305Z,2023-05-09T22:30:38Z,4258047673,56,Right,4258047677,140,76.1,4258047683,212,10.8,4258047681,141,7.0,4258047669,107,,4258047687,213,0.6,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545048171,160,1,1,16,42,9db4t34qy4owglhvvgwf5l22i,1,76.1,7,2023-05-07T11:20:36.036Z,2023-05-09T22:30:43Z,4265364791,388,,4258047773,213,3.3,4258047789,156,,4258047771,212,9.0,4258047767,140,67.6,4258047765,56,Right,4258047769,141,5.0,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545048213,161,1,1,16,43,9db4t34qy4owglhvvgwf5l22i,1,69.1,5.8,2023-05-07T11:20:37.591Z,2023-05-09T22:30:47Z,4258048035,141,14.1,4258048033,140,58.7,4258048031,56,Right,4258048037,212,12.3,4258048039,213,2.7,4265364815,178,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545048309,162,1,1,16,46,9db4t34qy4owglhvvgwf5l22i,0,58.5,15.5,2023-05-07T11:20:39.932Z,2023-05-09T22:30:51Z,4258048569,141,83.5,4265364875,178,,4258048575,1,,4258048565,56,Left,4258048573,213,0.8,4258048571,212,64.2,4258048561,155,,4258048563,196,,canpue729cozt0cw6a1dpi7ai,L. Connell,4258048567,140,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,
2545048313,163,5,1,16,51,9db4t34qy4owglhvvgwf5l22i,0,101.4,80.2,2023-05-07T11:20:45.101Z,2023-05-09T22:30:53Z,4258048591,56,Left,4258048593,346,,4258048691,233,167,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545048263,167,5,1,16,51,5jjqm8h6qm1w4s5f93uubhdrj,1,-1.4,19.8,2023-05-07T11:20:45.101Z,2023-05-09T22:30:54Z,4258048295,56,Back,4258048297,346,,4258048681,233,163,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545048885,168,1,1,17,24,5jjqm8h6qm1w4s5f93uubhdrj,0,5.3,56.3,2023-05-07T11:21:18.280Z,2023-05-09T22:30:57Z,4258051957,74,,4258051953,1,,4258051951,213,0.3,4258051949,212,62.4,4258051943,56,Left,4258051941,155,,4258051947,141,81.8,4258051939,124,,4s848k6xkf7jqp11jkoit2a51,W. Norris,4258051945,140,,,,,,,,,,62.4,,,,,,,,,,,,,,,,,,,,,,,
2545048895,164,44,1,17,28,9db4t34qy4owglhvvgwf5l22i,1,26.9,25.2,2023-05-07T11:21:21.969Z,2023-05-09T23:24:34Z,4258052011,285,,4258052023,233,169,4258052009,56,Back,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545048887,169,44,1,17,28,5jjqm8h6qm1w4s5f93uubhdrj,0,73.1,74.8,2023-05-07T11:21:21.970Z,2023-05-09T22:31:01Z,4258051963,286,,4258051961,56,Center,4258052075,233,164,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545048911,165,1,1,17,28,9db4t34qy4owglhvvgwf5l22i,0,24.4,25.2,2023-05-07T11:21:22.014Z,2023-05-09T23:24:35Z,4258052111,141,31.8,4258052113,212,17.9,4258052115,213,0.3,4258052109,140,40.9,4258052107,56,Back,4258052105,3,,4265364969,388,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050291,192,1,1,17,29,5jjqm8h6qm1w4s5f93uubhdrj,1,60.4,68.8,2023-05-07T11:21:23.365Z,2023-05-09T22:31:28Z,4265365217,388,,4258062765,140,57.0,4258062771,213,4.1,4258062763,56,Center,4258062767,141,61.6,4258062769,212,6.1,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545048947,170,1,1,17,30,5jjqm8h6qm1w4s5f93uubhdrj,1,64.8,70.5,2023-05-07T11:21:23.980Z,2023-05-09T22:31:36Z,4258052295,140,72.6,4258052291,3,,4258052293,56,Center,4258052297,141,74.8,4258052299,212,8.7,4265365331,178,,4258052301,213,0.3,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545048965,171,1,1,17,31,5jjqm8h6qm1w4s5f93uubhdrj,1,68.6,74.7,2023-05-07T11:21:25.075Z,2023-05-09T22:31:49Z,4258052383,213,3.8,4258052369,141,63.6,4258052359,140,59.2,4258052355,56,Center,4258052377,212,12.4,4265365513,178,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545048991,172,1,1,17,33,5jjqm8h6qm1w4s5f93uubhdrj,1,54,56.1,2023-05-07T11:21:26.778Z,2023-05-09T22:31:57Z,4265365627,178,,4258052519,140,48.9,4258052525,213,4.5,4258052517,56,Back,4258052523,212,31.0,4258052521,141,11.2,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049083,173,1,1,17,38,5jjqm8h6qm1w4s5f93uubhdrj,1,48.3,9.5,2023-05-07T11:21:32.198Z,2023-05-09T22:32:01Z,4258053019,212,23.1,4258053021,213,2.1,4258053015,140,36.9,4258053017,141,38.5,4265365661,178,,4258053013,56,Back,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049117,174,1,1,17,41,5jjqm8h6qm1w4s5f93uubhdrj,1,36.3,38.5,2023-05-07T11:21:35.045Z,2023-05-09T22:32:05Z,4258053227,140,33.6,4258053223,56,Back,4265365673,178,,4258053235,213,1.7,4258053233,212,22.3,4258053231,141,71.1,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049157,175,1,1,17,43,5jjqm8h6qm1w4s5f93uubhdrj,1,32,75,2023-05-07T11:21:37.073Z,2023-05-09T22:32:09Z,4258053475,140,36.0,4258053477,141,91.4,4265365711,178,,4258053473,56,Back,4258053479,212,11.9,4258053481,213,1.2,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049193,176,1,1,17,46,5jjqm8h6qm1w4s5f93uubhdrj,1,34.6,92.9,2023-05-07T11:21:40.207Z,2023-05-09T22:32:13Z,4265365745,178,,4258053699,213,4.7,4258053689,56,Back,4258053695,141,82.1,4258053693,140,34.6,4258053697,212,7.3,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049213,177,1,1,17,48,5jjqm8h6qm1w4s5f93uubhdrj,1,33.8,80.9,2023-05-07T11:21:42.139Z,2023-05-09T22:32:17Z,4258053853,212,13.6,4258053851,141,61.1,4265365769,178,,4258053855,213,4.6,4258053849,140,32.3,4258053845,56,Back,,,,,,,boc9kr63xs5j2lx89tl1vjxsl,O. Norburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049225,178,1,1,17,49,5jjqm8h6qm1w4s5f93uubhdrj,0,32.2,60.3,2023-05-07T11:21:42.949Z,2023-05-09T22:32:21Z,4258053923,56,Left,4258053927,141,82.1,4258053925,140,55.9,4265365817,178,,4258053929,212,29.0,4258053931,213,0.5,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049229,166,49,1,17,50,9db4t34qy4owglhvvgwf5l22i,1,43.9,23,2023-05-07T11:21:44.376Z,2023-05-09T22:32:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049249,167,1,1,17,50,9db4t34qy4owglhvvgwf5l22i,1,43.9,23,2023-05-07T11:21:44.485Z,2023-05-09T22:32:30Z,4258054057,56,Back,4265365939,178,,4258054061,141,28.8,4258054063,212,10.8,4258054065,213,2.8,4258054059,140,34.3,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049305,168,1,1,17,52,9db4t34qy4owglhvvgwf5l22i,1,34.3,28.8,2023-05-07T11:21:46.121Z,2023-05-09T22:32:33Z,4258054415,213,5.3,4258054411,212,21.0,4265366007,178,,4258054407,141,2.8,4258054403,140,45.1,4258054399,56,Back,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049327,169,1,1,17,56,9db4t34qy4owglhvvgwf5l22i,0,43.3,5.3,2023-05-07T11:21:49.809Z,2023-05-09T22:32:39Z,4258054523,56,Right,4258054527,140,57.1,4265366047,178,,4258054533,141,16.4,4258054537,212,16.3,4258054541,213,0.5,,,,,,,dn7t1mhie8papl90qlp4rljhl,B. Cotter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049331,179,8,1,17,56,5jjqm8h6qm1w4s5f93uubhdrj,1,38.9,87.4,2023-05-07T11:21:50.506Z,2023-05-09T22:32:44Z,4265366119,178,,4258054549,56,Back,4262037487,383,,,,,,,,,,,,,,,,,boc9kr63xs5j2lx89tl1vjxsl,O. Norburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049339,180,49,1,17,57,5jjqm8h6qm1w4s5f93uubhdrj,1,39.1,87.7,2023-05-07T11:21:51.769Z,2023-05-09T22:32:51Z,,,,,,,,,,,,,,,,,,,,,,,,,boc9kr63xs5j2lx89tl1vjxsl,O. Norburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049349,181,1,1,17,58,5jjqm8h6qm1w4s5f93uubhdrj,1,39.1,87.7,2023-05-07T11:21:51.801Z,2023-05-09T22:32:54Z,4258054649,212,4.8,4258054647,141,94.4,4258054643,56,Back,4258054645,140,37.8,4265366209,178,,4258054651,213,1.9,,,,,,,boc9kr63xs5j2lx89tl1vjxsl,O. Norburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049399,182,1,1,17,58,5jjqm8h6qm1w4s5f93uubhdrj,1,37.8,94.4,2023-05-07T11:21:52.357Z,2023-05-09T22:32:58Z,4258054949,213,4.0,4258054943,140,33.2,4258054941,56,Back,4265366229,178,,4258054947,212,7.1,4258054945,141,86.8,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049439,183,1,1,18,1,5jjqm8h6qm1w4s5f93uubhdrj,1,31.3,84.5,2023-05-07T11:21:55.138Z,2023-05-09T22:33:02Z,4258055201,212,7.8,4258055203,213,5.2,4265366285,178,,4258055199,141,74.5,4258055195,56,Back,4258055197,140,34.9,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049493,184,1,1,18,4,5jjqm8h6qm1w4s5f93uubhdrj,1,35.7,64.3,2023-05-07T11:21:58.305Z,2023-05-09T22:33:06Z,4258055549,140,28.8,4258055547,56,Back,4265366301,178,,4258055553,212,11.3,4258055551,141,51.6,4258055555,213,4.0,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049521,185,1,1,18,7,5jjqm8h6qm1w4s5f93uubhdrj,1,28.6,49.4,2023-05-07T11:22:01.625Z,2023-05-09T22:33:09Z,4265366331,178,,4258055689,56,Back,4258055697,213,1.4,4258055691,140,30.4,4258055693,141,69.4,4258055695,212,13.7,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049593,186,1,1,18,9,5jjqm8h6qm1w4s5f93uubhdrj,1,32.7,74.4,2023-05-07T11:22:03.713Z,2023-05-09T22:33:13Z,4258056139,213,0.9,4265366367,178,,4258056135,141,92.1,4258056133,140,41.9,4258056131,56,Back,4258056137,212,15.4,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049637,187,1,1,18,15,5jjqm8h6qm1w4s5f93uubhdrj,1,42.9,85.3,2023-05-07T11:22:08.994Z,2023-05-09T22:33:16Z,4265366397,178,,4258056415,212,9.1,4258056409,56,Back,4258056411,140,39.9,4258056413,141,97.8,4258056417,213,1.9,,,,,,,boc9kr63xs5j2lx89tl1vjxsl,O. Norburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049651,188,1,1,18,17,5jjqm8h6qm1w4s5f93uubhdrj,0,39.8,96,2023-05-07T11:22:11.641Z,2023-05-09T22:33:22Z,4258056459,56,Left,4258056467,213,6.1,4258056461,140,61.1,4258056463,141,88.9,4258056465,212,22.9,4265366421,178,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049661,170,8,1,18,18,9db4t34qy4owglhvvgwf5l22i,1,43.6,7.4,2023-05-07T11:22:12.314Z,2023-05-09T22:33:26Z,4262040109,383,,4258056517,56,Back,4265366445,178,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049665,171,49,1,18,19,9db4t34qy4owglhvvgwf5l22i,1,43.4,7.3,2023-05-07T11:22:13.223Z,2023-05-09T22:33:32Z,,,,,,,,,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049683,172,1,1,18,19,9db4t34qy4owglhvvgwf5l22i,1,43.4,7.3,2023-05-07T11:22:13.302Z,2023-05-09T22:33:35Z,4258056629,140,46.2,4265366523,178,,4258056627,56,Back,4258056633,212,4.5,4258056631,141,2.2,4258056635,213,5.4,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049739,173,1,1,18,20,9db4t34qy4owglhvvgwf5l22i,1,46.2,2.2,2023-05-07T11:22:14.729Z,2023-05-09T22:33:38Z,4258056929,56,Back,4258056935,212,9.3,4265366567,178,,4258056937,213,1.8,4258056931,140,44.0,4258056933,141,15.5,,,,,,,dn7t1mhie8papl90qlp4rljhl,B. Cotter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049749,174,3,1,18,22,9db4t34qy4owglhvvgwf5l22i,1,43.6,14.2,2023-05-07T11:22:16.135Z,2023-05-09T22:33:43Z,4258056971,56,Back,4258056975,286,,4262041683,464,,4265366601,178,,4258056993,233,189,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049717,189,45,1,18,22,5jjqm8h6qm1w4s5f93uubhdrj,0,56.4,85.8,2023-05-07T11:22:16.135Z,2023-05-09T22:33:43Z,4258057037,233,174,4258056803,285,,4258056801,56,Left,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049789,175,1,1,18,24,9db4t34qy4owglhvvgwf5l22i,1,40.6,17.1,2023-05-07T11:22:18.335Z,2023-05-09T22:33:46Z,4258057203,213,2.6,4258057201,212,16.2,4258057197,140,27.2,4258057195,56,Back,4258057199,141,28.8,4265366619,178,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049815,176,1,1,18,27,9db4t34qy4owglhvvgwf5l22i,1,27.5,40.6,2023-05-07T11:22:21.401Z,2023-05-09T22:33:50Z,4265366647,178,,4258057377,56,Back,4258057385,213,1.6,4258057383,212,16.1,4258057381,141,64.2,4258057379,140,27.0,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049861,177,1,1,18,29,9db4t34qy4owglhvvgwf5l22i,1,27.3,67.2,2023-05-07T11:22:23.456Z,2023-05-09T22:33:52Z,4258057649,56,Back,4258057653,140,45.1,4265366679,178,,4258057663,213,0.3,4258057661,212,19.9,4258057657,141,77.2,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049897,178,1,1,18,32,9db4t34qy4owglhvvgwf5l22i,1,43.2,76.4,2023-05-07T11:22:26.704Z,2023-05-09T22:33:57Z,4265366739,178,,4258057869,56,Back,4258057877,213,2.6,4258057871,140,22.7,4258057873,141,96.5,4258057875,212,25.5,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049939,179,1,1,18,36,9db4t34qy4owglhvvgwf5l22i,1,22.3,95.9,2023-05-07T11:22:30.431Z,2023-05-09T22:33:59Z,4258058075,213,4.7,4265366769,178,,4258058067,141,82.1,4258058063,140,22.4,4258058071,212,9.4,4258058059,56,Back,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545049985,180,1,1,18,39,9db4t34qy4owglhvvgwf5l22i,1,22.9,81.1,2023-05-07T11:22:33.007Z,2023-05-09T22:34:03Z,4258058329,56,Back,4265366809,178,,4258058335,212,11.0,4258058333,141,90.0,4258058331,140,31.7,4258058339,213,0.6,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050071,181,1,1,18,42,9db4t34qy4owglhvvgwf5l22i,1,32.7,86.3,2023-05-07T11:22:36.091Z,2023-05-09T22:34:07Z,4258058755,213,3.5,4265366845,178,,4258058751,141,81.4,4258058753,212,10.0,4258058749,140,23.7,4258058747,56,Back,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050075,182,1,1,18,46,9db4t34qy4owglhvvgwf5l22i,1,25.1,82.9,2023-05-07T11:22:40.264Z,2023-05-09T22:34:11Z,4258058801,213,4.9,4265366885,178,,4258058799,212,12.0,4258058797,141,65.5,4258058793,56,Back,4258058795,140,27.0,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050129,183,1,1,18,47,9db4t34qy4owglhvvgwf5l22i,1,27,65.5,2023-05-07T11:22:40.891Z,2023-05-09T22:34:14Z,4258059059,213,1.7,4258059055,141,85.4,4258059053,140,25.6,4258059051,56,Back,4258059057,212,13.6,4265366909,178,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050173,184,1,1,18,49,9db4t34qy4owglhvvgwf5l22i,1,27,87.5,2023-05-07T11:22:43.080Z,2023-05-09T22:34:17Z,4265366933,178,,4258059345,140,60.9,4258059343,56,Left,4258059347,141,90.2,4258059349,212,35.6,4258059353,1,,4258059351,213,0.1,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
